Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,30.98,46.87,,50.3,,28.2,37.8,,8.08,24,44.03,,10.08,45.69,2.66,0.03,0.02,225.58,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.74,11.65,,10.73,9.82,0.54,0.6,7.85,0.32,,,,7.85,30.73,,6.45,261.65,17.75,4.56,,2.51,,6.31,1.35,11.57,7.8,0.24,0.29,,0.25,,,,,0.99,,,41.42,,0.31,0.52,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.33,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,30.92,54.41,2,8.4,5.9,40.8,24.6,,23.18,11.1,56.12,2.05,16.62,55.34,2.94,0.07,0.06,53.71,1.38,,,56.6,3.53,0.8,,0.26,1.68,15.37,11.32,17.17,11.67,9.42,0.56,0.57,6.51,0.36,3.3,8.09,1.68,14.66,26.38,,1.62,51.46,,3.58,,1.89,,3.62,1.84,22.19,15.48,0.96,0.41,,0.84,1.09,,12.61,,1.05,,,10.27,15.53,0.78,0.93,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.42,27.83,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,12.41,60.03,,38.3,,,,,322.31,8,61.09,,,60.23,3.56,0.71,4.95,135.82,1.41,,29.97,7.3,1.12,0.28,,,,38.63,37.63,17.51,21.44,21.11,6.22,7.25,2.59,0.3,41.38,5.06,,29.47,,,10.64,168.77,82.59,20.75,,46.11,,15.21,10.76,18.47,18.47,,8.43,,,,,20.46,3.13,,,21.87,20.39,15.39,,,11.92,1.41,21.22,720.92,19.41,63.33,,55.65,,3.35,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,21.09,45.12,0.7,6.3,12.3,6.8,6.7,,,5.8,29.13,3.6,4.56,39.76,5.33,0.52,0.49,114.07,1.68,134.41,82.76,57.91,1.58,0.38,,0.48,1.93,29.02,22.1,36.48,22.01,17.38,4.58,5,3.45,0.54,13.72,2.85,1.93,22.1,12.19,8.91,6.5,107.86,55.55,20.35,,13.99,,16.24,5.05,34.67,25.24,2.19,4.83,,1.36,1.83,,35.26,5.26,1.16,,,25.28,46.25,2.83,1.97,24.27,1.18,7.92,64.67,12.04,15.07,,10.67,,3.11,41.63,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,41.11,57.83,,6.9,,13.2,4.1,,3.27,5.9,65.69,0.21,22.19,59.4,3.25,0.24,0.15,95.42,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.26,13.49,317.95,,,1.74,2.13,4.12,0.63,0.67,0.35,0.21,21.04,19.94,27.72,12.61,72.6,19.03,5.57,,6.05,,7.68,1.93,31.7,31.77,1.57,1.91,,,,,286.52,2.47,,,,20.73,31.98,1.8,1.35,4.32,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,45.16,,,,38.8,40.9,46.1,223.57,16.4,54.03,,,47.67,1.6,1.48,8.69,14.74,2.16,197.37,87.05,38.64,1.68,0.11,,,,84.83,56.47,24.03,11.76,9.4,1.89,2.17,1.18,0.57,9.04,3.29,,18.11,,,16.61,33.28,91.73,,,3.43,,2.56,4.72,81.89,81.89,3.67,2.73,,,,,30.38,4.66,,23.77,7.37,30.38,124.95,,,5.97,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,30.14,,12.2,,,16.9,,,10.9,36.08,,,31.5,1.77,0.14,0.04,51.49,1.18,18.83,519.12,44.07,8.34,0.67,,,,69.38,27.99,,10.01,7.95,1.87,2.17,1.44,0.52,,,,12.99,,15.85,10.03,87.37,96.46,5.51,,,,17.58,1.6,,14.42,,1.56,,,,,,2.21,0.7,,,44.62,,,1.52,7.64,1.17,,3.96,2,,,,,,160.91,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,59.2,,100.9,,,,,,,72.49,,,64.82,,4.31,,,4.49,,,,,,,,,,,,,,18.55,,,,,,,,,11.38,,,,,,,,,3.41,,,,,,,,,,,,5.41,5.09,,,,,3.44,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,44.4,,18.8,33.9,6,,,132.17,4.2,38.05,2.62,,43.39,3.52,0.04,0.02,18.34,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.62,14.11,5.82,31.27,12.97,6.23,0.31,0.31,7.09,0.11,0.99,7.4,2.62,8.15,16.99,,1.85,21.44,27.85,3.83,,1.25,,2.28,3.52,10.73,7.34,0.54,0.13,,,,,13.57,,,,,3.96,13.46,1.16,0.77,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.43,26.97,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,154.33,46.81,2.6,5.9,,7,21.8,,142.28,6.8,44.39,,50.84,43.49,2.91,0.15,0.15,49.56,1.32,,22.1,60.56,2.39,0.84,,,,19.28,13.76,24.25,,13.51,3.48,3.92,5.19,0.37,16.16,4.76,,26.67,13.49,29.66,7.84,33.12,50.71,3.86,,12.01,,19.46,4.2,29.15,26.5,2.21,3.5,,1.35,1.86,,21.64,,1.36,,,18.46,23.82,2.53,1.55,,1.32,5.59,174.23,13.31,14.81,,7.6,,3,53.87,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,34.1,0.9,22.7,,62.7,72,31,57.41,34.8,22.93,,4.18,29.29,7.77,2.25,12.33,90.12,4.42,179.55,30.91,63.45,0.15,0.05,,,,8.59,8.17,15.89,,9.12,2.18,2.18,11.64,0.73,13.75,5.2,,12.35,23.89,,4.15,117.86,44.63,48.8,,21.54,,23.4,3.14,12.41,12.41,0.25,2.69,,,,,19.47,1.32,1.24,15.1,4.06,17.25,20.63,0.5,1.31,3.14,3.26,19.31,74.1,28.93,28.19,,33.01,,2,30.34,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,160.66,50.99,,,,2.6,0.1,,,,34.43,,59.4,45.26,10.89,5.85,6.96,84.99,6.01,,,69.04,,0.15,,,,,,,,,42.69,28.25,,0.66,,,,,,,8.25,0.0,,,,,,,9.36,,,,29.69,,,,,,,,16.9,16.1,,,,,9.36,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,37.99,58.69,4.6,,,0.1,22.9,46.8,,7.7,53.18,0.84,9.76,55.74,2.35,0.26,0.55,105.93,1.13,,55.01,59.44,3.29,1.31,,0.21,0.84,20.82,16.76,22.09,14.15,12.57,1.97,0.97,4.8,0.19,4.4,4.9,0.84,21.24,8.09,13.78,7.62,98.92,6.58,4.87,,1.61,,5.59,6.25,56.95,26.38,9.42,0.91,,,,,20.9,,1.99,,,17.9,27.34,,1.98,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.46,165.52,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,56.42,34.26,,,,,,,,30.6,22.28,,13.1,28.35,3.06,0.66,2.48,17.66,1.49,,469.19,121.47,,0.24,,,,,,,,,3.61,5.08,,0.45,,,,463.22,,,29.41,18.06,50.64,,,,,,6.4,,,,5.29,,,,,,,,,47.73,504.6,,,,25.23,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,37.76,47.87,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,38.64,5.47,29.53,44.79,1.73,0.08,0.01,74.45,0.74,,573.52,54.1,5.08,0.51,,1.67,3.99,35.75,20.13,24.18,30.6,18.73,16.21,17.66,2.8,0.65,73.03,5.69,4.07,40.29,11.7,3.53,10.73,74.4,87.94,2.87,,31.62,,48.86,1.51,41.13,41.76,6.74,12.46,,3.62,1.35,17.6,17.08,1.83,0.99,,,17.08,,6.31,1.05,1.8,0.74,2.41,,3.83,3.64,,3.69,,,33.39,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,44.26,61.8,,,,,,,13.28,,73.28,0.29,17.71,66.29,1.9,1.29,0.17,12.58,3,,,33.87,2.68,1.52,,0.19,1.61,15.85,8.73,12.94,,,4.55,4.94,6.31,0.34,38.16,10,1.61,8.68,16.9,,,9.34,,2.01,,12.87,,32.86,3.81,31.45,12.24,3.95,3.92,,,,,10.35,,1.87,,,9.43,13.47,,0.64,,3,4.2,606.5,11.04,13.34,,10.28,,13.21,33.11,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,44.52,53.15,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,60.91,2.78,14.89,54.74,5.8,0.79,0.31,230.14,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.57,55.9,28.11,40.66,29.21,22.8,11.31,12.35,1.79,0.72,30.39,2.58,1.6,30.5,17.51,12,,151.17,57.85,7.22,,17.07,,23.16,3.25,69.11,52.27,4.28,11.85,,2.88,1.93,,38.94,,1.73,,,28.8,36.35,3.53,1.88,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.72,54.02,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,45.46,2.6,9.4,7.7,25.1,24.8,,89.18,15,58.9,4.44,,48.48,3.23,0.04,0.06,57.24,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.38,9.74,7.6,12.08,12.75,9.21,0.44,0.43,10.27,0.42,3.56,11.54,3.47,10.72,22.4,,,79.58,7.44,4.48,,2.93,,3.39,1.24,11.45,10.47,0.57,0.33,,,,,9.56,0.92,0.83,,,6.35,8.26,0.47,1.66,1.8,0.88,4.77,18.59,10.96,10.87,,5.18,,17.45,12.2,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,47.5,0.1,22.6,,89.8,,,,6.1,50.54,,,47.7,1.81,0.24,0.35,21.47,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.45,5.19,11.37,8.95,4.84,0.24,0.23,9.57,0.21,2.05,16.29,,8.32,,,,39.57,6.28,2.09,,0.5,,2.67,0.97,29.01,8.04,,0.13,,,,,6.56,,,,,3.42,8.54,,0.66,,0.87,0.79,24,5.88,3.46,,7.03,,14.15,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,39.33,62.93,0.9,25.4,,21.7,23.3,,,14.2,52.71,,24.76,60.67,5.59,0.43,0.72,286.57,0.64,,94.05,32.85,1.8,1.05,,,,48.31,43.01,58.23,31.72,30,9.11,10.74,2.07,0.25,18.45,1.73,,31.21,22.39,11.94,11.62,257.14,90.8,1291,,18.21,,22.24,24.96,58.59,35.03,0.64,10.69,,,,,57.92,,1.02,,,53.48,138.87,1.4,2.82,,0.64,11,369.7,23.5,57.58,,9.97,,0.5,236.79,,,6,45606470933.0,Packaged Software,Technology Services
ADT,28.3,53.44,,3.7,,,,,,,50.93,2.68,13.53,53.53,0.45,0.08,0.01,7.37,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.68,30.46,8.07,13.37,,5.28,2.95,2.86,3.28,0.24,21.42,16.53,2.96,8.97,6.78,27.48,2.49,6.95,78.76,1.95,,17.19,,20.04,1.73,7.68,14.15,,1.37,,,,,6.39,,,,,3.81,5.06,,0.59,,0.64,5.45,14.81,3.29,24.01,,10.07,,31.28,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,59.83,45.1,,9.9,,22.2,30.1,,18.33,10.6,32.19,,38.51,41.17,9.01,1.17,3.5,128.29,2,,10.69,36.33,0.43,0.05,,,,21.37,18.77,22.1,14.22,13.95,1.62,1.97,4.68,0.83,8.9,4.27,,22.17,23.73,12.79,13.69,110.02,32.34,9,,6.18,,9.03,2.52,30.4,25.5,1.36,1.88,,1.05,0.68,,21.19,3.94,1.24,,23.2,19.2,23.08,1.25,1.23,13.71,2,6.73,148.57,11.63,9.3,,9.04,,1.01,53.9,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,14.74,56.53,,6.5,8,7.3,6.3,10.2,5.28,6.9,48.81,4.14,17.42,53.56,0.89,0.01,,88.12,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,2.99,20.69,11.6,,18.74,10.78,4.93,5.73,4.83,0.27,,,3.03,17.93,1.16,7.63,3.75,81.99,50.31,3.09,,16.28,,26.85,2.04,19.94,20.78,3.78,3.27,,1.51,,,,1.4,1.26,,,9.36,,3.04,,2.11,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.42,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,58.02,,99.7,,,,,52.85,46.7,53.96,,15.34,57.89,13.95,2.45,5.64,15.84,6.03,461.76,71.29,51.67,0.87,0.06,,,,77,60.9,,,,,8.03,1.3,0.84,,,,52.8,,,24.38,20.65,50.48,,,49.64,,10.43,3.83,16.16,14.53,,8,,,,,,1.74,3.01,32.33,6.74,2639.98,26.51,,4.56,4.67,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,19.21,55.43,0.9,13,,,,,,6.1,55.81,0.37,9.11,55.36,3.68,3.21,0.97,108.37,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,38.62,23.55,36.43,,12.08,2.48,2.7,2.59,0.46,7.41,2.74,0.37,20.55,22.04,,,85.08,35.21,3.81,,6,,5.38,3.5,45.15,27.44,2.05,2.72,,1.4,2.39,,36.5,2.64,0.95,,13.56,23.93,44.2,1.41,1.64,5.7,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.5,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,67.7,64.73,,20.5,20.8,11.4,7.9,4,4.55,3.1,62.43,7.87,24.88,66.62,3.34,0.52,0.47,86.76,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.85,35.82,16.03,34.6,12.73,8.8,5.06,6.12,2.79,0.68,18.06,3.02,1.85,18.93,19.16,22.82,9.24,58.85,36.6,20.97,,8.56,,29.57,2.2,70.54,31.78,1.25,6.09,,,,,33.6,2,1.4,,,14.88,44.13,1.88,2.14,2.78,0.76,2.16,5.78,4.54,3.17,,4.24,,1.66,59.83,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,26.28,47.14,,10.5,45.5,,,66.4,90.5,5.8,51.9,2.16,,46.93,4.15,0.24,0.15,20.33,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.48,11.4,7.45,16.85,9.7,6.75,0.88,0.91,8.77,0.48,5.42,7.52,2.48,10.48,0.79,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.3,16.26,12.25,,0.75,,,,,13.57,1.22,0.91,,,8.45,25,,1.31,2.74,0.74,7.04,18.72,16.01,14.43,,11.24,,12,18.15,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,35.91,45.7,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,43.94,4.73,19.45,44.67,0.91,0.04,0.01,99.11,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.57,22.42,12.71,,17.34,10.96,4.35,4.93,4.46,0.26,,,3.78,16.58,1.37,13.42,4.79,94.42,60.67,2.21,,13.49,,20.7,2.02,19.86,19.76,3.59,2.69,,,,,,1.33,1.17,,,8.64,,3.81,12.89,2.02,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.36,,,10,41234689544.0,Electric Utilities,Utilities
AER,59.71,52.92,,6.4,,,5.5,,3.17,,51.19,0.51,11.04,52.22,0.77,0.89,0.03,96.09,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.51,28.3,13.26,,15.95,9.39,7.73,8.11,3.53,0.24,,,1.04,7.95,,11.75,3.21,78.91,34.83,,,42.04,,28.67,1.1,6.28,9.45,,2.6,,,,,,0.74,1.5,,,3.62,5.63,,1.7,1.3,3.38,4.6,3.68,3.2,19.62,,2.94,,15.88,14.92,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,36.07,38.67,,,5,,6.9,,,7.2,37.08,5.13,16.62,35.59,0.51,0.19,0.06,17.05,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4.02,26.56,14.59,,10.86,8.61,2.29,3.12,3.77,0.07,,,4.06,8.25,,6.84,2.39,23.04,20.79,1.62,,6.07,,18.57,3.92,16.24,7.71,,0.98,,,,,,2.19,1.03,,,4.81,,,,13.98,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.84,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.56,14.59,,,,,3.12,3.77,0.07,,,,6.72,,6.84,2.39,0.0,20.79,1.62,,6.07,,18.57,3.9,16.15,7.67,,0.97,,,,,,,,,,4.78,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,13.04,42.18,,14.3,,129.9,,,49.89,64.1,46.2,4.31,,41.15,2.21,0.44,0.21,20.02,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.31,14.21,10.2,,,5.16,2.05,3.33,7.04,0.54,,,4.61,8.41,,32.46,28.52,0.0,34.88,9.58,,13.71,,23.57,2.07,15.93,15.83,,2.34,,,,,,1.33,,,,7.31,,,,2.51,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,143.12,49.37,,,,85.6,17.5,,1.59,11.1,43.27,,23.49,46.17,1.87,17.16,0.32,42.12,65.7,,16.58,43.65,,2.42,,,,,,58.91,28.74,29.54,5.77,7.37,,0.29,12.52,2.22,,,,,24.1,38.3,63.62,,,,,,4.8,,,,5.59,,,,,44.9,,,,9.22,29.01,,,,5.99,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,6.56,51.34,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,55.51,,,53.28,2.47,0.74,0.27,16.73,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.04,7.49,10.42,8.02,6.29,2.69,3.04,9.96,0.51,29.13,11.72,,9.66,26.43,36.77,7,19.69,62.12,2.57,,17.97,,28.66,2.04,13.94,15.48,0.37,2.54,,,,,8.82,,,,,6.67,12.51,0.62,0.82,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,14.96,68.2,,9.1,,,,,,8,67.33,0.23,,69.77,2.12,1.88,0.82,7.66,3.05,49.42,37.39,6.56,4.11,0.19,,,0.23,,37.44,,,,4.82,4.59,,0.69,,,0.24,26.6,18.98,,5.53,5.88,8.95,,,,,,1.68,,,,4.37,,,,,,,1.13,,,32.68,,,6.49,1.68,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
