Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,3.6,60.16,1.5,7.9,7.7,13.5,33.2,24.7,10.5,72.84,1,1.6,65.74,6.61,0.85,0.65,137.32,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.68,28.9,24.45,26.63,24.47,21.43,6.01,6.21,3.46,0.57,23.33,3.84,0.69,23.87,15.89,5.44,2.44,135.43,50.63,14.64,,18.84,,19.54,6.44,32.46,25.81,2.15,6.14,,0.83,1.64,,26.31,5,1.22,,,21.34,32.15,1.96,2.07,21.83,1.64,11.49,63.42,15.6,20.99,,14.11,,2.76,45,,,10,33913792728.0,Medical Specialties,Health Technology
AA,13.17,29.31,1.4,10.2,,,,,5.9,23.57,1.2,28.81,24.44,1.05,0.44,0.55,33.43,1.55,79.98,58.53,26.31,10.94,0.65,,,1.2,,30.71,,19.3,6.97,0.7,0.67,,0.27,,,1.2,266.02,,,2.94,39.84,8.14,,,,,,1.54,,,,0.56,,,,,,,,,,18.18,,,1.47,1.54,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,42.27,,10.4,,,,,27,50.15,,,45.34,0.65,0.34,0.21,10.62,0.6,20.92,21.96,14.01,19.76,,,,,19.03,19.03,,11.53,6.7,0.69,0.71,5.25,,,,,5.42,,17.2,4.34,16.97,20.23,1.4,,,,5.34,,,10.98,,0.14,,,,,,,0.32,,,3.43,,,,,0.5,,5.17,4.89,,,12.18,,44.83,7.95,,,8,8696254174.0,Airlines,Transportation
AAON,25.98,53.62,,26.3,8.1,29.5,31.8,,29.5,50.83,0.53,21.39,51.86,29.01,0.07,0.49,87.59,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.37,31.25,25.69,56.7,,,,6.19,3.2,0.82,10.92,1.77,0.37,,20.58,18.4,10.79,77.75,35.56,58.55,,15.44,,19.77,9.17,40.8,40.8,1.63,6.28,,2.25,4.99,,57.63,4.54,1.26,,32.08,29.73,43.88,1.76,6.22,11.38,1.57,19.39,38.08,29.18,25.9,,21.96,,0.77,83.9,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,46.39,3.6,,26,,,,8.9,53.73,35.06,,48.88,1.29,0.09,0.11,60.76,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.65,70.87,17.46,15.17,19.27,10.49,0.63,0.63,1.41,0.21,4.18,13.01,1.65,16.69,6.62,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.41,88.06,88.06,,0.32,,,,,7.69,3.78,0.28,,,5.39,11.95,,0.53,3.65,0.29,0.13,1.96,1.42,0.62,,1.21,,,7.97,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,9.64,47.43,2.9,1.3,5.7,20.9,23.2,14.6,15.7,26.57,0.62,10.83,38.96,9.96,0.54,0.64,218.12,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.44,28.18,25.74,33.18,26.11,24.26,8.1,8.86,3.55,0.22,26.71,3.05,0.46,29.41,20.27,10.11,5.4,179.83,45.59,59.12,,26.31,,30.98,45.09,33.92,33.92,2.01,8.92,,1.4,1.59,,33.42,8.25,2.21,,,30.82,36.06,1.91,2.54,45.07,0.99,29.34,262.55,56.47,150.79,,34.83,,3.09,49.39,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,70.15,,,9.7,8.1,22.2,18.4,8.5,72.58,6.5,,71.56,0.71,0.98,0.06,25.22,2.06,,143.65,6.4,6.71,1.43,,1.49,5.27,23.27,12.34,25.79,,,,7.09,4.3,0.4,27.51,7.95,5.31,,7.39,,2.41,29.14,62.64,1.88,,15.46,,27.6,1.28,28.34,28.34,12.32,4.34,,2.46,1.37,11.11,15.77,1.28,0.55,,,10.06,19.58,,1.13,1.3,2.06,2.29,612.23,4.67,5.68,,4.28,,3.42,31.49,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,20.61,72.71,,,7.8,9.6,49.1,7.4,3.8,87.24,5.32,4.11,78.65,1.93,0.44,0.24,185.16,0.94,72.03,65.71,76.29,4.7,9.24,,0.66,3.31,40.95,24.33,17.49,15.58,14.72,6.94,6.96,2.44,0.05,39.8,6.7,3.35,15.83,23.77,7.07,5.11,142.18,62.76,6,,9.71,,24.95,40.83,61.72,20.22,1.3,5.97,,0.9,0.49,,14.99,,1.37,,,14.47,22.04,0.96,1.61,,0.83,3.87,188.7,9.07,47.16,,9.28,,4.65,40.3,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,55.64,,8.7,,,,,,65.84,,,59.97,2.18,6.66,9.48,3.26,7.76,,,342.96,,0.07,,,,,,,,,8.29,9.34,,0.77,,,,,,,31.92,1.22,,,,,,,0.85,,,,26.29,,,,,,,,2.63,1.99,,,,,0.99,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,47.38,,2.2,20.8,5.4,3.2,9.8,11,46.08,11.37,,48.07,3.53,0.4,3.65,2.11,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.15,9.6,7.09,8.78,8.61,6.54,2.06,2.22,10.42,0.65,25.4,10.78,7.15,12.77,14.46,5.16,6.39,2.73,50.66,6.83,,18.25,,23.83,2.16,12.93,12.36,2.52,2.37,,,,,9.34,1.67,0.43,,,7.24,10.51,1.8,0.71,5.15,0.7,10.77,64.69,18.64,17.03,,17.22,,6.21,11.52,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
