Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,12.54,56.62,,38.3,,,,,8,59.66,,4.7,59.9,4.31,0.78,5.4,151.96,1.44,,31.15,7.78,0.93,0.26,,,,40.79,39.92,20.92,26.26,22.15,7.85,8.57,2.45,0.32,40.97,4.35,,34.85,,,11.9,168.3,82.86,20.56,,48.23,,15.86,12.25,20.34,20.34,,9.8,,,,,23.83,3.51,,,25.8,23.7,17.06,,,13.6,1.44,22.9,794.68,22.38,69.5,,64.25,,2.7,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,1.16,48.3,0.7,6.3,12.3,6.8,21.3,,5.8,52.5,3.88,,49.15,5,0.47,0.46,102.12,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.08,26.37,18.15,38.37,20.39,17.67,4.52,4.68,3.79,0.54,12.21,2.77,2.13,21.95,14.8,8.85,6.26,107.53,55.1,10.17,,13.96,,15.76,4.58,31.81,23.26,2.02,4.42,,0.86,1.88,,36.25,5.08,1.07,,,24.98,40.73,2.03,1.71,24.91,1.11,7.71,67.68,12.14,14.89,,10.32,,3.26,37.96,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,10.83,41.68,,6.9,,13.2,4.1,,5.9,37.74,0.25,5.43,39.08,3.11,0.41,0.29,81.5,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.25,21.67,11.99,43.61,,,1.65,1.86,4.61,0.65,4.27,2.54,0.25,23.97,22.98,,,68.59,18.95,6.11,,6.05,,7.6,1.67,27.91,29.85,1.48,1.68,,,,,39.45,2.16,,,,12.62,17.94,1.5,1.1,3.52,1.36,4.04,12.16,6.5,6.18,,4.91,,2.75,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,56.74,,,,38.8,40.9,46.1,16.4,62.12,,,60.04,1.63,1.42,7.89,16.32,2.04,155.25,99.1,38.89,9.83,0.13,,,,,371.42,35.38,24.91,40.71,2.4,2.77,,0.54,7.83,2.36,,33.93,,,18.05,32.9,92.27,,,,,,5.81,,,,3.32,,,,,42.49,,,34,9.49,42.49,1483.62,,,7.59,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,42.93,,12.2,,,16.9,,10.9,33.67,,,40.12,2.11,0.16,0.04,65.64,1.27,18.65,504.43,43.97,9.27,0.69,,,,103.99,37.45,,13.47,10.71,2.5,2.68,0.96,0.52,,,,18.6,1.08,15.48,9.87,86.37,96.44,5.93,,,,17.7,2.1,,18.34,,2.02,,,,,,3.03,0.87,,,60.56,,,1.99,11.3,1.25,,3.32,1.65,,,3.15,,,226.34,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,71.14,,100.9,,,,,,85.68,,,77.9,,5.78,,,6.01,,,,,,,,,,,,,,225.64,,,,,,,,,16.47,,,,,,,,,3.76,,,,,,,,,,,,5.21,4.92,,,,,3.8,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,52.91,71.8,2.6,5.9,,7,21.8,,6.8,78.6,,16.29,75.94,2.64,0.19,0.17,39.27,1.37,,22.6,71.62,2.69,0.84,,,,19.17,12.82,24.51,,12.92,3.22,3.4,5.22,0.38,13.85,4.95,,22.41,14.8,,,31.69,50.52,3.24,,9.88,,17.2,3.32,29.09,22.7,1.89,2.89,,1.15,1.79,,20.79,,1.13,,,16.88,22.7,2.04,1.23,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.1,43.63,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,66.31,0.9,22.7,,62.7,72,31,34.8,64.92,,3.3,65.95,9.58,1.92,11.83,143.63,4,174.18,32.12,62.57,0.15,0.05,,,,14.23,13.59,28.57,,11.25,2.98,3.66,7.03,0.69,12.8,3.09,,,22.24,,,116.72,44.58,50.74,,22.16,,24,5.19,18.97,18.97,0.39,4.16,,,,,32.91,2.09,2.03,37.4,6.68,28.83,34.83,0.76,2.2,5.19,2.87,20.88,79.89,31.17,31.17,,36.43,,1.22,51.85,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,56.87,50.65,,,,2.6,0.1,,,48.98,,,50.39,6.14,5.32,6.57,55.77,5.46,,,75.9,,0.18,,,,,,,,,15.42,18.3,,0.64,,,,,,,8.1,0.0,,,,,,,5.98,,,,21.15,,,,,,,,10.21,9.72,,,,,5.98,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,37.38,4.6,,,0.1,22.9,46.8,7.7,27.13,0.99,,33.91,2.11,0.19,0.44,83.42,1.06,,54.74,60.22,4.7,1.23,,0.15,0.99,32.55,22.62,18.9,12.19,10.63,1.67,0.85,3.07,0.19,4.48,6.06,1.04,16.61,7.23,14.31,6.94,95.17,6.56,4.98,,,,5.49,5.16,,21.98,7.85,0.76,,,,,16.78,,1.74,,,14.41,60.69,,1.63,,1.06,,45.39,7.23,,,9.55,,4.74,132.41,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,48.93,0.3,15.1,11.9,7.8,16.1,6.2,13.6,37.67,2.78,,47.73,6.81,0.3,1.2,299.47,1.16,,20.04,71.1,0.43,0.17,,0.42,1.67,19.88,17.28,21.51,16.67,14.45,2.74,2.89,5.03,0.51,13.44,4.62,1.72,23.11,14.61,6.44,4.64,325.37,32.58,171.01,,10.79,,14.2,6.76,27.42,25.21,2.25,2.94,,1.29,0.86,,22.05,6.39,1.06,,,20.88,31.68,2.44,1.49,36.43,1.16,13.46,227.4,27.32,26.23,,19.64,,3.39,33.31,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,79.4,1.7,9.4,,17.7,14.1,11.4,16.8,93.08,,,85.79,13.26,0.85,1.32,575.4,1.16,,49.57,33.69,0.82,0.41,,,,38.72,34.21,39.96,25.79,23.78,11.86,12.46,2.58,0.5,31.17,2.5,,31.64,20.49,13.83,11.16,576.99,88.24,58.8,,24.86,,35.4,17.4,51.7,33.22,1.55,12.83,,1.06,1.32,,41.2,18.57,1,,,39.84,58.67,1.82,2.63,232.96,1.16,17.46,275.62,32.26,32.8,,22.15,,2.32,76.01,,,10,241068062221.0,Packaged Software,Technology Services
ADEA,6.51,52.6,,,,,,,,65.43,0.32,,55.4,1.71,0.96,0.16,11.2,2.23,,,36.57,2.76,1.59,,0.26,1.76,15.86,8.39,11.95,,,4.23,4.76,6.31,0.32,39.85,11.64,1.76,8.76,20.02,,,7.86,,1.81,,11.06,,31.03,3.47,32.94,14.47,4.67,3.57,,,,,8.95,,1.68,,,8.08,11.37,,0.58,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.08,29.47,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,26.69,54.44,,30.2,11.6,25.1,26.1,12.4,17.3,59.63,2.71,24.23,53.75,5.78,0.72,0.29,233.34,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.53,46.62,25.28,39.25,25.12,20.98,11.07,11.49,2.15,0.72,29.28,2.65,1.58,29.42,18.1,15.02,,161.03,59.84,9.13,,20.45,,25.76,3.28,54.52,38.38,3.15,11.2,,2.11,1.89,,38.07,,1.65,,,27.32,33.92,2.49,1.89,,1.13,4.37,59.43,5.61,6,,5.53,,2.26,55.03,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,51.36,2.6,9.4,7.7,25.1,24.8,,15,50.1,3.93,,51.58,3.31,0.04,0.07,63.38,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,2.99,9.17,7.38,7.73,11.91,8.83,0.45,0.44,10.91,0.42,5.75,16.83,3.14,11.53,20.92,,,81.02,7.73,5.35,,3.32,,3.89,1.37,11.08,10.04,0.55,0.36,,,,,6.43,0.94,0.91,,,5.01,5.84,0.44,3.79,1.97,0.88,5.45,20.57,12.3,12.43,,6.06,,18.35,13.57,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,30.5,0.1,22.6,,89.8,,,6.1,21.99,,,26.89,1.89,0.25,0.36,23.96,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.25,5.06,10.56,6.64,4.17,0.25,0.25,10.81,0.22,2.37,16.73,,7.47,,24.01,,40.44,6.77,2.43,,1.04,,3.06,1.04,14.7,8.37,,0.15,,,,,6.31,,,,,3.64,8.49,,0.83,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.38,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,15.35,36.59,1.4,,10.8,13.1,11.6,16.2,8.7,26.93,4.2,6.57,32.27,2.05,0.06,1,233.44,1.01,,2.83,61.8,0.58,0.71,,0.59,2.34,18.71,16.85,27.67,18.11,14.4,4.78,5.1,5.34,0.07,18.43,3.65,2.41,23.27,14.93,9.55,5.89,266.85,45.38,13.25,,19.56,,25.65,20.68,26.05,26,1.97,5.13,,1.29,1.63,,27.62,10.64,1.09,,,23.84,42.6,2.16,2.36,98.08,1.01,6.57,490.28,60.08,94.27,,7.17,,3.42,36.94,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,18.55,49.92,,3.7,,,,,,32.79,2.48,10.36,44.4,0.47,,,7.36,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.48,19.2,6.94,15.44,,5.23,3.02,2.77,5.21,0.23,17.97,14.11,3.01,11.35,9.35,31.18,3.2,6.89,77.47,2.28,,12.8,,21.23,1.8,9.95,14.81,,1.32,,,,,7.34,,,,,4.08,6.52,,0.6,,0.56,4,22.76,5.09,19.36,,6.01,,19.75,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,32.49,57.09,,9.9,,22.2,30.1,,10.6,56.11,,26.2,55.13,6.32,0.54,0.51,118.84,1.35,,11.08,38.32,1.34,0.21,,,,22.53,19.68,18.05,19.1,16.75,1.94,2.03,4.44,0.72,11.22,5.68,,23.81,23.83,12.12,11.93,107.94,32.14,8.42,,6.04,,8.83,2.68,29.49,25.02,1.34,1.77,,1.03,0.51,,15.88,,1.19,,,14.62,16.93,1.21,1.25,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.44,51.9,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,44.44,,6.5,8,7.3,6.3,10.2,6.9,42.81,5.06,,44.51,0.81,0.02,0.01,70.71,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.66,18.53,10.36,,17.64,10.19,4.4,4.95,5.4,0.28,,,3.77,15.35,,7.99,4.43,86.03,48.75,3.18,,15.84,,25.99,1.65,16.26,16.93,3.08,2.56,,1.23,,,,1.13,1.01,,,7.31,,2.69,,1.71,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.18,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,47.66,,63.2,,,,,31.7,56.61,,,49.07,14.57,5.18,7.55,12.8,10.06,299.51,63.69,51.98,0.45,0.07,,,,21.64,20.13,63.19,,,,3.97,4.62,0.85,6.28,1.22,,,,20,,24.19,49.49,,,21.43,,18.33,4.28,24.62,21.69,,5.27,,,,,85.87,2.03,2.26,11.43,4.79,59.8,94.79,,5.49,4.28,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,48.62,0.9,13,,,,,6.1,38.98,0.37,1.9,44.54,3.69,3.42,0.99,108.77,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.37,35.48,22.25,31.97,,12.08,2.74,2.56,2.82,0.45,8.02,3.07,0.37,36.21,22.64,,,88.03,35.3,7.02,,6.58,,6.45,3.56,39.99,25.83,1.93,2.63,,1.32,2.14,,32.76,2.57,0.92,,14.02,22.02,36.02,1.19,1.6,5.75,4.4,4.45,17.02,5.69,9.14,,9.37,,,38.03,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,31.85,62.89,,20.5,20.8,11.4,7.9,4,3.1,81.97,9.79,21.62,69.68,2.75,0.52,0.27,69.93,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.3,36.03,14.21,34.57,13.27,8.21,4.57,5.22,2.78,0.68,15.31,3.05,2.3,20.98,21.93,,5.08,54.39,33.66,17.59,,6.8,,26.36,1.79,73.61,29.25,1.15,5.1,,,,,33.21,1.73,1.2,,,12.87,40.88,1.19,1.81,2.27,0.88,1.61,4.53,3.57,2.38,,3.43,,1.51,50.31,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,80.05,28.81,,10.5,45.5,,,66.4,5.8,16.34,1.99,1.57,24.15,4.1,0.39,0.23,19.82,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.28,11.94,7.55,12.38,9.9,6.8,0.89,0.9,8.38,0.49,7.25,9.92,2.53,10.74,0.93,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.22,17.86,13.04,,0.73,,,,,10.05,1.23,0.9,,,7.08,17.71,,1.3,2.63,0.81,6.29,17.29,14.86,12.87,,10.26,,13.34,18.35,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,4.76,48.64,,5.1,5.9,3.4,,1.3,6.7,55.17,5.3,4.48,49.77,0.86,0.04,0.01,87.11,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,4,20.08,11.72,,17.27,10.89,4.25,4.66,4.98,0.26,,,4.08,15.51,0.83,14.91,4.55,95.28,60.01,2.25,,14.57,,21.27,1.78,16.25,16.82,3.06,2.37,,,,,,1.15,1.04,,,7.97,,3.13,22.98,1.78,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.73,,,10,41234689544.0,Electric Utilities,Utilities
AER,44.07,54.45,,6.4,,,5.5,,,51.04,0.27,23.32,53.45,0.77,0.78,0.03,93.19,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.53,13.38,,15.95,9.39,7.73,8.16,3.51,0.24,,,1.07,,,9.98,2.49,72.32,34.73,,,42.81,,28.61,1.09,6.16,9.55,,2.61,,,,,,0.74,1.52,,,3.76,5.28,,1.72,1.3,3.48,4.68,3.68,3.2,20.12,,2.94,,16.74,14.96,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.47,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,27.22,15.14,,,,,3.18,3.67,0.06,,,,9.28,,6.88,2.72,0.0,20.21,1.66,,4.24,,17.9,4.34,24.6,8.68,,0.99,,,,,,,,,,4.62,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,120.15,40.78,,,,,,5.8,30.4,24.6,,,36.05,1.45,14.67,0.32,28.15,56.68,,15.45,40.55,,2.44,,,,,,47.21,22.83,25.76,4.79,6.25,,0.29,13.24,3.21,,,,33.48,26.93,40.13,59.46,,,,,,3.31,,,,4.09,,,,,31.14,,,,6.38,20.39,,,,4.19,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,10.44,48.6,1.2,12.1,,32.7,10.6,54.7,37.5,45.94,,,49.27,2.27,0.62,0.23,17.38,1.28,1.55,144.86,62,2.26,0.7,,,,10.56,7.84,11.03,13.17,10.07,3.85,3.1,9.47,0.5,28.12,11.09,,,25.96,40.85,8.4,20.5,61.88,2.28,,16.04,,27.76,2.04,16.29,18.59,0.44,2.67,,,,,9.52,,,,,7.01,14.88,0.74,0.93,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,13.24,51.63,,9.1,,,,,8,74.24,0.28,14.67,58.93,1.64,1.28,0.6,6.54,2.33,47.7,39.24,5.43,4.46,0.19,,,0.28,,33.85,,,,3.92,3.74,,0.69,,,0.23,,18.75,,5.53,5.96,6.05,,,,,,1.41,,,,3.57,,,,,,,0.91,,,26.02,,,6.23,1.41,1.77,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,27.42,0.2,16.3,20.1,25.7,36.4,,16.7,20.36,2.26,,24.17,2.89,0.58,0.64,94.57,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.21,6.55,5.33,10.52,6.52,4.95,0.62,0.6,15.27,0.35,5.73,11.37,1.21,7.93,25.39,,,139.19,26.36,22.8,,7.9,,11.43,1.48,6.4,6.61,0.26,0.5,,,,,8.83,0.81,0.8,,,5.49,7.04,0.26,0.74,2.24,1.09,9.47,33.15,17.19,25.11,,18.59,,,13.25,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,37.47,60.81,,2,17.3,10.3,15.9,23.9,12.4,81.38,2.89,24.3,67.66,4.09,1.26,641.77,16.74,2.79,146.7,93.11,14.73,,,,0.19,0.6,21.27,12.89,46.79,,,5.47,6.05,4.7,0.74,13.12,2.06,0.6,20.84,17.33,22.89,12.56,12.62,37.48,271.05,,19.37,,30.91,2.27,32.19,31.58,1.81,6.43,,,,,49.2,1.8,1.65,,,13.93,28.6,1.91,2.5,2.27,1.55,5.19,8.77,8.06,7.05,,6.36,,0.6,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,78.45,51.69,6.9,36,,,,,,41.9,,94.72,46.48,11.77,11.57,8.75,41.19,12.84,2136.75,1346.67,28.47,,0.09,,,,,,,,,34.8,64.34,,0.88,,,,,,,109.35,0.0,89.95,,,,,,3.14,,,,78.31,,,,,,,,4.75,4.19,,,,,3.14,12.39,,,,,,,,0.55,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,43.3,,,,,,,49.4,29.67,,,36.91,2.14,0.27,8.74,6.04,1.33,,94.58,95.84,,0.07,,,,,,,,,0.34,0.43,,0.3,,,,,,,27.87,54.98,1.41,,,,,,3.6,,,,0.53,,,,,,,,,6.04,,,,,4.19,1.33,,,,,,,,8.16,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGRO,,54.69,3.3,13.7,,38.8,25.1,37.8,20.3,64.93,3.42,,61.44,1.65,0.52,0.15,9.78,2.87,221.52,57.52,29.18,1.64,0.87,,0.18,3.42,4.6,2.79,10.63,,,,1.55,21.74,0.43,14.6,18.84,3.42,,28.01,,,11.12,31.48,1.86,,19.18,,16.48,0.74,4.15,5.4,0.18,0.8,,0.14,0.15,,5.53,0.43,0.73,,,2.33,3,0.27,0.49,0.76,1.16,7.82,17.45,16.39,20.21,,5.97,,6.8,19.56,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
