Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,12.83,49.77,1.5,7.9,7.7,13.5,33.2,24.7,10.5,53.16,1.04,3.4,52.66,6.46,0.85,0.65,131.97,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.69,28.11,23.78,25.9,23.8,20.84,5.85,6.04,3.56,0.57,23.33,3.99,0.7,22.93,15.96,5.47,2.47,135.53,50.63,14.64,,18.84,,19.54,6.19,31.2,24.81,2.07,5.91,,0.79,1.58,,25.28,4.81,1.17,,,20.51,30.91,1.88,1.99,20.98,1.64,11.49,63.42,15.6,20.99,,14.11,,2.84,43.27,,,10,33913792728.0,Medical Specialties,Health Technology
AA,6.99,33.56,1.4,10.2,,,,,5.9,16.11,1.11,40.15,26.59,1.09,0.44,0.55,35.65,1.55,79.98,58.53,26.31,10.94,0.65,,,1.11,,33.31,,21.04,7.6,0.76,0.73,,0.27,,,1.11,321.18,,,2.93,40.29,8.14,,,,,,1.64,,,,0.62,,,,,,,,,,19.86,,,1.57,1.64,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,36.18,,10.4,,,,,27,35.92,,,37.04,0.66,0.33,0.21,10.62,0.58,20.92,21.48,13.98,14.34,,,,,13.96,13.96,,11.83,6.88,0.71,0.73,7.16,,,,,4.83,,19.13,4.45,18.68,21.59,1.73,,0.94,,6.83,,17.73,5.79,,0.14,,,,,,,0.3,,,2.65,,,,,0.48,0.76,7.26,6.75,,,3.98,,40.34,7.71,,,8,8696254174.0,Airlines,Transportation
AAON,15.28,55.18,,26.3,8.1,29.5,31.8,,29.5,44.47,0.55,14.6,52.21,29.17,0.07,0.49,87.35,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.36,31.45,25.85,57.07,,,,6.23,3.18,0.82,10.92,1.77,0.36,,20.57,18.68,10.86,77.71,35.56,58.55,,15.44,,19.77,9.14,40.68,40.68,1.62,6.26,,2.24,4.98,,57.45,4.53,1.26,,32,29.65,43.75,1.75,6.2,11.34,1.57,19.39,38.08,29.18,25.9,,21.96,,0.74,83.99,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,44.81,3.6,,26,,,,8.9,43.79,33.99,3.39,45.94,1.3,0.09,0.11,61.26,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.59,73.05,18,15.64,19.86,10.81,0.65,0.65,1.37,0.21,4.18,12.9,1.59,16.85,6.02,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.42,88.78,88.78,,0.34,,,,,7.74,3.81,0.29,,,5.38,12.08,,0.53,3.68,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.03,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,10.61,56.92,2.9,1.3,5.7,20.9,23.2,14.6,15.7,37.3,0.58,13.6,50.58,10.34,0.54,0.64,224.18,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.42,29.56,27,34.8,27.39,25.44,8.49,9.29,3.38,0.22,26.71,2.96,0.44,30.22,20.15,10,5.32,179.52,45.59,59.12,,26.31,,30.98,46.33,34.87,34.87,2.06,9.16,,1.44,1.63,,34.39,8.48,2.27,,,31.68,37.1,1.96,2.61,46.32,0.99,29.34,262.55,56.47,150.79,,34.83,,2.94,50.73,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,0.74,69.56,,,9.7,8.1,22.2,18.4,8.5,70.05,6.78,,72.08,0.7,0.98,0.06,24.17,2.06,,143.65,6.4,6.71,1.43,,1.49,5.52,22.96,12.18,25.45,,,,7,4.36,0.4,27.51,8.3,5.56,,7.5,,2.41,29.15,62.64,1.88,,15.46,,27.6,1.23,27.16,27.16,11.81,4.2,,2.35,1.31,10.66,15.18,1.23,0.53,,,9.61,18.77,,1.08,1.25,2.06,2.29,612.23,4.67,5.68,,4.28,,3.55,30.21,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,25.46,54.52,,,7.8,9.6,49.1,7.4,3.8,54.13,5.84,4.94,54.64,1.86,0.44,0.24,171.14,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.58,37.06,19.75,16.69,14.87,14.05,6.63,6.72,2.7,0.05,40.24,7.24,3.62,14.75,24.12,6.77,4.99,142.14,62.28,5.83,,11.02,,24.96,37.7,50.78,15.61,1.01,5.54,,0.7,0.46,,13.85,,1.27,,,13.37,20.34,0.88,1.49,,0.83,4.34,199,9.56,52.94,,9.67,,4.95,37.29,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,47.19,,8.7,,,,,,45.21,,,48.87,2.24,6.66,9.48,3.06,7.76,,,342.96,,0.07,,,,,,,,,8.29,10.24,,0.77,,,,,,,31.92,1.22,,,,,,,0.79,,,,22.88,,,,,,,,2.47,1.87,,,,,0.93,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,44.54,,2.2,20.8,5.4,3.2,9.8,11,37.58,11.41,,44.44,3.52,0.4,3.65,2.1,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.18,8.36,6.17,8.73,8.56,6.51,2.05,1.93,11.96,0.65,25.4,12.43,7.18,12.3,14.5,5.26,6.21,2.96,50.66,6.83,,18.25,,23.83,2.08,11.23,10.77,2.2,2.27,,,,,8.96,1.6,0.41,,,6.94,10.08,1.74,0.68,4.88,0.7,10.77,64.69,18.64,17.03,,17.22,,6.3,11.05,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
