Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABT,18.42,50.4,0.7,6.3,12.3,6.8,6.7,,,5.8,48.66,3.55,10.96,49.4,5.27,,0.52,0.52,115.9,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.9,28.29,19.67,32.1,22.22,17.54,4.62,5.05,3.53,0.54,15.74,3.23,1.9,22.45,11.31,8.9,6.48,108.15,55.55,11.5,,,13.99,,16.24,5.05,35.23,25.64,2.23,4.92,,1.38,1.62,,31.23,5.11,1.14,,,23.21,40.8,3.18,1.93,22.86,1.14,7.9,65.41,12.45,14.86,,10.65,,3.4,41.41,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,30.19,58.41,,6.9,,13.2,4.1,,3.27,5.9,44.32,0.2,5.96,55.33,2.82,,1.75,0.61,101.39,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,27.29,14.5,44.88,,,1.83,2.18,3.66,0.56,4.86,2.44,0.2,22.93,18.15,26.64,11.51,76.53,19.84,4.58,,,5.17,,7.87,2.03,38.55,31.39,1.55,1.99,,,,,40.95,2.48,,,,15.66,24,2,1.37,4.42,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,58.07,,,,38.8,40.9,46.1,223.57,16.4,47.54,,,56.82,2.78,,1.64,11.45,16.77,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.26,18.26,11.22,13.9,17.14,2.22,2.45,4.94,0.59,21.82,7.27,,21.23,,,15.82,33.57,91.61,,,,13.83,,12.08,4.83,21.5,21.5,0.96,2.99,,,,,13.69,2.38,,16.77,7.17,13.69,20.94,,,5.9,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHR,,61.94,,100.9,,,,,,,55.49,,,61.47,,,5.79,,,6.03,,,,,,,,,,,,,,26.48,,,,,,,,,16.18,,,,,,,,,,3.73,,,,,,,,,,,,5.48,5.14,,,,,3.74,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,51.18,,18.8,33.9,6,,,132.17,4.2,41.34,2.54,,49.74,3.52,,0.04,0.02,18.88,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.54,14.27,5.89,31.61,12.41,6.44,0.3,0.31,7.01,0.11,0.99,7.19,2.54,8.31,16.73,,1.83,21.45,27.85,3.83,,,1.25,,2.28,3.62,11.04,7.55,0.56,0.14,,,,,13.97,,,,,4.09,13.86,1.19,0.79,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.24,27.65,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,102.03,55.49,2.6,5.9,,7,21.8,,142.28,6.8,44.11,,43.37,52.88,3.68,,0.26,0.17,54.29,1.56,,21.51,50.45,2.07,0.77,,,,17.69,13.21,23.44,,14.51,3.78,4.04,5.65,0.43,17.25,4.9,,27.42,13.22,31.06,7.94,34.12,52.2,4.73,,,14.04,,22.14,4.28,25.61,23.4,1.95,3.6,,1.19,1.8,,20.9,,1.39,,,18.35,23.4,2.26,1.61,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.36,55.39,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,20.82,0.9,22.7,,62.7,72,31,57.41,34.8,7.46,,,14.54,6.63,,2.3,13.15,73.22,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.98,6.6,10.49,,6.93,1.65,1.71,14.33,0.73,16.36,7.39,,14.88,25.2,,,114.81,44.28,44.08,,,20.65,,21.88,2.44,10.83,10.83,0.22,2.24,,,,,13.68,1.08,0.99,10.98,3.13,12.43,13.43,0.43,1.01,2.44,3.29,17.31,67.54,25.93,24.8,,28.79,,2.6,23.22,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,79.86,46.33,,,,2.6,0.1,,,,28.96,,73.84,40.59,10.04,,4.19,8.79,87.83,4.29,,,71.34,,0.14,,,,,,1183.49,,,45.58,27.21,,0.63,2.3,0.08,,,,,10.09,0.0,,,,,,,,9.82,,,,28.98,,,,,597.48,,,16.23,15.52,182.98,,,,9.81,4.29,,,,,,,,0.28,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.93,47.74,4.6,,,0.1,22.9,46.8,,7.7,31.13,0.82,16.6,42.02,2.37,,0.26,0.55,106.93,1.13,,55.01,59.44,3.29,1.31,,0.21,0.82,21.26,17.12,22.56,14.45,12.83,2.01,0.99,4.7,0.19,4.4,4.86,0.82,21.44,8,13.78,7.62,99.24,6.58,4.87,,,1.61,,5.59,6.31,57.49,26.63,9.51,0.93,,,,,21.16,,2.01,,,18.1,27.63,,1.99,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.38,167.37,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,13.26,46.83,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,40.34,2.66,19.49,44.63,7.31,,0.26,1.22,353.57,1.1,,20.51,69.84,0.37,0.15,,0.43,1.51,22.55,19.67,25.54,20.67,16.83,3.21,3.39,4.43,0.51,13.27,3.9,1.67,27.57,13.26,8.98,7.11,330.28,32.61,162.73,,,11.19,,14.79,7.82,30.93,29.56,3.18,3.46,,1.43,1.14,,26.08,8.25,1.23,,,24.6,37.57,3.1,1.71,51.84,1.1,13.75,236.59,27.79,26.8,,19.63,,2.67,38.31,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,19.97,63.84,,,,,,,,30.6,69.34,,,67.39,3.55,,0.68,2.5,20.72,1.51,,452.01,118.12,,0.25,,,,,,387.64,,,4.32,5.54,,0.44,1.43,0.25,,542.79,,,29.4,18.55,51.48,,,,,,,7.59,,,,5.69,,,,,422.86,,,,56,81.57,,,,30.47,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,49.7,1.7,9.4,,17.7,16.7,11.4,,16.8,42.79,,4.67,49.26,11.94,,0.78,1.24,503.37,1.11,,49.25,33.27,0.78,0.42,,,,31.93,28.38,33.61,19.99,18.68,9.25,10.51,3.13,0.49,31.27,2.96,,24.49,19.3,13.41,10.8,581.33,88.66,51.2,,,25.59,,35.93,15.4,42.51,28.15,1.32,10.89,,0.9,1.11,,34.8,17.92,0.85,,,33.86,49.54,1.7,2.24,256.82,1.11,18.17,291.22,33.73,34.74,,22.82,,3.07,63.18,,,10,241068062221.0,Packaged Software,Technology Services
ADC,29.19,55.99,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,59.21,5.38,25.17,57.6,1.83,,0.08,0.01,75.97,0.74,,573.52,54.1,5.08,0.51,,1.67,3.93,37.37,21.05,25.28,32.32,19.47,16.89,18.46,2.68,0.65,73.03,5.32,4,41.4,11.63,3.11,10.96,74.18,87.94,2.87,,,31.62,,48.86,1.54,41.97,42.61,6.87,12.75,,3.69,1.37,17.96,17.47,1.87,1.01,,,17.47,,6.44,1.08,1.84,0.74,2.41,,3.83,3.64,,3.69,,,34.02,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,22.97,43.78,,,,,,,13.28,,37.43,0.31,3.27,41.25,1.86,,1.25,0.17,11.6,3.42,,,38.31,2.94,1.41,,0.19,1.72,17.16,9.43,13.13,,,4.6,4.98,5.83,0.35,37.93,10.29,1.72,8.5,15.27,,,9.23,,1.91,,,12.01,,30.96,3.35,32.22,10.84,3.5,3.81,,,,,10.04,,1.83,,,9.07,13.7,,0.6,,3.42,3.78,475.57,9.9,11.55,,10.09,,10.79,91.97,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,24.94,32.2,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,15.37,3.1,4.69,25.5,5.27,,0.79,0.31,206.35,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.75,50.38,25.33,36.64,26.32,20.55,10.2,11.13,1.98,0.72,30.39,2.88,1.78,27.38,17.82,11.69,,151.75,57.85,7.22,,,17.07,,23.16,2.91,61.97,46.87,3.84,10.62,,2.58,1.73,,34.94,,1.55,,,25.83,32.6,3.16,1.69,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.91,48.45,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,42.32,2.6,9.4,7.7,25.1,24.8,,89.18,15,57.46,4.81,,46.17,3.2,,0.04,0.06,53.35,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.66,9.34,7.29,11.59,13.96,9.71,0.42,0.41,10.71,0.42,3.56,12.38,3.75,10.61,22.54,,,79.73,7.44,4.48,,,2.93,,3.39,1.15,10.67,9.76,0.53,0.31,,,,,8.92,0.85,0.77,,,5.93,7.7,0.44,1.55,1.68,0.88,4.77,18.59,10.96,10.87,,5.18,,18.5,11.37,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,41.47,3.5,,,,,,,4.5,35.1,,,39.76,1.89,,0.26,0.39,19.89,1.11,21.21,66.68,45.49,3.66,1.13,,,,9.66,4.79,11.37,8.2,4.4,0.22,0.21,10.35,0.23,1.89,16.4,,9.24,25.77,32.65,,37.96,6.32,2.07,,,0.12,,2.72,0.79,92.94,10.82,0.55,0.12,,,,,6.25,,,,,3.23,9.68,0.52,0.59,,0.9,0.19,23.52,5.79,0.85,,4.96,,19.52,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,32.56,55.89,0.9,25.4,,21.7,23.3,,,14.2,39.58,,30.08,50.74,5.82,,0.43,0.72,299.15,0.64,,94.05,32.85,1.8,1.05,,,,50.5,44.96,60.87,33.16,31.36,9.52,11.23,1.98,0.25,18.45,1.66,,32.59,22.29,11.87,11.57,258.5,90.8,1291,,,18.21,,22.24,26.06,61.18,36.57,0.67,11.16,,,,,60.5,,1.07,,,55.82,145.01,1.46,2.94,,0.64,11,369.7,23.5,57.58,,9.97,,0.48,246.38,,,6,45606470933.0,Packaged Software,Technology Services
ADT,10.65,52.59,,3.7,,,,,,,41.28,2.67,,50.57,0.43,,0.08,0.01,7.49,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.67,29.49,7.81,12.94,,5.11,2.83,2.77,3.39,0.24,21.42,16.56,2.94,9.33,7.49,26.05,2.58,6.85,78.76,1.95,,,17.19,,20.04,1.75,7.8,14.38,,1.38,,,,,6.48,,,,,3.89,5.19,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,33.45,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,51.59,35.65,,9.9,,22.2,30.1,,18.33,10.6,21.48,,17.99,30.9,8.25,,1.41,4.48,119.78,2.11,,11.17,35.23,0.41,0.05,,,,18.67,16.51,15.82,12.85,11.54,1.37,1.76,5.36,0.82,11.15,5.82,,20.56,23.87,12.51,12.28,103.19,32.28,12.12,,,6.5,,9.15,2.29,27.41,23.12,1.24,1.78,,0.95,0.52,,16.14,3.36,1.16,123.48,17.04,14.97,18.57,1.19,1.19,11,2.11,6.89,155.12,11.61,9.24,,9.02,,3.07,48.67,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,13.2,60.25,,6.5,8,7.3,6.3,10.2,5.28,6.9,61.47,4,16.73,60.96,0.9,,,,91.22,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.89,21.71,12.02,,19.38,11.15,5.1,5.83,4.61,0.27,,,2.94,18.54,1.36,7.7,3.78,81.92,49.45,2.94,,,15.52,,25.95,2.06,21.46,21.25,3.86,3.33,,1.54,,,,1.42,1.27,,,9.8,,3.06,,2.13,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.05,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,33.59,,99.7,,,,,52.85,46.7,17.74,,28.37,27.04,9.25,,2.45,5.64,10.78,6.03,461.76,71.29,51.67,0.87,0.06,,,,47.09,37.24,,,,,4.91,2.12,0.84,,,,35.93,,,24.38,20.94,50.48,,,,49.64,,10.43,2.6,11,9.89,,5.42,,,,,,1.18,2.05,22,4.59,1796.67,18.06,,3.11,3.18,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,11.39,47.39,0.9,13,,,,,,6.1,25.73,0.37,,40.76,4.36,,2.25,0.99,109.45,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.37,74.19,33.23,55.95,,12.08,2.61,2.8,1.35,0.53,5.01,1.79,0.37,21.98,15.28,,,85.35,35.16,2.31,,,2.91,,4.34,3.54,96.01,29.99,2.24,2.8,,1.53,3.63,,55.5,2.76,0.98,,13,31.08,85.57,2.36,1.69,5.72,3.32,1.74,8.27,2.59,3.75,,8.16,,,38.85,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,71.68,35,,20.5,20.8,11.4,7.9,4,4.55,3.1,26.92,8.85,18.78,30.25,3.18,,0.59,0.61,76.76,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.08,22.2,12.19,21.79,12.73,8.8,4.28,5.2,4.5,0.69,23.84,4.66,2.08,16.83,11.66,22.21,11.69,62.36,40.9,27.86,,,13.05,,34.15,1.95,39.56,23.18,0.91,5.1,,,,,21.39,1.59,1.16,,,11.21,24.64,2.51,1.79,2.45,0.83,3.5,8.35,6.58,5.13,,5.69,,2.64,49.45,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,7.56,36.59,,10.5,45.5,,,66.4,90.5,5.8,42.24,2.36,,35.79,4.06,,0.24,0.15,18.44,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.71,10.77,7.04,15.92,9.16,6.37,0.83,0.86,9.29,0.48,5.42,8.29,2.71,9.54,1.12,11.34,3.41,18.04,39.18,,,,4.58,,8.01,2.09,14.75,11.11,,0.67,,,,,12.29,1.11,0.83,,,7.66,22.68,,1.18,2.49,0.74,7.04,18.72,16.01,14.43,,11.24,,12.91,16.5,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,30.22,46.39,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,57.97,4.92,8.36,49.01,0.89,,0.04,0.01,96.31,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.71,22.11,12.44,,17.07,10.83,4.29,4.85,4.52,0.27,,,3.86,16.35,1.1,12.97,4.3,93.07,61.23,2.17,,,13.46,,20.61,1.93,19.42,19.34,3.52,2.6,,,,,,1.29,1.11,,,7.96,,,11.33,1.93,0.41,2.7,5.48,4.94,10.22,,4.35,,0.75,20.49,,,10,41234689544.0,Electric Utilities,Utilities
AER,43.21,48.27,,6.4,,,5.5,,3.17,,42.67,0.79,4.64,46.28,0.74,,2.25,0.08,95.27,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.43,13.59,,15.95,9.39,7.73,8.03,3.29,0.23,,,1.05,7.93,,12.27,3.09,84.12,32.61,,,,32.41,,26.37,1.08,7.7,9.78,,2.42,,,,,,0.74,1.42,,,3.41,7.35,,1.59,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.86,14.87,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,2.35,32.57,,,5,,6.9,,,7.2,41.52,6.3,,33.83,0.43,,0.16,0.07,13.97,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,4.94,26.19,14.14,,9.97,8.12,2.13,3.04,3.82,0.07,,,4.94,6.85,,6.48,4.07,21.54,19.44,1.43,,,8.34,,17.25,3.02,9.7,6.02,,0.81,,,,,,1.62,0.85,,,4.17,,,,9.77,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.58,,,5,,6.9,,,7.2,31.65,,,33.52,0.43,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.19,14.14,,,,,3.04,3.82,0.07,,,,6.72,,6.48,4.07,0.0,19.44,1.43,,,8.34,,17.25,3.02,9.7,6.02,,0.81,,,,,,,,,,4.17,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,15.89,44.96,,14.3,,129.9,,,49.89,64.1,35.65,4.51,,42.81,2.15,,0.3,0.16,19.95,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.51,19.69,11.65,,,5.99,2.2,2.83,5.08,0.53,,,4.81,10.07,,,25.28,0.0,26.47,4.92,,,8.78,,15.35,2.1,25.35,23.06,,2.33,,,,,,1.62,,,,7.84,,,,2.54,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,84.22,65.06,,,,85.6,17.5,,1.59,11.1,67.05,,48.17,66.44,2.26,,15.58,0.3,56.15,64.66,,18.63,43.32,66.55,2.51,,,,,211.55,59.49,32.79,34.82,7.38,8.96,,0.28,15.07,2.16,,,,,25.57,37.93,65.71,,,,,,,6.22,,,,6.98,,,,,46.4,,,,11.8,32.18,,,,7.71,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,36.44,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,16.13,,,28.97,2.43,,0.74,0.27,16.01,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.72,7.26,10.1,8.01,6.28,2.68,2.94,10.29,0.51,29.13,12.25,,9.58,26.65,35.27,6.76,19.68,62.12,2.57,,,17.97,,28.66,1.95,13.34,14.81,0.35,2.44,,,,,8.42,,,,,6.39,11.97,0.59,0.78,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,28.77,42.56,,9.1,,,,,,8,38.01,0.28,,38.59,1.84,,1.86,0.94,6.34,3.03,51.44,36.36,8.18,2.7,0.17,,,0.28,,23.15,,,,3.55,3.79,,0.7,,,0.3,24.11,18.78,,5.53,5.88,11.66,,,,,,,1.44,,,,3.64,,,,,,,0.93,,,21.44,,,5.15,1.44,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,46.06,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,54.77,2.32,,46.95,2.28,,0.15,0.15,93.7,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.24,36.81,17.38,29.84,11.78,8.14,0.91,0.84,2.72,0.31,2.8,5.04,1.24,14.6,25.16,,,115.04,25.39,8.9,,,1.35,,8.69,1.69,41.46,10.06,0.4,0.56,,,,,19.79,1.61,0.89,,,8.82,1283.56,0.54,0.85,5.82,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.57,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
