Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CIEN,1.22,43.91,2.1,6.6,,,3.1,,,9,22.77,,,36.03,2.25,,1.26,0.69,51.47,4.06,166.52,53.78,83.64,4.26,0.55,,,,33.05,21.03,27.69,15.5,12.85,1.85,1.96,3.03,0.52,7.08,3.83,,18.99,,,,51.7,43.43,2.37,,,3.44,,5.67,2.57,54.76,29.19,4.95,1.88,,,,,26.57,2.06,1.13,,8.71,20.99,146.2,,1.77,3.27,2.99,2.46,14.36,5.06,4.77,,5.5,,2.9,27.09,,,8,7216185865.0,Telecommunications Equipment,Electronic Technology
CIG,5.52,58.21,,12.2,45,13.9,21.8,,53.52,13.5,63.23,106.14,6.41,59.11,1.84,,0.42,0.45,2.12,1.15,,43.66,49.64,1.34,0.47,,0.54,8.37,4.6,3.94,7.48,7.07,6.13,1.17,0.96,21.74,0.44,15.68,19.52,8.37,13.68,28.47,2.11,,1.62,25.35,5.73,,,14.86,,17.03,1.67,5.38,6.06,0.47,1.16,,,,,7.33,1.28,1.25,,,5.8,6.4,0.54,0.71,4.33,1.15,9.95,233.36,17.55,22.83,,11.54,,5.02,11.16,,,10,6860799580.125,Electric Utilities,Utilities
CIG.C,,61.76,,12.2,45,13.9,21.8,,53.52,13.5,69.48,86.1,,64.12,1.84,,0.42,0.45,2.64,1.15,,43.66,49.64,1.34,0.47,,0.54,6.79,5.64,4.83,7.48,7.07,6.13,1.17,1.17,17.73,0.44,15.68,15.68,6.79,8.86,28.47,2.11,,2.33,25.35,5.73,,,14.86,,17.03,1.67,6.7,7.54,0.58,1.14,,,,,7.28,1.28,1.24,,,5.77,6.38,0.54,0.71,4.26,1.15,9.95,233.36,17.55,22.83,,11.54,,5.02,11,,,10,6860799580.125,Electric Utilities,Utilities
CIGI,17.21,59.47,,8.8,46.4,16.4,10.3,,4.97,12.3,59.68,0.83,13.46,58.18,2.19,,0.11,0.08,142.58,1.03,5.39,69.04,49.43,3.49,1.64,,0.06,0.21,24.75,15.92,69.08,,,1.7,2.04,4.04,0.21,2.93,1.76,0.21,19.8,16.94,15.1,9.34,108.84,39.91,4.16,,,3.2,,8.06,6.09,48.43,26.76,9.56,1.57,,,,,54.62,,1.52,,,34.75,58.09,,2.85,,1.03,2.64,64.3,8.95,15.21,,5.26,,,203.4,,,9,5247762028.111482,Real Estate Development,Finance
CIVI,,27.56,,9.5,,61.2,27.3,22.7,7.98,56.5,13.1,11.67,,22.16,1.02,,0.04,0.02,53.74,0.42,,109.34,52.02,1.57,0.74,,0.59,11.67,7.29,3.26,20.67,4.03,2.57,1.79,2.11,13.72,0.44,10.22,9.29,11.28,4.27,31.26,8.42,,95.79,46.38,4.59,,,17.37,,33.62,0.8,6.13,5.06,0.16,1.09,,,,,14.89,0.42,,,,2.03,2.79,0.2,0.51,0.8,0.42,6.2,11.92,12.17,13.69,,10.65,,,,,,6,7804637629.000001,Integrated Oil,Energy Minerals
CL,39.44,65.32,1.1,,3,0.2,1.8,,16.18,7,53.46,2.11,15.9,63.62,7.54,,0.21,0.13,107.11,1.06,88.26,71.83,30.89,1.91,70.54,,0.55,1.84,24.32,21.1,28.5,20.51,18.09,4.61,4.79,4.11,0.01,16.8,3.84,1.87,27.57,2.52,9.35,3.95,90.31,59.7,18.24,,,14.21,,21.72,714.07,31.05,30.6,,4.43,,,,,26.33,,1.16,,,22.32,28.07,,3.24,,0.7,17.38,88.1,34.47,1597.3,,29.66,,3.67,35,,,10,60489017613.0,Household/Personal Care,Consumer Non-Durables
CLB,,29.93,,44.1,,,166.1,,,,16.78,,25.53,24.61,3.15,,0.18,0.09,17.28,2.39,62.24,30.53,78.28,2.91,0.84,,0.06,0.23,18.83,14.64,33.85,14.48,11.95,1.75,1.97,5.31,0.4,5.83,3.69,0.23,15.74,,14.42,5.09,23.16,18.04,4,,,4.62,,10.42,3.38,35.27,25.91,,1.55,,,,,27.47,2.64,0.47,,,19.6,36.62,,1.44,6.04,1.68,4,19.87,10.7,10.43,,6.33,,2.67,10.67,,,9,1159074539.0,Oil & Gas Production,Energy Minerals
CLBT,71.95,60.14,,,,,104,15.4,18.66,18,37.47,,18.34,53.71,4.13,,1.29,26.15,16.42,1.75,63.7,44.34,68.54,,,,,,,,35.6,,,3.04,8.55,,,24.02,2.55,,44.26,,21.75,18.73,9.21,84.19,1.47,,,,,13.85,,,,,9.01,,,,,37.5,,,,,33.38,,,,,1.71,,,,,,17.68,,0.06,,,,3,1458548338.0,Packaged Software,Technology Services
CLDX,14.42,62.77,,13.3,,,,,2958.1,,58.88,,,64.57,52.62,,29.01,336.4,42.28,29.36,,,63.34,,,,,,,,,,,389.04,253.05,,0.96,,,,,,,,40.87,,,,,,,,3.44,,,,278.2,,,,,,,3.02,3.64,3.59,,,,,3.56,29.36,,,,,,,,,,,,,1320939486.0,Medical/Nursing Services,Health Services
CLF,,28.23,,54.6,,57.5,,,,45,13.75,,,23.4,1.99,,0.03,0.03,11.26,1.87,82.22,38.21,34.38,2.63,0.49,,,,22.16,6.54,6.18,9.14,4.88,0.44,0.42,4.51,0.42,6.73,26.83,,10.54,34.91,,,17.77,5.21,2.02,,,0.21,,2.56,0.74,152.16,15.77,0.64,0.27,,,,,3.95,0.79,0.38,,,2.73,4.21,0.63,0.3,0.89,0.6,0.25,3.27,2.77,0.58,,2.63,,31.13,,,,7,7269067603.0,Steel,Non-Energy Minerals
CLH,40.88,47.62,0.5,19.4,,23,41.5,10.9,13.89,20.8,39,,23.81,43.47,3.31,,0.46,0.16,234.83,2.1,31.75,40.37,66.14,2.88,1.23,,,,22.79,14.36,62.83,18.77,11.76,2.39,2.67,4.39,0.34,4.25,1.89,,26.5,21.95,12.78,7.32,166.12,31.24,4.67,,,6.97,,11.41,5.19,32.44,32.39,1.73,2.24,,,,,53.42,8.86,1.93,,,17.4,28.98,1.59,2.37,54.48,1.76,5.99,22.4,11.85,17.39,,8.95,,,76.74,,,8,9104920408.0,Environmental Services,Industrial Services
CLMT,,45.2,,,,70.2,,,31.86,21.7,25.19,,,38.51,1.97,,0.01,,15.98,0.65,40.4,30.53,23.73,9.68,,,,,16.97,16.97,,21.93,10.43,0.73,0.83,5.89,,,,,139.22,,,,15.92,9.98,1.05,,,,,5.78,,,76.24,,0.33,,,,,,,1.53,,,128.08,,,,,0.33,,13.64,12.88,,,9.92,,,,,,1,1559585935.0,Oil Refining/Marketing,Energy Minerals
CLS,104.54,32.85,2.7,12.6,,34.2,37.5,22.4,30.92,15.9,24.08,,3.64,27.93,2.61,,0.14,0.46,42.57,1.47,97.15,61.45,69.66,1.41,0.53,,,,10.6,7.93,15.66,,,0.52,0.62,9.43,0.31,3.92,6.79,,10.55,24.56,,,18.96,10.42,7.38,,,4.16,,5.99,2.79,13.96,13.39,0.57,0.59,,0.84,0.43,,14.79,1.63,2.27,,14.24,10.63,11.27,0.54,1.15,4.44,0.86,6.39,31.97,19.07,21.1,,18.34,,,40.54,,,10,2719506844.839338,Electronic Components,Electronic Technology
CLVT,,55.56,,,,,24.6,27,,10,49.94,,,54.94,,,0.25,0.08,6.65,0.9,,48.11,114,,0.84,,,,,,22.86,26.03,9.22,3.44,3.52,,0.46,15.4,8.32,,8.4,,,1.6,9.56,66.05,0.92,,,,,10.23,0.86,,,,1.7,,,,,11.11,,,,,6.78,,,0.69,,0.9,,,,,,2.13,,7.36,,,,,4970322143.0,Miscellaneous Commercial Services,Commercial Services
CLX,,83.9,,,2.6,,,,46.24,,93.45,3.58,,88.89,3.91,,0.13,0.07,165.2,1.03,60.85,125.44,34.13,4.02,8.85,,0.99,2.9,47.35,31.96,47.84,19.53,16.28,3.31,3.26,2.11,0.06,6.81,2.36,2.92,24.8,,6.84,1.49,146.36,42.97,9.93,,,3.95,,12.6,62.58,73.75,34.23,,2.94,,,,,42.7,,1,,,29.65,,,2.48,,0.63,4.76,29.22,12.32,213.74,,14.76,,2.91,28.38,,,10,18103359180.0,Household/Personal Care,Consumer Non-Durables
CMC,0.07,30.57,0.8,30.7,10.1,32.8,46,7.4,23.76,17.7,13.73,1.77,,23.63,4.37,,0.91,0.58,49.31,4.24,59.41,19.26,53.83,1.14,0.28,,0.14,1.35,7.95,5.91,11.38,8.03,5.95,0.78,0.77,12.58,0.64,6.73,9.66,1.44,10.29,27.24,,,43.66,17.95,17.95,,,6.95,,9.71,1.33,10.27,10.27,0.28,0.72,,,,,10.63,0.84,1.28,,7.2,6.08,9.75,0.41,0.82,1.56,2.83,8.51,18.52,13.41,13.56,,11.47,,6.93,14.05,,,10,6035518418.999999,Steel,Non-Energy Minerals
CMCO,,31.54,,11.5,5.3,34,101,,5.97,9.1,16.4,1.21,,26.15,1.84,,0.3,0.13,30.35,2.07,114.09,43.46,60.46,3.51,0.58,,0.12,0.89,13.64,9.24,27.12,,,1.31,1.32,7.33,0.5,4.87,5.65,0.89,9.94,13.97,,,39.65,37.06,2.84,,,4.52,,10.5,0.99,18.98,12.79,3.55,0.9,,,,,17.79,,0.85,,,11.97,25.79,1.97,0.68,,1.2,2.51,32.42,6.26,5.29,,5.28,,,20.24,,,10,1022304371.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMCSA,,51.79,4.6,1.8,8,10.9,23.5,3.3,188.44,9.4,53.95,4.59,,52,1.51,,0.17,0.06,39.72,0.66,,123.51,39.74,2.58,1.18,,0.29,3.01,10.27,6.46,21.14,10.2,6.48,2.01,2.03,9.74,0.32,9.59,7.55,3.11,9.03,11.57,6.97,0.96,45.54,70.53,5.7,,,12.46,,19.32,1.85,10.56,9.72,2.31,1.32,,0.58,0.81,,13.79,,0.65,,,5.99,11.83,,0.74,,0.66,5.74,40.48,10.56,18.17,,6.93,,11.94,12.57,,,10,187033524119.00003,Cable/Satellite TV,Consumer Services
CME,0.81,66.25,,0.4,17.8,11.5,19.5,10.2,13.53,4.4,64.63,8.21,,66.79,0.74,,0.02,0.56,218.55,1.02,,35.76,36.78,0.72,0.12,,1.01,3.89,18.36,17.03,23.17,18.66,17.3,13.04,13.96,5.45,0.22,60.23,4.44,2.11,21.72,11.64,3.84,4.73,228.22,85.7,22.87,,,56.98,,62.85,2.84,24.09,22.58,3.18,13.52,,1.68,1.26,,22.52,,1.01,,,22.01,23.31,2.78,1.57,,1.02,2.49,546.4,11.99,12.01,,2.17,,3.93,27.28,,,10,74403329139.0,Investment Banks/Brokers,Finance
CMG,42.79,49.92,0.7,15.7,,51.5,50.2,63,42.95,19.2,53.61,,3.4,51.56,10.72,,1.43,0.35,54.29,1.71,1.77,9.09,2.98,1.96,1.15,,,,41.24,34.99,58.63,33.81,28.91,5.93,7.16,2.42,0.42,12.2,1.75,,41.99,21.1,18.3,14.08,47.69,27.1,,,,13.23,,17.35,20.03,53.23,51.7,1.66,7.02,,,,,57.67,6.81,1.45,,,39.97,55.82,2.07,5.36,20.18,1.68,17.27,32.16,25.91,44.66,,20.16,,0.27,126.26,,,10,52761311888.99999,Restaurants,Consumer Services
CMI,25.16,47.81,1.3,4.6,7.2,0.5,,10.2,,21.5,37.23,3.33,9.45,43.16,3.64,,0.2,0.27,296.81,1.34,82.47,61.27,60.19,1.86,0.83,,1.23,2.3,14.22,10.74,38.15,10.91,8.51,1.32,1.35,7.03,0.31,3.53,2.96,2.45,13.46,10.65,62.94,2.81,295.19,24.31,3.64,,,5.69,,4.12,4.26,21.51,54.24,36.16,1.23,,4.34,2.57,,36.41,4.59,1.01,,,17.75,15.27,7.87,1.47,8.74,0.82,6.11,32.88,15.99,20.06,,4.71,,4.19,20.99,,,10,33339483177.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMP,,29.65,,4.1,,,,,8.29,,31.7,0.91,,28.44,1.04,,0.2,0.05,8.21,2.98,138.48,39.71,44.34,54.15,2.26,,0.29,5.45,,73.03,,12.81,6.34,1.02,1.03,,0.24,,,7.33,49.46,,,,30.75,19.37,1.39,,,,,7.29,0.88,,3.96,,0.29,,,,,,0.46,0.16,,,,,,0.48,1.21,1.15,,,,,,3.4,,17.96,4.98,,,8,1190898619.0000002,Chemicals: Specialty,Process Industries
CMPR,29.84,39.11,1.2,,,18.9,,11.3,,7.2,19.8,,,32.53,2.81,,0.31,0.12,84.38,0.69,22.39,64.15,7.43,4.31,,,,,15.26,9.47,15.95,,,1.09,1.15,6.55,,7.21,11.23,,18.41,8.1,,5.23,72.75,48.51,2.07,,,5.28,,7.53,,13.12,13.12,2.73,0.73,,0.97,0.71,,9.61,,0.55,,,6.46,11.51,,2.27,,0.54,9.35,71.31,20.7,,,21.89,,2.42,222.08,,,6,1818476602.0,Commercial Printing/Forms,Commercial Services
CMRE,42.87,35.06,1,22.2,4.8,57.1,52.8,,10.15,48.8,23.72,4.15,22.3,30.9,1.43,,1.22,0.39,13.08,1.61,16.07,13.56,10.04,3.68,1.03,,0.18,3.49,5.99,4.55,18.93,,,,1.65,16.69,0.46,8.74,10.54,3.49,4.68,26.42,,,16.33,27.27,2.86,,,19.6,,22.84,0.64,4.61,5.19,0.17,0.84,,,,,9.42,0.38,0.56,,,3.01,4.5,0.21,0.48,0.64,1.54,6.94,13.46,11.24,15.5,,9.05,,5.63,6.92,,,10,1148519851.0,Marine Shipping,Transportation
CNC,16.19,34.34,2.8,2.9,,7.8,10.1,18.4,12.3,13.7,15.74,,,25.29,2.8,,0.62,1.15,70.84,1.17,,33.89,36.12,3.06,0.65,,,,7.71,6.02,15.34,9.09,7.13,0.21,0.22,12.97,0.33,1.43,6.07,,9.65,19.55,6.97,2.76,86.44,10.96,4.71,,,1.79,,2.14,1.36,13.44,9.94,1.13,0.24,,0.29,0.59,,16.66,2.02,0.69,,,12.77,26.02,1.04,0.58,9.22,1.17,3.38,161.75,9.1,10.77,,3.94,,12.83,21.6,,,10,36717702349.0,Managed Health Care,Health Services
CNHI,,60,1.6,20.1,,65.5,59.4,,26.25,18.7,74.29,4.47,,65.44,2.1,,0.43,0.07,10.52,7.02,142.37,80.44,369.81,6.38,3.6,,0.3,4.47,10.32,8.88,483.7,18.81,16.01,1.97,1.63,9.69,0.17,0.34,0.59,4.47,6.99,26.66,,,14.07,32.16,2.95,,,8.74,,19.95,1.75,6.88,6.79,0.76,0.6,,,,,375.74,1.22,1.26,,,11.58,31.4,0.41,0.78,4.89,5.75,4.55,13.09,10,25.84,,10.27,,,13.32,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,2.77,54.33,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,53.39,3.57,,55.58,2.88,,0.07,0.02,117.2,0.63,27.86,78.77,27.18,2.33,1.07,,0.45,2.09,16.86,13.37,33.26,15.67,12.51,6.37,7,5.93,0.36,21.01,3.57,2.1,18.3,11.82,10.55,5.54,134.49,41.75,8.58,,,32.02,,41,5.17,18.76,21.83,3.03,6.01,,1.44,1.55,,28.66,2.29,0.98,,,15.01,22.82,2.55,1.94,5.38,0.48,10.37,15.56,14.76,27.35,,11.78,,3.43,22.37,,,10,76311835087.66574,Railroads,Transportation
CNM,66.4,23.56,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,10.5,,,17.14,2.87,,0.01,0.01,38.32,2.29,62.74,46.68,61.02,3,1.6,,,,14.12,11.32,13.22,12.95,10.79,1.34,1.43,7.08,0.27,10.8,10.2,,17.02,,8.11,6.47,36.15,26.74,6.29,,,5.58,,10.11,4.49,18.33,18.33,0.54,1.19,,,,,11.04,,,,,10.51,11.48,0.71,,,1.34,7.12,44.47,15.51,23.93,,11.47,,5,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,52.91,,3.4,,15,120.9,24.4,,10.5,45.1,1.11,,51.51,2.26,,0.11,0.03,71.61,2.34,206.95,57.83,67.65,4.12,1.1,,0.21,1.11,19.82,13.76,20.26,24.24,16.5,3.66,2.53,5.05,0.39,12.47,7.21,1.11,14.54,,19.19,6.8,123.33,55.32,4.2,,,7.73,,12.74,2.5,22.81,19.2,,1.75,,,,,14.12,,0.73,,,12.88,14.62,,1.59,,1.13,4.27,38.56,8.18,11.89,,5.91,,3.86,62.82,,,9,3310056485.0,Medical Specialties,Health Technology
CNNE,,43.54,8.4,,,,,5.7,,4.4,28.3,0.63,,38.32,2.18,,0.55,0.24,18.9,1.01,,53.31,,,0.12,,,0.63,,,,,,3.07,2.79,,0.86,,,2.5,,,,,18.55,4.62,,,,,,,0.62,,,,2.68,,,,,,,,,,,,,4.57,0.64,1.01,,,,,,,,27.46,,,,4,1438823501.0,Restaurants,Consumer Services
CNS,33.56,59.01,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,54.91,4.8,10.73,57.7,14.89,,25.91,1.89,87.7,32.61,,12.53,49.65,0.73,0.31,,0.84,2.65,24.63,22.29,34.61,20.73,19.99,7.95,8.51,4.06,0.59,24.6,2.8,2.67,24.19,9.77,,3.92,62.1,48.28,,,,25.33,,34.57,9.57,34.26,31.89,4.98,8.69,,1.94,2.79,,35.29,3.76,1.49,,302.41,25.84,41.43,4.77,2.88,9.98,32.61,18.25,82.5,25.59,32.87,,28.89,,0.73,30.56,,,10,3134484051.9999995,Investment Managers,Finance
CNX,15.72,49.55,11.2,12.1,,246.7,,,39.84,12.9,31.2,,21.35,43.82,1.26,,,,26.72,0.41,7,57.87,25.87,1.92,0.57,,,,8.14,5.16,58.8,,,3.57,4.71,12.29,0.49,8.01,2.73,,15.1,,57.82,10.76,14.43,28.07,1.08,,,37.98,,11.65,0.95,9.12,154.45,514.83,3.29,,,,,40.59,2.68,1.74,,,6.07,9.4,,0.76,1.05,0.4,6.11,10.69,10.33,12.56,,1.49,,6.36,167,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,53.28,,12.2,,17.2,23.2,12.2,4.99,12.9,34.13,1.67,,48.71,1.47,,0.12,0.04,71.32,1.54,,12.36,40.32,4.03,1.21,,0.1,1.67,15.06,7.74,23.25,,6.11,0.95,1.1,6.64,0.34,4.71,8.75,1.67,5.49,,8.2,12.21,148.99,36.21,2.25,,,3.08,,7.42,1.13,16.5,6.29,0.26,0.52,,,,,10.06,,,,,6.64,11.76,0.26,,,1.54,2.57,104.5,7.12,7.36,,5.64,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,23.87,50.52,,9.5,,10.9,14.5,95.6,,3.1,44.2,0.55,2.64,47.99,6.71,,0.99,154.51,69.85,2.95,22.36,43.68,75.77,0.02,,,0.11,0.55,13.71,12.19,9.58,,,0.45,0.52,7.29,0.68,5.44,8.18,0.58,17.88,6.12,,,47.02,18.72,,,,3.22,,3.8,2.1,20.76,20.68,6.08,0.67,,1.3,0.45,,12.33,1.46,1.85,,2.49,11.7,12.58,,1.38,2.3,2.6,7.42,23.37,12.24,10.6,,14.03,,0.87,23.81,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,,53.81,,24.5,,6,25.6,45.2,100.1,14.5,66.44,,2.11,58.27,13.03,,1.65,8339.06,25.99,3.31,63.79,24.93,51.98,,,,,,18.05,17.89,11.9,34.17,31.94,3.08,2.55,5.54,0.72,21.44,7.26,,24.65,,17.38,8.56,20.5,40.38,77884,,,11.05,,15.58,6.36,27.97,23.78,,3.05,,,,,14.39,2.64,,24.99,7.04,14.33,,,,6.58,2.81,19.58,98.7,34.85,27.4,,62.31,,0.81,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,1.3,36.68,,3.5,,6.4,,,44.81,7.6,18.52,3.25,,30.8,1.17,,0.2,0.04,20.23,4.18,253.81,29.53,58.89,8.15,1.42,,7.14,4.93,54,16.63,,12.9,,1.46,1.71,1.85,0.32,,,4.93,8.48,17.59,,8.9,23.04,44.65,1.87,,,5.15,,9.4,1.69,144.5,,,0.74,,,,,,,0.78,,,,,,1.16,,1.65,2.77,5.88,1.86,8.68,,11.17,,7.83,13.49,,,9,1419944567.0,Investment Managers,Finance
COGT,,60.43,,,,6.3,42.3,15.3,,,57.71,,30.2,60.13,,,9.08,,,9.25,,,,,,,,,,,,4.6,,,,,,,,,,,11.87,,,,,,,,,,4.62,,,,,,,,,,,,3.92,6.03,,,,,4.63,9.25,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,90.78,46.06,,6.7,,,,,,4.8,36.24,,,41.89,1.58,,0.69,0.22,70.8,2.72,144.19,58,67.57,6.14,0.57,,,,115.38,23.19,81.69,14.26,,2.02,3.45,0.87,0.52,4.23,1.83,,24.3,12.84,41.41,12.23,54.25,30.93,0.43,,,,,2.62,2.08,,77.63,10.93,2.28,,6.22,4.31,,53.8,,1.25,,,19.72,68.91,7.6,1.24,,1.77,,4.35,1.08,,,1.06,,2.6,104.12,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,33.01,,18.4,,17.4,,33.8,,,18.34,,,28.66,6.12,,3.34,12.27,23.36,6.95,216.35,45.76,90.2,0.69,0.02,,,,,28.91,156.53,,16.1,1.81,1.79,,0.86,1.14,0.52,,19.06,,,,20.81,46.46,,,,,,,1.22,,40.26,,2.24,,,,,212.28,1.93,1.38,9.16,2.72,59.89,,,0.91,2.08,5.09,,,,,,,,6.38,46.7,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COIN,139.12,32.32,,71.1,,,,,,21.2,27.13,,,28.77,0.17,,0.04,2.89,155.05,1.03,,9.51,15.62,2.42,0.51,,,,17.58,16.32,24.36,19.57,17,4.85,6.06,5.69,0.03,24.86,3.04,,43,,108.18,18.66,120.89,72.62,13.83,,,31.46,,23.21,4.6,27.39,37.24,,8.92,,,,,34.18,2.98,,,8.96,33.26,,,,5.38,1.03,0.67,796.01,15.53,21.56,,0.49,,,,,,3,19484029164.0,Investment Banks/Brokers,Finance
COKE,92.91,66.44,,40.9,26,25.5,39,22,266.68,10.1,62.65,0.25,52.64,64.7,3.89,,1.23,1,1352.26,1.97,30.05,39.18,32.99,1.78,1.6,,0.04,0.15,13.14,10.88,22.61,,,,1.73,7.61,0.21,7.66,4.36,0.73,,22.78,,,681.85,39.52,,,,7.53,,11.83,9.9,24.98,24.18,0.71,1.88,,0.7,0.71,,24.56,7.65,3.16,,,14.63,26.3,0.97,2.25,54.37,1.75,11.32,58.68,26.06,35.49,,19.95,,,65.99,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,57.76,,,1.6,,,,,0.3,67.71,3.68,10.58,59.62,0.92,,0.04,0.01,29.4,0.39,6.07,39.72,58.79,16.64,1.04,,2.44,2.98,,54.74,62.02,52.12,18.01,4.27,4.43,,0.44,7.14,2.28,2.98,67.12,,,5.12,26.43,30.87,1.65,,,,,8.37,2.42,,81.67,,3.12,,,,26.34,43.65,4.12,,,,17.21,,,3.57,4.69,0.39,,,,,,2.79,,4.8,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
COLM,12.49,56.27,3.3,5.3,66.5,21,39.6,36.7,135.7,14.9,66.64,2.42,,58.98,6.16,,1.31,1.73,82.05,3.39,180.73,45.5,44.04,0.98,0.23,,0.32,1.47,15.24,10.61,6.62,14.98,10.15,1.28,1.32,6.56,0.66,19.96,14.07,1.47,18.74,11.64,,2.06,84.58,49.6,,,,6.72,,8.67,2.64,21.82,21.82,3.07,1.45,,1.09,0.21,,7.34,1.65,0.8,,5.29,6.77,7.66,3.14,1.24,2.81,1.88,8.09,19.47,12.9,12.04,,12.48,,5.19,20.61,,,10,4401059129.0,Apparel/Footwear,Consumer Non-Durables
COMP,27.54,70.59,,,,5.7,0.8,32.1,,3.8,79.37,,13.9,73.54,2.47,,0.48,0.35,5.9,0.83,,1.7,5.62,,1.32,,,,,,167.15,13.97,12.55,0.47,0.56,,0.33,0.34,0.59,,256.52,,,12.12,3.3,17.9,,,,,,,7.38,,,,0.55,,,,,184.39,,,,,101.72,,,,42.14,0.83,,,,,,,,7.75,,,,,1560443712.0,Packaged Software,Technology Services
COO,6.43,80.28,,25.1,,14.3,177.2,6.7,2.09,13.8,91.42,0.01,,85.74,4.45,,0.11,0.04,108.05,1.99,214.58,65.24,63.68,2.61,0.33,,,0.01,37.48,23.5,125.53,31.13,19.93,5.68,6.24,2.67,0.66,4.97,0.88,,26.54,7.71,,7.77,100.73,66.36,5.66,,,9.45,,16.9,2.71,60.18,37.37,7.19,5.7,,1.09,9.16,,114.35,3.89,1.07,,,35.12,142.55,6.1,2.01,9.11,1.18,3.02,26.16,5.79,4.67,,3.84,,0.02,32.06,,,10,16955086253.000002,Medical Specialties,Health Technology
COOP,61.68,44.54,10.3,33.3,,13.7,24.6,,,4,21.16,,21.18,36.5,0.84,,0.1,0.07,88.15,0.5,,538.45,135.33,9.83,1.97,,,,16.02,15.39,,,,5.53,5.07,6.24,0.29,,,,6.93,42.16,32.82,8.14,45.24,52.86,,,,25.23,,31.67,1.24,8.33,9.31,,2.09,,,,,,,,,,9.77,,,0.81,,0.5,4.95,197.06,10.75,16.29,,4.31,,,17.7,,,8,3620517398.0,Finance/Rental/Leasing,Finance
COP,,36.41,,14.4,32.3,88.6,,346.9,36.73,38.8,19.02,10.14,,30.57,3.72,,0.58,0.33,105.6,1.33,12.99,47.76,34.19,0.71,0.37,,0.37,2.73,7.99,5.22,14.57,7.27,4.4,2.08,2.4,12.52,0.52,16.47,7.58,2.92,10.85,26.58,6.68,4.13,114.07,31.83,13.19,,,18.93,,26.24,2.46,11.77,12.02,0.7,2.25,,,,,13.49,1.15,1.03,,,6.08,9.98,0.48,0.75,2.46,1.19,11.35,24.85,20.18,21.93,,12.31,,4.93,25.88,,,6,147973913149.0,Oil & Gas Production,Energy Minerals
