Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABT,8.01,49.34,3.9,0.7,6.3,12.3,6.8,6.7,,,5.8,63.87,3.58,11.83,52.68,5.23,0.52,0.52,115.7,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.92,27.95,19.43,31.69,21.99,17.35,4.58,4.99,3.58,0.54,15.74,3.26,2.06,22.33,11.36,8.9,6.44,109.0,55.55,11.5,,13.99,,16.24,5,34.88,25.39,2.21,4.84,,1.38,1.61,,30.92,1.06,5.08,1.13,,,22.99,40.4,3.16,1.92,22.64,1.14,7.9,65.41,12.45,14.86,,10.65,,3.44,40.99,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.56,39.05,17.64,,6.9,,13.2,4.1,,3.27,5.9,31.62,0.2,31.58,33.19,2.8,1.75,0.61,100.21,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,26.57,14.12,43.68,,,1.81,2.12,3.76,0.56,4.86,2.48,0.2,22.64,18.18,27.02,11.51,77.98,19.84,4.58,,5.17,,7.87,2,38.03,30.97,1.53,1.96,,,,,40.4,1.28,2.45,,,,15.45,23.68,1.98,1.35,4.36,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,51.57,3.35,,,,38.8,40.9,46.1,223.57,16.4,47.23,,3.09,49.5,2.88,1.64,11.45,17.2,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.86,18.8,11.3,14.21,17.52,2.27,2.52,4.79,0.59,21.82,7.14,,22.83,,,16.17,34.14,91.61,,,13.83,,12.08,4.92,21.88,21.88,0.98,3.03,,,,,13.93,0.51,2.46,,17.37,7.42,13.93,21.29,,,6.01,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,31.12,,,12.2,,,16.9,,,10.9,19.13,,,27.58,1.67,0.13,0.04,38.1,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.26,8.69,,8.72,6.89,1.57,1.77,8.88,0.52,,,,10.71,0.97,10.67,8.87,85.29,96.45,5.11,,8.99,,17.48,1.14,12.35,10.74,,1.11,,,,,,0.45,1.56,0.52,,,26.68,,,1.15,4.98,1.06,5.05,19.42,10.06,9.78,,8.25,,,111,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,71.6,98.68,,100.9,,,,,,,81.07,,61.5,74.45,,5.79,,,6.03,,,,,,,,,,,,,,98.34,,,,,,,,,25.03,,,,,,,,,9.81,,,,,,,,,,,,,15.11,14.16,,,,,9.82,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,55.97,4.59,,18.8,33.9,6,,,132.17,4.2,61.59,2.45,,57.58,3.53,0.04,0.02,19.68,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.45,14.52,5.99,32.17,12.63,6.55,0.31,0.32,6.89,0.11,0.99,6.91,3.06,8.71,16.33,,1.78,21.48,27.85,3.83,,1.25,,2.28,3.76,11.48,7.85,0.58,0.14,,,,,14.53,0.92,,,,,4.25,14.41,1.25,0.83,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.98,28.75,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,93.47,45.22,16.81,2.6,5.9,,7,21.8,,142.28,6.8,45.05,,58.27,43.44,3.61,0.26,0.17,52.66,1.56,,21.51,50.45,2.07,0.77,,,,17.07,12.75,22.97,,14.18,3.7,3.9,5.86,0.43,17.25,5.03,,28.14,13.34,23.1,7.94,34.08,52.2,4.73,,14.04,,22.14,4.17,24.95,22.8,1.9,3.49,,1.16,1.75,,20.39,1.55,,1.35,,,17.87,22.79,2.2,1.57,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.5,53.97,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,40.48,,0.9,22.7,,62.7,72,31,57.41,34.8,48.48,,,42.76,6.49,2.3,13.15,72.81,4.45,183.28,30.95,67.21,0.16,0.05,,,,6.67,6.31,9.79,,7.13,1.7,1.64,14.99,0.73,16.36,7.51,,14.64,25.39,,,112.04,44.28,44.08,,20.65,,21.88,2.4,10.67,10.67,0.22,2.22,,,,,13.5,0.64,1.07,0.97,10.8,3.08,12.27,13.21,0.43,0.99,2.4,3.29,17.31,67.54,25.93,24.8,,28.79,,2.68,22.89,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,67.95,39,7.11,,,,2.6,0.1,,,,38.72,,61.3,36.71,8.86,4.19,8.79,78.77,4.29,,,71.34,,0.14,,,,,,1016.88,,,39.62,23.38,,0.63,2.3,0.09,,,,,15.73,0.0,,,,,,,8.67,,,,25.6,,,,,527.76,,,,14.61,13.96,161.63,,,,8.67,4.29,,,,,,,,0.32,,,,,1598748014.0,Biotechnology,Health Technology
ACN,1.19,51.33,5.61,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,51.33,2.61,16.75,51.37,6.92,0.48,1.02,361.45,1.47,,20.16,70.39,0.7,0.28,,0.44,1.48,22.26,19.45,25.39,21.22,17.34,3.31,3.39,4.49,0.49,13.65,4,1.64,28.26,12.37,8.84,6.95,334.65,32.45,133.92,,11.41,,15.04,7.74,30.34,29.45,3.17,3.48,,1.42,1.1,,25.36,1.08,7.26,1.21,,,23.77,35.52,3.34,1.76,40.5,1.47,13.88,245.06,27.33,27.23,,19.83,,1.9,38.76,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,44.35,53.17,5.02,,,,,,,,30.6,56.79,,20.85,53.22,3.72,0.68,2.5,21.98,1.51,,452.01,118.12,,0.25,,,,,,401.42,,,4.45,5.73,,0.44,1.43,0.23,,567.53,,,28.45,18.94,51.48,,,,,,7.93,,,,5.95,,,,,442.24,1.17,,,,59.78,85.31,,,,31.87,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,22.28,36.58,2.45,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,38.89,5.78,23.77,35.21,1.7,0.08,0.01,70.89,0.74,,573.52,54.1,5.08,0.51,,1.67,4.22,35.29,19.88,23.84,30.73,18.52,16.06,17.44,2.83,0.65,73.03,5.69,4.28,38.19,12.04,2.92,11.75,74.23,87.94,2.87,,31.62,,48.86,1.43,39.2,39.79,6.42,11.89,,3.44,1.28,16.79,16.32,0.95,1.74,0.95,,,16.32,,6.01,1,1.72,0.74,2.41,,3.83,3.64,,3.69,,,31.53,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,1.52,57.29,2.47,,,,,,,13.28,,47.01,0.26,11.78,55.43,2.05,1.25,0.17,13.9,3.42,,,38.31,2.94,1.41,,0.19,1.46,19.43,10.68,14.86,,,4.98,5.64,5.15,0.35,37.93,8.68,1.46,9.89,12.38,,,9.64,,1.91,,12.01,,30.96,3.97,38.17,12.84,4.14,4.49,,,,,11.87,1.44,,2.2,,,10.74,16.24,,0.71,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.18,105.69,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,40.06,,2.6,9.4,7.7,25.1,24.8,,89.18,15,43.52,5.19,,40.35,3.1,0.04,0.07,50.76,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.95,11.6,8.44,9.93,13.49,9.43,0.42,0.4,8.62,0.42,4.05,14.56,3.95,10.92,23.29,,,78.51,7.08,3.58,,2.07,,2.85,1.1,14.38,10.25,0.56,0.29,,,,,7.41,0.64,0.86,0.73,,,5.12,6.96,0.53,1.32,1.62,0.84,3.34,14.4,8.6,7.7,,4.13,,17.03,11.1,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,34.2,,3.5,,,,,,,4.5,34.8,,,32.15,1.73,0.26,0.39,17.48,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.18,5.03,11.91,7.58,4.14,0.21,0.22,9.82,0.23,1.89,18.88,,8.93,26.58,29.98,,37.58,6.32,2.09,,0.12,,2.72,0.69,75.17,9.41,0.48,0.11,,,,,5.51,0.47,,,,,2.84,8.59,0.46,0.53,,0.9,0.19,23.38,5.76,0.85,,4.79,,22.45,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,32.12,48.06,10.31,1.2,,13.8,15.3,15.1,13,13.01,9,55.6,3.39,22.45,48.26,3.05,0.19,0.79,297.93,1.01,,3.27,65.98,1.56,1.75,,0.59,1.94,22.47,20.37,29.86,22.9,21.15,6.02,6.61,4.45,0.11,22.11,3.38,2.08,29.87,14.91,8.76,7.46,272.82,42.56,9.92,,20.87,,21.92,22.6,31.64,31.44,2.6,6.61,,1.55,1.7,,29.85,1.09,10.14,1.29,,,26.12,42.96,2.52,3.01,73.2,1.01,7.01,518.83,59.25,86.24,,6.18,,1.85,44.51,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,32.34,50.19,19.14,0.9,25.4,,21.7,23.3,,,14.2,54.65,,34.33,49.83,5.79,0.38,0.66,301.33,0.65,,102.91,35.66,1.75,0.99,,,,49.87,44.08,51.95,33.08,30.82,9.56,10.9,2.01,0.26,21.04,1.93,,32.55,22.29,11.65,11.74,261.62,90.71,,,18.3,,21.86,24.81,59.77,36.38,0.67,10.96,,,,,52.04,1.15,,1.02,,,48.25,102.38,1.45,2.89,,0.65,11.12,392,23.35,51.52,,9.86,,0.69,224.8,,,6,45606470933.0,Packaged Software,Technology Services
ADT,13.21,32.06,4,,3.7,,,,,,,30.84,3.2,,27.67,0.4,0.08,0.01,6.94,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.2,28.35,7.51,12.38,,5.15,2.73,2.66,3.53,0.24,21.42,18.06,3.2,8.61,8.77,26.47,2.59,6.63,78.76,1.95,,17.19,,20.04,1.61,7.16,13.19,,1.27,,,,,5.94,1.05,,,,,3.57,4.76,,0.56,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.74,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,29.03,56.85,,,9.9,,22.2,30.1,,18.33,10.6,56.09,,4.13,58.86,8.7,1.41,4.48,129.25,2.11,,11.17,35.23,0.41,0.05,,,,20.21,17.87,17.12,13.91,12.5,1.48,1.91,4.95,0.82,11.15,5.41,,21.93,23.58,13.89,13.9,100.39,32.28,12.12,,6.5,,9.15,2.47,29.49,24.88,1.33,1.9,,1.04,0.56,,17.27,1.3,3.65,1.26,134.21,18.52,16.02,19.87,1.29,1.29,11.84,2.11,6.89,155.12,11.61,9.24,,9.02,,2.87,52.39,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,30.17,53.05,9.83,,6.5,8,7.3,6.3,10.2,5.28,6.9,67.23,4.08,31.85,55.92,0.89,,,90.86,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.95,21.57,11.94,,19.34,11.13,5.09,5.8,4.64,0.27,,,2.95,18.42,1.27,7.85,3.97,83.02,49.45,2.94,,15.52,,25.95,2.05,21.39,21.17,3.85,3.32,,1.54,,,,1.09,1.41,1.27,,,9.78,,3.04,,2.12,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.95,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,63.71,,,99.7,,,,,52.85,46.7,74.21,,17.49,68.48,11.74,2.45,5.64,16.15,6.03,461.76,71.29,51.67,0.87,0.06,,,,62.92,49.76,,,,,6.56,1.59,0.84,,,,50.43,,,24.38,21.51,50.48,,,49.64,,10.43,3.65,15.44,13.88,,7.6,,,,,,0.76,1.79,3.09,33.24,6.93,2521.67,25.34,,4.69,4.46,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,4.02,51.36,13.63,0.9,13,,,,,,6.1,51.45,0.34,5.92,50.19,4.45,2.25,0.99,116.71,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,76.94,34.46,57.74,,12.08,2.77,2.91,1.3,0.53,5.01,1.69,0.34,23.45,15.19,,,85.15,35.16,2.31,,2.91,,4.34,3.76,101.89,31.82,2.37,2.95,,1.64,3.89,,58.91,1.38,2.96,1.05,,13.93,32.97,90.82,2.53,1.81,6.07,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.19,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,52.44,40.63,0.36,,20.5,20.8,11.4,7.9,4,4.55,3.1,33.6,8.64,28.39,36.96,3.28,0.59,0.61,79.11,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.03,22.05,12.07,22.64,12.73,8.8,4.23,5.14,4.54,0.69,23.84,4.72,2.03,15.9,11.57,28.35,14.48,64.25,40.9,27.86,,13.05,,34.15,2.03,39.37,22.9,0.9,5.27,,,,,22.17,1.23,1.65,1.2,,,11.64,25.58,2.61,1.87,2.54,0.83,3.5,8.35,6.58,5.13,,5.69,,2.59,51.46,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,37.21,,,10.5,45.5,,,66.4,90.5,5.8,31.53,2.64,,34.72,3.74,0.19,0.12,16.74,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.03,10.3,6.78,23.08,9.23,6.33,0.79,0.82,9.71,0.47,3.56,6.06,3.03,9.09,1.58,10.05,3.02,17.91,38.95,,,4.28,,8,1.82,14.11,10.01,,0.61,,,,,16.74,0.92,0.98,0.75,,,8.29,45.09,,1.08,2.15,0.63,6.46,18.28,15.69,13.34,,11.06,,8.08,14.23,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.41,38.77,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,43.29,5.12,10.72,38.49,0.88,0.04,0.01,92.44,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.86,21.7,12.21,,16.7,10.59,4.2,4.76,4.61,0.27,,,4.03,15.66,0.97,13,4.64,94.23,61.23,2.17,,13.46,,20.61,1.85,18.62,18.55,3.37,2.51,,,,,,0.98,1.23,1.06,,,7.65,,,10.83,1.85,0.41,2.7,5.48,4.94,10.22,,4.35,,0.8,19.65,,,10,41234689544.0,Electric Utilities,Utilities
AER,32.03,49.61,1.98,,6.4,,,5.5,,3.17,,56.83,0.78,5.06,50.92,0.74,2.25,0.08,95.5,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.41,13.58,,15.95,9.39,7.73,8.02,3.29,0.23,,,1.05,7.89,,12.74,2.68,85.59,32.61,,,32.41,,26.37,1.08,7.73,9.82,,2.43,,,,,,1.12,0.74,1.42,,,3.42,7.39,,1.6,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.88,14.93,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,42.41,,,,5,,6.9,,,7.2,51.34,6.76,,46.05,0.42,0.16,0.07,12.92,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.3,28.79,15.54,,9.79,6.68,2.09,3.35,3.47,0.07,,,5.33,6.26,,6.76,2.74,21.36,19.44,1.43,,8.34,,17.25,2.81,9.04,5.61,,0.75,,,,,,0.6,1.49,0.78,,,3.87,,,,9.1,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,33.37,,,,5,,6.9,,,7.2,31.64,,,33.07,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.76,15.52,,,,,3.34,3.48,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,8.34,,17.25,2.82,9.07,5.63,,0.76,,,,,,,,,,,3.9,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,38.44,50.29,2.03,,14.3,,129.9,,,49.89,64.1,53.94,4.05,18.54,49.39,2.31,0.3,0.16,22.48,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.05,21.15,12.51,,,6.57,2.41,3.04,4.73,0.53,,,4.32,11.52,,,26.12,0.0,26.47,4.92,,8.78,,15.35,2.33,28.23,25.69,,2.59,,,,,,,1.8,,,,8.73,,,,2.83,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,35.65,52.07,49.15,,,,85.6,17.5,,1.59,11.1,45.91,,97.48,48.34,2.49,15.58,0.3,67.2,64.66,,18.63,43.32,66.55,2.51,,,,,235.24,66.15,36.89,39.17,8.3,9.97,,0.28,15.07,1.86,,,,,26.03,39.09,65.71,,,,,,7.3,,,,8.19,,,,,54.46,1.71,,,,14.04,37.77,,,,9.05,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,44.36,1.21,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,54.55,,,46.47,2.17,0.9,0.27,15.91,1.6,0.45,126.67,62.76,2.29,0.76,,,,9.73,7.24,10.51,8.61,6.62,2.83,2.91,10.28,0.47,27.65,12.03,,11.75,27.42,29.59,,15.8,62.43,2.75,,18.26,,29.03,1.89,12.68,13.77,0.33,2.35,,,,,8.58,1.01,,,,,5.87,11.03,0.56,0.73,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.23,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,0.8,37.81,,,9.1,,,,,,8,35.4,0.32,3.78,35.52,1.61,1.86,0.94,5.7,3.03,51.44,36.36,8.18,2.7,0.17,,,0.32,,19.36,,,,3.15,3.17,,0.7,,,0.34,21.6,18.62,,5.53,5.96,11.66,,,,,,1.29,,,,3.23,,,,,,0.95,,0.85,,,19.14,,,4.69,1.29,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,44.72,2.18,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,44.35,2.3,,43.19,2.28,0.15,0.15,94.46,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.23,37.93,17.91,30.75,15.29,10.65,1.03,0.86,2.64,0.31,2.8,5.03,1.23,16.74,25.17,,,112.25,25.39,8.9,,1.35,,8.69,1.69,41.6,10.1,0.4,0.56,,,,,19.88,0.83,1.61,0.88,,,8.82,1287.95,0.54,0.85,5.84,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.62,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
