Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,30.87,44.83,1.5,7.9,7.7,13.5,33.2,24.7,10.5,62.35,1.04,11.91,48.46,6.51,0.85,0.65,132.73,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.69,28.4,24.03,26.17,26.06,22.71,6.22,6.11,3.52,0.57,23.33,3.97,0.71,25.41,15.93,4.95,102.1,135.95,50.63,14.64,,18.84,,19.54,6.23,31.38,24.95,2.08,5.91,,0.8,1.59,,25.42,4.84,1.17,,,20.61,31.08,1.89,2,21.1,1.64,11.49,63.42,15.6,20.99,,14.11,,2.8,43.66,,,10,33913792728.0,Medical Specialties,Health Technology
AA,24.28,37.67,1.4,10.2,,,,,5.9,14.63,1.04,38.76,27.87,1.05,0.45,0.53,38.98,1.61,83.25,57.67,25.57,134.11,0.64,,,1.04,,416.93,,21.37,7.72,0.77,0.76,,0.28,,,1.04,318.46,,63.4,3.09,39.53,6.37,,,,,,1.75,,,,0.66,,,,,,,,,,215.36,,,1.76,1.84,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,30.31,,10.4,,,,,27,33.39,,3.86,29.29,0.66,0.33,0.21,11.25,0.58,20.92,21.48,13.98,14.34,,,,,14.02,14.02,,11.88,6.91,0.71,0.74,7.13,,,,,5.24,,46,4,18.55,21.59,1.73,,0.94,,6.83,,18.73,6.12,,0.15,,,,,,,0.32,,,2.84,,,,,0.48,0.76,7.26,6.75,,,3.98,,39.36,8.14,,,8,8696254174.0,Airlines,Transportation
AAP,6.87,39.85,3.6,,26,,,,8.9,45.95,31.85,22.2,40.84,1.3,0.09,0.11,66.14,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.49,72.95,17.97,15.62,19.55,10.71,0.65,0.65,1.37,0.21,4.18,11.95,1.49,17.96,6.04,116.65,1.3,163.69,39.77,1.15,,0.14,,0.85,1.54,95.86,95.86,,0.34,,,,,8.38,4.12,0.31,,,5.87,12.99,,0.58,3.98,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.67,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,3.26,73.56,2.9,1.3,5.7,20.9,23.2,14.6,15.7,71.51,0.62,,74,9.83,0.54,0.64,209.56,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.45,27.69,25.29,32.61,25.71,23.83,8.03,8.71,3.61,0.22,26.71,3.17,0.47,28.51,20.31,10.5,5,178.65,45.59,59.12,,26.31,,30.98,43.32,32.61,32.61,1.93,8.6,,1.35,1.53,,32.17,7.92,2.12,,,29.65,34.74,1.83,2.44,43.3,0.99,29.34,275.4,56.47,150.79,,34.62,,3.15,47.44,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,14.82,52.9,,,9.7,8.1,22.2,18.4,8.5,60.34,7.57,,55.05,0.64,0.98,0.06,21.5,2.06,,143.65,6.4,6.71,1.43,,1.49,6.16,21.73,11.53,24.08,,,,6.62,4.6,0.4,27.51,9.33,6.21,,8.03,,2.19,29.23,62.64,1.88,,15.46,,27.6,1.09,24.16,24.16,10.5,3.75,,2.09,1.17,9.55,13.54,1.09,0.47,,,8.64,16.82,,0.96,1.11,2.06,2.29,612.23,4.67,5.68,,4.28,,3.93,26.88,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,19.4,63.66,,,7.8,9.6,49.1,7.4,3.8,76.34,5.78,8.48,69.26,1.83,0.44,0.24,172.13,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.54,36.36,19.37,16.38,14.03,13.56,6.5,6.59,2.75,0.05,40.24,7.2,3.62,15.03,24.26,6.21,3.88,141.92,62.28,5.83,,11.02,,24.96,37.91,51.08,15.71,1.01,5.53,,0.7,0.46,,13.81,,1.28,,,13.33,20.34,0.89,1.5,,0.83,4.34,199,9.56,52.94,,9.67,,5.03,37.5,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,21.78,,8.7,,,,,,4.07,,,13.37,2.05,6.66,9.48,2.94,7.76,,,342.96,,0.07,,,,,,,,,8.29,7.37,,0.77,,,,,,,,1.2,,,,,,,0.76,,,,24.16,,,,,,,,2.37,1.79,,,,,0.9,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,31.88,,2.2,20.8,5.4,3.2,9.8,11,30,11.53,,30.03,3.39,0.4,3.65,2.08,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.26,8.27,6.1,8.24,8.12,6.18,1.95,1.91,12.09,0.65,25.4,12.55,7.26,12.08,14.92,6.1,6.19,2.98,50.66,6.83,,18.25,,23.83,2.04,11.12,10.67,2.18,2.21,,,,,8.8,1.59,0.4,,,6.82,9.91,1.7,0.67,4.84,0.7,10.77,64.69,18.64,17.03,,17.22,,6.56,10.95,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,6.48,51.13,,50.3,,28.2,37.8,,24,48.59,,7.76,49.62,2.69,0.01,0.01,228.22,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.27,9.57,99.66,10.84,9.99,0.56,0.63,9.74,0.33,0.64,2.13,,7.73,31.31,,9.41,251.59,18.22,5.43,,3.68,,6.86,1.38,8.32,7.25,0.23,0.31,,0.23,4.13,,47.69,,1.05,,,14.74,123.8,0.29,0.5,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.54,,,10,4632090814.999999,Specialty Stores,Retail Trade
