Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,,64.63,1.5,7.9,7.7,13.5,33.2,24.7,10.5,60.47,0.94,19.27,64.34,6.92,1.08,0.68,147.28,2.68,117.28,52.11,73.54,1.51,0.41,,0.18,0.62,30.9,26.04,26.68,26.54,23.28,6.41,6.53,3.24,0.57,24.48,3.82,0.64,26.86,16.4,9.5,3.58,142.55,50.56,14.22,,18.35,,19.42,6.97,35.07,28.77,2.4,6.47,,0.92,1.65,,26.37,5.57,1.3,,,22.18,32.39,2.07,2.22,24.26,2.04,11.42,62.86,15.64,21.32,,14.14,,2.21,50.1,,,10,33913792728.0,Medical Specialties,Health Technology
AAL,5.3,38.26,,10.4,,,,,27,26.17,,12.56,31.7,0.76,0.34,0.19,14.56,0.62,20.89,20.46,14.17,12.45,,,,,12.92,12.92,34.97,10.86,6.74,0.76,0.8,7.74,,2.29,12.65,,5.45,,17.44,4.15,19.68,22.37,1.87,,1.56,,7.6,,13.25,6.39,,0.18,,,,,7.34,,0.42,,,2.55,,,,,0.51,1.25,8.53,7.75,,,4.5,,32.11,9.78,,,8,8696254174.0,Airlines,Transportation
AAON,36.57,64.04,,26.3,8.1,29.5,31.8,,29.5,81.25,0.58,33.53,68.41,23.53,,0.01,85.33,3.23,98.85,15.62,46.26,0.18,0.07,,0.15,0.38,30.7,25.47,141.68,,,,5.99,3.26,0.78,4.23,0.71,0.38,,20.47,,,80.55,34.15,46.97,,15.2,,19.47,9.46,39.99,39.99,1.59,6.09,,2.2,12.51,,144.39,4.6,1.24,,34.27,44.83,81.48,1.85,6.99,11.88,1.54,19.75,39.21,30.05,27.34,,22.64,,0.5,85.33,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,80.47,3.6,,26,,,,8.9,88.4,56.87,2.81,85.13,1.88,0.09,0.13,84.84,1.2,267.62,213.38,25.65,9.72,1.59,,2.7,2.66,80.5,20.61,188.84,22.17,12.28,0.75,0.75,1.24,0.21,0.4,0.89,1.16,22.55,8.06,14,1.34,196.19,40.1,1.14,,0.17,,0.89,2,114.65,114.65,,0.44,,,,,114.31,5.25,0.39,,,17.63,,,0.7,5.4,0.29,0.15,2.06,1.5,0.72,,1.49,,,11.05,,,10,3557510972.0,Specialty Stores,Retail Trade
ABBV,12.57,57.83,,,7.8,9.6,49.1,7.4,3.8,53.03,5.52,14.41,54.92,2.08,0.34,0.22,176.27,0.87,69.9,59.2,76.32,3.46,5.73,,0.67,3.38,43.04,21.24,16.4,14.36,13.91,6.69,6.71,2.32,0.08,40.62,7.07,3.51,15.81,26.32,32.5,1.15,137.79,62.42,6.09,,8.95,,24.92,30.03,64.57,19.89,1.28,5.7,,0.89,0.47,,14.09,,1.31,,,13.63,24.16,0.97,1.48,,0.76,3.58,171.32,8.18,36.93,,9.52,,6.81,39,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,37.62,,8.7,,,,,,26.3,,4.53,33.17,2.91,6.39,9.83,4.74,7.33,,,330.79,,0.07,,,,,,,,,8.29,17.45,,0.77,,,,,,,,1.43,,,,,,,1.19,,,,35.64,,,,,,,,3.24,2.57,,,,,1.4,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,37.56,,2.2,20.8,5.4,3.2,9.8,11,24.13,9.61,,33.72,3.26,0.4,4.67,2.5,0.89,106.25,196.84,24.3,0.14,0.04,,0.77,6.05,10.27,7.55,9.87,8.65,6.53,2.15,2.3,9.74,0.6,23.91,9.73,6.05,13.43,14.28,,5.85,3.25,50.72,6.73,,18.19,,23.76,2.53,13.51,12.82,2.62,2.52,,,,,10.74,1.94,0.44,,,8.15,12.26,2.07,0.76,6.41,0.67,10.71,61.69,18.14,17.21,,17.86,,5.68,12.5,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,3.97,48.51,,50.3,,28.2,37.8,,24,51.55,,,49.24,2.57,0.02,0.01,218.61,1.06,37.87,13.72,8,5.3,1.69,,,,10.03,9.37,56.8,10.2,9.4,0.55,0.66,9.97,0.32,1.15,3.83,,6.76,31.69,13.9,11.75,242.23,18.62,6.47,,4.07,,7.23,1.37,7.64,6.7,0.21,0.3,,0.21,2.4,,27.72,,1.06,,,14.86,86.75,0.27,0.51,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.31,12.64,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,61.85,2,8.4,5.9,40.8,24.6,,11.1,73.68,2.47,,66.55,2.95,0.05,0.04,43.8,1.48,,,60.22,2.73,0.8,,0.27,2.02,9.95,7.76,15.83,10.85,8.52,0.5,0.51,10.05,0.37,3.2,9.44,2.06,13.25,25.17,,1.9,52.05,,4.92,,3.15,,5.04,1.52,11.2,13.56,0.84,0.35,,0.73,0.96,,11.02,,0.9,,,9.2,10,0.74,0.8,,1.48,5.21,63.86,11.09,14.3,,7.6,,,23.3,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,25.13,56.37,,38.3,,,,,8,46.52,,7.35,53.69,5.94,1.01,4.37,164.71,1.66,,30.09,8.04,1.03,0.28,,,,43.68,42.81,24.77,28.39,24.08,8.57,9.62,2.29,0.4,38.86,3.67,,36.06,,3.58,13,165.07,82.83,18.29,,48.32,,15.31,12.87,22.75,22.75,,10.92,,,,,28.22,3.8,,,26.06,28.01,19.31,,,14.25,1.66,24.12,820.81,23.88,72.17,,67.71,,2.23,,,,2,92399740712.0,Other Consumer Services,Consumer Services
