Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACLS,,31.74,0.9,22.7,,62.7,72,31,57.41,34.8,26.18,,,28.17,7.51,2.25,12.33,85.49,4.42,179.55,30.91,63.45,0.15,0.05,,,,8.08,7.69,14.88,,8.55,2.04,2.06,12.38,0.73,13.75,5.48,,11.72,24.11,,4.15,117.48,44.63,48.8,,21.54,,23.4,2.98,11.78,11.78,0.24,2.53,,,,,18.43,1.25,1.18,14.32,3.85,16.37,19.59,0.47,1.24,2.98,3.26,19.31,74.1,28.93,28.19,,33.01,,2.12,28.78,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,75.29,53.03,,,,2.6,0.1,,,,49.18,,48.47,50.25,11.17,5.85,6.96,87.12,6.01,,,69.04,,0.15,,,,,,,,,43.89,29.22,,0.66,,,,,,,8.27,0.0,,,,,,,9.59,,,,30.52,,,,,,,,17.32,16.5,,,,,9.59,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,31.3,66.82,4.6,,,0.1,22.9,46.8,,7.7,73.84,0.81,9.52,68.82,2.38,0.26,0.55,109.91,1.13,,55.01,59.44,3.29,1.31,,0.21,0.81,21.56,17.36,22.77,14.59,12.96,2.03,1.01,4.64,0.19,4.4,4.73,0.81,22.04,7.96,13.78,7.62,99.04,6.58,4.87,,1.61,,5.59,6.49,59.09,27.37,9.78,0.94,,,,,21.47,,2.06,,,18.32,28,,2.05,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.34,171.73,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,15.55,38.37,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,24.24,2.73,19.27,30.72,7.17,0.26,1.22,345.49,1.1,,20.51,69.84,0.37,0.15,,0.43,1.55,21.9,19.1,24.84,20.1,16.37,3.13,3.29,4.57,0.51,13.27,3.99,1.71,26.83,13.36,8.94,7.11,329.53,32.61,162.73,,11.19,,14.79,7.64,30.23,28.89,3.11,3.39,,1.4,1.11,,25.52,8.06,1.2,,,24.09,36.74,3.03,1.67,50.66,1.1,13.75,236.59,27.79,26.8,,19.63,,2.74,37.43,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,30.59,33.6,,,,,,,,30.6,29.89,,7.86,29.97,3.01,0.66,2.48,17.71,1.49,,469.19,121.47,,0.24,,,,,,,,,3.54,4.99,,0.45,,,,464.43,,,29.41,18.15,50.64,,,,,,6.42,,,,5.21,,,,,,,,,47.86,506.28,,,,25.3,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,42.5,1.7,9.4,,17.7,16.7,11.4,,16.8,54.21,,4.33,45.57,11.56,0.78,1.24,486.42,1.11,,49.25,33.27,0.78,0.42,,,,30.56,27.16,32.13,19.11,17.85,8.84,10.06,3.27,0.49,31.27,3.06,,23.67,19.43,12.53,10.8,578.67,88.66,51.2,,25.59,,35.93,14.88,41.08,27.2,1.27,10.52,,0.87,1.08,,33.6,17.32,0.82,,,32.69,47.88,1.64,2.16,248.17,1.11,18.17,291.22,33.73,34.74,,22.82,,3.21,61.03,,,10,241068062221.0,Packaged Software,Technology Services
ADC,25.26,46.49,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,41.01,5.51,25.69,44.06,1.78,0.08,0.01,74.06,0.74,,573.52,54.1,5.08,0.51,,1.67,4.02,36.75,20.7,24.79,31.37,19.21,16.62,18.16,2.72,0.65,73.03,5.45,4.07,40.08,11.77,3.37,10.77,74.42,87.94,2.87,,31.62,,48.86,1.5,40.92,41.54,6.7,12.45,,3.6,1.34,17.52,17.04,1.82,0.99,,,17.04,,6.28,1.05,1.79,0.74,2.41,,3.83,3.64,,3.69,,,33.21,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,30.4,62.8,,,,,,,13.28,,71.82,0.28,19.23,66.46,1.94,1.29,0.17,12.79,3,,,33.87,2.68,1.52,,0.19,1.57,16.24,8.94,13.26,,,4.55,5.06,6.16,0.34,38.16,9.83,1.57,8.82,16.28,,,9.39,,2.01,,12.87,,32.86,3.88,31.98,12.44,4.01,4,,,,,10.53,,1.9,,,9.51,13.68,,0.65,,3,4.2,606.5,11.04,13.34,,10.28,,12.8,33.66,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,35.92,39.01,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,24.1,2.89,14.33,33.09,5.67,0.79,0.31,217.6,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.63,54.65,27.48,39.65,28.49,22.24,11.03,12.08,1.83,0.72,30.39,2.73,1.64,28.84,17.58,12,,151.22,57.85,7.22,,17.07,,23.16,3.07,65.35,49.42,4.05,11.21,,2.72,1.82,,36.81,,1.63,,,27.24,34.37,3.33,1.78,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.75,51.08,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,36.63,0.1,22.6,,89.8,,,,6.1,27.23,,,32.45,1.8,0.24,0.35,19.72,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.14,5.04,11.04,8.7,4.7,0.23,0.23,9.86,0.21,2.05,17.74,,7.65,,,,39.57,6.28,2.09,,0.5,,2.67,0.89,26.65,7.39,,0.12,,,,,5.97,,,,,3.15,7.88,,0.61,,0.87,0.79,24,5.88,3.46,,7.03,,14.97,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,30.03,59.45,1.2,,13.8,15.3,15.1,13,13.01,9,60.06,3.35,17.89,58.44,3.03,0.19,0.79,291.18,1.01,,3.27,65.98,1.56,1.75,,0.59,1.92,22.15,20.08,29.45,22.4,20.69,5.88,6.51,4.51,0.11,22.11,3.44,1.92,29.22,14.94,8.58,7.35,268.35,42.56,9.92,,20.87,,21.92,22.19,31.08,30.88,2.55,6.5,,1.52,1.67,,29.33,9.94,1.27,,,25.69,42.24,2.47,2.95,71.9,1.01,7.01,518.83,59.25,86.24,,6.18,,1.8,43.72,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,32.93,64.85,0.9,25.4,,21.7,23.3,,,14.2,69.82,,26.01,65.67,5.62,0.43,0.72,291.79,0.64,,94.05,32.85,1.8,1.05,,,,48.66,43.32,58.55,31.9,30.17,9.16,10.82,2.06,0.25,18.45,1.7,,31.79,22.38,11.89,11.59,257.68,90.8,1291,,18.21,,22.24,25.42,59.67,35.67,0.65,10.88,,,,,58.97,,1.04,,,54.5,141.44,1.43,2.87,,0.64,11,369.7,23.5,57.58,,9.97,,0.5,241.15,,,6,45606470933.0,Packaged Software,Technology Services
ADT,17.13,52.31,,3.7,,,,,,,50.86,2.71,7.49,52.27,0.42,0.08,0.01,7.36,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.71,29.21,7.74,12.8,,5.05,2.8,2.75,3.42,0.24,21.42,16.85,2.99,9.17,7.82,27.1,2.59,6.92,78.76,1.95,,17.19,,20.04,1.72,7.67,14.13,,1.34,,,,,6.36,,,,,3.84,5.1,,0.59,,0.64,5.45,14.81,3.29,24.01,,10.07,,34.21,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,49.18,40.32,,9.9,,22.2,30.1,,18.33,10.6,34.7,,28.63,37.56,8.92,1.17,3.5,124.17,2,,10.69,36.33,0.43,0.05,,,,21,18.45,21.79,14.34,14.06,1.64,1.93,4.76,0.83,11.32,4.41,,21.46,23.78,12.79,13.69,110.13,32.34,9,,6.18,,9.03,2.37,29.42,24.69,1.32,1.91,,1.02,0.66,,20.88,3.55,1.23,128.01,17.61,16.04,24.03,1.31,1.23,11.38,2,6.73,148.57,11.63,9.3,,9.04,,1.03,50.68,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,11.76,53.85,,6.5,8,7.3,6.3,10.2,5.28,6.9,58.21,4.2,18.42,53.68,0.89,0.01,,87.66,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.04,20.48,11.48,,18.52,10.66,4.87,5.67,4.88,0.27,,,3.09,17.84,1.05,7.63,3.75,82.15,50.31,3.09,,16.28,,26.85,2.03,19.83,20.67,3.76,3.22,,1.5,,,,1.39,1.25,,,9.31,,3.03,,2.1,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.31,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,38.97,,99.7,,,,,52.85,46.7,25.63,,5.33,33.54,9.96,2.45,5.64,12.11,6.03,461.76,71.29,51.67,0.87,0.06,,,,52.2,41.28,,,,,5.44,1.92,0.84,,,,40.37,,,24.38,20.77,50.48,,,49.64,,10.43,2.93,12.36,11.11,,6.09,,,,,,1.33,2.3,24.71,5.15,2018.34,20.3,,3.49,3.57,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,15.02,59.92,0.9,13,,,,,,6.1,68.88,0.36,7.69,62.55,4.38,2.25,0.99,111.39,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.36,74.77,33.49,56.29,,12.08,2.63,2.83,1.34,0.53,5.01,1.76,0.36,22.24,15.26,,,85.63,35.16,2.31,,2.91,,4.34,3.6,97.71,30.52,2.28,2.83,,1.56,3.69,,56.49,2.81,1,,13.23,31.65,87.06,2.41,1.72,5.83,3.32,1.74,8.27,2.59,3.75,,8.16,,,39.5,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,59.36,55.67,,20.5,20.8,11.4,7.9,4,4.55,3.1,40.88,8.04,21.19,52.03,3.44,0.59,0.61,85.79,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.89,24.04,13.16,24.02,12.73,8.8,4.66,5.6,4.16,0.69,23.84,4.34,1.89,18,11.44,23.22,11.14,61.58,40.9,27.86,,13.05,,34.15,2.15,42.9,24.95,0.98,5.62,,,,,23.54,1.75,1.28,,,12.41,27.13,2.76,1.98,2.7,0.83,3.5,8.35,6.58,5.13,,5.69,,2.39,54.3,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,19.59,35.93,,10.5,45.5,,,66.4,90.5,5.8,19.95,2.26,,29.61,4.11,0.24,0.15,19.08,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.59,11.06,7.23,16.38,9.43,6.56,0.86,0.89,9.04,0.48,5.42,8.01,2.59,9.84,0.95,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.16,15.26,11.49,,0.71,,,,,12.75,1.15,0.86,,,7.98,23.46,,1.23,2.57,0.74,7.04,18.72,16.01,14.43,,11.24,,12.43,17.04,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,25.79,53.81,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,65.43,4.67,13.18,57.34,0.91,0.04,0.01,100.4,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.52,22.46,12.73,,17.36,10.97,4.35,4.93,4.45,0.26,,,3.72,16.8,1.38,13.4,4.79,94.55,60.67,2.21,,13.49,,20.7,2.04,20.12,20.02,3.64,2.68,,,,,,1.35,1.18,,,8.74,,3.86,13.06,2.05,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.64,,,10,41234689544.0,Electric Utilities,Utilities
AESC,,35.57,,,5,,6.9,,,7.2,31.65,,,33.53,0.44,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.82,14.47,,,,,3.12,3.73,0.07,,,,6.72,,6.69,2.54,0.0,19.44,1.43,,8.34,,17.25,3.29,10.58,6.56,,0.88,,,,,,,,,,4.54,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,19.78,45.56,,14.3,,129.9,,,49.89,64.1,53.27,4.24,3.37,47.22,2.15,0.3,0.16,20.18,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.24,19.69,11.65,,,6,2.2,2.83,5.08,0.53,,,4.75,9.71,,31.34,27.82,0.0,26.47,4.92,,8.78,,15.35,2.12,25.64,23.33,,2.37,,,,,,1.63,,,,7.88,,,,2.57,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,75.48,52.76,,,,85.6,17.5,,1.59,11.1,52.89,,12.68,51.94,1.96,17.16,0.32,45.6,65.7,,16.58,43.65,,2.42,,,,,,62.55,30.52,31.36,6.13,7.82,,0.29,12.52,2.03,,,,,24.1,38.46,63.62,,,,,,5.19,,,,5.85,,,,,46.61,,,,9.98,30.11,,,,6.49,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,64.23,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,82.5,,,71.71,2.56,0.74,0.27,18.09,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.53,7.87,10.9,8.52,6.68,2.85,3.19,9.5,0.51,29.13,10.84,,10.72,26.03,35.87,6.31,19.94,62.12,2.57,,17.97,,28.66,2.21,15.08,16.73,0.4,2.7,,,,,9.32,,,,,7.07,13.24,0.67,0.88,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,31.34,48.31,,9.1,,,,,,8,25.13,0.25,,40.73,1.93,1.88,0.82,6.9,3.05,49.42,37.39,6.56,4.11,0.19,,,0.25,,34.31,,,,4.35,4.2,,0.69,,,0.26,23.96,18.88,,5.53,5.88,8.95,,,,,,1.52,,,,3.88,,,,,,,1.02,,,28.97,,,5.85,1.52,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
