Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,0.4,53.04,,1.9,5,6.8,3.9,10.3,3.7,5.12,2.8,42.71,0.97,2.84,51.78,5.35,0.7,0.39,139.0,2.09,123.03,58.99,71.61,1.81,0.58,,0.18,0.67,26.13,22.54,30.77,24.31,21.63,6.15,6.49,3.83,0.5,21.09,3.42,0.7,24.97,15.16,8.66,5.96,135.05,54.3,15.5,,19.8,,22.86,6.81,31.88,26.64,2.34,6.3,,0.84,1.46,,29.87,1.03,7.28,1.23,,,23.42,30.35,2.13,2.08,45.9,1.58,11.63,68.51,17.6,21.45,,14.54,,3.4,43.63,,,10,33913792728.0,Medical Specialties,Health Technology
AA,56.18,33.94,24.82,1.4,10.2,,,,,75.95,5.9,11.42,1,5.32,24.25,1.39,0.38,0.45,39.12,1.41,78.33,59.38,26.65,4.45,0.56,,,1.01,912,17.99,,5.01,3.89,0.96,1.08,0.11,0.36,,,1.01,10.67,,,4.18,32.2,11.35,1.6,,,,2.02,1.95,,,,0.69,,,,,,1.21,,,,,19.21,,,1.53,2.02,0.8,,0.18,0.12,,,6.28,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,68.21,31.06,,10.4,,,,,597.78,27,57.75,,22.47,66.3,0.69,0.33,0.22,16.92,0.57,21.4,22.29,13.62,16.51,,,,,17.71,17.71,,8.54,5.81,0.74,0.78,5.65,,,,,7.7,,,3.96,16.33,20.34,1.4,,0.51,,5.17,,52.24,15.86,,0.22,,,,,,1.04,,0.54,,,5.02,,,,,0.47,0.43,6.13,5.96,,,2.95,,24.41,14.99,,,8,8696254174.0,Airlines,Transportation
AAON,99.84,51.85,43.04,,26.3,8.1,29.5,31.8,,20.3,29.5,42.77,0.36,78.58,47.17,30.68,,,131.32,3.06,92.39,12.1,42.3,0.24,0.09,,0.14,0.24,44.01,35.5,104.25,,,,8.88,2.27,0.77,8.52,0.97,0.24,44.59,20.39,17.97,15.07,80.05,35.65,94.37,,15.78,,20.14,13.38,57.83,57.83,2.3,9.07,,3.14,9.23,,106.55,1.64,6.56,1.77,,54.95,45.09,68.69,2.31,8.9,16.72,1.79,19.56,38.79,29.01,25.52,,21.87,,0.48,115.15,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,54.41,,3.6,,26,,,,,8.9,42.96,48.53,,52.04,1.9,0.08,0.12,43.86,1.34,232.75,194.44,24.05,7.27,1.47,,1.28,2.27,28.9,11.41,27.33,30.21,13.65,0.7,0.48,3.46,0.21,1.77,8.31,2.27,25.16,3.93,,,101.27,40.02,2.38,,0.36,,1.55,1.01,60.33,56.46,,0.21,,,,,12.03,0.43,2.03,0.19,,,6.32,85.68,,0.41,1.66,0.62,0.36,4.12,2.95,1.7,,1.76,,4.21,6.07,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,13.72,75.52,1.18,2.7,,4.9,6.2,6.4,8.6,,5.4,83.78,0.53,5.08,81.61,9.34,0.37,0.61,248.13,0.87,11.29,98.23,24.41,0.79,1.87,,0.15,0.4,30.76,28.14,34.83,28.64,26.38,9.09,9.69,3.25,0.16,27.83,2.9,0.4,33.56,18.06,11.49,6.89,188.42,46.21,,,23.97,,31.51,65.77,40.78,36.73,2.31,9.78,,1.55,1.72,,35.15,1.32,10.37,2.15,,,32.34,37.66,2.34,2.74,65.77,0.83,26.93,278.63,59.87,140.28,,32.51,,3.07,53.79,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,21.45,49.94,2.43,,,9.7,8.1,22.2,18.4,28.45,8.5,45.67,5.9,25.23,47.47,0.78,4.87,0.25,27.82,5.78,,148.94,6.31,7.97,1.8,,1.38,4.85,23.02,12.29,24.22,,,,7.19,4.34,0.35,29.66,8.05,4.85,55.86,8.98,,2.18,27.79,63.33,1.92,,16.36,,28.14,1.42,28.51,28.51,12.4,4.63,,2.49,1.36,11.55,15.6,1,1.36,0.61,,,10.3,18.98,,1.23,1.44,5.78,2.43,683.81,4.81,6.24,,4.5,,,33.52,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,10.4,38.05,,,,7.8,9.6,1.7,7.4,21.19,3.8,24.44,5.84,2.28,34.93,1.77,0.17,0.1,173.37,0.65,84.15,73.91,75.86,3.9,11.78,,0.57,3.58,37.48,20.29,23.67,13.5,13.02,6.26,6.66,2.65,0.04,28.13,5.1,3.79,14.21,16.66,7.68,5.5,150.39,67.21,5.43,,9.22,,26.13,50.73,60.14,16.11,1.04,5.58,,0.59,0.65,,19.66,1.15,,1.26,,,18.6,34.67,1.6,1.56,,0.54,3.63,196.81,9.75,59.19,,8.83,,1.73,37.06,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,47.51,6.18,,8.7,,,,,,,35.34,,,43.77,1.93,8.08,9.01,2.81,9.34,,,376.42,,0.07,,,,,,,,,8.29,8.73,,0.77,,,,,,,22.79,1.01,,,,,,,0.77,,,,25.23,,,,,,2.78,,,2.53,1.94,,,,,0.85,9.34,,,,,,,,1.03,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,41.29,,,2.2,20.8,5.4,3.2,9.8,60.73,11,27.49,10.96,7.25,37.55,3.89,0.59,6.19,2.14,1.2,93.05,189.94,25.24,0.13,0.03,,0.85,6.93,10.08,7.56,9.67,8.64,6.63,2.1,2.42,9.92,0.67,25.25,9.51,6.93,11.89,15.67,3.83,6.6,2.74,50.98,7.91,,16.92,,23.87,2.1,14.8,14.49,2.96,2.52,,,,,10.05,0.78,1.7,0.47,,,7.93,10.74,1.73,0.72,4.64,0.9,10.03,70.19,19.21,15.52,,15.33,,5.64,12.71,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,19.41,48.09,19.44,,50.3,,28.2,37.8,,8.08,24,21.59,,13.47,39.72,2.78,0.03,0.01,253.72,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.75,12.5,38.51,11.72,10.69,0.57,0.61,7.27,0.33,1.58,5.21,,9.29,30.43,,6.16,264.43,17.41,3.89,,2.16,,5.9,1.49,14.43,9.47,0.3,0.31,,0.3,1.67,,19.32,0.96,,1.08,,,10.2,86.37,0.38,0.52,,0.41,3.64,17.42,9.79,10.8,,7.97,,,13.53,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,8.83,49.36,10.29,2,8.4,5.9,40.8,24.6,,23.18,11.1,34.09,1.94,12.74,44.52,2.98,0.07,0.06,56.15,1.38,,,56.6,3.53,0.8,,0.26,1.59,16.13,11.88,18.02,12.25,9.89,0.59,0.59,6.2,0.36,3.3,7.7,1.88,15.32,25.96,,1.69,51.55,,3.58,,1.89,,3.62,1.93,23.32,16.27,1.01,0.44,,0.87,1.14,,13.27,1.09,,1.1,,,10.79,16.32,0.81,0.97,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.2,29.24,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,40.33,12.75,,38.3,,,,,322.31,8,20.36,,,33.21,4.78,0.99,4.98,130.95,1.62,,33.1,6.78,0.96,0.27,,,,33.89,33.04,18.89,21.84,21.49,6.27,7.17,2.95,0.38,37.96,5.03,,29.43,,,10.79,167.08,83.07,22.92,,16.96,,15.01,9.67,45.95,45.95,,7.8,,,,,20.55,0.78,4.67,,,17.72,20.55,34.32,,,10.66,1.62,7.98,839.68,21.23,22.05,,19.8,,3.98,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,7.92,37.08,,0.7,6.3,12.3,6.8,6.7,,,5.8,17.91,3.6,11.88,29.11,5.21,0.52,0.52,113.38,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.93,27.81,19.34,31.56,21.84,17.25,4.54,4.97,3.6,0.54,15.74,3.28,1.93,21.96,11.37,8.92,6.49,108.73,55.55,11.5,,13.99,,16.24,4.96,34.61,25.19,2.19,4.83,,1.35,1.58,,30.68,1.04,4.99,1.12,,,22.8,40.08,3.11,1.89,22.46,1.14,7.9,65.41,12.45,14.86,,10.65,,3.45,40.66,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,30.15,62.1,12.96,,6.9,,13.2,4.1,,3.27,5.9,66.57,0.19,21.8,62.03,2.92,1.75,0.61,109.14,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,28.91,15.36,47.54,,,1.94,2.31,3.46,0.56,4.86,2.3,0.19,24.69,18,26.64,11.51,77.54,19.84,4.58,,5.17,,7.87,2.16,41.06,33.44,1.66,2.12,,,,,43.62,1.41,2.67,,,,16.68,25.57,2.16,1.48,4.71,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,53.74,7.78,,,,38.8,40.9,46.1,223.57,16.4,45.27,,16.57,51.56,2.9,1.64,11.45,17.26,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.99,18.92,11.62,14.4,17.76,2.3,2.54,4.76,0.59,21.82,7.06,,22.62,,,15.88,34.04,91.61,,,13.83,,12.08,4.97,22.13,22.13,0.99,3.08,,,,,14.09,0.51,2.45,,17.26,7.38,14.09,21.55,,,6.08,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,41.65,,,12.2,,,16.9,,,10.9,51.23,,,47.1,1.73,0.13,0.04,40.66,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.57,8.85,,9.12,7.2,1.64,1.8,8.64,0.52,,,,11.33,0.84,10.74,8.88,85.18,96.45,5.11,,8.99,,17.48,1.22,13.23,11.5,,1.19,,,,,,0.48,1.67,0.56,,,28.57,,,1.22,5.34,1.06,5.05,19.42,10.06,9.78,,8.25,,,118.87,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,63.92,29.31,,100.9,,,,,,,65.91,,30.89,63.62,,5.79,,,6.03,,,,,,,,,,,,,,72.73,,,,,,,,,23.13,,,,,,,,,6.51,,,,,,,,,,,,,11.19,10.49,,,,,7.63,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,56.49,0.21,,18.8,33.9,6,,,132.17,4.2,65.25,2.5,,58.8,3.53,0.04,0.02,19.5,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.51,14.05,5.8,31.79,12.48,6.47,0.31,0.31,7.12,0.11,0.99,7.1,3.14,8.57,16.6,,1.83,21.47,27.85,3.83,,1.25,,2.28,3.67,11.18,7.65,0.57,0.14,,,,,14.15,0.91,,,,,4.14,14.04,1.23,0.82,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.15,28,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,93.88,46.6,16.81,2.6,5.9,,7,21.8,,142.28,6.8,38.43,,59.83,42.59,3.7,0.26,0.17,54.01,1.56,,21.51,50.45,2.07,0.77,,,,17.77,13.27,23.56,,14.58,3.8,4.06,5.63,0.43,17.25,4.87,,28.73,13.2,27.68,7.94,34.09,52.2,4.73,,14.04,,22.14,4.31,25.75,23.53,1.96,3.62,,1.18,1.79,,21.02,1.58,,1.38,,,18.45,23.53,2.25,1.6,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.34,55.71,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,41.95,,0.9,22.7,,62.7,72,31,57.41,34.8,45.72,,,44.9,6.76,2.3,13.15,75.29,4.45,183.28,30.95,67.21,0.16,0.05,,,,7.28,6.88,10.94,,7.23,1.73,1.79,13.74,0.73,16.36,7.15,,15.37,25.04,,,112.96,44.28,44.08,,20.65,,21.88,2.52,11.19,11.19,0.23,2.31,,,,,14.13,0.67,1.11,1.02,11.29,3.22,12.85,13.87,0.45,1.04,2.52,3.29,17.31,67.54,25.93,24.8,,28.79,,2.5,24.02,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,98.22,44.21,30.24,,,,2.6,0.1,,,,41.93,,79.49,42.35,9.53,4.19,8.79,83.8,4.29,,,71.34,,0.14,,,,,,1116.94,,,43.02,26.92,,0.63,2.3,0.08,,,,,14.8,0.0,,,,,,,9.32,,,,27.52,,,,,567.48,,,,15.49,14.81,173.79,,,,9.36,4.29,,,,,,,,0.3,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.37,47.42,15.02,2.5,,,13,17,11,,9.8,21.69,0.78,28.54,38.85,2.43,0.25,0.52,111.51,1.13,,56.38,59.69,2.8,1.39,,0.19,0.79,18.02,15.05,23.01,14.88,13.27,2.12,1.02,5.52,0.18,4.4,4.77,0.93,21.89,10.05,11.48,4.13,101.86,6.73,4.98,,2.5,,5.74,6.8,37.85,24.79,2.56,0.95,,,,,21.56,1.1,,1.97,,,18.45,46.1,4.06,1.98,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.26,163.69,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,40.1,42.47,2.52,,,,,,,,30.6,21.26,,11.68,34.34,3.59,0.68,2.5,20.3,1.51,,452.01,118.12,,0.25,,,,,,391.97,,,4.29,5.8,,0.44,1.43,0.24,,548.42,,,28.45,18.78,51.48,,,,,,7.67,,,,5.75,,,,,427.35,1.08,,,,54.86,82.44,,,,29.85,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,32.87,,2.5,0.9,,8.8,13.9,6.9,48.68,13.3,15.41,,16.08,25.95,11.07,0.75,1.3,465.69,1.07,,51.08,33.15,0.76,0.43,,,,29.17,26.03,26.31,18.81,17.57,8.7,9.63,3.43,0.47,36.61,3.77,,22.67,18.23,12.54,11.13,573.91,89.04,45.8,,25.85,,36,14.81,38.28,25.77,1.58,9.92,,0.81,0.85,,27.01,0.81,20.75,0.76,,,26.39,35.47,1.67,1.96,389.04,1.07,18.71,304.83,35.09,36.84,,23.74,,3.74,56.84,,,10,241068062221.0,Packaged Software,Technology Services
ADC,23.85,46.52,,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,49.66,5.58,25.82,45.81,1.77,0.08,0.01,74.66,0.74,,573.52,54.1,5.08,0.51,,1.67,4.07,36.52,20.57,24.7,31.58,19.03,16.51,18.04,2.74,0.65,73.03,5.49,4.12,40.66,11.79,2.17,11.35,74.04,87.94,2.87,,31.62,,48.86,1.49,40.69,41.3,6.66,12.36,,3.63,1.35,17.41,16.93,1.01,1.83,1,,,16.93,,6.33,1.06,1.78,0.74,2.41,,3.83,3.64,,3.69,,,33.02,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,8.05,69.86,,,,,,,,13.28,,87.28,0.25,4.06,77.12,2.11,1.25,0.17,14.38,3.42,,,38.31,2.94,1.41,,0.19,1.4,20.11,11.06,15.4,,,5.14,5.84,4.97,0.35,37.93,8.34,1.4,10.21,11.68,,,9.53,,1.91,,12.01,,30.96,4.13,39.72,13.36,4.31,4.7,,,,,12.38,1.51,,2.27,,,11.18,16.88,,0.74,,3.42,3.78,475.57,9.9,11.55,,10.09,,8.78,110,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,10.7,47.11,,1.9,,10.4,9.3,16.8,1.7,,1.2,45.12,2.91,,47.07,5.66,0.79,0.31,216.61,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.69,53.98,26.96,36.3,31.08,23.53,11.03,12.02,1.85,0.73,33.12,2.89,1.69,30.61,16.88,20.58,10.84,153.07,57.08,6.42,,17.35,,21.96,3.07,66.18,53.59,4.92,11.52,,2.78,1.83,,34.78,1.42,,1.65,,,28.19,36.2,3.81,1.76,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.43,50.28,,,10,90112565563.0,Semiconductors,Electronic Technology
ADP,28.54,44.27,10.81,1.2,,13.8,15.3,15.1,13,13.01,9,30.88,3.27,25.89,38.32,3.08,0.19,0.79,296.76,1.01,,3.27,65.98,1.56,1.75,,0.59,1.87,22.82,20.68,30.34,23.08,21.31,6.06,6.71,4.38,0.11,22.11,3.35,2.06,29.82,14.87,8.76,7.46,271.45,42.56,9.92,,20.87,,21.92,22.77,31.88,31.68,2.62,6.65,,1.55,1.7,,30.1,1.09,10.13,1.29,,,26.37,43.31,2.51,3,73.77,1.01,7.01,518.83,59.25,86.24,,6.18,,1.76,44.86,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,33.3,50.97,18.63,0.9,25.4,,21.7,23.3,,,14.2,43.68,,40.36,48.24,5.99,0.38,0.66,303.77,0.65,,102.91,35.66,1.75,0.99,,,,51.83,45.81,53.85,33.95,31.64,9.81,11.33,1.93,0.26,21.04,1.88,,32.95,22.21,11.62,11.72,260.66,90.71,,,18.3,,21.86,25.48,61.38,37.36,0.68,11.25,,,,,53.45,1.17,,1.03,,,49.58,105.15,1.47,2.93,,0.65,11.12,392,23.35,51.52,,9.86,,0.67,230.85,,,6,45606470933.0,Packaged Software,Technology Services
ADT,13.94,37.27,8.57,,3.7,,,,,,,19.5,2.75,3.26,28.63,0.42,0.08,0.01,7.2,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.03,29.06,7.77,12.75,,5.15,2.79,2.76,3.41,0.24,21.42,17.09,3.03,8.88,7.94,26.47,2.59,6.7,78.76,1.95,,17.19,,20.04,1.7,7.56,13.93,,1.34,,,,,6.28,1.07,,,,,3.77,5.03,,0.57,,0.64,5.45,14.81,3.29,24.01,,10.07,,34.5,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,27.29,53.68,,,9.9,,22.2,30.1,,18.33,10.6,67.95,,6.16,58.6,8.37,1.41,4.48,125.0,2.11,,11.17,35.23,0.41,0.05,,,,18.86,16.68,16.13,13.1,11.78,1.4,1.78,5.3,0.82,11.15,5.69,,21.35,23.79,12.62,12.5,101.27,32.28,12.12,,6.5,,9.15,2.34,28.03,23.64,1.26,1.81,,1,0.54,,16.44,1.23,3.51,1.21,128.87,17.78,15.25,18.92,1.24,1.24,11.25,2.11,6.89,155.12,11.61,9.24,,9.02,,3.01,49.79,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,12.38,43.27,8.81,,6.5,8,7.3,6.3,10.2,5.28,6.9,19.89,4.12,30.56,34.56,0.89,,,89.84,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.98,21.51,11.91,,19.21,11.05,5.05,5.78,4.65,0.27,,,2.98,18.18,1.27,7.87,3.92,82.57,49.45,2.94,,15.52,,25.95,2.03,21.13,20.92,3.8,3.28,,1.52,,,,1.09,1.4,1.25,,,9.65,,3.02,,2.1,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.67,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,44.31,,,99.7,,,,,52.85,46.7,38.99,,,43.35,9.86,2.45,5.64,11.53,6.03,461.76,71.29,51.67,0.87,0.06,,,,50.96,40.3,,,,,5.31,1.96,0.84,,,,38.6,,,24.38,21.32,50.48,,,49.64,,10.43,2.8,11.82,10.62,,5.82,,,,,,0.54,1.26,2.19,23.53,4.91,1930,19.4,,3.32,3.42,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,7.56,55.7,14.38,0.9,13,,,,,,6.1,51.97,0.34,3.52,54.5,4.53,2.25,0.99,117.22,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.39,35.56,59.87,,12.08,2.79,3,1.26,0.53,5.01,1.67,0.34,23.54,15.11,,,85.22,35.16,2.31,,2.91,,4.34,3.79,102.75,32.09,2.39,2.99,,1.64,3.89,,59.4,1.38,2.96,1.05,,13.92,33.27,91.59,2.53,1.81,6.13,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.54,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,41.88,49.8,,,20.5,20.8,11.4,7.9,4,4.55,3.1,42.53,7.79,18.68,48.1,3.49,0.59,0.61,83.72,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.88,24.86,13.64,24.4,12.73,8.8,4.57,5.82,4.02,0.69,23.84,4.16,1.88,17.25,11.4,27.33,13.85,63.62,40.9,27.86,,13.05,,34.15,2.19,44.37,26,1.02,5.72,,,,,23.99,1.32,1.75,1.27,,,12.57,27.63,2.76,1.97,2.75,0.83,3.5,8.35,6.58,5.13,,5.69,,2.33,55.69,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,39.41,,,10.5,45.5,,,66.4,90.5,5.8,28.53,2.51,,36.71,3.77,0.19,0.12,17.2,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.88,10.56,6.95,23.74,9.56,6.56,0.82,0.84,9.47,0.47,3.56,5.77,2.88,9.53,1.41,10.09,3.09,17.92,38.95,,,4.28,,8,1.91,14.83,10.52,,0.63,,,,,17.54,0.96,1.02,0.78,,,8.73,47.4,,1.12,2.26,0.63,6.46,18.28,15.69,13.34,,11.06,,7.86,14.96,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,11.68,33.68,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,15.36,5.09,6.18,27,0.88,0.04,0.01,92.71,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.84,21.68,12.2,,16.74,10.62,4.21,4.75,4.61,0.27,,,4.01,15.79,0.97,13,4.64,93.91,61.23,2.17,,13.46,,20.61,1.86,18.72,18.64,3.39,2.51,,,,,,0.99,1.24,1.07,,,7.67,,,10.91,1.86,0.41,2.7,5.48,4.94,10.22,,4.35,,0.77,19.76,,,10,41234689544.0,Electric Utilities,Utilities
AES,,41.38,,,,5,,6.9,,,7.2,45.92,6.51,,45.26,0.42,0.16,0.07,13.35,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.1,25.97,14.02,,9.89,6.74,2.11,3.02,3.85,0.07,,,5.13,6.54,,6.54,2.97,21.31,19.44,1.43,,8.34,,17.25,2.92,9.39,5.83,,0.78,,,,,,0.63,1.55,0.81,,,4.03,,,,9.45,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,34.21,,,,5,,6.9,,,7.2,31.64,,,33.24,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,25.97,14.02,,,,,3.02,3.85,0.07,,,,6.72,,6.54,2.97,0.0,19.44,1.43,,8.34,,17.25,2.92,9.39,5.83,,0.78,,,,,,,,,,,4.03,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,26.09,56.66,2.33,,14.3,,129.9,,,49.89,64.1,55.82,4,5.86,56.07,2.34,0.3,0.16,23.16,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.98,22.05,13.05,,,6.67,2.45,3.16,4.54,0.53,,,4.24,11.99,,,25.9,0.0,26.47,4.92,,8.78,,15.35,2.38,28.74,26.15,,2.64,,,,,,,1.88,,,,8.88,,,,2.95,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,23.47,61.73,24.56,,,,85.6,17.5,,1.59,11.1,58.56,,63.98,59.89,2.58,15.58,0.3,70.7,64.66,,18.63,43.32,66.55,2.51,,,,,252,69.91,38.53,40.91,8.67,10.68,,0.28,15.07,1.71,,,,,26.03,38.59,65.71,,,,,,7.83,,,,8.94,,,,,59.41,1.83,,,,14.85,41.22,,,,9.71,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,38.11,6.46,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,25.55,,7.65,33.84,2.18,0.9,0.27,15.64,1.6,0.45,126.67,62.76,2.29,0.76,,,,9.84,7.32,10.63,8.31,6.51,2.78,2.99,10.16,0.47,27.65,11.95,,10.12,27.37,31.74,4.59,17.84,62.43,2.75,,18.26,,29.03,1.9,12.76,13.85,0.33,2.37,,,,,8.64,0.88,,,,,5.9,11.11,0.55,0.72,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.22,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,1.31,42.86,0.82,,9.1,,,,,,8,36.86,0.28,1.48,41.09,1.82,1.86,0.94,6.03,3.03,51.44,36.36,8.18,2.7,0.17,,,0.29,,22.9,,,,3.47,3.75,,0.7,,,0.31,22.93,18.77,,5.53,5.94,11.66,,,,,,1.43,,,,3.6,,,,,,1.02,,0.9,,,21.2,,,4.94,1.43,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,48.94,,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,41.65,2.24,,46.8,2.3,0.15,0.15,97.12,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.2,37.61,17.75,30.49,15.59,9.46,0.98,0.86,2.66,0.31,2.8,4.88,1.2,15.33,24.95,,,113.16,25.39,8.9,,1.35,,8.69,1.74,42.82,10.39,0.41,0.57,,,,,20.44,0.86,1.67,0.92,,,9.11,1325.62,0.56,0.88,6.01,0.72,1.34,7.33,3.4,3.87,,9.37,,,15.05,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,27.02,48.68,,,2,17.3,10.3,15.9,23.9,17.21,12.4,42.6,2.4,16.52,47.88,3.26,0.84,1.06,19.11,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.51,20.8,13.79,41.91,,,4.99,7.02,4.81,0.66,16.68,2.38,0.51,15.66,17.07,34.66,21.97,16.6,41.55,68.69,,19.9,,34.16,2.46,34.19,34.74,2,6.78,,,,,40.39,1.15,1.91,1.7,,,14.01,25,2.09,2.43,2.46,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
