Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,4.38,47.12,,50.3,,28.2,37.8,,8.08,24,47.15,,1.93,46.63,2.66,0.03,0.02,225.65,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.75,11.65,,10.73,9.83,0.54,0.61,7.84,0.32,,,,7.78,30.72,,6.58,260.17,17.75,4.56,,2.51,,6.31,1.35,11.58,7.8,0.24,0.29,,0.25,,,,,0.99,,,41.42,,0.31,0.52,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.34,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,17.22,59.74,2,8.4,5.9,40.8,24.6,,23.18,11.1,77.2,2.08,18.45,66.33,2.94,0.07,0.06,53.98,1.38,,,56.6,3.53,0.8,,0.26,1.7,15.5,11.42,17.32,11.77,9.5,0.57,0.57,6.45,0.36,3.3,8.05,1.7,14.71,26.3,,1.35,51.39,,3.58,,1.89,,3.62,1.85,22.31,15.56,0.97,0.41,,0.84,1.1,,12.72,,1.06,,,10.28,15.6,0.78,0.93,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.38,27.97,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,64.05,,38.3,,,,,322.31,8,68.59,,,67.17,3.55,0.71,4.95,134.79,1.41,,29.97,7.3,1.12,0.28,,,,38.57,37.58,17.49,21.8,21.45,6.22,7.24,2.59,0.3,41.38,5.1,,29.21,,,10.59,167.98,82.59,20.75,,46.11,,15.21,10.68,18.34,18.34,,8.39,,,,,20.31,3.11,,,21.71,20.24,15.26,,,11.83,1.41,21.22,720.92,19.41,63.33,,55.65,,3.36,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,28.1,63.89,0.7,6.3,12.3,6.8,6.7,,,5.8,80.75,3.45,6.68,69.31,5.39,0.52,0.49,117.25,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.85,29.45,20.23,37.07,22.44,17.77,4.65,5.15,3.4,0.54,13.88,2.77,1.88,22.79,12.82,8.46,6.43,107.23,55.24,10.7,,13.65,,15.92,5.19,36.99,26.35,2.29,5.05,,0.92,1.88,,36.26,5.4,1.19,,,25.92,47.55,2.71,1.99,24.95,1.18,7.63,64.74,12.05,14.52,,10.37,,3.01,42.79,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,33.93,59.36,,6.9,,13.2,4.1,,3.27,5.9,64.96,0.21,13.35,61.09,3.27,0.24,0.15,95.36,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.44,13.59,320.32,,,1.75,2.14,4.09,0.63,0.67,0.35,0.21,20.76,19.92,,,72.14,19.03,5.57,,6.05,,7.68,1.93,31.68,31.75,1.57,1.89,,,,,286.37,2.47,,,,20.66,31.96,1.79,1.35,4.31,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,43.48,,,,38.8,40.9,46.1,223.57,16.4,54.62,,,45.47,1.74,1.48,8.69,14.99,2.16,197.37,87.05,38.64,1.68,0.11,,,,89.05,59.27,25.23,12.35,9.86,1.98,2.28,1.12,0.57,9.04,3.24,,17.95,,,16.97,33.16,91.73,,,3.43,,2.56,4.8,83.28,83.28,3.73,2.77,,,,,30.91,4.74,,24.18,7.5,30.91,127.05,,,6.07,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,2.49,28.39,,12.2,,,16.9,,,10.9,43.78,,6.9,29.69,1.85,0.14,0.04,56.93,1.18,18.83,519.12,44.07,8.34,0.67,,,,73.2,29.53,,10.56,8.39,1.97,2.29,1.37,0.52,,,,14.36,,15.89,10.07,87.09,96.46,5.51,,,,17.58,1.77,,15.95,,1.63,,,,,,2.45,0.77,,,49.35,,,1.68,8.45,1.17,,3.96,2,,,,,,177.91,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,,41.26,,18.8,33.9,6,,,132.17,4.2,46.05,2.64,,42.51,3.58,0.04,0.02,18.26,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.64,12.9,5.61,29.5,11.64,5.95,0.31,0.31,7.75,0.11,1.05,7.85,2.64,7.74,20.47,,1.66,21.89,27.84,3.99,,1.41,,2.43,3.63,9.51,6.97,0.52,0.13,,,,,12.76,,,,,3.83,11.37,0.77,0.71,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.91,28.09,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,139.54,65.96,2.6,5.9,,7,21.8,,142.28,6.8,72.98,,51.66,68.15,3.02,0.15,0.15,52.66,1.32,,22.1,60.56,2.39,0.84,,,,20.58,14.69,25.89,,14.42,3.72,4.18,4.86,0.37,16.16,4.48,,26.95,13.27,24.56,6.73,33.0,50.71,3.86,,12.01,,19.46,4.47,30.98,28.16,2.35,3.73,,1.43,1.98,,22.98,,1.45,,,19.6,25.27,2.69,1.65,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.78,57.24,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,54.04,0.9,22.7,,62.7,72,31,57.41,34.8,73.64,,,60.9,8.4,2.25,12.33,105.1,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.89,9.41,18.3,,10.51,2.51,2.52,10.11,0.73,13.75,4.46,,14.41,23.46,,4.24,118.53,44.63,48.8,,21.54,,23.4,3.67,14.48,14.48,0.29,3.11,,,,,22.69,1.54,1.45,17.6,4.73,20.14,24.07,0.58,1.53,3.67,3.26,19.31,74.1,28.93,28.19,,33.01,,1.78,35.39,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,132.09,65.7,,,,2.6,0.1,,,,75.49,,32.41,67.71,11.14,5.85,6.96,86.85,6.01,,,69.04,,0.15,,,,,,,,,43.75,28.96,,0.66,,,,,,,6.9,0.0,,,,,,,9.56,,,,30.4,,,,,,,,17.27,16.45,,,,,9.56,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.14,69.02,4.6,,,0.1,22.9,46.8,,7.7,75.19,0.83,4.5,71.91,2.36,0.26,0.55,106.36,1.13,,55.01,59.44,3.29,1.31,,0.21,0.83,21.06,16.96,22.34,14.31,12.71,1.99,0.98,4.75,0.19,4.4,4.88,0.83,21.38,8.04,13.76,7.12,98.7,6.58,4.87,,1.61,,5.59,6.28,57.18,26.49,9.46,0.92,,,,,21.03,,2,,,17.97,27.5,,1.98,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.41,166.19,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,15.82,63.97,0.3,13.5,13.6,5.4,10.7,1.4,10.85,9.3,66.96,2.61,10.84,65.11,7.42,0.26,1.22,364.6,1.1,,20.51,69.84,0.37,0.15,,0.43,1.48,23.05,20.1,26.11,21.13,17.2,3.29,3.47,4.34,0.51,13.27,3.77,1.63,28.44,13.19,9.12,7.21,328.42,32.61,162.73,,11.19,,14.79,8.07,31.9,30.48,3.28,3.56,,1.47,1.17,,26.94,8.52,1.27,,,25.4,38.72,3.2,1.77,53.54,1.1,13.75,236.59,27.79,26.8,,19.63,,2.62,39.54,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,44.19,43.56,,,,,,,,30.6,42.35,,12.26,40.37,3.28,0.66,2.48,18.75,1.49,,469.19,121.47,,0.24,,,,,,,,,3.87,5.44,,0.45,,,,491.77,,,29.19,17.89,50.64,,,,,,6.79,,,,5.58,,,,,,,,,50.68,535.74,,,,26.79,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,45.95,1.7,9.4,,17.7,14.1,11.4,,16.8,58.97,,13.24,49.61,11.8,0.78,1.24,509.53,1.11,,49.25,33.27,0.78,0.42,,,,31.42,27.93,33.08,19.68,18.41,9.1,10.34,3.18,0.49,31.27,2.92,,24.8,19.35,13.41,10.8,576.29,88.66,51.2,,25.59,,35.93,15.59,43.04,28.5,1.33,11.04,,0.91,1.13,,35.24,18.14,0.86,,,34.28,50.14,1.72,2.26,259.96,1.11,18.17,291.22,33.73,34.74,,22.82,,3.11,63.95,,,10,241068062221.0,Packaged Software,Technology Services
ADC,39.69,51.69,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,58.05,5.49,36.41,51.06,1.68,0.07,,74.33,0.9,,535.71,52.31,5.24,0.52,,1.65,4.01,35.85,20.08,25.07,29.51,18.07,15.78,17.55,2.79,0.65,69.98,5.45,4.08,40.11,11.61,3.57,10.34,74.3,87.98,3.02,,32.09,,48.78,1.5,41.29,41.36,6.67,12.7,,3.58,1.43,17.88,18.11,1.82,1.02,,,18.11,,6.3,1.09,1.8,0.9,2.43,,3.76,3.63,,3.67,,,33.33,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,41.54,51.56,,,,,,,13.28,,59.34,0.3,17.25,53.04,1.88,1.29,0.17,11.87,3,,,33.87,2.68,1.52,,0.19,1.67,15.6,8.59,12.74,,,4.55,4.86,6.41,0.34,38.16,10.59,1.67,8.19,17.33,,,9.26,,2.01,,12.87,,32.86,3.6,29.7,11.56,3.73,3.77,,,,,9.77,,1.76,,,8.88,12.73,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.5,31.26,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,31.77,59.62,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,72.66,2.71,17.24,64.28,5.86,0.79,0.31,236.52,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.53,56.52,28.42,41.11,29.53,23.05,11.44,12.49,1.77,0.72,30.39,2.51,1.56,31.34,17.48,12.04,,151.91,57.85,7.22,,17.07,,23.16,3.34,71,53.7,4.4,12.16,,2.96,1.98,,40.05,,1.78,,,29.56,37.36,3.62,1.93,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.69,55.5,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,42.26,2.6,9.4,7.7,25.1,24.8,,89.18,15,43.87,4.41,,41.56,3.25,0.04,0.06,57.91,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.36,9.91,7.73,12.29,12.98,9.37,0.45,0.44,10.09,0.42,3.56,11.41,3.45,10.77,22.34,,,79.3,7.44,4.48,,2.93,,3.39,1.25,11.58,10.59,0.58,0.34,,,,,9.68,0.93,0.83,,,6.47,8.37,0.48,1.68,1.82,0.88,4.77,18.59,10.96,10.87,,5.18,,17.02,12.35,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,48.52,0.1,22.6,,89.8,,,,6.1,47.04,,,48.12,1.82,0.24,0.35,21.86,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.8,5.37,11.76,9.26,5,0.25,0.24,9.26,0.21,2.05,16,,8.03,,,,39.62,6.28,2.09,,0.5,,2.67,0.99,29.54,8.19,,0.14,,,,,6.69,,,,,3.5,8.71,,0.68,,0.87,0.79,24,5.88,3.46,,7.03,,13.29,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.13,71.24,1.2,,13.8,15.3,15.1,13,20.5,9.9,80.89,3.39,13.8,74.79,2.71,0.06,0.79,291.09,1.01,,2.97,62.22,0.64,0.82,,0.59,1.94,22.62,20.43,32.94,22.15,20.15,5.85,6.17,4.42,0.08,18.72,3.03,1.94,29,14.42,8.73,5.39,268.37,45.44,13.74,,19.54,,25.85,26.12,31.94,31.7,2.62,6.22,,1.56,1.9,,33.31,13.97,1.3,,,28.78,50.75,2.64,2.82,138.61,1.01,6.8,497.94,59.7,91.62,,7.53,,2.9,44.91,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,26.01,69.79,0.9,25.4,,21.7,23.3,,,14.2,81.71,,11.38,73.61,5.51,0.43,0.72,285.28,0.64,,94.05,32.85,1.8,1.05,,,,47.58,42.36,57.36,31.24,29.55,8.97,10.58,2.1,0.25,18.45,1.74,,31.1,22.43,11.84,11.59,256.18,90.8,1291,,18.21,,22.24,24.85,58.35,34.88,0.64,10.67,,,,,57.67,,1.02,,,53.28,138.28,1.4,2.81,,0.64,11,369.7,23.5,57.58,,9.97,,0.51,235.79,,,6,45606470933.0,Packaged Software,Technology Services
ADT,11.46,41.21,,3.7,,,,,,,38.41,2.94,10.06,39.41,0.47,0.03,0.01,6.87,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.94,14.98,6.17,13.75,,4.99,2.75,2.87,6.68,0.24,20.86,16.23,3.22,8.23,12.57,29.94,2.64,6.62,81.58,2.1,,13.82,,22.19,1.64,9.28,13.94,,1.32,,,,,6.36,,,,,3.63,5.17,,0.55,,0.59,4.07,28.19,6.32,18.83,,4.34,,28.43,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,62.12,55.62,,9.9,,22.2,30.1,,18.33,10.6,66.45,,32.99,58.45,9.16,1.17,3.5,131.81,2,,10.69,36.33,0.43,0.05,,,,21.84,19.19,22.58,14.53,14.26,1.66,2.01,4.58,0.83,8.9,4.16,,22.78,23.65,12.91,13.99,109.8,32.34,9,,6.18,,9.03,2.59,31.23,26.2,1.4,1.93,,1.08,0.7,,21.77,4.05,1.28,,23.84,19.72,23.72,1.28,1.26,14.08,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.38,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,7.75,61.17,,6.5,8,7.3,6.3,10.2,5.28,6.9,61.6,4.19,17.04,60.1,0.89,0.01,,87.25,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.03,20.51,11.5,,18.68,10.72,4.89,5.68,4.88,0.27,,,3.07,17.78,1.07,7.58,3.78,81.88,50.31,3.09,,16.28,,26.85,2.02,19.74,20.58,3.74,3.22,,1.5,,,,1.38,1.24,,,9.24,,3.01,,2.09,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.2,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,66.82,,99.7,,,,,52.85,46.7,82,,10.6,74.63,13.22,2.45,5.64,15.66,6.03,461.76,71.29,51.67,0.89,0.06,,,,72.33,57.2,,,,,7.54,1.38,0.84,,,,53.08,,,24.21,20.51,50.48,,,49.64,,10.43,3.78,15.98,14.37,,7.88,,,,,,1.72,2.97,31.96,6.66,2610.01,25.95,,4.51,4.62,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,3.54,67.85,0.9,13,,,,,,6.1,87.85,0.37,2.19,76.69,3.71,3.21,0.97,111.1,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,39.41,24.02,37.17,,12.08,2.53,2.75,2.54,0.46,7.41,2.67,0.37,20.52,21.99,,,85.37,35.21,3.81,,6,,5.38,3.59,46.29,28.13,2.1,2.75,,1.44,2.45,,37.47,2.7,0.98,,13.9,24.54,45.32,1.44,1.68,5.84,4.22,3.75,15.66,5.02,7.97,,7.79,,,38.44,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,71.13,48.31,,20.5,20.8,11.4,7.9,4,4.55,3.1,54.08,8.6,35.35,47.28,3.07,0.52,0.47,79.82,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.02,32.74,14.65,31.39,13.04,8.54,4.73,5.6,3.05,0.68,18.06,3.3,2.02,18.75,19.35,18.34,8.93,58.22,36.6,20.97,,8.56,,29.57,2,64.89,29.24,1.15,5.51,,,,,30.58,1.83,1.28,,,13.57,40.24,1.71,1.95,2.53,0.76,2.16,5.78,4.54,3.17,,4.24,,1.84,54.3,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,17.6,48.74,,10.5,45.5,,,66.4,90.5,5.8,43.12,2.1,,46.77,4.2,0.24,0.15,20.71,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.41,11.7,7.65,17.3,9.96,6.93,0.91,0.94,8.55,0.48,5.42,7.38,2.41,10.68,0.64,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.35,16.57,12.48,,0.74,,,,,13.83,1.24,0.93,,,8.61,25.47,,1.33,2.79,0.74,7.04,18.72,16.01,14.43,,11.24,,11.58,18.49,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,39.88,42.9,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,45.91,4.73,26.88,40.76,0.91,0.04,0.01,98.79,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.57,22.43,12.71,,17.35,10.97,4.35,4.93,4.46,0.26,,,3.57,16.54,1.37,13.41,4.69,94.06,60.67,2.21,,13.49,,20.7,2.01,19.8,19.69,3.58,2.67,,,,,,1.33,1.16,,,8.62,,3.8,12.85,2.01,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.29,,,10,41234689544.0,Electric Utilities,Utilities
AER,59.1,61.32,,6.4,,,5.5,,3.17,,77.43,0.53,13.01,66.98,0.77,0.89,0.03,97.43,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.2,13.21,,15.95,9.39,7.73,8.09,3.55,0.24,,,1.06,8.08,,11.61,3.2,78.59,34.83,,,42.04,,28.67,1.12,6.37,9.59,,2.59,,,,,,0.75,1.52,,,3.68,5.73,,1.72,1.32,3.38,4.6,3.68,3.2,19.62,,2.94,,16.08,15.13,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,40.88,37.85,,,5,,6.9,,,7.2,20.35,5.05,10.03,29.84,0.51,0.19,0.06,17.46,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.96,26.74,14.69,,10.93,7.37,2.31,3.14,3.74,0.07,,,3.96,8.43,,7.12,2.31,22.92,20.79,1.61,,6.07,,18.51,4.01,16.63,7.9,,0.99,,,,,,2.25,1.05,,,4.9,,,,14.31,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.79,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.74,14.69,,,,,3.14,3.74,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,3.98,16.5,7.84,,0.99,,,,,,,,,,4.88,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
