Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,20.71,63.03,2,8.4,5.9,40.8,24.6,,23.18,11.1,78.17,2.03,16.3,69.47,2.96,0.07,0.06,55.01,1.38,,,56.6,3.53,0.8,,0.26,1.64,15.83,11.67,17.69,12.03,9.7,0.58,0.58,6.32,0.36,3.3,7.9,1.64,15.01,26.12,,1.62,51.43,,3.58,,1.89,,3.62,1.88,22.73,15.85,0.98,0.43,,0.86,1.12,,12.94,,1.08,,,10.52,15.91,0.79,0.95,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.28,28.57,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,0.2,65.79,,38.3,,,,,322.31,8,72.35,,,69.02,3.59,0.71,4.95,136.45,1.41,,29.97,7.3,1.12,0.28,,,,39.09,38.08,17.72,22.17,21.81,6.33,7.33,2.56,0.3,41.38,5.04,,29.55,,,10.59,167.98,82.59,20.75,,46.11,,15.21,10.81,18.56,18.56,,8.5,,,,,20.55,3.14,,,21.97,20.48,15.46,,,11.98,1.41,21.22,720.92,19.41,63.33,,55.65,,3.31,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ACHC,0.58,26.13,,12.2,,,16.9,,,10.9,25.7,,10.9,25.6,1.79,0.14,0.04,52.03,1.18,18.83,519.12,44.07,8.34,0.67,,,,77.58,31.29,,10.17,8.08,1.9,2.42,1.29,0.52,,,,13.13,,15.89,10.07,87.09,96.46,5.51,,,,17.58,1.62,,14.57,,1.56,,,,,,2.24,0.7,,,45.09,,,1.53,7.72,1.17,,3.96,2,,,,,,162,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,52.04,,100.9,,,,,,,67.9,,,57.83,,4.31,,,4.49,,,,,,,,,,,,,,19.27,,,,,,,,,11.38,,,,,,,,,3.21,,,,,,,,,,,,5.06,4.76,,,,,3.22,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,58.41,,18.8,33.9,6,,,132.17,4.2,78.53,2.52,,67.18,3.52,0.04,0.02,19.0,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.53,14.12,5.83,31.28,13.15,6.32,0.31,0.31,7.08,0.11,0.99,7.14,2.53,8.29,16.66,,1.66,21.89,27.85,3.83,,1.25,,2.28,3.64,11.11,7.6,0.56,0.14,,,,,14.06,,,,,4.12,13.95,1.2,0.8,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.19,27.83,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,124.17,50.37,2.6,5.9,,7,21.8,,142.28,6.8,31.35,,56.01,44.43,2.96,0.15,0.15,50.66,1.32,,22.1,60.56,2.39,0.84,,,,19.91,14.21,25.04,,13.95,3.6,4.05,5.02,0.37,16.16,4.66,,25.68,13.38,24.56,6.73,33.04,50.71,3.86,,12.01,,19.46,4.3,29.8,27.09,2.26,3.58,,1.38,1.9,,22.1,,1.39,,,18.89,24.34,2.58,1.59,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.88,55.16,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,36.15,0.9,22.7,,62.7,72,31,57.41,34.8,24.43,,,31.89,7.9,2.25,12.33,92.26,4.42,179.55,30.91,63.45,0.15,0.05,,,,8.86,8.43,16.4,,9.42,2.25,2.25,11.29,0.73,13.75,5.08,,12.65,23.79,,4.24,118.29,44.63,48.8,,21.54,,23.4,3.22,12.71,12.71,0.26,2.74,,,,,19.9,1.35,1.27,15.45,4.15,17.69,21.14,0.51,1.34,3.22,3.26,19.31,74.1,28.93,28.19,,33.01,,1.95,31.03,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,137.05,77.39,,,,2.6,0.1,,,,91.87,,47.8,82.68,12.53,5.85,6.96,96.86,6.01,,,69.04,,0.15,,,,,,,,,49.73,32.33,,0.66,,,,,,,6.9,0.0,,,,,,,10.66,,,,33.91,,,,,,,,19.26,18.34,,,,,10.67,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,22.86,72.56,4.6,,,0.1,22.9,46.8,,7.7,83.23,0.82,5.36,76.97,2.38,0.26,0.55,107.89,1.13,,55.01,59.44,3.29,1.31,,0.21,0.82,21.43,17.26,22.74,14.57,12.94,2.03,1,4.67,0.19,4.4,4.81,0.82,21.61,7.96,13.76,7.12,98.72,6.58,4.87,,1.61,,5.59,6.37,58.01,26.87,9.6,0.94,,,,,21.35,,2.02,,,18.26,27.88,,2.01,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.35,168.87,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,10.67,71.83,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,84.79,2.52,6.39,76.37,7.63,0.26,1.22,376.86,1.1,,20.51,69.84,0.37,0.15,,0.43,1.42,24.04,20.97,27.23,22.03,17.94,3.43,3.61,4.16,0.51,13.27,3.66,1.57,29.4,13.03,8.94,7.15,328.33,32.61,162.73,,11.19,,14.79,8.33,32.97,31.51,3.39,3.69,,1.52,1.21,,27.79,8.8,1.31,,,26.22,40.04,3.3,1.83,55.26,1.1,13.75,236.59,27.79,26.8,,19.63,,2.51,40.83,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,39.85,47.53,,,,,,,,30.6,50.47,,17.05,46.84,3.33,0.66,2.48,19.05,1.49,,469.19,121.47,,0.24,,,,,,,,,3.94,5.58,,0.45,,,,499.63,,,29.19,17.89,50.64,,,,,,6.91,,,,5.69,,,,,,,,,51.49,544.29,,,,27.21,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,39.57,1.7,9.4,,17.7,14.1,11.4,,16.8,37.1,,7.39,39.13,11.79,0.78,1.24,494.9,1.11,,49.25,33.27,0.78,0.42,,,,31.39,27.9,33.04,19.66,18.39,9.09,10.33,3.19,0.49,31.27,3.01,,24.08,19.35,13.41,10.8,574.9,88.66,51.2,,25.59,,35.93,15.14,41.8,27.68,1.29,10.71,,0.89,1.09,,34.21,17.62,0.84,,,33.29,48.71,1.67,2.2,252.5,1.11,18.17,291.22,33.73,34.74,,22.82,,3.12,62.12,,,10,241068062221.0,Packaged Software,Technology Services
ADC,36.31,57,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,58.91,5.37,35.48,57.63,1.73,0.07,,75.58,0.9,,535.71,52.31,5.24,0.52,,1.65,3.95,36.59,20.49,25.59,30.12,18.44,16.1,17.91,2.73,0.65,69.98,5.36,4.02,40.79,11.47,3.57,10.34,74.33,87.98,3.02,,32.09,,48.78,1.52,41.99,42.06,6.78,12.92,,3.64,1.45,18.22,18.45,1.85,1.04,,,18.45,,6.41,1.11,1.83,0.9,2.43,,3.76,3.63,,3.67,,,33.94,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,43.44,61.52,,,,,,,13.28,,78.37,0.29,25.9,67.5,1.93,1.29,0.17,12.44,3,,,33.87,2.68,1.52,,0.19,1.61,16.14,8.89,13.18,,,4.55,5.03,6.2,0.34,38.16,10.11,1.61,8.58,16.43,,,9.29,,2.01,,12.87,,32.86,3.77,31.1,12.1,3.9,3.91,,,,,10.25,,1.85,,,9.28,13.32,,0.63,,3,4.2,606.5,11.04,13.34,,10.28,,12.89,32.91,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,29.99,50.39,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,46.82,2.76,18.69,49.18,5.76,0.79,0.31,228.33,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.59,55.47,27.89,40.35,28.98,22.62,11.23,12.26,1.8,0.72,30.39,2.6,1.61,30.26,17.53,12,,151.64,57.85,7.22,,17.07,,23.16,3.22,68.57,51.86,4.25,11.75,,2.85,1.91,,38.66,,1.71,,,28.58,36.08,3.5,1.87,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.73,53.61,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,36.56,2.6,9.4,7.7,25.1,24.8,,89.18,15,27.82,4.57,,33.28,3.23,0.04,0.06,56.4,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.46,9.72,7.58,12.05,12.73,9.19,0.44,0.43,10.29,0.42,3.56,11.71,3.55,10.57,22.41,,,79.36,7.44,4.48,,2.93,,3.39,1.22,11.28,10.32,0.56,0.33,,,,,9.43,0.9,0.81,,,6.27,8.14,0.47,1.64,1.78,0.88,4.77,18.59,10.96,10.87,,5.18,,17.5,12.02,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,56.47,0.1,22.6,,89.8,,,,6.1,70.18,,,60.69,1.82,0.24,0.35,22.75,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.69,5.31,11.64,9.37,5.06,0.25,0.24,9.35,0.21,2.05,15.38,,8.82,,,,39.62,6.28,2.09,,0.5,,2.67,1.03,30.74,8.52,,0.14,,,,,6.92,,,,,3.66,9.06,,0.7,,0.87,0.79,24,5.88,3.46,,7.03,,12.99,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.14,71.35,1.2,,13.8,15.3,15.1,13,20.5,9.9,79.84,3.37,14.02,74.63,2.73,0.06,0.79,292.29,1.01,,2.97,62.22,0.64,0.82,,0.59,1.92,22.93,20.7,33.39,22.45,20.43,5.93,6.25,4.36,0.08,18.72,3.02,1.92,29.13,14.38,8.73,5.39,268.59,45.44,13.74,,19.54,,25.85,26.23,32.08,31.84,2.63,6.27,,1.56,1.9,,33.45,14.03,1.31,,,28.92,50.94,2.65,2.83,139.19,1.01,6.8,497.94,59.7,91.62,,7.53,,2.86,45.09,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,26.03,75.19,0.9,25.4,,21.7,23.3,,,14.2,90.15,,25.44,80.66,5.71,0.43,0.72,292.99,0.64,,94.05,32.85,1.8,1.05,,,,49.47,44.05,59.63,32.49,30.72,9.33,11,2.02,0.25,18.45,1.7,,31.93,22.33,11.84,11.59,256.53,90.8,1291,,18.21,,22.24,25.52,59.92,35.82,0.65,10.93,,,,,59.25,,1.05,,,54.67,142.02,1.43,2.88,,0.64,11,369.7,23.5,57.58,,9.97,,0.49,241.31,,,6,45606470933.0,Packaged Software,Technology Services
ADT,15.4,50.59,,3.7,,,,,,,64.58,2.81,17.64,54.18,0.48,0.03,0.01,7.09,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.82,15.12,6.23,13.88,,5.06,2.78,2.89,6.61,0.24,20.86,15.73,3.1,8.49,12.11,29.94,2.64,6.62,81.58,2.1,,13.82,,22.19,1.7,9.58,14.38,,1.37,,,,,6.56,,,,,3.74,5.31,,0.57,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.57,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,61.79,54.28,,9.9,,22.2,30.1,,18.33,10.6,57,,36.39,55.55,9.23,1.17,3.5,131.81,2,,10.69,36.33,0.43,0.05,,,,22.26,19.56,23.02,14.67,14.39,1.68,2.05,4.49,0.83,8.9,4.16,,22.78,23.62,12.91,13.99,109.8,32.34,9,,6.18,,9.03,2.59,31.23,26.2,1.4,1.94,,1.08,0.7,,21.74,4.05,1.28,,23.84,19.73,23.72,1.28,1.26,14.08,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.36,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,7.81,66.8,,6.5,8,7.3,6.3,10.2,5.28,6.9,72.97,4.14,16.7,68.53,0.9,0.01,,88.84,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,2.97,20.83,11.68,,18.97,10.89,4.96,5.77,4.8,0.27,,,3.02,18.09,1.23,7.58,3.78,81.98,50.31,3.09,,16.28,,26.85,2.05,20.1,20.95,3.81,3.28,,1.52,,,,1.41,1.27,,,9.41,,3.07,,2.13,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.59,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,62.99,,99.7,,,,,52.85,46.7,70.76,,11.83,67.12,12.98,2.45,5.64,15.68,6.03,461.76,71.29,51.67,0.87,0.06,,,,70.81,56,,,,,7.38,1.41,0.84,,,,52.27,,,24.38,20.52,50.48,,,49.64,,10.43,3.79,16,14.39,,7.88,,,,,,1.72,2.98,32,6.67,2613.33,26.26,,4.52,4.63,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,2.35,61.18,0.9,13,,,,,,6.1,62.47,0.36,7.73,63.27,3.73,3.21,0.97,110.47,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.36,39.82,24.27,37.56,,12.08,2.55,2.78,2.51,0.46,7.41,2.68,0.36,20.95,21.97,,,85.25,35.21,3.81,,6,,5.38,3.57,46.03,27.97,2.09,2.76,,1.43,2.43,,37.21,2.69,0.97,,13.83,24.39,45.07,1.44,1.67,5.81,4.22,3.75,15.66,5.02,7.97,,7.79,,,38.27,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,10.13,52.8,,10.5,45.5,,,66.4,90.5,5.8,52.87,2.08,,52.95,4.24,0.24,0.15,21.21,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.36,11.99,7.84,17.73,10.21,7.1,0.93,0.96,8.34,0.48,5.42,7.21,2.36,10.93,0.51,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.4,16.97,12.78,,0.78,,,,,14.14,1.27,0.95,,,8.82,26.09,,1.36,2.86,0.74,7.04,18.72,16.01,14.43,,11.24,,11.23,18.97,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,37.32,52.06,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,61.87,4.63,25.02,54.36,0.92,0.04,0.01,100.69,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.5,22.73,12.88,,17.58,11.11,4.41,4.99,4.4,0.26,,,3.5,16.86,1.46,13.4,4.74,94.29,60.67,2.21,,13.49,,20.7,2.05,20.18,20.07,3.65,2.72,,,,,,1.35,1.18,,,8.78,,3.88,13.09,2.05,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.71,,,10,41234689544.0,Electric Utilities,Utilities
AER,60.16,58.85,,6.4,,,5.5,,3.17,,61.86,0.51,12.42,61.2,0.78,0.89,0.03,97.49,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.51,28.48,13.35,,15.95,9.39,7.73,8.17,3.51,0.24,,,1.03,8.07,,11.61,3.2,78.71,34.83,,,42.04,,28.67,1.12,6.38,9.59,,2.6,,,,,,0.75,1.52,,,3.67,5.75,,1.73,1.32,3.38,4.6,3.68,3.2,19.62,,2.94,,15.55,15.15,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,38.86,41.4,,,5,,6.9,,,7.2,39.62,4.99,18.38,38.34,0.52,0.19,0.06,17.47,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.91,26.81,14.73,,10.96,8.69,2.31,3.15,3.73,0.07,,,3.95,8.44,,7.1,2.31,22.95,20.79,1.61,,6.07,,18.51,4.02,16.64,7.9,,1,,,,,,2.25,1.06,,,4.93,,,,14.32,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.84,,,5,,6.9,,,7.2,31.65,,,33.54,0.52,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.81,14.73,,,,,3.15,3.73,0.07,,,,6.72,,7.1,2.31,0.0,20.79,1.61,,6.07,,18.51,4.02,16.64,7.9,,1,,,,,,,,,,4.93,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,7.96,37.51,,14.3,,129.9,,,49.89,64.1,24.43,4.33,,31.15,2.2,0.44,0.21,19.94,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.31,14.2,10.2,,,5.14,2.04,3.33,7.04,0.54,,,4.61,7.63,,38.82,30.51,0.0,34.88,9.58,,13.71,,23.57,2.06,15.86,15.76,,2.33,,,,,,1.32,,,,7.29,,,,2.5,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,135.53,55.34,,,,85.6,17.5,,1.59,11.1,47.74,,42.15,53.05,1.97,17.16,0.32,44.54,65.7,,16.58,43.65,,2.42,,,,,,62.36,30.75,31.6,6.18,7.81,,0.29,12.52,2.1,,,,,23.98,37.9,63.62,,,,,,5.07,,,,5.95,,,,,47.48,,,,9.75,30.67,,,,6.34,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,6.27,45.13,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,42.22,,2.5,44.13,2.46,0.74,0.27,16.34,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.06,7.51,10.45,7.87,6.16,2.63,3.04,9.94,0.51,29.13,12,,9.71,26.51,36.65,7.45,19.92,62.12,2.57,,17.97,,28.66,1.99,13.62,15.12,0.36,2.49,,,,,8.6,,,,,6.53,12.22,0.6,0.8,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,4.45,69.56,,9.1,,,,,,8,81.04,0.27,,74.44,2,1.88,0.82,7.3,3.05,49.42,37.39,6.56,4.11,0.19,,,0.24,,36.36,,,,4.58,4.45,,0.69,,,0.25,26.55,18.92,,5.53,5.63,8.95,,,,,,1.59,,,,4.17,,,,,,,1.07,,,31.02,,,6.15,1.59,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGI,60.32,67.35,,2,17.3,10.3,15.9,23.9,17.21,12.4,88.31,2.36,34.13,74.54,5.22,1.73,956.31,20.99,3.04,140.5,93.05,12.32,,,,0.18,0.48,24.93,15.78,46.76,,,5.61,7.67,4.01,0.74,16.32,2.05,0.48,19.9,16.86,19.26,14.21,15.27,40.19,749.09,,17.74,,33.47,2.76,42.8,38.9,2.24,7.62,,,,,46.43,2.19,1.96,,,15.83,31.96,2.41,2.85,2.76,1.97,5.01,10.11,9.2,6.81,,6.38,,0.35,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,108.8,57.43,6.9,36,,,,,39.42,,77.69,,54.74,63.96,11.35,9.1,8.82,45.5,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,18.85,64.08,,0.85,,,,,,5,97.78,0.0,89.33,,,,,,3.92,,,,81.69,,,,,,,,5.66,4.98,,,,,3.92,9.71,,,,,,,,0.54,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
