Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,33.4,58.18,11.5,2,8.4,5.9,40.8,24.6,,23.18,11.1,59.86,1.94,18.16,58.47,2.98,0.07,0.06,57.44,1.38,,,56.6,3.53,0.8,,0.26,1.59,16.18,11.92,18.08,12.29,9.92,0.59,0.6,6.18,0.36,3.3,7.67,1.59,15.68,25.93,,1.62,51.53,,3.58,,1.89,,3.62,1.94,23.43,16.34,1.01,0.44,,0.89,1.17,,13.33,1.11,,1.12,,,10.84,16.4,0.83,0.99,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.18,29.38,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,4.14,51.55,23.3,,38.3,,,,,322.31,8,48.07,,,50.52,4.72,0.99,4.98,136.92,1.62,,33.1,6.78,0.96,0.27,,,,33.96,33.1,18.51,21.64,21.29,6.19,7.19,2.94,0.38,37.96,4.83,,30.75,,,10.67,166.35,83.07,22.92,,16.96,,15.01,10.07,47.83,47.83,,8.15,,,,,21.52,0.82,4.88,,,18.53,21.52,36.08,,,11.14,1.62,7.98,839.68,21.23,22.05,,19.8,,4.05,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,11.3,45.23,2.58,0.7,6.3,12.3,6.8,6.7,,,5.8,27.43,3.55,12.02,39.79,5.26,0.52,0.52,115.6,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.9,28.22,19.62,32.02,22.16,17.5,4.61,5.04,3.54,0.54,15.74,3.24,1.9,22.39,11.32,8.9,6.48,108.58,55.55,11.5,,13.99,,16.24,5.04,35.13,25.57,2.22,4.9,,1.38,1.61,,31.15,1.06,5.09,1.14,,,23.15,40.69,3.17,1.93,22.8,1.14,7.9,65.41,12.45,14.86,,10.65,,3.41,41.28,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,35.33,60.98,26.14,,6.9,,13.2,4.1,,3.27,5.9,53.99,0.18,21.71,58.6,2.91,1.75,0.61,108.35,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,29.09,15.46,47.2,,,1.92,2.33,3.44,0.56,4.86,2.31,0.19,24.23,18.02,26.64,11.51,76.87,19.84,4.58,,5.17,,7.87,2.15,40.74,33.17,1.64,2.1,,,,,43.27,1.41,2.65,,,,16.55,25.36,2.14,1.47,4.73,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,59.67,,,,,38.8,40.9,46.1,223.57,16.4,66.19,,3.2,61.7,2.77,1.64,11.45,17.28,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.18,18.18,11.17,13.84,17.07,2.21,2.44,4.96,0.59,21.82,7.29,,22.65,,,15.88,33.91,91.61,,,13.83,,12.08,4.82,21.42,21.42,0.96,2.98,,,,,13.64,0.51,2.45,,17.28,7.38,13.64,20.86,,,5.88,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,41.21,,,12.2,,,16.9,,,10.9,48.35,,,47.32,1.75,0.13,0.04,41.12,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.79,9.09,,9.29,7.34,1.68,1.85,8.48,0.52,,,,11.46,0.79,10.74,8.88,85.12,96.45,5.11,,8.99,,17.48,1.26,13.61,11.83,,1.22,,,,,,0.48,1.68,0.56,,,29.39,,,1.24,5.49,1.06,5.05,19.42,10.06,9.78,,8.25,,,122.29,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,66.55,3.55,,100.9,,,,,,,65.68,,,65.83,,5.79,,,6.03,,,,,,,,,,,,,,56.55,,,,,,,,,23.03,,,,,,,,,6.96,,,,,,,,,,,,,11.04,10.35,,,,,7.53,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,49.73,2.06,,18.8,33.9,6,,,132.17,4.2,33.99,2.54,,45.52,3.53,0.04,0.02,19.14,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.51,14.41,5.95,31.81,12.49,6.48,0.31,0.32,6.94,0.11,0.99,7.09,2.51,8.44,16.59,,1.83,21.47,27.85,3.83,,1.25,,2.28,3.67,11.19,7.66,0.57,0.14,,,,,14.17,0.89,,,,,4.15,14.05,1.21,0.8,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.18,28.15,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,100.59,53.51,13.8,2.6,5.9,,7,21.8,,142.28,6.8,42.82,,54.03,49.8,3.72,0.26,0.17,55.83,1.56,,21.51,50.45,2.07,0.77,,,,17.95,13.41,23.79,,14.72,3.84,4.1,5.57,0.43,17.25,4.82,,28.01,13.17,27.68,7.94,34.1,52.2,4.73,,14.04,,22.14,4.35,26.05,23.8,1.98,3.67,,1.22,1.85,,21.26,1.64,,1.43,,,18.66,23.8,2.32,1.65,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.31,56.35,,,10,2556336665.0,Packaged Software,Technology Services
ACLX,67.32,43.24,30.5,,,,2.6,0.1,,,,33.97,,81.11,39.42,9.87,4.19,8.79,84.55,4.29,,,71.34,,0.14,,,,,,1162.21,,,44.76,26.53,,0.63,2.3,0.08,,,,,12.84,0.0,,,,,,,9.66,,,,28.51,,,,,587.89,,,,15.63,14.94,180.04,,,,9.45,4.29,,,,,,,,0.29,,,,,1598748014.0,Biotechnology,Health Technology
ACM,25.64,55.87,21.34,2.5,,,13,17,11,,9.8,37.8,0.77,33.71,51.48,2.45,0.25,0.52,113.75,1.13,,56.38,59.69,2.8,1.39,,0.19,0.77,18.35,15.32,23.42,15.14,13.51,2.16,1.04,5.42,0.18,4.4,4.68,0.91,22.33,9.98,11.48,4.13,101.73,6.73,4.98,,2.5,,5.74,6.93,38.59,25.27,2.61,0.97,,,,,21.98,1.12,,2.01,,,18.81,47,4.15,2.02,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.2,166.89,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,32.37,59.6,5.4,,,,,,,,30.6,50.57,,8.32,57.28,3.77,0.68,2.5,22.34,1.51,,452.01,118.12,,0.25,,,,,,411.66,,,4.45,6.06,,0.44,1.43,0.22,,574.65,,,28.68,18.63,51.48,,,,,,8.03,,,,6.03,,,,,447.76,1.2,,,,60.38,86.38,,,,32.85,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,70.17,,1.7,9.4,,17.7,16.7,11.4,,16.8,88.12,,10.19,77.58,12.54,0.78,1.24,552.96,1.11,,49.25,33.27,0.78,0.42,,,,34.15,30.36,35.95,21.38,19.98,9.89,11.24,2.93,0.49,31.27,2.76,,26.91,19.13,13.4,10.79,585.26,88.66,51.2,,25.59,,35.93,16.46,45.46,30.1,1.41,11.65,,0.99,1.22,,37.21,0.94,19.69,0.93,,,36.2,52.97,1.86,2.46,274.6,1.11,18.17,291.22,33.73,34.74,,22.82,,2.86,67.53,,,10,241068062221.0,Packaged Software,Technology Services
ADC,20.22,44.32,,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,33.52,5.47,18.14,40.05,1.81,0.08,0.01,74.72,0.74,,573.52,54.1,5.08,0.51,,1.67,3.99,37.05,20.87,25.06,32.04,19.31,16.75,18.3,2.7,0.65,73.03,5.38,4.04,40.9,11.69,2.17,11.35,74.1,87.94,2.87,,31.62,,48.86,1.52,41.49,42.12,6.79,12.6,,3.63,1.35,17.75,17.27,1.01,1.83,1,,,17.27,,6.34,1.06,1.82,0.74,2.41,,3.83,3.64,,3.69,,,33.68,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,48.36,61.32,22.07,,,,,,,13.28,,71.76,0.28,18.37,65.78,1.99,1.25,0.17,13.36,3.42,,,38.31,2.94,1.41,,0.19,1.53,18.77,10.32,14.36,,,4.8,5.45,5.33,0.35,37.93,9.13,1.53,9.49,13.13,,,9.46,,1.91,,12.01,,30.96,3.78,36.31,12.21,3.94,4.3,,,,,11.32,1.41,,2.11,,,10.22,15.43,,0.69,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.58,100.54,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,25.3,48.71,5.9,1.9,,10.4,9.3,16.8,1.7,,1.2,50.9,2.91,,49.93,5.59,0.79,0.31,218.2,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.69,53.23,26.59,35.8,30.65,23.2,10.87,11.86,1.88,0.73,33.12,2.93,1.72,30.68,16.92,20.53,10.78,152.84,57.08,6.42,,17.35,,21.96,3.03,65.21,52.81,4.84,11.35,,2.8,1.84,,34.27,1.43,,1.66,,,27.78,35.68,3.84,1.77,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.42,49.55,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,36.73,,2.6,9.4,7.7,25.1,24.8,,89.18,15,26.83,5.03,,33.91,3.11,0.04,0.07,51.42,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.83,11.8,8.58,10.09,13.79,9.64,0.43,0.41,8.47,0.42,4.05,14.1,3.83,11.32,23.14,,,77.96,7.08,3.58,,2.07,,2.85,1.14,14.85,10.58,0.58,0.3,,,,,7.62,0.66,0.87,0.74,,,5.31,7.14,0.54,1.34,1.67,0.84,3.34,14.4,8.6,7.7,,4.13,,16.39,11.46,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,43.37,,3.5,,,,,,,4.5,39.61,,,42.81,1.75,0.26,0.39,19.28,1.11,21.21,66.18,45.49,3.67,1.13,,,,9.83,4.85,11.24,8.07,4.41,0.22,0.22,10.17,0.23,1.89,16.75,,9.73,25.84,30.6,,37.64,6.32,2.09,,0.12,,2.72,0.78,84.74,10.6,0.54,0.12,,,,,6.21,0.51,,,,,3.2,9.69,0.51,0.58,,0.9,0.19,23.38,5.76,0.85,,4.79,,19.92,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,31.34,58.11,13.21,1.2,,13.8,15.3,15.1,13,13.01,9,54.02,3.25,23.07,55.81,3.1,0.19,0.79,304.56,1.01,,3.27,65.98,1.56,1.75,,0.59,1.86,23.04,20.89,30.64,23.31,21.53,6.12,6.77,4.34,0.11,22.11,3.32,2.04,30.61,14.85,8.76,7.46,270.71,42.56,9.92,,20.87,,21.92,23,32.21,32,2.64,6.72,,1.59,1.75,,30.4,1.13,10.39,1.33,,,26.64,43.75,2.58,3.08,75.2,1.01,7.01,518.83,59.25,86.24,,6.18,,1.75,45.32,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,37.7,55.75,20.75,0.9,25.4,,21.7,23.3,,,14.2,60.32,,40.05,55.5,5.92,0.38,0.66,307.71,0.65,,102.91,35.66,1.75,0.99,,,,51.14,45.2,53.14,33.5,31.22,9.68,11.18,1.96,0.26,21.04,1.91,,33.37,22.24,11.47,11.64,260.14,90.71,,,18.3,,21.86,25.14,60.55,36.86,0.67,11.1,,,,,52.72,1.18,,1.05,,,48.91,103.73,1.49,2.96,,0.65,11.12,392,23.35,51.52,,9.86,,0.68,227.74,,,6,45606470933.0,Packaged Software,Technology Services
ADT,23.86,50.28,8.84,,3.7,,,,,,,37.31,2.64,2.97,46.03,0.43,0.08,0.01,7.53,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.63,29.67,7.86,13.03,,5.15,2.85,2.79,3.37,0.24,21.42,16.32,2.89,9.28,7.28,26.05,2.58,6.8,78.76,1.95,,17.19,,20.04,1.78,7.92,14.59,,1.4,,,,,6.57,1.11,,,,,3.95,5.27,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.97,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,10.97,52.02,5.54,,6.5,8,7.3,6.3,10.2,5.28,6.9,35.22,3.96,21.73,46.77,0.9,,,91.79,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.86,21.85,12.1,,19.51,11.23,5.13,5.87,4.58,0.27,,,2.9,18.6,1.42,7.87,3.81,82.45,49.45,2.94,,15.52,,25.95,2.08,21.71,21.5,3.91,3.37,,1.55,,,,1.11,1.43,1.28,,,9.92,,3.08,,2.16,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.3,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,45.39,,,99.7,,,,,52.85,46.7,45.93,,,45.88,9.56,2.45,5.64,11.7,6.03,461.76,71.29,51.67,0.87,0.06,,,,49.03,38.77,,,,,5.11,2.04,0.84,,,,39,,,24.38,21.22,50.48,,,49.64,,10.43,2.7,11.41,10.26,,5.62,,,,,,0.55,1.28,2.22,23.88,4.98,1863.33,18.73,,3.37,3.3,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEM,57.13,50.91,8.17,,20.5,20.8,11.4,7.9,4,4.55,3.1,45.75,8.09,21.08,50.3,3.44,0.59,0.61,83.59,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.88,24.44,13.42,23.99,12.73,8.8,4.53,5.73,4.09,0.69,23.84,4.23,1.88,17.46,11.44,24.82,12.92,63.31,40.9,27.86,,13.05,,34.15,2.15,43.61,25.56,1,5.62,,,,,23.58,1.32,1.72,1.25,,,12.36,27.16,2.72,1.94,2.7,0.83,3.5,8.35,6.58,5.13,,5.69,,2.41,54.75,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,44.2,0.95,,10.5,45.5,,,66.4,90.5,5.8,39.41,2.48,,43.46,3.79,0.19,0.12,17.99,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.84,10.67,7.03,24,9.11,6.32,0.82,0.85,9.37,0.47,3.56,5.68,2.84,9.31,1.34,11.57,3.38,18.0,38.95,,,4.28,,8,1.94,15.05,10.67,,0.64,,,,,17.81,1,1.06,0.81,,,8.86,48.11,,1.17,2.29,0.63,6.46,18.28,15.69,13.34,,11.06,,7.7,15.18,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,19.77,43.33,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,33.36,4.85,8.51,40.5,0.9,0.04,0.01,95.85,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.66,22.25,12.52,,17.18,10.9,4.32,4.88,4.49,0.27,,,3.82,16.55,1.15,12.99,4.81,93.75,61.23,2.17,,13.46,,20.61,1.95,19.65,19.57,3.56,2.63,,,,,,1.02,1.28,1.11,,,8.06,,,11.28,1.95,0.41,2.7,5.48,4.94,10.22,,4.35,,0.77,20.73,,,10,41234689544.0,Electric Utilities,Utilities
AER,43.71,46.03,9.27,,6.4,,,5.5,,3.17,,33.32,0.76,8.48,41.86,0.74,2.25,0.08,95.91,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.74,13.73,,15.95,9.39,7.73,8.11,3.25,0.23,,,1.04,7.92,,12.74,2.68,84.82,32.61,,,32.41,,26.37,1.09,7.77,9.88,,2.45,,,,,,1.13,0.75,1.43,,,3.44,7.43,,1.6,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.72,15.03,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,35.69,,,,5,,6.9,,,7.2,41.71,6.62,,38.45,0.42,0.16,0.07,13.05,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.19,25.85,13.95,,9.84,8.02,2.11,3.01,3.87,0.07,,,5.19,6.43,,6.54,2.97,21.24,19.44,1.43,,8.34,,17.25,2.87,9.23,5.73,,0.77,,,,,,0.61,1.51,0.79,,,3.96,,,,9.29,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.92,,,,5,,6.9,,,7.2,31.65,,,33.6,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,25.85,13.95,,,,,3.01,3.87,0.07,,,,6.72,,6.54,2.97,0.0,19.44,1.43,,8.34,,17.25,2.87,9.23,5.73,,0.77,,,,,,,,,,,3.96,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,25.18,51.88,5.98,,14.3,,129.9,,,49.89,64.1,32.75,3.83,,47.25,2.4,0.3,0.16,22.37,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.84,22.61,13.38,,,6.87,2.52,3.24,4.42,0.53,,,4.1,11.53,,,25.9,0.0,26.47,4.92,,8.78,,15.35,2.46,29.75,27.06,,2.73,,,,,,,1.81,,,,9.19,,,,2.85,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,30.28,67.83,30.07,,,,85.6,17.5,,1.59,11.1,64.97,,60.31,67.2,2.57,15.58,0.3,71.88,64.66,,18.63,43.32,66.55,2.51,,,,,258.07,69.56,38.34,40.71,8.63,10.94,,0.28,15.07,1.77,,,,,26.03,38.19,65.71,,,,,,7.57,,,,8.49,,,,,56.49,1.88,,,,15.1,39.17,,,,9.87,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,43.37,10.77,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,40.02,,11.12,41.79,2.21,0.9,0.27,16.11,1.6,0.45,126.67,62.76,2.29,0.76,,,,10.06,7.49,10.87,8.49,6.66,2.84,3,9.94,0.47,27.65,11.58,,10.61,27.14,32.28,5.02,18.53,62.43,2.75,,18.26,,29.03,1.97,13.18,14.31,0.34,2.45,,,,,8.92,0.87,,,,,6.1,11.47,0.57,0.74,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.18,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,11,41.96,41.68,,9.1,,,,,,8,39.01,0.29,,40.2,1.8,1.86,0.94,6.09,3.03,51.44,36.36,8.18,2.7,0.17,,,0.29,,22.59,,,,3.43,3.7,,0.7,,,0.31,23.16,18.75,,5.53,5.94,11.66,,,,,,1.41,,,,3.55,,,,,,1.03,,0.89,,,20.91,,,4.95,1.41,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
