Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,13.66,31.65,1.5,7.9,7.7,13.5,33.2,24.7,10.5,21.72,1.12,,27.51,6.18,0.85,0.65,125.42,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.74,26.58,22.49,24.49,22.51,19.71,5.53,5.72,3.76,0.57,23.33,4.2,0.75,21.8,16.13,5.49,2.49,135.76,50.63,14.64,,18.84,,19.54,5.89,29.65,23.58,1.97,5.61,,0.75,1.5,,24.05,4.57,1.11,,,19.49,29.39,1.79,1.89,19.94,1.64,11.49,63.42,15.6,20.99,,14.11,,3,41.12,,,10,33913792728.0,Medical Specialties,Health Technology
AA,20.01,56.82,1.4,10.2,,,,,5.9,59.88,0.98,28.93,59.07,1.1,0.45,0.53,40.33,1.61,83.25,57.67,25.57,134.11,0.64,,,0.98,,455.87,,23.39,8.45,0.84,0.83,,0.28,,,0.98,333.87,,,3.32,40.02,6.37,,,,,,1.81,,,,0.72,,,,,,,,,,222.81,,,1.82,1.9,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAON,14.34,62.76,,26.3,8.1,29.5,31.8,,29.5,58.34,0.56,,63.64,28.54,0.07,0.49,83.98,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.37,30.61,25.17,55.67,,,,6.06,3.27,0.82,10.92,1.84,0.37,,20.59,18.68,10.86,77.63,35.56,58.55,,15.44,,19.77,8.78,39.12,39.12,1.56,5.98,,2.15,4.79,,55.2,4.35,1.21,,30.76,28.52,42.08,1.69,5.96,10.91,1.57,19.39,38.08,29.18,25.9,,21.96,,0.78,80.75,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,34.86,3.6,,26,,,,8.9,32.15,36.56,4.31,33.18,1.28,0.09,0.11,57.91,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.71,70.02,17.25,14.99,19.04,10.36,0.62,0.63,1.43,0.21,4.18,13.65,1.71,15.86,6.87,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.35,83.93,83.93,,0.31,,,,,7.32,3.6,0.27,,,5.13,11.4,,0.5,3.48,0.29,0.13,1.96,1.42,0.62,,1.21,,,7.59,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,3.26,76.01,2.9,1.3,5.7,20.9,23.2,14.6,15.7,87.13,0.59,6.11,79.55,10.3,0.54,0.64,228.68,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.43,29.42,26.87,34.64,27.29,25.32,8.45,9.25,3.4,0.22,26.71,2.91,0.44,30.88,20.16,9.94,5.19,179.2,45.59,59.12,,26.31,,30.98,47.25,35.56,35.56,2.1,9.34,,1.47,1.67,,35.06,8.65,2.32,,,32.32,37.76,2,2.66,47.25,0.99,29.34,262.55,56.47,150.79,,34.83,,2.96,51.74,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,8.46,53.5,,,9.7,8.1,22.2,18.4,8.5,51.97,7.38,,53.92,0.65,0.98,0.06,22.04,2.06,,143.65,6.4,6.71,1.43,,1.49,6.01,21.82,11.58,24.17,,,,6.65,4.58,0.4,27.51,9.1,6.07,,7.99,,2.41,29.16,62.64,1.88,,15.46,,27.6,1.12,24.76,24.76,10.77,3.78,,2.15,1.19,9.73,13.82,1.12,0.48,,,8.79,17.16,,0.99,1.14,2.06,2.29,612.23,4.67,5.68,,4.28,,3.89,27.55,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,25.03,48.43,,,7.8,9.6,49.1,7.4,3.8,44.91,5.89,4.95,46.16,1.8,0.44,0.24,168.05,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.61,35.45,18.89,16.05,13.7,13.23,6.34,6.43,2.82,0.05,40.24,7.38,3.7,14.85,24.42,6.92,5,142.1,62.28,5.83,,11.02,,24.96,37.02,49.87,15.33,0.99,5.43,,0.69,0.45,,13.49,,1.24,,,13,19.79,0.87,1.46,,0.83,4.34,199,9.56,52.94,,9.67,,5.15,36.61,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,30.35,,8.7,,,,,,41.4,,,32.51,1.91,6.66,9.48,2.82,7.76,,,342.96,,0.07,,,,,,,,,8.29,5.19,,0.77,,,,,,,31.92,1.22,,,,,,,0.73,,,,22.75,,,,,,,,2.27,1.72,,,,,0.86,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABM,22.51,49.58,2,8.4,5.9,40.8,24.6,,11.1,33.7,2.2,19.75,43.62,3.04,0.05,0.04,48.97,1.44,,,58.62,2.69,0.76,,0.28,1.8,10.96,8.58,12.81,11.02,8.9,0.53,0.54,9.12,0.37,4.23,11.3,1.82,13.35,26.82,,2.09,50.58,,4.81,,3.04,,4.88,1.67,12.82,15.6,0.97,0.39,,0.84,0.8,,9.17,,0.99,,,7.87,8.47,0.78,0.85,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.7,24.98,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,12.54,55.01,,38.3,,,,,8,53.46,,4.7,56.93,4.29,0.78,5.4,152.45,1.44,,31.15,7.78,0.93,0.26,,,,40.65,39.78,20.84,26.16,22.06,7.82,8.54,2.46,0.32,40.97,4.34,,34.94,,,11.9,168.3,82.86,20.56,,48.23,,15.86,12.29,20.41,20.41,,9.82,,,,,23.9,3.52,,,25.88,23.78,17.14,,,13.65,1.44,22.9,794.68,22.38,69.5,,64.25,,2.71,,,,2,92399740712.0,Other Consumer Services,Consumer Services
