Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AA,5.36,51.54,1.4,10.2,,,,,5.9,34.24,0.99,48.9,45.49,1.09,0.45,0.53,40.21,1.61,83.25,57.67,25.57,134.11,0.64,,,0.99,,451.62,,23.15,8.36,0.84,0.82,,0.28,,,0.99,345.88,,63.4,3.09,39.49,6.37,,,,,,1.81,,,,0.7,,,,,,,,,,226.69,,,1.82,1.89,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,27.06,,10.4,,,,,27,21.56,,4.96,22.15,0.66,0.33,0.21,11.28,0.58,20.92,21.48,13.98,14.34,,,,,14.07,14.07,,11.93,6.94,0.71,0.74,7.11,,,,,5.2,,46,4,18.5,21.59,1.73,,0.94,,6.83,,18.8,6.14,,0.15,,,,,,,0.32,,,2.81,,,,,0.48,0.76,7.26,6.75,,,3.98,,38.64,8.17,,,8,8696254174.0,Airlines,Transportation
AAON,21.37,35.85,,26.3,8.1,29.5,31.8,,29.5,36.22,0.67,16.68,34.98,24.57,0.07,0.49,72.73,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.44,25.86,21.26,46.93,,,,5.12,3.87,0.82,10.92,2.13,0.44,,20.7,,,77.34,35.56,58.55,,15.44,,19.77,7.61,33.88,33.88,1.35,5.22,,1.86,4.15,,47.87,3.77,1.05,,26.64,24.71,36.46,1.46,5.17,9.45,1.57,19.39,38.08,29.18,25.9,,21.96,,0.92,69.93,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,18.01,34.66,3.6,,26,,,,8.9,27.87,32.92,31.45,32.25,1.3,0.09,0.11,63.74,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.54,72.31,17.81,15.48,19.38,10.62,0.64,0.65,1.38,0.21,4.18,12.4,1.54,17.33,6.21,116.65,1.3,163.69,39.77,1.15,,0.14,,0.85,1.48,92.38,92.38,,0.33,,,,,8.08,3.97,0.3,,,5.6,12.52,,0.55,3.83,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.35,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,1.15,60.18,2.9,1.3,5.7,20.9,23.2,14.6,15.7,47.21,0.67,,56.47,9.09,0.54,0.64,207.15,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.49,24.99,22.82,29.42,23.23,21.49,7.25,7.86,4,0.22,26.71,3.21,0.51,28.16,20.59,10.5,5,178.43,45.59,59.12,,26.31,,30.98,42.8,32.22,32.22,1.91,8.49,,1.33,1.51,,31.76,7.83,2.1,,,29.25,34.28,1.81,2.41,42.8,0.99,29.34,275.4,56.47,150.79,,34.62,,3.49,46.87,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,10.64,46.48,,,9.7,8.1,22.2,18.4,8.5,39.64,7.8,2.28,43.98,0.64,0.98,0.06,20.89,2.06,,143.65,6.4,6.71,1.43,,1.49,6.35,21.57,11.44,23.9,,,,6.57,4.64,0.4,27.51,9.6,6.41,,8.11,,2.19,29.24,62.64,1.88,,15.46,,27.6,1.06,23.47,23.47,10.2,3.64,,2.03,1.13,9.36,13.31,1.06,0.46,,,8.48,16.54,,0.94,1.08,2.06,2.29,612.23,4.67,5.68,,4.28,,3.99,26.11,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,16.33,65.07,,,7.8,9.6,49.1,7.4,3.8,85.55,5.84,6.29,73.52,1.82,0.44,0.24,167.7,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.58,36.2,19.29,16.31,13.97,13.49,6.47,6.56,2.76,0.05,40.24,7.39,3.67,15.16,24.3,6.21,3.88,141.87,62.28,5.83,,11.02,,24.96,36.94,49.76,15.3,0.99,5.54,,0.68,0.45,,13.8,,1.24,,,13.32,20.27,0.87,1.46,,0.83,4.34,199,9.56,52.94,,9.67,,5.08,36.54,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,34.15,,8.7,,,,,,15.94,,,27.86,2.32,6.66,9.48,3.43,7.76,,,342.96,,0.07,,,,,,,,,8.29,11.47,,0.77,,,,,,,,1.2,,,,,,,0.89,,,,27.6,,,,,,,,2.77,2.09,,,,,1.05,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,33.5,,2.2,20.8,5.4,3.2,9.8,11,27.38,11.22,,30.58,3.45,0.4,3.65,2.13,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.06,8.55,6.31,8.46,7.99,6.07,2.02,1.98,11.7,0.65,25.4,12.23,7.06,12.05,14.74,6.1,6.23,2.98,50.66,6.83,,18.25,,23.83,2.07,11.39,10.92,2.23,2.25,,,,,8.93,1.6,0.41,,,6.94,10.03,1.73,0.68,4.84,0.7,10.77,64.69,18.64,17.03,,17.22,,6.39,11.21,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABNB,24.15,48.24,,38.3,,,,,8,65.14,,2.39,53.63,4.17,0.78,5.4,147.75,1.44,,31.15,7.78,0.93,0.26,,,,39.47,38.63,20.03,25.41,21.43,7.6,8.29,2.53,0.32,40.97,4.47,,33.84,,18.6,10.87,166.64,82.86,20.56,,48.23,,15.86,11.92,19.78,19.78,,9.54,,,,,23.16,3.41,,,25.08,23.01,16.63,,,13.23,1.44,22.9,794.68,22.38,69.5,,64.25,,2.81,,,,2,92399740712.0,Other Consumer Services,Consumer Services
