Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,28.13,63.14,,38.3,,,,,8,69.23,,17.44,64.96,6.13,1.01,4.37,167.99,1.66,,30.09,8.04,1.03,0.28,,,,45.45,44.55,25.77,29.54,25.06,8.92,10.01,2.2,0.4,38.86,3.6,,36.81,,3.58,13,165.37,82.83,18.29,,48.32,,15.31,13.12,23.2,23.2,,11.16,,,,,28.96,3.87,,,26.58,28.72,19.86,,,14.53,1.66,24.12,820.81,23.88,72.17,,67.71,,2.15,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,22.88,32.55,0.7,6.3,12.3,6.8,21.3,,5.8,13.86,3.53,21.26,23.99,5.09,0.53,0.47,110.01,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.89,27.42,18.99,39.57,21.63,18.73,4.77,4.99,3.65,0.53,12.61,2.65,2,23.84,16.19,3.95,1.9,107.06,55.19,10.17,,14.27,,16.15,4.94,33.75,26.43,2.3,4.79,,0.97,1.97,,37.99,6.05,1.18,,,26.44,39.45,2.04,1.77,31.25,1.16,7.8,72.21,12.35,15.31,,10.58,,2.92,42.15,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,37.16,56.88,,6.9,,13.2,4.1,,5.9,64.49,0.24,12.27,59.02,3.25,0.24,0.18,84.1,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.41,11.92,79.5,,,1.81,1.98,4.9,0.65,2.49,1.41,0.24,24.34,22.85,,7.05,65.74,19.23,6.5,,6.9,,7.92,1.75,25.8,30.24,1.5,1.78,,,,,71.17,2.26,,,,15.73,22.75,1.36,1.16,3.81,1.18,4.6,13.78,7.31,7.01,,5.02,,3.77,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,34.32,23.14,,,,38.8,40.9,46.1,16.4,12.57,,5.48,18.51,2.38,1.73,7.67,17.84,2.42,137.65,138.21,40.3,,0.13,,,,,,154.23,17,25.25,2.66,3.55,,0.58,2.3,0.57,,27.47,,,21.01,31.62,94.27,,,,,,6.81,,,,4.01,,,,,182.04,,,24.11,9.8,182.04,,,,8,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,21.25,35.07,,12.2,,,16.9,,10.9,30.86,,20.64,31.14,2.26,0.11,0.07,76.25,0.67,18.31,472.02,43.34,7.93,0.54,,,,149,44.72,221.37,14.17,11.24,2.63,2.89,0.67,0.52,1.3,0.54,,21.57,6.31,,10.37,84.84,96.38,6.25,,,,17.52,2.5,,21.69,,2.41,,,,,182.86,3.73,1.03,,,15.05,,,1.86,14.41,0.67,,2.53,1.24,,,6.77,,1.18,317.71,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,94.02,49.56,,100.9,,,,,,47.72,,,50.28,,4.08,,,4.21,,,,,,,,,,,,,,215.46,,,,,,,,,,,,,,,,,,4.09,,,,,,,,,,,,5.44,5.16,,,,,4.09,4.21,,,,,,,,0.31,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,8.3,48.68,,,,14.2,48,21.1,10.6,54.14,2.25,,51.93,3.54,0.03,0.02,21.05,0.85,31.8,26.09,3.33,3.2,5.83,,0.16,2.25,12.33,5.77,67.93,10.58,6.06,0.33,0.34,8.11,0.1,0.49,3.22,2.25,8.11,22.91,3.62,1.84,21.9,27.77,3.91,,1.71,,2.6,4.79,9,7.09,0.28,0.15,,,,,30.33,,,,,4.79,19.19,0.49,0.92,,0.19,5.02,14.13,11.99,73.94,,7.61,,,38.98,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,19.52,54.98,2.6,5.9,,7,21.8,,6.8,51.01,,31.1,54.05,2.3,0.16,0.15,32.07,1.36,,23.37,76.62,2.99,0.81,,,,19.11,12,33.05,,10.94,2.76,2.97,5.23,0.38,9,3.83,,19.33,16.11,,4.95,30.66,50.49,2.81,,8.37,,15.17,2.62,28.63,21.38,1.78,2.4,,1.09,2.31,,26.8,,0.94,,,20.82,33.62,1.81,1.07,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,36.44,,,10,2556336665.0,Packaged Software,Technology Services
ACM,9.1,73.19,4.6,,,0.1,22.9,46.8,7.7,81.35,0.78,8.8,78,2.2,0.2,0.44,95.85,1.05,,54.73,61.01,4.81,1.21,,0.21,0.78,37.88,26.15,24.95,15.96,13.85,2.03,0.99,2.64,0.2,3.98,4.55,0.9,21.3,8.5,58.7,,79.8,6.54,5.01,,0.42,,5.51,5.8,213,26.51,9.47,0.91,,,,,22.36,,2.17,,,18.5,81.84,,1.89,,1.05,0.54,42.47,6.94,2.56,,9.39,,3.92,143.06,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,46.61,29.79,0.3,15.1,11.9,7.8,16.1,6.2,13.6,14.47,2.39,17.47,22.98,7.99,0.32,1.62,333.82,1.26,,20.38,70.2,0.29,0.12,,0.4,1.44,22.47,19.5,23.9,21.1,17.51,3.17,3.26,4.45,0.53,13.62,4.19,1.54,27.71,14.8,12.3,6.75,341.1,32.58,166.32,,10.89,,13.76,7.74,30.26,27.96,2.5,3.27,,1.56,1.04,,24.22,6.23,1.2,,,22.94,33.62,2.5,1.71,31.23,1.26,13.95,222.24,28,27.34,,20.22,,2.87,38.11,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,29.93,71.99,,,,,,,30.6,82.93,,12.47,75.48,4.14,1.23,3.57,18.79,2.12,,500.24,126.62,,0.25,,,,,,,,,4.63,5.91,,0.5,,,,467.23,,,22.28,15.83,49.2,,,,,,6.66,,,,6.27,,,,,,,,,12.61,,,,,11.53,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,,43.39,,5.9,6.7,5.7,1.7,14.6,5.9,40.6,7.21,0.18,42.95,1.42,0.09,0.01,56.08,0.8,,516.77,50.06,5.2,0.46,,1.65,5.26,32.16,17.64,20.9,22.79,13.72,134.2,15.23,3.11,0.67,72.86,6.95,5.32,29.67,13.17,,,59.22,87.59,3.2,,31.62,,48.32,1.12,32.8,31.79,5.13,9.93,,2.75,1.07,14.11,13.6,1.38,0.8,,,13.6,,4.74,0.85,1.35,0.8,2.34,,3.56,3.42,,3.55,,,26.08,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,36.3,37.45,,,,,,,,30.09,0.34,6.26,34.33,1.73,0.82,0.14,10.59,2.02,,,39.32,2.51,1.67,,0.25,1.89,11.56,6.93,11.25,,,4.14,4.24,8.65,0.32,37.66,12.87,1.89,8.02,24.79,,,7.46,,2.33,,17.33,,37.44,3.19,17.95,13.24,4.27,3.1,,,,,8.14,,1.48,,,7.81,11.01,,0.55,,2.02,5.89,739.29,13.76,20.45,,11.86,,18.83,25.21,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,2.84,50.04,,30.2,11.6,25.1,26.1,12.4,17.3,46.43,3.26,9.36,48.86,5.29,0.45,0.19,190.63,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.84,30.53,18.28,31.35,36.6,22.81,11.22,8.78,3.28,0.74,28.02,3.43,1.93,31.18,18.26,8.72,0.21,177.2,62.47,12.28,,24.34,,29.87,2.66,34.1,25.69,2.11,8.27,,1.41,1.46,,29.56,,1.23,,,21.1,25.49,1.7,1.52,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.87,45.71,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,72.57,2.6,9.4,7.7,25.1,24.8,,15,84.54,3.91,,82.12,3.49,0.07,0.14,62.51,1.6,54.59,25.95,21.61,1.6,0.4,,0.26,2.98,8.06,6.64,13.43,11.83,8.83,0.44,0.42,12.41,0.44,3.16,9.31,3.22,11.68,19.93,,,83.57,8,6.27,,3.71,,4.32,1.33,9.74,8.99,0.49,0.36,,,,,11.16,0.85,0.89,,,7.5,9.87,0.4,28.81,1.8,0.95,6.14,22.76,13.62,14.11,,6.91,,16.33,13.89,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,43.25,0.1,22.6,,89.8,,,6.1,38.63,,,41.07,2.04,0.28,0.39,33.2,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.21,5.45,10.93,8.62,5.17,0.29,0.3,10.86,0.25,2.72,13.8,,11.99,,25.9,2.07,41.51,6.83,2.3,,1.39,,2.99,1.33,14.82,11.91,,0.2,,,,,7.52,,,,,4.75,11.72,,1.32,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.56,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,19.46,54.23,1.4,,10.8,13.1,11.6,16.2,8.4,63.51,3.86,6.44,56.68,2.32,0.03,0.5,244.2,1.01,,2.87,64.89,0.6,0.77,,0.6,2.15,20.9,18.77,30.49,19.45,16.16,5.1,5.85,4.78,0.08,19.19,3.38,2.27,24.29,14.68,9.01,7.41,263.69,42.37,11.09,,20.13,,21.44,23.21,28.43,28.33,2.15,5.72,,1.4,1.75,,29.86,14.11,1.24,,,25.63,46.96,2.35,2.71,157.55,1.01,6.55,468.47,59.97,98.92,,5.75,,3.28,40.23,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,29.54,56.48,0.9,25.4,,21.7,23.3,,14.2,61.27,,25.95,58.01,4.79,0.52,0.86,261.57,0.82,,82.86,41.82,2.07,1.42,,,,50.2,44.7,45.23,45.16,40.84,9.38,10.3,1.99,0.19,22.78,2.24,,32.5,22.55,20.7,11.4,257.41,90.7,1128,,16.48,,20.52,30.17,62.13,34.33,0.62,10.28,,,,,45.1,,0.98,,,43.03,93.73,1.37,2.89,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.7,266.91,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,42.72,,3.7,,,,,,35.08,2.49,11.82,39.68,0.4,0.01,,6.52,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,2.49,25.35,7.1,16.15,,5.23,2.81,2.43,3.94,0.24,15.02,14.15,2.49,9.62,11.7,,,7.78,74.17,1.97,,8.17,,19.94,1.59,12.78,15.64,,1.07,,,,,7.17,,,,,3.64,7.15,,0.5,,0.52,2.69,16.27,3.6,13.58,,,,12.4,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,,50.25,,6.5,8,7.3,6.3,10.2,6.9,38.48,4.99,,47.27,0.84,0.01,,71.44,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.61,18.66,10.44,,18.04,10.1,4.18,4.74,5.36,0.28,,,3.78,15.48,,5.68,7.36,98.14,46.23,2.75,,15.36,,20.77,1.68,16.35,17.03,3.1,2.53,,1.24,,,,1.15,0.99,,,7.31,,2.93,,1.74,0.43,2.95,5.87,5.34,10.63,,3.43,,,18.9,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,39.61,,63.2,,,,,31.7,38.34,,,38.49,20,6.35,7.88,11.37,11.53,233.81,55.61,50.03,0.33,0.07,,,,19.91,19.17,59.17,,,,4.64,5.02,0.86,7.85,1.95,,,,,,31.19,50.65,,,25.77,,23.32,3.76,16.01,14.58,,4.12,,,,,52.88,1.56,1.88,8.95,4.21,41.49,57.69,,4.29,3.76,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,3.75,43.73,0.9,13,,,,,6.1,47.38,0.41,0.17,43.71,3.55,3.11,1.02,97.45,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.41,25.98,17.57,24.41,,12.08,2.31,2.18,3.85,0.45,8.93,4.06,0.41,41.77,23.11,,,95.53,35.78,19.54,,7.75,,8.5,3.18,28.66,20.01,1.49,2.22,,1.02,1.62,,24.83,2.15,0.77,,12.15,17.54,25.28,0.9,1.35,5.2,4.1,5.83,21.34,7.5,11.59,,12.21,,,34.31,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,,62.75,,20.5,20.8,11.8,7.9,4,3.1,55.74,12.26,,62.06,2.44,0.32,0.17,56.01,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.88,11.85,7.41,31.68,13.28,7.33,4.1,4.45,8.44,0.68,14.13,3.34,2.88,22.86,21.86,,3.62,52.88,33.23,13.32,,29.69,,26.12,1.46,13.63,25.45,0.99,4.17,,,,,29.59,1.45,1,,,10.66,11.96,1.03,1.54,1.85,0.74,7,11.61,9.28,10.3,,5.33,,0.5,40.88,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,78.62,68.43,,10.5,45.5,,,66.4,5.8,75.12,1.51,53.34,71.3,4.41,0.51,0.38,24.48,1.61,73.44,28.27,17.48,2.03,0.68,,0.28,1.73,16.48,9.84,14.14,12.24,8.33,1.06,1.09,6.07,0.49,7.72,8.42,2.02,13.97,,,4.06,17.75,38.48,222.07,,3.23,,6.93,2.78,28.47,16.13,,0.94,,,,,11.85,1.54,1.14,,,8.27,19.16,,1.4,3.29,0.89,4.91,15.06,13.07,10.16,,8.74,,11.71,23.77,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,53.3,,5.1,5.9,3.4,,1.3,6.7,50.27,5.46,3.57,51.51,0.82,0.05,0.01,82.87,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.12,21.6,12.04,,17.09,10.69,4.09,4.57,4.63,0.26,,,4.22,14.78,0.63,8.35,6.03,96.96,58.62,2.08,,11.63,,19.78,1.73,19.59,19.43,3.53,2.28,,,,,,1.22,1.01,,,8.58,,3.56,44.79,1.73,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.29,,,10,41234689544.0,Electric Utilities,Utilities
AER,52.27,74.36,,6.4,,,5.5,,,80.67,,25.73,78.08,0.74,1,0.04,85.59,3.73,5.07,59.78,4.99,10.24,2.81,,,,30.2,13.73,,15.95,9.39,7.73,8.25,3.31,0.23,,,,,,,,65.12,33.43,,,41.39,,27.31,1.04,6.16,9.82,,2.57,,,,,,0.74,1.5,,,3.67,5.5,,1.97,1.27,3.68,4.45,3.46,3,19.27,,2.77,,21.25,14.41,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,54.36,,,5,,6.9,,7.2,73.17,5.22,0.25,60.84,0.44,0.19,0.07,16.45,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.09,26.31,14.68,,19.13,11.51,2.94,2.96,3.8,0.06,,,4.13,8.57,,7.12,4.22,25.84,19.77,1.7,,1.97,,17.69,6.69,49.85,9.35,,0.91,,,,,,,1.01,,,3.83,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.31,14.68,,,,,2.96,3.8,0.06,,,,8.46,,7.12,4.22,0.0,19.77,1.7,,1.97,,17.69,6.59,49.21,9.23,,0.9,,,,,,,,,,3.77,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,282.48,46.1,,,,,,5.8,30.4,48.49,,84.99,46.99,1.62,12.29,0.31,36.63,48.83,,14.68,41.18,,2.37,,,,,,468.03,32.52,34.34,5.66,8.02,,0.29,1.71,0.29,,,,,26.97,41.87,54.6,,,,,,4.25,,,,5.77,,,,,359.12,,,,8.48,68.97,,,,5.39,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AG,,55.27,,9.1,,,,,8,46.79,0.37,,53.68,1.18,1.56,0.73,5.32,2.57,42.22,38.29,5.06,,0.19,,,0.37,,,,,,3.39,2.8,,0.69,,,0.35,,18.51,,,6.95,4.42,,,,,,1.14,,,,2.63,,,,,,,0.65,,,27.78,,,5.37,1.14,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,61.94,0.2,16.3,20.1,25.7,36.4,,16.7,76.51,1.85,,68.87,3.44,0.14,0.39,118.11,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,0.99,6.96,5.78,16.69,6.71,5.44,0.72,0.68,14.37,0.41,4.06,6.64,0.99,9.04,26.39,10.85,,155.72,26.21,24.95,,8.13,,11.91,1.89,7.56,7.79,0.31,0.62,,,,,15.08,1.01,0.98,,,8,10.58,0.31,0.74,2.92,0.67,10.63,38.57,20.48,27.67,,19.36,,1.84,17.04,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGIO,36.67,52.47,6.9,36,,,,,,41.31,,21.4,47.09,6.53,11.43,10.79,29.68,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,17.36,36.32,,0.87,,,,,,,,79.26,89.26,,,,,,2.05,,,,61.59,,,,,,,,2.55,2.35,,,,,2.05,11.99,,,,,,,,0.77,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,28.73,,,,,,,49.4,16.27,,,23.47,2.52,0.5,9.87,4.76,1.51,,87.16,87.99,,0.08,,,,,,,,,0.24,0.36,,0.38,,,,,,,48.43,52.45,1.61,,,,,,2.92,,,,0.48,,,,,,,,,4.81,,,,,3.38,1.51,,,,,,,,9.58,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,68.03,,1.1,,,4.2,,1.7,68.29,4.92,,70.46,0.64,0.02,0.01,35.76,0.65,31.1,111.66,68.19,5.37,0.62,,0.87,4.9,24.37,11.43,,21.9,11,3.06,3.12,4.1,0.45,,,4.9,16.25,,9.83,2.8,48.71,33.35,2.27,,9.46,,11.19,0.7,17.62,17.62,,1.67,,,,,,0.82,,,,15.08,,,3.69,0.85,0.56,1.87,3.32,2.84,4.03,,2.27,,,12.16,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,30.85,61.27,2.6,7.2,,17.4,91,38.6,17.5,68.4,3.04,,65.12,1.42,0.61,0.27,10.79,1.89,217.27,60.98,27.31,2.37,1.16,,0.23,3.04,6.62,3.57,8.56,,,,1.57,15.11,0.38,18.31,22.52,3.04,,24.41,,,12.31,35.1,1.95,,10.45,,18.13,0.91,7.94,7.54,0.32,0.82,,0.22,0.13,,4.54,0.56,0.72,,,2.35,5.13,0.49,0.54,0.94,1,4.63,13.29,12.84,12.49,,6.73,,,28.39,,,6,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,77.06,,15.9,,,21.1,,3.7,89.15,,6.96,83.68,1.19,0.1,0.02,10.13,1.72,35.67,31.12,67.09,4.99,1.24,,,,42.01,10.81,30.36,28.76,9.23,2.05,2.16,2.38,0.39,7.1,6.05,,18.68,,,5.41,18.46,34.4,0.77,,,,5.52,1.46,,,,1.19,,,,,16.67,,,,,8.17,,,,,1.34,,11.51,2.7,,,2.23,,0.65,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
