Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BGC,57.93,27.43,5.39,,,,0.9,89.8,21,57.49,2.6,8.02,0.03,29.66,18.14,1.37,,0.33,0.39,8.63,1.57,,163.08,15.57,4.16,1.68,,0.06,0.81,19.6,15.02,31.46,4.99,4.16,1.66,2.42,5.1,0.2,7.7,3.99,0.93,8.14,8.55,12.02,11.27,6.09,44.88,2.48,,,5.67,,10.12,4.86,34.52,9.08,,1.92,,,,,24.8,1.42,3.28,1.66,,,17.33,,,2.62,26.97,1.57,3.04,129.28,11.41,13.96,,7.76,,6.11,28.61,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,0.89,34.52,,,,,18,24.3,2.4,27.56,85.3,24.51,,21.38,30.63,3.52,,1.33,2.45,174.72,1.93,278.18,223.87,48.44,,0.32,,,,,,,,396.28,4.05,5.54,,0.59,,,,,,,31.37,457.11,83.74,,,,,,,5.44,,,,5.56,,,,,,0.38,,,60.46,12.24,,,,,5.52,1.72,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,8.76,35.72,0.12,,,,,,,,3.6,24.15,,26.58,31.21,0.11,,0.16,0.03,7.39,1.19,204.11,83.93,78.5,8.1,,,,,18.86,9.7,25.51,12.69,6.38,2.36,2.72,5.3,,10.65,35.13,,1.68,27.55,,7.43,9.19,70.87,1.24,,,,,18.49,,,20.89,0.63,0.3,,,,,2.85,0.8,,0.37,,,2.07,3.59,3.41,0.54,,0.82,,56.91,6.07,,,33.44,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,32.37,,,,3.8,,,,,4,17.01,11,,27.27,3.32,,0.88,0.61,48.94,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.91,8.23,6.38,12.67,6.39,4.98,2.68,2.7,12.15,0.42,21.29,8.71,5.91,13.4,17.51,,,56.28,72.85,10.52,,,14.23,,41.25,3.13,17.22,13.71,2.02,2.45,,0.79,0.6,,11.49,0.87,1.4,0.89,,,6.59,22.55,2.01,0.65,3.26,1.29,7.84,25.68,21.52,18.63,,15.91,,3.13,15.33,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,20.7,31.22,14.55,,124.2,,,,,,,24.01,,41.29,28,,,2.49,,,2.89,,,,,,,,,,,,,,692.54,,,,,,,,,,,,,,,,,,,10.81,,,,,,,,,,,,,18.22,13.64,,,,,11.53,2.89,,,,,,,,0.03,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,50.24,,,5.3,,,,6.1,32.27,3.8,46.37,,,50.51,1.76,,1.69,1.72,85.58,2.19,7.81,209.46,29.02,2.81,0.3,,,,6.66,6.66,6.3,8.32,6.28,1.28,1.39,15.02,0.62,21.99,13.27,,8.5,,12.42,2.05,120.55,51.09,7.7,,,15.81,,16.98,0.84,10.85,3.71,2.32,1.66,,,,,7.56,0.71,0.4,0.43,,14.6,7.56,11.79,,0.47,1.01,2.19,5.15,71.67,8.37,8.53,,8.3,,3.98,11.17,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,23.28,,1.7,13.3,,,,,,,12.62,,,19.38,2.66,,0.31,0.26,147.39,1.26,404.72,62.49,78.84,2.38,0.41,,,,12.41,9.62,14.9,9.55,7.16,2.82,2.8,8.06,0.58,18.41,8.27,,8.81,,6.06,,222.94,75.59,8.5,,,16.81,,23.17,1.31,13.26,9.59,,2.23,,,,,12.12,0.66,11.66,0.55,,,10.07,20.98,,0.48,319.11,0.8,5.91,37.57,9.3,10.52,,8.15,,,6.97,,,10,36899536231.0,Biotechnology,Health Technology
BILI,57.08,47.24,17.36,,14,,,5,18.2,,12.9,42.94,,14.46,46.31,2.42,,0.86,3.55,19.73,1.05,4.4,94.22,21.77,,0.31,,,,,,19.74,,21.94,1.6,1.83,,0.43,9.28,4.09,,30.45,,,13.32,19.29,30.06,,,,,,,4.15,,,,2.27,,,,,24.44,1.02,,,,151.77,24.44,,,4.08,7.34,1.05,,,,,,,,9.87,,,,,5694428123.33465,Packaged Software,Technology Services
BIO,1.74,41.83,,1.5,,,,3.5,,6.18,2.7,30.09,,10.96,38.24,3.06,,3.26,1.17,325.94,6.14,244.87,37.72,65.03,,0.19,,,,,,39.53,22.9,17.06,3.32,3.43,,0.71,8.67,2.46,,28.31,23.05,,,384.58,54.39,6.23,,,,,11.86,1.21,,30.82,,3.57,,,,,40.96,0.85,1.36,0.93,,,22.27,,,1.02,1.34,4.52,,,,,,2.51,,4.37,14.59,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,12.2,24.4,2.33,,5.4,6.5,21.7,9.6,15,3.37,26.8,10.19,6.41,26.84,17.74,0.44,,0.22,0.04,31.0,0.77,11.63,111.17,81.04,6.36,9.45,,,5.33,19.14,11.14,617.59,,,5.39,4.49,5.22,0.05,0.75,1,5.33,42.23,24.51,35.21,8.5,44.27,25.78,1.65,,,1.17,,23.82,2.68,,,,0.73,,,3.08,,100.34,0.7,,0.36,,,3.27,15.78,,1.04,,0.72,0.24,9.65,5.3,3.99,,4.02,,,85.98,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,22.81,17.71,1.28,,50.1,18.2,26.9,,,39.11,,1.67,4.4,28.63,8.85,0.33,,0.04,0.02,36.53,0.43,,240.8,95.29,6.31,,,,4.42,16.45,10.47,30.76,,,,6.13,6.08,,20.01,14.04,4.42,,29.16,,,57.69,63.1,2.25,,,,,61.06,,,,,1.42,,,,,7.12,0.63,,,,,2.77,,,,,0.43,,9.6,7.59,,,,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,30.17,49.88,6.65,1.1,67.7,,9.8,8.6,,7.73,10,26.46,,,42.24,4.79,,0.01,0.01,94.0,0.76,34.39,28.12,4.26,2.67,1.61,,,,18.94,14.38,42.78,18.18,13.54,0.7,0.76,5.28,0.24,1.73,2.86,,22.02,18.16,6.05,5.12,81.46,18.36,15.76,,,2.71,,4.04,7.07,23.17,22.3,1.27,0.61,,,,,35.49,1.15,4.34,,,,13.99,21.37,1.46,1.81,19.15,0.14,8.08,21.24,18.75,35.94,,11.14,,3.4,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,2.72,46.76,5.89,,0.7,32.6,14.9,18.3,,137.63,11.1,23.87,4.54,27.91,38,6,,1.53,1,50.4,2.37,80.29,34.28,2.44,1.23,0.67,,0.36,2.82,10.43,9.54,13.35,10,9.11,2,2.06,9.59,0.5,15.46,7.49,2.82,13.32,24.94,,,35.18,48.61,,,,16.21,,19.79,5.16,12.6,12.6,0.64,2.04,,,,,13.2,1.43,1.73,1.6,,148.24,10.81,12.9,0.79,1.04,5.16,1.67,21.35,54.03,33.83,43.62,,31.89,,1.66,13.31,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKH,13.71,25.68,3.06,,4.9,4.8,2.1,1.4,,3.35,8.5,2.95,5.85,19.42,14.34,0.97,,0.02,,58.05,1.12,41.73,40.88,29.75,5.62,1.24,,0.69,4.5,17.21,11.15,93.92,15.12,9.91,3.35,3.99,5.81,0.36,4.25,2.18,4.5,14.12,,3.75,1.72,59.04,38.19,2.47,,,12.01,,22.44,1.2,15.52,15.52,11.09,1.87,,1.34,3.72,,42.73,0.98,1.16,0.89,,,5.27,53.35,,3.32,1.93,0.83,2.59,6.78,5.64,7.71,,4.36,,3.69,16.08,,,9,3718617967.0,Electric Utilities,Utilities
BKNG,41.58,41.77,23.88,5.7,,,71.8,218.5,,291.24,52.4,17.42,0.71,25.26,31.3,6.72,,0.95,0.94,4980.4,1.23,,,55.29,2.13,,,0.15,0.71,23.06,20.94,19.36,19.75,18.73,6.49,7.14,4.34,,36.88,5.2,0.71,23.76,22.61,16.22,9.01,4242.81,,6.46,,,21.85,,27.92,,33.54,27.74,4.2,7.38,,2.42,1.75,,20.02,1.17,,1.06,,,19.02,22.62,1.13,2.52,,1.23,18.76,486.9,63.31,,,35.79,,3.64,60.7,,,10,112792568813.00002,Other Consumer Services,Consumer Services
BKR,25.83,36.99,17.9,,,2.7,,,54.7,,,16.73,2.23,33.39,27.62,1.99,,0.21,0.44,39.8,1.3,87.35,75.46,78.63,1.4,0.37,,0.38,2.1,13.55,10.03,24.06,11.7,8.68,1.54,1.62,7.38,0.43,6.57,4.55,2.1,15.55,,21.69,4.34,36.73,21.09,17.29,,,8.21,,11.91,2.43,17.85,18.26,,1.47,,,,,22.43,1.08,2.3,,,,13.08,18.79,,1.64,6.54,0.88,6.06,63.51,13.2,14.4,,8.26,,5.78,,,,4,36509085979.0,Contract Drilling,Industrial Services
BL,,52.3,11.15,,,,155.5,37.1,30.3,7.12,9.8,35.64,,30.96,46.83,2.83,,2.24,0.92,62.51,2.69,,9.69,80.08,4.67,2.49,,,,27.61,20.44,24.67,50.71,32.46,5.65,6.41,3.55,0.22,25.45,4.16,,27.64,,8.78,9.86,62.75,75.27,3.63,,,19.83,,4.38,10.64,63.95,25.9,,7.15,,,,,28.12,1,,,,,24.19,28.41,,4.45,,2.69,6.48,437.75,10.49,43.73,,2.17,,4.99,,,,1,3391767130.0,Packaged Software,Technology Services
BLCO,26.7,38.12,,,,,,,,15.79,8.3,31.16,,32.63,34.98,1.01,,0.18,0.07,17.95,1.57,200.89,86.47,69.68,8.19,0.7,,,,96.37,20.28,,35.19,16.26,1.52,2.44,1.04,0.49,,,,21.56,,,10.46,19.67,60.89,0.43,,,,,3.71,1.04,,,,1.46,,,,,,0.91,,,,,30.53,,,,,0.95,,5.4,1.02,,,1.83,,,,,,4,6161040343.0,Medical Specialties,Health Technology
BLD,,27.25,,1.3,25.5,,37.3,37.6,37.4,23.56,26.1,6.96,,,18.78,5.06,,0.34,0.16,308.96,2.01,37.36,45.94,57.62,1.52,0.75,,,,11.82,10.25,15.37,18.59,15.38,1.97,2.02,8.46,0.46,13.16,7.43,,13.77,24.59,8.74,3.56,309.22,30.62,11.65,,,11.66,,16.47,4.45,16.07,15.48,0.42,1.88,,0.48,0.44,,14.23,1,,,,,12.89,13.82,0.6,1.16,,1.49,12.35,84.87,21.38,25.44,,17.33,,0.56,32.97,,,10,8268964786.0,Engineering & Construction,Industrial Services
BLDP,,48.59,,,2.8,,,,,,,31.41,,,45.2,,,7.73,23.16,1.5,9.01,182.53,55.86,99.96,,0.04,,,,0.49,0.51,1.2,,,0.24,,204.08,0.87,,,,,,,13.39,4.71,,,,,,,,0.68,,,,5.3,,,,,,0.32,,0.63,0.91,0.76,,,,,0.68,8.19,,,,,,,,,,,,,1257536897.916084,Electrical Products,Producer Manufacturing
BLDR,8.58,24.14,,,57.9,,55.8,76.4,124.4,20.98,22.2,6.4,,19.65,15.94,3.89,,0.17,0.08,146.29,1.77,42.09,32.76,31.86,1.85,0.98,,,,12.07,9.15,12.43,11.97,9.34,1.25,1.29,8.29,0.41,10.34,9.89,,12.86,27.03,,3.08,119.22,33.55,8.85,,,7.4,,10.65,3.95,14.83,12.61,0.24,1.1,,0.39,0.33,,10.58,1.23,,2.42,,,8.68,9.95,0.49,0.7,,1.16,11.46,52.02,20.02,26.9,,15.48,,6.11,26.58,,,9,15909662313.000002,Home Improvement Chains,Retail Trade
BLK,28.29,43.75,9.97,0.9,4.6,11.3,4.5,3,3.4,0.16,4.2,24.23,3.46,31.2,36.23,2.02,,11.05,1.13,1016.33,18.63,,,75.92,1.57,0.34,,0.49,2,18.5,17.6,39.2,15.97,15.53,6.65,8.19,5.41,0.31,20.9,2.56,2,20.83,9.82,13.12,13.55,815.93,49.57,15.73,,,31.37,,36.89,3.67,25.18,24.71,3.29,7.9,,1.58,3.18,,37.77,1.25,4.72,1.39,,,35.25,23.66,3.37,1.98,20.46,18.63,4.87,83.98,6.95,15.26,,4.98,,1.53,28.96,,,10,104125152121.00002,Investment Managers,Finance
BLKB,,33.24,,,20,,4.8,10.6,17.3,,3.1,16.48,,8.48,26.35,1.73,,0.04,0.03,76.19,0.68,,405.19,36.19,3.98,1.9,,,,34.26,18.55,31.43,30.3,20.47,3.95,4.21,2.92,0.21,13.39,4.01,,16.31,7.36,9.61,5.36,77.88,55.22,2.65,,,4.62,,11.23,7.06,74.03,18.24,,3.52,,,,,25.35,0.98,,0.88,,,17.95,91.2,,2.12,,0.68,1.93,107.61,8.39,8.12,,3.07,,5.37,133.8,,,9,3922245268.0,Packaged Software,Technology Services
BLMN,,36.24,,0.3,364.3,68.7,349.3,,54.7,180.79,10.1,30.46,7.99,,34.38,1.02,,0.1,0.04,11.92,0.31,6.84,17.42,5.09,9.26,9.93,,0.44,8.02,54.49,13.06,,15.58,8.54,0.83,0.75,1.81,0.07,,,8.02,6.55,31.45,,,26.9,16.02,4.54,,,,,5.82,4.19,,5.52,0.31,0.23,,,,,,0.44,,0.46,,,4.04,,0.22,0.69,,0.22,,2.87,2.46,,,1.04,,16.64,12.35,,,9,2316787745.0000005,Restaurants,Consumer Services
BMBL,,40.51,22.19,,,,,,,,,19.75,,,32.6,,,1.38,0.4,7.59,2.09,,6.98,34.34,,0.74,,,,,,10.34,4.62,4.27,1.19,1.18,,0.33,15.37,20.12,,10.48,,,1.07,25.43,70.35,4.57,,,,,13.8,1.01,,7.72,,0.9,,,,,5.8,0.3,,,,,4.99,,,,,2.09,,,,,,5,,21.78,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,36.55,46.64,,,12.4,12.2,17.1,22.9,6.5,50.64,17.9,31.53,0.96,10.77,41.68,21.46,,2,,218.46,4.1,117.43,64.72,42.19,,,,0.29,0.56,41.1,34.03,47.4,,29.36,6.95,7.71,2.43,0.74,16.26,2.03,0.56,44.67,17.01,18.5,10.62,179.46,39.55,,,,14.8,,18.75,10.92,54.45,54.45,3.36,8.06,,2.79,1.7,,49.55,1.22,6.02,2,135.69,20.23,45.97,50.25,3.47,3.7,15.1,2.87,15.93,72.54,24.54,22.03,,25.09,,0.57,104.5,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,,44.07,,,5.1,,54.8,,,,9.2,36.57,,,42.66,6.09,,1.3,1.54,65.0,4.27,728.98,191.13,87.83,1.19,0.11,,,,29.47,23.67,39.87,16.06,14.11,3.83,4.36,3.39,0.79,10.93,2.44,,21.83,20.87,25.9,11.8,113.09,79.48,20.03,,,11.71,,11.35,2.28,38.72,27.31,,4.61,,,,,42.68,0.57,1.75,0.47,,7.65,30.83,154.69,1.1,2.53,2.49,2.62,4.69,17.08,6.97,6.29,,4.8,,0.98,,,,3,16589487435.0,Biotechnology,Health Technology
BMY,11.74,48.27,18.79,3.1,,7.9,62.2,5.3,1.1,,4.8,44.89,6.2,42.69,45.15,1.54,,0.36,0.16,56.3,1.24,88.89,103.24,69.53,10.14,3,,2.05,4.22,,31.28,11.49,9.07,8.56,3.38,3.34,,0.18,29.1,11.97,4.36,8.05,14.53,,,71.0,74.91,4.12,,,,,15.35,6.73,,48.58,1.98,2.43,,1.68,0.26,,8.36,0.79,,0.65,,,7.69,,,0.8,,1.09,,,,,,9.22,,,42.1,,,9,123319734742.0,Pharmaceuticals: Major,Health Technology
BN,44.33,35.83,8.77,,10.9,,28.1,22.5,,4.16,15.1,14.27,0.5,37.32,26.02,0.48,,0.25,0.07,55.49,0.73,35.21,159.52,82.96,7.7,5.32,,0.16,0.58,20.52,14.29,,,,3.02,5.03,4.87,0.09,,,0.58,14.03,15.7,63.19,,41.84,18.62,1.01,,,0.99,,18.54,2.1,126.65,31.57,2.24,1.01,,0.97,,,,1.33,,1.3,,,15.52,,2.11,1.78,,0.64,0.18,15.37,5.28,1.99,,3.01,,,42.82,,,9,59006212101.80238,Investment Managers,Finance
BNL,,21.86,,,1,64.9,,13.4,,7.9,,6.05,5.32,10.43,14.53,0.94,,0.04,0.01,15.86,0.7,,680.15,1.45,5.33,0.67,,1.26,5.35,23.3,13.81,21.05,21.1,12.73,11.37,12.18,4.29,0.57,57.87,8.07,7.18,20.77,11.67,,3.19,16.23,94.36,2.87,,,33.56,,49.64,1.02,21.26,23.59,3.52,7.47,,,,11.36,12.92,0.98,1.14,,,,11.63,12.04,,0.71,1.28,0.7,2.7,,4.36,4.66,,4.09,,8.27,,,,9,3007585330.0,Real Estate Investment Trusts,Finance
BNTX,,45.46,,0.5,137.8,,,151.4,,16.31,93.7,32.13,,23.33,41.05,6.53,,6.62,68.57,111.34,7.33,267.1,383.36,162.94,,0.01,,,,,,8.28,,,3.43,2.54,,0.85,30.72,3.83,,,,,,26.49,84.34,,,,,,,1.26,,,,8.1,,,,,25.81,4.13,,,1.79,1.58,16.38,16.2,,0.43,1.35,7.21,,,,,,,,,,,,4,27108526312.0,Biotechnology,Health Technology
BOOT,73.45,51.39,,,32.1,,29.4,33.7,,11.2,21.6,44.31,,,50.56,5.32,,0.1,0.07,146.28,2.25,203.12,45.5,1.89,1.97,0.51,,,,23.86,18.73,1055.49,18.74,14.71,2.29,2.8,4.19,0.55,0.27,0.1,,22.21,20.89,17.44,13.49,93.58,36.87,136.91,,,8.73,,11.58,4.37,29.23,29.23,0.98,2.55,,0.94,77.4,,887.62,1.56,2.77,2.04,,,35.97,,1.17,3.32,5.84,0.26,8.92,18.48,14.89,16.3,,10.93,,,49.36,,,10,2653971645.0,Apparel/Footwear Retail,Retail Trade
BORR,,45.96,,,,,,,14.6,73.61,,54.25,7.18,,50.1,0.37,,0.45,0.09,3.66,1.41,,156.11,32.31,4.55,2.02,,0.85,7.16,9.32,6.65,,6.65,4.85,2.49,3.03,10.73,0.3,,,7.16,4.91,,90.28,15.56,8.06,86.96,1.85,,,8.69,,36.47,1.03,12.36,11.54,,1.12,,,,,,0.45,0.71,,,,209.71,,,,1.03,1.41,2.63,12.04,11.23,8.6,,8.48,,,,,,1,1937812684.869802,Contract Drilling,Industrial Services
BOWL,,35.23,,3.8,,,63.1,41.2,,11.74,47.2,21.69,2.16,,29.46,0.59,,0.2,0.02,10.23,0.46,6.07,22.97,1.79,10.37,,,,2.15,48.88,17.19,,,11.25,3.2,3.37,2.05,,,,2.15,22.39,,,6.92,16.3,29.96,0.86,,,,,13.65,,,,,1.31,,,,,,0.63,,,,,9.38,,,,,0.39,,4.27,2.8,,,3.89,,,,,,1,1732531523.0,Movies/Entertainment,Consumer Services
BP,,40.03,,6.1,8.2,,,,,,33.9,26.66,3.77,,36.34,1.23,,0.45,0.51,28.41,1.22,54.02,125.5,53.3,2.25,1.06,,0.54,6.42,9.78,4.26,9.2,5.15,2.89,0.52,0.64,10.22,0.24,6.95,17.77,6.73,7.88,17.94,,,38.29,18.06,4.01,,,1.4,,9.06,1.24,30.92,8.94,,0.43,,,,,6.1,0.74,0.88,0.84,,,2.84,7.65,,0.47,1.96,0.94,0.98,12.26,6.59,3.93,,3.52,,9.02,100.89,,,7,110847634122.2264,Integrated Oil,Energy Minerals
BRBR,30.38,50.97,23.25,,72.6,,,37.8,,72.26,,24.59,,31.55,41.5,10.17,,0.35,0.09,77.81,2.91,62.3,29.06,36.8,1.97,,,,,27.08,24.81,53.07,19.46,16.91,3.69,5.26,3.62,,9.91,2.03,,34.64,,14.97,12.13,46.12,35.43,6.65,,,12.35,,19.42,,40.36,41.25,,5,,,,,50.49,1.69,,,,,50.02,56.45,,9.87,,1.51,32.32,147.13,66.48,,,49.7,,2.41,,,,7,5347238804.0,Beverages: Non-Alcoholic,Consumer Non-Durables
BRC,18.94,45.54,,3,6.6,2.2,15.5,17.9,2,219.31,8.2,30.83,1.41,4.64,41.18,6.66,,0.48,0.92,75.56,1.84,87.58,45.31,50.78,0.56,0.14,,0.23,1.28,14.09,12.47,25.21,,,,2.55,7.1,0.68,10.12,3.98,1.3,16.28,18.08,,,59.99,50.91,65.29,,,14.19,,17.5,3.18,18.08,17.62,1.42,2.57,,,,,25.33,1.26,3,1.35,,96.87,16.48,20.46,1.27,1.38,10.98,1.25,13.37,74.44,20.74,18.81,,16.28,,2.21,27.42,,,10,2696282512.0,Miscellaneous Manufacturing,Producer Manufacturing
BRDG,8.83,24.62,8.83,,,,,23.4,3.6,2.17,12.1,8.29,4.95,39.39,16.44,1.07,,0.71,0.17,8.39,4.65,,43.68,,9.36,5.2,,,4.94,39.73,23.77,8.5,,,1.72,1.87,3.91,0.07,34.2,39.35,4.7,9.6,,,14.32,2.65,32.96,1.57,,,1.92,,11.07,3.94,,,,1.05,,,,,2.16,2.99,,,,,2.15,58.24,,,,4.65,0.62,,2.61,9.34,,7.58,,5.32,,,,4,1533763635.0000002,Investment Managers,Finance
BRFS,46.69,41.72,,,,,,,,,,24.34,2.28,18.93,36,2.19,,0.55,0.46,4.28,1.45,80.9,107.29,29.46,2.56,1.42,,,2.81,7.93,6.2,7.64,9.29,5.34,0.62,0.98,12.61,0.27,12.59,17.29,2.81,15.34,,,6.69,1.64,24.99,2.03,,,5.61,,10.18,2.63,11.86,12.82,1.28,0.76,,,,,5.93,2.61,1.58,1.17,,,4.58,12.19,,1.33,4.29,0.93,5.52,48.73,18.35,21.35,,13.45,,10.04,,,,5,3082906478.745,Food: Meat/Fish/Dairy,Consumer Non-Durables
BRKR,,42.18,,1.5,14.5,7.7,30.3,31.6,2.8,14.11,16.1,26.02,0.45,,37.67,2.66,,0.11,0.06,55.29,1.66,235.62,45.49,56.27,4.05,1.34,,0.09,0.36,24.98,17.93,68.28,19,16.3,3,3.3,4,0.3,4.83,1.87,0.36,20.49,18.73,7.26,8.77,85.27,48.95,9.57,,,9.41,,10.84,4.65,26.62,23.56,1.35,2.53,,0.86,3.18,,51.7,0.65,,0.79,,,30.52,31.19,1.42,2.14,,0.73,6.2,34.82,11.57,20.07,,6.25,,,36.84,,,10,9755451719.0,Medical Specialties,Health Technology
BRO,54.17,28.76,7.79,,13.9,10.9,23,19.1,12.9,5.02,16.5,14.63,0.84,18.33,21.46,2.67,,0.15,0.26,102.3,1.15,,55.38,109.88,2.09,0.58,,0.16,0.54,19.94,17.53,30.89,18.34,17.84,6.29,6.96,5.02,0.37,22.54,3.55,0.59,24.97,22.88,15.91,9.85,87.59,47.76,6.27,,,23.14,,28.49,4.47,27.5,30.96,1.59,6.27,,1.49,1.62,,27.82,1.17,,1.42,,,25.51,24.47,1.55,1.75,,1.15,6.82,335.29,15.64,18.12,,6.99,,0.74,49.48,,,10,20598818539.0,Insurance Brokers/Services,Finance
BROS,68.9,54.05,42.97,,40.6,,50.4,35,,1.23,30.5,34.69,,25.69,45.71,2.8,,1.56,0.3,52.32,1.9,18.86,13.62,3.22,4.94,1.78,,,,66.69,35.73,,44.9,24.99,4.28,5.63,1.51,0.22,,,,93.76,,32.28,23.83,26.39,26.1,3.51,,,2.54,,7.75,11.16,176.79,106.81,,4.01,,,,,,1.97,7.62,,,,21.34,,,,11.72,1.68,1.47,8.37,5.27,7.05,,3.76,,,,,,2,4166443062.000001,Food: Specialty/Candy,Consumer Non-Durables
BRP,92.43,28.26,,,2.2,,41.3,36.5,,1.19,33.1,11.74,,32.12,20.93,0.98,,0.18,0.11,39.48,0.98,,247.3,182.94,10.29,2.86,,,,76.8,27.74,64.17,11.13,11.13,2.66,3.19,1.4,0.17,5.35,2.72,,19.08,21.71,33.82,15.03,39.17,25.94,0.47,,,,,4.47,4.4,,28.34,0.71,1.85,,,,,33.94,1.01,,,,,22.67,27,1.15,3.2,,0.98,,43.49,2.37,,,2.15,,,,,,1,3066913422.0,Multi-Line Insurance,Finance
BRX,27.15,29.79,6,,1.6,28.2,8.8,25.6,9.4,56.34,5.2,6.79,3.89,33.14,18.92,1.16,,0.89,0.09,27.09,1.38,,,74.7,5.89,1.85,,1.2,3.94,24.65,14.59,21.86,21.59,12.81,8.33,10.39,4.06,0.33,47.51,7.24,4.16,27.56,10.93,4.76,4.1,23.54,75.34,2.28,,,25.81,,37.15,2.9,25.61,30.5,152.5,6.58,,,,12.97,13.84,1.15,1.94,1.23,,,13.84,,,1.1,2.9,1.38,3.84,,6.76,11.48,,5.84,,0.54,25.82,,,10,6883575795.0,Real Estate Investment Trusts,Finance
BRZE,,65.91,,,,,,10.8,17.1,,42.5,58.79,,3.05,64.21,6.73,,1.6,5.35,44.0,1.99,,10.05,52.65,,0.2,,,,,,4606.44,118.53,87.58,5.99,7.25,,0.54,0.16,0.02,,151.72,,,19.41,59.14,68.64,,,,,,,9.74,,2170,,7.77,,,,,4340,0.74,32.12,,41.51,19.73,187.07,,,,10.47,1.99,,,,,,,,,,,,,4601126072.0,Internet Software/Services,Technology Services
BSM,,27.06,0.33,,4.2,40.8,26.4,54.6,18.5,,15.8,11.65,15.35,,19.96,41.06,,1.08,,13.86,5.61,,17.16,55.31,,,,1.24,11.49,7.84,6.98,8.39,,,6.28,6.24,12.76,0.96,74.31,11.94,10.77,9.81,25.12,,,12.87,76.55,114.54,,,79.03,,64.45,2.51,8.6,10.15,2.54,6.35,,,,,8.57,1.08,1.06,,,44.71,6.93,7.1,0.76,0.72,2.51,5.61,30.23,32.64,31.12,31.6,,25.9,,11.62,12.74,,,8,3641039398.999999,Investment Trusts/Mutual Funds,Miscellaneous
BSY,,42.9,,,33.4,88.2,8.2,40,13.4,11.57,11.3,37.01,0.49,,40.64,4.1,,0.09,0.05,47.74,0.52,,34.7,74.44,4.3,1.41,,0.22,0.51,57.55,46.1,36.69,40.55,35.14,10.41,12.22,1.69,0.3,32.43,2.95,0.51,39.82,,11.59,10.52,53.28,80.39,9.72,,,27.73,,21.2,13.97,43.05,45.08,5.37,12.12,,,,,37.36,0.9,,,,,36.13,54.34,5.74,,,0.52,11.06,361.26,10.77,40.26,,11.71,,2.61,,,,6,14612630250.0,Packaged Software,Technology Services
BTDR,47.19,60.51,69.71,,31.3,,,,,,25.8,45.95,,27.09,56.25,3.95,,1.51,1.7,18.14,2.05,45.61,37.01,16.47,,0.33,,,,,,,,,4.53,7.9,,0.5,,,,123.09,,,41.82,0.0,22.33,,,,,,,6.23,,,,5.93,,,,,,,,,,,,,,,8.2,1.69,,,,,,,,,,,,1,1446751869.0,Data Processing Services,Technology Services
