Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,9.05,51.08,,50.3,,28.2,37.8,,8.08,24,52.15,,5.01,51.95,2.68,0.03,0.02,229.01,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.98,11.86,,10.93,10,0.55,0.62,7.7,0.32,,,,7.89,30.32,,6.95,259.63,17.75,4.56,,2.51,,6.31,1.37,11.75,7.92,0.25,0.3,,0.23,,,,,1.01,,,42.03,,0.32,0.53,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.52,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,38.89,46.04,2,8.4,5.9,40.8,24.6,,23.18,11.1,46.13,2.15,25.9,46.38,2.92,0.07,0.06,52.29,1.38,,,56.6,3.53,0.8,,0.26,1.76,15.07,11.1,16.84,11.44,9.24,0.55,0.56,6.64,0.36,3.3,8.31,1.76,14.16,26.56,,1.35,51.37,,3.58,,1.89,,3.62,1.79,21.61,15.07,0.94,0.4,,0.74,0.98,,12.26,,1.02,,,9.97,15.14,0.76,0.9,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.51,27.09,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,60.38,,38.3,,,,,322.31,8,67.24,,,63.96,3.46,0.71,4.95,130.23,1.41,,29.97,7.3,1.12,0.28,,,,37.11,36.16,16.83,20.98,20.63,5.98,6.96,2.69,0.3,41.38,5.28,,28.3,,,10.56,167.6,82.59,20.75,,46.11,,15.21,10.32,17.72,17.72,,8.13,,,,,19.57,3,,,20.97,19.5,14.76,,,11.43,1.41,21.22,720.92,19.41,63.33,,55.65,,3.48,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,19.6,46.57,0.7,6.3,12.3,6.8,6.7,,,5.8,39.38,3.55,3.9,42.37,5.28,0.52,0.49,113.36,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.9,28.6,19.64,36,19.71,17.26,4.53,5,3.5,0.54,13.88,2.87,1.93,22.04,12.92,8.44,6.4,107.12,55.24,10.7,,13.65,,15.92,5.02,35.76,25.47,2.21,4.89,,0.81,1.66,,35.02,5.22,1.15,,,25.05,45.99,2.62,1.92,24.12,1.18,7.63,64.74,12.05,14.52,,10.37,,3.11,41.37,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,18.65,56.85,,6.9,,13.2,4.1,,3.27,5.9,55.8,0.21,2.5,56.7,3.24,0.24,0.15,93.45,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.13,13.42,316.22,,,1.78,2.11,4.14,0.63,0.67,0.36,0.21,21.74,19.95,,,71.83,19.03,5.57,,6.05,,7.68,1.89,31.05,31.12,1.54,1.86,,,,,280.66,2.42,,,,20.26,31.34,1.76,1.32,4.23,1.36,4.09,12.41,6.71,6.29,,4.98,,0.56,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,40,,,,38.8,40.9,46.1,223.57,16.4,38.73,,,38.02,1.79,1.48,8.69,14.73,2.16,197.37,87.05,38.64,1.68,0.11,,,,90.28,60.1,25.58,12.52,10,2.01,2.31,1.11,0.57,9.04,3.3,,17.7,,,16.92,33.06,91.73,,,3.43,,2.56,4.72,81.83,81.83,3.67,2.72,,,,,30.4,4.66,,23.76,7.37,30.4,124.81,,,5.96,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,15.43,16.14,,12.2,,,16.9,,,10.9,2.66,,5.52,8.38,1.88,0.14,0.04,54.96,1.18,18.83,519.12,44.07,8.34,0.67,,,,74.15,29.91,,10.7,8.5,1.99,2.32,1.35,0.52,,,,13.83,,15.89,10.07,86.95,96.46,5.51,,,,17.58,1.71,,15.39,,1.68,,,,,,2.36,0.74,,,47.65,,,1.62,8.15,1.17,,3.96,2,,,,,,171.75,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,40.83,,100.9,,,,,,,44.59,,,42.5,,4.31,,,4.49,,,,,,,,,,,,,,17.59,,,,,,,,,11.38,,,,,,,,,3.18,,,,,,,,,,,,5.05,4.75,,,,,3.21,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,132.66,67.82,2.6,5.9,,7,21.8,,142.28,6.8,76.84,,51.15,70.97,3,0.15,0.15,50.18,1.32,,22.1,60.56,2.39,0.84,,,,20.31,14.49,25.55,,14.23,3.69,4.13,4.92,0.37,16.16,4.71,,25.68,13.31,24.56,6.73,32.94,50.71,3.86,,12.01,,19.46,4.26,29.52,26.83,2.24,3.55,,1.25,1.74,,21.94,,1.38,,,18.72,24.1,2.56,1.57,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.82,54.54,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,43.75,0.9,22.7,,62.7,72,31,57.41,34.8,38.22,,,43.08,8.35,2.25,12.33,98.94,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.79,9.31,18.11,,10.4,2.48,2.49,10.21,0.73,13.75,4.73,,13.36,23.49,,4.24,118.87,44.63,48.8,,21.54,,23.4,3.45,13.63,13.63,0.28,3,,,,,21.35,1.45,1.36,16.57,4.45,19,22.7,0.55,1.44,3.45,3.26,19.31,74.1,28.93,28.19,,33.01,,1.8,33.31,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,91.8,52.96,,,,2.6,0.1,,,,38.63,,5.56,46.48,10.1,5.85,6.96,76.07,6.01,,,69.04,,0.15,,,,,,,,,39.28,26,,0.66,,,,,,,6.36,0.0,,,,,,,8.38,,,,26.62,,,,,,,,15.12,14.41,,,,,8.38,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,19.21,66.08,4.6,,,0.1,22.9,46.8,,7.7,71.98,0.84,,68.79,2.35,0.26,0.55,105.2,1.13,,55.01,59.44,3.29,1.31,,0.21,0.84,20.68,16.65,21.94,14.06,12.49,1.96,0.96,4.84,0.19,4.4,4.94,0.84,21.15,8.12,13.58,7.45,98.59,6.58,4.87,,1.61,,5.59,6.21,56.56,26.2,9.36,0.9,,,,,20.84,,1.98,,,17.81,27.16,,1.96,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.49,164.38,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,11.18,67.2,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,77.31,2.52,4.09,70.43,6.86,0.26,1.22,356.8,1.1,,20.51,73.58,0.36,0.15,,0.43,1.43,23.15,19.83,26.22,21.22,17.28,3.3,3.48,4.32,0.51,13.27,3.86,1.65,27.84,13.91,9.12,7.2,328.0,32.61,162.73,,11.19,,14.79,7.9,31.22,29.83,2.71,3.51,,1.44,1.15,,26.35,6.43,1.24,,,24.84,36.19,2.9,1.71,31.16,1.1,13.75,236.59,27.79,26.8,,19.63,,2.55,38.7,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,22.97,44.3,,,,,,,,30.6,20.99,,,34.71,3.36,0.66,2.48,18.74,1.49,,469.19,121.47,,0.24,,,,,,,,,3.97,5.58,,0.45,,,,491.27,,,29.19,17.81,50.64,,,,,,6.79,,,,5.65,,,,,,,,,50.65,535.4,,,,26.77,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,10.96,37.59,1.7,9.4,,17.7,14.1,11.4,,16.8,36.95,,18.09,35.47,12.01,0.78,1.24,487.3,1.11,,49.25,33.27,0.78,0.42,,,,32.17,28.6,33.87,20.15,18.85,9.32,10.59,3.11,0.49,31.27,3.05,,23.71,19.28,13.41,10.83,576.69,88.66,51.2,,25.59,,35.93,14.91,41.16,27.25,1.27,10.53,,0.79,0.98,,33.73,17.35,0.82,,,32.81,47.95,1.64,2.17,248.62,1.11,18.17,291.22,33.73,34.74,,22.82,,3.04,61.14,,,10,241068062221.0,Packaged Software,Technology Services
ADC,36.66,45.59,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,23.28,5.55,32.67,36.43,1.69,0.07,,73.37,0.9,,535.71,52.31,5.24,0.52,,1.65,4.05,35.99,20.16,25.17,29.63,18.14,15.84,17.61,2.78,0.65,69.98,5.53,4.06,40.03,11.58,3.51,10.34,74.21,87.98,3.02,,32.09,,48.78,1.48,40.76,40.83,6.59,12.52,,3.27,1.3,17.71,17.94,1.8,1.01,,,17.94,,6.22,1.07,1.78,0.9,2.43,,3.76,3.63,,3.67,,,32.9,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,27.63,52.3,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,52.74,2.83,15.55,52.6,5.76,0.79,0.31,226.51,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.6,55.45,27.88,40.33,28.97,22.61,11.22,12.25,1.8,0.72,30.39,2.62,1.61,29.97,17.54,12.11,,152.3,57.85,7.22,,17.07,,23.16,3.2,68.02,51.44,4.22,11.66,,2.59,1.73,,38.33,,1.7,,,28.37,35.83,3.47,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.73,53.17,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,46.09,2.6,9.4,7.7,25.1,24.8,,89.18,15,46.81,4.39,,45.64,3.26,0.04,0.06,58.86,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.34,10.06,7.85,12.48,13.18,9.51,0.45,0.44,9.94,0.42,3.56,11.22,3.43,10.89,22.29,,,79.0,7.44,4.48,,2.93,,3.39,1.27,11.77,10.77,0.59,0.35,,,,,9.83,0.94,0.85,,,6.55,8.51,0.49,1.71,1.85,0.88,4.77,18.59,10.96,10.87,,5.18,,16.66,12.55,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,50.19,0.1,22.6,,89.8,,,,6.1,47.67,,,50.21,1.82,0.24,0.35,22.24,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.78,5.36,11.73,8.82,4.83,0.24,0.24,9.28,0.21,2.05,15.73,,8.16,,16.99,,39.64,6.28,2.09,,0.5,,2.67,1.01,30.05,8.33,,0.14,,,,,6.75,,,,,3.6,8.85,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.35,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.8,68.9,1.2,,13.8,15.3,15.1,13,20.5,9.9,81.69,3.42,13.97,72.65,2.69,0.06,0.79,282.12,1.01,,2.97,62.22,0.64,0.82,,0.59,1.96,22.37,20.2,32.58,21.91,19.93,5.78,6.1,4.47,0.08,18.72,3.12,1.96,28.11,14.44,8.74,5.41,267.98,45.44,13.74,,19.54,,25.85,25.32,30.97,30.73,2.54,6.08,,1.38,1.68,,32.26,13.54,1.26,,,27.92,49.19,2.56,2.74,134.34,1.01,6.8,497.94,59.7,91.62,,7.53,,2.93,43.54,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,23.53,59.27,0.9,25.4,,21.7,23.3,,,14.2,55.69,,4.49,57.79,5.33,0.43,0.72,267.23,0.64,,94.05,32.85,1.8,1.05,,,,45.83,40.8,55.24,30.09,28.46,8.64,10.19,2.18,0.25,18.45,1.86,,29.13,22.52,11.84,11.59,255.71,90.8,1291,,18.21,,22.24,23.28,54.65,32.67,0.6,9.94,,,,,54.04,,0.95,,,49.88,129.52,1.31,2.63,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,220.85,,,6,45606470933.0,Packaged Software,Technology Services
ADUS,57.95,40.3,,9.9,,22.2,30.1,,18.33,10.6,23.41,,27.82,33.49,8.92,1.17,3.5,124.72,2,,10.69,36.33,0.43,0.05,,,,21.07,18.52,21.8,14.02,13.76,1.6,1.94,4.75,0.83,8.9,4.4,,21.32,23.78,12.96,13.99,109.82,32.34,9,,6.18,,9.03,2.45,29.55,24.8,1.33,1.85,,0.93,0.6,,20.58,3.83,1.21,,22.55,18.68,22.42,1.22,1.2,13.32,2,6.73,148.57,11.63,9.3,,9.04,,1.03,52.4,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,15.09,68.71,,6.5,8,7.3,6.3,10.2,5.28,6.9,71.36,4.19,15,70.01,0.89,0.01,,87.14,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.03,20.68,11.6,,18.84,10.81,4.93,5.73,4.84,0.27,,,3.07,17.76,1.16,7.58,3.78,81.73,50.31,3.09,,16.28,,26.85,2.01,19.71,20.55,3.74,3.2,,1.38,,,,1.38,1.24,,,9.24,,3.01,,2.09,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.17,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,42.87,,99.7,,,,,52.85,46.7,40.56,,13.9,42.11,14.78,4.68,7.93,12.71,9.31,357.33,69.43,54.67,0.54,0.06,,,,31.73,27.95,317.51,,,,4.83,3.15,0.87,1.52,0.27,,41.66,,,24.21,24.6,49.15,,,50.07,,15.22,3.3,11.34,10.59,,5.67,,,,,409.81,1.25,2.28,11.24,4.52,219.05,18.97,,4.03,3.3,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,57.63,0.9,13,,,,,,6.1,68.46,0.38,0.33,62.65,3.65,3.21,0.97,105.1,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.38,38.03,23.18,35.87,,12.08,2.44,2.66,2.63,0.46,7.41,2.82,0.38,19.37,22.08,,,85.5,35.21,3.81,,6,,5.38,3.4,43.79,26.61,1.99,2.65,,1.25,2.13,,35.4,2.56,0.92,,13.15,23.22,42.89,1.37,1.59,5.53,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.37,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,80.46,42.48,,20.5,20.8,11.4,7.9,4,4.55,3.1,23.98,8.77,29.23,35.31,3.01,0.52,0.47,78.22,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.06,32.51,14.55,30.72,13.04,8.54,4.67,5.56,3.08,0.68,18.06,3.36,2.06,18.38,19.39,17.93,8.39,57.96,36.6,20.97,,8.56,,29.57,1.94,63.59,28.65,1.12,5.29,,,,,29.6,1.76,1.23,,,13.12,38.86,1.65,1.88,2.45,0.76,2.16,5.78,4.54,3.17,,4.24,,1.87,52.5,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,22.54,61.88,,10.5,45.5,,,66.4,90.5,5.8,67.5,1.99,,66.09,4.3,0.24,0.15,20.95,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.28,12.41,8.12,18.35,10.56,7.35,0.96,0.99,8.06,0.48,5.42,7.3,2.39,10.8,0.34,11.52,3.39,18.05,39.18,,,4.58,,8.01,2.38,16.76,12.62,,0.78,,,,,13.99,1.26,0.94,,,8.71,25.79,,1.35,2.82,0.74,7.04,18.72,16.01,14.43,,11.24,,10.63,18.71,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,39.76,44.37,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,26.3,4.79,22,37.06,0.92,0.04,0.01,98.06,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.61,22.68,12.85,,17.54,11.09,4.4,4.98,4.41,0.26,,,3.61,16.4,1.45,13.41,4.69,93.95,60.67,2.21,,13.49,,20.7,2,19.65,19.55,3.55,2.63,,,,,,1.32,1.15,,,8.56,,3.77,12.75,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.13,,,10,41234689544.0,Electric Utilities,Utilities
AER,58.43,50.36,,6.4,,,5.5,,3.17,,51.51,0.53,8.08,49.89,0.77,0.89,0.03,94.45,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.2,13.21,,15.95,9.39,7.73,8.08,3.55,0.24,,,1.06,7.87,,11.23,3.05,78.4,34.83,,,42.04,,28.67,1.08,6.18,9.29,,2.53,,,,,,0.73,1.47,,,3.56,5.6,,1.67,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,16.09,14.67,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,28.33,51.93,,,5,,6.9,,,7.2,30.67,4.67,,45.92,0.53,0.19,0.06,18.67,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.66,27.51,15.11,,11.24,7.58,2.37,3.23,3.64,0.07,,,3.66,9.02,,7.12,2.31,22.89,20.79,1.61,,6.07,,18.51,4.29,17.78,8.45,,1.07,,,,,,2.4,1.13,,,5.22,,,,15.3,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.79,,,5,,6.9,,,7.2,31.65,,,33.54,0.53,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.51,15.11,,,,,3.23,3.64,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,4.35,18.01,8.56,,1.08,,,,,,,,,,5.33,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,61.56,,14.3,,129.9,,,49.89,64.1,69.6,3.84,,64.12,2.4,0.44,0.21,22.62,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.84,15.82,11.36,,,5.01,2.2,3.71,6.32,0.54,,,4.09,7.64,,38.06,30.53,0.0,34.88,9.58,,13.71,,23.57,2.34,18,17.88,,2.63,,,,,,1.5,,,,8.27,,,,2.83,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,124.75,49.24,,,,85.6,17.5,,1.59,11.1,35.97,,25.29,42.01,1.83,17.16,0.32,38.6,65.7,,16.58,43.65,,2.42,,,,,,57.47,28.04,29.17,5.65,7.2,,0.29,12.52,2.42,,,,,24.23,37.68,63.62,,,,,,4.4,,,,5.14,,,,,41.13,,,,8.45,26.6,,,,5.49,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,9.23,50.99,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,52.61,,,52.87,2.5,0.74,0.27,16.85,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.29,7.68,10.68,8.15,6.39,2.73,3.11,9.72,0.51,29.13,11.64,,9.29,26.28,39.14,8.3,20.15,62.12,2.57,,17.97,,28.66,2.06,14.04,15.59,0.37,2.55,,,,,8.87,,,,,6.77,12.59,0.62,0.82,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
