Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,16.09,41.13,6.42,,50.3,,28.2,37.8,,8.08,24,35.87,,14.99,36.97,2.77,0.03,0.01,242.96,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.47,12.24,37.72,11.49,10.47,0.56,0.6,7.42,0.33,1.58,5.47,,8.9,30.87,,6.25,266.53,17.41,3.89,,2.16,,5.9,1.42,13.75,9.03,0.28,0.3,,0.29,1.6,,18.43,0.91,,1.03,,,9.69,82.28,0.36,0.5,,0.41,3.64,17.42,9.79,10.8,,7.97,,,12.89,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,25.64,34.55,10.96,2.6,6.2,5.8,5.2,24.3,,,12.8,33.06,2.25,13.78,31.67,2.81,0.05,0.04,51.38,1.33,,,56.48,4.47,0.82,,0.26,1.77,20.87,14.03,27.27,11.12,8.84,0.54,0.55,4.79,0.35,2,5.23,2.07,13.76,24.95,8.13,2.33,52.14,,2.5,,0.98,,2.54,1.79,40.46,15.07,1.29,0.39,,0.78,1.69,,19.45,0.99,,0.98,,,14.39,60.87,0.82,0.9,,1.33,1.63,40.75,5.81,4.49,,3.02,,3.78,27.77,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,1.27,47.4,7.82,,38.3,,,,,322.31,8,46.67,,,46.78,4.63,0.99,4.98,131.81,1.62,,33.1,6.78,0.96,0.27,,,,32.41,31.59,18.07,21.12,20.78,6.06,6.86,3.09,0.38,37.96,5,,29.78,,,10.76,168.16,83.07,22.92,,16.96,,15.01,9.73,46.25,46.25,,7.88,,,,,20.77,0.78,4.7,,,17.84,20.77,34.89,,,10.72,1.62,7.98,839.68,21.23,22.05,,19.8,,4.14,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,8.34,50.17,5.8,0.7,6.3,12.3,6.8,6.7,,,5.8,62.77,3.62,13.66,53.68,5.25,0.52,0.52,112.8,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.94,28.11,19.55,31.89,22.03,17.38,4.59,5.02,3.56,0.54,15.74,3.32,2.08,21.85,11.34,8.9,6.44,109.09,55.55,11.5,,13.99,,16.24,4.92,34.29,24.96,2.17,4.76,,1.35,1.58,,30.41,1.03,4.97,1.11,,,22.59,39.74,3.09,1.88,22.25,1.14,7.9,65.41,12.45,14.86,,10.65,,3.41,40.29,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,27.81,35.48,13.62,,6.9,,13.2,4.1,,3.27,5.9,24.69,0.2,30.29,28.86,2.78,1.75,0.61,97.26,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.2,26.59,14.13,43.72,,,1.78,2.13,3.76,0.56,4.86,2.55,0.2,21.99,18.22,27.02,11.51,78.13,19.84,4.58,,5.17,,7.87,1.95,36.98,30.11,1.49,1.91,,,,,39.25,1.24,2.38,,,,15.05,23.03,1.92,1.32,4.24,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,49.83,3.82,,,,38.8,40.9,46.1,223.57,16.4,42.35,,,46.96,2.83,1.64,11.45,16.69,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.53,18.5,11.37,14.08,17.37,2.25,2.48,4.87,0.59,21.82,7.3,,21.93,,,16.17,34.21,91.61,,,13.83,,12.08,4.81,21.4,21.4,0.96,3.02,,,,,13.59,0.49,2.37,,16.69,7.13,13.59,20.86,,,5.88,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,33.66,,,12.2,,,16.9,,,10.9,31.72,,,32.61,1.68,0.13,0.04,38.58,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.35,8.75,,8.76,6.92,1.58,1.78,8.81,0.52,,,,10.86,0.95,10.67,8.87,85.32,96.45,5.11,,8.99,,17.48,1.17,12.65,11,,1.14,,,,,,0.45,1.58,0.53,,,27.31,,,1.16,5.1,1.06,5.05,19.42,10.06,9.78,,8.25,,,113.47,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,27.04,71.89,163.19,,100.9,,,,,,,79.53,,131.52,74.52,,5.79,,,6.03,,,,,,,,,,,,,,102.1,,,,,,,,,25.03,,,,,,,,,9.15,,,,,,,,,,,,,13.41,12.58,,,,,9.15,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,59.58,6.11,,18.8,33.9,6,,,132.17,4.2,71.1,2.47,,62.93,3.54,0.04,0.02,19.62,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.47,14.61,6.03,32.38,12.71,6.59,0.31,0.32,6.84,0.11,0.99,6.92,3.07,8.61,16.18,,1.78,21.49,27.85,3.83,,1.25,,2.28,3.77,11.47,7.85,0.58,0.15,,,,,14.57,0.91,,,,,4.25,14.47,1.24,0.83,,0.22,3.79,11.26,9.28,37.17,,6.52,,6.87,28.85,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,85.16,41.65,12.8,2.6,5.9,,7,21.8,,142.28,6.8,33.87,,47.17,37.96,3.6,0.26,0.17,51.49,1.56,,21.51,50.45,2.07,0.77,,,,17.01,12.7,22.55,,13.95,3.64,3.89,5.88,0.43,17.25,5.17,,27.39,13.35,23.1,7.94,34.08,52.2,4.73,,14.04,,22.14,4.06,24.29,22.19,1.85,3.44,,1.13,1.71,,19.8,1.51,,1.32,,,17.42,22.15,2.14,1.52,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.51,52.54,,,10,2556336665.0,Packaged Software,Technology Services
ACLX,54.66,42.19,7.62,,,,2.6,0.1,,,,50.66,,64.58,42.39,9.03,4.19,8.79,78.35,4.29,,,71.34,,0.14,,,,,,1051.44,,,40.5,24.18,,0.63,2.3,0.08,,,,,15.73,0.0,,,,,,,8.75,,,,25.87,,,,,532.99,,,,14.48,13.84,163.25,,,,8.75,4.29,,,,,,,,0.31,,,,,1598748014.0,Biotechnology,Health Technology
ACM,26.14,37.43,13.09,2.5,,,13,17,11,,9.8,28.81,0.83,31.33,31.08,2.4,0.25,0.52,107.05,1.13,,56.38,59.69,2.8,1.39,,0.19,0.83,17.59,14.69,22.46,14.35,12.8,2.04,0.99,5.69,0.18,4.4,4.99,0.98,21.01,10.21,11.48,4.13,102.18,6.73,4.98,,2.5,,5.74,6.5,36.17,23.68,2.44,0.9,,,,,20.6,1.05,,1.89,,,17.62,44.05,3.9,1.9,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.4,157.43,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,2.36,47.12,3.56,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,41.08,2.68,19.45,45.31,6.89,0.48,1.02,352.49,1.47,,20.16,70.39,0.7,0.28,,0.44,1.52,22.1,19.31,24.69,20.9,17.08,3.26,3.37,4.52,0.49,13.65,4.11,1.67,27.63,12.39,8.87,7.03,334.83,32.45,133.92,,11.41,,15.04,7.55,29.57,28.7,3.09,3.34,,1.39,1.08,,24.71,1.05,7.1,1.18,,,23.16,34.67,3.27,1.72,39.47,1.47,13.88,245.06,27.33,27.23,,19.83,,1.92,37.78,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,46.61,53.53,11,,,,,,,,30.6,55.73,,24.57,53.58,3.74,0.68,2.5,21.9,1.51,,452.01,118.12,,0.25,,,,,,408.9,,,4.48,5.84,,0.44,1.43,0.23,,573.52,,,28.48,18.99,51.48,,,,,,8.02,,,,6.01,,,,,446.93,1.15,,,,59.19,86.24,,,,32.21,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,32.71,,2.5,0.9,,8.8,13.9,6.9,48.68,13.3,28.74,,,29.16,10.61,0.75,1.3,445.8,1.07,,51.08,33.15,0.76,0.43,,,,27.42,24.47,24.73,18.09,16.78,8.29,9.05,3.65,0.47,36.61,4.01,,21.84,18.42,12.13,9.76,570.72,89.04,45.8,,25.85,,36,13.91,35.95,24.2,1.48,9.32,,0.77,0.81,,25.35,0.78,19.87,0.73,,,24.78,33.3,1.6,1.88,365.41,1.07,18.71,304.83,35.09,36.84,,23.74,,3.99,53.45,,,10,241068062221.0,Packaged Software,Technology Services
ADC,23.27,33.77,3.77,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,31.22,5.82,25.95,31.33,1.7,0.08,0.01,69.91,0.74,,573.52,54.1,5.08,0.51,,1.67,4.25,35.3,19.88,23.88,30.53,18.39,15.95,17.44,2.83,0.65,73.03,5.78,4.31,37.71,12.04,2.92,11.75,74.21,87.94,2.87,,31.62,,48.86,1.41,38.62,39.21,6.32,11.73,,3.4,1.26,16.54,16.06,0.94,1.72,0.93,,,16.06,,5.93,0.99,1.69,0.74,2.41,,3.83,3.64,,3.69,,,31.07,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,57.37,0.92,,,,,,,13.28,,49.58,0.27,10.36,55.7,2.06,1.25,0.17,13.85,3.42,,,38.31,2.94,1.41,,0.19,1.5,19.57,10.76,14.98,,,5,5.68,5.11,0.35,37.93,8.62,1.5,9.84,12.24,,,9.68,,1.91,,12.01,,30.96,4,38.47,12.94,4.17,4.51,,,,,12.04,1.43,,2.19,,,10.89,16.31,,0.71,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.08,106.54,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,8.94,50.78,,1.9,,10.4,9.3,16.8,1.7,,1.2,59.64,3.03,,53.75,5.65,0.79,0.31,212.56,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.76,53.81,26.87,36.19,30.98,23.45,10.99,11.98,1.86,0.73,33.12,2.96,1.76,29.92,16.89,20.59,10.88,153.61,57.08,6.42,,17.35,,21.96,3,64.61,52.32,4.8,11.25,,2.73,1.8,,33.94,1.38,,1.62,,,27.48,35.34,3.74,1.73,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.45,49.09,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,39.58,,2.6,9.4,7.7,25.1,24.8,,89.18,15,42.31,5.19,,39.65,3.1,0.04,0.07,50.07,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.95,11.63,8.46,9.94,13.48,9.42,0.42,0.4,8.6,0.42,4.05,14.72,3.95,10.81,23.27,,,78.63,7.08,3.58,,2.07,,2.85,1.09,14.22,10.14,0.55,0.29,,,,,7.32,0.64,0.85,0.72,,,5.05,6.87,0.53,1.31,1.6,0.84,3.34,14.4,8.6,7.7,,4.13,,16.95,10.98,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,36.56,,3.5,,,,,,,4.5,42.28,,,36.3,1.74,0.26,0.39,17.19,1.11,21.21,66.18,45.49,3.67,1.13,,,,10.31,5.09,12.06,7.62,4.16,0.21,0.23,9.7,0.23,1.89,18.99,,8.76,26.53,29.98,,37.57,6.32,2.09,,0.12,,2.72,0.68,74.74,9.35,0.48,0.11,,,,,5.51,0.46,,,,,2.85,8.57,0.45,0.52,,0.9,0.19,23.38,5.76,0.85,,4.79,,22.26,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADT,12.65,38.04,4.93,,3.7,,,,,,,48.35,3.22,0.39,38.16,0.41,0.08,0.01,6.89,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,3.22,28.53,7.56,12.52,,5.15,2.74,2.68,3.51,0.24,21.42,18,3.22,8.5,8.55,26.47,2.59,6.61,78.76,1.95,,17.19,,20.04,1.61,7.18,13.22,,1.27,,,,,5.93,1.04,,,,,3.55,4.75,,0.55,,0.64,5.45,14.81,3.29,24.01,,10.07,,36.23,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,26.98,54.27,,,9.9,,22.2,30.1,,18.33,10.6,47.63,,6.2,54.13,8.7,1.41,4.48,126.28,2.11,,11.17,35.23,0.41,0.05,,,,20.11,17.78,17.03,13.83,12.43,1.47,1.9,4.97,0.82,11.15,5.52,,21.27,23.58,13.89,13.9,100.07,32.28,12.12,,6.5,,9.15,2.42,28.9,24.38,1.3,1.88,,1.01,0.54,,17.04,1.26,3.55,1.22,130.19,17.96,15.82,19.58,1.25,1.25,11.6,2.11,6.89,155.12,11.61,9.24,,9.02,,2.87,51.33,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,32.47,48.85,9.82,,6.5,8,7.3,6.3,10.2,5.28,6.9,53.18,4.16,33.89,49.25,0.89,,,89.62,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,3.01,21.63,11.97,,19.25,11.08,5.07,5.81,4.62,0.27,,,3.01,18.16,1.29,7.85,3.97,83.13,49.45,2.94,,15.52,,25.95,2.02,21.09,20.88,3.8,3.23,,1.52,,,,1.08,1.39,1.25,,,9.6,,3.01,,2.09,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.63,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,69.22,,,99.7,,,,,52.85,46.7,82.94,,5.58,75.26,13.61,2.45,5.64,16.98,6.03,461.76,71.29,51.67,0.87,0.06,,,,74.83,59.18,,,,,7.8,1.34,0.84,,,,56.6,,,24.38,21.57,50.48,,,49.64,,10.43,4.1,17.33,15.58,,8.58,,,,,,0.79,1.86,3.22,34.65,7.23,2829.99,28.48,,4.89,5.01,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEM,49.09,40.42,2.11,,20.5,20.8,11.4,7.9,4,4.55,3.1,34.2,8.81,25.87,36.94,3.3,0.59,0.61,77.85,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.07,22.01,12.05,22.85,11.26,7.66,4.32,5.13,4.54,0.69,23.84,4.77,2.07,15.68,11.55,28.4,14.56,64.42,40.9,27.86,,13.05,,34.15,2.03,38.93,22.64,0.89,5.29,,,,,22.16,1.21,1.65,1.2,,,11.62,25.56,2.6,1.86,2.54,0.83,3.5,8.35,6.58,5.13,,5.69,,2.55,51.56,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,36.75,,,10.5,45.5,,,66.4,90.5,5.8,30.68,2.69,,34.08,3.72,0.19,0.12,16.4,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,3.08,10.16,6.69,22.85,9.21,6.32,0.79,0.81,9.84,0.47,3.56,6.1,3.08,9.01,1.67,10.05,3.02,17.91,38.95,,,4.28,,8,1.8,14.02,9.94,,0.59,,,,,16.62,0.92,0.97,0.74,,,8.26,44.77,,1.07,2.13,0.63,6.46,18.28,15.69,13.34,,11.06,,8.29,14.14,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,23.61,40,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.54,5.16,13.13,41.05,0.88,0.04,0.01,92.06,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.89,21.65,12.18,,16.71,10.6,4.2,4.75,4.62,0.27,,,4.04,15.66,0.96,13,4.64,94.33,61.23,2.17,,13.46,,20.61,1.84,18.56,18.49,3.36,2.48,,,,,,0.98,1.23,1.06,,,7.57,,,10.83,1.85,0.41,2.7,5.48,4.94,10.22,,4.35,,0.79,19.59,,,10,41234689544.0,Electric Utilities,Utilities
AER,33.02,48.85,4.38,,6.4,,,5.5,,3.17,,54.75,0.79,5.52,49.86,0.74,2.25,0.08,95.52,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.45,13.6,,15.95,9.39,7.73,8.03,3.28,0.23,,,1.06,7.89,,12.74,2.68,85.74,32.61,,,32.41,,26.37,1.08,7.72,9.8,,2.41,,,,,,1.11,0.74,1.42,,,3.42,7.35,,1.6,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.83,14.9,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,38.92,,,,5,,6.9,,,7.2,37.07,6.99,,39.47,0.42,0.16,0.07,12.65,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.48,28.63,15.45,,9.74,6.64,2.08,3.33,3.49,0.07,,,5.51,6.16,,6.76,2.74,21.39,19.44,1.43,,8.34,,17.25,2.73,8.78,5.45,,0.73,,,,,,0.59,1.47,0.77,,,3.79,,,,8.85,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,32.68,,,,5,,6.9,,,7.2,31.63,,,32.95,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,28.63,15.45,,,,,3.33,3.49,0.07,,,,6.72,,6.76,2.74,0.0,19.44,1.43,,8.34,,17.25,2.76,8.85,5.5,,0.74,,,,,,,,,,,3.8,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,33.43,49.7,66.11,,,,85.6,17.5,,1.59,11.1,39.54,,124.46,45.02,2.46,15.58,0.3,62.63,64.66,,18.63,43.32,66.55,2.51,,,,,234.34,65.9,36.33,38.57,8.17,9.93,,0.28,15.07,1.96,,,,,26.03,39.2,65.71,,,,,,6.94,,,,7.77,,,,,51.76,1.6,,,,13.16,35.91,,,,8.6,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,48.64,,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,63.08,,,52.74,2.19,0.9,0.27,15.78,1.6,0.45,126.67,62.76,2.29,0.76,,,,9.89,7.36,10.69,8.81,6.77,2.89,2.95,10.11,0.47,27.65,11.87,,10.72,27.29,30.71,3.96,16.97,62.43,2.75,,18.26,,29.03,1.92,12.85,13.95,0.33,2.39,,,,,8.71,0.93,,,,,5.95,11.18,0.56,0.72,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.21,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,38,,,9.1,,,,,,8,35.77,0.32,3.19,36.14,1.64,1.86,0.94,5.39,3.03,51.44,36.36,8.18,2.7,0.17,,,0.32,,19.51,,,,2.39,3.2,,0.7,,,0.35,18.91,18.64,,5.53,5.96,11.66,,,,,,1.26,,,,3.16,,,,,,0.9,,0.81,,,18.68,,,4.49,1.26,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
