Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACLS,,42.96,0.9,22.7,,62.7,72,31,57.41,34.8,40.77,,4.16,42.64,8.86,2.25,12.33,109.33,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.85,10.32,20.07,,13.41,2.98,2.76,9.22,0.73,13.75,4.29,,18.03,23.19,,,120.68,44.63,48.8,,21.54,,23.4,3.81,15.06,15.06,0.31,3.23,,,,,23.59,1.6,1.5,18.31,4.92,20.95,25.04,0.6,1.59,3.81,3.26,19.31,74.1,28.93,28.19,,33.01,,1.65,36.81,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,73.62,61.43,,,,2.6,0.1,,,,56.36,,,61.29,8.69,5.85,6.96,68.73,6.01,,,69.04,,0.15,,,,,,,,,27.5,22,,0.66,,,,,,,8.1,0.0,,,,,,,7.43,,,,23.63,,,,,,,,13.66,13.02,,,,,7.57,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.49,64.82,4.6,,,0.1,22.9,46.8,,7.7,64.18,0.83,1.58,65.62,2.31,0.26,0.55,100.14,1.13,,55.01,59.44,3.29,1.31,,0.21,0.83,19.92,16.04,21.13,13.54,12.02,1.88,0.93,5.02,0.19,4.4,5.19,0.87,20.13,8.28,13.04,6.91,97.6,6.58,4.87,,1.61,,5.59,5.91,53.84,24.94,8.91,0.88,,,,,19.74,,1.88,,,16.91,25.76,,1.87,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.6,156.47,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,2.79,55.07,,,,,,,,30.6,55.16,,,55.68,3.19,0.66,2.48,18.7,1.49,,469.19,121.47,,0.24,,,,,,,,,4.65,5.3,,0.45,,,,489.48,,,28.84,17.31,50.64,,,,,,6.63,,,,5.46,,,,,,,,,50.54,522,,,,26.71,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,63.86,1.7,9.4,,17.7,14.1,11.4,,16.8,73.71,,,68.12,13.1,0.85,1.32,574.84,1.16,,49.57,33.69,0.82,0.41,,,,38.13,33.69,39.35,22.73,21.23,10.48,12.27,2.62,0.5,31.17,2.5,,27.91,20.53,13.83,11.16,587.33,88.24,58.8,,24.86,,35.4,17.37,51.61,33.16,1.55,12.78,,0.96,1.2,,41.1,18.55,1,,,39.77,58.52,1.82,2.63,232.73,1.16,17.46,275.62,32.26,32.8,,22.15,,2.36,75.68,,,10,241068062221.0,Packaged Software,Technology Services
ADEA,14.47,67.31,,,,,,,13.28,,86.86,0.29,1.85,74.62,1.93,1.29,0.17,12.59,3,,,33.87,2.68,1.52,,0.19,1.59,16.12,8.88,13.17,,,4.51,5.02,6.2,0.34,38.16,9.98,1.59,9.22,16.46,,,9.0,,2.01,,12.87,,32.86,3.82,31.5,12.26,3.95,3.96,,,,,10.34,,1.87,,,9.4,13.5,,0.64,,3,4.2,606.5,11.04,13.34,,10.28,,12.93,33.16,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,23.69,58.45,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,68.84,2.69,17.08,62.78,5.81,0.79,0.31,234.88,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.52,56.06,28.19,40.78,29.29,22.87,11.35,12.39,1.78,0.72,30.39,2.53,1.59,31.02,17.5,12.29,,154.27,57.85,7.22,,17.07,,23.16,3.31,70.52,53.34,4.37,12.09,,2.69,1.8,,39.77,,1.77,,,29.47,37.07,3.6,1.92,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.71,55.13,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,55.7,2.6,9.4,7.7,25.1,24.8,,89.18,15,75.02,4.22,17.68,63.48,3.28,0.04,0.06,60.99,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.21,10.26,8,12.73,12.25,9,0.45,0.45,9.75,0.42,3.56,10.83,3.29,11.33,22.23,,,78.43,7.44,4.48,,2.93,,3.39,1.32,12.2,11.16,0.61,0.36,,,,,10.19,0.98,0.88,,,6.76,8.8,0.5,1.77,1.92,0.88,4.77,18.59,10.96,10.87,,5.18,,16.22,13,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,49.81,0.1,22.6,,89.8,,,,6.1,71.88,,,57.02,1.82,0.24,0.35,22.62,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.88,5.41,11.78,8.9,4.87,0.25,0.24,9.19,0.21,2.05,15.46,,8.09,,20,,39.38,6.28,2.09,,0.5,,2.67,1.02,30.57,8.47,,0.14,,,,,6.87,,,,,3.63,8.91,,0.7,,0.87,0.79,24,5.88,3.46,,7.03,,13.24,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,9.84,63.93,0.9,25.4,,21.7,23.3,,,14.2,72.92,,,68.04,4.97,0.49,0.76,258.43,0.69,,89.81,32.86,1.93,1.21,,,,43.67,38.88,56.55,43.53,39.47,9.31,9.71,2.29,0.22,18.45,1.92,,31.84,22.65,11.13,11.1,257.77,90.77,1210,,17.66,,21.44,25.76,52.84,31.59,0.58,9.9,,,,,56.07,,0.95,,,51.55,162.7,1.3,2.78,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.68,234.91,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.11,46.22,,3.7,,,,,,,35.9,2.46,6.47,43.87,0.49,0.03,0.01,7.29,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.46,15.45,6.37,14.18,,5.72,2.94,2.96,6.47,0.24,20.86,15.15,3,10.72,11.55,30.81,3.13,6.67,81.58,2.1,,13.82,,22.19,1.76,9.95,14.93,,1.42,,,,,6.81,,,,,3.88,5.51,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.27,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,35.78,63.73,,9.9,,22.2,30.1,,18.33,10.6,62.22,,31.63,63.9,9.19,1.17,3.5,132.79,2,,10.69,36.33,0.43,0.05,,,,21.92,19.26,22.67,18.42,16.71,1.97,2.02,4.56,0.83,8.9,4.12,,25.32,23.64,12.15,11.93,109.11,32.34,9,,6.18,,9.03,2.61,31.52,26.44,1.41,1.94,,0.99,0.64,,21.93,4.08,1.29,,24.01,19.89,23.89,1.29,1.27,14.19,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.89,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,65.91,,6.5,8,7.3,6.3,10.2,5.28,6.9,62.23,4.38,11.7,64.3,0.87,0.01,,82.51,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.17,19.95,11.19,,20.78,11.63,5,5.52,5.01,0.27,,,3.27,17.85,0.78,7.54,3.26,80.6,50.31,3.09,,16.28,,26.85,1.91,18.67,19.46,3.54,3.02,,1.3,,,,1.31,1.18,,,8.69,,2.85,,1.98,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.99,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,53.1,,99.7,,,,,52.85,46.7,64.93,,14.69,56.24,17.7,4.68,7.93,15.21,9.31,357.33,69.43,54.67,0.54,0.06,,,,39.59,34.87,396.18,,,,6.02,2.53,0.87,1.52,0.22,,49.87,,,24.21,24.4,49.15,,,50.07,,15.22,3.95,13.58,12.68,,6.84,,,,,490.64,1.49,2.73,13.46,5.41,262.22,22.72,,4.83,3.95,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,48.69,0.9,13,,,,,,6.1,40.34,0.37,7.09,47.49,3.68,3.21,0.97,106.07,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,38.59,23.53,36.4,,12.08,2.79,2.7,2.59,0.46,7.41,2.8,0.37,31.74,22.05,15.38,,86.22,35.21,3.81,,6,,5.38,3.43,44.2,26.86,2,2.61,,1.26,2.15,,35.71,2.58,0.93,,13.28,23.44,43.26,1.38,1.61,5.58,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.71,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,52.95,61.74,,20.5,20.8,11.4,7.9,4,4.55,3.1,51.96,8.26,56.39,59.74,3.1,0.52,0.47,81.47,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.94,33.81,15.13,31.77,14.16,8.98,5.18,5.78,2.96,0.68,18.06,3.23,1.94,21.87,19.32,18.45,7.57,56.59,36.6,20.97,,8.56,,29.57,2.01,66.24,29.84,1.17,5.51,,,,,30.62,1.83,1.28,,,13.62,40.18,1.71,1.95,2.53,0.76,2.16,5.78,4.54,3.17,,4.24,,1.83,54.31,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,33.27,44.5,,10.5,45.5,,,66.4,90.5,5.8,29.77,2.02,,40.06,4.2,0.39,0.23,20.58,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.32,12.01,7.86,13.5,11.05,7.59,0.99,0.96,8.33,0.49,5.42,7.26,2.44,11.23,0.6,11.23,3.71,17.82,38.98,418.66,,4.12,,7.48,2.31,16.46,12.4,,0.73,,,,,10.49,1.28,0.93,,,7.33,18.35,,1.35,2.73,0.81,6.29,17.29,14.86,12.87,,10.26,,12.46,19.06,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,23.54,66.65,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,81.43,4.65,15.2,70.56,0.92,0.04,0.01,100.28,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.51,22.62,12.82,,18.59,11.73,4.58,4.97,4.42,0.26,,,3.51,17.84,1.43,13.47,4.75,93.41,60.67,2.21,,13.49,,20.7,2.04,20.1,19.99,3.63,2.71,,,,,,1.35,1.18,,,8.7,,3.86,13.04,2.05,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.61,,,10,41234689544.0,Electric Utilities,Utilities
AER,54.41,62.88,,6.4,,,5.5,,3.17,,76.82,0.52,20.5,68.39,0.77,0.89,0.03,97.42,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.52,28.4,13.31,,15.95,9.39,7.73,8.14,3.52,0.24,,,1.03,8.66,,10.18,3.07,77.43,34.83,,,42.04,,28.67,1.12,6.37,9.58,,2.55,,,,,,0.75,1.52,,,3.63,5.72,,1.72,1.32,3.38,4.6,3.68,3.2,19.62,,2.94,,15.71,15.13,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,45.24,,,5,,6.9,,,7.2,33.98,5.12,15.46,43.07,0.51,0.19,0.06,17.13,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4.01,26.71,14.67,,17.26,10.6,2.79,3.14,3.74,0.07,,,4.01,8.93,,7.08,3.65,22.81,20.79,1.61,,6.07,,18.51,3.94,16.31,7.75,,1,,,,,,2.2,1.04,,,4.83,,,,14.04,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.71,14.67,,,,,3.14,3.74,0.07,,,,6.72,,7.08,3.65,0.0,20.79,1.61,,6.07,,18.51,3.97,16.44,7.81,,0.99,,,,,,,,,,4.87,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,55.96,,14.3,,129.9,,,49.89,64.1,59.96,4.04,10.98,58.64,2.28,0.44,0.21,21.09,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.04,14.8,10.63,,,8.32,2.32,3.47,6.76,0.54,,,4.34,16.67,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.17,16.71,16.61,,2.46,,,,,,1.4,,,,7.68,,,,2.64,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AG,,47.64,,9.1,,,,,,8,43.18,0.32,35.41,48.26,1.46,1.88,0.82,5.59,3.05,49.42,37.39,6.56,4.11,0.19,,,0.32,,27.5,,,,3.25,3.37,,0.69,,,0.33,118.91,18.56,,5.53,5.79,8.95,,,,,,1.19,,,,3.13,,,,,,,0.8,,,23.24,,,4.62,1.19,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,49.12,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,63.64,2.37,,54.53,2.38,0.15,0.16,91.04,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.27,18.01,11.44,11.79,11.83,9.7,0.81,0.75,5.55,0.3,6.4,12.65,1.27,11,27.07,,,128.48,26.24,14.69,,3.13,,10.32,1.68,16.26,7.23,0.29,0.5,,,,,7.91,1.51,0.81,,,5.08,12.2,0.3,0.79,7.1,0.72,3.43,14.41,7.05,9.57,,13.47,,,14.09,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,29.21,62.33,,2,17.3,10.3,15.9,23.9,17.21,12.4,52.19,2.5,41.57,60.18,4.69,1.73,956.31,19.28,3.04,140.5,93.05,12.32,,,,0.18,0.52,22.28,14.09,41.46,,,5.74,6.84,4.49,0.74,16.32,2.26,0.52,23.95,16.95,21.15,15.23,14.52,40.19,749.09,,17.74,,33.47,2.47,38.56,35.05,2.01,6.81,,,,,41.63,1.96,1.75,,,14.18,28.67,2.15,2.55,2.47,1.97,5.01,10.11,9.2,6.81,,6.38,,0.4,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,71.58,52.37,6.9,36,,,,,39.42,,50.45,,44.77,52.09,11.46,9.1,8.82,45.91,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,45.05,67.2,,0.85,,,,,,,97.39,0.0,89.33,,,,,,3.95,,,,82.25,,,,,,,,5.71,5.02,,,,,3.95,9.71,,,,,,,,0.53,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,22.94,,,,,,,,49.4,4.86,,22.68,14.53,2.12,0.29,8.69,4.08,1.36,,93.8,95.75,,0.07,,,,,,,,,0.23,0.27,,0.31,,,,,,,27.87,50.46,0.83,,,,,,2.53,,,,0.33,,,,,,,,,4.21,,,,,2.91,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
