Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,18.22,60.84,2,8.4,5.9,40.8,24.6,,11.1,70.51,2,32.55,62.87,3.1,,0.05,0.04,54.25,1.44,,,58.62,2.69,0.76,,0.28,1.64,11.75,9.2,13.71,11.8,9.53,0.57,0.58,8.51,0.37,4.23,10.2,1.65,16.4,26.19,,2.09,50.79,,4.81,,,3.04,,4.88,1.85,14.2,17.28,1.07,0.43,,0.85,0.82,,10.2,,1.09,,,8.75,9.43,0.87,0.94,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.47,27.68,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABT,,64.48,0.7,6.3,12.3,6.8,6.7,,5.8,77.11,3.6,,68.73,5.26,,0.52,0.49,110.77,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.93,28.49,19.56,35.77,21.79,18.81,4.84,4.98,3.51,0.54,13.88,2.93,1.97,32.1,12.94,8.41,6.41,106.47,55.24,10.7,,,13.65,,15.92,4.9,34.94,24.89,2.16,4.74,,0.79,1.62,,34.25,5.1,1.12,,,24.47,44.96,2.56,1.88,23.57,1.18,7.63,64.74,12.05,14.52,,10.37,,3.14,40.43,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,17.56,53.82,,6.9,,13.2,4.1,,5.9,66.47,0.23,9.28,57.2,3.1,,0.24,0.15,86.02,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.23,22.62,12.57,296.37,,,1.82,1.98,4.42,0.63,0.67,0.39,0.23,23.48,20.13,,,70.33,19.03,5.57,,,6.05,,7.68,1.75,28.79,28.86,1.43,1.73,,,,,260.27,2.23,,,,18.8,29.06,1.62,1.22,3.89,1.36,4.09,12.41,6.71,6.29,,4.98,,0.61,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,41.63,,,,38.8,40.9,46.1,16.4,45.17,,,40.24,1.95,,1.48,8.69,15.57,2.16,197.37,87.05,38.64,1.68,0.11,,,,95.19,63.36,26.96,21.88,33.86,2.29,2.44,1.05,0.57,9.04,3.12,,27.17,,,17.91,32.51,91.73,,,,3.43,,2.56,4.99,86.5,86.5,3.88,2.87,,,,,32.1,4.93,,25.11,7.79,32.1,131.95,,,6.3,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,65.21,,12.2,,,16.9,,10.9,79.17,,,70.23,2.29,,0.14,0.04,74.95,1.18,18.83,519.12,44.07,8.34,0.67,,,,93.1,37.56,,14.87,11.84,2.77,2.91,1.07,0.52,,,,21.76,,15.72,10.23,86.0,96.46,5.51,,,,,17.58,2.33,,20.99,,2.25,,,,,,3.22,1.01,,,65.28,,,2.21,11.12,1.17,,3.96,2,,,,,,234.22,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,44.18,,100.9,,,,,,49.75,,,43.67,,,4.31,,,4.49,,,,,,,,,,,,,,343.7,,,,,,,,,16.47,,,,,,,,,,3.8,,,,,,,,,,,,5.75,5.4,,,,,3.66,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,66.6,,18.8,33.9,6,,,4.2,83.46,2.3,,72.92,3.61,,0.04,0.02,20.75,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.3,13.68,5.95,31.23,11.27,6.3,0.32,0.33,7.31,0.11,1.05,6.91,2.3,10.47,19.1,,1.71,21.81,27.84,3.99,,,1.41,,2.43,4.13,10.81,7.92,0.59,0.15,,,,,14.55,,,,,4.34,12.91,0.88,0.8,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.33,31.92,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,82.07,69.15,2.6,5.9,,7,21.8,,6.8,73.76,,35.6,70.14,2.88,,0.15,0.15,47.8,1.32,,22.1,60.56,2.39,0.84,,,,19.01,13.57,23.85,,15.41,3.74,3.86,5.26,0.37,16.16,4.94,,32.15,13.55,23.91,6.24,32.49,50.71,3.86,,,12.01,,19.46,4.05,28.12,25.56,2.13,3.37,,1.19,1.66,,20.87,,1.31,,,17.8,22.93,2.44,1.5,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.05,51.96,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,46.58,0.9,22.7,,62.7,72,31,34.8,57.43,,14.34,49.36,9.22,,2.25,12.33,112.36,4.42,179.55,30.91,63.45,0.15,0.05,,,,11.57,11.01,21.48,,11.25,2.98,2.94,8.64,0.73,13.75,4.17,,17.76,23.01,,,121.49,44.63,48.8,,,21.54,,23.4,3.92,15.48,15.48,0.32,3.35,,,,,24.22,1.64,1.55,18.82,5.06,21.59,25.78,0.62,1.64,3.92,3.26,19.31,74.1,28.93,28.19,,33.01,,1.55,37.83,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,79.87,65.36,,,,2.6,0.1,,,83.27,,4.41,71.19,8.55,,5.85,6.96,65.89,6.01,,,69.04,,0.15,,,,,,,,,26.98,21.59,,0.66,,,,,,,8.1,0.0,,,,,,,,7.31,,,,23.24,,,,,,,,13.1,12.48,,,,,7.26,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.61,67.1,4.6,,,0.1,22.9,46.8,7.7,78.79,0.86,1.49,71.59,2.29,,0.26,0.55,96.43,1.13,,55.01,59.44,3.29,1.31,,0.21,0.86,19.59,15.77,20.76,13.3,11.81,1.85,0.91,5.1,0.19,4.4,5.39,0.9,19.95,8.37,13.04,6.91,96.47,6.58,4.87,,,1.61,,5.59,5.69,51.84,24.02,8.58,0.84,,,,,19.08,,1.81,,,16.27,24.94,,1.8,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.68,150.67,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,8.67,62.58,0.3,15.1,11.9,7.8,16.1,6.2,13.6,78.47,2.61,,66.63,7.25,,0.3,1.2,330.37,1.16,,20.04,71.1,0.43,0.17,,0.42,1.57,21.93,19.06,23.7,18.37,15.92,3.02,3.19,4.56,0.51,13.44,4.19,1.57,26.03,14.22,6.4,4.64,326.0,32.58,171.01,,,10.79,,14.2,7.46,30.25,27.81,2.48,3.25,,1.42,0.95,,24.35,7.05,1.17,,,23.01,34.99,2.69,1.64,40.19,1.16,13.46,227.4,27.32,26.23,,19.64,,3.13,36.59,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,18.32,57.83,,,,,,,30.6,65.66,,31.13,61.42,3.26,,0.66,2.48,18.92,1.49,,469.19,121.47,,0.24,,,,,,,,,4.74,5.41,,0.45,,,,488.38,,,28.84,17.19,50.64,,,,,,,6.76,,,,5.56,,,,,,,,,51.14,532,,,,27.03,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,8.65,71.42,,5.9,6.7,5.7,1.7,14.6,5.9,68.29,5.64,18.5,70.04,1.66,,0.07,,72.17,0.9,,535.71,52.31,5.24,0.52,,1.65,4.12,35.45,19.85,24.78,33.62,20.08,17.48,17.35,2.82,0.65,69.98,5.62,4.16,40.61,11.69,2.82,9.74,73.81,87.98,3.02,,,32.09,,48.78,1.46,40.09,40.16,6.48,12.3,,3.22,1.28,17.41,17.64,1.77,0.99,,,17.64,,6.12,1.06,1.75,0.9,2.43,,3.76,3.63,,3.67,,,32.36,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,14.85,58.65,,,,,,,,72.43,0.3,,63.01,1.87,,1.29,0.17,11.92,3,,,33.87,2.68,1.52,,0.19,1.68,15.54,8.55,12.7,,,4.35,4.84,6.44,0.34,38.16,10.55,1.68,31.37,17.41,,,8.93,,2.01,,,12.87,,32.86,3.61,29.8,11.6,3.74,3.77,,,,,9.8,,1.77,,,8.92,12.76,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.56,31.37,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,31.56,53.93,,30.2,11.6,25.1,26.1,12.4,17.3,70.5,2.8,22.08,58.75,5.67,,0.72,0.29,223.49,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.58,45.64,24.75,38.45,24.61,20.56,10.84,11.25,2.19,0.72,29.28,2.76,1.64,42.97,18.16,15.55,,156.87,59.84,9.13,,,20.45,,25.76,3.15,52.22,36.76,3.01,10.72,,1.85,1.65,,36.55,,1.58,,,26.16,32.52,2.39,1.81,,1.13,4.37,59.43,5.61,6,,5.53,,2.34,52.71,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,45.66,2.6,9.4,7.7,25.1,24.8,,15,69.1,4.22,20.21,49.9,3.26,,0.04,0.06,59.01,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.21,10.09,7.87,12.55,12.08,8.87,0.44,0.45,9.91,0.42,3.56,11.2,3.39,11.26,22.27,,,78.14,7.44,4.48,,,2.93,,3.39,1.27,11.8,10.8,0.59,0.35,,,,,9.85,0.94,0.85,,,6.58,8.51,0.49,1.71,1.86,0.88,4.77,18.59,10.96,10.87,,5.18,,16.48,12.58,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,42.27,0.1,22.6,,89.8,,,6.1,60.89,,,46.63,1.82,,0.24,0.35,21.47,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.82,5.38,11.78,8.85,4.85,0.25,0.24,9.24,0.21,2.05,15.67,,7.35,,22.64,,39.67,6.28,2.09,,,0.5,,2.67,1.01,30.16,8.36,,0.14,,,,,6.79,,,,,3.59,8.89,,0.66,,0.87,0.79,24,5.88,3.46,,7.03,,13.24,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,66.72,1.2,,13.8,15.3,15.1,13,9.9,71.4,3.6,,68.53,2.59,,0.06,0.79,264.54,1.01,,2.97,62.22,0.64,0.82,,0.59,2.06,20.82,18.8,30.25,20.34,18.51,5.37,5.67,4.8,0.08,18.72,3.33,2.12,26.39,14.63,8.78,5.55,265.89,45.44,13.74,,,19.54,,25.85,23.75,29.04,28.82,2.38,5.68,,1.29,1.58,,30.29,12.69,1.18,,,26.17,46.08,2.4,2.56,125.97,1.01,6.8,497.94,59.7,91.62,,7.53,,3.1,40.82,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,21.42,59.96,0.9,25.4,,21.7,23.3,,14.2,73.06,,,64.13,4.85,,0.49,0.76,250.13,0.69,,89.81,32.86,1.93,1.21,,,,45.13,40.27,54.91,42.27,38.32,9.04,9.67,2.22,0.22,17.66,1.85,,50.91,22.73,11.13,11.1,257.19,90.77,1210,,,17.66,,21.44,24.94,54.14,31.5,0.58,9.58,,,,,54.23,,0.92,,,49.95,157.49,1.26,2.69,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.71,227.39,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.57,58.25,,3.7,,,,,,79.47,2.41,14.54,64.42,0.5,,0.03,0.01,7.37,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.41,15.67,6.46,14.39,,5.8,2.98,3,6.38,0.24,20.86,14.69,2.98,11.17,11.11,30.81,3.13,6.67,81.58,2.1,,,13.82,,22.19,1.82,10.26,15.4,,1.46,,,,,7.03,,,,,4,5.69,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,25.49,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,30.4,68.84,,9.9,,22.2,30.1,,10.6,82.04,,29.69,73.48,9.24,,1.17,3.5,130.35,2,,10.69,36.33,0.43,0.05,,,,22.04,19.37,22.84,18.57,16.84,1.98,2.03,4.54,0.83,8.9,4.21,,29.34,23.61,12.15,11.93,108.85,32.34,9,,,6.18,,9.03,2.56,30.89,25.91,1.39,1.95,,0.98,0.62,,21.74,4,1.26,,23.57,19.72,23.7,1.27,1.25,13.93,2,6.73,148.57,11.63,9.3,,9.04,,0.98,54.77,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,73.17,,6.5,8,7.3,6.3,10.2,6.9,83.84,4.34,7.08,76.48,0.87,,0.01,,82.22,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.14,20.02,11.22,,20.82,11.65,5.01,5.54,5,0.27,,,3.25,18.88,0.8,7.47,4.4,81.19,50.31,3.09,,,16.28,,26.85,1.9,18.6,19.39,3.53,3.05,,1.3,,,,1.3,1.17,,,8.71,,2.84,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.92,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,46.97,,99.7,,,,,46.7,48.68,,12.27,45.67,16.99,,4.68,7.93,14.14,9.31,357.33,69.43,54.67,0.54,0.06,,,,37.09,32.67,377.1,,,,5.65,2.7,0.87,1.52,0.24,,,,,24.21,24.35,49.15,,,,50.07,,15.22,3.67,12.63,11.78,,6.32,,,,,456.13,1.39,2.53,12.51,5.03,243.8,21.16,,4.49,3.67,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,55.18,0.9,13,,,,,6.1,72.76,0.37,9.05,60.11,3.71,,3.21,0.97,106.87,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,39.37,24,37.16,,12.08,2.85,2.75,2.54,0.46,7.41,2.78,0.37,70.59,21.99,,,86.42,35.21,3.81,,,6,,5.38,3.46,44.53,27.06,2.02,2.66,,1.27,2.16,,35.99,2.6,0.94,,13.38,23.6,43.59,1.39,1.62,5.62,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.98,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,60.47,68.99,,20.5,20.8,11.4,7.9,4,3.1,84.18,8.34,52.55,73.74,3.09,,0.52,0.47,82.04,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.96,33.06,14.79,31.58,14.16,8.98,5.12,5.65,3.02,0.68,18.06,3.23,1.96,25.6,19.33,12.38,6.75,55.86,36.6,20.97,,,8.56,,29.57,2.04,66.7,30.05,1.18,5.61,,,,,31.14,1.86,1.3,,,13.83,40.92,1.74,1.98,2.58,0.76,2.16,5.78,4.54,3.17,,4.24,,1.83,55.43,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,24.87,52.87,,10.5,45.5,,,66.4,5.8,55.75,1.95,,54.12,4.24,,0.39,0.23,21.43,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.24,13.03,8.24,13.47,10.77,7.4,0.96,0.98,7.67,0.49,7.25,9.17,2.36,11.99,0.49,11.53,3.69,17.78,38.98,418.66,,,4.12,,7.48,2.4,19.31,14.1,,0.81,,,,,10.84,1.33,0.97,,,7.64,19.1,,1.41,2.84,0.81,6.29,17.29,14.86,12.87,,10.26,,12.09,19.84,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,52.68,57.83,,6.4,,,5.5,,,73.64,0.53,20.07,62.94,0.77,,0.89,0.03,93.89,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.25,13.24,,15.95,9.39,7.73,8.1,3.54,0.24,,,1.05,10.9,,10.18,3.07,77.09,34.83,,,,42.04,,28.67,1.08,6.14,9.24,,2.49,,,,,,0.72,1.46,,,3.53,5.56,,1.66,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,15.97,14.58,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,50.79,,,5,,6.9,,7.2,73.29,5.02,4.14,57.38,0.51,,0.19,0.06,17.38,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.93,26.73,14.68,,17.29,10.62,2.8,3.14,3.74,0.07,,,3.93,6.72,,6.88,3.01,22.67,20.79,1.61,,,6.07,,18.51,4,16.55,7.86,,1,,,,,,2.24,1.05,,,4.88,,,,14.25,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.51,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.76,14.7,,,,,3.14,3.74,0.07,,,,6.68,,6.88,3.01,0.0,20.79,1.61,,,6.07,,18.51,3.99,16.54,7.86,,1,,,,,,,,,,4.9,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,51.71,,14.3,,129.9,,,64.1,65.11,4.29,12.04,55.38,2.23,,0.44,0.21,19.99,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.29,14.38,10.33,,,8.08,2.26,3.37,6.95,0.54,,,4.59,11.76,,39.54,33.85,0.0,34.88,9.58,,,13.71,,23.57,2.1,16.16,16.06,,2.37,,,,,,1.33,,,,7.43,,,,2.51,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,106.62,62,,,,,,5.8,30.4,87.98,,,72.11,1.5,,14.67,0.32,29.29,56.68,,15.45,40.55,,2.44,,,,,,49.19,23.79,26.84,5,6.51,,0.29,13.24,2.98,,,,33.19,27.21,41.14,59.46,,,,,,,3.57,,,,4.41,,,,,33.56,,,,6.64,21.99,,,,4.36,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,20.12,58.67,1.2,12.1,,32.7,10.6,54.7,37.5,65.32,,,61.51,2.63,,0.74,0.27,18.47,1.47,0.97,136.81,63.94,2.04,0.68,,,,11.09,8.28,11.52,13.17,10.07,3.85,3.35,9.02,0.51,29.13,10.56,,13.99,25.73,38.8,8,20.13,62.12,2.57,,,17.97,,28.66,2.27,15.48,17.18,0.41,2.83,,,,,9.77,,,,,7.42,13.89,0.68,0.9,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,4.44,53.16,,9.1,,,,,8,79.12,0.3,34.88,61.09,1.52,,1.88,0.82,5.76,3.05,49.42,37.39,6.56,4.11,0.19,,,0.3,,28.14,,,,3.36,3.45,,0.69,,,0.31,,18.62,,5.53,5.77,8.95,,,,,,,1.24,,,,3.25,,,,,,,0.83,,,24.13,,,4.8,1.24,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,44.1,0.2,16.3,20.1,25.7,36.4,,16.7,62.48,2.41,,48.79,2.38,,0.15,0.16,88.76,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.29,17.89,11.37,11.75,11.79,9.67,0.81,0.75,5.59,0.3,6.4,12.97,1.29,24.57,27.11,,,129.18,26.24,14.69,,,3.13,,10.32,1.63,15.85,7.04,0.28,0.5,,,,,7.72,1.47,0.79,,,4.96,11.91,0.29,0.77,6.92,0.72,3.43,14.41,7.05,9.57,,13.47,,,13.74,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
