Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,21.84,50.61,1.5,7.9,7.7,13.5,33.2,24.7,58.71,10.5,34.62,1,,46.24,6.28,0.74,0.61,142.74,1.78,125.99,57.06,66.46,1.56,0.5,,0.18,0.66,26.3,22.79,30.18,25.66,22.43,6.26,6.58,3.8,0.54,21.81,3.45,0.66,25.28,15.58,4.82,2.37,133.76,54.39,17.3,,21.75,,22.9,6.95,29.61,27.4,2.28,6.44,,0.88,1.84,,29.51,5.68,1.27,,,23.38,29.5,2.12,2.19,26.53,1.37,13.03,74.15,18.1,23.78,,16.15,,3.09,46.05,,,10,33913792728.0,Medical Specialties,Health Technology
AA,,62.04,1.4,10.2,,,,,75.95,5.9,61.58,1.01,,62.75,1.31,0.44,0.55,39.25,1.55,79.98,58.53,26.31,10.94,0.65,,,1.01,,47.56,,8.76,5.67,1.02,1.04,,0.27,,,1.01,15.54,,,3.14,39.83,8.14,,,,,,1.81,,,,0.64,,,,,,,,,,20.81,,,1.73,1.89,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,61.08,,10.4,,,,,597.78,27,64.11,,,62.59,0.66,0.34,0.21,11.77,0.6,20.92,21.96,14.01,19.76,,,,,19.46,19.46,,10.41,6.21,0.69,0.73,5.14,,,,,5.99,,,4.04,16.45,20.23,1.4,,,,5.34,,,12.16,,0.15,,,,,,,0.35,,,3.75,,,,,0.5,,5.17,4.89,,,12.18,,39.91,8.78,,,8,8696254174.0,Airlines,Transportation
AAON,50.85,72.39,,26.3,8.1,29.5,31.8,,20.3,29.5,64.27,0.44,0.46,72.17,22.96,,,108.59,2.99,98.09,12.85,43.47,0.35,0.14,,0.14,0.29,36.89,30.24,87.47,,,,7.51,2.71,0.73,8.59,1.17,0.29,39.37,20.45,16.3,10.75,78.87,36.27,88.05,,15.61,,20.32,11.87,48.91,48.91,1.95,7.65,,2.66,7.68,,88.62,5.72,1.5,,57.46,40.03,62.55,1.96,7.98,15.08,1.7,19.5,39.13,29.71,25.86,,21.83,,0.49,99.62,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,33,3.6,,26,,,,,8.9,29.08,56.87,,33.18,1.71,0.09,0.12,37.4,1.23,263.29,213.8,27.04,11.12,1.52,,100,2.66,126.75,16.21,16.4,21.72,10.42,0.51,0.51,0.79,0.21,3.13,15.79,2.66,13.72,7.39,82.69,,147.37,39.48,0.41,,,,0.3,0.86,3740,3740,,0.2,,,,,6.29,18.89,0.18,,,4.1,13.55,,0.33,2.15,0.3,,0.91,0.64,,,0.32,,,4.99,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,23.39,55.52,2.9,1.3,5.7,20.9,23.2,14.6,102.85,15.7,59.59,0.59,31.19,56.65,10.24,0.47,0.61,229.03,0.95,11.42,91.36,22.13,0.75,1.52,,0.15,0.43,28.47,26.12,33.83,26.36,24.16,8.28,9.15,3.51,0.2,27.06,3,0.44,30.63,19.82,11.14,6.1,185.28,45.96,120.35,,26.44,,31.27,52.29,34.86,34.86,2.06,9.22,,1.44,1.62,,34.03,9,2.14,,,31.45,36.69,2.01,2.59,52.29,0.91,29.81,269.91,59,151.08,,35.41,,3.21,50.45,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,41.25,48.53,,,9.7,8.1,22.2,18.4,28.45,8.5,43.91,6.26,25.23,45.42,0.72,0.99,0.07,26.31,1.84,,145.05,6.23,6.69,1.44,,1.49,5.1,23.71,12.51,22.98,,,,7.2,4.22,0.4,31.33,8.71,5.12,37.06,8.2,,2.88,27.08,62.62,1.87,,15.39,,27.37,1.34,29.56,29.56,12.85,4.55,,2.56,1.25,11.61,14.56,1.34,0.58,,,9.9,19.91,,1.17,1.36,1.84,2.29,628.91,4.67,5.7,,4.27,,3.82,32.48,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,33.89,51.08,,,7.8,9.6,49.1,7.4,26.06,3.8,48.63,5.18,17.94,49.34,2.03,0.31,0.19,194.35,0.81,73.4,65.71,76.62,3.91,10.42,,0.57,3.17,41.95,22.2,22.58,14.46,14.09,6.82,7.3,2.38,0.05,32.33,5.18,3.2,16.09,20.11,7.32,5.01,146.66,62.76,5.48,,9.71,,24.95,50.61,64.78,18.16,1.17,6.3,,0.81,0.64,,19.49,,1.42,,,18.6,32.84,1.26,1.74,,0.71,3.83,192.43,9.41,53.28,,9.12,,2.92,42.16,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,45.01,,8.7,,,,,,,41.87,,,44.24,1.86,9.52,9.3,2.5,10.96,,,406.96,,0.07,,,,,,,,,8.29,4.1,,0.79,,,,,,,32.02,1.06,,,,,,,0.66,,,,22.54,,,,,,,,2,1.56,,,,,0.75,10.96,,,,,,,,0.74,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,47.95,,2.2,20.8,5.4,3.2,9.8,60.73,11,32.55,10.15,,43.15,3.74,0.44,4.44,2.36,1.11,97.74,188.94,24.71,0.13,0.04,,0.79,6.39,9.2,6.88,9.53,8.89,6.82,2.16,2.21,10.87,0.66,25.65,11.05,6.39,12.9,14.47,4.92,6.6,2.65,50.83,7.5,,17.86,,24.06,2.17,12.97,12.42,2.53,2.57,,,,,10.15,1.74,0.47,,,7.98,11.34,1.84,0.76,4.92,0.79,10.57,68.13,19.18,16.5,,16.25,,5.9,12.42,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
