Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BBWI,,65.53,2.13,6.7,,38.7,,,,3.17,12.3,65.38,0.82,,65.77,2.63,,0.12,0.04,39.09,1.09,83.64,40.88,8.72,3.26,,,0.24,2.05,10.04,8.32,21.26,10.2,8.44,1.78,1.84,9.96,,8.65,7.61,2.05,10.92,18.83,6.29,1.47,39.57,43.99,3.99,,,12.43,,17.28,,9.51,11.82,3.69,1.18,,,,,14.1,0.99,,1.01,,,10.48,10.18,1.27,1.25,,0.34,17.87,55.87,36.07,,,31.07,,12.31,11.44,,,9,8249375640.0,Apparel/Footwear Retail,Retail Trade
BC,,21.31,,4.3,16.4,17.4,18.3,20.2,,4.84,18.5,6.44,5.48,9.37,13.37,2.93,,0.24,0.11,65.99,1.97,136.86,43.67,36.33,3.48,1.34,,0.29,2.55,13.76,8.76,31.79,12.57,9.29,1.28,1.26,7.27,0.34,3.95,4.95,2.55,12.48,26.67,,,71.29,26.86,4.31,,,5.02,,9.63,2.14,16.38,11.41,0.37,0.82,,0.48,0.72,,20.94,0.93,7.99,0.71,,,11.01,34.59,0.46,0.82,124.25,0.74,4.37,20.59,10.63,13.31,,8.68,,3.43,15.79,,,9,5407256656.0,Auto Parts: OEM,Producer Manufacturing
BCC,13.16,26.63,1.41,,36.8,20.5,24.8,37.1,29.4,29.32,7.3,13.77,1.42,18.26,18.75,5.89,,1.18,1.47,123.19,3.13,51.52,26.71,23.24,0.73,0.24,,0.08,0.67,7.94,6.27,17.24,,2.52,0.25,0.65,12.59,0.62,3.8,5.5,0.69,11.84,29.86,,2.48,69.23,20.1,20.98,,,5.96,,7.62,2.21,11.96,11.91,0.26,0.71,,0.38,0.6,,18.68,1.78,1.19,2.13,,6.82,9.49,12.8,0.48,0.78,2.65,1.9,11.36,35.82,19.3,18.1,,19,,4.04,15.45,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,14.6,,,,5.1,3.1,,,,2.2,9.55,16.11,,11.82,0.55,,0.18,0.07,22.9,0.62,22.25,193.56,58.32,5.22,2.27,,1.58,12.61,27.23,9.34,24.17,14.15,7.64,2.91,2.93,3.67,0.24,12.14,9.77,12.27,11.39,8.65,,,42.22,68.47,3.21,,,1.1,,22.51,2.15,369.78,13.31,14.79,1.24,,,,,10.24,0.54,,0.55,,,4.06,27.55,,0.72,,0.6,0.37,8.73,4.42,1.37,,2.56,,,10.35,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,9.74,38.68,,3.5,50.8,12.7,26,25,39.5,18.12,12.7,40.2,1.59,,38.62,1.62,,0.68,0.3,91.01,1.57,,23.22,59,5.3,14.91,,0.12,1.05,14.24,8.95,29.56,,,,1.4,7.02,0.04,4.73,5.99,1.07,11.57,26.32,11.22,4.41,83.9,25.29,2.19,,,2.39,,9.99,14.24,33.81,12.13,0.52,0.82,,,,,17.58,1.08,,1.02,,,8.84,17.3,0.5,1.03,,1.57,1.82,34.87,10.37,32.2,,5.64,,,82.95,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,24.31,35.85,4.01,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,32.19,0.82,20.47,31.65,9.67,,0.67,0.32,167.17,2.98,67.6,31.44,49.43,1.02,0.2,,0.19,0.48,31.9,24.66,34.18,27.5,23.78,5.37,5.89,3.13,0.74,17.24,3.02,0.53,34.22,11.73,15.08,4.77,145.01,34.47,9.26,,,12.9,,18.44,4.57,44.44,39.36,4.92,5.73,,2.78,2.34,,33.2,1.15,6.63,1.22,,,27.36,36.17,4.21,2.26,24.6,1.9,7.63,40.2,11.83,11.16,,9.57,,3.38,52.16,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,27.95,52.3,,,,,15.5,2.3,14.6,124.48,153.4,57.42,,21.21,54.11,,,2.15,0.41,7.67,2.78,914.5,590.49,55.27,,,,,,,,,65.77,,3.87,4.96,,,,,,,,,22.41,11.67,98.06,,,,,,,,,,,3.87,,,,,,0.66,,0.26,,,,,,,,2.73,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDX,,52.14,,,2.5,4.6,3.3,28.5,,3.8,1.9,60,2.18,,56.01,2.18,,0.24,0.11,226.95,1.17,111.64,58.4,46.99,4.17,0.78,,0.33,1.72,33.14,17.42,27.34,28.38,16.12,3.9,4.16,3.02,0.45,15.22,4.68,1.72,15.75,8.1,7.97,6.15,261.05,45.22,5.41,,,8.45,,14.15,2.53,38.12,19.45,4.14,3.26,,1.53,1.86,,21.44,0.87,,0.88,,,17.35,20.13,,1.45,,0.74,3.13,30.76,5.39,6.63,,5.24,,0.15,44.38,,,10,76513226414.0,Medical Specialties,Health Technology
BE,73.12,55.59,144.4,,68.3,,,,,,3.1,47.45,,94.56,50.41,0.4,,0.87,0.29,24.33,3.36,194.23,45.3,124.05,,3.93,,,,,,,45.13,30.99,4.15,5.35,,0.17,,,,60.83,,,16.3,16.35,22.07,,,,,,,12.8,,,,4.36,,,,,,1.49,,,,,,,,,12.8,2.33,,,,,,,,,,,,,3403472506.0,Electrical Products,Producer Manufacturing
BEAM,,55.72,1.13,,41,,9.5,15.7,0.4,,1598,57.93,,0.89,56.35,2.73,,5.57,5.71,28.81,5.69,,,,,0.21,,,,,,,,,25.6,4.69,,0.68,,,,,,,,27.55,,,,,,,,2.99,,,,6.66,,,,,,1.05,,,4.36,4.21,,,,,2.99,5.69,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,26.86,36.13,32.81,2.8,4.1,,32.6,32,18.6,,18.5,8.64,,20.78,22.96,2.7,,0.04,0.02,101.3,1.91,72.99,59.94,52.24,4.29,1.95,,,,14.84,11.49,50.46,12.88,10.03,0.97,1.03,6.74,0.26,2.04,3.14,,12.62,25.08,,4.99,95.61,25.67,3.95,,,3.86,,6.95,3.3,17.32,17.23,0.81,0.67,,0.55,1.37,,31.97,1.06,,1.1,,,19.76,30.14,0.7,0.98,,1.14,5.43,25.57,13.31,20.58,,9.9,,,77.2,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEN,,43.36,4.37,,2.2,3.5,,,,,,46.75,7.29,,41.89,1.38,,2.42,0.34,20.88,3.24,,253.66,63,9.52,1.05,,0.52,6.06,23.33,15.61,27.03,14.51,10.97,2.53,2.53,4.29,0.39,9.37,7.41,6.26,8.48,13.29,6.84,,24.99,80.11,11.91,,,5.48,,13.66,0.86,23.79,8.53,,1.23,,,,,13.6,0.84,1.68,0.52,,,11.07,19.39,,0.52,7.18,3.24,1.47,56.67,3.06,3.74,,3.28,,,7.21,,,10,13098167610.0,Investment Managers,Finance
BEP,,38.71,,,,2.8,27.8,,,3.25,13.7,49.34,6.1,,39.83,0.21,,0.14,0.04,23.34,0.73,15.68,58.55,44.34,7.41,7.61,,,6.15,31.76,15.31,,21.86,9.46,5.22,10.55,3.15,0.05,,,6.15,31.41,4.38,,10.59,34.21,56.9,0.52,,,,,17.59,1.79,,,,1.22,,,,,,0.68,,0.7,,,4.69,,,,3.67,0.71,,3.12,2.91,,,,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,5.25,39.34,,,70.3,34.7,,47.8,,1.28,8.9,39.49,4.91,4.07,37.3,0.12,,0.06,0.04,28.66,0.51,6.93,33.76,42.29,7.88,2.83,,,4.99,71.62,15.52,1939.78,10.29,5.45,3.42,6.43,1.4,0.11,0.36,0.29,4.99,181.5,,22.51,19.98,47.21,57.93,0.74,,,,,23.94,1.11,,,,1.27,,,,,364.98,0.61,,,,,4.61,,,,1.31,0.51,,0.96,1.03,,,2.18,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BERY,14.52,37,14.13,5.3,10.2,,,10.8,3.5,16.89,1.3,32.68,1.73,28.77,31.19,1.54,,0.3,0.12,65.16,1.25,60.19,51.07,46.98,4.97,2.45,,0.16,1.75,16.43,8.52,17.74,13.21,7.7,1.31,1.24,6.09,0.22,6.97,11.45,1.92,10.2,15.36,,,53.7,18.38,3.62,,,4.21,,9.19,2.06,14.74,9.62,1.78,0.61,,0.31,0.57,,8.78,1.21,,0.95,,,5.36,9.07,,0.52,,0.8,3.17,14.83,6.78,15.34,,6.73,,9.82,15.34,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.A,,34.75,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,13.89,2.95,,28.17,4.62,,0.27,0.13,39.17,2.7,562.9,139.16,77.94,2.17,0.87,,0.41,2.22,15.99,15.01,48.38,18,16.41,5.21,5.43,6.25,0.45,11.23,2.43,2.29,21.69,6.31,6.93,2.72,63.26,59.21,8.42,,,24.61,,27.04,5.11,18.94,18.94,5.12,4.66,,1.6,3.52,,41.62,0.62,3.55,0.62,,,28.04,24.73,,2.12,15.34,1.05,12.23,34.9,20.76,28.87,,12.68,,1.25,19.44,,,10,30790147377.000004,Beverages: Alcoholic,Consumer Non-Durables
BF.B,,33.88,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,13.07,2.91,,27.14,4.62,,0.27,0.13,39.88,2.7,562.9,139.16,77.94,2.17,0.87,,0.41,2.19,15.99,15.01,48.38,18,16.41,5.21,5.43,6.25,0.45,11.23,2.43,2.26,22.08,6.31,6.93,2.72,63.91,59.21,8.42,,,24.61,,27.04,5.11,18.94,18.94,5.12,4.66,,1.63,3.58,,41.62,0.62,3.57,0.62,,,28.04,24.73,,2.13,15.33,1.05,12.23,34.9,20.76,28.87,,12.68,,1.25,19.44,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,17.61,42.3,,1.5,,,21.2,22.4,11.2,3.21,18.4,55.9,,7.67,46.06,2.56,,0.16,0.06,109.7,0.61,,4.45,31.71,5.58,1.32,,,,35.44,24.33,37.2,21.62,17.81,2.77,3.06,2.82,0.36,8.22,3.4,,27.05,4.94,18.8,8.93,116.19,22.64,4.4,,,4.44,,8.63,4.53,54.81,32.76,,2.42,,,,,29.42,0.94,,0.81,,,20.37,41.24,,2.29,,0.61,3.03,16.76,7.25,9.27,,3.87,,1.06,51,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,30.82,,,23.4,8.8,23.6,29,,,12.6,28.88,4.5,,28.23,3.98,,0.39,0.43,79.1,2.07,54,26.92,15.76,2.67,0.7,,0.25,3.42,7.42,6.08,14.79,7.77,6.18,0.23,0.3,13.48,0.4,2,9.88,3.44,8.71,,,,92.47,6.54,3.49,,,2.11,,3.2,1.09,10.03,7.32,,0.21,,,,,10.74,0.86,0.62,0.93,,14.02,5.04,7.76,,,1.19,1.1,4.57,17.61,12.58,11.11,,7.08,,7.43,12.93,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,43.71,42.06,,,,,0.9,89.8,21,57.49,2.6,59.59,0.03,16.5,45.25,1.39,,0.33,0.39,9.04,1.57,,163.08,15.57,4.16,1.68,,0.06,0.79,19.84,15.2,31.84,4.99,4.16,1.66,2.45,5.04,0.2,7.7,3.89,0.9,8.53,8.41,12.02,11.27,6.1,44.88,2.48,,,5.67,,10.12,4.99,35.44,9.33,,1.97,,,,,25.46,1.48,3.44,1.74,,,17.79,,,2.75,27.69,1.57,3.04,129.28,11.41,13.96,,7.76,,5.98,29.37,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,8.18,42,,,,,18,24.3,2.4,27.56,85.3,54.16,,19.7,43.78,3.56,,1.33,2.45,181.62,1.93,278.18,223.87,48.44,,0.32,,,,,,,,390.18,3.99,5.44,,0.59,,,,,,,31.37,461.23,83.74,,,,,,,5.49,,,,5.74,,,,,,0.39,,,62.84,12.72,,,,,5.58,1.72,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,6.98,39.17,,,,,,,,,3.6,36.88,,16.69,37.17,0.11,,0.16,0.03,7.53,1.19,204.11,83.93,78.5,8.1,,,,,18.89,9.72,25.54,12.69,6.38,2.37,2.72,5.29,,10.65,34.73,,1.7,27.31,,7.3,9.19,70.87,1.24,,,,,18.49,,,21.12,0.64,0.31,,,,,2.88,0.82,,0.38,,,2.1,3.63,3.44,0.54,,0.82,,56.91,6.07,,,33.44,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,34.44,,,,3.8,,,,,4,28.09,11.11,,31.46,3.31,,0.88,0.61,49.42,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.91,8.18,6.34,12.59,6.35,4.91,2.62,2.68,12.22,0.42,21.29,8.79,5.91,13.4,17.61,,,56.2,72.85,10.52,,,14.23,,41.25,3.1,17.06,13.59,2,2.43,,0.8,0.61,,11.38,0.88,1.4,0.89,,,6.53,22.34,2.01,0.65,3.23,1.29,7.84,25.68,21.52,18.63,,15.91,,3.11,15.19,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,13.75,33.12,1.22,,124.2,,,,,,,30.43,,31.23,31.19,,,2.49,,,2.89,,,,,,,,,,,,,,692.54,,,,,,,,,,,,,,,,,,,10.86,,,,,,,,,,,,,18.43,13.8,,,,,11.59,2.89,,,,,,,,0.03,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,50.26,,,5.3,,,,6.1,32.27,3.8,51.14,,,50.97,1.76,,1.69,1.72,88.05,2.19,7.81,209.46,29.02,2.81,0.3,,,,6.67,6.67,6.31,7.92,5.98,1.22,1.39,14.99,0.62,21.99,13.25,,8.8,,12.37,2,120.26,51.09,7.7,,,15.81,,16.98,0.84,10.86,3.71,2.32,1.66,,,,,7.57,0.73,0.41,0.44,,15.03,7.57,11.81,,0.48,1.01,2.19,5.15,71.67,8.37,8.53,,8.3,,3.98,11.18,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,32.44,,1.7,13.3,,,,,,,41.14,,,34.55,2.68,,0.31,0.26,149.02,1.26,404.72,62.49,78.84,2.38,0.41,,,,12.13,9.4,14.87,9.69,7.26,2.86,2.74,8.24,0.58,18.41,8.12,,8.92,,6.12,,222.96,75.59,8.5,,,16.81,,23.17,1.33,13.49,9.76,,2.27,,,,,12.33,0.67,11.79,0.55,,,10.25,21.35,,0.49,324.74,0.8,5.91,37.57,9.3,10.52,,8.15,,,7.09,,,10,36899536231.0,Biotechnology,Health Technology
BILL,9.5,56.9,73.02,,13.1,,,,,,61.7,55.25,,88.95,53.63,1.35,,0.36,1.51,87.04,1.53,,12.22,7.64,7.37,0.24,,,,288.11,66.24,30.09,42.43,80.9,6.01,6.53,0.35,0.44,21.69,3.15,,49.18,,,15.58,148.05,81.89,,,,0.59,,,2.31,,36.81,,7.21,,,,,33,0.59,3.26,,,7.68,30.67,105.01,,2.22,6.85,1.53,0.08,19.19,0.56,0.19,,,,11.21,,,,,11665850671.0,Packaged Software,Technology Services
BIO,3.79,46.54,1.53,1.5,,,,3.5,,6.18,2.7,47.44,,17.27,46.2,3.08,,3.26,1.17,330.53,6.14,244.87,37.72,65.03,,0.19,,,,,,39.89,23.16,17.26,3.36,3.46,,0.71,8.67,2.44,,28.52,23.01,,,384.9,54.39,6.23,,,,,11.86,1.23,,31.24,,3.62,,,,,41.52,0.86,1.38,0.95,,,22.57,,,1.03,1.36,4.52,,,,,,2.51,,4.31,14.79,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,9.66,39.92,2.42,,5.4,6.5,21.7,9.6,15,3.37,26.8,46.54,6.22,23.67,40.45,0.44,,0.22,0.04,32.0,0.77,11.63,111.17,81.04,6.36,9.45,,,5.06,19.35,11.26,624.49,,,5.39,4.54,5.17,0.05,0.75,0.95,5.06,43.6,24.32,35.52,8.74,39.78,25.78,1.65,,,1.17,,23.82,2.8,,,,0.76,,,3.18,,104.91,0.8,,0.37,,,3.42,16.49,,1.07,,0.72,0.24,9.65,5.3,3.99,,4.02,,,89.89,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,23.92,33.31,3.18,,50.1,18.2,26.9,,,39.11,,39.26,4.28,31.76,32.56,0.33,,0.04,0.02,38.52,0.43,,240.8,95.29,6.31,,,,4.22,15.74,10,30.92,,,,5.83,6.35,,20.01,14.32,4.22,,28.92,,,61.63,63.1,2.25,,,,,61.06,,,,,1.47,,,,,7.4,0.63,,,,,2.84,,,,,0.43,,9.6,7.59,,,,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,46.16,45.87,17.92,1.1,67.7,,9.8,8.6,,7.73,10,19.94,,9.27,36.83,4.78,,0.01,0.01,93.79,0.76,34.39,28.12,4.26,2.67,1.61,,,,18.84,14.31,42.58,17.99,13.4,0.7,0.74,5.31,0.24,1.73,2.9,,21.87,18.18,6.07,5.15,81.46,18.36,15.76,,,2.71,,4.04,6.98,22.87,22.01,1.26,0.61,,,,,35.04,1.15,4.33,,,,13.81,21.14,1.46,1.81,18.88,0.14,8.08,21.24,18.75,35.94,,11.14,,3.42,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,4.42,54.21,13.47,,0.7,32.6,14.9,18.3,,137.63,11.1,50.16,4.38,30.78,50.83,6.08,,1.53,1,51.26,2.37,80.29,34.28,2.44,1.23,0.67,,0.36,2.74,10.69,9.78,13.68,10.27,9.36,2.05,2.12,9.35,0.5,15.46,7.29,2.74,13.54,24.7,,,35.16,48.61,,,,16.21,,19.79,5.3,12.95,12.95,0.66,2.1,,,,,13.56,1.46,1.76,1.63,,150.76,11.1,13.25,0.8,1.06,5.3,1.67,21.35,54.03,33.83,43.62,,31.89,,1.59,13.66,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKH,18.39,37.8,5.18,,4.9,4.8,2.1,1.4,,3.35,8.5,42.48,5.85,18.76,35.73,0.97,,0.02,,58.98,1.12,41.73,40.88,29.75,5.62,1.24,,0.69,4.45,17.25,11.18,94.11,15.12,9.91,3.35,4,5.8,0.36,4.25,2.16,4.45,14.34,,3.75,1.72,59.21,38.19,2.47,,,12.01,,22.44,1.21,15.71,15.71,11.22,1.9,,1.36,3.78,,43.26,1,1.18,0.91,,,5.33,54.01,,3.37,1.96,0.83,2.59,6.78,5.64,7.71,,4.36,,3.7,16.3,,,9,3718617967.0,Electric Utilities,Utilities
BKNG,46.43,53.44,23.93,5.7,,,71.8,218.5,,291.24,52.4,54.71,0.7,30.04,51.02,6.8,,0.95,0.94,5122.94,1.23,,,55.29,2.13,,,0.15,0.69,23.55,21.38,19.77,20.17,19.18,6.65,7.29,4.25,,36.88,5.07,0.69,24.44,22.55,16.26,8.98,4250.46,,6.46,,,21.85,,27.92,,34.36,28.42,4.31,7.56,,2.49,1.8,,20.5,1.21,,1.09,,,19.48,23.17,1.16,2.59,,1.23,18.76,486.9,63.31,,,35.79,,3.6,62.17,,,10,112792568813.00002,Other Consumer Services,Consumer Services
BKR,29.69,39.43,21.77,,,2.7,,,54.7,,,29.57,2.24,28.6,33.16,2,,0.21,0.44,40.79,1.3,87.35,75.46,78.63,1.4,0.37,,0.38,2.09,13.64,10.09,24.22,11.73,8.7,1.54,1.59,7.33,0.43,6.57,4.51,2.09,15.95,,21.67,4.33,36.76,21.09,17.29,,,8.21,,11.91,2.45,18,18.42,,1.48,,,,,22.49,1.11,2.36,,,,13.09,18.85,,1.68,6.59,0.88,6.06,63.51,13.2,14.4,,8.26,,5.77,,,,4,36509085979.0,Contract Drilling,Industrial Services
BL,,50.54,22.68,,,,155.5,37.1,30.3,7.12,9.8,38.88,,31.94,45.7,2.85,,2.24,0.92,62.38,2.69,,9.69,80.08,4.67,2.49,,,,27.94,20.68,24.96,50.71,32.46,5.65,6.35,3.58,0.22,25.45,4.19,,27.53,,8.64,9.93,62.77,75.27,3.63,,,19.83,,4.38,10.56,63.44,25.69,,7.05,,,,,27.87,0.99,,,,,24,28.16,,4.44,,2.69,6.48,437.75,10.49,43.73,,2.17,,4.94,,,,1,3391767130.0,Packaged Software,Technology Services
BLCO,23.86,35.26,1.87,,,,,,,15.79,8.3,25.7,,30.99,31.27,1.02,,0.18,0.07,17.86,1.57,200.89,86.47,69.68,8.19,0.7,,,,92.27,19.43,,35.19,16.26,1.48,2.34,1.08,0.49,,,,21.11,,,10.91,20.12,60.89,0.43,,,,,3.71,1.05,,,,1.46,,,,,,0.89,,,,,30.83,,,,,0.95,,5.4,1.02,,,1.83,,,,,,4,6161040343.0,Medical Specialties,Health Technology
BLD,,27.5,,1.3,25.5,,37.3,37.6,37.4,23.56,26.1,15.39,,,20.96,5.02,,0.34,0.16,312.44,2.01,37.36,45.94,57.62,1.52,0.75,,,,11.56,10.02,15.09,18.59,15.38,1.93,1.98,8.65,0.46,13.16,7.59,,13.93,24.68,8.7,3.56,310.01,30.62,11.65,,,11.66,,16.47,4.35,15.73,15.15,0.41,1.84,,0.49,0.45,,13.96,1.01,,,,,12.64,13.56,0.61,1.17,,1.49,12.35,84.87,21.38,25.44,,17.33,,0.57,32.28,,,10,8268964786.0,Engineering & Construction,Industrial Services
BLDP,,60.67,,,2.8,,,,,,,70.75,,,64.58,,,7.73,23.16,1.7,9.01,182.53,55.86,99.96,,0.04,,,,0.39,0.41,0.97,,,0.24,,256.41,0.87,,,,,,,13.25,4.67,,,,,,,,0.72,,,,5.64,,,,,,0.36,,0.69,0.99,0.82,,,,,0.72,8.19,,,,,,,,,,,,,1257536897.916084,Electrical Products,Producer Manufacturing
BLDR,6.74,27.05,,,57.9,,55.8,76.4,124.4,20.98,22.2,21.48,,25.52,22.78,3.86,,0.17,0.08,148.82,1.77,42.09,32.76,31.86,1.85,0.98,,,,11.97,9.08,12.33,11.78,9.19,1.23,1.27,8.35,0.41,10.34,10.09,,13.09,27.17,,3.08,119.33,33.55,8.85,,,7.4,,10.65,3.87,14.54,12.36,0.24,1.08,,0.39,0.33,,10.37,1.25,,2.46,,,8.51,9.76,0.49,0.71,,1.16,11.46,52.02,20.02,26.9,,15.48,,6.23,26.04,,,9,15909662313.000002,Home Improvement Chains,Retail Trade
BLK,29.17,57.65,10.12,0.9,4.6,11.3,4.5,3,3.4,0.16,4.2,64.09,3.46,29.73,58.59,2.04,,11.05,1.13,1054.83,18.63,,,75.92,1.57,0.34,,0.49,1.96,18.66,17.75,39.52,16.28,15.83,6.78,8.26,5.36,0.31,20.9,2.51,1.96,21.25,9.77,13.13,13.86,818.14,49.57,15.73,,,31.37,,36.89,3.74,25.66,25.18,3.36,8.05,,1.64,3.3,,38.48,1.29,4.9,1.44,,,35.92,24.11,3.5,2.05,20.85,18.63,4.87,83.98,6.95,15.26,,4.98,,1.52,29.51,,,10,104125152121.00002,Investment Managers,Finance
BLKB,0.14,36.54,3.46,,20,,4.8,10.6,17.3,,3.1,32.02,,15.31,32.88,1.73,,0.04,0.03,76.12,0.68,,405.19,36.19,3.98,1.9,,,,34.55,18.7,31.7,30.36,20.52,3.96,4.24,2.89,0.21,13.39,4,,16.3,7.35,9.61,5.36,78.05,55.22,2.65,,,4.62,,11.23,7.08,74.23,18.29,,3.52,,,,,25.41,0.98,,0.88,,,18,91.44,,2.12,,0.68,1.93,107.61,8.39,8.12,,3.07,,5.34,134.15,,,9,3922245268.0,Packaged Software,Technology Services
BMBL,,45.63,31.09,,,,,,,,,41.12,,,42.04,,,1.38,0.4,7.92,2.09,,6.98,34.34,,0.74,,,,,,10.41,4.72,4.36,1.21,1.6,,0.33,15.37,19.53,,10.65,,,1.07,25.49,70.35,4.57,,,,,13.8,1.04,,7.95,,0.94,,,,,6.02,0.31,,,,,5.13,,,,,2.09,,,,,,5,,21.48,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,43,48.13,1.05,,12.4,12.2,17.1,22.9,6.5,50.64,17.9,42.9,0.98,18.14,45.24,21.25,,2,,220.0,4.1,117.43,64.72,42.19,,,,0.29,0.56,40.77,33.75,47.01,,29,6.87,7.64,2.45,0.74,16.26,2.05,0.56,44.98,17.03,18.5,10.62,179.68,39.55,,,,14.8,,18.75,10.79,53.81,53.81,3.32,7.96,,2.81,1.71,,48.97,1.22,6.06,2.01,136.65,20.37,45.43,49.66,3.49,3.72,14.93,2.87,15.93,72.54,24.54,22.03,,25.09,,0.57,103.31,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,,52.97,,,5.1,,54.8,,,,9.2,61.2,,,56.18,6.21,,1.3,1.54,66.63,4.27,728.98,191.13,87.83,1.19,0.11,,,,29.95,24.06,40.52,16.47,14.47,3.93,4.43,3.34,0.79,10.93,2.38,,21.97,20.85,27.08,12.14,113.21,79.48,20.03,,,11.71,,11.35,2.33,39.68,27.99,,4.73,,,,,43.74,0.59,1.79,0.48,,7.84,31.6,158.54,1.13,2.59,2.55,2.62,4.69,17.08,6.97,6.29,,4.8,,0.95,,,,3,16589487435.0,Biotechnology,Health Technology
BMY,12.58,53.14,15.57,3.1,,7.9,62.2,5.3,1.1,,4.8,60.19,6.04,39.4,53.71,1.55,,0.36,0.16,57.76,1.24,88.89,103.24,69.53,10.14,3,,2.05,4.17,,31.48,11.57,9.18,8.5,3.39,3.37,,0.18,29.1,11.82,4.31,8.17,14.39,,,71.02,74.91,4.12,,,,,15.35,6.81,,49.21,2.01,2.46,,1.72,0.27,,8.47,0.81,,0.67,,,7.79,,,0.82,,1.09,,,,,,9.22,,,42.8,,,9,123319734742.0,Pharmaceuticals: Major,Health Technology
BN,45.49,47.78,10.36,,10.9,,28.1,22.5,,4.16,15.1,50.23,0.51,40.71,45.95,0.49,,0.25,0.07,57.49,0.73,35.21,159.52,82.96,7.7,5.32,,0.16,0.56,20.55,14.31,,,,3.02,5.04,4.87,0.09,,,0.56,14.43,15.69,62.98,,41.92,18.62,1.01,,,0.99,,18.54,2.12,127.53,31.79,2.25,1.01,,1,,,,1.37,,1.32,,,15.63,,2.14,1.81,,0.64,0.18,15.37,5.28,1.99,,3.01,,,43.12,,,9,59006212101.80238,Investment Managers,Finance
