Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,18.47,27.83,1.5,7.9,7.7,13.5,33.2,24.7,10.5,6.02,1.06,7.23,18.17,6.34,0.85,0.65,131.4,2.15,117.53,51.55,72.82,1.53,0.41,,0.17,0.7,27.46,23.23,25.3,25.19,21.96,6.01,5.9,3.64,0.57,23.33,4.01,0.71,25.1,16.03,4.95,102.1,138.06,50.63,14.64,,18.84,,19.54,6.17,31.06,24.7,2.06,5.9,,0.79,1.57,,25.15,4.79,1.17,,,20.46,30.75,1.87,1.98,20.89,1.64,11.49,62.07,15.6,20.99,,14.11,,2.9,43.22,,,10,33913792728.0,Medical Specialties,Health Technology
AA,10.78,68.16,1.4,10.2,,,,,5.9,70.73,0.91,30.83,69.44,1.13,0.45,0.53,44.01,1.61,83.25,57.67,25.57,134.11,0.64,,,0.91,,481.01,,24.66,8.9,0.89,0.87,,0.28,,,0.91,368.19,,63.4,3.09,39.45,6.37,,,,,,1.98,,,,0.73,,,,,,,,,,243.14,,,1.99,2.07,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,24.33,,10.4,,,,,27,8.24,,8.69,16.57,0.66,0.33,0.21,11.54,0.58,20.92,21.48,13.98,14.34,,,,,14.07,14.07,,11.93,6.94,0.71,0.74,7.11,,,,,5.36,,46,4,18.47,21.59,1.73,,0.94,,6.83,,19.22,6.28,,0.15,,,,,,,0.33,,,2.89,,,,,0.48,0.76,7.26,6.75,,,3.98,,38.61,8.36,,,8,8696254174.0,Airlines,Transportation
AAON,62.95,37.64,,26.3,8.1,29.5,31.8,,29.5,36.09,0.65,50.3,36.62,25.33,0.07,0.49,73.92,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.43,26.78,22.01,48.6,,,,5.31,3.73,0.82,10.92,2.09,0.43,,20.67,,,77.26,35.56,58.55,,15.44,,19.77,7.74,34.46,34.46,1.37,5.32,,1.9,4.22,,48.65,3.84,1.06,,27.1,25.12,37.06,1.48,5.25,9.61,1.57,19.39,38.08,29.18,25.9,,21.96,,0.89,71.13,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,0.12,46.6,3.6,,26,,,,8.9,55.36,32.07,43.69,48.92,1.32,0.09,0.11,67.42,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.5,76.71,18.9,16.42,20.56,11.26,0.68,0.69,1.3,0.21,4.18,11.72,1.5,18.7,5.15,122.3,1.3,163.7,39.77,1.15,,0.14,,0.85,1.57,97.71,97.71,,0.36,,,,,8.57,4.2,0.31,,,5.97,13.26,,0.59,4.05,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.84,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,,67.04,2.9,1.3,5.7,20.9,23.2,14.6,15.7,70.92,0.69,,68.95,9.06,0.54,0.64,194.09,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.5,24.88,22.72,29.29,24.85,22.74,7.71,7.82,4.02,0.22,26.71,3.43,0.52,29.6,20.6,10.5,5,178.27,45.59,59.12,,26.31,,30.98,40.09,30.18,30.18,1.79,7.95,,1.25,1.41,,29.73,7.34,1.97,,,27.41,32.13,1.7,2.26,40.09,0.99,29.34,275.4,56.47,150.79,,34.62,,3.51,43.9,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,12.07,51.5,,,9.7,8.1,22.2,18.4,8.5,60.23,7.46,6.01,52.58,0.64,0.98,0.06,21.79,2.06,,143.65,6.4,6.71,1.43,,1.49,6.07,21.71,11.52,24.06,,,,6.62,4.61,0.4,27.51,9.21,6.14,,8.04,,2.19,29.25,62.64,1.88,,15.46,,27.6,1.11,24.48,24.48,10.64,3.8,,2.12,1.18,9.6,13.63,1.11,0.48,,,8.69,16.88,,0.98,1.12,2.06,2.29,612.23,4.67,5.68,,4.28,,3.92,27.24,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,17.89,48.81,,,7.8,9.6,49.1,7.4,3.8,63.94,6.17,14.22,53.51,1.75,0.44,0.24,160.19,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.78,34.55,18.41,15.56,13.33,12.87,6.17,6.26,2.89,0.05,40.24,7.74,3.87,14.25,24.68,6.21,3.88,141.82,62.28,5.83,,11.02,,24.96,35.28,47.53,14.62,0.94,5.23,,0.65,0.43,,12.95,,1.19,,,12.52,19.09,0.83,1.39,,0.83,4.34,199,9.56,52.94,,9.67,,5.35,34.9,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,49.03,,8.7,,,,,,48.5,,,50.99,2.54,6.66,9.48,3.89,7.76,,,342.96,,0.07,,,,,,,,,8.29,14.84,,0.77,,,,,,,,1.19,,,,,,,1.01,,,,31.29,,,,,,,,3.13,2.37,,,,,1.18,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABG,0.54,55.81,,50.3,,28.2,37.8,,24,56.83,,0.2,55.67,2.69,0.01,0.01,242.73,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.31,9.61,100.06,10.88,10.03,0.56,0.64,9.7,0.33,0.64,2.01,,8.23,31.21,,9.41,249.42,18.22,5.43,,3.68,,6.86,1.46,8.85,7.71,0.24,0.33,,0.25,4.39,,50.72,,1.11,,,15.73,131.72,0.31,0.54,,0.38,6.33,26.89,13.18,17.8,,9.59,,,13.34,,,10,4632090814.999999,Specialty Stores,Retail Trade
