Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CUK,37.14,50.72,31.42,,,,,,,145.68,36,37.2,,56.89,44.37,1.01,,0.12,0.05,24.32,0.3,10.36,22.4,8.39,5.05,3.52,,,,17.2,9.88,47.6,15.45,8.97,2.28,2.37,5.81,0.17,5,4.16,,14.56,27.5,386.13,7.5,18.35,26.67,1.85,,,6.24,,13.76,3.48,21.15,20.23,,1.23,,,,,25.29,1.33,2.11,0.56,,,5.02,23.23,,,4.37,0.26,3.08,7.92,8.98,21.25,,5.89,,17.27,,,,6,19067138407.462,Hotels/Resorts/Cruise lines,Consumer Services
CUZ,30.13,41.43,5.96,,,2.2,,,0.9,2.19,2,37.84,5.22,34.28,39.23,0.82,,0.13,0.03,30.24,0.56,,,5.31,5.22,0.61,,3.89,4.29,45.45,14.75,21.16,,,,9.25,2.2,0.57,43.7,7.24,4.29,101.81,6.71,,4.36,26.35,67.29,1.47,,,6.17,,20.73,1.03,90.39,90.67,36.27,5.49,,,,11.32,12.57,1.15,2.09,0.74,,,12.57,,,0.68,1.05,0.56,0.67,796.95,2.35,1.14,,2.24,,1.13,18.3,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVAC,,51.54,,,,,,,,,,48.18,,,50.2,2.46,,5.88,13.83,2.89,6.2,34.57,45.44,8.41,0.24,0.06,,,,0.78,0.69,1.17,,,1.14,0.22,128.21,0.85,18.54,16.64,,4.6,,,,40.0,71.43,56.03,,,20.92,,24.88,0.83,5.35,5.53,,1.12,,,,,6.1,0.07,0.44,,1.37,1.28,4.69,,,,0.87,6.19,15.52,57.07,25.4,21.7,,25.34,,0.07,,,,,1793303457.0000002,Pharmaceuticals: Major,Health Technology
CVE,,30.11,,,3.5,102.7,104.9,,,41.16,36.5,17.75,9.96,,25.47,2.7,,0.49,0.31,14.42,1.59,33.53,38.8,21.05,0.96,0.34,,0.39,3.41,8.18,4.33,8.28,,,0.88,0.75,12.22,0.54,8.99,14.43,3.52,9.52,28.62,,,17.05,20.95,7.98,,,6.18,,8.59,1.3,10.54,10.43,,0.64,,,,,7.12,0.85,0.82,0.81,,,3.82,5.06,0.42,0.54,1.45,0.95,6.82,13.34,11.44,12.73,,8.63,,10.81,27.15,,,7,39257405542.46527,Integrated Oil,Energy Minerals
CVLT,116.76,37.38,12.37,2.1,,,,105.4,21.3,63.13,6.3,16.1,,44.78,27.97,5.81,,0.65,24.24,158.78,1.2,,0.53,84.61,0.14,0.05,,,,79.77,73.3,30.22,,,6.14,7.41,1.25,0.29,24.42,3.17,,40.46,21.63,14.45,11.79,82.62,82.09,205.14,,,19.75,,9.5,24.92,40.06,48.69,,7.94,,,,,32.55,1.92,11.09,2.1,,,31.77,36.12,,4.3,56.49,1.2,20.09,423.02,19.08,74.28,,27.58,,2.97,743.73,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,340.94,38.21,40.64,,,,,,,8.34,,21.09,,122.58,30.61,4.59,,0.75,0.14,224.46,3.25,43.09,9.11,9.58,6.01,10.06,,,,47.33,32.85,62.93,23.34,18.38,2.11,2.78,2.03,0.08,4.25,1.86,,94.39,,,19.22,36.94,20.04,1.05,,,0.14,,5.58,46.15,,,,2.79,,,,,48.77,6.13,,,,,43.58,,,,49.29,2.12,0.24,13.22,12.18,4.23,,12.57,,6.18,,,,1,9888969311.0,Specialty Stores,Retail Trade
CVS,,24.76,,0.6,3.9,6.6,2.7,5.2,,37.77,10.7,15.47,7.26,,19.33,2.04,,0.11,0.12,44.36,0.8,19.84,16.98,14.52,5.82,1.1,,0.44,6.08,13.34,9.03,76.04,10.07,7.85,0.33,0.35,7.5,0.3,0.46,3.06,6.08,7.23,18.52,,4.42,87.65,14.2,3.7,,,1.36,,2.9,0.73,11.11,7.38,0.82,0.15,,,,,31.43,0.51,,0.38,,,11.85,74.71,,0.31,,0.59,2,32.06,5.69,6.69,,4.15,,3.26,8.09,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,7.37,21.89,10.74,1.3,8.3,5.4,64,,130.2,366.52,28.6,4.79,6.18,2.99,13.14,3.67,,0.13,0.18,142.85,1.07,25.84,55.98,38.63,0.62,0.17,,0.56,4.62,10.75,6.58,14.59,9.54,5.54,1.41,1.41,9.3,0.6,9.67,7.45,4.62,12.96,26.85,,,161.58,29.85,42.54,,,8.6,,11.29,1.61,15.51,12.34,0.82,1.34,,,,,13.86,0.88,0.97,0.9,,,7.37,12.2,0.5,0.76,1.66,0.8,6.38,16.45,11.17,10.4,,6.56,,9.91,20.73,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,66.25,42.55,10.03,2.3,11.7,5.1,18.4,16.2,27.2,29.38,9.1,36.18,0.31,30.87,39.28,5.67,,0.45,0.38,354.22,1.98,103.19,42.81,55.05,1.74,0.48,,0.08,0.24,24.7,20.7,29.63,16.16,13.04,11.87,4.57,4.05,0.51,15.41,3.56,0.24,29.68,12.8,11.01,6.41,215.69,37.01,12.24,,,13.2,,17.54,5.36,33.25,32.57,4.23,4.39,,1.88,1.98,,28.48,1.64,7.24,2.04,,,25.75,28.74,3.16,2.31,35.61,1.39,8.74,75.64,15.03,17.18,,10.64,,2.33,49.29,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,56.85,38.32,22.18,,,,31.3,24.5,,2.11,16.2,20.28,,66.49,30.4,23.53,,3.31,4.16,28.7,4.66,,9.82,40.36,2.95,0.18,,,,455.72,248.72,50.98,38.01,35.14,11.52,14.61,0.22,0.65,28.66,1.91,,53.85,,,20.24,21.4,72.25,,,,0.16,,3.21,15.2,3490,87.25,,14.9,,,,,51.14,1.34,9.23,,73.59,29.9,48.81,,,,21.47,4.66,0.12,31.19,2.76,0.18,,5.67,,0.02,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN.A,5.93,32.09,,,4.5,13.6,5.2,37.5,,,2.8,9.42,10.45,10.61,22.54,0.43,,0.44,0.04,24.53,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,6.81,47.64,12.84,35.12,28.43,8.49,7.1,10.2,2.1,0.15,29.03,13.25,6.98,28.89,27.01,8.23,6.89,31.88,64,0.54,,,8.94,,16.72,1.34,23.6,20.17,1.94,2.09,,,,,7.22,0.77,,1.06,,,3.64,4.38,2.09,0.44,,1.49,0.85,2.77,2.16,5.78,,1.16,,,28.23,,,8,5070976519.0,Alternative Power Generation,Utilities
CWH,,30.23,,,63.4,64,,,,,,8.23,21.44,23.55,20.51,1.72,,0.02,0.01,21.31,1.23,169.57,17.69,6.9,15.44,33.13,,,2.46,31.72,21.06,71.06,13.7,12.01,0.74,0.81,3.13,0.02,1.13,5.57,2.46,21.29,34.52,,3.98,14.29,29.84,0.7,,,,,2.84,8.53,,,,0.23,,,,,9.57,1.47,,,,,5.6,,,1.04,,0.19,,4.79,5.17,,,2.93,,,7.32,,,9,1784505416.0,Specialty Stores,Retail Trade
CWK,32.63,29.63,2.9,,14.4,,7.6,67.8,,36.4,5.6,9.55,,29.28,19.87,1.56,,0.35,0.23,13.09,1.18,,51.87,51.85,5.97,1.98,,,,16.32,10.03,22.52,12.84,9.2,0.64,0.6,6.02,0.23,2.64,8.32,,11.07,9.27,,4.26,10.81,17.89,1.41,,,0.94,,3.48,1.75,35,16.88,2.38,0.32,,,,,12.11,1.21,,,,,10.14,14.37,,1.12,,1.18,1.17,72.17,6.43,5.37,,4.18,,4.35,,,,3,1878535349.0,Real Estate Development,Finance
CWST,26.82,39.85,9.24,,35.5,,14.4,,29.6,,13.1,21.28,,10.9,31.66,3.19,,1.78,0.45,105.97,2.55,6.93,36.67,37.93,3.85,0.76,,,,92.38,24.2,131.38,44.44,18.19,4.34,4.91,1.08,0.49,3.74,0.83,,101.43,15.02,23.38,13.2,106.95,34.14,1.59,,,0.46,,6.71,4.36,878.25,172.77,12.8,4.13,,11.14,3.58,,111.17,0.99,12.17,1.44,,,24.95,63.22,12.48,3.05,19.06,2.48,0.26,7.22,3.35,0.61,,1.87,,,239.52,,,6,4831716726.0,Environmental Services,Industrial Services
CWT,,24.7,,,10.5,7,,,7.4,,,9.09,3.45,6.22,17.85,1,,0.1,0.05,46.0,0.64,13.58,117.53,24.67,3.32,0.81,,0.33,2.44,15.14,10.07,,20.32,12.27,4.15,3.87,6.61,0.33,,,2.44,19.57,,35.15,7.7,62.46,55.03,4.19,,,19.56,,22.41,1.68,13.23,13.59,,2.6,,,,,,0.74,1.02,0.81,,,9.02,,,13.65,1.72,0.6,4.32,6.99,6.3,13.46,,4.18,,,24.82,,,10,2878752728.0,Water Utilities,Utilities
CX,,49.53,,0.5,8.4,,68.6,,,31.7,6.3,50.31,1.13,,49.73,1.34,,0.07,0.06,5.65,0.98,53.19,93.98,39.55,3.88,0.59,,0.11,1.1,10.07,8.9,19.05,1.57,4.82,0.91,1.02,9.93,0.43,5.6,10.33,1.1,7.88,11.9,57.31,5.99,5.52,34.06,3.56,,,2.8,,11.86,0.69,19.33,15.49,1.48,0.53,,1.9,1.1,,9.81,1.02,0.69,0.81,,,4.47,,1.88,0.72,0.69,0.73,1.76,15.11,8.24,4.16,,2.38,,21,22.43,,,8,10350916433.208002,Construction Materials,Non-Energy Minerals
CXM,,62.43,1.03,,,,,111.8,254.4,19.82,15.1,53.89,,,60.64,3.3,,1.14,9.32,9.1,1.74,,46.46,90.07,1.02,0.1,,,,59.5,38.07,27.22,,,2.3,2.4,1.69,0.51,8.87,3,,24.01,,7.32,5.92,14.42,73.25,,,,5.59,,4.06,4.68,57.19,24.73,,3.21,,,,,36.75,0.63,2.38,,910,9.01,28.59,269.12,,,5.2,1.74,4.09,43.77,5.08,7.56,,3.92,,10.78,,,,1,4037198954.0,Packaged Software,Technology Services
CXT,,37.99,,,,,,,,1.16,,15.5,1.12,,28.64,2.65,,0.36,0.21,56.44,1.38,76.25,46.99,51.41,2.26,0.75,,0.2,1.12,14.25,10.96,24.06,,,2.53,2.7,7.02,0.44,11.21,4.97,1.12,12.8,,14.98,5.39,0.0,45,5.88,,,12.18,,18.94,3.04,18.68,18.4,,2.28,,,,,20.33,,,,,,15.56,,,,,1.01,7.91,69.7,14.86,18.1,,11.36,,5.69,,,,5,3249352440.0,Industrial Machinery,Producer Manufacturing
CXW,50.67,51.59,73.57,2,4.1,,2.1,,,13.93,1.6,37.71,,89.5,44.48,1.77,,0.39,0.11,20.85,1.51,,55.43,51.58,3.29,0.67,,,,18.5,10.62,18.04,,,1.63,1.62,5.41,0.51,8.98,7.66,,23.75,4.62,21.72,3.13,12.64,24.34,2.94,,,3.85,,10.32,1.57,31.34,29.75,,1.2,,,,,13.25,1.65,1.43,1.22,,,9.34,17.54,,0.81,1.57,1.51,2.53,7.93,6.4,5.21,,5.63,,7,16.15,,,9,1174677172.0,Real Estate Development,Finance
CYBR,48.67,50.99,12.93,,1.1,,,,,,14.5,48.44,,23.52,48.95,8.36,,1.31,2.76,319.15,1.73,,16.19,61.56,20.44,0.44,,,,1451.6,557.28,70.76,94.76,80.73,11.6,15.5,0.07,0.5,22.68,1.33,,87.75,2.06,57.44,27.9,232.84,80.84,,,,1.38,,,11.16,1125.64,103.68,,15.57,,,,,69.18,1.37,7.81,1.51,56.99,19.56,66.68,282.42,,6.79,12.93,1.73,0.6,59.58,0.9,1.41,,,,0.04,,,,6,6975267314.0,Packaged Software,Technology Services
CYTK,39.59,34.53,,,,,,,,,,22.36,,,29.2,,,9.21,1.28,48.96,9.28,,15.3,137.77,,,,,,,,,,,182.87,1644.59,,,,,,,,9.63,273.62,4.34,,,,,,,,,,,,1507.74,,,,,,11.26,,66.04,,,,,,,,9.28,,,,,,,,,,,,1,3286011534.0000005,Pharmaceuticals: Major,Health Technology
CZR,,26.52,,,,,128.6,,,3159.57,24.1,10.86,,,19.85,0.57,,0.35,0.03,32.82,0.84,3.01,25.96,17.68,7.34,6.08,,,,14.72,9.25,,12.09,8.3,2.72,2.84,6.76,0.13,,,,26,20.81,,1.73,46.06,52.05,0.99,,,,,20.84,1.68,,,,0.63,,,,,,0.71,,0.6,,,5.6,,,2.05,,0.82,,14.61,7.06,,,10.47,,2.42,,,,6,11382375260.999998,Casinos/Gaming,Consumer Services
D,22.51,31,,,1.4,,,,,,0.3,24.52,3.58,16.04,26.31,0.7,,0.16,0.04,53.66,0.74,83.61,41.7,55.04,6.23,1.56,,0.98,5.04,21.06,12.61,,19.02,11.71,5.75,5.97,4.75,0.28,,,5.04,15.87,,10.63,5.34,58.88,49,1.92,,,16.95,,27.08,1.7,18.59,19.47,27.81,3.04,,,,,,0.91,1.34,0.78,,,7.71,,,124.79,2.02,0.58,2.39,6.1,4.77,8.99,,3.18,,10.08,16.46,,,9,40558385870.0,Electric Utilities,Utilities
DAC,19.07,33.05,5.73,1.7,45.3,,39.8,62.3,57.1,77.74,36.1,16.77,4.23,,26.98,2.76,,3,0.71,76.4,3.93,20.17,21.02,5.67,0.95,0.2,,0.12,4.24,2.88,2.35,,,,,1.68,34.72,0.8,,,4.44,2.65,34.51,,,76.54,61.46,27.15,,,56.16,,53.46,0.44,2.65,2.79,0.11,1.49,,,,,,1,0.23,1.46,,,2.45,3.62,0.11,0.26,0.44,3.78,14.61,18.32,15.77,17.95,,15.71,,1.02,6.49,,,7,1265117299.9999998,Marine Shipping,Transportation
DADA,,41.13,18.64,,,,17.2,34.4,41.4,,2.5,30.45,,,37.83,2.26,,2,2002.09,1.34,3.59,0.5,0.41,20.31,,,,,,0.14,0.14,0.76,,0.06,,,714.29,0.77,,,,,,55.72,4.48,4.94,27.63,,,,,,,0.52,,,,0.25,,,,,,0.27,,,1.8,0.69,,,,,0.69,3.58,,,,,,,,2.89,,,,,1133815046.0,Air Freight/Couriers,Transportation
DAL,57.76,45.49,35.58,,92.9,,,,,49.46,49.8,39.83,0.83,28.28,40.97,1.34,,0.14,0.16,60.93,0.39,11.55,37.93,21.13,3.75,1.79,,0.08,0.83,9.13,9.13,47.73,12.26,7.85,1.01,0.98,10.95,0.18,2.06,3.19,0.99,8.47,15.11,9.68,3.36,44.72,24.27,6.93,,,7.71,,8.88,2.85,8.39,11.01,,0.65,,,,,31.51,1.36,,0.76,,,5.85,294.54,,2.74,,0.34,6.24,15.24,13.95,40.43,,5.4,,8.37,23.31,,,9,25672394982.000004,Airlines,Transportation
DAN,,54.48,,,,58.7,15.1,48.1,,,14.1,27.64,4.23,,47.66,1.87,,0.15,0.14,11.49,1.49,63.77,67.31,51.89,4.16,2.02,,0.85,3.48,15.74,6.27,78.99,10.24,4.97,0.42,0.43,6.35,0.19,0.55,3.42,3.48,11.57,7.91,36.89,,14.93,8.7,2.22,,,,,3.35,1.13,,24.49,,0.16,,,,,29.44,0.77,1.31,0.48,,,3.92,62.22,,0.88,1.58,0.86,,8.17,5.48,,,,,0.83,8.05,,,8,2201136311.0,Auto Parts: OEM,Producer Manufacturing
DAR,,33.23,13.69,0.6,17.4,,25.2,26.7,1.1,8.17,25.1,28.94,,20.47,30.21,1.83,,0.11,0.03,33.06,1.41,56.62,29.72,40.89,4.27,0.98,,,,18.41,9.36,20.91,10.38,7,1.64,1.65,5.43,0.43,7.91,8.75,,11.08,22.91,,,54.09,23.35,1.31,,,4.42,,5.92,1.18,20.76,23.31,0.96,0.92,,0.73,0.99,,11.61,0.61,2.19,0.9,,,6.03,9.13,1.42,0.63,4.78,0.83,2.42,14.25,5.42,5.79,,3.58,,,14.81,,,10,9127674943.0,Food: Specialty/Candy,Consumer Non-Durables
DASH,74.43,43.54,23.25,,4.6,,43.9,1.4,125.8,,33.4,32,,56.25,37.57,9.32,,1.21,9.33,170.94,1.65,,12.66,19.44,1.74,0.07,,,,,213.13,36.64,53.52,35.09,5.09,6.42,,0.62,17.53,2.56,,88.79,,,19.44,117.21,47.62,,,,,,,9.2,,,,6.79,,,,,38.69,1.46,,,275.81,34.62,32.81,118.48,,,15.36,1.65,,,,,,,,0.34,,,,,31829603131.0,Air Freight/Couriers,Transportation
DAVA,,64.77,0.45,,22.7,,,,,,13.5,67.19,,,66.61,4.25,,0.39,0.28,30.3,1.9,,46.1,85.35,8.87,0.3,,,,72.28,72.28,43.77,27.14,22.49,2.5,2.11,1.39,0.65,4.82,2.51,,21.23,23.66,81.53,10.48,69.18,23.28,17.92,,,0.94,,1.18,2.23,220.07,49.89,2.31,1.91,,,,,39.23,0.44,13.41,,,,33.8,,2.64,0.94,84.78,1.9,0.81,15.21,2.93,1.13,,0.7,,,,,,9,2961938754.0,Information Technology Services,Technology Services
DAWN,,32.94,,,,,,,,,,15.59,,3.81,26.55,16.28,,14.05,213.53,12.78,14.62,229.3,642.22,31.92,,0.01,,,,,,,,,4.68,6.94,,0.93,,,,,,45.29,,0.0,97.75,,,,,,,2.26,,,,11.74,,,,,,,,,2.51,2.41,,,,,2.33,14.55,,,,,,,,,,,,,1210675629.9999998,Pharmaceuticals: Major,Health Technology
DBD,50.33,40.19,,21.5,,,,,,,,19.25,,9.66,32.76,1.69,,0.2,0.24,43.86,1.45,80.05,64.81,65.37,3.43,1.03,,,,10.93,7.73,,,,,0.65,9.15,0.27,,,,8.89,,26.61,,0.0,24,1.2,,,0.13,,5.17,1.53,334.69,18.83,,0.43,,,,,,,,,,,,,,,,0.96,0.12,51.47,8.76,0.47,,0.61,,49.35,,,,2,1522300000.0,Electronic Equipment/Instruments,Electronic Technology
DBX,,58.04,8.87,6,,,33.3,28.6,22.9,47.1,16.1,51.6,,28.29,56.06,1.87,,0.74,0.44,30.25,0.87,,30.91,9.66,3.11,,,,,19.63,15.34,11.72,13.32,11.78,3.96,3.93,5.09,,33.51,9.48,,11.75,26.44,10.05,1.25,29.82,82.43,,,,22.71,,20.02,,17.22,13.07,,3.8,,,,,11.28,1.01,,,,,10.94,14.27,0.54,1.09,,0.87,20.47,99.91,31.24,,,17,,14.14,,,,3,9373154089.0,Data Processing Services,Technology Services
DCBO,,36.16,3.18,2.4,,,,,55,10.77,37.3,15.16,,30.29,27.53,6.81,,0.66,40.49,46.17,1.13,,285.53,62.9,0.09,0.05,,,,74.04,63.66,56.34,,,5.41,6.68,1.35,0.26,11.85,1.67,,44.93,,30.08,18.52,59.24,80.92,79.02,,,8.63,,8.14,32.83,84.38,48.55,,7.51,,,,,63.49,0.78,10.55,,,124.84,60.59,73.63,,14.3,51.28,1.13,9.68,524.13,26.11,27.1,,14.44,,0.04,,,,2,1324788107.6935596,Packaged Software,Technology Services
DCI,15.5,22.19,3.97,1.3,10.9,6.3,11.9,15.1,7.5,34.99,9.5,4.48,1.99,4.5,13.6,6.47,,0.28,0.35,68.02,1.85,71.67,55.17,61.79,0.97,0.42,,0.3,1.55,15.2,12.92,25.22,14.56,12.39,2.28,2.36,6.58,0.51,9.34,4.17,1.58,18.74,13.95,8.28,4.88,68.53,35.52,25.71,,,11.56,,15.12,5.28,19.85,19.51,2.19,2.3,,1.34,1.56,,24.61,0.99,2.8,0.98,,,19.56,25.37,1.89,1.71,9.12,1.2,14.64,48.92,27.44,29.12,,20.11,,4.42,27.1,,,10,7475793263.0,Auto Parts: OEM,Producer Manufacturing
DD,11.71,26.47,,16.3,2.5,6.3,30,124.9,,0.41,11.1,8.35,0.7,2.48,18.41,1.17,,0.58,0.23,77.28,2.28,103.23,78.26,56.44,3.38,0.29,,0.39,1.98,41.53,18.07,30.68,13.38,10.88,2.84,3.12,2.41,0.65,10.17,3.86,1.98,17.58,11.99,12.14,4.38,83.02,36.19,4.57,,,6.55,,14.37,1.33,40.45,20.17,,2.67,,,,,26.18,0.93,4.06,1.13,,,15.24,2479.03,1.85,1.3,18.21,1.49,2.11,12.1,2.63,3.34,,5.34,,5.39,9.97,,,9,34227589660.0,Chemicals: Major Diversified,Process Industries
DDS,7.88,50.16,13.84,9.6,16.9,14.5,140.4,,75,,28.7,41.03,0.51,,46.24,6.84,,0.9,1.99,434.34,2.38,128.95,87.86,3.2,0.56,0.28,,0.03,0.23,7.73,6.32,9.45,13.75,9.79,1.02,0.94,12.94,0.48,9.98,9.73,0.23,15.57,28.35,,,356.41,40.96,19.31,,,9.4,,11.72,3.5,11.11,11.12,0.23,1.04,,,,,10.46,1.22,1.32,2.51,,8.94,8.9,9.84,0.45,0.74,3.5,1.02,16.5,50.27,29.39,33.86,,36.28,,0.39,20.39,,,9,5229484166.0,Department Stores,Retail Trade
DE,4.57,44.51,,4.1,12,17.7,16,10.4,,12.74,10,26.43,2.82,6.14,37.21,2.86,,0.22,0.13,432.49,2.03,95.29,35.05,53.77,4.46,2.87,,0.23,1.38,13.78,11.79,39.05,25.83,22.37,4.35,3.42,7.26,0.21,8.77,3.82,1.52,22.13,23.18,,,375.76,38.59,3.41,,,14.05,,22.62,5.08,16.67,16.67,0.75,2.34,,0.56,2.3,,26.24,1.15,2.25,1.52,,,12.69,21.07,0.68,1.74,6.67,1.84,6.75,77,18.93,31.57,,10.14,,0.02,26.03,,,10,118687902160.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
DEA,,19.31,,,,0.6,,,,2.95,,8.18,9.94,0.66,14.32,0.56,,0.09,0.02,11.17,0.42,,341.67,84.23,8.51,1.12,,5.76,9.7,34.04,15.38,17.12,,12.68,8.05,8.99,2.92,0.42,52.5,13.47,9.7,42.96,13.31,24.38,8.94,13.18,66.01,1.27,,,6.25,,25.11,0.88,64.29,59.4,594,3.77,,,,10.07,7.23,0.85,1.65,0.61,,,7.23,,,0.5,0.99,0.42,0.63,,2.92,1.42,,2.47,,,55.32,,,9,1214404137.0,Real Estate Investment Trusts,Finance
DECK,51,62.86,17,2.8,16.8,,27.4,29.4,22.2,107.95,22.5,52.41,,6.95,59.12,19.87,,1.4,4.74,210.97,3.08,119.54,92.89,30.67,0.22,0.12,,,,26.65,25.19,35.28,24.43,23.27,5.5,6.49,3.75,0.65,18.39,2.75,,33.32,21.36,14.75,12.13,112.63,57.11,391.96,,,18.8,,22.98,14.03,36.1,36.1,1.42,6.79,,,,,37.15,1.87,4.91,3.1,639.3,21.01,34.05,38.56,1.48,3.99,14.23,2.2,27.3,126.17,47.89,42.48,,75.96,,1.44,88.87,,,10,13665184813.0,Apparel/Footwear,Consumer Non-Durables
DEI,23.52,36.17,8.82,1.6,,,2.7,,18.3,24.81,5.8,18.21,3.45,40.13,28.68,0.35,,2.8,0.1,18.08,4.04,,87.01,44.55,9.28,2.64,,,4.26,51.84,16.01,42.18,27.48,10.93,6.67,9.53,1.9,0.22,22.59,7.57,4.26,34.83,1.43,,,15.26,64.84,0.84,,,,,18.95,1.43,,,,2.98,,,,7.75,13.21,1.18,,0.43,,,6.95,22.22,,0.86,1.43,4.04,,1278.64,1.95,,,2.12,,,26.6,,,9,2250959381.0,Real Estate Investment Trusts,Finance
DELL,84.98,31.65,14.01,2.1,,,,,,,2.1,15.08,1.48,,24.22,1.72,,0.11,0.21,115.77,0.77,24.32,106.64,39.01,2.83,,,0.23,1.52,17.36,11.1,34.8,11.78,8.69,0.96,1.05,5.76,,3.01,3.6,1.59,12.01,4.56,14.6,7.87,58.7,22.08,3.74,,,4.36,,5.77,,19.6,14.91,29.82,0.86,,,,,28.69,1.98,,,,,14.83,47.22,,1.67,,0.63,5,87.87,17.32,,,7.72,,9.95,125.19,,,5,50402428016.0,Computer Processing Hardware,Electronic Technology
DFH,,23.29,,,93.7,,60.1,52.3,50,21.49,41.6,4.14,,10.19,14.41,2.93,,0.12,0.14,23.97,1.52,193.93,17.25,2.82,3.47,1.17,,,,8.96,8.61,,,,0.9,0.95,11.16,0.38,,,,7.29,,3.46,5.68,32.49,19.59,,,,7.65,,10.14,1.99,7.85,7.34,,0.6,,,,,,0.74,0.95,,,7.68,,,,,2.72,0.27,11.02,24.48,26.24,27.4,,14.65,,,,,,6,2237392005.0000005,Homebuilding,Consumer Durables
DFIN,,47.33,,4.4,22.9,,37.3,47.7,,,,42.38,,3.36,46.65,5.05,,0.16,0.24,61.42,1.15,,43.56,84.7,0.66,0.32,,,,13.19,8.59,15.52,,,,2.3,7.65,0.53,14.95,6.71,,15.12,20.81,16.92,2.88,46.06,61.45,8.77,,,12.06,,17.83,4.03,19.48,19.15,2.18,2.3,,,,,15.35,1.33,,,,,9.72,17.22,1.25,1.47,,1.15,11.4,229.27,21.61,23.22,,16.87,,7.07,25.09,,,9,1516379982.0,Packaged Software,Technology Services
DG,,37.72,,3,3.6,17.9,,,,,9.2,22.3,6.85,,32.9,2.08,,0.08,0.03,76.4,1.15,91.42,48.09,,5.97,2.39,,0.39,3.19,16.64,11.32,20.19,16.71,10.99,0.79,0.83,6.01,0.23,4.1,10.14,3.19,12.41,11.9,,4.52,182.21,29.61,7,,,3.33,,4.98,2.21,12.17,12.17,1.1,0.4,,0.64,0.88,,9.86,0.42,2.28,0.34,,,5.17,8.17,,0.67,8.99,0.15,4.29,10,8.24,19.19,,6.03,,2.86,8.84,,,10,25389041756.0,Discount Stores,Retail Trade
DGII,26.66,48.68,17.16,,4.9,,27.6,22.6,9.6,9.02,7.5,39.72,,42.5,44.58,4.24,,0.31,0.2,30.78,1.73,131.71,42.19,56.85,1.91,0.24,,,,33.94,18.07,16.06,,8.13,3.06,3.06,2.95,0.71,19.07,6.8,,15,24.17,,3.29,29.18,58.93,3.12,,,5.31,,11.34,2.03,52.87,16.21,0.7,2.8,,0.49,0.68,,14.7,1.05,,1.58,,,14.31,22.12,0.62,1.05,,1.13,2.73,37.59,5.15,4.05,,6.11,,5.23,68.62,,,10,1124044895.0,Telecommunications Equipment,Electronic Technology
