Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACVA,47.1,29.72,,,,,,,,30.6,15.5,,16.91,23.02,3.01,0.66,2.48,17.04,1.49,,469.19,121.47,,0.24,,,,,,,,,3.55,5,,0.45,,,,446.64,,,29.41,18.1,50.64,,,,,,6.27,,,,5.17,,,,,,,,,46.05,494,,,,24.34,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,38.94,1.7,9.4,,17.7,16.7,11.4,,16.8,42.5,,7.12,39.34,11.5,0.78,1.24,482.8,1.11,,49.25,33.27,0.78,0.42,,,,30.31,26.95,31.91,18.98,17.73,8.78,9.98,3.3,0.49,31.27,3.08,,23.49,19.45,13.41,10.8,577.78,88.66,51.2,,25.59,,35.93,14.77,40.78,27,1.26,10.47,,0.86,1.07,,33.41,17.19,0.81,,,32.49,47.49,1.63,2.15,246.33,1.11,18.17,291.22,33.73,34.74,,22.82,,3.23,60.58,,,10,241068062221.0,Packaged Software,Technology Services
ADC,31.54,45.63,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,37.91,5.58,30.86,42.65,1.79,0.08,0.01,73.93,0.74,,573.52,54.1,5.08,0.51,,1.67,4.07,36.74,20.69,24.85,31.45,19.25,16.66,18.15,2.72,0.65,73.03,5.46,4.14,40.01,11.75,3.37,10.77,74.37,87.94,2.87,,31.62,,48.86,1.5,40.85,41.46,6.69,12.37,,3.59,1.34,17.5,17.01,1.82,0.99,,,17.01,,6.27,1.05,1.79,0.74,2.41,,3.83,3.64,,3.69,,,33.15,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,38.61,56.71,,,,,,,13.28,,53.43,0.29,19.8,56.83,1.93,1.29,0.17,12.47,3,,,33.87,2.68,1.52,,0.19,1.63,16.13,8.88,13.17,,,4.55,5.03,6.2,0.34,38.16,10.09,1.63,8.6,16.45,,,9.36,,2.01,,12.87,,32.86,3.78,31.18,12.13,3.91,3.92,,,,,10.26,,1.85,,,9.31,13.38,,0.63,,3,4.2,606.5,11.04,13.34,,10.28,,12.91,32.82,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,40.46,46.91,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,40.81,2.9,15.36,44.47,5.64,0.79,0.31,225.48,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.64,54.26,27.28,39.46,28.35,22.13,10.98,11.99,1.84,0.72,30.39,2.63,1.67,29.88,17.6,12,,151.05,57.85,7.22,,17.07,,23.16,3.18,67.71,51.21,4.2,11.61,,2.82,1.89,,38.16,,1.69,,,28.22,35.61,3.46,1.84,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.74,52.93,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,32.84,2.6,9.4,7.7,25.1,24.8,,89.18,15,21.54,4.64,1.97,28.74,3.22,0.04,0.06,54.64,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.53,9.57,7.47,11.87,12.54,9.05,0.43,0.42,10.45,0.42,3.56,12.09,3.62,10.33,22.46,,,79.54,7.44,4.48,,2.93,,3.39,1.18,10.93,10,0.55,0.32,,,,,9.14,0.87,0.79,,,6.05,7.87,0.45,1.59,1.72,0.88,4.77,18.59,10.96,10.87,,5.18,,17.89,11.65,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,37.25,0.1,22.6,,89.8,,,,6.1,28.69,,,33.34,1.8,0.24,0.35,19.82,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.09,5.01,10.98,8.65,4.67,0.23,0.23,9.91,0.21,2.05,17.91,,7.69,,,,39.57,6.28,2.09,,0.5,,2.67,0.88,26.39,7.31,,0.12,,,,,5.94,,,,,3.14,7.78,,0.61,,0.87,0.79,24,5.88,3.46,,7.03,,15.13,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,34.45,58.67,0.9,25.4,,21.7,23.3,,,14.2,49.9,,26.94,55.12,5.55,0.43,0.72,286.57,0.64,,94.05,32.85,1.8,1.05,,,,47.93,42.67,57.77,31.47,29.76,9.03,10.66,2.09,0.25,18.45,1.73,,31.22,22.41,11.94,11.62,257.41,90.8,1291,,18.21,,22.24,24.96,58.6,35.03,0.64,10.67,,,,,58,,1.02,,,53.47,138.93,1.4,2.82,,0.64,11,369.7,23.5,57.58,,9.97,,0.51,236.83,,,6,45606470933.0,Packaged Software,Technology Services
ADT,26.34,50.73,,3.7,,,,,,,46.05,2.74,8.46,49.92,0.42,0.08,0.01,7.25,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.74,28.95,7.67,12.7,,5.02,2.78,2.72,3.45,0.24,21.42,17.23,3.02,8.78,8.06,27.48,2.49,6.95,78.76,1.95,,17.19,,20.04,1.68,7.5,13.82,,1.33,,,,,6.23,,,,,3.74,4.99,,0.58,,0.64,5.45,14.81,3.29,24.01,,10.07,,34.8,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,13.87,44.67,,6.5,8,7.3,6.3,10.2,5.28,6.9,32.46,4.25,17.47,39.3,0.89,0.01,,85.88,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.07,20.6,11.55,,18.66,10.74,4.91,5.7,4.85,0.27,,,3.11,17.47,1.12,7.63,3.75,82.07,50.31,3.09,,16.28,,26.85,1.99,19.43,20.25,3.68,3.18,,1.47,,,,1.36,1.23,,,9.06,,2.97,,2.06,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.85,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,37.68,,99.7,,,,,52.85,46.7,18.54,,4.52,30.84,11.76,2.45,5.64,12.07,6.03,461.76,71.29,51.67,0.87,0.06,,,,63.02,49.84,,,,,6.57,1.59,0.84,,,,40.23,,,24.38,20.71,50.48,,,49.64,,10.43,2.92,12.32,11.07,,6.07,,,,,,1.32,2.29,24.63,5.14,2011.66,20.26,,3.48,3.56,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,21.68,56.18,0.9,13,,,,,,6.1,57.82,0.37,7.14,56.56,4.35,2.25,0.99,109.57,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.37,73.68,33,55.56,,12.08,2.5,2.79,1.36,0.53,5.01,1.79,0.37,20.78,15.3,,,85.28,35.16,2.31,,2.91,,4.34,3.54,96.11,30.02,2.24,2.8,,1.54,3.63,,55.56,2.77,0.98,,13.01,31.1,85.7,2.37,1.69,5.73,3.32,1.74,8.27,2.59,3.75,,8.16,,,38.85,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,74.11,55.83,,20.5,20.8,11.4,7.9,4,4.55,3.1,40.82,7.92,27.41,52.22,3.33,0.52,0.47,85.8,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.86,24.14,13.21,34.14,12.73,8.8,4.98,5.62,4.14,0.68,23.84,4.33,1.86,18.15,19.17,23.5,9.94,59.09,36.6,20.97,,8.56,,29.57,2.18,42.9,24.96,0.98,6.02,,,,,33.29,1.99,1.39,,,14.78,43.79,1.86,2.12,2.75,0.76,2.16,5.78,4.54,3.17,,4.24,,1.63,59.17,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,24.22,39.19,,10.5,45.5,,,66.4,90.5,5.8,27.48,2.24,,34.4,4.14,0.24,0.15,19.46,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.57,11.28,7.37,16.67,9.6,6.68,0.87,0.9,8.87,0.48,5.42,7.85,2.57,10.03,0.85,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.21,15.57,11.72,,0.72,,,,,12.94,1.17,0.87,,,8.1,23.94,,1.25,2.62,0.74,7.04,18.72,16.01,14.43,,11.24,,12.17,17.38,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,33.66,40.68,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,35.74,4.8,15.96,38.4,0.91,0.04,0.01,97.25,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.62,22.49,12.75,,17.4,11,4.36,4.94,4.45,0.26,,,3.87,16.27,1.39,13.42,4.79,94.49,60.67,2.21,,13.49,,20.7,1.98,19.49,19.39,3.53,2.64,,,,,,1.31,1.14,,,8.46,,3.74,12.65,1.98,0.48,2.71,5.54,5.01,10.42,,4.34,,,20.96,,,10,41234689544.0,Electric Utilities,Utilities
AER,50.12,45.56,,6.4,,,5.5,,3.17,,37.94,0.52,9.48,41.72,0.74,2.25,0.08,94.31,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.52,30.27,13.52,,15.95,9.39,7.73,7.98,3.3,0.23,,,1.05,7.78,,11.75,3.21,78.99,32.61,,,32.41,,26.37,1.07,7.62,9.68,,2.37,,,,,,0.73,1.4,,,3.32,7.19,,1.58,1.25,4.45,3.53,3.38,2.94,15.15,,2.69,,11.8,14.71,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,36.3,21.24,,,5,,6.9,,,7.2,7.13,5.93,11.39,13.97,0.5,0.19,0.06,14.71,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4.65,27.45,14.81,,10.97,8.71,2.32,3.19,3.64,0.07,,,4.69,7.12,,6.84,2.39,23.07,20.79,1.62,,6.07,,18.57,3.38,10.22,6.02,,0.87,,,,,,1.89,0.89,,,4.14,,,,12.06,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,18.97,35.62,,14.3,,129.9,,,49.89,64.1,25.24,4.52,,31.19,2.12,0.3,0.16,19.16,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.52,19.37,11.46,,,5.9,2.16,2.78,5.16,0.53,,,5.02,8.61,,32.46,28.52,0.0,26.47,4.92,,8.78,,15.35,2.06,24.87,22.62,,2.28,,,,,,1.55,,,,7.69,,,,2.44,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,118.51,51.46,,,,85.6,17.5,,1.59,11.1,48.41,,19.8,49.77,1.96,17.16,0.32,43.22,65.7,,16.58,43.65,,2.42,,,,,,62.71,30.6,31.44,6.15,7.85,,0.29,12.52,2.11,,,,,24.1,38.39,63.62,,,,,,4.99,,,,5.86,,,,,46.75,,,,9.46,30.2,,,,6.15,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,3.78,58.07,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,71.62,,0.06,63.3,2.49,0.74,0.27,17.17,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.09,7.53,10.47,8.13,6.38,2.72,3.05,9.91,0.51,29.13,11.72,,10.06,26.36,36.77,7,19.69,62.12,2.57,,17.97,,28.66,2.04,13.94,15.48,0.37,2.55,,,,,8.8,,,,,6.68,12.51,0.64,0.84,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,19.27,53.65,,9.1,,,,,,8,33.95,0.24,,47.88,2.05,1.88,0.82,7.18,3.05,49.42,37.39,6.56,4.11,0.19,,,0.24,,36.09,,,,4.65,4.42,,0.69,,,0.25,24.93,18.94,,5.53,5.88,8.95,,,,,,1.58,,,,4.15,,,,,,,1.06,,,30.78,,,6.08,1.58,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,53.56,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,40.98,2.13,,49.78,2.43,0.15,0.16,99.39,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.14,19.26,12.23,12.61,12.14,8.18,0.91,0.81,5.19,0.3,6.4,11.59,1.14,13.55,26.41,,,125.15,26.24,14.69,,3.13,,10.32,1.83,17.75,7.89,0.31,0.57,,,,,8.65,1.65,0.88,,,5.61,13.37,0.33,0.86,7.75,0.72,3.43,14.41,7.05,9.57,,13.47,,,15.39,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
