Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AA,31.9,44.96,1.4,10.2,,,,,5.9,65,1.26,41.09,51.2,1.2,0.44,0.55,32.12,1.55,79.98,58.53,26.31,10.94,0.65,,,1.26,,40.52,,27.25,9.29,0.84,0.88,,0.27,,,1.26,239.1,,,2.82,39.31,8.14,,,,,,1.48,,,,0.54,,,,,,,,,,17.44,,,1.42,1.55,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,46.6,,10.4,,,,,27,60.05,,,51.14,0.65,0.34,0.21,10.05,0.6,20.92,21.96,14.01,19.76,,,,,18.85,18.85,,19.05,8.66,0.7,0.7,5.31,,,,,14.34,,,4.06,16.68,20.23,1.4,,,,5.34,,,10.39,,0.13,,,,,,,0.3,,,3.24,,,,,0.5,,5.17,4.89,,,12.18,,47.14,7.5,,,8,8696254174.0,Airlines,Transportation
AAP,,53.56,3.6,,26,,,,8.9,64.79,33.99,,57.67,1.29,0.09,0.11,62.19,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.59,71.84,17.7,15.38,21.11,11.15,0.64,0.64,1.39,0.21,4.18,12.71,1.59,17.13,6.34,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.45,90.13,90.13,,0.33,,,,,7.92,3.87,0.29,,,5.54,12.24,,0.54,3.74,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.15,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,32.99,60.75,2.9,1.3,5.7,20.9,23.2,14.6,15.7,79.88,0.61,28.8,66.04,10.11,0.47,0.61,226.05,0.95,11.42,91.36,22.13,0.75,1.52,,0.15,0.44,27.88,25.57,33.12,25.76,23.89,8.23,8.96,3.59,0.2,27.06,3.04,0.45,30.39,19.86,10.44,5.62,182.57,45.96,120.35,,26.44,,31.27,51.61,34.41,34.41,2.04,9.1,,1.3,1.46,,33.6,8.88,2.11,,,31.02,36.2,1.98,2.55,51.61,0.91,29.81,269.91,59,151.08,,35.41,,3.27,49.79,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,17.5,57.51,,,9.7,8.1,22.2,18.4,8.5,60.02,6.44,13.13,56.83,0.7,0.99,0.07,25.38,1.84,,145.05,6.23,6.69,1.44,,1.49,5.24,23.26,12.27,22.54,,,,7.06,4.3,0.4,31.33,9.03,5.28,37.86,8.36,,2.7,27.2,62.62,1.87,,15.39,,27.37,1.3,28.52,28.52,12.4,4.35,,2.28,1.11,11.12,13.9,1.29,0.56,,,9.48,19.04,,1.13,1.32,1.84,2.29,628.91,4.67,5.7,,4.27,,3.98,31.33,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,11.65,70.48,,,7.8,9.6,49.1,7.4,3.8,81.17,5.18,,74,2.02,0.31,0.19,193.9,0.81,73.4,65.71,76.62,3.91,10.42,,0.57,3.17,41.7,22.06,22.45,16.1,15.47,7.18,7.26,2.4,0.05,32.33,5.2,3.21,36.16,20.15,7.41,5.2,146.02,62.76,5.48,,9.71,,24.95,50.39,64.47,18.07,1.17,6.23,,0.74,0.58,,19.28,,1.42,,,18.39,32.5,1.26,1.74,,0.71,3.83,192.43,9.41,53.28,,9.12,,2.95,41.96,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABEV,,74.27,,2.2,20.8,5.4,3.2,9.8,11,80.94,10.06,,78.93,3.73,0.44,4.44,2.39,1.11,97.74,188.94,24.71,0.13,0.04,,0.79,6.33,9.33,6.98,9.49,9.48,7.23,2.28,2.24,10.72,0.66,25.65,10.91,6.33,12.99,14.5,5.17,6.56,2.63,50.83,7.5,,17.86,,24.06,2.13,13.13,12.58,2.57,2.54,,,,,10.07,1.72,0.47,,,7.9,11.11,1.81,0.75,4.88,0.79,10.57,68.13,19.18,16.5,,16.25,,6.13,12.58,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,18.37,45.12,,50.3,,28.2,37.8,,24,46.02,,19.7,44.01,2.68,0.03,0.02,230.36,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.98,11.87,,12.28,9.71,0.57,0.62,7.7,0.32,,,,7.97,30.31,,8.9,253.86,17.75,4.56,,2.51,,6.31,1.38,11.82,7.97,0.25,0.3,,0.23,,,,,1.01,,,42.28,,0.32,0.53,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.59,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,17.28,57.95,2,8.4,5.9,40.8,24.6,,11.1,63.65,1.99,30.43,58.43,3.1,0.05,0.04,54.11,1.44,,,58.62,2.69,0.76,,0.28,1.63,11.71,9.17,13.68,11.78,9.51,0.57,0.58,8.54,0.37,4.23,10.23,1.64,16.36,26.2,,2.09,50.77,,4.81,,3.04,,4.88,1.84,14.16,17.23,1.07,0.43,,0.85,0.81,,10.13,,1.09,,,8.74,9.38,0.87,0.93,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.49,27.61,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,17.41,31.34,,38.3,,,,,8,36.96,,,32.22,3.23,0.71,4.95,116.31,1.41,,29.97,7.3,1.12,0.28,,,,33.59,32.73,15.23,21.09,17.05,6.01,6.3,2.98,0.3,41.38,5.78,,27.15,,,11.88,165.43,82.59,20.75,,46.11,,15.21,9.42,16.17,16.17,,7.41,,,,,17.9,2.68,,,18.73,17.84,13.47,,,10.21,1.41,21.22,720.92,19.41,63.33,,55.65,,3.8,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,62.26,0.7,6.3,12.3,6.8,6.7,,5.8,71.25,3.62,,65.36,5.23,0.52,0.49,111.0,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.94,28.19,19.36,35.47,21.61,18.66,4.8,4.92,3.55,0.54,13.88,2.93,1.97,32.16,12.96,8.41,6.41,106.42,55.24,10.7,,13.65,,15.92,4.91,35.02,24.94,2.17,4.78,,0.79,1.63,,34.33,5.12,1.13,,,24.56,45.03,2.56,1.88,23.62,1.18,7.63,64.74,12.05,14.52,,10.37,,3.18,40.51,,,10,176555322492.0,Medical Specialties,Health Technology
ACAD,,38.02,,,,38.8,40.9,46.1,16.4,33.68,,,34.47,1.86,1.48,8.69,15.4,2.16,197.37,87.05,38.64,1.68,0.11,,,,92.54,61.6,26.22,21.28,32.93,2.22,2.37,1.08,0.57,9.04,3.15,,27.01,,,17.91,32.46,91.73,,,3.43,,2.56,4.94,85.56,85.56,3.84,2.85,,,,,31.75,4.87,,24.84,7.7,31.75,130.5,,,6.23,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,63.68,,12.2,,,16.9,,10.9,75.44,,,67.99,2.27,0.14,0.04,74.47,1.18,18.83,519.12,44.07,8.34,0.67,,,,92,37.11,,14.71,11.72,2.74,2.87,1.09,0.52,,,,20.38,,15.72,10.23,85.86,96.46,5.51,,,,17.58,2.3,,20.77,,2.22,,,,,,3.2,1.01,,,64.25,,,2.2,11.05,1.17,,3.96,2,,,,,,230.87,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,,65.92,,18.8,33.9,6,,,4.2,82.63,2.31,,72.13,3.61,0.04,0.02,20.86,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.31,13.54,5.88,30.96,11.16,6.24,0.32,0.32,7.39,0.11,1.05,7,2.31,9.94,19.3,,1.71,21.8,27.84,3.99,,1.41,,2.43,4.07,10.66,7.81,0.58,0.15,,,,,14.35,,,,,4.28,12.78,0.88,0.81,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.39,31.54,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,84.38,68.04,2.6,5.9,,7,21.8,,6.8,70.42,,39.03,68.42,2.86,0.15,0.15,47.5,1.32,,22.1,60.56,2.39,0.84,,,,18.73,13.37,23.56,,15.22,3.69,3.81,5.34,0.37,16.16,4.97,,31.25,13.6,23.91,6.24,32.46,50.71,3.86,,12.01,,19.46,4.03,27.94,25.4,2.12,3.37,,1.18,1.65,,20.7,,1.31,,,17.72,22.81,2.43,1.49,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.1,51.63,,,10,2556336665.0,Packaged Software,Technology Services
