Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,52.97,,58.9,,53,58.9,21.4,22.6,49.65,,,53.11,3.51,,0.02,0.01,216.89,1.06,37.87,17.45,7.15,3.4,1.09,,,,8.2,7.67,49.67,7.5,6.97,0.44,0.54,12.2,0.39,1.08,3.58,,6.58,31.54,1.3,15.63,250.71,18.62,6.46,,,4.07,,7.23,1.38,7.58,6.65,0.19,0.31,,0.21,0.94,,29.46,0.64,1.09,,,17.24,13.16,0.25,0.49,1.38,0.45,7.45,38.82,18.88,19.42,,13.63,,16.1,12.61,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,44.42,2,8.4,5.9,40.8,24.6,,11.1,47.12,2.67,,45.42,2.88,,0.06,0.05,40.58,1.4,,,59.87,2.7,0.8,,0.28,2.18,9.53,7.38,20.67,10.29,8.08,0.48,0.49,10.49,0.37,2.36,7.43,2.22,12.29,24.51,,1.68,53.19,,4.97,,,3.1,,5.06,1.42,10.71,13.05,0.81,0.33,,0.7,1.21,,13.95,,0.85,,,10.96,12.25,0.8,0.77,,1.4,5.1,67.17,11.18,14.12,,7.45,,,21.96,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,57.53,,,,,,201.3,10.9,54.54,,4.8,56.71,5.9,,1.12,4.75,152.5,1.78,,31.31,7.83,0.8,0.25,,,,31.45,31,21.08,26.1,22.6,8.09,9.32,3.18,0.43,44.22,4.36,,33.44,,21.09,12.78,181.94,82.67,132.29,,,56.87,,23.43,10.68,18.44,18.44,,10.57,,,,,23.92,3.07,,,18.71,23.7,,,,11.54,1.78,28.81,1074.22,33.01,89.29,,89.42,,1.61,,,,1,92399740712.0,Other Consumer Services,Consumer Services
ABT,7.24,57.2,0.5,6.2,13.7,16.4,23.1,20.5,11.4,65.03,3.41,8.83,58.25,5.2,,0.54,0.45,114.01,1.74,130.37,85.61,57,1.53,0.41,,0.49,1.82,28.62,20.39,45.95,22.3,19.35,4.92,5.15,3.49,0.52,12.61,2.27,1.93,24.81,17.44,0.9,3.02,108.76,55.19,11.82,,,14.27,,16.15,5.28,34.97,27.39,1.73,4.97,,1.14,3.12,,44.43,7.13,1.26,,,30.48,33.25,1.98,1.84,40.14,1.23,7.81,74.02,12.19,15.55,,10.69,,2.95,44.31,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.88,56.72,,6.8,,27.8,,,8.8,56.09,0.24,2.59,56.85,3.51,,0.38,0.3,82.91,2.35,68.58,44.74,60.01,0.94,0.22,,0.09,0.24,11.34,8.09,,,,1.77,1.98,8.82,0.66,,,0.24,24.1,22.9,,6.9,63.96,19.25,5.91,,,12.88,,7.54,1.75,14.1,35.42,1.84,1.81,,,,,,2.4,,,,21.22,12.73,1.46,1.15,3.67,1.46,8.37,24.29,12.82,12.97,,4.58,,4.45,,,,8,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,54.73,39.62,,,,6.1,5.7,12,11.6,33.21,,,36.65,4.53,,1.65,6.06,25.11,2.38,135.45,198.95,41.42,,0.16,,,,,,,21.02,27.09,4.17,6.07,,0.57,,,,34.84,,,25.48,30.0,95.86,,,,,,,11.37,,,,6.5,,,,,,,,54.59,17.94,,,,,13.95,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,3.77,54.52,,3.1,,15.1,48.7,,7.6,58.72,,10.8,55.01,2.37,,0.12,0.07,82.93,0.81,18.13,447.67,43.2,7.9,0.56,,,,141.95,47.44,104.32,15.24,12.23,2.81,3.17,0.7,0.51,3.03,1.14,,23.04,8.01,,11.04,84.62,96.32,6.15,,,,,17.44,2.79,,24.79,9.92,2.65,,,,,87.29,4.49,1.15,,,16.48,,4.38,2.03,18.31,0.81,,2.93,1.39,,,7.69,,1.35,399.74,,,8,6460318360.000001,Medical/Nursing Services,Health Services
ACI,5.59,47.84,,,,13.9,48,21.1,10.6,72.49,2.22,2.25,55.34,3.55,,0.03,0.02,21.58,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.22,12.42,5.83,68.93,10.74,6.15,0.33,0.34,8.05,0.1,0.49,3.14,2.22,8.3,22.69,3.62,1.85,21.9,27.77,3.79,,,1.71,,2.6,4.92,9.22,7.26,0.28,0.16,,,,,31.1,,,,,4.89,19.65,0.5,0.94,,0.19,5.02,14.24,12.08,73.94,,7.61,,,39.74,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,13.01,54.36,2.3,4.3,,14.6,29.6,8.3,5.5,52.52,,29.3,53.93,2.28,,0.15,0.13,30.82,1.3,,22.68,72.2,3.25,0.91,,,,21.41,12.75,53.7,,11.97,2.79,3.02,4.67,0.37,5.62,2.4,,18.85,17.12,,4.79,31.13,49.84,2.62,,,6.24,,13.75,2.77,38.53,22.5,1.31,2.36,,1.47,3.03,,41.93,,0.91,,,27.15,56.76,1.73,1.17,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.22,37.24,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,37.43,,16.5,,87.5,121.9,,39.3,25.15,,,32.22,8.4,,1.78,11.2,116.78,3.79,162.49,34,59.97,0.15,0.05,,,,11.82,11.44,16.83,,11.25,2.98,2.97,8.46,0.68,17.63,5.22,,,22.39,,27.25,110.92,43.46,49.71,,,21.78,,23.51,4.41,15.72,15.72,0.48,3.43,,,,,19.47,1.76,1.93,42.93,5.76,18.17,21.58,0.67,2.05,4.41,2.71,21.61,84.29,32.35,32.58,,38.22,,1.34,49.37,,,8,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,85.59,51,,,,,,,,39.71,,53.88,46.97,4.58,,2.54,4.05,61.3,2.84,,,211.86,,0.41,,,,,,27.32,,,45.27,60.47,,0.43,221.31,3.28,,,,,,0.0,,,,,,,,11.21,,,,61.98,,,,,27.56,,,32.61,20.78,23.7,,,,11.21,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,49.55,4.6,,,0.1,22.9,46.8,7.7,47,0.85,1.54,49.14,2.13,,0.2,0.44,89.19,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,34.96,24.13,23.02,14.66,12.78,1.88,0.92,2.86,0.2,3.98,4.89,0.99,19.8,8.83,58.7,,83.29,6.54,5.01,,,0.42,,5.51,5.4,198.2,24.67,8.81,0.83,,,,,20.85,,2.02,,,17.2,76.1,,1.76,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.29,133.03,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,26.08,56.35,0.3,15.1,11.9,7.8,16.1,6.2,13.6,52.15,2.16,15.25,54.05,8.31,,0.41,2.32,369.48,1.33,,20.67,69.65,0.29,0.12,,0.4,1.3,24.71,21.41,25.21,22.84,18.79,3.43,3.52,4.05,0.52,13.98,3.9,1.4,30.67,15.12,12.3,6.75,342.92,32.5,160.43,,,10.65,,13.6,8.68,34.24,31.96,2.85,3.65,,1.78,1.12,,26.13,6.3,1.33,,,24.76,37.53,2.69,1.91,27.93,1.33,13.89,213.29,28.33,27.64,,20.55,,2.54,42.88,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,25.77,52.99,,,,,,,49.8,55.95,,,54.94,2.92,,1.23,4.29,14.29,2.02,,514.57,130.55,,0.23,,,,,,,,,3.4,4.26,,0.49,,,,238.1,,,21.67,14.96,48.65,,,,,,,4.92,,,,4.93,,,,,,,,,9.22,250.7,,,,8.36,2.02,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,63.68,30.59,1.7,9.4,,17.7,14.1,11.4,16.8,12.76,,16.17,23.22,14.28,,0.95,1.92,546.62,1.34,,51.51,36.2,0.52,0.25,,,,35.2,31.26,35.05,24.73,22.83,11.35,12.54,2.84,0.56,35.77,2.81,,30.58,22.31,15.1,11.31,575.45,87.87,58.85,,,27.97,,34.26,15.06,46.28,39.38,1.84,12.93,,1.26,1.16,,36.16,12.88,1.02,,,34.38,48.4,1.81,2.59,94.73,1.34,19.31,290.37,34.43,36,,21.47,,1.87,78.39,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,38.72,,5.9,6.7,5.7,1.7,14.6,5.9,39.86,7.03,1.12,38.04,1.45,,0.09,0.01,57.03,0.8,,516.77,50.06,5.2,0.46,,1.65,5.13,32.63,17.91,21.21,22.79,13.72,136.19,15.46,3.06,0.67,72.86,6.83,5.2,30.49,13.03,,,65.6,87.59,3.2,,,31.62,,48.32,1.14,33.35,32.33,5.21,10.13,,2.8,1.09,14.38,13.89,1.41,0.81,,,13.89,,4.82,0.86,1.37,0.8,2.34,,3.56,3.42,,3.55,,,26.5,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,3.33,49.59,,,,45.3,,,,42.46,0.39,10.05,46.15,1.87,,1,0.13,12.13,2.68,,,49.87,2.5,1.8,,0.21,1.65,12.13,7.42,12.06,,,4.52,4.53,8.24,0.31,37.58,11.72,1.65,8.55,27.79,,1.28,6.69,,2.49,,,31.69,,38.22,3.78,10.73,12.9,1,3.39,,,,,9.01,,1.6,,,8.9,12.14,1.99,0.63,,2.68,9.48,403.78,12.38,28.12,,18.67,,14.45,41.28,,,4,1062196184.9999998,Packaged Software,Technology Services
ADI,,44.92,,30.2,11.6,25.1,26.1,12.4,17.3,41.95,3.24,5.99,42.62,5.07,,0.3,0.14,188.27,1.37,130.6,45.57,48.24,1.14,0.2,,0.4,1.83,25.67,16.12,27.96,30.21,19.23,9.92,8.08,3.9,0.73,28.9,3.81,1.83,26.18,16.94,9.26,1.92,189.2,64.01,15.05,,,26.94,,32.37,2.63,28.79,22.57,1.85,7.74,,1.24,1.33,,26.83,,1.16,,,19.78,23.48,1.65,1.54,,0.86,6.68,97.52,8.25,9.18,,7.92,,4.49,45.37,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,36.38,0.6,8.8,4.6,30.8,34.3,,16.4,48.61,4.24,,40.69,3.56,,0.08,0.16,53.65,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.45,6.79,5.7,75.04,10.44,8.14,0.4,0.38,14.73,0.46,0.5,1.71,3.73,10.07,18.07,,,84.3,7.78,6.66,,,4.06,,4.23,1.14,7.47,7.12,0.44,0.3,,,,,56.65,0.69,0.75,,43.62,14.33,15.07,0.34,,1.52,1.07,6.85,24.67,14.91,15.96,,7.05,,13.29,11.97,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,50.55,0.1,22.6,,89.8,,,6.1,52.68,,,50.99,2.05,,0.28,0.39,34.5,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.49,5.61,11.26,8.88,5.33,0.3,0.31,10.54,0.25,2.72,13.28,,12.45,,25.9,2.07,41.4,6.83,2.3,,,1.39,,2.99,1.38,15.4,12.37,,0.21,,,,,7.84,,,,,4.93,12.15,,1.37,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.05,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,3.43,75.13,1.4,,10.8,13.1,11.6,16.2,8.4,82.69,3.66,,78.87,2.35,,0.03,0.5,253.0,1.01,,2.87,64.89,0.6,0.77,,0.6,2.04,21.34,19.18,31.14,21.34,17.67,5.52,5.98,4.69,0.08,19.19,3.26,2.21,27.62,14.62,9.01,7.41,259.45,42.37,11.09,,,20.13,,21.44,24.05,29.45,29.35,2.22,5.93,,1.45,1.82,,30.91,14.62,1.28,,,26.54,48.64,2.43,2.81,163.23,1.01,6.55,468.47,59.97,98.92,,5.75,,3.15,41.7,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,8.72,56.79,0.7,,,35.7,33.4,14.9,16,46.15,,18.59,53.09,4.83,,0.5,0.74,258.28,0.75,,88.76,39.8,2.11,1.79,,,,50.04,44.51,32.28,33.02,30.53,9.15,10.46,2,0.16,32.42,3.14,,32.57,,20.1,10.95,255.41,90.55,363.33,,,17.15,,20.39,37.3,60.77,34.95,,10.45,,,,,32.33,,1.02,,,31.36,53.17,,3.01,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.15,293.97,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,57.42,,,,,,,,58.28,2.05,,58.57,0.4,,0.1,0.03,6.83,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,2.05,25.7,7.34,15.77,,6,3.06,2.25,3.89,0.19,14.28,15.85,2.34,18.45,9.94,,,6.66,65.95,2,,,0.54,,15.76,1.94,170.75,17.29,,0.98,,,,,6.93,,,,,3.76,13.03,,0.53,,0.63,0.22,18.01,4.04,1.15,,13.55,,3.01,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,58.3,,8.9,,16,16.2,125.9,8.9,64.08,,,60.95,4.34,,0.57,0.37,94.3,1.51,,10.95,42.73,2.2,0.32,,,,19.63,16.86,17.19,15.17,13.13,1.46,1.62,5.09,0.66,9.42,6.34,,19.57,23.27,15,6.09,111.99,31.69,7.89,,,5.61,,8.14,2.23,26.56,22.94,1.5,1.49,,1.17,0.83,,15.84,,1.01,,,14.42,17.11,1.2,1.01,,1.51,6.04,110.49,10.3,8.88,,8.32,,5.49,45.36,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,47.42,,7,7.1,6.9,6.1,,8.6,60.53,4.81,,52.05,0.83,,,,69.51,0.52,56.33,70.22,27.34,4.75,1.45,,0.59,3.63,18.27,10.17,,17.39,9.74,4.03,4.32,5.47,0.28,,,3.86,15.08,,5.68,5.36,106.16,43.39,2.89,,,14.59,,19.8,1.65,15.8,16.42,4.44,2.3,,1.23,,,,1.12,0.91,,,6.77,,3.13,144.81,1.72,0.33,3.01,5.88,5.34,10.9,,3.55,,,18.53,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,48.46,,63.2,,,,,31.7,55.69,,,53.79,23.75,,6.35,7.88,17.68,11.53,233.81,55.61,50.03,0.33,0.07,,,,24.51,23.6,72.85,,,,5.72,4.08,0.86,7.85,1.25,,,,,,30.65,50.65,,,,25.77,,23.32,5.85,24.91,22.67,,6.42,,,,,82.26,2.43,2.92,13.93,6.55,64.54,89.77,,6.67,5.86,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,5.48,48.93,0.9,13,,,,,,50.6,0.39,,48.77,3.1,,3.11,1.12,103.51,5.1,128.37,54.08,61.14,4.7,0.82,,0.08,0.39,28.34,18.86,25.33,,12.08,2.4,2.26,3.53,0.45,8.93,3.83,0.39,44.44,22.92,,,95.9,35.78,19.54,,,7.75,,8.5,3.37,30.44,21.25,7.87,2.36,,,,,26.39,2.28,0.81,,12.89,18.69,26.91,0.99,1.44,5.52,4.1,5.83,20.41,7.13,11.59,,12.24,,,36.39,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,1.83,46.15,,19.8,44.3,,34.8,,8.8,60.86,16.05,9.3,50.14,2.21,,0.33,0.17,47.8,1.99,110.15,55.91,0.47,0.48,0.11,,0.79,3.35,8.33,5.73,41.58,19.97,9.15,3.57,4.07,12,0.68,9.82,2.58,3.35,18.66,21.67,,4.37,51.32,32.72,16.58,,,40.53,,24.71,1.19,8.88,23.61,1.27,3.66,,,,,37.85,1.27,0.87,,,10.18,8.51,0.94,1.3,1.54,0.71,9.41,14.65,11.8,13.8,,5.17,,1.14,40.27,,,8,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,34.93,62.64,,3.1,,,,,,63.24,1.36,29.65,64.6,4.27,,0.29,0.2,22.23,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.91,22.55,11.31,9.24,11.64,8.01,1,1.06,4.43,0.49,11.45,13.24,2.25,13.44,0.33,,4.27,17.38,37.75,81.6,,,4.3,,6.51,2.53,20.03,17.39,,0.86,,,,,7.57,1.57,1.07,,,5.66,8.13,,1.39,3.17,0.7,6.27,9.8,8.72,13.49,,7.93,,14.37,21.54,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,60.58,,5.4,5.4,6.6,7.6,8.6,6.8,81.04,5.57,2.26,67.9,0.84,,0.05,0.01,81.35,0.6,65.49,106.07,18.49,6.03,1.69,,0.74,4.2,21.67,11.97,,17.75,10.38,4.01,4.41,4.61,0.27,,,4.33,14.47,1.1,6.07,6.36,104.48,57.84,2.14,,,11.7,,19.33,1.69,18.7,18.22,4.14,2.18,,,,,,1.17,0.97,,,9.97,,3.22,22.85,1.69,0.44,2.4,5.33,4.83,9.31,,3.92,,,17.77,,,10,41234689544.0,Electric Utilities,Utilities
AER,16.74,56.39,,,,,,,,51.44,,19.87,54.25,0.67,,1.58,0.05,77.64,4.44,4.44,63.59,5.66,10.74,2.92,,,,30.6,13.73,,15.95,9.39,7.73,8.14,3.27,0.23,,,,,,,13.1,62.08,32.4,,,,33.76,,26.6,1.01,7.17,9.31,,2.44,,,,,,0.72,1.43,,,3.38,7.57,,2.17,1.24,4.39,3.6,3.34,2.9,15.72,,2.65,,25.2,14.05,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,47.16,,,5,,7.1,,7.3,57.79,5.23,,50.4,0.47,,0.26,0.08,16.77,0.83,32.17,58.38,50.8,12.73,9.86,,0.43,4,34.95,17.27,,17.47,11.09,3.11,2.91,2.86,0.06,,,4,8.83,,6.91,5.08,24.16,20.17,1.84,,,,,18.33,5.78,,11.03,,0.9,,,,,,,1.02,,,3.4,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,7.1,,7.3,31.65,,,33.54,0.47,,0.26,0.08,62.61,0.83,32.17,58.38,50.8,12.73,9.86,,,,34.95,17.27,,,,,2.91,2.86,0.06,,,,8.83,,6.91,5.08,0.0,20.17,1.84,,,,,18.33,5.78,,11.03,,0.9,,,,,,,,,,3.4,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,59.19,,,,,,,,70.67,3.06,,63.43,3.6,,2.42,2.61,17.97,3.22,20.1,45.73,49.34,0.41,1.71,,0.05,3.06,2.88,2.57,11.7,,2.51,1.17,1.36,34.72,0.06,11.65,6.81,4.67,8.76,,,19.99,0.0,52.8,24.18,,,36.66,,47.14,13.39,21.27,6.13,,1.7,,,,,14.54,1.91,,,,3.57,,,,13.41,3.1,23.66,45.2,34.45,80.3,,41.34,,,,,,2,2304000047.0,Construction Materials,Non-Energy Minerals
