Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACVA,11.18,52.14,,,,,,,30.6,60.48,,25.43,53.91,2.95,0.79,2.73,17.85,1.62,,502.91,127.4,,0.27,,,,,,,,,4.54,5.49,,0.44,,,,613.83,,,27,16.64,50.08,,,,,,6.42,,,,5.7,,,,,,,,,26.66,,,,,19.41,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,66.15,1.7,9.4,,17.7,14.1,11.4,16.8,70.07,,,69.74,12.4,0.85,1.32,526.92,1.16,,49.57,33.69,0.82,0.41,,,,35.43,31.31,36.57,23.6,21.76,10.86,11.4,2.82,0.5,31.17,2.7,,29.06,20.73,13.79,11.25,574.06,88.24,58.8,,24.86,,35.4,15.9,47.34,30.42,1.42,11.81,,0.97,1.21,,37.77,16.98,0.92,,,36.52,52.28,1.67,2.41,213.31,1.16,17.46,275.62,32.26,32.8,,22.3,,2.53,69.6,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,61.74,,5.9,6.7,5.7,1.7,14.6,5.9,68.54,6.63,,63.64,1.5,0.05,,60.83,0.81,,533.39,51.33,5.22,0.49,,1.65,4.84,33.63,18.48,22.22,29.26,17.75,15.5,15.88,2.97,0.66,71.49,6.54,4.92,33.61,12.48,,7.66,74.96,87.76,3.11,,30.91,,48.58,1.22,35.78,34.21,5.52,10.61,,2.96,1.17,15.11,14.85,1.5,0.85,,,14.85,,5.2,0.91,1.47,0.81,2.31,,3.58,3.41,,3.6,,,27.78,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,13.79,40.4,,,,,,,,31.8,0.33,,35.67,1.67,0.96,0.16,11.04,2.23,,,36.57,2.76,1.59,,0.26,1.81,15.36,8.13,11.58,,,4.1,4.61,6.51,0.32,39.85,11.82,1.81,8.65,20.99,,,7.82,,1.81,,11.06,,31.03,3.41,32.44,14.25,4.6,3.51,,,,,8.81,,1.66,,,7.95,11.22,,0.57,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.78,29.03,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,25.05,51.22,,30.2,11.6,25.1,26.1,12.4,17.3,35.06,2.74,17.97,44.73,5.72,0.72,0.29,230.47,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.55,46.15,25.03,38.85,41.03,29.02,12.78,11.38,2.17,0.72,29.28,2.68,1.6,36.52,18.13,,10500,162.35,59.84,9.13,,20.45,,25.76,3.24,53.82,37.88,3.1,11.03,,2.09,1.86,,37.64,,1.63,,,26.93,33.49,2.46,1.86,,1.13,4.37,59.43,5.61,6,,5.53,,2.3,54.33,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,35.25,0.1,22.6,,89.8,,,6.1,33.03,,,33.21,1.9,0.25,0.36,24.89,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.54,5.22,10.87,6.85,4.3,0.26,0.26,10.48,0.22,2.37,16.1,,7.75,,33.4,1.3,40.4,6.77,2.43,,1.04,,3.06,1.08,15.27,8.7,,0.16,,,,,6.53,,,,,3.83,8.86,,0.86,,0.91,1.68,29.5,7.18,7.21,,8.37,,11.77,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,16.4,55.77,1.4,,10.8,13.1,11.6,16.2,8.7,69.88,3.91,7.76,59.65,2.11,0.06,1,248.46,1.01,,2.83,61.8,0.58,0.71,,0.59,2.18,19.79,17.83,29.27,19.16,15.23,5.03,5.39,5.05,0.07,18.43,3.43,2.24,24.58,14.77,10.46,5.92,266.29,45.38,13.25,,19.56,,25.65,22,27.72,27.66,2.1,5.44,,1.37,1.73,,29.47,11.32,1.16,,,25.35,45.29,2.3,2.52,104.37,1.01,6.57,490.28,60.08,94.27,,7.17,,3.24,39.3,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,6.38,65.23,0.9,25.4,,21.7,23.3,,14.2,66.99,,,68.6,4.65,0.49,0.76,242.6,0.69,,89.81,32.86,1.93,1.21,,,,43.12,38.47,52.33,40.29,36.52,8.62,9.24,2.32,0.22,17.66,1.91,,30.01,22.86,12.04,9.3,253.75,90.77,1210,,17.66,,21.44,24.18,52.5,30.55,0.56,9.27,,,,,52.59,,0.89,,,48.42,152.72,1.22,2.6,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.74,220.48,,,6,45606470933.0,Packaged Software,Technology Services
ADT,23.21,69.74,,3.7,,,,,,79.69,2.32,8.41,72.99,0.49,,,7.68,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.32,19.7,7.12,15.82,,5.23,3.1,2.85,5.08,0.23,17.97,13.52,2.88,11.83,8.6,,3.01,6.93,77.47,2.28,,12.8,,21.23,1.87,10.38,15.45,,1.36,,,,,7.62,,,,,4.21,6.77,,0.63,,0.56,4,22.76,5.09,19.36,,6.01,,18.75,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,22.37,65.89,,9.9,,22.2,30.1,,10.6,65.66,,15.84,65.5,5.92,0.54,0.51,120.4,1.35,,11.08,38.32,1.34,0.21,,,,20.77,18.14,16.48,17.6,15.44,1.79,1.87,4.81,0.72,11.22,6.19,,24.1,23.8,9,9.6,107.45,32.14,8.42,,6.04,,8.83,2.72,29.88,25.35,1.36,1.78,,1.05,0.51,,16.05,,1.21,,,14.82,17.11,1.23,1.27,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.58,52.58,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,46.42,,6.5,8,7.3,6.3,10.2,6.9,56.68,5.09,,48.91,0.81,0.02,0.01,70.15,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.68,18.62,10.41,,17.74,10.25,4.43,4.97,5.37,0.28,,,3.81,15.26,,5.5,3.7,85.72,48.75,3.18,,15.84,,25.99,1.63,16.13,16.8,3.05,2.56,,1.22,,,,1.13,1,,,7.19,,2.67,,1.7,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.03,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,35.86,,63.2,,,,,31.7,18.56,,,29.5,13.49,5.18,7.55,10.47,10.06,299.51,63.69,51.98,0.45,0.07,,,,19.58,18.21,57.17,,,,3.59,5.11,0.85,6.28,1.49,,,,20,,24.15,49.49,,,21.43,,18.33,3.51,20.15,17.76,,4.32,,,,,70.34,1.66,1.85,9.36,3.93,48.98,77.63,,4.5,3.51,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,4.15,56.08,0.9,13,,,,,6.1,54.28,0.37,,55.25,3.73,3.42,0.99,107.82,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.37,36.24,22.73,32.66,,12.08,2.8,2.62,2.76,0.45,8.02,3.1,0.37,35.91,22.59,,2.54,88.32,35.3,7.02,,6.58,,6.45,3.53,39.64,25.61,1.91,2.63,,1.31,2.12,,32.48,2.55,0.92,,13.89,21.78,35.71,1.18,1.58,5.7,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.7,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,37.87,49.48,,20.5,20.8,11.4,7.9,4,3.1,54.71,10.43,22.44,49.75,2.62,0.52,0.27,64.89,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.45,33.84,13.35,32.68,15.75,9.33,4.36,4.9,2.96,0.68,15.31,3.3,2.45,19.54,22.05,,5.59,53.88,33.66,17.59,,6.8,,26.36,1.66,68.31,27.14,1.06,4.73,,,,,30.88,1.61,1.12,,,11.97,37.99,1.1,1.68,2.11,0.88,1.61,4.53,3.57,2.38,,3.43,,1.61,47.02,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,101.92,39.53,,10.5,45.5,,,66.4,5.8,49.36,1.89,9.35,41.34,4.2,0.39,0.23,20.7,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.17,12.66,8.01,13.12,10.49,7.21,0.94,0.95,7.9,0.49,7.25,9.49,2.39,11.19,0.62,12.7,4.5,17.78,38.98,418.66,,4.12,,7.48,2.32,18.65,13.62,,0.78,,,,,10.49,1.29,0.94,,,7.38,18.48,,1.36,2.75,0.81,6.29,17.29,14.86,12.87,,10.26,,12.38,19.17,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,6.56,48.03,,5.1,5.9,3.4,,1.3,6.7,54.39,5.3,10.69,47.83,0.87,0.04,0.01,86.89,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,4,20.12,11.74,,17.29,10.91,4.26,4.67,4.97,0.26,,,4.05,15.51,0.84,6.36,5.7,94.77,60.01,2.25,,14.57,,21.27,1.77,16.21,16.78,3.05,2.37,,,,,,1.15,1.04,,,7.93,,3.12,22.93,1.78,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.69,,,10,41234689544.0,Electric Utilities,Utilities
AER,52.62,59.08,,6.4,,,5.5,,,69.16,0.27,24.57,61.52,0.77,0.78,0.03,96.91,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.51,13.37,,15.95,9.39,7.73,8.16,3.51,0.24,,,1.06,,,,2.45,72.05,34.73,,,42.81,,28.61,1.13,6.41,9.93,,2.73,,,,,,0.77,1.58,,,3.95,5.59,,1.79,1.35,3.48,4.68,3.68,3.2,20.12,,2.94,,16.77,15.56,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,2.35,42.4,,,5,,6.9,,7.2,42.23,4.58,9.48,39.2,0.49,0.26,0.08,18.9,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.59,27.85,15.49,,20.8,12.52,3.2,3.25,3.59,0.06,,,3.59,9.87,,7.5,2.4,24.19,20.21,1.66,,4.24,,17.9,4.63,26.25,9.26,,1.05,,,,,,4.33,1.16,,,4.93,,,,46.1,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.49,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,27.85,15.49,,,,,3.25,3.59,0.06,,,,9.95,,7.5,2.4,0.0,20.21,1.66,,4.24,,17.9,4.65,26.38,9.31,,1.06,,,,,,,,,,4.95,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,46.65,36.37,,14.3,,129.9,,,64.1,43.79,4.11,39.85,36.01,2.33,0.98,0.39,20.2,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.11,10.73,8.76,,,6.89,2.24,3.8,9.32,0.55,,,4.36,11.62,,,34.65,0.0,45.95,25.04,,19.98,,35.36,2.08,11.24,11.24,,2.25,,,,,,1.13,,,,5.09,,,,2.57,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,102.77,56.55,,,,,,5.8,30.4,68.61,,,60.7,1.49,14.67,0.32,32.95,56.68,,15.45,40.55,,2.44,,,,,,48.65,25.59,28.87,5.37,7,,0.29,13.24,2.74,,,,,16,39.81,59.46,,,,,,3.88,,,,4.78,,,,,36.46,,,,7.48,23.91,,,,4.91,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,32.83,46.95,1.2,12.1,,32.7,10.6,54.7,37.5,53.06,,,49.31,2.24,0.62,0.23,16.76,1.28,1.55,144.86,62,2.26,0.7,,,,10.49,7.79,10.88,13.17,10.07,3.85,3.08,9.53,0.5,28.12,11.5,,,26.08,,6.43,20.58,61.88,2.28,,16.04,,27.76,1.97,15.71,17.93,0.43,2.54,,,,,9.19,,,,,6.8,14.36,0.72,0.9,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AGCO,,37.53,0.2,16.3,20.1,25.7,36.4,,16.7,42.36,2.22,,38.53,2.93,0.58,0.64,98.4,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.19,6.99,5.68,11.22,6.95,5.28,0.67,0.64,14.31,0.35,5.73,10.93,1.19,8.26,24.99,,4.6,140.0,26.36,22.8,,7.9,,11.43,1.54,6.66,6.88,0.27,0.53,,,,,9.15,0.85,0.84,,,5.68,7.35,0.28,0.77,2.34,1.09,9.47,33.15,17.19,25.11,,18.59,,,13.78,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
