Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,8.43,48.35,1.5,7.9,7.7,13.5,33.2,24.7,10.5,63.28,1.07,,53.89,6.41,0.85,0.65,131.01,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.71,27.85,23.56,25.66,23.58,20.65,5.79,5.99,3.59,0.57,23.33,4.02,0.71,22.76,15.99,5.46,2.47,135.71,50.63,14.64,,18.84,,19.54,6.15,30.97,24.63,2.05,5.86,,0.79,1.57,,25.08,4.77,1.16,,,20.32,30.64,1.87,1.97,20.83,1.64,11.49,63.42,15.6,20.99,,14.11,,2.87,42.95,,,10,33913792728.0,Medical Specialties,Health Technology
AA,9.79,46.58,1.4,10.2,,,,,5.9,42.14,1.02,26.21,44.58,1.07,0.45,0.53,39.3,1.61,83.25,57.67,25.57,134.11,0.64,,,1.02,,430.73,,22.08,7.97,0.8,0.78,,0.28,,,1.02,325.49,,,2.93,40.29,6.37,,,,,,1.77,,,,0.66,,,,,,,,,,217.08,,,1.77,1.85,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,29.29,,10.4,,,,,27,23.94,,,27.55,0.66,0.33,0.21,10.63,0.58,20.92,21.48,13.98,14.34,,,,,13.88,13.88,,11.77,6.84,0.7,0.73,7.2,,,,,4.79,,20.05,4.55,18.68,21.59,1.73,,0.94,,6.83,,17.72,5.79,,0.14,,,,,,,0.31,,,2.69,,,,,0.48,0.76,7.26,6.75,,,3.98,,41.57,7.7,,,8,8696254174.0,Airlines,Transportation
AAON,14.57,69.49,,26.3,8.1,29.5,31.8,,29.5,78.74,0.55,7.26,73.49,29.72,0.07,0.49,91.13,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.36,32.11,26.4,58.27,,,,6.36,3.11,0.82,10.92,1.7,0.36,,20.56,18.68,10.86,77.68,35.56,58.55,,15.44,,19.77,9.53,42.44,42.44,1.69,6.58,,2.34,5.2,,59.97,4.72,1.31,,33.38,30.93,45.62,1.83,6.47,11.84,1.57,19.39,38.08,29.18,25.9,,21.96,,0.75,87.61,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,47.87,3.6,,26,,,,8.9,62.6,34.21,3.46,52.98,1.3,0.09,0.11,62.42,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.6,72.15,17.78,15.45,19.62,10.68,0.64,0.65,1.39,0.21,4.18,12.66,1.6,17.14,6.26,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.45,90.46,90.46,,0.33,,,,,7.88,3.88,0.29,,,5.59,12.24,,0.54,3.75,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.18,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,11.43,73.44,2.9,1.3,5.7,20.9,23.2,14.6,15.7,75.69,0.56,14.29,74.54,10.4,0.54,0.64,234.4,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.41,29.78,27.2,35.07,27.63,25.63,8.55,9.37,3.36,0.22,26.71,2.84,0.42,31.69,20.13,9.92,5.23,179.33,45.59,59.12,,26.31,,30.98,48.43,36.46,36.46,2.16,9.62,,1.51,1.71,,35.92,8.86,2.37,,,33.12,38.74,2.05,2.73,48.43,0.99,29.34,262.55,56.47,150.79,,34.83,,2.92,53.03,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,4.14,74.38,,,9.7,8.1,22.2,18.4,8.5,90.42,6.82,,81.64,0.68,0.98,0.06,24.01,2.06,,143.65,6.4,6.71,1.43,,1.49,5.55,22.54,11.96,24.97,,,,6.87,4.44,0.4,27.51,8.36,5.59,,7.67,,2.41,29.15,62.64,1.88,,15.46,,27.6,1.22,26.98,26.98,11.73,4.13,,2.34,1.3,10.55,15.03,1.22,0.53,,,9.55,18.67,,1.08,1.24,2.06,2.29,612.23,4.67,5.68,,4.28,,3.64,30.01,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,23.95,50.48,,,7.8,9.6,49.1,7.4,3.8,45.71,5.86,3.81,48.82,1.82,0.44,0.24,168.03,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.59,36.17,19.27,16.29,13.96,13.49,6.46,6.56,2.76,0.05,40.24,7.38,3.67,15.07,24.3,6.77,4.99,142.14,62.28,5.83,,11.02,,24.96,37.01,49.86,15.33,0.99,5.41,,0.69,0.45,,13.59,,1.24,,,13.12,20.02,0.87,1.46,,0.83,4.34,199,9.56,52.94,,9.67,,5.07,36.61,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,54.36,,8.7,,,,,,81.29,,,65.06,2.11,6.66,9.48,3.2,7.76,,,342.96,,0.07,,,,,,,,,8.29,8.19,,0.77,,,,,,,31.92,1.22,,,,,,,0.83,,,,25.81,,,,,,,,2.58,1.95,,,,,0.98,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,52.37,,2.2,20.8,5.4,3.2,9.8,11,70.71,11.22,,60.78,3.48,0.4,3.65,2.14,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.06,8.54,6.31,8.59,8.42,6.4,2.02,1.98,11.71,0.65,25.4,12.2,7.06,12.45,14.62,5.26,6.21,2.96,50.66,6.83,,18.25,,23.83,2.1,11.44,10.97,2.24,2.3,,,,,9.11,1.63,0.42,,,7.05,10.25,1.75,0.69,4.98,0.7,10.77,64.69,18.64,17.03,,17.22,,6.33,11.26,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,68.14,,50.3,,28.2,37.8,,24,85.18,,13.7,75.32,2.72,0.01,0.01,249.61,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.58,9.86,102.71,11.17,10.3,0.57,0.65,9.45,0.33,0.64,1.95,,8.45,30.63,,8.89,254.66,18.22,5.43,,3.68,,6.86,1.5,9.1,7.93,0.25,0.33,,0.25,4.52,,52.17,,1.14,,,16.16,135.45,0.32,0.55,,0.38,6.33,26.89,13.18,17.8,,9.59,,,13.71,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,15.8,60.33,2,8.4,5.9,40.8,24.6,,11.1,71.81,2.15,16.88,62.59,3.06,0.05,0.04,51.33,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.22,8.78,13.11,11.28,9.11,0.54,0.55,8.91,0.37,4.23,10.78,1.77,13.98,26.59,,2.09,50.61,,4.81,,3.04,,4.88,1.75,13.44,16.35,1.02,0.4,,0.88,0.84,,9.65,,1.04,,,8.29,8.91,0.82,0.89,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.64,26.19,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,1.83,43.35,,38.3,,,,,8,31,,6.44,38.96,4.18,0.78,5.4,147.22,1.44,,31.15,7.78,0.93,0.26,,,,39.11,38.28,20.06,25.18,21.24,7.53,8.22,2.56,0.32,40.97,4.49,,33.76,,,11.92,168.73,82.86,20.56,,48.23,,15.86,11.87,19.71,19.71,,9.47,,,,,23.11,3.4,,,24.99,22.98,16.56,,,13.18,1.44,22.9,794.68,22.38,69.5,,64.25,,2.81,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,45.93,0.7,6.3,12.3,6.8,21.3,,5.8,45.09,3.81,,45.64,5.01,0.47,0.46,102.96,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.04,26.42,18.19,38.44,20.43,17.72,4.52,4.69,3.79,0.54,12.21,2.75,2.13,22.22,14.79,8.71,6.26,107.62,55.1,10.17,,13.96,,15.76,4.61,32.07,23.45,2.04,4.43,,0.86,1.89,,36.56,5.12,1.07,,,25.2,41.11,2.05,1.72,25.11,1.11,7.71,67.68,12.14,14.89,,10.32,,3.25,38.28,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,10.73,65.05,,6.9,,13.2,4.1,,5.9,86.05,0.23,5.92,73.28,3.23,0.41,0.29,87.92,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.23,22.92,12.68,46.11,,,1.75,1.97,4.36,0.65,4.27,2.36,0.23,25.8,22.79,,,68.79,18.95,6.11,,6.05,,7.6,1.8,30.11,32.21,1.59,1.83,,,,,42.59,2.33,,,,13.63,19.38,1.62,1.19,3.8,1.36,4.04,12.16,6.5,6.18,,4.91,,2.58,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,72.81,,,,38.8,40.9,46.1,16.4,88.72,,,80.09,2.04,1.42,7.89,18.03,2.04,155.25,99.1,38.89,9.83,0.13,,,,,415.79,39.61,27.88,45.58,2.69,3.1,,0.54,7.83,2.14,,37.59,,,18.1,33.04,92.27,,,,,,6.42,,,,3.66,,,,,46.95,,,37.56,10.48,46.95,1639.11,,,8.39,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,43.22,,12.2,,,16.9,,10.9,39.5,,,41.79,2.14,0.16,0.04,65.18,1.27,18.65,504.43,43.97,9.27,0.69,,,,105.51,38,,13.67,10.86,2.54,2.72,0.95,0.52,,,,18.48,1.06,15.48,9.87,86.51,96.44,5.93,,,,17.7,2.08,,18.21,,1.98,,,,,,3.01,0.87,,,60.14,,,1.98,11.22,1.25,,3.32,1.65,,,3.15,,,224.76,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,76.1,,100.9,,,,,,87.08,,,81.45,,5.78,,,6.01,,,,,,,,,,,,,,269.97,,,,,,,,,16.47,,,,,,,,,4.24,,,,,,,,,,,,5.87,5.55,,,,,4.28,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,41.21,,18.8,33.9,6,,,4.2,47.25,2.44,,42.7,3.56,0.03,0.01,19.57,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.44,12.18,5.6,40.34,10.96,6,0.32,0.32,8.21,0.11,0.79,5.54,2.44,8.02,22.11,,1.6,21.91,27.82,4.29,,1.64,,2.67,4.1,8.78,7.19,0.53,0.14,,,,,18.15,,,,,4.3,13.83,0.61,0.81,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.79,33.74,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,48.51,77.32,2.6,5.9,,7,21.8,,6.8,87.78,,18.55,82.18,2.67,0.19,0.17,41.2,1.37,,22.6,71.62,2.69,0.84,,,,19.49,13.03,24.91,,13.13,3.27,3.45,5.13,0.38,13.85,4.72,,23.54,14.73,,,31.75,50.52,3.24,,9.88,,17.2,3.48,30.51,23.81,1.98,2.99,,1.21,1.87,,21.8,,1.19,,,17.68,23.8,2.14,1.29,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.05,45.77,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,61.97,0.9,22.7,,62.7,72,31,34.8,55.49,,21.57,59.68,9.91,1.92,11.83,147.9,4,174.18,32.12,62.57,0.15,0.05,,,,15.01,14.33,30.13,,11.25,2.98,3.86,6.66,0.69,12.8,3,,,22.14,,,116.77,44.58,50.74,,22.16,,24,5.35,19.53,19.53,0.4,4.35,,,,,33.82,2.16,2.09,38.52,6.88,29.71,35.83,0.78,2.26,5.35,2.87,20.88,79.89,31.17,31.17,,36.43,,1.16,53.38,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,63.1,73.59,,,,2.6,0.1,,,91.36,,,81.53,7.09,5.32,6.57,63.35,5.46,,,75.9,,0.18,,,,,,,,,18.3,21.72,,0.64,,,,,,,8.1,0.0,,,,,,,6.8,,,,23.97,,,,,,,,11.6,11.04,,,,,6.8,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,,66.6,0.3,15.1,11.9,7.8,16.1,6.2,13.6,82.59,2.69,,73.35,6.98,0.3,1.2,317.87,1.16,,20.04,71.1,0.43,0.17,,0.42,1.62,20.64,17.94,22.34,17.31,15.01,2.85,3,4.84,0.51,13.44,4.35,1.62,24.49,14.45,6.44,4.66,324.89,32.58,171.01,,10.79,,14.2,7.18,29.11,26.76,2.39,3.13,,1.37,0.91,,23.37,6.78,1.12,,,22.13,33.66,2.59,1.58,38.67,1.16,13.46,227.4,27.32,26.23,,19.64,,3.31,35.36,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,1.9,52.33,,,,,,,30.6,62.96,,26.27,55.16,2.89,0.79,2.73,17.99,1.62,,502.91,127.4,,0.27,,,,,,,,,4.32,5.22,,0.44,,,,609.55,,,28.83,16.87,50.08,,,,,,6.47,,,,5.7,,,,,,,,,26.85,,,,,19.55,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,2.04,67.63,1.7,9.4,,17.7,14.1,11.4,16.8,61.68,,,66.82,12.92,0.85,1.32,566.19,1.16,,49.57,33.69,0.82,0.41,,,,37.43,33.07,38.63,24.94,22.99,11.47,12.04,2.67,0.5,31.17,2.54,,31.23,20.57,13.83,11.16,578.36,88.24,58.8,,24.86,,35.4,17.11,50.83,32.66,1.53,12.6,,1.05,1.3,,40.53,18.27,0.99,,,39.19,57.69,1.79,2.59,229.23,1.16,17.46,275.62,32.26,32.8,,22.15,,2.4,74.73,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,74.35,,5.9,6.7,5.7,1.7,14.6,5.9,87.2,6.26,,79.75,1.55,0.05,,65.32,0.81,,533.39,51.33,5.22,0.49,,1.65,4.57,34.54,18.98,22.82,30.05,18.23,15.92,16.31,2.9,0.66,71.49,6.09,4.63,36.07,12.26,2.98,9.42,75.24,87.76,3.11,,30.91,,48.58,1.31,38.42,36.74,5.93,11.43,,3.18,1.25,16.22,15.93,1.61,0.92,,,15.93,,5.58,0.98,1.58,0.81,2.31,,3.58,3.41,,3.6,,,29.83,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,56.77,,,,,,,,72.89,0.32,,61.77,1.72,0.96,0.16,11.43,2.23,,,36.57,2.76,1.59,,0.26,1.75,15.91,8.42,11.99,,,4.24,4.78,6.29,0.32,39.85,11.4,1.75,8.95,19.93,,,7.89,,1.81,,11.06,,31.03,3.54,33.62,14.77,4.76,3.66,,,,,9.11,,1.72,,,8.2,11.65,,0.59,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.01,30.08,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,20.43,59.32,,30.2,11.6,25.1,26.1,12.4,17.3,63.55,2.64,22.74,60.73,5.95,0.72,0.29,237.68,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.49,48.09,26.08,40.49,25.92,21.65,11.42,11.86,2.08,0.72,29.28,2.6,1.54,30.03,18.01,15.27,,160.35,59.84,9.13,,20.45,,25.76,3.35,55.54,39.1,3.2,11.34,,2.15,1.92,,38.84,,1.68,,,27.82,34.57,2.54,1.92,,1.13,4.37,59.43,5.61,6,,5.53,,2.19,56.07,,,10,90112565563.0,Semiconductors,Electronic Technology
