Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ADBE,,56.1,1.7,9.4,,17.7,14.1,11.4,16.8,29.39,,,48.13,12.78,0.85,1.32,551.0,1.16,,49.57,33.69,0.82,0.41,,,,36.87,32.58,38.06,24.57,22.66,11.29,11.86,2.71,0.5,31.17,2.61,,30.4,20.61,13.83,11.16,579.33,88.24,58.8,,24.86,,35.4,16.67,49.51,31.81,1.49,12.3,,1.02,1.26,,39.46,17.78,0.96,,,38.17,56.16,1.75,2.52,223.08,1.16,17.46,275.62,32.26,32.8,,22.15,,2.43,72.64,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,73.26,,5.9,6.7,5.7,1.7,14.6,5.9,76.08,6.07,0.88,75.68,1.61,0.05,,66.68,0.81,,533.39,51.33,5.22,0.49,,1.65,4.44,35.49,19.51,23.45,30.41,18.52,16.29,16.76,2.82,0.66,71.49,5.97,4.5,37.31,12.05,2.82,9.54,75.3,87.76,3.11,,30.91,,48.58,1.34,39.22,37.5,6.05,11.65,,3.25,1.28,16.57,16.29,1.64,0.94,,,16.29,,5.7,1,1.61,0.81,2.31,,3.58,3.41,,3.6,,,30.51,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,50.93,,,,,,,,41.97,0.32,,49.22,1.72,0.96,0.16,11.37,2.23,,,36.57,2.76,1.59,,0.26,1.76,15.96,8.44,12.03,,,4.26,4.79,6.27,0.32,39.85,11.46,1.76,8.96,19.84,,,7.9,,1.81,,11.06,,31.03,3.52,33.44,14.69,4.74,3.62,,,,,9.07,,1.71,,,8.2,11.57,,0.59,,2.23,3.51,616.28,10.4,11.57,,9.33,,15.94,30.08,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,20.22,48.81,,30.2,11.6,25.1,26.1,12.4,17.3,38.84,2.67,20.85,45.34,5.79,0.72,0.29,231.24,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.54,46.69,25.32,39.3,25.16,21.01,11.08,11.51,2.14,0.72,29.28,2.67,1.59,29.15,18.1,15.29,,159.87,59.84,9.13,,20.45,,25.76,3.26,54.03,38.03,3.12,11.06,,2.09,1.87,,37.76,,1.63,,,27.06,33.63,2.47,1.87,,1.13,4.37,59.43,5.61,6,,5.53,,2.26,54.51,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,57.31,2.6,9.4,7.7,25.1,24.8,,15,51.34,3.86,,56.69,3.34,0.04,0.07,64.19,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,2.96,9.49,7.63,8,12.32,9.13,0.47,0.46,10.54,0.42,5.75,16.62,3.12,11.64,20.88,,,80.85,7.73,5.35,,3.32,,3.89,1.39,11.22,10.17,0.56,0.37,,,,,6.53,0.95,0.92,,,5.08,5.95,0.44,3.83,1.99,0.88,5.45,20.57,12.3,12.43,,6.06,,17.54,13.74,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,42.98,0.1,22.6,,89.8,,,6.1,43.37,,,44.93,1.89,0.25,0.36,24.5,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.32,5.1,10.64,6.93,4.29,0.26,0.25,10.73,0.22,2.37,16.36,,8.01,,23.78,,40.44,6.77,2.43,,1.04,,3.06,1.06,15.03,8.56,,0.15,,,,,6.45,,,,,3.73,8.7,,0.84,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.21,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,2.98,58.64,1.4,,10.8,13.1,11.6,16.2,8.7,71.01,3.96,2.59,64.33,2.1,0.06,1,246.97,1.01,,2.83,61.8,0.58,0.71,,0.59,2.21,19.61,17.67,29.01,18.99,15.1,5.01,5.35,5.1,0.07,18.43,3.45,2.27,24.57,14.79,9.56,5.88,267.35,45.38,13.25,,19.56,,25.65,21.88,27.56,27.5,2.08,5.39,,1.36,1.72,,29.27,11.26,1.15,,,25.23,45.03,2.28,2.5,103.77,1.01,6.57,490.28,60.08,94.27,,7.17,,3.27,39.06,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,11.43,51.18,0.9,25.4,,21.7,23.3,,14.2,28.06,,,43.39,4.71,0.49,0.76,242.45,0.69,,89.81,32.86,1.93,1.21,,,,43.7,38.99,53.03,40.83,37.02,8.73,9.37,2.29,0.22,17.66,1.91,,30.03,22.82,11.07,11.1,255.31,90.77,1210,,17.66,,21.44,24.17,52.48,30.54,0.56,9.28,,,,,52.59,,0.89,,,48.39,152.68,1.22,2.6,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.73,220.84,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.13,63.11,,3.7,,,,,,75.18,2.32,13.56,66.94,0.49,,,7.72,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.33,19.63,7.1,15.79,,5.23,3.09,2.84,5.09,0.23,17.97,13.45,2.85,11.82,8.66,31.18,3.2,6.88,77.47,2.28,,12.8,,21.23,1.88,10.43,15.53,,1.38,,,,,7.69,,,,,4.24,6.83,,0.63,,0.56,4,22.76,5.09,19.36,,6.01,,18.81,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,29.55,53,,9.9,,22.2,30.1,,10.6,40.95,,30.83,49.09,6.36,0.54,0.51,118.82,1.35,,11.08,38.32,1.34,0.21,,,,22.73,19.86,18.21,19.27,16.9,1.95,2.04,4.4,0.72,11.22,5.68,,23.32,23.79,12.12,11.93,108.09,32.14,8.42,,6.04,,8.83,2.68,29.48,25.01,1.34,1.78,,1.03,0.51,,15.88,,1.19,,,14.67,16.93,1.21,1.25,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.42,51.87,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,63.64,,6.5,8,7.3,6.3,10.2,6.9,70.43,4.81,1.31,68.01,0.83,0.02,0.01,74.82,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.48,19.13,10.69,,18.22,10.52,4.55,5.11,5.23,0.28,,,3.58,16.23,,8,4.43,86.25,48.75,3.18,,15.84,,25.99,1.74,17.2,17.92,3.26,2.73,,1.3,,,,1.2,1.07,,,7.72,,2.84,,1.81,0.4,2.89,5.86,5.32,10.42,,4.03,,,19.22,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,71.43,,99.7,,,,,46.7,72.09,,,73.24,21.74,4.68,7.93,19.03,9.31,357.33,69.43,54.67,0.54,0.06,,,,50.49,44.47,505.28,,,,7.68,1.98,0.87,1.52,0.18,,,,20,,24.18,49.15,,,50.07,,15.22,4.94,16.99,15.86,,8.49,,,,,613.87,1.87,3.41,16.84,6.77,328.1,28.45,,6.04,4.94,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,47.57,0.9,13,,,,,6.1,34.51,0.36,3.13,43.42,3.72,3.42,0.99,108.61,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.37,36.2,22.7,32.62,,12.08,2.79,2.62,2.76,0.45,8.02,3.07,0.37,36.23,22.59,,,87.72,35.3,7.02,,6.58,,6.45,3.56,39.93,25.8,1.93,2.63,,1.32,2.14,,32.72,2.57,0.92,,14,21.95,35.99,1.19,1.6,5.75,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.92,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,20.61,64.31,,20.5,20.8,11.4,7.9,4,3.1,55.53,9.45,30.95,64.38,2.91,0.52,0.27,74.17,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.16,38.95,15.37,36.92,13.27,8.21,4.88,5.65,2.57,0.68,15.31,2.82,2.16,21.23,21.8,10.46,5.65,54.34,33.66,17.59,,6.8,,26.36,1.91,79.62,31.68,1.24,5.42,,,,,35.46,1.85,1.28,,,13.77,43.65,1.27,1.93,2.42,0.88,1.61,4.53,3.57,2.38,,3.43,,1.41,53.99,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,56.46,42.71,,10.5,45.5,,,66.4,5.8,37.72,2.09,2.37,42.32,4.14,0.39,0.23,19.83,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.4,12.24,7.75,12.7,10.15,6.97,0.91,0.92,8.17,0.49,7.25,9.91,2.52,10.72,0.79,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.22,17.86,13.05,,0.74,,,,,10.06,1.23,0.9,,,7.07,17.67,,1.3,2.63,0.81,6.29,17.29,14.86,12.87,,10.26,,13.06,18.37,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,2.55,70.61,,5.1,5.9,3.4,,1.3,6.7,81.53,4.96,12.68,76.87,0.89,0.04,0.01,93.14,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.73,20.7,12.08,,17.8,11.23,4.38,4.81,4.83,0.26,,,3.78,16.58,1.09,14.89,4.78,95.62,60.01,2.25,,14.57,,21.27,1.9,17.38,17.98,3.27,2.52,,,,,,1.23,1.11,,,8.5,,3.34,24.58,1.91,0.37,2.93,5.88,5.33,11.35,,4.4,,,20.02,,,10,41234689544.0,Electric Utilities,Utilities
AER,39.95,49.19,,6.4,,,5.5,,,33.84,0.27,22.01,44.48,0.77,0.78,0.03,93.58,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.6,13.41,,15.95,9.39,7.73,8.18,3.5,0.24,,,1.07,,,10.2,2.47,72.61,34.73,,,42.81,,28.61,1.09,6.19,9.59,,2.65,,,,,,0.74,1.53,,,3.84,5.35,,1.73,1.31,3.48,4.68,3.68,3.2,20.12,,2.94,,16.59,15.02,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,39.69,,,5,,6.9,,7.2,39.11,5.05,12.26,39.27,0.47,0.26,0.08,17.1,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.96,26.93,14.97,,20.12,12.11,3.09,3.15,3.71,0.06,,,4,8.96,,6.88,2.72,24.26,20.21,1.66,,4.24,,17.9,4.19,23.75,8.38,,0.96,,,,,,3.92,1.05,,,4.46,,,,41.71,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.47,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,26.93,14.97,,,,,3.15,3.71,0.06,,,,8.96,,6.88,2.72,0.0,20.21,1.66,,4.24,,17.9,4.19,23.75,8.38,,0.96,,,,,,,,,,4.46,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,6.59,46.73,,14.3,,129.9,,,64.1,36.79,4.05,16.69,45.69,2.47,0.98,0.39,20.56,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.04,11.42,9.33,,,7.09,2.3,4.04,8.76,0.55,,,4.28,11.82,,39.53,33.84,0.0,45.95,25.04,,19.98,,35.36,2.12,11.44,11.44,,2.44,,,,,,1.15,,,,5.1,,,,2.61,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,72.97,47.31,,,,,,5.8,30.4,41.39,,,46.26,1.49,14.67,0.32,29.96,56.68,,15.45,40.55,,2.44,,,,,,48.77,23.59,26.62,4.95,6.46,,0.29,13.24,3.02,,,,33.48,27,40.32,59.46,,,,,,3.52,,,,4.35,,,,,33.14,,,,6.79,21.71,,,,4.46,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
