Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,11.83,57.02,2,8.4,5.9,40.8,24.6,,23.18,11.1,72.08,2.11,12.22,62.56,2.93,,0.07,0.06,53.39,1.38,,,56.6,3.53,0.8,,0.26,1.73,15.21,11.21,17,11.55,9.32,0.55,0.56,6.57,0.36,3.3,8.14,1.73,14.45,26.47,,1.35,51.39,,3.58,,,1.89,,3.62,1.83,22.06,15.39,0.96,0.4,,0.83,1.09,,12.56,,1.04,,,10.21,15.46,0.77,0.92,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.48,27.66,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,64.05,,38.3,,,,,322.31,8,68.59,,,67.17,3.52,,0.71,4.95,134.4,1.41,,29.97,7.3,1.12,0.28,,,,38.06,37.08,17.26,21.51,21.16,6.14,7.14,2.63,0.3,41.38,5.11,,29.12,,,10.56,167.6,82.59,20.75,,,46.11,,15.21,10.65,18.29,18.29,,8.23,,,,,19.94,3.1,,,21.64,19.88,15.01,,,11.8,1.41,21.22,720.92,19.41,63.33,,55.65,,3.41,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,25.86,60.09,0.7,6.3,12.3,6.8,6.7,,,5.8,73.52,3.44,4.62,63.86,5.38,,0.52,0.49,116.12,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.84,29.33,20.14,36.91,22.34,17.7,4.63,5.12,3.41,0.54,13.88,2.8,1.87,22.57,12.83,8.45,6.43,107.19,55.24,10.7,,,13.65,,15.92,5.14,36.63,26.09,2.27,4.97,,0.91,1.86,,35.9,5.35,1.18,,,25.7,47.1,2.68,1.97,24.71,1.18,7.63,64.74,12.05,14.52,,10.37,,3.02,42.38,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,18.66,59.36,,6.9,,13.2,4.1,,3.27,5.9,64.96,0.21,3.8,61.09,3.24,,0.24,0.15,94.67,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.12,13.41,316.1,,,1.78,2.11,4.15,0.63,0.67,0.35,0.21,21.32,19.96,,,71.83,19.03,5.57,,,6.05,,7.68,1.91,31.45,31.53,1.56,1.87,,,,,279.35,2.45,,,,20.17,31.19,1.78,1.34,4.28,1.36,4.09,12.41,6.71,6.29,,4.98,,0.56,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,42.36,,,,38.8,40.9,46.1,223.57,16.4,51.45,,,43.64,1.65,,1.48,8.69,14.92,2.16,197.37,87.05,38.64,1.68,0.11,,,,86.28,57.44,24.45,11.96,9.56,1.92,2.21,1.16,0.57,9.04,3.25,,17.85,,,16.97,33.12,91.73,,,,3.43,,2.56,4.78,82.89,82.89,3.72,2.76,,,,,30.74,4.72,,24.06,7.46,30.74,126.41,,,6.04,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,6.9,19.98,,12.2,,,16.9,,,10.9,19.02,,2.84,16.09,1.87,,0.14,0.04,54.82,1.18,18.83,519.12,44.07,8.34,0.67,,,,73.83,29.78,,10.65,8.46,1.99,2.31,1.35,0.52,,,,13.79,,15.89,10.07,86.95,96.46,5.51,,,,,17.58,1.7,,15.36,,1.68,,,,,,2.36,0.74,,,48.06,,,1.62,8.13,1.17,,3.96,2,,,,,,171.31,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,47.25,,100.9,,,,,,,55.84,,,50.76,,,4.31,,,4.49,,,,,,,,,,,,,,17.27,,,,,,,,,11.38,,,,,,,,,,2.95,,,,,,,,,,,,4.89,4.6,,,,,3.11,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,41.26,,18.8,33.9,6,,,132.17,4.2,46.05,2.63,,42.51,3.58,,0.04,0.02,18.37,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.63,12.88,5.6,29.45,11.62,5.94,0.31,0.31,7.76,0.11,1.05,7.8,2.63,7.79,20.52,,1.66,21.88,27.84,3.99,,,1.41,,2.43,3.65,9.57,7.01,0.52,0.14,,,,,12.92,,,,,3.87,11.49,0.78,0.71,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.93,28.26,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,121.21,65.96,2.6,5.9,,7,21.8,,142.28,6.8,72.98,,43.17,68.15,2.99,,0.15,0.15,52.66,1.32,,22.1,60.56,2.39,0.84,,,,20.21,14.42,25.42,,14.16,3.65,4.11,4.95,0.37,16.16,4.48,,26.95,13.33,24.56,6.73,32.97,50.71,3.86,,,12.01,,19.46,4.47,30.98,28.16,2.35,3.73,,1.43,1.98,,22.96,,1.45,,,19.6,25.3,2.69,1.65,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.84,57.24,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,47.05,0.9,22.7,,62.7,72,31,57.41,34.8,55.67,,,49.57,8.3,,2.25,12.33,101.18,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.68,9.21,17.92,,10.29,2.46,2.46,10.33,0.73,13.75,4.63,,13.87,23.52,,4.24,118.67,44.63,48.8,,,21.54,,23.4,3.53,13.94,13.94,0.28,3,,,,,21.8,1.48,1.39,16.95,4.55,19.4,23.16,0.56,1.47,3.53,3.26,19.31,74.1,28.93,28.19,,33.01,,1.81,34.07,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,107.07,65.7,,,,2.6,0.1,,,,75.49,,23.65,67.71,10.71,,5.85,6.96,86.2,6.01,,,69.04,,0.15,,,,,,,,,41.92,27.75,,0.66,,,,,,,6.36,0.0,,,,,,,,9.13,,,,29.04,,,,,,,,17.14,16.33,,,,,9.49,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,14.37,67.66,4.6,,,0.1,22.9,46.8,,7.7,71.72,0.85,0.34,69.86,2.35,,0.26,0.55,105.82,1.13,,55.01,59.44,3.29,1.31,,0.21,0.85,20.75,16.71,22.02,14.11,12.53,1.96,0.97,4.82,0.19,4.4,4.91,0.85,21.27,8.1,13.58,7.45,98.59,6.58,4.87,,,1.61,,5.59,6.25,56.89,26.36,9.41,0.9,,,,,20.79,,1.99,,,17.79,27.15,,1.97,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.47,165.34,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,12.08,61.08,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,57.62,2.59,7.72,60.59,6.84,,0.26,1.22,360.74,1.1,,20.51,73.58,0.36,0.15,,0.43,1.47,23.07,20.12,26.14,21.15,17.22,3.29,3.47,4.33,0.51,13.27,3.81,1.63,28.14,13.92,9.12,7.2,328.24,32.61,162.73,,,11.19,,14.79,7.98,31.56,30.16,2.74,3.53,,1.46,1.16,,26.62,6.5,1.26,,,25.07,36.57,2.93,1.73,31.51,1.1,13.75,236.59,27.79,26.8,,19.63,,2.56,39.13,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,28.04,43.56,,,,,,,,30.6,42.35,,7.89,40.37,3.15,,0.66,2.48,18.74,1.49,,469.19,121.47,,0.24,,,,,,,,,3.72,5.23,,0.45,,,,491.49,,,29.19,17.81,50.64,,,,,,,6.79,,,,5.63,,,,,,,,,50.65,535.64,,,,26.77,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,5.54,38.21,1.7,9.4,,17.7,14.1,11.4,,16.8,39.97,,19.84,37.85,11.94,,0.78,1.24,495.42,1.11,,49.25,33.27,0.78,0.42,,,,31.95,28.4,33.63,20.01,18.72,9.25,10.52,3.13,0.49,31.27,3,,24.11,19.3,13.41,10.8,575.63,88.66,51.2,,,25.59,,35.93,15.16,41.84,27.71,1.29,10.71,,0.89,1.1,,34.26,17.64,0.84,,,33.3,48.76,1.67,2.2,252.77,1.11,18.17,291.22,33.73,34.74,,22.82,,3.07,62.16,,,10,241068062221.0,Packaged Software,Technology Services
ADC,38.08,44.12,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,34.45,5.55,33.85,38.01,1.68,,0.07,,73.49,0.9,,535.71,52.31,5.24,0.52,,1.65,4.05,35.77,20.03,25.02,29.45,18.03,15.74,17.51,2.8,0.65,69.98,5.52,4.07,39.66,11.63,3.57,10.34,74.27,87.98,3.02,,,32.09,,48.78,1.48,40.83,40.9,6.6,12.59,,3.54,1.41,17.7,17.93,1.8,1.01,,,17.93,,6.23,1.08,1.78,0.9,2.43,,3.76,3.63,,3.67,,,32.96,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,30.79,51.77,,,,,,,13.28,,60.18,0.31,10.18,53.41,1.84,,1.29,0.17,11.88,3,,,33.87,2.68,1.52,,0.19,1.7,15.21,8.37,12.42,,,4.55,4.74,6.57,0.34,38.16,10.59,1.7,8.19,18.03,,,9.24,,2.01,,,12.87,,32.86,3.6,29.7,11.56,3.73,3.74,,,,,9.79,,1.77,,,8.84,12.7,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.99,31.26,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,28.67,56.19,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,63.35,2.74,13.31,58.8,5.81,,0.79,0.31,232.86,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.55,56.01,28.16,40.74,29.27,22.84,11.34,12.38,1.79,0.72,30.39,2.55,1.58,30.86,17.51,12.04,,152.07,57.85,7.22,,,17.07,,23.16,3.29,69.93,52.89,4.34,12,,2.91,1.95,,39.44,,1.75,,,29.16,36.84,3.57,1.9,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.71,54.66,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,51.86,0.1,22.6,,89.8,,,,6.1,58.24,,,53.56,1.81,,0.24,0.35,22.25,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.71,5.32,11.65,9.18,4.96,0.24,0.24,9.34,0.21,2.05,15.72,,8.18,,16.99,,39.64,6.28,2.09,,,0.5,,2.67,1.01,30.07,8.33,,0.14,,,,,6.65,,,,,3.51,8.68,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.51,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.23,68.17,1.2,,13.8,15.3,15.1,13,20.5,9.9,74.16,3.39,13.53,70.44,2.7,,0.06,0.79,288.36,1.01,,2.97,62.22,0.64,0.82,,0.59,1.94,22.51,20.33,32.78,22.04,20.06,5.82,6.14,4.44,0.08,18.72,3.06,1.94,28.73,14.43,8.74,5.41,268.15,45.44,13.74,,,19.54,,25.85,25.89,31.65,31.41,2.6,6.15,,1.54,1.88,,33,13.84,1.29,,,28.51,50.29,2.62,2.8,137.31,1.01,6.8,497.94,59.7,91.62,,7.53,,2.92,44.5,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,21.47,67.09,0.9,25.4,,21.7,23.3,,,14.2,76.66,,7.43,69.9,5.45,,0.43,0.72,281.67,0.64,,94.05,32.85,1.8,1.05,,,,46.93,41.78,56.57,30.82,29.15,8.85,10.44,2.13,0.25,18.45,1.76,,30.7,22.46,11.84,11.59,255.98,90.8,1291,,,18.21,,22.24,24.54,57.6,34.43,0.63,10.49,,,,,56.93,,1,,,52.54,136.58,1.38,2.77,,0.64,11,369.7,23.5,57.58,,9.97,,0.51,232.79,,,6,45606470933.0,Packaged Software,Technology Services
ADT,6.48,41.21,,3.7,,,,,,,38.41,2.93,6.81,39.41,0.46,,0.03,0.01,6.88,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.93,14.81,6.1,13.6,,4.94,2.72,2.84,6.75,0.24,20.86,16.21,3.23,8.24,12.96,29.94,2.64,6.63,81.58,2.1,,,13.82,,22.19,1.65,9.3,13.96,,1.35,,,,,6.53,,,,,3.69,5.26,,0.55,,0.59,4.07,28.19,6.32,18.83,,4.34,,29.13,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,55.91,53.14,,9.9,,22.2,30.1,,18.33,10.6,61.39,,29.99,54.95,8.98,,1.17,3.5,130.63,2,,10.69,36.33,0.43,0.05,,,,21.26,18.68,21.99,14.15,13.88,1.62,1.96,4.7,0.83,8.9,4.2,,22.53,23.74,12.96,13.99,109.82,32.34,9,,,6.18,,9.03,2.56,30.95,25.97,1.39,1.87,,1.07,0.69,,21.16,4.01,1.27,,23.62,19.21,23.1,1.27,1.25,13.96,2,6.73,148.57,11.63,9.3,,9.04,,1.02,54.89,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,8.21,56.74,,6.5,8,7.3,6.3,10.2,5.28,6.9,46.29,4.23,16.22,52.4,0.88,,0.01,,86.45,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.06,20.43,11.45,,18.6,10.68,4.87,5.66,4.89,0.27,,,3.1,17.62,1.03,7.58,3.78,81.82,50.31,3.09,,,16.28,,26.85,2,19.56,20.39,3.71,3.19,,1.48,,,,1.37,1.23,,,9.15,,2.99,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,22,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,70.26,,99.7,,,,,52.85,46.7,91.47,,9.72,80.29,15.95,,4.68,7.93,16.02,9.31,357.33,69.43,54.67,0.54,0.06,,,,59.33,48.17,360.7,,,,6.19,1.69,0.87,,,,52.52,,,24.21,24.62,49.15,,,,50.07,,15.22,4.16,16.35,14.7,,7.16,,,,,516.8,1.57,2.87,14.18,5.7,276.19,23.95,,5.09,4.16,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,64.86,0.9,13,,,,,,6.1,83.57,0.37,,72.85,3.68,,3.21,0.97,109.32,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,38.73,23.61,36.53,,12.08,2.49,2.71,2.58,0.46,7.41,2.71,0.37,20.15,22.04,,,85.42,35.21,3.81,,,6,,5.38,3.53,45.55,27.68,2.07,2.75,,1.42,2.41,,36.83,2.66,0.96,,13.68,24.11,44.59,1.42,1.66,5.75,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.83,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,66.35,46.6,,20.5,20.8,11.4,7.9,4,4.55,3.1,47.41,8.47,28.26,44.14,3.07,,0.52,0.47,79.46,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.99,32.8,14.68,31.36,13.04,8.54,4.74,5.61,3.05,0.68,18.06,3.3,1.99,18.67,19.35,18.3,8.79,58.09,36.6,20.97,,,8.56,,29.57,1.99,64.6,29.11,1.14,5.48,,,,,30.45,1.82,1.27,,,13.52,40.01,1.7,1.94,2.52,0.76,2.16,5.78,4.54,3.17,,4.24,,1.88,54.05,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,10.27,47.18,,10.5,45.5,,,66.4,90.5,5.8,37.19,2.01,,44.1,4.18,,0.24,0.15,20.55,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.3,11.61,7.59,17.17,9.88,6.87,0.9,0.93,8.61,0.48,5.42,7.44,2.42,10.59,0.68,11.52,3.39,18.04,39.18,,,,4.58,,8.01,2.33,16.44,12.38,,0.74,,,,,13.68,1.23,0.92,,,8.54,25.25,,1.32,2.77,0.74,7.04,18.72,16.01,14.43,,11.24,,11.58,18.35,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,36.89,39.72,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,36.34,4.79,24.29,35.43,0.9,,0.04,0.01,98.25,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.61,22.3,12.64,,17.25,10.9,4.33,4.9,4.48,0.26,,,3.61,16.44,1.33,13.41,4.69,94.01,60.67,2.21,,,13.49,,20.7,2,19.69,19.59,3.56,2.64,,,,,,1.32,1.16,,,8.55,,3.78,12.78,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.17,,,10,41234689544.0,Electric Utilities,Utilities
AER,48.85,50.35,,6.4,,,5.5,,3.17,,49.19,0.53,9.51,49.73,0.77,,0.89,0.03,94.3,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.2,13.21,,15.95,9.39,7.73,8.08,3.55,0.24,,,1.05,7.83,,11.23,3.05,78.52,34.83,,,,42.04,,28.67,1.08,6.17,9.28,,2.47,,,,,,0.72,1.47,,,3.5,5.58,,1.67,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,16.09,14.64,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,33.38,35.65,,,5,,6.9,,,7.2,11.02,5.03,0.22,25.84,0.51,,0.19,0.06,17.32,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.94,26.74,14.69,,10.93,7.37,2.31,3.14,3.74,0.07,,,3.94,8.37,,7.12,2.31,22.91,20.79,1.61,,,6.07,,18.51,3.98,16.5,7.84,,0.98,,,,,,2.23,1.05,,,4.87,,,,14.2,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.79,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.74,14.69,,,,,3.14,3.74,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,,6.07,,18.51,3.99,16.5,7.84,,0.99,,,,,,,,,,4.89,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,39.78,,14.3,,129.9,,,49.89,64.1,18.12,4.18,,31.81,2.32,,0.44,0.21,20.45,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.18,14.54,10.44,,,4.61,2.02,3.41,6.88,0.54,,,4.44,6.99,,38.02,30.45,0.0,34.88,9.58,,,13.71,,23.57,2.11,16.27,16.17,,2.6,,,,,,1.36,,,,8.18,,,,2.56,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFYA,1.86,43.08,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,37.17,,,40.85,2.43,,0.74,0.27,16.27,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.79,7.31,10.17,7.74,6.07,2.59,2.96,10.21,0.51,29.13,12.05,,9.18,26.64,39.14,8.3,20.15,62.12,2.57,,,17.97,,28.66,1.99,13.56,15.05,0.36,2.48,,,,,8.59,,,,,6.56,12.21,0.6,0.79,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
