Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACHC,19.19,34.16,,12.2,,,16.9,,10.9,21.46,,18.37,27.86,2.28,0.11,0.07,75.93,0.67,18.31,472.02,43.34,7.93,0.54,,,,149.89,44.99,222.9,14.26,11.32,2.64,2.91,0.67,0.52,1.3,0.55,,21.84,6.29,,10.37,84.73,96.38,6.25,,,,17.52,2.49,,21.6,,2.42,,,,,185.11,3.72,1.03,,,15.26,,,1.85,14.35,0.67,,2.53,1.24,,,6.77,,1.18,316.38,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,110.25,53.82,,100.9,,,,,,62.88,,,57.69,,4.08,,,4.21,,,,,,,,,,,,,,226.02,,,,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,5.68,5.38,,,,,4.27,4.21,,,,,,,,0.3,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,10.83,51.02,,,,13.9,48,21.1,10.6,64.66,2.28,,56.31,3.54,0.03,0.02,20.98,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.28,12.37,5.78,67.81,10.6,6.07,0.33,0.34,8.08,0.1,0.49,3.23,2.28,8.08,22.99,3.62,1.84,21.9,27.77,3.79,,1.71,,2.6,4.78,8.97,7.06,0.28,0.15,,,,,30.21,,,,,4.78,19.1,0.49,0.92,,0.19,5.02,14.24,12.08,73.94,,7.61,,,38.86,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,16.86,57.63,2.6,5.9,,7,21.8,,6.8,64.12,,30.99,59.11,2.3,0.16,0.15,32.74,1.36,,23.37,76.62,2.99,0.81,,,,19.16,12.03,33.14,,10.97,2.77,2.98,5.22,0.38,9,3.75,,19.8,16.09,,4.95,30.64,50.49,2.81,,8.37,,15.17,2.67,29.24,21.83,1.82,2.45,,1.11,2.36,,27.35,,0.96,,,21.25,34.3,1.85,1.09,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.32,37.21,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,47.87,0.9,22.7,,62.7,72,31,34.8,62.79,,,52.18,8.01,1.78,11.2,114.79,3.79,162.49,34,59.97,0.15,0.05,,,,11.34,10.84,23.7,,11.25,2.98,2.85,8.82,0.68,12.05,3.64,,,22.75,,14.06,121.77,43.46,49.71,,21.78,,23.51,4.34,15.45,15.45,0.31,3.37,,,,,27.95,1.73,1.72,42.31,5.67,24.24,28.36,0.62,1.84,4.34,2.71,21.61,84.29,32.35,32.58,,38.22,,1.45,44.67,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,6.41,72.04,4.6,,,0.1,22.9,46.8,7.7,88.02,0.78,5.12,79.11,2.18,0.2,0.44,97.72,1.05,,54.73,61.01,4.81,1.21,,0.21,0.78,37.2,25.68,24.49,15.66,13.6,2,0.98,2.69,0.2,3.98,4.47,0.91,21.68,8.57,58.7,,80.46,6.54,5.01,,0.42,,5.51,5.92,217.15,27.02,9.65,0.9,,,,,22.84,,2.21,,,18.85,83.4,,1.93,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.02,145.85,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,43.71,55.65,0.3,15.1,11.9,7.8,16.1,6.2,13.6,59.63,2.34,14.57,55.85,8.48,0.41,2.32,343.91,1.33,,20.67,69.65,0.29,0.12,,0.4,1.41,25.47,22.06,25.97,23.53,19.36,3.54,3.63,3.93,0.52,13.98,4.19,1.5,28.5,15.03,12.3,6.75,343.89,32.5,160.43,,10.65,,13.6,8.08,31.87,29.75,2.66,3.37,,1.66,1.04,,24.36,5.86,1.24,,,23.08,34.93,2.5,1.77,25.99,1.33,13.89,213.29,28.33,27.64,,20.55,,2.47,39.9,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,9.18,70.48,,,,,,,30.6,79.67,,,73.27,4.09,1.23,3.57,19.22,2.12,,500.24,126.62,,0.25,,,,,,,,,4.57,5.81,,0.5,,,,483.98,,,22.28,15.78,49.2,,,,,,6.82,,,,6.36,,,,,,,,,12.9,,,,,11.79,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,49.34,39.19,1.7,9.4,,17.7,14.1,11.4,16.8,37.63,,1.14,38.38,13.73,0.95,1.92,510.2,1.34,,51.51,36.2,0.52,0.25,,,,33.47,29.72,33.31,23.5,21.63,10.79,11.92,2.99,0.56,35.77,3.01,,28.41,22.43,15.1,11.07,580.34,87.87,58.85,,27.97,,34.26,14.05,43.2,36.76,1.72,12.11,,1.18,1.08,,33.75,12.01,0.95,,,32.09,45.18,1.69,2.42,88.42,1.34,19.31,290.37,34.43,36,,21.47,,1.97,73.2,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,46.27,,5.9,6.7,5.7,1.7,14.6,5.9,50.4,7.14,,47.72,1.43,0.09,0.01,56.26,0.8,,516.77,50.06,5.2,0.46,,1.65,5.21,32.37,17.76,21.05,22.79,13.72,135.1,15.33,3.09,0.67,72.86,6.92,5.27,29.78,13.11,,,59.95,87.59,3.2,,31.62,,48.32,1.13,32.9,31.89,5.14,9.98,,2.76,1.08,14.2,13.74,1.39,0.8,,,13.74,,4.75,0.85,1.36,0.8,2.34,,3.56,3.42,,3.55,,,26.17,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,42.55,38.94,,,,,,,,31.51,0.32,19.8,35.94,1.75,0.82,0.14,11.07,2.02,,,39.32,2.51,1.67,,0.25,1.8,11.7,7.01,11.42,,,4.2,4.29,8.55,0.32,37.66,12.31,1.8,8.41,24.3,,,7.45,,2.33,,17.33,,37.44,3.33,18.76,13.84,4.46,3.22,,,,,8.54,,1.55,,,8.17,11.49,,0.57,,2.02,5.89,739.29,13.76,20.45,,11.86,,18.48,26.36,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,1.25,51.57,,30.2,11.6,25.1,26.1,12.4,17.3,51.69,3.15,7.56,51.36,5.31,0.45,0.19,195.43,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.78,30.65,18.35,31.48,36.75,22.9,11.27,8.82,3.26,0.74,28.02,3.35,1.87,32.03,18.25,8.72,0.21,177.75,62.47,12.28,,24.34,,29.87,2.73,34.96,26.34,2.16,8.52,,1.45,1.5,,30.27,,1.27,,,21.63,26.15,1.75,1.55,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.84,46.87,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,73.08,2.6,9.4,7.7,25.1,24.8,,15,96.01,3.86,,86.18,3.48,0.07,0.14,62.87,1.6,54.59,25.95,21.61,1.6,0.4,,0.26,2.94,7.98,6.57,13.31,11.73,8.75,0.43,0.42,12.53,0.44,3.16,9.25,3.19,11.72,19.93,,,83.58,8,6.27,,3.71,,4.32,1.34,9.79,9.04,0.49,0.35,,,,,11.22,0.85,0.9,,,7.54,9.87,0.4,29.02,1.81,0.95,6.14,22.76,13.62,14.11,,6.91,,16.55,13.97,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,48.72,0.1,22.6,,89.8,,,6.1,56.41,,,49.97,2.04,0.28,0.39,33.85,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.35,5.53,11.1,8.75,5.25,0.3,0.3,10.7,0.25,2.72,13.53,,12.33,,25.9,2.07,41.49,6.83,2.3,,1.39,,2.99,1.35,15.11,12.14,,0.21,,,,,7.72,,,,,4.87,12.02,,1.34,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.29,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,17.17,55.46,1.4,,10.8,13.1,11.6,16.2,8.4,72.72,3.79,3.72,59.44,2.32,0.03,0.5,249.6,1.01,,2.87,64.89,0.6,0.77,,0.6,2.11,20.9,18.78,30.51,19.46,16.16,5.11,5.85,4.78,0.08,19.19,3.31,2.23,24.82,14.67,9.01,7.41,263.21,42.37,11.09,,20.13,,21.44,23.73,29.06,28.96,2.19,5.88,,1.43,1.79,,30.49,14.42,1.26,,,26.18,47.98,2.4,2.77,161.03,1.01,6.55,468.47,59.97,98.92,,5.75,,3.29,41.12,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.36,57.09,0.9,25.4,,21.7,23.3,,14.2,67.59,,22.88,59.61,4.78,0.52,0.86,266.94,0.82,,82.86,41.82,2.07,1.42,,,,50.13,44.63,45.15,45.08,40.76,9.36,10.29,1.99,0.19,22.78,2.19,,33.1,22.55,20.7,11.4,257.13,90.7,1128,,16.48,,20.52,30.79,63.41,35.03,0.64,10.48,,,,,46.04,,1,,,43.9,95.65,1.4,2.94,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.7,272.39,,,6,45606470933.0,Packaged Software,Technology Services
AEE,,53.11,,6.5,8,7.3,6.3,10.2,6.9,48.95,4.95,,52.24,0.84,0.01,,71.96,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.58,18.71,10.47,,18.09,10.13,4.19,4.76,5.34,0.28,,,3.75,15.63,,5.68,7.36,98.01,46.23,2.75,,15.36,,20.77,1.69,16.47,17.15,3.12,2.56,,1.25,,,,1.16,1,,,7.4,,2.95,,1.75,0.43,2.95,5.87,5.34,10.63,,3.43,,,19.04,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,41.82,,63.2,,,,,31.7,47.31,,,42.37,20.43,6.35,7.88,15.01,11.53,233.81,55.61,50.03,0.33,0.07,,,,20.47,19.71,60.74,,,,4.77,4.89,0.86,7.85,1.48,,,,,,31.12,50.65,,,25.77,,23.32,4.97,21.14,19.24,,5.45,,,,,69.82,2.06,2.47,11.8,5.55,54.8,76.18,,5.66,4.97,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,4,39.55,0.9,13,,,,,6.1,33.8,0.41,,36.54,3.52,3.11,1.02,98.54,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.41,25.59,17.31,24.08,,12.08,2.28,2.15,3.91,0.45,8.93,4.01,0.41,42.32,23.16,,,95.58,35.78,19.54,,7.75,,8.5,3.21,28.98,20.23,1.51,2.25,,1.04,1.64,,25.09,2.18,0.78,,12.3,17.75,25.55,0.92,1.37,5.26,4.1,5.83,21.34,7.5,11.59,,12.21,,,34.7,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,,65.87,,20.5,20.8,11.8,7.9,4,3.1,64.72,12.05,,67.26,2.43,0.32,0.17,56.44,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.83,11.77,7.36,31.55,13.28,7.33,4.09,4.42,8.5,0.68,14.13,3.36,2.83,22.92,21.87,,3.61,52.87,33.23,13.32,,29.69,,26.12,1.45,13.73,25.64,1,4.19,,,,,29.49,1.45,1,,,10.59,11.93,1.03,1.53,1.85,0.74,7,11.61,9.28,10.3,,5.33,,0.57,40.89,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,68.33,68.49,,10.5,45.5,,,66.4,5.8,83.84,1.46,50,73.18,4.37,0.51,0.38,25.66,1.61,73.44,28.27,17.48,2.03,0.68,,0.28,1.67,16.18,9.66,13.85,11.99,8.16,1.03,1.07,6.18,0.49,7.72,8.03,1.97,14.63,,,6.69,17.75,38.48,222.07,,3.23,,6.93,2.91,29.84,16.9,,0.94,,,,,12.46,1.61,1.19,,,8.72,20.1,,1.46,3.45,0.89,4.91,15.06,13.07,10.16,,8.74,,12.04,24.91,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,52.93,,5.1,5.9,3.4,,1.3,6.7,48.78,5.41,0.53,50.77,0.82,0.05,0.01,83.41,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.08,21.58,12.03,,17.08,10.69,4.09,4.56,4.63,0.26,,,4.22,14.82,0.62,8.35,6.03,96.85,58.62,2.08,,11.63,,19.78,1.74,19.72,19.55,3.55,2.27,,,,,,1.23,1.02,,,8.68,,3.58,45.13,1.74,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.41,,,10,41234689544.0,Electric Utilities,Utilities
AER,50.55,71.53,,6.4,,,5.5,,,72.46,,23.58,74.01,0.73,1,0.04,86.68,3.73,5.07,59.78,4.99,10.24,2.81,,,,30.08,13.68,,15.95,9.39,7.73,8.21,3.32,0.23,,,,,,,,65.01,33.43,,,41.39,,27.31,1.06,6.24,9.94,,2.57,,,,,,0.75,1.52,,,3.72,5.57,,2,1.28,3.68,4.45,3.46,3,19.27,,2.77,,21.52,14.59,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,44.5,,,5,,6.9,,7.2,51.59,5.42,,46.41,0.43,0.19,0.07,15.83,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.25,25.95,14.48,,18.88,11.36,2.9,2.91,3.85,0.06,,,4.3,8.26,,7.12,4.22,25.85,19.77,1.7,,1.97,,17.69,6.43,47.95,8.99,,0.87,,,,,,,0.97,,,3.65,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.43,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,25.96,14.48,,,,,2.92,3.85,0.06,,,,8.07,,7.12,4.22,0.0,19.77,1.7,,1.97,,17.69,6.31,47.09,8.83,,0.86,,,,,,,,,,3.6,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,308.93,50.51,,,,,,5.8,30.4,63.57,,64.46,54.39,1.57,12.29,0.31,37.86,48.83,,14.68,41.18,,2.37,,,,,,450.95,33.66,35.54,5.86,8.34,,0.29,1.71,0.28,,,,,26.97,41.73,54.6,,,,,,4.39,,,,5.97,,,,,371.07,,,,8.76,71.23,,,,5.57,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,83.97,56.82,,6.5,,24.4,19.9,26.5,26.8,58.76,,24.14,58.71,2.26,0.68,0.29,21.21,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.72,11.02,15.32,13.17,10.07,3.85,4.28,6.79,0.45,27.92,7.92,,,24.11,,26.88,21.97,61.25,1.97,,12.98,,27.12,2.69,27.26,33.77,0.61,3.55,,,,,12.76,,,,,9.43,23.93,1.35,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,62.07,,9.1,,,,,8,62.21,0.36,,63.7,1.24,1.56,0.73,5.48,2.57,42.22,38.29,5.06,,0.19,,,0.36,,,,,,3.5,2.88,,0.69,,,0.34,,18.56,,,6.84,4.42,,,,,,1.16,,,,2.69,,,,,,,0.67,,,28.45,,,5.55,1.16,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,61.13,0.2,16.3,20.1,25.7,36.4,,16.7,74.61,1.81,,67.73,3.44,0.14,0.39,118.1,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,0.97,6.93,5.75,16.64,6.69,5.42,0.72,0.67,14.43,0.41,4.06,6.64,0.97,9.06,26.41,10.85,,155.8,26.21,24.95,,8.13,,11.91,1.89,7.56,7.79,0.31,0.61,,,,,15.02,1.01,0.98,,,8.03,10.59,0.31,0.75,2.92,0.67,10.63,38.57,20.48,27.67,,19.36,,1.86,17.04,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,3.34,61.46,,2,17.3,10.6,13.1,24.2,12.7,60.9,3.56,,62.59,3.32,0.96,589.71,13.66,2.36,148.57,91.98,14.67,,,,0.2,0.74,16.13,10.08,41.89,,,5,5,6.2,0.73,12.1,2.3,0.74,20.43,18.23,,4.52,10.72,37.68,126.42,,20.48,,31.08,1.86,25.76,27.98,1.6,5.3,,,,,43.95,1.52,1.36,,,11.48,28.91,1.58,2.08,1.86,1.27,5.46,9.48,8.74,7.4,,6.58,,0.75,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,19.23,54.92,6.9,36,,,,,,50.39,,10.34,51.13,6.62,11.43,10.79,30.59,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,17.71,37.05,,0.87,,,,,,,,79.26,89.26,,,,,,2.11,,,,62.73,,,,,,,,2.63,2.42,,,,,2.11,11.99,,,,,,,,0.76,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,37.27,,,,,,,49.4,44.7,,,38.12,2.63,0.5,9.87,5.53,1.51,,87.16,87.99,,0.08,,,,,,,,,0.28,0.42,,0.38,,,,,,,48.43,52.12,1.61,,,,,,3.4,,,,0.52,,,,,,,,,5.59,,,,,3.93,1.51,,,,,,,,8.68,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,69.28,,1.1,,,4.2,,1.7,76.4,4.93,,73.06,0.64,0.02,0.01,35.93,0.65,31.1,111.66,68.19,5.37,0.62,,0.87,4.91,24.39,11.44,,21.91,11.01,3.06,3.13,4.1,0.45,,,4.91,16.32,,9.83,2.8,48.7,33.35,2.27,,9.46,,11.19,0.71,17.7,17.7,,1.67,,,,,,0.82,,,,15.12,,,3.71,0.86,0.56,1.87,3.32,2.84,4.03,,2.27,,,12.22,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,31.7,60.94,2.6,7.2,,17.4,91,38.6,17.5,67.8,3.09,,64.73,1.42,0.61,0.27,10.69,1.89,217.27,60.98,27.31,2.37,1.16,,0.23,3.09,6.61,3.56,8.55,,,,1.56,15.13,0.38,18.31,22.83,3.09,,24.42,,,12.28,35.1,1.95,,10.45,,18.13,0.9,7.83,7.44,0.32,0.82,,0.22,0.13,,4.5,0.55,0.71,,,2.37,5.11,0.48,0.53,0.93,1,4.63,13.29,12.84,12.49,,6.73,,,28.01,,,6,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,77.1,,15.9,,,21.1,,3.7,94.66,,10.41,84.54,1.19,0.1,0.02,10.15,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.95,10.8,30.3,28.69,9.22,2.04,2.15,2.38,0.39,7.1,6.04,,18.73,,,5.41,18.45,34.4,0.77,,,,5.52,1.46,,,,1.15,,,,,16.69,,,,,8.23,,,,,1.34,,11.51,2.7,,,2.23,,0.65,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
