Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AVTR,11.87,38.22,,,39.2,,7.2,8.1,,,,55.53,,,43.38,2.14,,0.18,0.06,21.04,1.54,65.45,51.31,60.45,4.76,0.89,,,,30.13,18.32,25.34,16.15,14.88,2.73,2.78,3.32,0.43,10.96,5.22,,18.76,5.68,24.06,1.44,22.15,33.53,2.63,,,4.54,,9.24,2.58,46.76,33.29,22.19,2.12,,,,,19.28,0.95,,,,,15.66,22.07,,1.33,,1.06,2.42,38.49,5.55,5.8,,4.22,,5.24,,,,5,14782337223.0,Chemicals: Specialty,Process Industries
AVY,8.9,50.21,,1.1,14,10.5,4.4,,1.7,2.04,7.6,61.8,2.58,,55.2,3.86,,0.06,0.07,205.15,0.92,57.12,77,62.42,2.35,1.32,,0.37,1.63,18.8,14.44,30.23,15.76,12.6,2.09,2.23,5.32,0.28,7.39,3.89,1.7,19.48,19.36,13.64,4.87,189.55,29,9.33,,,7.77,,12.63,6.89,24.63,22.3,1.31,1.92,,0.76,0.98,,25.91,1.08,,1.29,,,18.45,32.6,1.42,2.21,,0.62,8.15,47.32,19.87,30.42,,11.77,,3.42,31.23,,,10,14550036009.999998,Containers/Packaging,Process Industries
AWI,61.82,74.56,9.26,2.9,12.7,8.8,,,,528.07,13.9,70.12,2.88,16.65,74.52,6.61,,0.34,0.12,160.22,1.64,47.97,43.21,31.25,1.32,0.87,,0.19,0.71,20.51,16.18,47.68,17.83,14.31,4.94,5.47,4.88,0.4,11.48,2.29,0.76,23.43,,14.74,7.96,111.66,40.08,6.8,,,17.95,,19.18,9.76,28.26,27.36,,5.01,,,,,43.85,1.43,10.1,1.41,,,29.48,27.07,,3.38,83.88,1.11,14.34,51.43,24.03,39.11,,13.1,,2.36,47.83,,,9,3265067264.9999995,Miscellaneous Manufacturing,Producer Manufacturing
AWK,5.28,53.13,,,12.2,8.9,5,7.8,,4.6,1.9,64.43,3.42,7.35,57.6,1.14,,0.06,0.01,138.31,0.58,22.33,49.46,30.56,5.28,1.3,,0.58,2.18,22.55,15.79,,21.67,14.92,8.29,8.88,4.43,0.33,,,2.21,24.29,2.95,7.87,6.72,155.92,59.89,3.2,,,21.77,,35.81,2.6,27.44,27.44,4.43,5.9,,1.97,,,,0.89,1.89,1.02,,,13.81,,4.71,15.9,2.92,0.53,3.19,6.84,6.16,9.79,,4.13,,,30.33,,,10,27039472927.0,Water Utilities,Utilities
AWR,2.16,54.53,2.4,,6.5,8.9,13.1,13,,10.39,6.8,59.3,3.28,11.14,55.68,2.04,,0.05,0.02,85.37,0.69,44.81,192.76,22.66,3.93,1.08,,0.59,2.09,21.08,17.25,,20.7,16.94,6.7,7.2,4.74,0.36,,,2.16,26.03,6.95,,3.65,93.12,76.47,3.61,,,19.27,,31.27,3.67,28.84,28.84,3.43,5.5,,,,,,0.92,2.17,1.03,,,21.97,253.31,3.43,14.64,3.67,0.64,4.83,9.9,9.53,13.7,,6.16,,,32.83,,,10,3094956687.0,Water Utilities,Utilities
AXON,94.83,77.92,22.31,,11.8,,,,,16.1,23.4,72.63,,55.63,76.54,16.67,,1.41,1.61,634.96,2.96,125.87,40.99,84.04,1.77,0.34,,,,133.95,117.32,217.57,39.58,35.3,7.82,24.59,0.75,0.52,11.3,0.45,,101.34,,38.86,25.06,304.74,59.65,16.17,,,15.27,,5.87,23.01,164.07,129.06,,25.25,,,,,222.79,2.08,12.73,2.78,,91.49,164.16,339.91,,16.69,28.26,2.63,8.21,128.59,12.56,16.51,,4.4,,,765.01,,,8,15416258969.000002,Aerospace & Defense,Electronic Technology
AXSM,35.63,62.55,1.06,,9.8,,,,,,,69.71,,19.52,65.32,2.82,,1.67,1.7,99.65,2.44,169.85,602.94,111.96,,2.07,,,,,,,187.6,146.52,6.6,13.49,,0.17,,,,,,,60.68,0.0,91.09,,,,,,,51.9,,,,13.6,,,,,,,,,,452.95,,,,,148.73,2.37,,,,,,,,,,,,,3551592318.9999995,Biotechnology,Health Technology
AXTA,13.17,61.12,,2.1,8.7,,14.8,31.1,2.9,25.02,13.8,57.13,,0.2,60.04,2.47,,0.4,0.16,40.53,2,79.65,73.66,73.36,3.72,1.85,,,,17.6,12.48,22.86,13.48,10.14,2.16,2.25,5.68,0.25,9.83,5.85,,16.66,10.26,19.73,2.96,32.99,33.72,3.19,,,6.22,,12.93,4.64,27.39,20.06,10.56,1.71,,,,,17.37,1.23,,1.11,,,14.3,18.55,3.42,1.46,,1.42,4.53,37.03,11.47,18.73,,9.22,,1.11,47.68,,,10,6076842888.999999,Industrial Specialties,Process Industries
AY,15.58,70.59,,,,2.4,,,,,,80.62,10.45,,76.56,0.48,,0.76,0.11,22.16,1.25,101.4,304.06,79.58,6.61,4.28,,7.42,8.03,18.48,8.92,38.22,16.62,8.77,6.25,6.45,5.41,0.15,16.87,7.6,4.02,32.6,13.08,,6,25.58,89.95,0.83,,,2.59,,25.81,1.99,92.33,,,2.29,,,,,13.58,0.87,,0.96,,,7.26,7.29,,0.55,,1.2,0.35,52.61,5.06,2.16,,2.18,,12.59,,,,4,2655341103.0000005,Alternative Power Generation,Utilities
AYI,66.1,53.89,20.47,4.3,9.9,3.7,14.1,15.2,20.9,,8.9,41.34,0.21,15.3,48.79,7.48,,1.23,1.48,320.16,2.72,66.27,56.56,50.22,0.86,0.24,,0.04,0.19,16.92,14.6,17.49,13.56,11.55,2.42,2.53,5.91,0.62,14.45,5.62,0.19,18.99,16.28,7.02,3.6,203.89,46.39,21.87,,,11,,14.41,4.15,23.82,22.97,2.09,2.63,,1.37,0.98,,18.14,1.57,3.47,1.42,,22.67,16.27,18.12,1.86,1.43,11.77,2.16,11.83,75.46,19.43,19.45,,16.2,,1.13,31.83,,,10,4977995912.000001,Electrical Products,Producer Manufacturing
AYX,,78.62,,,,,,,,,22.2,84.77,,31.05,79.59,1.3,,0.89,0.56,48.26,1.45,,37.91,67.78,,6.76,,,,,,817.58,,,3.82,4.21,,0.1,0.52,0.14,,37.77,,,,85.67,86.44,,,,,,,18.36,,,,3.54,,,,,731.21,0.56,,,,,119.16,,,24.5,,1.45,,,,,,,,,,,,2,2476140435.0,Packaged Software,Technology Services
AZEK,33.89,71.91,0.09,2.6,1,,20.6,8.1,68.7,109.92,9.1,75.09,,,74.59,6.8,,0.76,0.37,52.26,2.17,89.21,22.22,17.32,1.14,0.33,,,,30.02,20.04,52.76,27.61,19.02,5.07,5.39,3.33,0.63,10.22,1.97,,37.39,21.13,17.3,6.75,34.65,37.59,4.33,,,10.64,,14.85,5.51,50.25,43.55,1.49,5.4,,,,,52.91,1.51,7.86,,,,34.82,60.5,1.74,,31.87,1.14,6.71,43.08,12.4,11.1,,8.29,,4.46,,,,5,4595803321.000001,Building Products,Producer Manufacturing
AZPN,28.71,63.22,10.45,2.3,158,,2.5,12.2,9.6,,19.6,64.56,,7.16,64.72,8.26,,0.83,2.26,250.0,3.11,,11.94,38.49,0.26,0.01,,,,,41.9,50.24,,34.86,13.21,14.36,,0.92,28.59,1.98,,33.44,5.22,9.95,7.34,234.12,65.27,,,,,,,1.24,,210.79,,14.5,,,,,50.79,1.07,20.31,1.18,,,49.93,67.12,,1.17,44.01,3.11,,,,,,,,1.36,108.7,,,7,12698188730.0,Packaged Software,Technology Services
AZTA,,60.07,,7.8,38.7,,29.7,,,,24,76.49,,,65.89,5.09,,2.26,7.86,47.11,4.07,113,36.58,89.81,,0.03,,,,,,41.09,,,,2.56,,0.84,6.24,1.91,,114.62,21.52,32.92,,74.73,40.13,,,,,,,1.21,,,,3.81,,,,,68.09,0.63,,0.88,16.36,4.28,35.66,,,2.35,2.59,3.5,,,,,,,,27.15,11.66,,,8,3073863816.0,Medical/Nursing Services,Health Services
AZZ,56.45,62.66,,,4,,59.9,29,33.5,11.45,49,53.73,0.75,,61.69,2.86,,0.01,,91.15,1.85,37.27,32.75,35.62,2.81,0.94,,0.32,0.75,14.68,11.09,27.62,,10.06,2.17,2.35,6.81,0.45,8.51,4.91,0.75,16.17,23.68,13.21,5.37,74.97,23.9,2.44,,,7.63,,14.81,2.72,70.66,43.2,2.63,1.59,,,,,18.62,1.22,,1.1,,,10.2,15.15,1.73,1.42,,1.32,5.4,38.7,12.51,12.69,,8.85,,,41.24,,,9,1184874932.0,Electrical Products,Producer Manufacturing
B,79.49,70.3,16.75,,,,0.3,,,,8.8,69.51,1.4,14.78,69.96,2.31,,0.21,0.07,46.86,2.28,115.51,49.5,76.05,4.89,0.88,,0.65,1.37,32.03,14.74,111.2,11.25,7.49,2.08,2.14,3.12,0.42,1.92,1.3,1.37,22.68,,96.08,5.6,44.15,30.57,1.74,,,,,9.54,1.83,,47.82,,1.49,,,,,77.17,1.06,,0.83,,,26.36,,,1.12,,1.35,,13.48,3.83,,,,,,24.03,,,10,1839775167.0,Industrial Machinery,Producer Manufacturing
BA,,54.1,,,3.5,,,37,,1380.47,7.9,66.33,,,58.69,1.12,,0.11,0.18,152.4,1.12,422.78,60.51,14.69,,,,,,,,,66.58,23.57,1.85,2.18,,,,,,331.28,3.7,,9.87,188.99,3.13,,,,,,,,,,,1.26,,,,,,0.81,,0.77,,,,,,,,0.27,,,,,,,,0.24,692.73,,,5,125532691626.0,Aerospace & Defense,Electronic Technology
BABA,25.65,38.16,19.61,3.6,2,,,,,,8.6,45.97,2.33,19.89,38.07,2.58,,0.87,1.92,86.59,1.37,15.56,182.04,11.59,1.38,0.21,,0.24,2.33,10.93,9.44,8.97,9.67,7.26,1.29,1.45,9.15,0.54,15.93,10.34,2.33,10.02,4.33,9.17,7.61,98.76,38.21,6.46,,,9.01,,12.17,1.54,17.69,10.24,,1.57,,,,,9.91,0.88,1,0.19,,,9.91,,,0.43,2.19,1.37,4.86,61.99,9.48,8.83,,7.28,,0.91,16.68,,,10,224091197163.6808,Internet Retail,Retail Trade
BAH,42.27,37.08,16.81,1.6,0.9,13.9,16.6,12.1,,2.31,12.9,37.2,3.31,14.78,35.32,5.07,,0.3,0.16,147.35,1.56,,44.63,23.38,2.39,3.01,,0.34,1.38,16.34,14.56,23.92,,,,1.93,6.12,0.18,8.06,4.89,1.38,23.47,13.37,12.12,8.82,140.05,54.77,6.77,,,7.25,,11.51,15.69,23.17,24.85,2.62,1.69,,1.13,1.58,,20.77,1.05,,1.22,,,18.84,21.45,2.36,2.21,,1.56,12.29,382.01,26.75,75.5,,18.08,,1.99,40.48,,,10,14602163956.0,Miscellaneous Commercial Services,Commercial Services
BAK,,32.14,,,,,,,,129.78,6.4,35.29,,,32.86,0.66,,0.54,0.22,5.08,1.28,69.27,77.67,16.49,,,,,,,,,13.04,6.43,0.84,0.72,,,,,,338.79,13.55,,6.42,7.67,7.82,,,,,,,,,,,0.16,,,,,,0.66,,0.45,,,4.45,,,0.6,,0.76,,,,,,,,,14.11,,,5,3714015978.575,Chemicals: Specialty,Process Industries
BALL,18.25,53.1,,1.2,6.1,10.1,8.1,,39.1,5.65,7.7,71.94,2.48,,59.61,2.76,,0.28,0.25,62.6,1.09,50.26,111.35,39.96,3.05,0.87,,0.26,1.26,19.18,12.07,,14.73,11.15,1.84,1.67,5.21,0.36,,,1.26,17.68,6.44,11.1,,57.29,20.39,4.38,,,30.42,,10.69,2.81,4.72,20.13,3,1.44,,1.59,,,,1.09,3.59,1.01,,,52.24,5.17,3.13,2.89,14.42,0.82,21.64,16.52,8.73,73.29,,7.75,,24.91,20.46,,,10,16282228221.0,Containers/Packaging,Process Industries
BAM,55.58,65.64,25.23,,,,,,,,,66.49,2.55,30.43,64.81,14.42,,0.01,0.08,57.26,0.87,,764.7,524.02,0.56,0.07,,1.35,2.55,68.33,67.61,172.22,,,4.3,67.37,1.46,0.74,37.04,0.59,2.66,33.31,,22.16,136.44,0.0,1.36,,,,118.95,,,7.83,55.56,55.56,,65.23,,,,,272.04,,4.36,,,,272.04,,,,7.76,0.87,12.39,583.07,14.3,17.37,,,,2.2,,,,4,14874503718.180237,Investment Managers,Finance
BATRK,12.28,48.77,,,15.3,,2.1,30.2,21.9,,51.2,50.28,,2.88,48.81,1.31,,0.31,0.14,40.14,0.7,,55.04,37.56,14.6,1.4,,,,,62.07,,,18.57,4.54,4.66,,0.34,,,,,,,,38.34,20.73,,,,,,,4.9,,,,3.87,,,,,,1.05,,,,,233.11,,,,11.24,0.7,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BAX,,41.61,,,,6.7,,,,,9,54.03,5.65,6.11,45.26,2.15,,0.23,0.11,33.31,1.43,87.38,37.48,51.07,8.65,1.68,,0.78,3.51,124.16,18.73,73.04,14.99,9.65,2.11,1.65,0.81,0.3,2.26,2.3,2.07,13.27,10.81,,,38.31,33.42,1.3,,,0.63,,3.21,2.16,166.55,22.45,,0.98,,,,,43.38,0.87,,0.32,,,15.97,,,0.99,,1.09,0.39,3.11,1.06,1.34,,3.18,,22.67,11.18,,,9,19790301124.0,Medical Specialties,Health Technology
BB,,66.87,3.02,,,,,38.8,,,,85.33,,,74.65,,,0.69,0.84,2.61,1.44,,24.74,92.3,,0.34,,,,,,,,,2.47,2.45,,0.56,,,,46.56,36.43,,,4.24,70,,,,,,,2.18,,,,2.55,,,,,,0.62,,0.67,,,,,,20.08,43.5,1.44,,,,,,,,12.77,,,,3,3143662544.1810694,Packaged Software,Technology Services
BBIO,,62.07,,,,,4.3,,2,,,75.93,,,67.48,,,1.91,0.15,27.49,3.19,,1566.94,,,,,,,,,,,,37.44,29.67,,,,,,,,,198.8,30.02,98.9,,,,,,,,,,,23.2,,,,,,0.92,,,,,,,,,,3.19,,,,,,,,,,,,,4732821227.999999,Biotechnology,Health Technology
BBU,40.51,67.25,3.83,2,3.3,1.5,24,,,6.86,18.2,78.28,1.2,14.77,70.98,0.97,,0.31,0.09,26.08,1.17,37.48,65.09,47.02,5.64,21.49,,0.03,0.96,9.62,5.39,198.71,,,0.57,0.87,10.4,0.03,0.47,11.27,0.96,36.74,40.74,,,17.5,11.83,1.32,,,1.4,,9.09,1.02,3.22,,,0.04,,,0.77,,9.27,1.49,,,,,0.72,2.84,,0.18,,0.95,0.79,26.94,6.26,36.07,,6.54,,231.14,17.05,,,6,1266182575.792287,Miscellaneous Commercial Services,Commercial Services
BBUC,41.86,65.56,4.36,0.5,,,19.5,,,3.84,,75.59,0.89,13.72,69.08,0.2,,0.14,0.08,27.82,0.6,9.53,45.85,71.84,8.3,23.35,,,0.89,38.92,9.5,,,,,1.27,2.57,0.02,,,0.89,,,,,24.45,8.4,0.31,,,,,3.25,5.62,,,,0.26,,,,,,1.14,,,,,,,,,,0.58,,8.97,1.54,,,1.1,,230.03,,,,3,1980748365.8733337,Engineering & Construction,Industrial Services
BBWI,0.16,70.36,,6.7,,38.7,,,,3.02,12.3,82.5,0.9,,76.05,3.11,,0.12,0.04,35.9,1.09,83.64,40.88,8.72,3.26,,,0.24,2.22,9.4,7.79,19.9,9.86,8,1.68,1.72,10.64,,8.65,8.27,2.22,10.22,19.93,6.05,1.43,40.63,43.99,3.99,,,12.43,,17.28,,8.76,10.88,3.4,1.09,,,,,12.83,0.88,,0.91,,,9.56,9.36,1.16,1.15,,0.34,17.87,55.83,36.04,,,31.44,,13.68,10.53,,,9,8249375640.0,Apparel/Footwear Retail,Retail Trade
BBY,33.62,43.3,4.28,5.7,,18.7,,,,,3.4,43.36,9.31,29.62,43.71,4.25,,0.16,0.34,88.17,1.01,64.27,60.62,7.44,1.58,1.32,,0.57,4.23,13.13,8.69,16.35,11.98,8.28,0.53,0.53,7.62,0.2,2.44,5.44,4.25,12.85,11.15,6.73,,75.66,22.29,33.72,,,2.96,,4.2,6.1,15.07,13.69,2.85,0.44,,0.59,0.86,,13.93,1.17,2.66,1.08,,,9.05,15.24,,0.85,11.8,0.34,8.12,33.64,24.24,42.31,,14.74,,5.78,13.95,,,10,15754825768.0,Electronics/Appliance Stores,Retail Trade
BC,3.45,48.01,0.4,4.3,16.4,17.4,18.3,20.2,,4.84,18.5,44.62,4.42,1.62,46.97,3.07,,0.24,0.11,80.62,1.97,136.86,43.67,36.33,3.48,1.34,,0.29,2.04,15.62,9.94,36.09,14.39,10.64,1.47,1.43,6.4,0.34,3.95,4.04,2.04,15.25,25.44,,,72.04,26.86,4.31,,,5.02,,9.63,2.62,20.05,13.97,0.45,1.02,,0.58,0.88,,25.67,1.12,9.76,0.87,,,13.48,42.32,0.56,1,152.11,0.74,4.37,20.59,10.63,13.31,,8.68,,2.83,19.33,,,9,5407256656.0,Auto Parts: OEM,Producer Manufacturing
BCC,17.45,57.31,1.1,,36.8,20.5,24.8,37.1,29.4,29.32,7.3,57.18,1.17,,58.23,6.34,,1.18,1.47,146.4,3.13,51.52,26.71,23.24,0.73,0.24,,0.08,0.55,9.73,7.68,21.13,,2.52,0.25,0.8,10.28,0.62,3.8,4.59,0.57,14.11,28.12,,2.48,69.16,20.1,20.98,,,5.96,,7.62,2.65,14.32,14.26,0.31,0.87,,0.46,0.72,,22.52,2.12,1.42,2.54,,8.11,11.43,15.45,0.57,0.93,3.17,1.9,11.36,35.82,19.3,18.1,,19,,3.32,18.51,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,28.3,,,,5.1,3.1,,,,2.2,46.81,13.75,,33.69,0.59,,0.18,0.07,27.02,0.62,22.25,193.56,58.32,5.22,2.27,,1.58,10.72,27.48,9.42,25.36,14.15,7.64,3.07,2.95,3.64,0.24,12.14,8.92,10.61,13.2,7.61,,,43.68,68.47,3.21,,,1.1,,22.51,2.46,422.19,14.65,16.28,1.41,,,,,11.72,0.62,,0.63,,,4.62,31.46,,0.82,,0.6,0.37,8.73,4.42,1.37,,2.56,,,11.8,,,10,37203168910.46311,Major Telecommunications,Communications
BCPC,39.14,55.83,,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,46.8,0.72,12.05,54.5,10.45,,0.67,0.32,179.69,2.98,67.6,31.44,49.43,1.02,0.2,,0.19,0.43,35.04,27.09,37.54,27.5,26.15,5.91,6.47,2.85,0.74,17.24,2.78,0.43,36.8,11.52,15.08,4.8,144.7,34.47,9.26,,,12.9,,18.44,4.96,48.3,42.78,5.35,6.23,,2.99,2.52,,36.09,1.24,7.13,1.31,,,29.75,39.29,4.53,2.42,26.74,1.9,7.63,40.2,11.83,11.16,,9.57,,3.05,56.68,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,49.44,48.91,,,,,15.5,2.3,14.6,124.48,153.4,53.86,,29.69,49.85,,,2.15,0.41,7.5,2.78,914.5,590.49,55.27,,,,,,,,,65.77,,3.76,4.92,,,,,,,,,22.41,11.42,98.06,,,,,,,,,,,3.73,,,,,,0.66,,0.25,,,,,,,,2.73,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,69.82,52.91,9.13,2.7,19,,19.3,63.2,36.8,,14.6,48.23,0.16,19.43,51.37,3.06,,0.56,0.24,121.87,2.07,90.6,73.59,64.67,3.79,1.08,,0.03,0.16,24.79,17.07,28.42,14.55,12.75,2.13,2.56,4.03,0.37,9.01,4.3,0.16,15.95,11.85,8.04,5,80.59,37.46,6.8,,,7.61,,10.29,4.01,28.34,20.62,13.75,2.15,,,,,23.98,1.51,,1.73,,,15.07,21.37,2.41,1.68,,1.43,5.46,30.43,9.15,14.93,,9.66,,1.09,74.31,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
BDX,,36.26,0.07,,2.5,4.6,3.5,28.5,,1.44,1.9,30.62,2.16,4.08,33.89,1.77,,0.24,0.11,221.98,1.17,111.93,54.33,46.99,4.15,0.78,,0.33,1.74,32.31,17.07,26.93,28.09,15.96,3.86,4.1,3.1,0.45,15.23,4.79,1.78,15.44,8.19,8.08,6.2,259.71,45.36,5.46,,,8.55,,14.28,2.48,37.37,19.07,3.97,3.2,,1.5,1.82,,20.98,0.85,,0.86,,,16.97,23.48,,1.41,,0.74,3.17,31.09,5.45,6.71,,5.13,,0.08,43.53,,,10,76513226414.0,Medical Specialties,Health Technology
BE,,87.62,,,68.3,,,,,,3.1,91.48,,,89.92,0.52,,0.87,0.29,27.21,3.36,194.23,45.3,124.05,,3.93,,,,,,,51.45,34.59,4.41,5.71,,0.17,,,,72.16,,,16.73,15.84,22.07,,,,,,,14.4,,,,4.75,,,,,,1.72,,,,,,,,,14.4,2.33,,,,,,,,,,,,,3403472506.0,Electrical Products,Producer Manufacturing
BEAM,,56.9,,,41,,9.5,15.7,0.4,,1598,64.59,,,59.08,2.31,,5.57,5.71,27.2,5.69,,,,,0.21,,,,,,,,,21.84,3.94,,0.68,,,,,,,,63.15,,,,,,,,2.84,,,,6.01,,,,,,0.43,,,4.11,3.97,,,,,2.84,5.69,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,13.14,70.36,4.63,2.8,4.1,,32.6,32,18.6,,18.5,73.34,,,72.27,2.78,,0.04,0.02,112.79,1.91,72.99,59.94,52.24,4.29,1.95,,,,15.86,12.28,53.9,13.78,10.73,1.03,1.1,6.31,0.26,2.04,2.82,,14.05,24.57,,5,94.91,25.67,3.95,,,3.86,,6.95,3.68,19.28,19.19,0.91,0.75,,0.61,1.52,,35.56,1.19,,1.22,,,22,33.52,0.78,1.09,,1.14,5.43,25.57,13.31,20.58,,9.9,,,86.1,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEKE,31.6,41.67,43.01,,,,,79.7,,3.38,,37.29,1.85,24.73,37.92,2.87,,1.23,2.46,19.01,1.61,1.97,39.33,15.19,3.87,0.31,,0.84,1.85,23.62,23.62,21.59,18.56,15.95,1.19,1.73,4.23,0.58,7.8,3.67,1.85,16.76,,28.66,12.54,18.22,27,121.08,,,5.37,,4.42,2.3,38.56,46.25,,2.04,,,,,26.13,1.04,2.27,,135.79,9.18,26.13,,,,2.5,1.61,3.46,27.17,7.18,5.89,,3.52,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,65.79,0.15,,2.2,3.5,,,,,,70.6,6.56,,68.46,1.41,,2.42,0.34,22.68,3.24,,253.66,63,9.52,1.05,,0.52,5.5,22.07,14.77,25.57,15.19,11.49,2.65,2.4,4.53,0.39,9.37,6.69,5.5,9.4,12.43,7.72,,25.34,80.11,11.91,,,5.48,,13.66,0.95,26.37,9.45,,1.35,,,,,15.08,0.9,1.83,0.56,,,12.24,21.45,,0.57,7.96,3.24,1.47,56.67,3.06,3.74,,3.28,,,7.99,,,10,13098167610.0,Investment Managers,Finance
BEP,12.73,53.87,10.62,,,2.8,27.8,,,3.25,13.7,71.86,5.3,,59.14,0.22,,0.14,0.04,26.34,0.73,15.68,58.55,44.34,7.41,7.61,,,5.33,18.56,8.95,,21.86,9.46,5.32,6.18,5.39,0.05,,,5.4,61.85,5.05,,12.94,34.11,56.9,0.52,,,,,17.59,2.01,,,,1.37,,,,,,0.77,,0.78,,,5.15,,,,4.12,0.71,,3.12,2.91,,,,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,26.67,58.21,15.72,,70.3,34.7,,47.8,,1.28,8.9,70.84,4.3,3,62.66,0.13,,0.06,0.04,32.68,0.51,6.93,33.76,42.29,7.88,2.83,,,4.3,50.16,10.87,1334.99,10.63,5.63,3.53,4.5,1.99,0.11,0.36,0.26,4.36,208.24,,22.89,19.42,41.4,57.93,0.74,,,,,23.94,1.25,,,,1.41,,,,,401.48,0.79,,,,,5.09,,,,1.47,0.51,,0.96,1.03,,,2.18,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BERY,5.31,70.52,1.16,5.4,10.2,,,10.8,3.5,16.89,1.3,72.71,1.54,14.39,71.96,1.58,,0.3,0.12,71.57,1.25,60.19,51.07,46.98,4.97,2.45,,0.16,1.54,17.25,9.79,18.62,13.81,8.05,1.37,1.3,5.8,0.22,6.97,10.36,1.73,9.87,14.29,4.71,,54.81,18.38,3.62,,,4.21,,9.19,2.28,16.3,10.63,1.97,0.68,,0.34,0.64,,9.68,1.31,,1.04,,,5.86,9.86,,0.57,,0.8,3.17,14.83,6.78,15.34,,6.73,,8.9,16.96,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.B,,42.28,7.25,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,55.91,2.72,5.7,47.36,4.6,,0.25,0.13,41.7,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,2.1,16.08,15.12,54.73,18.06,16.7,5.32,5.43,6.22,0.42,9.92,2.07,2.18,23.22,5.56,6.34,2.62,66.03,59.64,8.47,,,24.15,,26.91,5.69,20.14,20.14,5.44,4.84,,1.75,4.23,,48.84,0.63,4.19,0.65,,,31.68,27.8,,2.26,19.67,0.9,12.11,35.16,20.7,29.03,,12.64,,0.35,20.34,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,46.43,43.63,,1.5,,,21.2,22.4,11.2,3.21,18.4,68.56,,20.58,51.07,2.64,,0.16,0.06,115.25,0.61,,4.45,31.71,5.58,1.32,,,,37.2,25.53,39.04,22.56,18.58,2.89,3.21,2.69,0.36,8.22,3.22,,28.35,4.82,19.14,8.96,115.64,22.64,4.4,,,4.44,,8.63,4.79,57.91,34.61,,2.54,,,,,31.11,1,,0.85,,,21.57,43.56,,2.41,,0.61,3.03,16.76,7.25,9.27,,3.87,,1.01,53.86,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,49.06,,,23.4,8.8,23.6,29,,,12.6,52.94,4.01,,51.9,4.04,,0.39,0.43,88.91,2.07,54,26.92,15.76,2.67,0.7,,0.25,3.05,7.63,6.25,15.2,8.33,6.66,0.26,0.3,13.11,0.4,2,8.79,3.07,9.79,,,,92.64,6.54,3.49,,,2.11,,3.2,1.22,11.28,8.24,,0.24,,,,,12.06,0.96,0.7,1.05,,15.76,5.64,8.71,,,1.34,1.1,4.57,17.61,12.58,11.11,,7.08,,6.51,14.53,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
