Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,27.36,38.03,1.5,7.9,7.7,13.5,33.2,24.7,10.5,30.79,1.04,6.04,36.15,6.36,0.85,0.65,129.63,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.69,27.56,23.31,25.39,25.28,22.04,6.03,5.92,3.63,0.57,23.33,4.07,0.71,24.89,16.02,4.95,102.1,135.88,50.63,14.64,,18.84,,19.54,6.08,30.65,24.37,2.03,5.8,,0.78,1.55,,24.89,4.72,1.15,,,20.17,30.37,1.85,1.95,20.61,1.64,11.49,63.42,15.6,20.99,,14.11,,2.87,42.5,,,10,33913792728.0,Medical Specialties,Health Technology
AAL,,33.74,,10.4,,,,,27,53.56,,,37.45,0.66,0.33,0.21,11.33,0.58,20.92,21.48,13.98,14.34,,,,,14.02,14.02,,11.88,6.91,0.71,0.74,7.13,,,,,5.14,,46,4,18.59,21.59,1.73,,0.94,,6.83,,18.88,6.17,,0.15,,,,,,,0.33,,,2.79,,,,,0.48,0.76,7.26,6.75,,,3.98,,39.36,8.21,,,8,8696254174.0,Airlines,Transportation
AAON,22.34,72.98,,26.3,8.1,29.5,31.8,,29.5,90.66,0.56,4.65,82.4,28.73,0.07,0.49,87.19,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.37,30.92,25.42,56.1,,,,6.12,3.23,0.82,10.92,1.77,0.37,,20.58,,,77.5,35.56,58.55,,15.44,,19.77,9.13,40.63,40.63,1.62,6.25,,2.24,4.97,,57.41,4.52,1.25,,31.96,29.64,43.66,1.75,6.2,11.33,1.57,19.39,38.08,29.18,25.9,,21.96,,0.78,83.88,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,3.08,38.69,3.6,,26,,,,8.9,36.04,33.78,14.13,38,1.3,0.09,0.11,63.33,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.58,72.02,17.74,15.42,19.58,10.66,0.64,0.64,1.39,0.21,4.18,12.48,1.58,17.37,6.29,116.65,1.3,163.7,39.77,1.15,,0.14,,0.85,1.47,91.78,91.78,,0.33,,,,,8.02,3.94,0.3,,,5.6,12.46,,0.55,3.81,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.3,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,0.39,67.91,2.9,1.3,5.7,20.9,23.2,14.6,15.7,69.16,0.62,,67.57,9.82,0.54,0.64,210.62,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.45,27.67,25.27,32.58,25.67,23.81,8.02,8.7,3.61,0.22,26.71,3.16,0.47,28.65,20.31,10.5,5,178.82,45.59,59.12,,26.31,,30.98,43.52,32.76,32.76,1.94,8.61,,1.35,1.53,,32.26,7.96,2.13,,,29.74,34.8,1.84,2.45,43.52,0.99,29.34,262.55,56.47,150.79,,34.83,,3.15,47.65,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,12.12,50.19,,,9.7,8.1,22.2,18.4,8.5,53.79,7.28,,50.95,0.64,0.98,0.06,22.38,2.06,,143.65,6.4,6.71,1.43,,1.49,5.93,21.63,11.47,23.97,,,,6.59,4.62,0.4,27.51,8.96,5.97,,8.08,,2.19,29.22,62.64,1.88,,15.46,,27.6,1.14,25.15,25.15,10.93,3.81,,2.18,1.21,9.72,13.76,1.14,0.49,,,8.8,17.13,,1,1.15,2.06,2.29,612.23,4.67,5.68,,4.28,,3.96,27.98,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,17.23,53.64,,,7.8,9.6,49.1,7.4,3.8,40.35,5.75,0.38,50.86,1.81,0.44,0.24,171.52,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.52,35.93,19.15,16.19,13.87,13.4,6.42,6.51,2.78,0.05,40.24,7.23,3.6,15.31,24.36,6.21,3.88,141.98,62.28,5.83,,11.02,,24.96,37.78,50.9,15.65,1.01,5.73,,0.7,0.46,,14.19,,1.27,,,13.69,20.8,0.89,1.49,,0.83,4.34,199,9.56,52.94,,9.67,,5.11,37.37,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,27.57,,8.7,,,,,,36.78,,,27.28,1.98,6.66,9.48,2.97,7.76,,,342.96,,0.07,,,,,,,,,8.29,6.22,,0.77,,,,,,,,1.21,,,,,,,0.77,,,,23.7,,,,,,,,2.39,1.8,,,,,0.9,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,34.82,,2.2,20.8,5.4,3.2,9.8,11,39.1,11.66,,35.31,3.44,0.4,3.65,2.05,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.34,8.15,6.02,8.45,8.29,6.3,1.99,1.89,12.27,0.65,25.4,12.73,7.34,12.02,14.74,6.1,6.19,2.99,50.66,6.83,,18.25,,23.83,2.05,10.96,10.51,2.14,2.26,,,,,8.83,1.59,0.4,,,6.87,9.95,1.71,0.67,4.88,0.7,10.77,64.69,18.64,17.03,,17.22,,6.45,10.79,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,45.03,,50.3,,28.2,37.8,,24,43.08,,2.18,42.62,2.68,0.01,0.01,227.87,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.12,9.43,98.23,10.68,9.85,0.55,0.63,9.88,0.33,0.64,2.14,,7.72,31.66,,9.41,252.61,18.22,5.43,,3.68,,6.86,1.37,8.3,7.24,0.23,0.31,,0.23,4.13,,47.6,,1.04,,,14.72,123.63,0.29,0.5,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.52,,,10,4632090814.999999,Specialty Stores,Retail Trade
