Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,4.85,75.14,2,8.4,5.9,40.8,24.6,,11.1,81.31,2.15,,78.06,3.06,0.05,0.04,50.49,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.22,8.78,13.11,11.9,9.33,0.55,0.55,8.91,0.37,4.23,10.96,1.78,15.44,26.6,,2.11,50.86,,4.81,,3.04,,4.88,1.72,13.22,16.08,1,0.4,,0.87,0.82,,9.5,,1.02,,,8.11,8.75,0.81,0.87,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.65,25.89,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,19.4,51.25,,38.3,,,,,8,71.85,,3.2,58.36,4.23,0.78,5.4,146.08,1.44,,31.15,7.78,0.93,0.26,,,,39.83,38.98,20.43,25.64,21.63,7.67,8.37,2.51,0.32,40.97,4.43,,34.28,,18.6,10.87,166.64,82.86,20.56,,48.23,,15.86,12.04,19.98,19.98,,9.6,,,,,23.42,3.37,,,24.8,23.28,16.79,,,13.08,1.44,22.9,794.68,22.38,69.5,,64.25,,2.76,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,2.86,48.01,0.7,6.3,12.3,6.8,21.3,,5.8,45.02,3.85,,48.96,5.01,0.47,0.46,103.45,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.06,26.46,18.21,38.5,20.46,17.73,4.53,4.7,3.78,0.54,12.21,2.74,2.13,22.23,14.79,8.1,5.7,107.19,55.1,10.17,,13.96,,15.76,4.64,32.23,23.56,2.05,4.5,,0.87,1.9,,36.73,5.14,1.08,,,25.29,41.31,2.06,1.73,25.23,1.11,7.71,67.68,12.14,14.89,,10.32,,3.24,38.46,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,18.55,49.93,,6.9,,13.2,4.1,,5.9,50.51,0.24,10.53,48.66,3.19,0.41,0.29,84.71,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.24,22.5,12.45,45.27,,,1.72,1.93,4.44,0.65,4.27,2.44,0.24,24.48,22.85,,,67.76,18.95,6.11,,6.05,,7.6,1.74,29.1,31.12,1.54,1.76,,,,,41.12,2.25,,,,13.19,18.72,1.56,1.14,3.66,1.36,4.04,12.16,6.5,6.18,,4.91,,2.63,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,46.88,,,,38.8,40.9,46.1,16.4,62.36,,,52.6,1.43,1.42,7.89,15.09,2.04,155.25,99.1,38.89,9.83,0.13,,,,,350.46,33.38,23.5,38.42,2.27,2.61,,0.54,7.83,2.56,,31.37,,,18.65,32.45,92.27,,,,,,5.37,,,,3.08,,,,,39.28,,,31.44,8.77,39.28,1371.83,,,7.02,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,2.5,46.45,,12.2,,,16.9,,10.9,38.13,,,45.82,2.15,0.16,0.04,66.32,1.27,18.65,504.43,43.97,9.27,0.69,,,,106.2,38.25,,13.76,10.94,2.55,2.74,0.94,0.52,,,,19.32,1.05,10.26,11.3,85.84,96.44,5.93,,,,17.7,2.12,,18.53,,2.07,,,,,,3.07,0.88,,,62.42,,,2.02,11.42,1.25,,3.32,1.65,,,3.15,,,228.76,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,,42.16,,18.8,33.9,6,,,4.2,42.27,2.39,,41.19,3.57,0.03,0.01,20.16,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.39,12.35,5.68,40.93,11.12,6.09,0.32,0.32,8.1,0.11,0.79,5.4,2.39,8.28,21.75,8,1.59,21.88,27.82,4.29,,1.64,,2.67,4.23,9.04,7.41,0.55,0.15,,,,,18.62,,,,,4.35,14.16,0.63,0.83,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.7,34.76,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,56.55,51.31,2.6,5.9,,7,21.8,,6.8,55.97,,24.69,50.88,2.52,0.19,0.17,35.47,1.37,,22.6,71.62,2.69,0.84,,,,17.51,11.7,22.38,,11.8,2.94,3.1,5.71,0.38,13.85,5.48,,20.27,15.23,,,31.47,50.52,3.24,,9.88,,17.2,3,26.27,20.5,1.71,2.61,,1.04,1.61,,18.74,,1.03,,,15.25,20.51,1.84,1.11,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.34,39.41,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,75.75,0.9,22.7,,62.7,72,31,34.8,87.77,,,81.07,9.33,1.92,11.83,141.26,4,174.18,32.12,62.57,0.15,0.05,,,,13.65,13.03,27.39,,11.25,2.98,3.51,7.33,0.69,12.8,3.15,,,22.33,6.4,,117.39,44.58,50.74,,22.16,,24,5.1,18.65,18.65,0.38,4.13,,,,,32.3,2.06,1.99,36.76,6.57,28.33,34.21,0.75,2.16,5.1,2.87,20.88,79.89,31.17,31.17,,36.43,,1.27,50.96,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,25.9,56.03,,,,2.6,0.1,,,69.2,,,61.23,6.24,5.32,6.57,55.76,5.46,,,75.9,,0.18,,,,,,,,,15.73,18.67,,0.64,,,,,,,9.52,0.0,,,,,,,5.91,,,,20.84,,,,,,,,10.22,9.72,,,,,5.99,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,7.97,47.62,4.6,,,0.1,22.9,46.8,7.7,69.44,0.91,,54.17,2.14,0.19,0.44,87.53,1.06,,54.74,60.22,4.7,1.23,,0.15,0.91,33.74,23.45,19.59,12.62,10.99,1.73,0.88,2.96,0.19,4.48,5.78,1,17.34,7.05,14.85,8.1,94.56,6.56,4.98,,,,5.49,5.41,,23.06,8.24,0.77,,,,,17.21,,1.82,,,14.68,62.13,,1.71,,1.06,,45.39,7.23,,,9.55,,4.52,138.94,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,36.27,0.3,15.1,11.9,7.8,16.1,6.2,13.6,36.19,2.91,,36.84,7.15,0.32,1.62,282.32,1.26,,20.38,70.2,0.29,0.12,,0.4,1.75,18.99,16.48,20.2,15.7,13.33,2.56,2.75,5.27,0.53,13.62,4.96,1.81,21.58,15.46,7.59,5.7,340.59,32.58,166.32,,10.89,,13.76,6.55,25.6,23.64,2.11,2.78,,1.21,0.8,,20.49,5.27,1.01,,,19.39,28.49,2.11,1.45,26.41,1.26,13.95,222.24,28,27.34,,20.22,,3.44,32.15,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,,58.8,,,,,,,30.6,72.91,,19.74,63.32,3.16,0.79,2.73,18.23,1.62,,502.91,127.4,,0.27,,,,,,,,,4.74,5.73,,0.44,,,,614.9,,,27,16.47,50.08,,,,,,6.8,,,,6.01,,,,,,,,,27.22,,,,,19.83,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,0.86,43.73,1.7,9.4,,17.7,14.1,11.4,16.8,48.74,,,45.26,12.38,0.72,1.67,458.89,1.05,,48.61,35.22,0.57,0.26,,,,32.38,28.43,31.33,20.62,19.1,9.48,10.2,3.09,0.54,32.54,3.16,,25.54,22.71,13.36,11.45,587.1,88.08,64.55,,24.08,,34.97,13.44,43.86,29.31,1.37,10.55,,0.94,1.04,,32.44,12.82,0.83,,,31.05,44.99,1.47,2.16,126.37,1.05,16.89,262.83,31.21,31.26,,21.53,,2.46,63.98,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,52.3,,5.9,6.7,5.7,1.7,14.6,5.9,39.27,6.64,,48.12,1.46,0.05,,60.92,0.81,,533.39,51.33,5.22,0.49,,1.65,4.85,33.04,18.16,21.83,28.75,17.44,15.22,15.6,3.03,0.66,71.49,6.53,4.91,33.73,12.63,,7.66,74.83,87.76,3.11,,30.91,,48.58,1.23,35.84,34.26,5.53,10.65,,2.97,1.17,15.15,14.88,1.5,0.86,,,14.88,,5.21,0.91,1.47,0.81,2.31,,3.58,3.41,,3.6,,,27.82,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,4.61,52.47,,,,,,,,44.88,0.32,4.21,48.87,1.74,0.96,0.16,11.09,2.23,,,36.57,2.76,1.59,,0.26,1.8,16.11,8.52,12.14,,,4.3,4.84,6.21,0.32,39.85,11.75,1.8,8.63,19.58,,,7.78,,1.81,,11.06,,31.03,3.43,32.62,14.33,4.62,3.5,,,,,8.84,,1.67,,,8.02,11.28,,0.57,,2.23,3.51,616.28,10.4,11.57,,9.33,,15.74,29.18,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,8.32,67.65,,30.2,11.6,25.1,26.1,12.4,17.3,70.66,2.69,8.38,68.41,5.94,0.72,0.29,233.98,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.52,48.08,26.07,40.48,42.74,30.23,13.32,11.85,2.08,0.72,29.28,2.64,1.57,37.01,18.01,,10500,163.5,59.84,9.13,,20.45,,25.76,3.29,54.68,38.49,3.15,11.23,,2.12,1.89,,38.25,,1.65,,,27.35,34.05,2.5,1.89,,1.13,4.37,59.43,5.61,6,,5.53,,2.18,55.33,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,45.74,2.6,9.4,7.7,25.1,24.8,,15,34.36,4.16,,42.39,3.31,0.04,0.07,60.73,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.17,9.07,7.3,7.65,11.78,8.73,0.45,0.44,11.03,0.42,5.75,17.57,3.33,11.06,20.93,,,80.89,7.73,5.35,,3.32,,3.89,1.31,10.62,9.62,0.53,0.35,,,,,6.17,0.9,0.87,,,4.77,5.59,0.42,3.63,1.89,0.88,5.45,20.57,12.3,12.43,,6.06,,18.58,13,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,44.46,0.1,22.6,,89.8,,,6.1,47.66,,,45.59,1.92,0.25,0.36,26.52,1.13,21.96,65.87,45.82,3.38,1.22,,,,10.01,5.48,11.42,7.18,4.51,0.27,0.27,9.99,0.22,2.37,15.11,,8.64,,33.4,1.3,40.36,6.77,2.43,,1.04,,3.06,1.15,16.27,9.27,,0.17,,,,,7.24,,,,,4.19,9.78,,0.91,,0.91,1.68,29.5,7.18,7.21,,8.37,,10.82,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.39,49.1,1.4,,10.8,13.1,11.6,16.2,8.7,45.54,3.89,3.59,48.12,2.1,0.06,1,244.24,1.01,,2.83,61.8,0.58,0.71,,0.59,2.17,19.55,17.61,28.91,18.93,15.05,4.97,5.33,5.12,0.07,18.43,3.49,2.3,24.23,14.8,10.46,5.92,265.72,45.38,13.25,,19.56,,25.65,21.64,27.26,27.2,2.06,5.36,,1.35,1.7,,28.93,11.13,1.14,,,24.98,44.54,2.26,2.47,102.63,1.01,6.57,490.28,60.08,94.27,,7.17,,3.25,38.65,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,1.58,57.24,0.9,25.4,,21.7,23.3,,14.2,69.08,,,62.61,4.39,0.49,0.76,223.0,0.69,,89.81,32.86,1.93,1.21,,,,40.34,36,48.96,38.92,35.2,8.08,8.65,2.48,0.22,17.66,2.07,,27.62,23.07,12.04,9.3,252.99,90.77,1210,,17.66,,21.44,22.24,48.29,28.1,0.51,8.53,,,,,48.42,,0.82,,,44.53,140.49,1.12,2.4,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.8,204.68,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.24,67.69,,3.7,,,,,,72,2.18,5.85,69.5,0.48,,,7.36,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.18,19.33,6.99,15.55,,5.23,3.05,2.79,5.17,0.23,17.97,14.11,2.99,14.93,9.13,,3.01,6.96,77.47,2.28,,12.8,,21.23,1.8,9.95,14.81,,1.34,,,,,7.44,,,,,4.1,6.61,,0.6,,0.56,4,22.76,5.09,19.36,,6.01,,19.17,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,17.15,72.62,,9.9,,22.2,30.1,,10.6,78.75,,14.15,75.27,5.92,0.54,0.51,116.18,1.35,,11.08,38.32,1.34,0.21,,,,20.58,17.98,16.48,17.44,15.29,1.77,1.85,4.86,0.72,11.22,6.42,,23.54,23.8,9,9.6,107.02,32.14,8.42,,6.04,,8.83,2.62,28.82,24.45,1.31,1.81,,1.01,0.5,,16.02,,1.17,,,14.82,17.08,1.18,1.22,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.58,50.72,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,36.64,,6.5,8,7.3,6.3,10.2,6.9,25.17,5.14,,32.35,0.81,0.02,0.01,70.0,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.72,18.48,10.33,,17.6,10.17,4.39,4.94,5.41,0.28,,,3.83,15.17,,5.5,3.7,85.5,48.75,3.18,,15.84,,25.99,1.63,16.09,16.76,3.05,2.56,,1.22,,,,1.12,1,,,7.24,,2.66,,1.69,0.4,2.89,5.86,5.32,10.42,,4.03,,,17.99,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,67.31,,63.2,,,,,31.7,80.49,,,73.17,17.51,5.18,7.55,13.69,10.06,299.51,63.69,51.98,0.45,0.07,,,,27.26,25.35,79.59,,,,5,3.67,0.85,6.28,1.14,,,,20,,24.12,49.49,,,21.43,,18.33,4.58,26.33,23.2,,5.65,,,,,91.87,2.17,2.42,12.22,5.13,63.95,101.43,,5.88,4.58,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,60.25,0.9,13,,,,,6.1,66.89,0.36,,61.51,3.74,3.42,0.99,108.8,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.36,36.52,22.91,32.92,,12.08,2.82,2.64,2.74,0.45,8.02,3.06,0.36,36.28,22.57,,2.54,88.59,35.3,7.02,,6.58,,6.45,3.57,40.06,25.88,1.93,2.64,,1.32,2.15,,32.85,2.57,0.93,,14.04,22.01,36.1,1.19,1.6,5.77,4.4,4.45,17.02,5.69,9.14,,9.37,,,38.1,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,35.34,47.87,,20.5,20.8,11.4,7.9,4,3.1,46.71,10.64,26.49,46.05,2.63,0.52,0.27,64.03,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.5,33.86,13.36,32.83,15.75,9.33,4.43,4.91,2.95,0.68,15.31,3.34,2.5,19.42,22.04,,5.78,53.66,33.66,17.59,,6.8,,26.36,1.65,67.4,26.78,1.05,4.68,,,,,30.58,1.59,1.11,,,11.89,37.68,1.09,1.67,2.09,0.88,1.61,4.53,3.57,2.38,,3.43,,1.62,46.4,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,105.25,33.65,,10.5,45.5,,,66.4,5.8,25.71,1.86,16.59,29.28,4.21,0.39,0.23,20.89,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.13,12.78,8.08,13.25,10.59,7.28,0.95,0.96,7.82,0.49,7.25,9.41,2.36,11.3,0.57,12.7,4.5,17.78,38.98,418.66,,4.12,,7.48,2.34,18.82,13.74,,0.79,,,,,10.58,1.3,0.95,,,7.43,18.62,,1.37,2.77,0.81,6.29,17.29,14.86,12.87,,10.26,,12.23,19.34,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,10.09,44.39,,5.1,5.9,3.4,,1.3,6.7,29.69,5.25,9.51,38.15,0.86,0.04,0.01,87.88,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.96,20.09,11.73,,17.27,10.9,4.26,4.66,4.98,0.26,,,4.01,15.65,0.83,6.36,5.7,94.65,60.01,2.25,,14.57,,21.27,1.8,16.4,16.92,3.08,2.38,,,,,,1.16,1.05,,,8.04,,3.15,23.19,1.8,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.9,,,10,41234689544.0,Electric Utilities,Utilities
AER,47.07,51.93,,6.4,,,5.5,,,47.05,0.27,21.2,49.24,0.76,0.78,0.03,90.07,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.3,13.27,,15.95,9.39,7.73,8.1,3.53,0.24,,,1.11,,,,2.43,71.77,34.73,,,42.81,,28.61,1.05,5.95,9.23,,2.5,,,,,,0.72,1.47,,,3.69,5.2,,1.67,1.26,3.48,4.68,3.68,3.2,20.12,,2.94,,17.21,14.46,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,45.28,,,5,,6.9,,7.2,30.74,4.43,3.26,38.53,0.49,0.26,0.08,19.6,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.47,28.17,15.67,,21.05,12.67,3.23,3.29,3.55,0.06,,,3.47,10.23,,7.5,2.4,24.17,20.21,1.66,,4.24,,17.9,4.8,27.22,9.61,,1.1,,,,,,4.5,1.2,,,5.1,,,,47.8,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.49,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,28.17,15.67,,,,,3.29,3.55,0.06,,,,10.3,,7.5,2.4,0.0,20.21,1.66,,4.24,,17.9,4.82,27.31,9.64,,1.1,,,,,,,,,,5.12,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,30.22,40.37,,14.3,,129.9,,,64.1,38.29,4.14,34.81,37.42,2.49,0.98,0.39,19.95,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.14,11.52,9.41,,,7.4,2.4,4.08,8.68,0.55,,,4.41,12.12,,,34.65,0.0,45.95,25.04,,19.98,,35.36,2.22,12,12,,2.45,,,,,,1.12,,,,5.39,,,,2.53,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,70.81,63.36,,,,,,5.8,30.4,84.31,,,71.8,1.66,14.67,0.32,33.43,56.68,,15.45,40.55,,2.44,,,,,,55.18,26.69,30.11,5.6,7.3,,0.29,13.24,2.53,,,,,16,39.45,59.46,,,,,,4.2,,,,5.19,,,,,39.55,,,,7.58,25.91,,,,4.97,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
