Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,45.04,,58.9,,53,58.9,21.4,22.6,33,,,41.63,3.49,0.02,0.01,211.91,1.06,37.87,17.45,7.15,3.4,1.09,,,,8.03,7.51,48.63,7.35,6.82,0.43,0.52,12.45,0.39,1.08,3.72,,6.33,31.99,1.3,15.63,251.13,18.62,6.46,,4.07,,7.23,1.32,7.3,6.4,0.18,0.3,,0.21,0.92,,28.36,0.62,1.07,,,16.6,12.67,0.24,0.48,1.32,0.45,7.45,38.82,18.88,19.42,,13.63,,16.72,12.14,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,40.76,2,8.4,5.9,40.8,24.6,,11.1,36.51,2.69,,39.74,2.88,0.06,0.05,40.22,1.4,,,59.87,2.7,0.8,,0.28,2.21,9.44,7.31,20.47,10.19,8.01,0.48,0.48,10.59,0.37,2.36,7.54,2.25,12.11,24.63,,1.68,53.2,,4.97,,3.1,,5.06,1.4,10.55,12.86,0.8,0.33,,0.7,1.2,,13.75,,0.84,,,10.8,12.07,0.79,0.77,,1.4,5.1,67.17,11.18,14.12,,7.45,,,21.62,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,8.66,53.21,,38.3,,,,,8,47.15,,12.85,51.17,5.56,1.01,4.37,155.26,1.66,,30.09,8.04,1.03,0.28,,,,39.7,38.92,22.68,25.49,22.08,7.9,8.82,2.52,0.4,38.86,3.89,,33.97,,21.09,12.78,181.94,82.83,18.29,,48.32,,15.31,12.14,21.5,21.5,,9.95,,,,,25.76,3.58,,,24.57,25.55,17.64,,,13.44,1.66,24.12,824.73,23.88,72.17,,67.71,,2.43,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,10.65,68.26,0.7,6.3,12.3,6.8,21.3,,5.8,85.4,3.32,10.42,73.75,5.31,0.53,0.47,119.02,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.76,29.16,20.19,42.08,22.99,19.96,5.08,5.31,3.43,0.53,12.61,2.47,1.87,25.64,15.99,0.9,1.81,106.57,55.19,10.17,,14.27,,16.15,5.3,36.16,28.31,2.46,5.14,,1.05,2.13,,40.72,6.55,1.28,,,28.38,42.29,2.2,1.92,33.49,1.16,7.8,72.21,12.35,15.31,,10.58,,2.76,45.16,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,40.94,51.68,,6.8,,27.8,,,8.8,46.03,0.25,4.52,49.97,3.48,0.38,0.3,82.6,2.35,68.58,44.74,60.01,0.94,0.22,,0.09,0.25,11.14,7.95,,,,1.74,1.93,8.98,0.66,,,0.25,23.67,22.95,,6.9,64.01,19.25,5.91,,12.88,,7.54,1.71,13.83,34.74,1.81,1.78,,,,,,2.4,,,,20.81,12.49,1.46,1.15,3.64,1.46,8.37,24.29,12.82,12.97,,4.58,,4.55,,,,8,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,46.56,37.71,,,,6.1,5.7,12,11.6,28.85,,,34.21,4.44,1.65,6.06,24.85,2.38,135.45,198.95,41.42,,0.16,,,,,,,20.8,26.81,4.13,6,,0.57,,,,34.48,,,25.48,30.07,95.86,,,,,,11.25,,,,6.44,,,,,,,,54.02,17.75,,,,,13.82,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,6.24,56.84,,3.1,,15.1,48.7,,7.6,65.2,,13.58,58.92,2.38,0.12,0.07,84.63,0.81,18.13,447.67,43.2,7.9,0.56,,,,143.13,47.83,105.19,15.36,12.33,2.83,3.19,0.7,0.51,3.03,1.12,,23.27,7.99,,11.04,84.62,96.32,6.15,,,,17.44,2.82,,25.04,10.02,2.68,,,,,88.16,4.58,1.17,,,16.64,,4.47,2.07,18.5,0.81,,2.93,1.39,,,7.69,,1.33,403.7,,,8,6460318360.000001,Medical/Nursing Services,Health Services
ACI,2.47,39.56,,,,13.9,48,21.1,10.6,42.22,2.26,1.52,40.56,3.54,0.03,0.02,21.28,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.26,12.33,5.79,68.43,10.66,6.1,0.33,0.34,8.11,0.1,0.49,3.19,2.26,8.15,22.82,3.62,1.85,21.9,27.77,3.79,,1.71,,2.6,4.84,9.08,7.15,0.28,0.15,,,,,30.61,,,,,4.82,19.34,0.49,0.93,,0.19,5.02,14.24,12.08,73.94,,7.61,,,39.11,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,16.63,50.25,2.3,4.3,,14.6,29.6,8.3,5.5,42.43,,32.79,48.1,2.26,0.15,0.13,30.56,1.3,,22.68,72.2,3.25,0.91,,,,21.13,12.58,52.99,,11.81,2.76,2.98,4.73,0.37,5.62,2.44,,18.47,17.19,,4.79,31.15,49.84,2.62,,6.24,,13.75,2.72,37.88,22.12,1.29,2.32,,1.46,3,,41.22,,0.9,,,26.7,55.8,1.71,1.16,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.28,36.61,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,8.93,30.4,,16.5,,87.5,121.9,,39.3,12.9,,,23,8.03,1.78,11.2,111.45,3.79,162.49,34,59.97,0.15,0.05,,,,10.95,10.6,15.6,,11.25,2.98,2.75,9.13,0.68,17.63,5.58,,,22.55,,27.25,111.02,43.46,49.71,,21.78,,23.51,4.13,14.71,14.71,0.45,3.2,,,,,18.22,1.68,1.84,40.97,5.5,17,20.19,0.64,1.95,4.13,2.71,21.61,84.29,32.35,32.58,,38.22,,1.43,46.19,,,8,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,100.11,48.1,,,,,,,,33.73,,57.37,42.96,4.45,2.54,4.05,60.5,2.84,,,211.86,,0.41,,,,,,26.6,,,44.07,58.87,,0.43,221.31,3.36,,,,,,0.0,,,,,,,10.95,,,,60.52,,,,,26.91,,,32.18,20.51,23.13,,,,10.95,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,35.2,46.1,0.3,15.1,11.9,7.8,16.1,6.2,13.6,28.4,2.18,18.72,39.56,8.18,0.41,2.32,371.31,1.33,,20.67,69.65,0.29,0.12,,0.4,1.34,24.13,20.91,24.61,22.3,18.35,3.35,3.44,4.14,0.52,13.98,3.99,1.43,29.94,15.2,12.3,6.75,343.01,32.5,160.43,,10.65,,13.6,8.48,33.45,31.22,2.79,3.57,,1.79,1.13,,25.53,6.33,1.34,,,24.19,36.66,2.7,1.92,27.28,1.33,13.89,213.29,28.33,27.64,,20.55,,2.61,41.87,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,29.85,49.27,,,,,,,30.6,45.33,,,48.99,3.01,1.23,3.58,16.41,2.12,,500.24,126.62,,0.25,,,,,,,,,3.38,4.16,,0.5,,,,140.34,,,21.67,14.96,49.2,,,,,,4.95,,,,4.65,,,,,,,,,11.01,,,,,9.99,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,76.39,28.65,1.7,9.4,,17.7,14.1,11.4,16.8,10.94,,17.5,21.2,14.12,0.95,1.92,537.57,1.34,,51.51,36.2,0.52,0.25,,,,34.68,30.8,34.53,24.37,22.49,11.18,12.35,2.88,0.56,35.77,2.85,,30.12,22.35,15.1,11.31,575.94,87.87,58.85,,27.97,,34.26,14.84,45.61,38.81,1.81,12.75,,1.24,1.14,,35.63,12.66,1.01,,,33.88,47.69,1.78,2.55,93.36,1.34,19.31,290.37,34.43,36,,21.47,,1.9,77.24,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,41.08,,5.9,6.7,5.7,1.7,14.6,5.9,47.77,7.04,,42.29,1.45,0.09,0.01,57.04,0.8,,516.77,50.06,5.2,0.46,,1.65,5.12,32.66,17.92,21.24,22.79,13.72,136.32,15.47,3.06,0.67,72.86,6.82,5.19,30.58,13.02,,,65.05,87.59,3.2,,31.62,,48.32,1.14,33.4,32.38,5.22,10.14,,2.8,1.09,14.4,13.91,1.41,0.81,,,13.91,,4.82,0.86,1.38,0.8,2.34,,3.56,3.42,,3.55,,,26.56,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,12.08,45.96,,,,,,,,35.65,0.33,15.14,41.54,1.84,0.82,0.14,11.04,2.02,,,39.32,2.5,1.67,,0.25,1.68,12.53,7.51,12.2,,,4.39,4.59,7.98,0.32,37.66,11.49,1.68,8.41,22.13,,1.28,7.47,,2.33,,17.33,,37.44,3.57,20.14,14.86,4.79,3.45,,,,,9.18,,1.54,,,8.8,12.29,,0.57,,2.02,5.89,743.17,13.76,20.45,,11.88,,16.76,28.24,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,4.73,54.76,,30.2,11.6,25.1,26.1,12.4,17.3,70.33,3.17,9.9,58.61,5.2,0.3,0.14,191.91,1.37,130.6,45.57,48.24,1.14,0.2,,0.46,1.78,30.57,18.3,28.62,30.93,19.68,10.16,8.8,3.27,0.73,28.9,3.7,1.9,26.95,16.84,9.26,1.92,188.9,64.01,15.05,,26.94,,32.37,2.7,29.63,23.23,1.9,7.97,,1.27,1.35,,27.61,,1.19,,,20.36,24.16,1.68,1.56,,0.86,6.68,97.52,8.25,9.18,,7.92,,4.37,46.69,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,38.13,0.6,8.8,4.6,30.8,34.3,,16.4,54.02,4.23,,43.57,3.56,0.08,0.16,53.7,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.43,6.82,5.72,75.31,10.47,8.17,0.4,0.38,14.66,0.46,0.5,1.7,3.71,10.11,18.08,,,84.27,7.78,6.66,,4.06,,4.23,1.14,7.51,7.15,0.44,0.3,,,,,56.92,0.69,0.75,,43.66,14.39,15.14,0.34,,1.53,1.07,6.85,24.67,14.91,15.96,,7.05,,13.23,12.03,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,49.35,0.1,22.6,,89.8,,,6.1,48.32,,,49.05,2.05,0.28,0.39,34.17,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.45,5.59,11.21,8.84,5.3,0.3,0.31,10.58,0.25,2.72,13.36,,12.54,,25.9,2.07,41.41,6.83,2.3,,1.39,,2.99,1.37,15.3,12.3,,0.21,,,,,7.79,,,,,4.9,12.07,,1.35,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.13,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,6.04,77,1.4,,10.8,13.1,11.6,16.2,8.4,86.8,3.62,,81.25,2.35,0.03,0.5,254.76,1.01,,2.87,64.89,0.6,0.77,,0.6,2.03,21.42,19.25,31.26,21.42,17.74,5.54,6,4.67,0.08,19.19,3.25,2.21,27.78,14.61,9.01,7.41,259.81,42.37,11.09,,20.13,,21.44,24.14,29.56,29.46,2.23,5.95,,1.46,1.83,,31.02,14.72,1.29,,,26.64,48.83,2.45,2.83,164.36,1.01,6.55,468.47,59.97,98.92,,5.75,,3.15,41.86,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,15.35,48.53,0.7,,,35.7,33.4,14.9,16,28.75,,23.08,41.56,4.73,0.5,0.74,256.98,0.75,,88.76,39.8,2.11,1.79,,,,48.92,43.51,31.56,32.29,29.85,8.95,10.23,2.04,0.16,32.42,3.21,,31.75,,20.1,10.95,255.66,90.55,363.33,,17.15,,20.39,36.45,59.4,34.16,,10.21,,,,,31.6,,1.02,,,30.65,51.97,,3,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.2,287.33,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,52.51,,,,,,,,44.9,2.11,,50.88,0.4,0.1,0.03,6.62,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,2.09,25.51,7.29,15.65,,5.95,3.03,2.24,3.92,0.19,14.28,16.16,2.39,18.11,10.25,,,6.66,65.95,2,,0.54,,15.76,1.91,167.5,16.96,,0.97,,,,,6.8,,,,,3.69,12.79,,0.52,,0.63,0.22,18.01,4.04,1.15,,13.55,,3.12,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,50.16,,8.9,,16,16.2,125.9,8.9,41.61,,,48.53,4.26,0.57,0.37,90.0,1.51,,10.95,42.73,2.2,0.32,,,,19.04,16.36,16.68,14.72,12.74,1.42,1.57,5.25,0.66,9.42,6.55,,19.58,23.42,15,6.09,112.06,31.69,7.89,,5.61,,8.14,2.16,25.69,22.19,1.45,1.44,,1.11,0.79,,15.32,,0.97,,,13.95,16.55,1.15,0.96,,1.51,6.04,110.49,10.3,8.88,,8.32,,5.67,43.87,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,58.54,,7,7.1,6.9,6.1,,8.6,82.54,4.71,,67.72,0.84,,,70.81,0.52,56.33,70.22,27.34,4.75,1.45,,0.59,3.53,18.53,10.32,,17.65,9.88,4.08,4.39,5.4,0.28,,,3.75,15.5,,5.68,5.36,106.19,43.39,2.89,,14.59,,19.8,1.7,16.23,16.87,4.56,2.36,,1.25,,,,1.14,0.93,,,6.95,,3.19,147.52,1.77,0.33,3.01,5.88,5.34,10.9,,3.55,,,19.04,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,45.86,,63.2,,,,,31.7,46.18,,,48.75,23.02,6.35,7.88,16.1,11.53,233.81,55.61,50.03,0.33,0.07,,,,23.62,22.75,70.21,,,,5.51,4.23,0.86,7.85,1.3,,,,,,30.69,50.65,,,25.77,,23.32,5.66,24.08,21.92,,6.21,,,,,79.53,2.21,2.66,12.68,5.96,62.41,86.8,,6.08,5.66,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.85,40.39,0.9,13,,,,,6.1,28.68,0.4,,36.37,3.57,3.11,1.02,99.79,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.4,26.4,17.85,24.81,,12.08,2.35,2.22,3.79,0.45,8.93,4.01,0.4,42.37,23.06,,,95.96,35.78,19.54,,7.75,,8.5,3.23,29.09,20.31,1.52,2.25,,1.05,1.66,,25.19,2.2,0.78,,12.44,17.83,25.64,0.93,1.39,5.28,4.1,5.83,21.34,7.5,11.59,,12.21,,,34.83,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,6.11,50.95,,20.5,20.8,11.8,7.9,4,3.1,70.73,14.17,5.93,57.1,2.2,0.32,0.17,48.16,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,3.28,10.4,6.5,27.77,13.28,7.33,3.63,3.91,9.62,0.68,14.13,3.87,3.28,19.53,22.14,,0.69,52.5,33.23,13.32,,29.69,,26.12,1.26,11.86,22.15,0.86,3.61,,,,,25.53,1.24,0.85,,,9.2,10.35,0.88,1.31,1.6,0.74,7,11.61,9.28,10.3,,5.33,,0.59,35.33,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,38.97,63.05,,3.1,,,,,,65.47,1.32,26.69,64.86,4.28,0.29,0.2,22.97,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.89,22.73,11.4,9.31,11.73,8.07,1.01,1.07,4.4,0.49,11.45,13.11,2.23,13.57,0.29,,4.27,17.38,37.75,81.6,,4.3,,6.51,2.55,20.23,17.57,,0.87,,,,,7.65,1.62,1.11,,,5.72,8.21,,1.44,3.2,0.7,6.27,9.8,8.72,13.49,,7.93,,14.23,21.8,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,28.79,58.37,,,,,,,,58.68,,22.39,57.71,0.68,1.58,0.05,78.57,4.44,4.44,63.59,5.66,10.74,2.92,,,,30.64,13.75,,15.95,9.39,7.73,8.15,3.26,0.23,,,,,,,13.1,62.04,32.4,,,33.76,,26.6,1.02,7.21,9.37,,2.46,,,,,,0.73,1.45,,,3.4,7.61,,2.2,1.25,4.39,3.6,3.34,2.9,15.72,,2.65,,25.05,14.12,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,44.85,,,5,,7.1,,7.3,49.11,5.46,,46.57,0.47,0.26,0.08,16.0,0.83,32.17,58.38,50.8,12.73,9.86,,0.43,4.05,34.82,17.2,,17.4,11.05,3.09,2.9,2.87,0.06,,,4.05,8.71,,7.04,5.08,24.17,20.17,1.84,,,,18.33,5.71,,10.89,,0.89,,,,,,,0.98,,,3.36,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,7.1,,7.3,31.65,,,33.54,0.47,0.26,0.08,62.61,0.83,32.17,58.38,50.8,12.73,9.86,,,,34.82,17.2,,,,,2.9,2.87,0.06,,,,8.72,,7.04,5.08,0.0,20.17,1.84,,,,18.33,5.71,,10.89,,0.89,,,,,,,,,,3.36,,,,,0.74,,4.21,3.23,,,14.81,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,62.53,,,,,,,,76.88,4.19,,68.1,3.63,2.42,2.61,18.35,3.22,20.1,45.73,49.34,0.41,1.71,,0.05,4.15,2.95,2.64,11.98,,2.57,1.2,1.4,33.9,0.06,11.65,6.68,4.59,8.84,,,19.99,0.0,52.8,24.18,,36.66,,47.14,13.65,21.68,6.25,,1.73,,,,,14.82,1.95,,,,3.64,,,,13.65,3.1,23.66,45.2,34.45,80.3,,41.34,,,,,,2,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,229.23,39.98,,,,,,5.8,30.4,27.09,,187.88,35.42,1.64,12.29,0.31,37.33,48.83,,14.68,41.18,,2.37,,,,,,473.97,58.83,59.42,7.11,8.12,,0.29,1.71,0.29,,,,,25.68,40.43,54.6,,,,,,4.25,,,,5.8,,,,,359.51,,,,8.64,69.06,,,,5.4,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,73.95,42.8,,6.5,,24.4,19.9,26.5,26.8,35.99,,53.32,40.45,2.16,0.68,0.29,20.5,1.18,3.2,142.83,61.71,2.73,0.81,,,,13.84,10.35,14.4,13.17,10.07,3.85,4.02,7.23,0.45,27.92,8.54,,,24.45,,26.88,21.74,61.25,1.97,,12.98,,27.12,2.5,25.31,31.35,0.57,3.3,,,,,11.8,,,,,8.78,22.2,1.31,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,39.71,,18.8,,20.4,,,10.3,40.17,0.43,,40.24,0.87,1.93,0.76,4.48,2.97,38.96,38.6,4.42,,0.19,,,0.47,,,,,,2.83,2.28,,0.69,,,0.47,,18.2,,,7.47,,,,,,,0.95,,,,2.1,,,,,,,0.51,,,65.54,,,5.15,0.95,2.37,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
