Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,52.72,,50.3,,28.2,37.8,,24,44.98,,1.62,50.48,2.69,,0.01,0.01,234.22,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.29,9.59,99.89,10.86,10.01,0.56,0.64,9.72,0.33,0.64,2.08,,7.93,31.25,,9.41,250.06,18.22,5.43,,,3.68,,6.86,1.41,8.54,7.44,0.23,0.31,,0.24,4.24,,48.93,,1.07,,,15.14,127.09,0.3,0.52,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.87,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,79.58,2,8.4,5.9,40.8,24.6,,11.1,93.05,2.2,1.49,85.16,3.06,,0.05,0.04,50.94,1.44,,,58.62,2.69,0.76,,0.28,1.75,11.17,8.74,13.05,11.88,9.32,0.55,0.55,8.95,0.37,4.23,10.86,1.77,15.46,26.64,,2.07,50.81,,4.81,,,3.04,,4.88,1.73,13.34,16.22,1.01,0.4,,0.88,0.83,,9.57,,1.03,,,8.19,8.83,0.81,0.88,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.64,26.13,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,37.12,44.95,,38.3,,,,,8,54.29,,14.28,48,4.17,,0.78,5.4,146.66,1.44,,31.15,7.78,0.93,0.26,,,,39.06,38.23,20.03,25.15,21.21,7.52,8.21,2.56,0.32,40.97,4.51,,33.69,,18.6,10.87,166.23,82.86,20.56,,,48.23,,15.86,11.83,19.63,19.63,,9.43,,,,,23.01,3.39,,,24.9,22.88,16.5,,,13.13,1.44,22.9,794.68,22.38,69.5,,64.25,,2.81,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,4.44,62.13,0.7,6.3,12.3,6.8,21.3,,5.8,84.68,3.7,2.04,71.5,5.11,,0.47,0.46,107.58,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,1.97,27.24,18.75,39.63,21.06,18.25,4.66,4.84,3.67,0.54,12.21,2.63,2.04,23.15,14.69,8.1,5.7,107.12,55.1,10.17,,,13.96,,15.76,4.82,33.51,24.51,2.13,4.66,,0.9,1.98,,38.19,5.35,1.12,,,26.32,42.95,2.14,1.8,26.24,1.11,7.71,67.68,12.14,14.89,,10.32,,3.15,39.96,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,19.39,44.92,,6.9,,13.2,4.1,,5.9,32.07,0.24,13.28,39.65,3.16,,0.41,0.29,83.63,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.24,22.18,12.27,44.62,,,1.69,1.91,4.51,0.65,4.27,2.48,0.24,25.28,22.9,,,67.53,18.95,6.11,,,6.05,,7.6,1.71,28.64,30.63,1.52,1.73,,,,,40.48,2.22,,,,12.98,18.42,1.54,1.13,3.61,1.36,4.04,12.16,6.5,6.18,,4.91,,2.68,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,38.54,,,,38.8,40.9,46.1,16.4,33.78,,,38.72,1.31,,1.42,7.89,14.89,2.04,155.25,99.1,38.89,9.83,0.13,,,,,337.66,32.16,22.64,37.01,2.19,2.52,,0.54,7.83,2.59,,31.06,,,18.65,32.36,92.27,,,,,,,5.29,,,,3.02,,,,,38.78,,,31.02,8.66,38.78,1353.64,,,6.93,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,51.36,,12.2,,,16.9,,10.9,53.35,,,54.02,2.19,,0.16,0.04,69.42,1.27,18.65,504.43,43.97,9.27,0.69,,,,108.19,38.96,,14.02,11.14,2.6,2.79,0.92,0.52,,,,20.13,1.02,10.26,11.3,85.7,96.44,5.93,,,,,17.7,2.22,,19.39,,2.12,,,,,,3.21,0.92,,,64.04,,,2.11,11.95,1.25,,3.32,1.65,,,3.15,,,238.45,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,22.93,42.37,,100.9,,,,,,50.68,,,45.35,,,5.78,,,6.01,,,,,,,,,,,,,,143.03,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,3.91,3.69,,,,,2.85,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,34.87,,18.8,33.9,6,,,4.2,18.05,2.38,,28.43,3.57,,0.03,0.01,20.07,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.39,12.32,5.67,40.81,11.09,6.07,0.32,0.32,8.12,0.11,0.79,5.42,2.39,8.3,21.81,8,1.59,21.88,27.82,4.29,,,1.64,,2.67,4.21,9,7.38,0.55,0.15,,,,,18.6,,,,,4.39,14.17,0.63,0.83,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.7,34.71,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,48.63,47.56,2.6,5.9,,7,21.8,,6.8,39.68,,30.81,43.38,2.51,,0.19,0.17,34.91,1.37,,22.6,71.62,2.69,0.84,,,,17.38,11.62,22.22,,11.71,2.91,3.08,5.75,0.38,13.85,5.57,,19.95,15.27,,,31.43,50.52,3.24,,,9.88,,17.2,2.95,25.86,20.18,1.68,2.57,,1.03,1.59,,18.44,,1.01,,,15.02,20.16,1.81,1.09,,1.37,4.54,120.19,11.23,11.91,,6.74,,2.36,38.9,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,66.31,0.9,22.7,,62.7,72,31,34.8,72.3,,,69.43,8.77,,1.92,11.83,124.96,4,174.18,32.12,62.57,0.15,0.05,,,,12.34,11.78,24.77,,11.25,2.98,3.17,8.1,0.69,12.8,3.55,,,22.55,6.4,,117.52,44.58,50.74,,,22.16,,24,4.52,16.51,16.51,0.34,3.66,,,,,28.58,1.82,1.76,32.54,5.81,25.11,30.26,0.66,1.91,4.52,2.87,20.88,79.89,31.17,31.17,,36.43,,1.38,45.11,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,24.87,43.54,,,,2.6,0.1,,,38.75,,,43.02,5.76,,5.32,6.57,50.78,5.46,,,75.9,,0.18,,,,,,,,,14.27,16.94,,0.64,,,,,,,7.6,0.0,,,,,,,,5.45,,,,19.23,,,,,,,,9.3,8.85,,,,,5.45,5.46,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,,35.45,0.3,15.1,11.9,7.8,16.1,6.2,13.6,40.06,2.86,,36.77,7.19,,0.32,1.62,288.4,1.26,,20.38,70.2,0.29,0.12,,0.4,1.73,19.17,16.64,20.39,15.85,13.46,2.58,2.78,5.22,0.53,13.62,4.85,1.79,22.08,15.42,7.59,5.7,340.5,32.58,166.32,,,10.89,,13.76,6.69,26.15,24.15,2.16,2.85,,1.23,0.82,,20.93,5.38,1.03,,,19.8,29.06,2.16,1.48,26.98,1.26,13.95,222.24,28,27.34,,20.22,,3.42,32.86,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,,47.92,,,,,,,30.6,46.02,,24.46,46.3,2.97,,0.79,2.73,17.83,1.62,,502.91,127.4,,0.27,,,,,,,,,4.44,5.38,,0.44,,,,585.61,,,27,16.39,50.08,,,,,,,6.4,,,,5.66,,,,,,,,,26.61,,,,,19.38,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,17.68,46.6,1.7,9.4,,17.7,14.1,11.4,16.8,60.62,,,50.23,12.49,,0.72,1.67,465.43,1.05,,48.61,35.22,0.57,0.26,,,,32.78,28.78,31.72,20.88,19.33,9.6,10.32,3.05,0.54,32.54,3.11,,25.91,22.67,13.36,11.45,586.29,88.08,64.55,,,24.08,,34.97,13.64,44.5,29.74,1.39,10.7,,0.95,1.05,,32.89,13.01,0.84,,,31.46,45.66,1.49,2.2,128.22,1.05,16.89,262.83,31.21,31.26,,21.53,,2.43,64.9,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,60.15,,5.9,6.7,5.7,1.7,14.6,5.9,55.5,6.64,,59.53,1.48,,0.05,,61.15,0.81,,533.39,51.33,5.22,0.49,,1.65,4.83,33.39,18.35,22.06,29.06,17.62,15.39,15.77,2.99,0.66,71.49,6.51,4.91,33.78,12.54,,7.66,74.79,87.76,3.11,,,30.91,,48.58,1.23,35.97,34.39,5.55,10.68,,2.98,1.17,15.2,14.94,1.5,0.86,,,14.94,,5.23,0.91,1.48,0.81,2.31,,3.58,3.41,,3.6,,,27.98,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,4.15,55.38,,,,,,,,40.09,0.31,14.06,51.1,1.75,,0.96,0.16,11.61,2.23,,,36.57,2.76,1.59,,0.26,1.72,16.21,8.57,12.21,,,4.32,4.87,6.17,0.32,39.85,11.23,1.72,9.03,19.4,,,7.76,,1.81,,,11.06,,31.03,3.6,34.15,15,4.84,3.7,,,,,9.27,,1.74,,,8.37,11.81,,0.61,,2.23,3.51,616.28,10.4,11.57,,9.33,,15.61,30.71,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,12.86,64.64,,30.2,11.6,25.1,26.1,12.4,17.3,58.69,2.71,10.41,63.3,5.86,,0.72,0.29,234.77,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.52,47.36,25.69,39.88,42.11,29.78,13.12,11.68,2.11,0.72,29.28,2.63,1.57,37.17,18.06,,10500,163.98,59.84,9.13,,,20.45,,25.76,3.3,54.85,38.61,3.16,11.23,,2.13,1.9,,38.34,,1.66,,,27.47,34.14,2.51,1.9,,1.13,4.37,59.43,5.61,6,,5.53,,2.23,55.55,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,50.61,2.6,9.4,7.7,25.1,24.8,,15,49.82,4.11,,50.39,3.31,,0.04,0.07,61.27,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.1,9.16,7.37,7.73,11.9,8.82,0.45,0.44,10.92,0.42,5.75,17.41,3.26,11.11,20.92,,,80.88,7.73,5.35,,,3.32,,3.89,1.32,10.71,9.71,0.53,0.36,,,,,6.23,0.91,0.88,,,4.85,5.68,0.42,3.66,1.9,0.88,5.45,20.57,12.3,12.43,,6.06,,18.38,13.11,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADP,13.24,60.04,1.4,,10.8,13.1,11.6,16.2,8.7,76.88,3.79,6.58,65.06,2.12,,0.06,1,252.32,1.01,,2.83,61.8,0.58,0.71,,0.59,2.1,20.04,18.05,29.64,19.4,15.42,5.09,5.46,4.99,0.07,18.43,3.37,2.22,25,14.74,10.46,5.92,265.48,45.38,13.25,,,19.56,,25.65,22.35,28.16,28.1,2.13,5.51,,1.39,1.76,,29.9,11.5,1.18,,,25.77,46.01,2.33,2.55,106.02,1.01,6.57,490.28,60.08,94.27,,7.17,,3.14,39.91,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,6.69,49.89,0.9,25.4,,21.7,23.3,,14.2,64.38,,,55.2,4.04,,0.52,0.86,216.05,0.82,,82.86,41.82,2.07,1.42,,,,41.31,36.78,37.22,37.16,33.6,7.71,8.48,2.42,0.19,22.78,2.71,,26.74,23.1,12.15,9.3,262.47,90.7,1128,,,16.48,,20.52,24.91,51.32,28.35,0.51,8.48,,,,,37.25,,0.81,,,35.53,77.41,1.13,2.38,,0.82,9.69,298.41,21.13,68.79,,9.08,,2.08,220.14,,,6,45606470933.0,Packaged Software,Technology Services
ADT,10.21,65.09,,3.7,,,,,,65.7,2.19,10.21,65.72,0.47,,,,7.35,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.18,19.19,6.94,15.43,,5.23,3.02,2.77,5.21,0.23,17.97,14.13,2.99,14.82,9.37,,3.01,6.98,77.47,2.28,,,12.8,,21.23,1.79,9.93,14.79,,1.32,,,,,7.32,,,,,4.04,6.5,,0.6,,0.56,4,22.76,5.09,19.36,,6.01,,19.52,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,11.27,65.73,,9.9,,22.2,30.1,,10.6,59.56,,17.06,64.68,5.79,,0.54,0.51,114.54,1.35,,11.08,38.32,1.34,0.21,,,,19.92,17.4,15.95,16.88,14.81,1.71,1.79,5.02,0.72,11.22,6.51,,22.91,23.93,15,9.6,106.91,32.14,8.42,,,6.04,,8.83,2.59,28.42,24.11,1.29,1.72,,1,0.49,,15.31,,1.15,,,14.15,16.32,1.17,1.21,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.63,50.01,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,39.74,,6.5,8,7.3,6.3,10.2,6.9,30.16,4.98,,36.27,0.81,,0.02,0.01,71.07,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.6,18.61,10.4,,17.73,10.24,4.42,4.97,5.37,0.28,,,3.77,15.41,,5.5,3.7,85.36,48.75,3.18,,,15.84,,25.99,1.66,16.34,17.02,3.09,2.59,,1.24,,,,1.14,1.01,,,7.33,,2.7,,1.72,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.25,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,61.39,,63.2,,,,,31.7,69.71,,,65.65,16.56,,5.18,7.55,13.02,10.06,299.51,63.69,51.98,0.45,0.07,,,,25.44,23.66,74.27,,,,4.66,3.93,0.85,6.28,1.2,,,,20,,24.1,49.49,,,,21.43,,18.33,4.35,25.04,22.07,,5.36,,,,,87.38,2.07,2.3,11.63,4.88,60.84,96.44,,5.59,4.35,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,51.33,0.9,13,,,,,6.1,39.36,0.37,2.88,47.15,3.67,,3.42,0.99,105.39,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.38,35.12,22.03,31.66,,12.08,2.71,2.54,2.85,0.45,8.02,3.17,0.38,35.09,22.67,,2.54,88.7,35.3,7.02,,,6.58,,6.45,3.45,38.75,25.03,1.87,2.55,,1.28,2.08,,31.75,2.49,0.9,,13.58,21.3,34.92,1.15,1.55,5.58,4.4,4.45,17.02,5.69,9.14,,9.37,,,36.8,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,103.87,35.31,,10.5,45.5,,,66.4,5.8,24.16,1.81,20.34,30.57,4.24,,0.39,0.23,21.39,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.1,13.01,8.23,13.49,10.79,7.41,0.96,0.98,7.69,0.49,7.25,9.19,2.34,11.56,0.48,12.7,4.5,17.78,38.98,418.66,,,4.12,,7.48,2.4,19.27,14.07,,0.79,,,,,10.85,1.33,0.97,,,7.62,19.06,,1.4,2.84,0.81,6.29,17.29,14.86,12.87,,10.26,,11.98,19.89,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,6.25,46.09,,5.1,5.9,3.4,,1.3,6.7,32.97,5.24,12.06,40.36,0.87,,0.04,0.01,88.3,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.93,20.13,11.75,,17.31,10.92,4.26,4.67,4.97,0.26,,,3.99,15.72,0.85,6.36,5.7,94.65,60.01,2.25,,,14.57,,21.27,1.8,16.47,17,3.09,2.39,,,,,,1.17,1.06,,,8.05,,3.16,23.3,1.81,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.98,,,10,41234689544.0,Electric Utilities,Utilities
AES,,47.04,,,5,,6.9,,7.2,27.1,4.33,3.69,38.79,0.5,,0.26,0.08,19.87,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.41,28.27,15.72,,21.12,12.71,3.24,3.3,3.54,0.06,,,3.41,10.37,,7.5,1.81,24.11,20.21,1.66,,,4.24,,17.9,4.87,27.6,9.74,,1.11,,,,,,4.56,1.22,,,5.18,,,,48.46,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.5,,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,28.27,15.72,,,,,3.3,3.54,0.06,,,,10.37,,7.5,1.81,0.0,20.21,1.66,,,4.24,,17.9,4.87,27.6,9.74,,1.11,,,,,,,,,,5.18,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,24.72,35.62,,14.3,,129.9,,,64.1,18.61,3.91,34.25,28.91,2.46,,0.98,0.39,21.23,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,3.91,11.36,9.28,,,7.3,2.37,4.02,8.8,0.55,,,4.15,12.65,,,34.65,0.0,45.95,25.04,,,19.98,,35.36,2.19,11.81,11.81,,2.41,,,,,,1.19,,,,5.31,,,,2.7,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,115.43,45.18,,,,,,5.8,30.4,46.11,,,45.42,1.5,,14.67,0.32,30.05,56.68,,15.45,40.55,,2.44,,,,,,48.87,23.63,26.67,4.96,6.47,,0.29,13.24,3.01,,,,,16,39.3,59.46,,,,,,,3.53,,,,4.36,,,,,33.24,,,,6.81,21.78,,,,4.47,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,42.69,34.18,1.2,12.1,,32.7,10.6,54.7,37.5,31.3,,,30.52,2.21,,0.62,0.23,16.19,1.28,1.55,144.86,62,2.26,0.7,,,,10.26,7.62,10.72,13.17,10.07,3.85,3.01,9.75,0.5,28.12,11.91,,,26.25,,6.66,20.79,61.88,2.28,,,16.04,,27.76,1.9,15.17,17.32,0.41,2.47,,,,,8.87,,,,,6.57,13.87,0.69,0.87,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,25.87,37.45,,9.1,,,,,8,22.68,0.29,22.26,31.14,1.64,,1.28,0.6,6.33,2.33,47.7,39.24,5.43,4.46,0.19,,,0.29,,34.38,,,,3.92,3.79,,0.69,,,0.23,,18.75,,3.91,5.92,6.05,,,,,,,1.38,,,,3.52,,,,,,,0.9,,,25.47,,,6.09,1.38,1.77,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,31.94,0.2,16.3,20.1,25.7,36.4,,16.7,24.4,2.09,2.21,28.2,2.93,,0.58,0.64,103.1,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.13,7.06,5.74,11.34,6.46,5.01,0.67,0.65,14.16,0.35,5.73,10.43,1.13,8.55,24.93,,4.6,140.38,26.36,22.8,,,7.9,,11.43,1.62,6.98,7.21,0.29,0.55,,,,,9.61,0.89,0.88,,,5.98,7.68,0.29,0.81,2.45,1.09,9.47,33.15,17.19,25.11,,18.59,,,14.43,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
