Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACAD,29.41,38.4,,,,38.8,40.9,46.1,16.4,37.18,,,37.32,4.09,,1.73,7.67,24.14,2.42,137.65,138.21,40.3,,0.13,,,,,,208.39,22.97,34.11,3.63,4.79,,0.58,2.3,0.42,,43.05,,,26.64,31.21,94.27,,,,,,,9.21,,,,5.47,,,,,246.24,,,32.61,13.26,246.24,,,,10.82,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,18.96,44.43,,12.2,,,16.9,,10.9,27.49,,12.98,38.79,2.38,,0.11,0.07,80.52,0.67,18.31,472.02,43.34,7.93,0.54,,,,157.62,47.31,234.18,14.98,11.89,2.78,3.05,0.63,0.52,1.3,0.51,,22.77,6.14,,10.37,84.53,96.38,6.25,,,,,17.52,2.64,,22.91,,2.55,,,,,193.1,3.94,1.09,,,15.92,,,1.96,15.22,0.67,,2.53,1.24,,,6.77,,1.11,335.54,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,75.9,43.48,,100.9,,,,,,53.95,,,45.28,,,4.08,,,4.21,,,,,,,,,,,,,,196.21,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,,5.25,4.98,,,,,3.95,4.21,,,,,,,,0.33,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,6.48,46,,,,13.9,48,21.1,10.6,63.66,2.31,,51.1,3.54,,0.03,0.02,20.85,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.31,12.23,5.74,67.87,10.57,6.05,0.33,0.33,8.18,0.1,0.49,3.25,2.31,8.05,22.97,3.62,1.84,21.89,27.77,3.79,,,1.71,,2.6,4.75,8.91,7.02,0.27,0.15,,,,,30.04,,,,,4.73,18.99,0.48,0.91,,0.19,5.02,14.24,12.08,73.94,,7.61,,,38.61,,,7,13551493187.000002,Food Retail,Retail Trade
ACLS,1.32,42.83,0.9,22.7,,62.7,72,31,34.8,43.51,,,43.41,7.96,,1.78,11.2,112.49,3.79,162.49,34,59.97,0.15,0.05,,,,11.25,10.75,23.44,,11.25,2.98,2.82,8.89,0.68,12.05,3.71,,,22.78,,14.06,121.46,43.46,49.71,,,21.78,,23.51,4.25,15.14,15.14,0.31,3.26,,,,,27.35,1.69,1.68,41.35,5.55,23.76,27.74,0.61,1.8,4.25,2.71,21.61,84.29,32.35,32.58,,38.22,,1.47,43.77,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,6.27,61.26,4.6,,,0.1,22.9,46.8,7.7,76.47,0.83,5,66.87,2.15,,0.2,0.44,91.35,1.05,,54.73,61.01,4.81,1.21,,0.21,0.83,35.84,24.74,23.6,15.04,13.1,1.92,0.94,2.79,0.2,3.98,4.78,0.96,20.17,8.73,58.7,,81.17,6.54,5.01,,,0.42,,5.51,5.53,203,25.26,9.02,0.86,,,,,21.33,,2.07,,,17.61,77.93,,1.8,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.17,136.34,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,46.93,54.8,0.3,15.1,11.9,7.8,16.1,6.2,13.6,47.44,2.14,14.05,52.49,8.45,,0.41,2.32,373.22,1.33,,20.67,69.65,0.29,0.12,,0.4,1.29,25.31,21.92,25.81,23.39,19.24,3.51,3.61,3.95,0.52,13.98,3.86,1.38,30.93,15.05,12.3,6.75,343.57,32.5,160.43,,,10.65,,13.6,8.77,34.59,32.29,2.88,3.7,,1.8,1.13,,26.43,6.36,1.35,,,25.02,37.89,2.71,1.93,28.21,1.33,13.89,213.29,28.33,27.64,,20.55,,2.48,43.3,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,15.37,68.3,,,,,,,30.6,59.07,,,68.24,3.88,,1.23,3.57,17.27,2.12,,500.24,126.62,,0.25,,,,,,,,,4.3,5.49,,0.5,,,,437.32,,,22.28,15.68,49.2,,,,,,,6.11,,,,5.73,,,,,,,,,11.57,,,,,10.58,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,90.47,41.73,1.7,9.4,,17.7,14.1,11.4,16.8,44.58,,11.11,42.15,14.39,,0.95,1.92,560.16,1.34,,51.51,36.2,0.52,0.25,,,,35.57,31.59,35.42,24.99,23.07,11.47,12.67,2.81,0.56,35.77,2.74,,31.26,22.29,15.1,11.31,578.86,87.87,58.85,,,27.97,,34.26,15.44,47.45,40.38,1.89,13.27,,1.29,1.19,,37.08,13.2,1.05,,,35.24,49.61,1.86,2.66,97.13,1.34,19.31,290.37,34.43,36,,21.47,,1.86,80.4,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,50.27,,5.9,6.7,5.7,1.7,14.6,5.9,67.45,6.92,,55.79,1.46,,0.09,0.01,58.19,0.8,,516.77,50.06,5.2,0.46,,1.65,5.05,32.87,18.04,21.37,22.79,13.72,137.18,15.57,3.04,0.67,72.86,6.69,5.1,30.8,12.97,,,61.77,87.59,3.2,,,31.62,,48.32,1.16,34.03,32.99,5.32,10.33,,2.86,1.11,14.67,14.18,1.43,0.83,,,14.18,,4.91,0.88,1.4,0.8,2.34,,3.56,3.42,,3.55,,,27.07,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,44.05,45.66,,,,,,,,50.29,0.33,40.49,45.7,1.8,,0.82,0.14,11.02,2.02,,,39.32,2.51,1.67,,0.25,1.84,12.19,7.3,11.86,,,4.37,4.47,8.2,0.32,37.66,12.37,1.84,8.38,23.04,,,7.45,,2.33,,,17.33,,37.44,3.32,18.68,13.78,4.45,3.26,,,,,8.49,,1.54,,,8.12,11.42,,0.57,,2.02,5.89,739.29,13.76,20.45,,11.86,,17.46,26.24,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,48.44,0.6,8.8,4.6,30.8,34.3,,16.4,72.41,4.18,,58.36,3.57,,0.08,0.16,54.91,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.4,6.91,5.8,76.3,10.61,8.28,0.41,0.38,14.47,0.46,0.5,1.67,3.64,10.32,18.11,,,84.12,7.78,6.66,,,4.06,,4.23,1.16,7.65,7.28,0.45,0.31,,,,,57.95,0.71,0.77,,44.64,14.69,15.42,0.35,,1.56,1.07,6.85,24.67,14.91,15.96,,7.05,,13.01,12.26,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,57.1,0.1,22.6,,89.8,,,6.1,72.79,,,62.2,2.05,,0.28,0.39,35.31,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.62,5.7,11.42,9,5.4,0.31,0.31,10.4,0.25,2.72,12.97,,12.71,,25.9,2.07,41.46,6.83,2.3,,,1.39,,2.99,1.41,15.76,12.66,,0.22,,,,,8.08,,,,,5.02,12.4,,1.4,,0.91,2.27,35.35,8.59,9.62,,7.63,,10.82,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,17.06,35.88,1.4,,10.8,13.1,11.6,16.2,8.4,12.98,3.89,0.72,24.8,2.3,,0.03,0.5,244.09,1.01,,2.87,64.89,0.6,0.77,,0.6,2.17,20.45,18.38,29.85,19.04,15.81,4.99,5.73,4.89,0.08,19.19,3.38,2.29,24.31,14.73,9.01,7.41,261.99,42.37,11.09,,,20.13,,21.44,23.2,28.42,28.32,2.15,5.72,,1.4,1.75,,29.81,14.1,1.24,,,25.65,46.89,2.35,2.71,157.48,1.01,6.55,468.47,59.97,98.92,,5.75,,3.36,40.21,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,37.45,47.13,0.9,25.4,,21.7,23.3,,14.2,41.58,,21.92,44.13,4.61,,0.52,0.86,258.26,0.82,,82.86,41.82,2.07,1.42,,,,48.1,42.82,43.34,43.27,39.13,8.98,9.87,2.08,0.19,22.78,2.27,,32.05,22.66,20.7,11.4,256.45,90.7,1128,,,16.48,,20.52,29.79,61.34,33.89,0.62,10.2,,,,,44.56,,0.97,,,42.47,92.61,1.36,2.85,,0.82,9.69,298.41,21.13,68.79,,9.08,,1.78,263.53,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,42.2,,3.7,,,,,,24.99,2.12,16.1,36.33,0.41,,0.01,,6.55,0.68,71.99,87.8,30.02,4.06,2.08,,0.34,2.12,25.55,7.16,16.28,,5.23,2.87,2.44,3.91,0.24,15.02,14.08,2.43,,11.39,,,7.82,74.17,1.97,,,8.17,,19.94,1.59,12.84,15.71,,1.09,,,,,7.17,,,,,3.66,7.15,,0.5,,0.52,2.69,16.27,3.6,13.58,,,,11.87,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,,61.84,,6.5,8,7.3,6.3,10.2,6.9,71.12,4.72,,67.09,0.84,,0.01,,73.65,0.65,63.37,83.86,27.23,4.85,1.45,,0.6,3.41,18.85,10.55,,18.22,10.2,4.22,4.79,5.31,0.28,,,3.64,15.99,,5.68,7.36,97.66,46.23,2.75,,,15.36,,20.77,1.73,16.85,17.56,3.19,2.57,,1.28,,,,1.18,1.02,,,7.54,,3.02,,1.79,0.43,2.95,5.87,5.34,10.63,,3.43,,,19.48,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,44.71,,63.2,,,,,31.7,40.83,,,44.79,21.96,,6.35,7.88,16.23,11.53,233.81,55.61,50.03,0.33,0.07,,,,22.32,21.49,66.33,,,,5.21,4.48,0.86,7.85,1.37,,,,,,30.97,50.65,,,,25.77,,23.32,5.37,22.85,20.79,,5.9,,,,,75.4,2.23,2.68,12.77,6.01,59.17,82.35,,6.12,5.37,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.12,52.19,0.9,13,,,,,6.1,55.75,0.39,0.52,54.09,3.64,,3.11,1.02,100.43,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.39,27.6,18.67,25.94,,12.08,2.46,2.32,3.62,0.45,8.93,3.95,0.39,43.2,22.93,,,95.72,35.78,19.54,,,7.75,,8.5,3.28,29.54,20.62,1.54,2.33,,1.05,1.67,,25.55,2.22,0.79,,12.52,18.06,26.05,0.93,1.4,5.36,4.1,5.83,21.34,7.5,11.59,,12.21,,,35.36,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,2.64,70.69,,20.5,20.8,11.8,7.9,4,3.1,90.19,12.22,,79.41,2.38,,0.32,0.17,55.64,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,2.87,11.59,7.25,30.8,13.28,7.33,4,4.35,8.63,0.68,14.13,3.37,2.87,22.48,21.92,,2.21,52.69,33.23,13.32,,,29.69,,26.12,1.43,13.54,25.28,0.98,4.15,,,,,29.11,1.43,0.98,,,10.49,11.82,1.01,1.51,1.82,0.74,7,11.61,9.28,10.3,,5.33,,0.52,40.32,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,68.77,46.71,,3.1,,,,,,22.19,1.36,41.74,38.29,4.27,,0.29,0.2,22.52,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.91,22.6,11.34,9.26,12.31,8.33,0.99,1.06,4.42,0.49,11.45,13.07,2.22,13.18,0.32,,4.67,17.58,37.75,81.6,,,4.3,,6.51,2.56,20.29,17.62,,0.88,,,,,7.69,1.59,1.09,,,5.75,8.3,,1.41,3.21,0.7,6.27,9.8,8.72,13.49,,7.93,,14.33,21.86,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,58.81,,5.1,5.9,3.4,,1.3,6.7,52.25,5.42,,58.63,0.82,,0.05,0.01,83.73,0.53,75.18,108.41,19.58,6.06,1.73,,0.79,4.09,21.71,12.1,,18.19,10.64,4.11,4.59,4.61,0.26,,,4.2,14.91,0.68,6.07,7.03,96.6,58.62,2.08,,,11.63,,19.78,1.75,19.79,19.63,3.57,2.27,,,,,,1.24,1.02,,,8.65,,3.6,45.26,1.75,0.36,2.32,5.32,4.85,9.04,,3.81,,,18.48,,,10,41234689544.0,Electric Utilities,Utilities
AER,36.91,65.54,,6.4,,,5.5,,,74.28,,25.05,68.96,0.73,,1,0.04,81.45,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.7,13.51,,15.95,9.39,7.73,8.11,3.37,0.23,,,,,,,,64.9,33.43,,,,41.39,,27.31,0.99,5.86,9.34,,2.43,,,,,,0.71,1.42,,,3.5,5.2,,1.88,1.2,3.68,4.45,3.46,3,19.27,,2.77,,22.57,13.71,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,49.54,,,5,,6.9,,7.2,67.39,5.16,,55.08,0.44,,0.19,0.07,16.39,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.04,26.31,14.68,,17.98,11.09,2.91,2.96,3.8,0.06,,,4.09,8.56,,7.04,4.45,25.9,19.77,1.7,,,1.97,,17.69,6.66,49.67,9.31,,0.91,,,,,,,1,,,3.83,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.44,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,26.31,14.68,,,,,2.96,3.8,0.06,,,,8.51,,7.04,4.45,0.0,19.77,1.7,,,1.97,,17.69,6.59,49.24,9.23,,0.9,,,,,,,,,,3.77,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,322.95,48.97,,,,,,5.8,30.4,62.57,,86.08,52.12,1.7,,12.29,0.31,37.21,48.83,,14.68,41.18,,2.37,,,,,,493.52,34.29,34.29,5.97,8.46,,0.29,1.71,0.29,,,,,26.97,41.46,54.6,,,,,,,4.32,,,,5.89,,,,,364.8,,,,8.61,70.09,,,,5.47,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,77.57,53.57,,6.5,,24.4,19.9,26.5,26.8,65.09,,23.96,57.05,2.22,,0.68,0.29,20.45,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.39,10.76,14.97,13.17,10.07,3.85,4.18,6.95,0.45,27.92,8.23,,,24.24,,26.88,21.9,61.25,1.97,,,12.98,,27.12,2.59,26.26,32.53,0.59,3.41,,,,,12.26,,,,,9.13,23.03,1.3,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,64.92,,9.1,,,,,8,83.68,0.38,,73.74,1.16,,1.56,0.73,5.45,2.57,42.22,38.29,5.06,,0.19,,,0.38,,,,,,3.34,2.77,,0.69,,,0.35,,18.49,,,7.01,4.42,,,,,,,1.16,,,,2.66,,,,,,,0.66,,,28.29,,,5.51,1.16,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,50.42,0.2,16.3,20.1,25.7,36.4,,16.7,71.42,1.9,,57.39,3.4,,0.14,0.39,114.68,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,1.02,6.66,5.53,15.97,6.42,5.2,0.69,0.65,15.02,0.41,4.06,6.84,1.02,8.8,26.72,10.85,,156.0,26.21,24.95,,,8.13,,11.91,1.84,7.34,7.56,0.3,0.59,,,,,14.59,0.98,0.95,,,7.77,10.28,0.3,0.72,2.84,0.67,10.63,38.57,20.48,27.67,,19.36,,1.94,16.55,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,18.67,66.06,,2,17.3,10.6,13.1,24.2,12.7,79.89,3.46,1.1,73.09,3.27,,0.96,589.71,13.76,2.36,148.57,91.98,14.67,,,,0.2,0.72,16.03,10.02,41.19,,,4.91,4.97,6.24,0.73,12.1,2.26,0.72,20.95,18.24,,4.58,10.93,37.68,126.42,,,20.48,,31.08,1.88,25.96,28.2,1.61,5.38,,,,,44.32,1.54,1.37,,,11.61,29.12,1.6,2.09,1.88,1.27,5.46,9.48,8.74,7.4,,6.58,,0.74,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,14.43,62.46,6.9,36,,,,,,47.07,,,58.66,6.92,,11.43,10.79,30.84,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,18.83,39.4,,0.87,,,,,,,,79.26,89.26,,,,,,,2.12,,,,63.91,,,,,,,,2.65,2.43,,,,,2.12,11.99,,,,,,,,0.73,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,38.25,,,,,,,49.4,36.33,,,37.92,2.75,,0.5,9.87,5.96,1.51,,87.16,87.99,,0.08,,,,,,,,,0.31,0.46,,0.38,,,,,,,48.43,51.51,1.61,,,,,,,3.66,,,,0.57,,,,,,,,,6.02,,,,,4.23,1.51,,,,,,,,7.92,,,,,7602789688.0,Medical/Nursing Services,Health Services
