Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,33.4,58.12,11.5,2,8.4,5.9,40.8,24.6,,23.18,11.1,59.77,1.91,18.16,58.38,2.99,0.07,0.06,57.44,1.38,,,56.6,3.53,0.8,,0.26,1.57,16.33,12.03,18.25,12.41,10.01,0.6,0.6,6.12,0.36,3.3,7.57,1.85,15.68,25.85,,1.62,51.54,,3.58,,1.89,,3.62,1.97,23.74,16.55,1.03,0.44,,0.89,1.17,,13.51,1.11,,1.12,,,10.98,16.61,0.83,0.99,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.14,29.84,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,4.14,51.39,23.3,,38.3,,,,,322.31,8,47.37,,,50.18,4.72,0.99,4.98,136.92,1.62,,33.1,6.78,0.96,0.27,,,,33.21,32.37,18.51,21.74,21.4,6.22,7.03,3.01,0.38,37.96,4.83,,30.75,,,10.78,167.02,83.07,22.92,,16.96,,15.01,10.07,47.83,47.83,,8.15,,,,,21.52,0.82,4.88,,,18.53,21.52,36.08,,,11.14,1.62,7.98,839.68,21.23,22.05,,19.8,,4.05,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,11.3,44.38,2.58,0.7,6.3,12.3,6.8,6.7,,,5.8,23.77,3.55,12.02,37.99,5.26,0.52,0.52,115.6,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.9,28.22,19.62,32.02,22.16,17.5,4.61,5.04,3.54,0.54,15.74,3.23,1.9,22.39,11.32,8.9,6.48,108.62,55.55,11.5,,13.99,,16.24,5.04,35.14,25.58,2.22,4.9,,1.38,1.61,,31.15,1.06,5.09,1.14,,,23.15,40.69,3.17,1.93,22.8,1.14,7.9,65.41,12.45,14.86,,10.65,,3.4,41.31,,,10,176555322492.0,Medical Specialties,Health Technology
ACAD,,60.01,,,,,38.8,40.9,46.1,223.57,16.4,66.93,,3.2,62.29,2.91,1.64,11.45,17.28,2.29,235.21,82.57,38.31,0.4,0.09,,,,21.02,18.94,11.64,14.42,17.78,2.3,2.54,4.76,0.59,21.82,7.05,,22.65,,,15.88,33.95,91.61,,,13.83,,12.08,4.98,22.15,22.15,0.99,3.09,,,,,14.11,0.51,2.45,,17.28,7.38,14.11,21.57,,,6.08,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,41.26,,,12.2,,,16.9,,,10.9,46.76,,,47.1,1.75,0.13,0.04,41.12,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.79,9.09,,9.23,7.29,1.66,1.85,8.48,0.52,,,,11.46,0.79,10.74,8.88,85.14,96.45,5.11,,8.99,,17.48,1.24,13.48,11.73,,1.22,,,,,,0.48,1.68,0.56,,,29.53,,,1.24,5.44,1.06,5.05,19.42,10.06,9.78,,8.25,,,120.94,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,66,3.55,,100.9,,,,,,,64.7,,,65.02,,5.79,,,6.03,,,,,,,,,,,,,,61.8,,,,,,,,,23.13,,,,,,,,,6.96,,,,,,,,,,,,,11.04,10.35,,,,,7.53,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,49.09,2.06,,18.8,33.9,6,,,132.17,4.2,31.4,2.49,,44.15,3.53,0.04,0.02,19.14,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.51,14.35,5.92,31.81,12.49,6.48,0.31,0.31,6.97,0.11,0.99,7.09,2.51,8.44,16.59,,1.83,21.47,27.85,3.83,,1.25,,2.28,3.67,11.19,7.66,0.57,0.14,,,,,14.17,0.89,,,,,4.15,14.05,1.21,0.8,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.18,28.15,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,100.59,53.19,13.8,2.6,5.9,,7,21.8,,142.28,6.8,42.05,,54.03,49.21,3.74,0.26,0.17,55.83,1.56,,21.51,50.45,2.07,0.77,,,,18.12,13.54,24.02,,14.86,3.88,4.14,5.52,0.43,17.25,4.77,,28.01,13.14,27.68,7.94,34.1,52.2,4.73,,14.04,,22.14,4.4,26.33,24.06,2.01,3.71,,1.22,1.85,,21.5,1.64,,1.43,,,18.87,24.06,2.32,1.65,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.26,56.96,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.63,,0.9,22.7,,62.7,72,31,57.41,34.8,42.78,,,41.13,6.68,2.3,13.15,74.19,4.45,183.28,30.95,67.21,0.16,0.05,,,,7.1,6.71,10.66,,7.05,1.68,1.74,14.08,0.73,16.36,7.3,,15.07,25.14,,,113.32,44.28,44.08,,20.65,,21.88,2.47,10.97,10.97,0.22,2.27,,,,,13.86,0.65,1.1,1,11.12,3.17,12.6,13.6,0.44,1.02,2.47,3.29,17.31,67.54,25.93,24.8,,28.79,,2.56,23.52,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,67.32,43.02,30.5,,,,2.6,0.1,,,,33.64,,81.11,39.14,9.87,4.19,8.79,84.55,4.29,,,71.34,,0.14,,,,,,1162.21,,,43.68,26.72,,0.63,2.3,0.08,,,,,14.8,0.0,,,,,,,9.66,,,,28.51,,,,,587.89,,,,15.63,14.94,180.04,,,,9.45,4.29,,,,,,,,0.29,,,,,1598748014.0,Biotechnology,Health Technology
ACM,25.64,55.14,21.34,2.5,,,13,17,11,,9.8,34.2,0.77,33.71,49.87,2.45,0.25,0.52,113.75,1.13,,56.38,59.69,2.8,1.39,,0.19,0.77,18.35,15.32,23.42,15.09,13.45,2.15,1.03,5.45,0.18,4.4,4.7,0.91,22.33,9.98,11.48,4.13,101.77,6.73,4.98,,2.5,,5.74,6.9,38.43,25.17,2.59,0.97,,,,,21.94,1.12,,2.01,,,18.79,46.91,4.15,2.02,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.2,167.28,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,6.18,53.96,4.79,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,59.46,2.56,22.07,55.57,7.43,0.26,1.22,362.7,1.1,,20.51,69.84,0.37,0.15,,0.43,1.48,23.13,20.18,26.21,21.2,17.27,3.3,3.48,4.32,0.51,13.27,3.8,1.63,28.32,13.17,9.06,7.13,331.49,32.61,162.73,,11.19,,14.79,8.02,31.73,30.33,3.26,3.55,,1.47,1.17,,26.75,1.09,8.47,1.26,,,25.24,38.54,3.18,1.76,53.18,1.1,13.75,236.59,27.79,26.8,,19.63,,2.61,39.3,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,70.97,,1.7,9.4,,17.7,16.7,11.4,,16.8,90,,10.19,78.92,12.8,0.78,1.24,552.96,1.11,,49.25,33.27,0.78,0.42,,,,35.09,31.2,36.94,21.97,20.53,10.17,11.55,2.85,0.49,31.27,2.69,,26.91,19.06,13.39,10.79,585.63,88.66,51.2,,25.59,,35.93,16.92,46.7,30.93,1.45,11.97,,0.99,1.22,,38.23,0.94,19.69,0.93,,,37.19,54.43,1.86,2.46,282.12,1.11,18.17,291.22,33.73,34.74,,22.82,,2.79,69.41,,,10,241068062221.0,Packaged Software,Technology Services
ADC,20.22,43.58,,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,31.92,5.55,18.14,38.84,1.8,0.08,0.01,74.72,0.74,,573.52,54.1,5.08,0.51,,1.67,4.01,36.91,20.79,24.97,31.92,19.24,16.68,18.24,2.71,0.65,73.03,5.41,4.06,40.7,11.72,2.17,11.35,74.08,87.94,2.87,,31.62,,48.86,1.51,41.28,41.91,6.76,12.54,,3.63,1.35,17.66,17.18,1.01,1.83,1,,,17.18,,6.34,1.06,1.81,0.74,2.41,,3.83,3.64,,3.69,,,33.46,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,48.36,61.84,22.07,,,,,,,13.28,,72.45,0.28,18.37,66.56,2.02,1.25,0.17,13.36,3.42,,,38.31,2.94,1.41,,0.19,1.5,19.08,10.49,14.61,,,4.88,5.54,5.24,0.35,37.93,8.93,1.5,9.49,12.77,,,9.48,,1.91,,12.01,,30.96,3.86,37.11,12.49,4.03,4.39,,,,,11.57,1.41,,2.11,,,10.45,15.77,,0.69,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.38,105.92,,,5,1062196184.9999998,Packaged Software,Technology Services
ADP,31.34,57.72,13.21,1.2,,13.8,15.3,15.1,13,13.01,9,53.08,3.23,23.07,55.12,3.11,0.19,0.79,304.56,1.01,,3.27,65.98,1.56,1.75,,0.59,1.84,23.25,21.08,30.92,23.52,21.72,6.18,6.84,4.3,0.11,22.11,3.29,2.02,30.61,14.82,8.76,7.46,270.92,42.56,9.92,,20.87,,21.92,23.22,32.5,32.3,2.67,6.78,,1.59,1.75,,30.68,1.12,10.39,1.33,,,26.88,44.15,2.58,3.08,75.2,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,45.74,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,37.7,56.51,20.75,0.9,25.4,,21.7,23.3,,,14.2,64.56,,40.05,57.16,5.97,0.38,0.66,307.71,0.65,,102.91,35.66,1.75,0.99,,,,51.56,45.58,53.57,33.78,31.48,9.76,11.27,1.94,0.26,21.04,1.89,,33.37,22.22,11.62,11.72,260.29,90.71,,,18.3,,21.86,25.35,61.05,37.16,0.68,11.19,,,,,53.16,1.18,,1.05,,,49.32,104.59,1.49,2.96,,0.65,11.12,392,23.35,51.52,,9.86,,0.67,229.83,,,6,45606470933.0,Packaged Software,Technology Services
ADT,23.86,49.87,8.84,,3.7,,,,,,,35.97,2.68,2.97,45.13,0.43,0.08,0.01,7.53,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.66,29.69,7.86,13.03,,5.15,2.84,2.79,3.37,0.24,21.42,16.32,2.92,9.28,7.28,26.47,2.59,6.73,78.76,1.95,,17.19,,20.04,1.78,7.92,14.59,,1.4,,,,,6.57,1.12,,,,,3.95,5.27,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.97,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,45.37,43.09,3.63,,9.9,,22.2,30.1,,18.33,10.6,39.57,,12.83,42.25,8.28,1.41,4.48,120.74,2.11,,11.17,35.23,0.41,0.05,,,,18.76,16.59,15.89,12.96,11.64,1.38,1.77,5.33,0.82,11.15,5.77,,20.84,23.85,12.62,12.5,101.45,32.28,12.12,,6.5,,9.15,2.31,27.63,23.31,1.25,1.8,,0.96,0.52,,16.24,1.19,3.39,1.17,124.47,17.17,15.04,18.65,1.2,1.2,11.09,2.11,6.89,155.12,11.61,9.24,,9.02,,3.06,49.08,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,10.97,51.14,5.54,,6.5,8,7.3,6.3,10.2,5.28,6.9,32.47,3.97,21.73,45.1,0.9,,,91.79,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.88,21.79,12.06,,19.45,11.19,5.12,5.86,4.59,0.27,,,2.92,18.6,1.4,7.87,3.92,82.43,49.45,2.94,,15.52,,25.95,2.07,21.6,21.38,3.89,3.35,,1.55,,,,1.11,1.43,1.28,,,9.86,,3.08,,2.14,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.19,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,23.53,57.75,25.78,0.9,13,,,,,,6.1,56.8,0.35,9.69,57.53,4.54,2.25,0.99,117.43,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.59,35.65,60.02,,12.08,2.8,3.01,1.26,0.53,5.01,1.67,0.34,23.58,15.1,,,85.25,35.16,2.31,,2.91,,4.34,3.8,103.01,32.17,2.4,3,,1.65,3.89,,59.55,1.38,2.96,1.05,,13.95,33.35,91.81,2.54,1.81,6.14,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.68,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,57.13,50.82,8.17,,20.5,20.8,11.4,7.9,4,4.55,3.1,44.97,8.04,21.08,50.03,3.42,0.59,0.61,83.59,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.91,24.25,13.31,23.8,12.73,8.8,4.5,5.68,4.12,0.69,23.84,4.26,1.91,17.46,11.46,25.18,13.24,63.39,40.9,27.86,,13.05,,34.15,2.14,43.26,25.35,0.99,5.58,,,,,23.39,1.32,1.74,1.26,,,12.26,26.94,2.74,1.96,2.68,0.83,3.5,8.35,6.58,5.13,,5.69,,2.44,54.3,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,44.06,0.95,,10.5,45.5,,,66.4,90.5,5.8,38.67,2.41,,43.1,3.81,0.19,0.12,17.99,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.78,10.84,7.14,24.38,9.82,6.74,0.84,0.87,9.23,0.47,3.56,5.56,2.78,9.31,1.23,10.46,3.29,17.99,38.95,,,4.28,,8,1.98,15.38,10.9,,0.66,,,,,18.19,1,1.06,0.81,,,9.05,49.15,,1.17,2.34,0.63,6.46,18.28,15.69,13.34,,11.06,,7.59,15.56,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,19.77,42.61,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,31.46,4.93,8.51,39.18,0.89,0.04,0.01,95.85,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.72,22.06,12.41,,17.03,10.81,4.28,4.84,4.53,0.27,,,3.88,16.28,1.09,12.99,4.63,93.82,61.23,2.17,,13.46,,20.61,1.92,19.32,19.25,3.5,2.59,,,,,,1.02,1.28,1.11,,,7.92,,,11.28,1.92,0.41,2.7,5.48,4.94,10.22,,4.35,,0.75,20.39,,,10,41234689544.0,Electric Utilities,Utilities
AER,43.71,45.4,9.27,,6.4,,,5.5,,3.17,,31.81,0.78,8.48,40.78,0.74,2.25,0.08,95.91,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.52,13.63,,15.95,9.39,7.73,8.05,3.28,0.23,,,1.04,7.92,,12.74,2.68,84.9,32.61,,,32.41,,26.37,1.09,7.75,9.84,,2.44,,,,,,1.13,0.75,1.43,,,3.41,7.4,,1.6,1.27,4.45,3.53,3.38,2.94,15.15,,2.69,,11.72,14.96,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,35.93,,,,5,,6.9,,,7.2,41.94,6.74,,38.86,0.42,0.16,0.07,13.05,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.29,25.74,13.89,,9.8,7.98,2.1,2.99,3.89,0.07,,,5.29,6.31,,6.54,2.97,21.26,19.44,1.43,,8.34,,17.25,2.82,9.06,5.63,,0.76,,,,,,0.61,1.51,0.79,,,3.89,,,,9.13,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.96,,,,5,,6.9,,,7.2,31.65,,,33.6,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,25.74,13.89,,,,,2.99,3.89,0.07,,,,6.72,,6.54,2.97,0.0,19.44,1.43,,8.34,,17.25,2.82,9.06,5.63,,0.76,,,,,,,,,,,3.89,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,25.18,51.21,5.98,,14.3,,129.9,,,49.89,64.1,30.53,4,,45.88,2.4,0.3,0.16,22.37,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.02,22.56,13.35,,,6.61,2.42,3.24,4.43,0.53,,,4.29,11.53,,,,0.0,26.47,4.92,,8.78,,15.35,2.46,29.75,27.06,,2.73,,,,,,,1.81,,,,9.19,,,,2.85,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,30.28,67.67,30.07,,,,85.6,17.5,,1.59,11.1,64.64,,60.31,66.92,2.57,15.58,0.3,71.88,64.66,,18.63,43.32,66.55,2.51,,,,,247.36,69.56,39.95,42.41,8.99,10.48,,0.28,15.07,1.77,,,,,26.03,38.57,65.71,,,,,,7.57,,,,8.49,,,,,56.49,1.86,,,,15.1,39.17,,,,9.87,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,43.37,10.77,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,40.02,,11.12,41.79,2.23,0.9,0.27,16.11,1.6,0.45,126.67,62.76,2.29,0.76,,,,10.17,7.57,10.99,8.39,6.58,2.81,3.04,9.83,0.47,27.65,11.42,,10.43,27.05,31.74,4.59,17.76,62.43,2.75,,18.26,,29.03,1.99,13.36,14.5,0.35,2.48,,,,,9.04,0.91,,,,,6.18,11.62,0.57,0.74,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.17,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,11,42.05,41.68,,9.1,,,,,,8,39.39,0.29,,40.45,1.8,1.86,0.94,6.09,3.03,51.44,36.36,8.18,2.7,0.17,,,0.29,,21.73,,,,3.4,3.56,,0.7,,,0.32,23.16,18.75,,5.53,5.94,11.66,,,,,,1.38,,,,3.38,,,,,,1.03,,0.89,,,20.44,,,4.95,1.38,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,46.95,7.95,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,27.6,2.22,,42.45,2.3,0.15,0.15,96.45,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.2,37.52,17.72,30.42,15.55,9.44,0.98,0.85,2.67,0.31,2.8,4.9,1.2,15.18,24.97,,,113.47,25.39,8.9,,1.35,,8.69,1.74,42.68,10.36,0.41,0.57,,,,,20.37,0.85,1.66,0.91,,,9.08,1321.23,0.56,0.87,5.99,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.99,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
