Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,11.7,56.01,2,8.4,5.9,40.8,24.6,,11.1,49,2.21,9.56,52.97,3.05,0.05,0.04,49.45,1.44,,,58.62,2.69,0.76,,0.28,1.81,11.09,8.68,12.96,11.15,9.01,0.54,0.55,9.02,0.37,4.23,11.19,1.83,13.51,26.71,,2.09,50.56,,4.81,,3.04,,4.88,1.68,12.95,15.75,0.98,0.4,,0.85,0.8,,9.26,,1,,,7.92,8.55,0.79,0.85,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.66,25.23,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,10.5,57.28,,38.3,,,,,8,62.12,,9.62,61.1,4.31,0.78,5.4,152.5,1.44,,31.15,7.78,0.93,0.26,,,,40.85,39.98,20.95,26.3,22.19,7.86,8.59,2.45,0.32,40.97,4.33,,35.05,,,11.9,167.86,82.86,20.56,,48.23,,15.86,12.3,20.41,20.41,,9.82,,,,,23.94,3.52,,,25.89,23.82,17.18,,,13.65,1.44,22.9,794.68,22.38,69.5,,64.25,,2.7,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,39.28,0.7,6.3,12.3,6.8,21.3,,5.8,19.43,3.85,,33.67,4.95,0.47,0.46,104.02,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.06,25.96,17.87,37.77,20.07,17.39,4.45,4.61,3.85,0.54,12.21,2.72,2.14,22.41,14.85,8.85,6.32,107.49,55.1,10.17,,13.96,,15.76,4.66,32.4,23.69,2.06,4.48,,0.87,1.91,,36.89,5.17,1.09,,,25.47,41.51,2.07,1.74,25.37,1.11,7.71,67.68,12.14,14.89,,10.32,,3.31,38.67,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,12.81,43.31,,6.9,,13.2,4.1,,5.9,42.78,0.24,9.04,41.66,3.12,0.41,0.29,81.52,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.24,21.79,12.06,43.84,,,1.66,1.87,4.59,0.65,4.27,2.54,0.24,24.01,22.96,,,68.38,18.95,6.11,,6.05,,7.6,1.67,27.92,29.86,1.48,1.65,,,,,39.45,2.16,,,,12.67,17.95,1.51,1.1,3.52,1.36,4.04,12.16,6.5,6.18,,4.91,,2.73,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,50.05,,,,38.8,40.9,46.1,16.4,43.6,,,50.13,1.49,1.42,7.89,16.13,2.04,155.25,99.1,38.89,9.83,0.13,,,,,356.72,33.98,23.92,39.1,2.31,2.66,,0.54,7.83,2.39,,33.57,,,18.04,32.85,92.27,,,,,,5.74,,,,3.29,,,,,42,,,33.6,9.38,42,1466.34,,,7.5,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHR,,68.17,,100.9,,,,,,82.45,,,74.71,,5.78,,,6.01,,,,,,,,,,,,,,198.04,,,,,,,,,16.47,,,,,,,,,3.7,,,,,,,,,,,,5.12,4.84,,,,,3.73,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,44.16,,18.8,33.9,6,,,4.2,54.81,2.44,,46.9,3.57,0.03,0.01,19.73,0.84,31.65,26.39,3.35,3.15,5.18,,0.18,2.44,12.28,5.65,40.69,11.05,6.05,0.32,0.32,8.14,0.11,0.79,5.5,2.44,8.16,21.91,,1.6,21.89,27.82,4.29,,1.64,,2.67,4.14,8.85,7.25,0.54,0.15,,,,,18.41,,,,,4.34,14.03,0.62,0.81,,0.18,4.95,13.56,11.36,58.13,,7.76,,2.73,34.02,,,7,13551493187.000002,Food Retail,Retail Trade
ACLS,,66.24,0.9,22.7,,62.7,72,31,34.8,64.61,,,65.83,9.58,1.92,11.83,141.81,4,174.18,32.12,62.57,0.15,0.05,,,,14.23,13.58,28.56,,11.25,2.98,3.65,7.03,0.69,12.8,3.13,,,22.25,,,116.8,44.58,50.74,,22.16,,24,5.13,18.73,18.73,0.38,4.15,,,,,32.42,2.07,2,36.93,6.6,28.51,34.32,0.75,2.17,5.13,2.87,20.88,79.89,31.17,31.17,,36.43,,1.22,51.19,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,,45.17,4.6,,,0.1,22.9,46.8,7.7,44.02,0.99,,44.98,2.13,0.19,0.44,84.44,1.06,,54.74,60.22,4.7,1.23,,0.15,0.99,33.41,23.22,19.4,12.52,10.91,1.71,0.87,2.99,0.19,4.48,5.99,1.03,16.83,7.1,14.32,7.04,95.07,6.56,4.98,,,,5.49,5.22,,22.25,7.95,0.76,,,,,16.96,,1.76,,,14.55,61.39,,1.65,,1.06,,45.39,7.23,,,9.55,,4.61,134.03,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,57.44,0.3,15.1,11.9,7.8,16.1,6.2,13.6,68.18,2.76,,62.62,6.9,0.3,1.2,299.14,1.16,,20.04,71.1,0.43,0.17,,0.42,1.66,20.32,17.66,21.99,17.04,14.77,2.8,2.96,4.92,0.51,13.44,4.63,1.72,23.05,14.52,7.58,5.53,325.99,32.58,171.01,,10.79,,14.2,6.76,27.39,25.18,2.25,2.98,,1.29,0.86,,21.99,6.38,1.06,,,20.84,31.7,2.44,1.48,36.39,1.16,13.46,227.4,27.32,26.23,,19.64,,3.31,33.27,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,7.03,47.67,,,,,,,30.6,44.7,,24.2,46.55,2.96,0.79,2.73,18.04,1.62,,502.91,127.4,,0.27,,,,,,,,,4.43,5.36,,0.44,,,,600.45,,,28.85,16.71,50.08,,,,,,6.49,,,,5.66,,,,,,,,,26.93,,,,,19.61,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,77.72,1.7,9.4,,17.7,14.1,11.4,16.8,91.07,,,83.91,13.11,0.85,1.32,578.34,1.16,,49.57,33.69,0.82,0.41,,,,38.17,33.72,39.39,25.43,23.44,11.69,12.28,2.62,0.5,31.17,2.48,,31.92,20.53,13.23,11.17,576.38,88.24,58.8,,24.86,,35.4,17.49,51.96,33.39,1.56,12.89,,1.07,1.33,,41.38,18.66,1.01,,,40.04,58.94,1.83,2.65,234.15,1.16,17.46,275.62,32.26,32.8,,22.15,,2.36,76.4,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,59.54,,5.9,6.7,5.7,1.7,14.6,5.9,63,6.51,,60.37,1.5,0.05,,62.44,0.81,,533.39,51.33,5.22,0.49,,1.65,4.75,33.68,18.51,22.25,29.31,17.77,15.52,15.9,2.97,0.66,71.49,6.38,4.81,34.57,12.47,4.91,7.57,75.05,87.76,3.11,,30.91,,48.58,1.26,36.73,35.12,5.66,10.92,,3.04,1.2,15.53,15.26,1.53,0.88,,,15.26,,5.34,0.93,1.51,0.81,2.31,,3.58,3.41,,3.6,,,28.51,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,19.49,53.3,,30.2,11.6,25.1,26.1,12.4,17.3,55.89,2.76,22.89,51.75,5.76,0.72,0.29,230.89,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.56,46.45,25.19,39.11,25.03,20.91,11.03,11.45,2.15,0.72,29.28,2.67,1.62,29.18,18.11,15.31,,161.39,59.84,9.13,,20.45,,25.76,3.25,53.95,37.98,3.11,11.01,,2.09,1.87,,37.76,,1.63,,,27.03,33.55,2.47,1.87,,1.13,4.37,59.43,5.61,6,,5.53,,2.28,54.46,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,59.82,2.6,9.4,7.7,25.1,24.8,,15,77.31,4.07,,65.65,3.33,0.04,0.07,61.36,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.1,9.32,7.5,7.86,12.1,8.97,0.46,0.45,10.73,0.42,5.75,17.39,3.25,11.13,20.9,,,81.03,7.73,5.35,,3.32,,3.89,1.33,10.73,9.72,0.53,0.36,,,,,6.24,0.91,0.88,,,4.83,5.68,0.42,3.67,1.9,0.88,5.45,20.57,12.3,12.43,,6.06,,17.95,13.14,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,34.09,0.1,22.6,,89.8,,,6.1,35.04,,,32.93,1.9,0.25,0.36,24.17,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.37,5.13,10.69,6.72,4.22,0.26,0.25,10.67,0.22,2.37,16.58,,7.54,,23.72,,40.41,6.77,2.43,,1.04,,3.06,1.05,14.83,8.45,,0.15,,,,,6.32,,,,,3.7,8.59,,0.83,,0.91,1.68,29.5,7.18,7.21,,8.37,,12.11,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.56,38.43,1.4,,10.8,13.1,11.6,16.2,8.7,31.8,4.16,4.95,34.96,2.06,0.06,1,235.56,1.01,,2.83,61.8,0.58,0.71,,0.59,2.32,18.81,16.95,27.83,18.22,14.48,4.81,5.13,5.32,0.07,18.43,3.61,2.37,23.45,14.91,9.55,5.89,266.73,45.38,13.25,,19.56,,25.65,20.86,26.29,26.23,1.99,5.14,,1.3,1.64,,27.91,10.74,1.1,,,24.07,42.95,2.18,2.39,98.97,1.01,6.57,490.28,60.08,94.27,,7.17,,3.4,37.27,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,3.5,67.22,0.9,25.4,,21.7,23.3,,14.2,65.74,,,69.32,4.77,0.49,0.76,247.87,0.69,,89.81,32.86,1.93,1.21,,,,44.38,39.61,53.87,41.47,37.6,8.87,9.51,2.25,0.22,17.66,1.87,,30.67,22.78,11.22,10.94,254.36,90.77,1210,,17.66,,21.44,24.71,53.65,31.22,0.57,9.45,,,,,53.73,,0.91,,,49.44,156.08,1.25,2.66,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.72,225.34,,,6,45606470933.0,Packaged Software,Technology Services
ADT,17.56,51.72,,3.7,,,,,,37.1,2.45,12.62,47.02,0.47,,,7.36,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.45,19.25,6.96,15.48,,5.23,3.03,2.78,5.19,0.23,17.97,14.11,2.99,11.47,9.27,31.18,3.2,6.91,77.47,2.28,,12.8,,21.23,1.8,9.95,14.81,,1.34,,,,,7.44,,,,,4.11,6.61,,0.6,,0.56,4,22.76,5.09,19.36,,6.01,,19.64,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,25.1,56.25,,9.9,,22.2,30.1,,10.6,53.08,,25.19,53.68,6.3,0.54,0.51,117.73,1.35,,11.08,38.32,1.34,0.21,,,,22.47,19.63,17.99,19.04,16.7,1.93,2.02,4.45,0.72,11.22,5.73,,23.5,23.84,11.01,8.15,107.56,32.14,8.42,,6.04,,8.83,2.66,29.21,24.79,1.33,1.77,,1.02,0.5,,15.8,,1.18,,,14.61,16.83,1.2,1.24,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.44,51.41,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,45.06,,6.5,8,7.3,6.3,10.2,6.9,44.69,5.09,0.14,45.51,0.81,0.02,0.01,70.45,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.68,18.54,10.37,,17.66,10.2,4.41,4.95,5.39,0.28,,,3.8,15.3,,8.01,4.43,85.9,48.75,3.18,,15.84,,25.99,1.64,16.2,16.87,3.07,2.58,,1.23,,,,1.14,1,,,7.27,,2.68,,1.7,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.11,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,44.71,,63.2,,,,,31.7,47.74,,,44.35,14.24,5.18,7.55,11.29,10.06,299.51,63.69,51.98,0.45,0.07,,,,21.01,19.54,61.33,,,,3.85,4.76,0.85,6.28,1.38,,,,20,,24.18,49.49,,,21.43,,18.33,3.78,21.71,19.14,,4.66,,,,,75.79,1.79,1.99,10.08,4.23,52.78,83.62,,4.85,3.78,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,50.22,0.9,13,,,,,6.1,44.09,0.37,6.04,47.16,3.7,3.42,0.99,106.45,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.37,35.64,22.35,32.12,,12.08,2.75,2.58,2.81,0.45,8.02,3.14,0.37,35.42,22.63,,,88.1,35.3,7.02,,6.58,,6.45,3.49,39.14,25.29,1.89,2.59,,1.29,2.1,,32.06,2.52,0.91,,13.72,21.55,35.27,1.17,1.56,5.63,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.22,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,35.85,58.1,,20.5,20.8,11.4,7.9,4,3.1,74.55,9.75,30.57,63.25,2.71,0.52,0.27,69.8,2.21,105.92,52.01,0.42,0.79,0.1,,0.67,2.29,35.19,13.88,34,13.27,8.21,4.46,5.1,2.84,0.68,15.31,3.05,2.29,21.05,21.96,,5.23,54.07,33.66,17.59,,6.8,,26.36,1.8,73.47,29.19,1.14,5.12,,,,,33.4,1.74,1.21,,,12.98,41.08,1.19,1.82,2.28,0.88,1.61,4.53,3.57,2.38,,3.43,,1.54,50.58,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,82.05,29.46,,10.5,45.5,,,66.4,5.8,17.9,2.05,10.17,25.12,4.11,0.39,0.23,19.21,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.35,11.98,7.58,12.43,9.94,6.82,0.89,0.9,8.35,0.49,7.25,10.23,2.61,10.39,0.91,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.15,17.31,12.64,,0.72,,,,,9.75,1.2,0.87,,,6.82,17.15,,1.26,2.55,0.81,6.29,17.29,14.86,12.87,,10.26,,13.27,17.79,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,5.58,46.52,,5.1,5.9,3.4,,1.3,6.7,48.08,5.26,8.04,46.16,0.86,0.04,0.01,87.86,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.96,20.05,11.7,,17.23,10.87,4.25,4.65,4.99,0.26,,,4,15.65,0.81,14.95,4.16,94.86,60.01,2.25,,14.57,,21.27,1.79,16.39,16.96,3.08,2.37,,,,,,1.16,1.05,,,8.05,,3.15,23.18,1.8,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.89,,,10,41234689544.0,Electric Utilities,Utilities
AER,46.27,55.68,,6.4,,,5.5,,,54.84,0.27,31.84,55.37,0.77,0.78,0.03,93.57,3.52,5.31,60.32,4.14,9.72,2.7,,,0.27,28.56,13.4,,15.95,9.39,7.73,8.17,3.5,0.24,,,1.05,,,10.16,2.5,72.25,34.73,,,42.81,,28.61,1.09,6.18,9.59,,2.6,,,,,,0.75,1.53,,,3.83,5.32,,1.73,1.31,3.48,4.68,3.68,3.2,20.12,,2.94,,16.67,15.02,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,37.07,,,5,,6.9,,7.2,37.67,4.88,9.67,34.77,0.48,0.26,0.08,17.71,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.82,27.31,15.19,,20.41,12.28,3.13,3.19,3.66,0.06,,,3.82,9.27,,6.92,2.57,24.2,20.21,1.66,,4.24,,17.9,4.34,24.6,8.68,,0.99,,,,,,4.06,1.09,,,4.59,,,,43.2,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,33.76,44.71,,14.3,,129.9,,,64.1,57.96,4.05,34.46,48.63,2.39,0.98,0.39,20.46,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.05,10.87,8.88,,,6.99,2.27,3.85,9.2,0.55,,,4.3,11.76,,43.66,33.78,0.0,45.95,25.04,,19.98,,35.36,2.11,11.39,11.39,,2.35,,,,,,1.15,,,,5.1,,,,2.6,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,78.72,42.12,,,,,,5.8,30.4,28.12,,,38.15,1.47,14.67,0.32,28.55,56.68,,15.45,40.55,,2.44,,,,,,47.69,23.06,26.02,4.84,6.31,,0.29,13.24,3.16,,,,33.68,26.74,39.94,59.46,,,,,,3.36,,,,4.17,,,,,31.6,,,,6.47,20.71,,,,4.25,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AG,22.66,47.4,,9.1,,,,,8,67.04,0.28,27.52,52.84,1.6,1.28,0.6,6.4,2.33,47.7,39.24,5.43,4.46,0.19,,,0.28,,32.83,,,,3.81,3.63,,0.69,,,0.23,,18.73,,,5.97,6.05,,,,,,1.39,,,,3.55,,,,,,,0.9,,,25.62,,,6.15,1.39,1.77,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,31.66,0.2,16.3,20.1,25.7,36.4,,16.7,31.81,2.28,,30.58,2.9,0.58,0.64,94.31,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.22,6.69,5.44,10.74,6.65,5.05,0.64,0.62,14.95,0.35,5.73,11.4,1.22,7.85,25.26,,,139.79,26.36,22.8,,7.9,,11.43,1.48,6.38,6.6,0.26,0.52,,,,,8.78,0.81,0.8,,,5.48,7.02,0.26,0.74,2.24,1.09,9.47,33.15,17.19,25.11,,18.59,,,13.21,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,39.26,54.25,,2,17.3,10.3,15.9,23.9,12.4,70.4,2.93,31.78,58.33,4.04,1.26,641.77,16.57,2.79,146.7,93.11,14.73,,,,0.19,0.61,20.57,12.46,46.07,,,5.3,5.85,4.86,0.74,13.12,2.09,0.61,21.23,17.34,22.54,12.34,12.56,37.48,271.05,,19.37,,30.91,2.27,31.87,31.26,1.8,6.5,,,,,49.37,1.8,1.66,,,13.95,28.73,1.92,2.51,2.27,1.55,5.19,8.77,8.06,7.05,,6.36,,0.62,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,55.54,49.26,6.9,36,,,,,,28.06,,82.47,41.55,11.57,11.57,8.75,42.65,12.84,2136.75,1346.67,28.47,,0.09,,,,,,,,,34.14,63.12,,0.88,,,,,,,109.35,0.0,89.95,,,,,,3.25,,,,79.71,,,,,,,,4.92,4.34,,,,,3.25,12.39,,,,,,,,0.56,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,43.86,,,,,,,49.4,30.9,,,37.69,2.15,0.27,8.74,5.96,1.33,,94.58,95.84,,0.07,,,,,,,,,0.34,0.44,,0.3,,,,,,,27.87,54.63,1.41,,,,,,3.55,,,,0.51,,,,,,,,,5.96,,,,,4.14,1.33,,,,,,,,8.12,,,,,7602789688.0,Medical/Nursing Services,Health Services
