Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,8.45,33.3,1.5,7.9,7.7,13.5,33.2,24.7,10.5,20.24,1.09,,28.98,6.23,0.85,0.65,125.78,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.72,26.91,22.76,24.74,22.74,19.91,5.59,5.78,3.72,0.57,23.33,4.19,0.74,21.87,16.1,4.95,102.1,135.84,50.63,14.64,,18.84,,19.54,5.9,29.74,23.64,1.97,5.63,,0.76,1.5,,24.12,4.58,1.11,,,19.55,29.41,1.79,1.9,20,1.64,11.49,63.42,15.6,20.99,,14.11,,2.96,41.24,,,10,33913792728.0,Medical Specialties,Health Technology
AA,30.47,49.3,1.4,10.2,,,,,5.9,52.61,1.01,32.9,48.97,1.08,0.45,0.53,40.83,1.61,83.25,57.67,25.57,134.11,0.64,,,1.01,,438.34,,22.44,8.1,0.81,0.79,,0.28,,,1.01,333.96,,63.4,3.09,39.6,6.37,,,,,,1.84,,,,0.68,,,,,,,,,,220.2,,,1.84,1.92,0.93,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAON,18.74,59.91,,26.3,8.1,29.5,31.8,,29.5,54.17,0.58,1.56,61.12,27.83,0.07,0.49,85.8,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.38,29.84,24.53,54.11,,,,5.91,3.35,0.82,10.92,1.8,0.38,,20.6,,,77.53,35.56,58.55,,15.44,,19.77,8.97,39.96,39.96,1.59,6.14,,2.2,4.89,,56.5,4.45,1.23,,31.43,29.13,43,1.72,6.09,11.14,1.57,19.39,38.08,29.18,25.9,,21.96,,0.79,82.5,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,0.48,33.29,3.6,,26,,,,8.9,23.43,34.63,14.03,29.83,1.28,0.09,0.11,60.6,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.62,70.33,17.33,15.04,19.1,10.4,0.63,0.63,1.42,0.21,4.18,13.04,1.62,16.66,6.8,116.65,1.3,163.7,39.77,1.15,,0.14,,0.85,1.41,87.83,87.83,,0.32,,,,,7.64,3.77,0.28,,,5.39,11.92,,0.53,3.64,0.29,0.13,1.96,1.42,0.62,,1.21,,,7.94,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,,67.52,2.9,1.3,5.7,20.9,23.2,14.6,15.7,69.03,0.62,3.56,67.46,9.7,0.54,0.64,220.27,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.45,28.02,25.59,32.06,25.98,24.1,8.04,8.81,3.57,0.22,26.71,3.02,0.46,29.74,20.35,10.5,5,178.91,45.59,59.12,,26.31,,30.98,45.51,34.26,34.26,2.03,8.93,,1.41,1.6,,33.75,8.33,2.23,,,31.19,36.39,1.93,2.57,45.51,0.99,29.34,262.55,56.47,150.79,,34.83,,3.2,49.83,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,13.28,61.66,,,9.7,8.1,22.2,18.4,8.5,79.53,7.35,,68.02,0.66,0.98,0.06,22.22,2.06,,143.65,6.4,6.71,1.43,,1.49,5.98,21.97,11.65,24.38,,,,6.7,4.55,0.4,27.51,9.03,6.02,,7.9,,2.19,29.21,62.64,1.88,,15.46,,27.6,1.13,24.97,24.97,10.86,3.86,,2.16,1.2,9.8,13.9,1.13,0.49,,,8.87,17.24,,1,1.15,2.06,2.29,612.23,4.67,5.68,,4.28,,3.82,27.78,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,19.68,55.85,,,7.8,9.6,49.1,7.4,3.8,50.44,5.98,0.89,55.01,1.82,0.44,0.24,165.96,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.66,36.14,19.26,16.3,13.96,13.49,6.47,6.55,2.77,0.05,40.24,7.47,3.74,15.25,24.3,6.21,3.88,142.03,62.28,5.83,,11.02,,24.96,36.56,49.25,15.14,0.98,5.58,,0.68,0.44,,13.81,,1.23,,,13.32,20.32,0.86,1.44,,0.83,4.34,199,9.56,52.94,,9.67,,5.06,36.16,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,28.07,,8.7,,,,,,31.78,,,27.83,1.93,6.66,9.48,2.77,7.76,,,342.96,,0.07,,,,,,,,,8.29,5.39,,0.77,,,,,,,,1.21,,,,,,,0.72,,,,22.34,,,,,,,,2.23,1.69,,,,,0.84,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,28.89,,2.2,20.8,5.4,3.2,9.8,11,16.85,11.61,,24.77,3.44,0.4,3.65,2.06,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.31,8.16,6.03,8.44,8.25,6.27,1.98,1.89,12.25,0.65,25.4,12.67,7.31,12.2,14.75,6.1,6.19,2.99,50.66,6.83,,18.25,,23.83,2.1,11.02,10.56,2.16,2.34,,,,,9.08,1.63,0.42,,,7.08,10.18,1.76,0.69,5.02,0.7,10.77,64.69,18.64,17.03,,17.22,,6.47,11.44,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,48.07,,50.3,,28.2,37.8,,24,51.76,,5.49,47.53,2.68,0.01,0.01,227.31,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.16,9.47,98.66,10.73,9.89,0.55,0.63,9.84,0.33,0.64,2.14,,7.67,31.55,,9.41,253.12,18.22,5.43,,3.68,,6.86,1.37,8.28,7.22,0.22,0.31,,0.23,4.11,,47.51,,1.04,,,14.67,123.34,0.29,0.5,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.49,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,10.83,54.52,2,8.4,5.9,40.8,24.6,,11.1,42.33,2.15,6.11,50.35,3.05,0.05,0.04,50.25,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.04,8.64,12.91,11.11,8.97,0.53,0.55,9.06,0.37,4.23,11.01,1.78,13.7,26.74,,2.11,50.55,,4.81,,3.04,,4.88,1.71,13.15,16,0.99,0.4,,0.86,0.82,,9.43,,1.01,,,8.04,8.68,0.8,0.87,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.7,25.64,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,13.09,56.37,,38.3,,,,,8,67.61,,7.77,61.61,4.29,0.78,5.4,154.34,1.44,,31.15,7.78,0.93,0.26,,,,40.42,39.55,20.79,26.09,22.01,7.8,8.49,2.47,0.32,40.97,4.28,,35.36,,18.6,10.87,167.86,82.86,20.56,,48.23,,15.86,12.45,20.66,20.66,,9.85,,,,,24.19,3.56,,,26.2,24.04,17.37,,,13.82,1.44,22.9,794.68,22.38,69.5,,64.25,,2.72,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,42.86,0.7,6.3,12.3,6.8,21.3,,5.8,27.24,3.85,,39.12,4.98,0.47,0.46,103.2,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.06,26.17,18.02,38.08,20.24,17.53,4.48,4.65,3.82,0.54,12.21,2.74,2.14,22.23,14.83,8.1,5.7,107.45,55.1,10.17,,13.96,,15.76,4.63,32.15,23.51,2.04,4.48,,0.87,1.9,,36.62,5.13,1.08,,,25.24,41.19,2.05,1.72,25.17,1.11,7.71,67.68,12.14,14.89,,10.32,,3.27,38.36,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,16.02,37.75,,6.9,,13.2,4.1,,5.9,25.07,0.25,7.17,32.21,3.09,0.41,0.29,81.65,2.28,70.68,47.28,58.62,1.66,0.26,,0.07,0.25,21.51,11.9,43.24,,,1.64,1.85,4.65,0.65,4.27,2.54,0.25,23.79,23.01,,,68.38,18.95,6.11,,6.05,,7.6,1.67,27.96,29.91,1.48,1.67,,,,,39.17,2.17,,,,12.56,17.82,1.51,1.1,3.53,1.36,4.04,12.16,6.5,6.18,,4.91,,2.77,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,56.6,,,,38.8,40.9,46.1,16.4,62.01,,,60.74,1.61,1.42,7.89,15.84,2.04,155.25,99.1,38.89,9.83,0.13,,,,,368.7,35.15,24.74,40.45,2.39,2.75,,0.54,7.83,2.43,,33.03,,,18.65,32.8,92.27,,,,,,5.64,,,,3.23,,,,,41.23,,,33,9.21,41.23,1440.02,,,7.37,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,46.07,,12.2,,,16.9,,10.9,40.6,,,45.01,2.14,0.16,0.04,66.12,1.27,18.65,504.43,43.97,9.27,0.69,,,,105.25,37.91,,13.64,10.84,2.53,2.71,0.95,0.52,,,,19.26,1.06,10.26,11.3,86.26,96.44,5.93,,,,17.7,2.11,,18.47,,2.09,,,,,,3.06,0.88,,,62.6,,,2.01,11.38,1.25,,3.32,1.65,,,3.15,,,228,,,7,6460318360.000001,Medical/Nursing Services,Health Services
