Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,26.34,33.81,1.5,7.9,7.7,13.5,33.2,24.7,10.5,25.91,1.06,16.28,28.71,6.41,0.85,0.65,133.16,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.7,27.83,23.54,25.64,25.53,22.26,6.09,5.98,3.59,0.57,23.33,3.96,0.71,25.5,15.99,4.95,102.1,136.02,50.63,14.64,,18.84,,19.54,6.25,31.48,25.03,2.09,5.92,,0.8,1.59,,25.49,4.85,1.18,,,20.68,31.17,1.9,2.01,21.17,1.64,11.49,63.42,15.6,20.99,,14.11,,2.85,43.8,,,10,33913792728.0,Medical Specialties,Health Technology
AAON,21.82,36.96,,26.3,8.1,29.5,31.8,,29.5,40.66,0.65,15.5,37.01,24.65,0.07,0.49,74.13,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.43,25.95,21.33,47.1,,,,5.14,3.85,0.82,10.92,2.09,0.43,,20.7,,,77.35,35.56,58.55,,15.44,,19.77,7.75,34.53,34.53,1.38,5.32,,1.9,4.23,,48.75,3.84,1.07,,27.15,25.15,37.15,1.49,5.26,9.63,1.57,19.39,38.08,29.18,25.9,,21.96,,0.92,71.28,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,12.17,36.33,3.6,,26,,,,8.9,33.86,32.5,33.39,34.96,1.3,0.09,0.11,64.93,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.52,72.63,17.89,15.55,19.46,10.66,0.65,0.65,1.38,0.21,4.18,12.17,1.52,17.64,6.13,116.65,1.3,163.69,39.77,1.15,,0.14,,0.85,1.51,94.1,94.1,,0.35,,,,,8.18,4.04,0.3,,,5.78,12.81,,0.56,3.9,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.51,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,,75.22,2.9,1.3,5.7,20.9,23.2,14.6,15.7,81.15,0.63,,78.12,9.58,0.54,0.64,213.07,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.46,26.78,24.46,31.53,24.9,23.04,7.77,8.42,3.73,0.22,26.71,3.12,0.47,28.96,20.4,10.5,5,178.45,45.59,59.12,,26.31,,30.98,44.02,33.14,33.14,1.96,8.77,,1.37,1.55,,32.64,8.06,2.16,,,30.1,35.27,1.86,2.48,44.02,0.99,29.34,275.4,56.47,150.79,,34.62,,3.29,48.21,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,11.48,38.89,,,9.7,8.1,22.2,18.4,8.5,21.15,7.69,2.47,32.5,0.63,0.98,0.06,21.24,2.06,,143.65,6.4,6.71,1.43,,1.49,6.26,21.32,11.31,23.63,,,,6.5,4.69,0.4,27.51,9.45,6.29,,8.23,,2.19,29.24,62.64,1.88,,15.46,,27.6,1.08,23.87,23.87,10.38,3.55,,2.07,1.15,9.13,12.93,1.08,0.47,,,8.24,16.06,,0.95,1.1,2.06,2.29,612.23,4.67,5.68,,4.28,,4.09,26.55,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,16.71,58.14,,,7.8,9.6,49.1,7.4,3.8,62.49,5.96,4.9,61.92,1.8,0.44,0.24,166.09,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.65,35.7,19.02,16.08,13.78,13.31,6.38,6.47,2.8,0.05,40.24,7.46,3.74,15.23,24.41,6.21,3.88,141.87,62.28,5.83,,11.02,,24.96,36.58,49.28,15.15,0.98,5.49,,0.68,0.44,,13.64,,1.23,,,13.16,20.06,0.86,1.45,,0.83,4.34,199,9.56,52.94,,9.67,,5.11,36.19,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,31.53,,8.7,,,,,,12.55,,,24.45,2.27,6.66,9.48,3.42,7.76,,,342.96,,0.07,,,,,,,,,8.29,10.74,,0.77,,,,,,,,1.2,,,,,,,0.89,,,,27.53,,,,,,,,2.76,2.09,,,,,1.04,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,31.81,,2.2,20.8,5.4,3.2,9.8,11,23.59,11.5,,28.19,3.43,0.4,3.65,2.08,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.24,8.39,6.19,8.4,7.93,6.02,2,1.94,11.92,0.65,25.4,12.55,7.24,11.95,14.78,6.1,6.23,2.98,50.66,6.83,,18.25,,23.83,2.02,11.12,10.67,2.18,2.22,,,,,8.75,1.58,0.4,,,6.79,9.85,1.69,0.66,4.84,0.7,10.77,64.69,18.64,17.03,,17.22,,6.44,10.95,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,48.55,,50.3,,28.2,37.8,,24,33.15,,6.45,43.95,2.69,0.01,0.01,234.54,1.06,41.41,16.44,4.01,5.01,1.53,,,,10.21,9.51,99.08,10.78,9.93,0.55,0.63,9.79,0.33,0.64,2.08,,7.93,31.44,,9.41,250.57,18.22,5.43,,3.68,,6.86,1.41,8.55,7.45,0.23,0.32,,0.24,4.25,,49,,1.07,,,15.22,127.25,0.3,0.52,,0.38,6.33,26.89,13.18,17.8,,9.59,,,12.89,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,2.89,72.91,2,8.4,5.9,40.8,24.6,,11.1,77.3,2.15,3.49,75.25,3.05,0.05,0.04,51.26,1.44,,,58.62,2.69,0.76,,0.28,1.76,11.11,8.7,12.99,11.8,9.25,0.55,0.55,9,0.37,4.23,10.79,1.78,15.63,26.68,,2.11,50.85,,4.81,,3.04,,4.88,1.74,13.42,16.32,1.01,0.4,,0.88,0.83,,9.63,,1.03,,,8.25,8.86,0.82,0.89,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.66,26.29,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABT,3.29,53.7,0.7,6.3,12.3,6.8,21.3,,5.8,58.96,3.77,,57.64,5.06,0.47,0.46,104.38,1.6,135.43,83.91,57.68,1.4,0.38,,0.47,2.02,26.81,18.45,39,20.73,17.96,4.59,4.76,3.73,0.54,12.21,2.71,2.11,22.48,14.74,8.1,5.7,107.17,55.1,10.17,,13.96,,15.76,4.68,32.52,23.78,2.07,4.54,,0.88,1.92,,37.06,5.19,1.09,,,25.55,41.67,2.07,1.74,25.46,1.11,7.71,67.68,12.14,14.89,,10.32,,3.18,38.8,,,10,176555322492.0,Medical Specialties,Health Technology
