Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ADNT,,41.47,3.5,,,,,,,4.5,35.1,,,39.76,1.89,,0.26,0.39,19.89,1.11,21.21,66.68,45.49,3.66,1.13,,,,9.79,4.85,11.52,8.31,4.46,0.22,0.22,10.21,0.23,1.89,16.4,,9.24,25.62,,,39.57,6.32,2.07,,,0.12,,2.72,0.79,92.94,10.82,0.55,0.12,,,,,6.4,,,,,3.31,9.92,0.52,0.59,,0.9,0.19,23.52,5.79,0.85,,4.96,,19.03,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,25.85,54.67,1.2,,13.8,15.3,15.1,13,13.01,9,35.11,3.27,17.61,48.9,3.1,,0.19,0.79,297.64,1.01,,3.27,65.98,1.56,1.75,,0.59,1.87,23.06,20.9,30.66,23.32,21.54,6.13,6.78,4.34,0.11,22.11,3.36,2.07,29.91,14.84,8.76,7.46,269.1,42.56,9.92,,,20.87,,21.92,22.69,31.77,31.56,2.61,6.64,,1.55,1.71,,29.99,10.16,1.3,,,26.24,43.13,2.52,3.01,73.49,1.01,7.01,518.83,59.25,86.24,,6.18,,1.72,44.69,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,32.56,55.89,0.9,25.4,,21.7,23.3,,,14.2,39.58,,30.08,50.74,5.95,,0.43,0.72,299.15,0.64,,94.05,32.85,1.8,1.05,,,,51.75,46.08,62.38,33.98,32.14,9.76,11.51,1.93,0.25,18.45,1.66,,32.59,22.23,11.89,11.59,258.36,90.8,1291,,,18.21,,22.24,26.06,61.18,36.57,0.67,11.16,,,,,60.48,,1.07,,,55.78,145.02,1.46,2.94,,0.64,11,369.7,23.5,57.58,,9.97,,0.47,247.23,,,6,45606470933.0,Packaged Software,Technology Services
ADT,10.65,52.59,,3.7,,,,,,,41.28,2.65,,50.57,0.43,,0.08,0.01,7.49,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.65,29.49,7.81,12.94,,5.11,2.83,2.77,3.39,0.24,21.42,16.56,2.93,9.33,7.49,26.05,2.58,6.88,78.76,1.95,,,17.19,,20.04,1.75,7.8,14.38,,1.38,,,,,6.48,,,,,3.89,5.19,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,33.42,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,51.59,35.65,,9.9,,22.2,30.1,,18.33,10.6,21.48,,17.99,30.9,8.38,,1.41,4.48,119.78,2.11,,11.17,35.23,0.41,0.05,,,,19.06,16.86,16.14,13.11,11.78,1.4,1.8,5.25,0.82,11.15,5.82,,20.56,23.79,12.46,12.34,104.0,32.28,12.12,,,6.5,,9.15,2.29,27.41,23.12,1.24,1.81,,0.95,0.52,,16.35,3.36,1.16,123.48,17.04,15.14,18.83,1.19,1.19,11,2.11,6.89,155.12,11.61,9.24,,9.02,,3.01,48.69,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,13.2,60.25,,6.5,8,7.3,6.3,10.2,5.28,6.9,61.47,4.04,16.73,60.96,0.89,,,,91.22,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.92,21.5,11.91,,19.2,11.05,5.05,5.78,4.65,0.27,,,2.97,18.55,1.27,7.66,3.75,81.85,49.45,2.94,,,15.52,,25.95,2.06,21.46,21.25,3.86,3.3,,1.54,,,,1.42,1.27,,,9.79,,3.06,,2.13,0.41,2.73,5.71,5.17,9.9,,3.91,,,23.04,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,33.59,,99.7,,,,,52.85,46.7,17.74,,28.37,27.04,9.6,,2.45,5.64,10.78,6.03,461.76,71.29,51.67,0.87,0.06,,,,49.27,38.97,,,,,5.14,2.03,0.84,,,,35.93,,,24.38,20.91,50.48,,,,49.64,,10.43,2.6,11,9.89,,5.38,,,,,,1.18,2.05,22,4.59,1796.69,18.09,,3.11,3.18,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,11.39,47.39,0.9,13,,,,,,6.1,25.73,0.36,,40.76,4.42,,2.25,0.99,109.45,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.36,76.01,34.05,57.33,,12.08,2.67,2.87,1.32,0.53,5.01,1.79,0.36,21.98,15.22,,,85.41,35.16,2.31,,,2.91,,4.34,3.54,96.01,29.99,2.24,2.76,,1.53,3.63,,55.51,2.76,0.98,,13,31.07,85.62,2.36,1.69,5.72,3.32,1.74,8.27,2.59,3.75,,8.16,,,38.81,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,71.68,35,,20.5,20.8,11.4,7.9,4,4.55,3.1,26.92,8.94,18.78,30.25,3.2,,0.59,0.61,76.76,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,2.1,21.84,11.95,22.01,12.73,8.8,4.33,5.09,4.58,0.69,23.84,4.82,2.1,16.83,11.64,22.11,11.6,62.42,40.9,27.86,,,13.05,,34.15,1.95,38.38,22.33,0.88,5.07,,,,,21.42,1.59,1.15,,,11.15,24.62,2.5,1.79,2.45,0.83,3.5,8.35,6.58,5.13,,5.69,,2.67,49.21,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,7.56,36.59,,10.5,45.5,,,66.4,90.5,5.8,42.24,2.37,,35.79,4.05,,0.24,0.15,18.44,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.72,10.66,6.97,15.76,9.07,6.31,0.83,0.85,9.38,0.48,5.42,8.29,2.72,9.54,1.18,11.34,3.41,18.04,39.18,,,,4.58,,8.01,2.09,14.75,11.11,,0.67,,,,,12.33,1.11,0.83,,,7.66,22.67,,1.18,2.49,0.74,7.04,18.72,16.01,14.43,,11.24,,13.06,16.46,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,30.22,46.39,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,57.97,4.96,8.36,49.01,0.88,,0.04,0.01,96.31,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.74,21.8,12.27,,16.83,10.68,4.23,4.78,4.59,0.27,,,3.9,16.35,1.01,12.97,4.3,93.42,61.23,2.17,,,13.46,,20.61,1.93,19.42,19.34,3.52,2.57,,,,,,1.29,1.11,,,7.96,,,11.33,1.93,0.41,2.7,5.48,4.94,10.22,,4.35,,0.78,20.49,,,10,41234689544.0,Electric Utilities,Utilities
AER,43.21,48.27,,6.4,,,5.5,,3.17,,42.67,0.79,4.64,46.28,0.74,,2.25,0.08,95.27,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.79,30.42,13.59,,15.95,9.39,7.73,8.02,3.29,0.23,,,1.05,7.79,,12.44,3.1,84.28,32.61,,,,32.41,,26.37,1.08,7.7,9.78,,2.43,,,,,,0.74,1.42,,,3.43,7.43,,1.59,1.26,4.45,3.53,3.38,2.94,15.15,,2.69,,11.86,14.86,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,2.35,32.57,,,5,,6.9,,,7.2,41.52,6.27,,33.83,0.43,,0.16,0.07,13.97,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,4.91,26.21,14.14,,9.98,8.13,2.13,3.05,3.82,0.07,,,4.91,6.85,,6.48,4.07,21.44,19.44,1.43,,,8.34,,17.25,3.02,9.7,6.02,,0.82,,,,,,1.62,0.85,,,4.22,,,,9.77,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.58,,,5,,6.9,,,7.2,31.65,,,33.52,0.43,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.21,14.14,,,,,3.05,3.82,0.07,,,,6.72,,6.48,4.07,0.0,19.44,1.43,,,8.34,,17.25,3.03,9.72,6.03,,0.81,,,,,,,,,,4.18,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,15.89,46.99,,14.3,,129.9,,,49.89,64.1,39.8,4.53,,45.64,2.17,,0.3,0.16,19.95,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.53,19.94,11.8,,,6.07,2.23,2.86,5.02,0.53,,,4.83,10.07,,,25.28,0.0,26.47,4.92,,,8.78,,15.35,2.1,25.35,23.06,,2.35,,,,,,1.62,,,,7.86,,,,2.54,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,84.22,65.06,,,,85.6,17.5,,1.59,11.1,67.05,,48.17,66.44,2.18,,15.58,0.3,56.15,64.66,,18.63,43.32,66.55,2.51,,,,,202.92,57.06,31.46,33.4,7.08,8.6,,0.28,15.07,2.16,,,,,23.97,37.78,65.71,,,,,,,6.22,,,,7.14,,,,,47.46,,,,11.8,32.95,,,,7.71,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,36.44,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,16.13,,,28.97,2.44,,0.74,0.27,16.01,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.79,7.31,10.17,8.06,6.31,2.7,2.96,10.21,0.51,29.13,12.25,,9.58,26.58,35.78,7.03,19.67,62.12,2.57,,,17.97,,28.66,1.95,13.34,14.81,0.35,2.46,,,,,8.49,,,,,6.45,12.08,0.59,0.78,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,28.77,42.56,,9.1,,,,,,8,38.01,0.27,,38.59,1.88,,1.86,0.94,6.34,3.03,51.44,36.36,8.18,2.7,0.17,,,0.27,,22.79,,,,3.61,3.74,,0.7,,,0.3,24.11,18.8,,5.53,5.88,11.66,,,,,,,1.44,,,,3.6,,,,,,,0.94,,,21.35,,,5.15,1.44,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,46.06,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,54.77,2.33,,46.95,2.28,,0.15,0.15,93.7,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.25,36.45,17.21,29.54,11.67,8.06,0.9,0.83,2.74,0.31,2.8,5.04,1.25,14.6,25.25,,,114.97,25.39,8.9,,,1.35,,8.69,1.69,41.46,10.06,0.4,0.55,,,,,19.8,1.61,0.89,,,8.83,1283.57,0.54,0.85,5.82,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.57,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
