Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,18.37,45.12,,50.3,,28.2,37.8,,24,46.02,,19.7,44.01,2.67,0.03,0.02,230.36,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.94,11.83,,12.24,9.68,0.57,0.61,7.73,0.32,,,,7.97,30.38,,8.9,254.0,17.75,4.56,,2.51,,6.31,1.38,11.82,7.97,0.25,0.3,,0.23,,,,,1.01,,,42.29,,0.32,0.53,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.59,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,17.28,57.94,2,8.4,5.9,40.8,24.6,,11.1,63.66,1.99,30.43,58.44,3.1,0.05,0.04,54.11,1.44,,,58.62,2.69,0.76,,0.28,1.65,11.66,9.13,13.62,11.72,9.47,0.56,0.58,8.58,0.37,4.23,10.23,1.66,16.36,26.24,,2.09,50.78,,4.81,,3.04,,4.88,1.84,14.16,17.23,1.07,0.43,,0.85,0.81,,10.17,,1.09,,,8.7,9.38,0.87,0.93,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.49,27.65,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,17.41,31.21,,38.3,,,,,8,36.95,,,32.17,3.18,0.71,4.95,116.31,1.41,,29.97,7.3,1.12,0.28,,,,32.77,31.92,14.86,20.57,16.63,5.86,6.15,3.05,0.3,41.38,5.91,,27.15,,,11.88,165.43,82.59,20.75,,46.11,,15.21,9.22,15.82,15.82,,7.25,,,,,17.52,2.68,,,18.73,17.46,13.18,,,10.21,1.41,21.22,720.92,19.41,63.33,,55.65,,3.88,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,62.42,0.7,6.3,12.3,6.8,6.7,,5.8,71.26,3.62,,65.43,5.23,0.52,0.49,111.0,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.95,28.2,19.37,35.49,21.62,18.67,4.8,4.93,3.55,0.54,13.88,2.93,1.98,32.16,12.96,8.41,6.41,106.43,55.24,10.7,,13.65,,15.92,4.91,35.02,24.94,2.17,4.77,,0.79,1.63,,34.32,5.12,1.13,,,24.56,45.03,2.56,1.88,23.62,1.18,7.63,64.74,12.05,14.52,,10.37,,3.16,40.48,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,20.89,48.07,,6.9,,13.2,4.1,,5.9,51.73,0.23,11.94,48.59,3.03,0.24,0.15,83.66,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.24,21.93,12.19,287.37,,,1.76,1.92,4.56,0.63,0.67,0.4,0.24,20.63,20.21,,,70.07,19.03,5.57,,6.05,,7.68,1.69,27.79,27.86,1.38,1.67,,,,,251.23,2.17,,,,18.15,28.05,1.57,1.18,3.79,1.36,4.09,12.41,6.71,6.29,,4.98,,0.62,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,37.96,,,,38.8,40.9,46.1,16.4,33.68,,,34.45,1.86,1.48,8.69,15.4,2.16,197.37,87.05,38.64,1.68,0.11,,,,92.54,61.6,26.22,21.28,32.93,2.22,2.37,1.08,0.57,9.04,3.15,,27.01,,,17.91,32.47,91.73,,,3.43,,2.56,4.94,85.56,85.56,3.84,2.86,,,,,31.75,4.87,,24.84,7.7,31.75,130.51,,,6.23,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,63.68,,12.2,,,16.9,,10.9,75.44,,,67.99,2.27,0.14,0.04,74.47,1.18,18.83,519.12,44.07,8.34,0.67,,,,92.32,37.24,,14.76,11.76,2.75,2.88,1.08,0.52,,,,20.38,,15.72,10.23,85.86,96.46,5.51,,,,17.58,2.31,,20.86,,2.23,,,,,,3.2,1.01,,,64.53,,,2.2,11.05,1.17,,3.96,2,,,,,,231.87,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,45.53,,100.9,,,,,,55.75,,2.86,46.07,,4.31,,,4.49,,,,,,,,,,,,,,350.81,,,,,,,,,16.47,,,,,,,,,3.86,,,,,,,,,,,,6.1,5.73,,,,,3.88,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,66.05,,18.8,33.9,6,,,4.2,82.63,2.31,,72.17,3.61,0.04,0.02,20.86,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.3,13.66,5.94,31.23,11.26,6.29,0.32,0.33,7.32,0.11,1.05,6.87,2.3,9.94,19.1,,1.71,21.8,27.84,3.99,,1.41,,2.43,4.15,10.86,7.96,0.59,0.15,,,,,14.63,,,,,4.36,13.02,0.88,0.81,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.34,32.14,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,84.38,68.06,2.6,5.9,,7,21.8,,6.8,70.42,,39.03,68.42,2.87,0.15,0.15,47.5,1.32,,22.1,60.56,2.39,0.84,,,,18.84,13.45,23.7,,15.31,3.72,3.83,5.31,0.37,16.16,4.97,,31.25,13.58,23.91,6.24,32.46,50.71,3.86,,12.01,,19.46,4.03,27.94,25.4,2.12,3.36,,1.18,1.65,,20.72,,1.31,,,17.71,22.83,2.43,1.49,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.08,51.72,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,45.86,0.9,22.7,,62.7,72,31,34.8,55.71,,26.19,48.41,9.19,2.25,12.33,115.47,4.42,179.55,30.91,63.45,0.15,0.05,,,,11.54,10.98,21.35,,11.25,2.98,2.94,8.67,0.73,13.75,4.06,,18.31,23.03,,,121.61,44.63,48.8,,21.54,,23.4,4.03,15.9,15.9,0.32,3.43,,,,,24.9,1.69,1.59,19.34,5.2,22.15,26.45,0.64,1.68,4.03,3.26,19.31,74.1,28.93,28.19,,33.01,,1.56,38.84,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,85.27,63.77,,,,2.6,0.1,,,80.9,,7.38,69.12,8.41,5.85,6.96,65.28,6.01,,,69.04,,0.15,,,,,,,,,26.48,21.19,,0.66,,,,,,,8.1,0.0,,,,,,,7.19,,,,22.86,,,,,,,,12.98,12.36,,,,,7.19,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,4.89,64.85,4.6,,,0.1,22.9,46.8,7.7,72.51,0.87,2.88,68.15,2.28,0.26,0.55,96.46,1.13,,55.01,59.44,3.29,1.31,,0.21,0.87,19.36,15.59,20.54,13.16,11.69,1.83,0.9,5.17,0.19,4.4,5.38,0.91,17.67,8.42,13.04,6.91,96.38,6.58,4.87,,1.61,,5.59,5.7,51.86,24.02,8.58,0.84,,,,,19.09,,1.81,,,16.32,24.93,,1.79,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.71,150.98,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,5.64,60.26,0.3,15.1,11.9,7.8,16.1,6.2,13.6,73.69,2.63,,63.04,7.22,0.3,1.2,326.92,1.16,,20.04,71.1,0.43,0.17,,0.42,1.58,21.73,18.89,23.52,18.22,15.8,3,3.16,4.6,0.51,13.44,4.23,1.58,25.69,14.25,6.4,4.64,325.91,32.58,171.01,,10.79,,14.2,7.38,29.94,27.52,2.46,3.23,,1.4,0.94,,24.04,6.97,1.15,,,22.77,34.59,2.66,1.62,39.77,1.16,13.46,227.4,27.32,26.23,,19.64,,3.15,36.19,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,27.44,57.52,,,,,,,30.6,64.92,,35.2,60.99,3.25,0.66,2.48,18.57,1.49,,469.19,121.47,,0.24,,,,,,,,,4.76,5.39,,0.45,,,,487.07,,,28.84,17.12,50.64,,,,,,6.74,,,,5.55,,,,,,,,,50.19,530.57,,,,26.53,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,10.12,58.16,1.7,9.4,,17.7,14.1,11.4,16.8,74.07,,3.64,62.59,12.82,0.85,1.32,553.46,1.16,,49.57,33.69,0.82,0.41,,,,37.04,32.73,38.23,22.08,20.62,10.18,11.92,2.7,0.5,31.17,2.59,,34.52,20.6,13.83,11.16,584.8,88.24,58.8,,24.86,,35.4,16.74,49.73,31.95,1.49,12.36,,0.93,1.15,,39.64,17.86,0.96,,,38.34,56.41,1.75,2.53,224.07,1.16,17.46,275.62,32.26,32.8,,22.15,,2.42,72.97,,,10,241068062221.0,Packaged Software,Technology Services
ADC,6.34,67.47,,5.9,6.7,5.7,1.7,14.6,5.9,47.67,5.67,15.04,62.46,1.64,0.07,,71.38,0.9,,535.71,52.31,5.24,0.52,,1.65,4.16,35.11,19.66,24.55,33.31,19.9,17.32,17.18,2.85,0.65,69.98,5.68,4.2,40.17,11.76,2.82,9.74,73.8,87.98,3.02,,32.09,,48.78,1.44,39.66,39.72,6.41,12.21,,3.18,1.26,17.2,17.42,1.75,0.98,,,17.42,,6.05,1.04,1.73,0.9,2.43,,3.76,3.63,,3.67,,,32.06,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,37.34,51.93,,30.2,11.6,25.1,26.1,12.4,17.3,65.97,2.8,29.27,55.9,5.61,0.72,0.29,223.19,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.6,45.14,24.48,38,24.32,20.32,10.72,11.13,2.22,0.72,29.28,2.77,1.65,42.95,18.19,15.55,,157.16,59.84,9.13,,20.45,,25.76,3.14,52.15,36.71,3.01,10.68,,1.85,1.65,,36.45,,1.58,,,26.12,32.46,2.38,1.8,,1.13,4.37,59.43,5.61,6,,5.53,,2.35,52.61,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,41.39,0.1,22.6,,89.8,,,6.1,58.91,,,45.31,1.82,0.24,0.35,22.23,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.8,5.37,11.75,8.83,4.84,0.24,0.24,9.26,0.21,2.05,15.74,,7.48,,22.64,,39.57,6.28,2.09,,0.5,,2.67,1.01,30.04,8.33,,0.14,,,,,6.77,,,,,3.58,8.85,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.3,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,66.28,1.2,,13.8,15.3,15.1,13,9.9,68.87,3.65,,67.47,2.59,0.06,0.79,264.09,1.01,,2.97,62.22,0.64,0.82,,0.59,2.06,20.73,18.72,30.18,20.3,17.31,5.36,5.65,4.82,0.08,18.72,3.34,2.12,26.54,14.64,8.78,5.55,265.76,45.44,13.74,,19.54,,25.85,23.7,28.99,28.77,2.38,5.66,,1.29,1.58,,30.22,12.67,1.18,,,26.13,46.02,2.4,2.56,125.76,1.01,6.8,497.94,59.7,91.62,,7.53,,3.1,40.74,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,24.64,57.34,0.9,25.4,,21.7,23.3,,14.2,67.47,,,60.5,4.8,0.49,0.76,248.23,0.69,,89.81,32.86,1.93,1.21,,,,44.73,39.91,54.28,41.79,37.89,8.94,9.59,2.24,0.22,17.66,1.86,,50.46,22.76,11.13,11.1,257.01,90.77,1210,,17.66,,21.44,24.75,53.73,31.26,0.57,9.5,,,,,53.85,,0.91,,,49.55,156.32,1.25,2.67,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.71,226.1,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.6,54.81,,3.7,,,,,,73.81,2.4,12.59,59.69,0.5,0.03,0.01,7.48,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.41,15.57,6.41,14.29,,5.76,2.96,2.98,6.42,0.24,20.86,14.91,2.94,10.34,11.31,30.81,3.13,6.69,81.58,2.1,,13.82,,22.19,1.79,10.11,15.17,,1.44,,,,,6.93,,,,,3.94,5.6,,0.6,,0.59,4.07,28.19,6.32,18.83,,4.34,,25.87,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,31.5,67.87,,9.9,,22.2,30.1,,10.6,80.21,,30.25,72.16,9.2,1.17,3.5,131.35,2,,10.69,36.33,0.43,0.05,,,,21.96,19.3,22.71,18.46,16.75,1.97,2.02,4.55,0.83,8.9,4.17,,26.44,23.63,12.15,11.93,108.77,32.34,9,,6.18,,9.03,2.58,31.13,26.11,1.4,1.93,,0.98,0.63,,21.66,4.04,1.27,,23.75,19.66,23.63,1.28,1.26,14.03,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.16,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,72.16,,6.5,8,7.3,6.3,10.2,6.9,80.4,4.4,6.36,74.53,0.87,0.01,,82.1,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.17,19.93,11.17,,20.76,11.62,4.99,5.52,5.02,0.27,,,3.26,18.92,0.77,7.47,4.4,81.1,50.31,3.09,,16.28,,26.85,1.9,18.57,19.36,3.52,3.03,,1.3,,,,1.3,1.17,,,8.69,,2.83,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.87,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,48.85,,99.7,,,,,46.7,56.4,,,48.76,17.4,4.68,7.93,14.68,9.31,357.33,69.43,54.67,0.54,0.06,,,,38.79,34.17,388.26,,,,5.9,2.58,0.87,1.52,0.23,,,,,24.21,24.34,49.15,,,50.07,,15.22,3.81,13.11,12.23,,6.55,,,,,473.55,1.44,2.63,12.99,5.22,253.1,21.94,,4.66,3.81,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,7.03,53.81,0.9,13,,,,,6.1,70.04,0.37,15.62,58.2,3.7,3.21,0.97,108.2,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,39.01,23.78,36.79,,12.08,2.82,2.73,2.56,0.46,7.41,2.74,0.37,71.56,22.02,,,86.48,35.21,3.81,,6,,5.38,3.5,45.08,27.39,2.04,2.71,,1.28,2.19,,36.44,2.63,0.95,,13.54,23.89,44.15,1.41,1.64,5.69,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.48,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,34.89,55.21,,10.5,45.5,,,66.4,5.8,63.01,1.9,,57.71,4.26,0.39,0.23,21.62,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.2,13.12,8.3,13.61,10.88,7.47,0.97,0.99,7.62,0.49,7.25,9.09,2.31,12.05,0.44,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.42,19.48,14.22,,0.8,,,,,10.96,1.35,0.98,,,7.7,19.27,,1.42,2.87,0.81,6.29,17.29,14.86,12.87,,10.26,,11.97,20.03,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,15.99,54.72,,5.1,5.9,3.4,0.9,1.3,6.7,42.33,4.85,12.91,49.83,0.9,0.04,0.01,96.94,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.63,22.27,12.62,,18.31,11.55,4.51,4.89,4.49,0.26,,,3.63,17.32,1.32,13.56,4.02,93.27,60.67,2.21,,13.49,,20.7,1.97,19.43,19.33,3.51,2.61,,,,,,1.3,1.14,,,8.45,,3.73,12.61,1.98,0.48,2.71,5.54,5.01,10.42,,4.34,,,20.9,,,10,41234689544.0,Electric Utilities,Utilities
AER,58.78,53.27,,6.4,,,5.5,,,62.63,0.53,25.77,56.23,0.77,0.89,0.03,93.43,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.54,28.13,13.18,,15.95,9.39,7.73,8.06,3.55,0.24,,,1.07,10.25,,10.18,3.07,77.02,34.83,,,42.04,,28.67,1.07,6.11,9.19,,2.49,,,,,,0.72,1.45,,,3.52,5.51,,1.65,1.26,3.38,4.6,3.68,3.2,19.62,,2.94,,16.23,14.51,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,49.29,,,5,,6.9,,7.2,68.91,5.08,5.25,54.79,0.51,0.19,0.06,17.26,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.96,26.71,14.67,,17.26,10.6,2.79,3.14,3.74,0.07,,,3.96,6.65,,6.88,3.01,22.65,20.79,1.61,,6.07,,18.51,3.97,16.44,7.81,,0.99,,,,,,2.22,1.04,,,4.87,,,,14.15,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.71,14.67,,,,,3.14,3.74,0.07,,,,6.65,,6.88,3.01,0.0,20.79,1.61,,6.07,,18.51,3.97,16.44,7.81,,0.99,,,,,,,,,,4.87,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,2.34,50.37,,14.3,,129.9,,,64.1,61,4.27,21.59,53.18,2.22,0.44,0.21,20.14,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.27,14.27,10.25,,,8.03,2.24,3.35,7.01,0.54,,,4.57,10.62,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.08,16.02,15.92,,2.35,,,,,,1.34,,,,7.36,,,,2.52,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,132.85,55.15,,,,,,5.8,30.4,79.83,,,63.31,1.45,14.67,0.32,28.45,56.68,,15.45,40.55,,2.44,,,,,,47.1,22.78,25.7,4.78,6.23,,0.29,13.24,3.18,,,,33.19,27.21,40.97,59.46,,,,,,3.35,,,,4.13,,,,,31.47,,,,6.45,20.62,,,,4.23,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,28.81,56.05,1.2,12.1,,32.7,10.6,54.7,37.5,59.85,,,57.91,2.6,0.74,0.27,18.26,1.47,0.97,136.81,63.94,2.04,0.68,,,,11.32,8.41,11.35,13.17,10.07,3.85,3.33,8.83,0.51,28.12,10.31,,13.87,25.83,38.31,7.63,20.28,62.12,2.57,,17.97,,28.66,2.23,17.11,19.53,0.47,2.78,,,,,10,,,,,7.3,13.66,0.68,0.89,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,18.13,48.2,,9.1,,,,,8,69.82,0.33,50.33,53.91,1.47,1.88,0.82,5.55,3.05,49.42,37.39,6.56,4.11,0.19,,,0.32,,27.62,,,,3.26,3.38,,0.69,,,0.33,,18.57,,5.53,5.73,8.95,,,,,,1.2,,,,3.15,,,,,,,0.81,,,23.42,,,4.64,1.2,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
