Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,,51.16,2,8.4,5.9,40.8,24.6,,11.1,61.35,2.63,,55.14,2.89,0.06,0.05,41.21,1.4,,,59.87,2.7,0.8,,0.28,2.14,9.64,7.46,20.91,10.41,8.18,0.49,0.49,10.37,0.37,2.36,7.29,2.18,12.5,24.37,,1.68,53.23,,4.97,,3.1,,5.06,1.44,10.9,13.28,0.82,0.34,,0.71,1.23,,14.2,,0.86,,,11.15,12.47,0.81,0.79,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.33,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,16.92,60.13,,38.3,,,,,8,67.43,,9.57,61.84,5.81,1.01,4.37,159.72,1.66,,30.09,8.04,1.03,0.28,,,,42.42,41.58,24.05,27.57,23.39,8.32,9.35,2.36,0.4,38.86,3.84,,33.53,,3.58,13,163.81,82.83,18.29,,48.32,,15.31,12.3,21.78,21.78,,10.5,,,,,27.18,3.63,,,24.91,26.96,18.61,,,13.63,1.66,24.12,820.81,23.88,72.17,,67.71,,2.29,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,11.24,63.28,0.7,6.3,12.3,6.8,21.3,,5.8,58.38,3.23,9.96,63.24,5.33,0.53,0.47,118.62,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.75,29.34,20.32,42.34,23.14,20.08,5.11,5.34,3.41,0.53,12.61,2.46,1.85,25.77,15.97,0.9,1.81,106.67,55.19,10.17,,14.27,,16.15,5.33,36.39,28.5,2.48,5.17,,1.05,2.12,,40.98,6.53,1.27,,,28.56,42.57,2.2,1.91,33.7,1.16,7.8,72.21,12.35,15.31,,10.58,,2.73,45.46,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,29.17,56.21,,6.9,,13.2,4.1,,5.9,62.42,0.24,0.08,57.49,3.21,0.24,0.18,83.45,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.07,11.72,78.17,,,1.78,1.92,4.98,0.65,2.49,1.43,0.24,23.58,22.91,,7.05,65.31,19.23,6.5,,6.9,,7.92,1.73,25.46,29.85,1.48,1.75,,,,,70.22,2.29,,,,15.5,22.44,1.35,1.14,3.76,1.18,4.6,13.78,7.31,7.01,,5.02,,3.84,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,25.23,34.12,,,,6.1,5.7,12,11.6,25.29,,,30.38,3.85,1.73,9.18,24.01,2.42,137.65,138.21,40.3,,0.11,,,,,,,22.61,33.54,3.61,4.73,,0.58,2.3,,,49.51,,,25.48,30.6,94.27,,,,,,8.84,,,,5.27,,,,,,,,32.45,13.19,,,,,10.42,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,13.28,51.52,,11.8,,,16.9,,10.9,43.17,,6.54,49.08,2.42,0.11,0.07,83.99,0.67,18,472.02,43.34,7.93,0.54,,,,160.21,48.09,238.03,15.14,12.02,2.82,3.11,0.62,0.52,1.3,0.5,,23.13,6.07,,11.04,84.84,96.38,6.25,,,,17.52,2.77,,23.9,,2.61,,,,,199.16,4.55,1.13,,,16.51,,,2.05,15.94,0.67,,2.53,1.24,,,6.77,,1.09,350.39,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,6.74,27.56,,,,13.9,48,21.1,10.6,17.23,2.38,,23.64,3.53,0.03,0.02,20.25,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.37,12.07,5.67,67.01,10.44,5.98,0.33,0.33,8.29,0.1,0.49,3.34,2.37,7.88,23.21,3.62,1.85,21.88,27.77,3.79,,1.71,,2.6,4.62,8.67,6.83,0.27,0.15,,,,,29.22,,,,,4.6,18.47,0.47,0.88,,0.19,5.02,14.24,12.08,73.94,,7.61,,,37.34,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,16.32,66.07,2.3,4.3,,14.6,29.6,8.3,5.5,80.82,,23.85,71.11,2.34,0.15,0.13,32.13,1.3,,22.68,72.2,3.25,0.91,,,,22.51,13.4,56.46,,12.58,2.94,3.17,4.44,0.37,5.62,2.25,,20.06,16.87,,4.79,31.19,49.84,2.62,,6.24,,13.75,2.95,41.08,23.99,1.39,2.52,,1.53,3.16,,44.71,,0.95,,,28.95,60.52,1.8,1.22,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.02,39.7,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,1.17,39.52,0.9,22.7,,62.7,72,31,34.8,48.77,,,39.77,7.99,1.78,11.2,116.27,3.79,162.49,34,59.97,0.15,0.05,,,,11.32,10.82,23.6,,11.25,2.98,2.84,8.83,0.68,12.05,3.71,,,22.76,,27.25,121.14,43.46,49.71,,21.78,,23.51,4.26,15.16,15.16,0.31,3.3,,,,,27.41,1.75,1.74,42.75,5.73,23.8,27.78,0.63,1.86,4.26,2.71,21.61,84.29,32.35,32.58,,38.22,,1.46,43.88,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,120.78,58.51,,,,,,,,60.69,,72.54,59.17,5.12,2.54,4.05,66.82,2.84,,,211.86,,0.41,,,,,,30.32,,,46.74,59.62,,0.43,221.31,2.99,,,,,,0.0,,,,,,,12.31,,,,68.07,,,,,30.27,,,35.54,22.65,26.02,,,,12.03,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.12,48.11,4.6,,,0.1,22.9,46.8,7.7,41.81,0.86,0.5,46.81,2.12,0.2,0.44,89.38,1.05,,54.73,61.01,4.81,1.21,,0.21,0.86,34.83,24.04,22.94,14.61,12.73,1.87,0.91,2.87,0.2,3.98,4.91,0.99,19.58,8.85,58.7,,82.18,6.54,5.01,,0.42,,5.51,5.38,197.4,24.57,8.78,0.83,,,,,20.73,,2.02,,,17.14,75.79,,1.77,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.3,132.5,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,37.03,57.62,0.3,15.1,11.9,7.8,16.1,6.2,13.6,54.51,2.13,12.39,56.73,8.4,0.41,2.32,380.99,1.33,,20.67,69.65,0.29,0.12,,0.4,1.29,25.08,21.72,25.57,23.18,19.07,3.48,3.58,3.99,0.52,13.98,3.84,1.38,31.06,15.08,12.3,6.75,343.26,32.5,160.43,,10.65,,13.6,8.81,34.73,32.42,2.89,3.7,,1.84,1.15,,26.51,6.49,1.38,,,25.12,38.06,2.77,1.97,28.33,1.33,13.89,213.29,28.33,27.64,,20.55,,2.51,43.48,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,5.96,75.16,,,,,,,30.6,88.55,,,81.58,3.85,1.23,3.57,17.89,2.12,,500.24,126.62,,0.25,,,,,,,,,4.26,5.43,,0.5,,,,439.22,,,22.28,15.55,49.2,,,,,,6.29,,,,5.9,,,,,,,,,11.92,,,,,10.92,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,90.7,41.38,1.7,9.4,,17.7,14.1,11.4,16.8,50.01,,10.45,41.9,14.55,0.95,1.92,570.93,1.34,,51.51,36.2,0.52,0.25,,,,36.07,32.03,35.92,25.34,23.4,11.63,12.85,2.77,0.56,35.77,2.74,,31.25,22.26,15.1,11.31,577.24,87.87,58.85,,27.97,,34.26,15.42,47.41,40.34,1.89,13.25,,1.32,1.21,,37.04,13.45,1.07,,,35.22,49.58,1.89,2.71,97.06,1.34,19.31,290.37,34.43,36,,21.47,,1.83,80.3,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,33.04,,5.9,6.7,5.7,1.7,14.6,5.9,22.31,7.04,,29.44,1.4,0.09,0.01,56.56,0.8,,516.77,50.06,5.2,0.46,,1.65,5.34,31.81,17.46,20.68,22.79,13.72,132.76,15.07,3.14,0.67,72.86,7.09,5.39,29.41,13.27,,,63.59,87.59,3.2,,31.62,,48.32,1.1,32.13,31.15,5.02,9.76,,2.78,1.08,13.85,13.38,1.39,0.81,,,13.38,,4.78,0.86,1.32,0.8,2.34,,3.56,3.42,,3.55,,,25.56,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,4.85,51.8,,30.2,11.6,25.1,26.1,12.4,17.3,60.71,3.15,5.82,53.96,5.25,0.45,0.19,196.16,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.79,30.27,18.13,31.09,36.29,22.62,11.13,8.71,3.3,0.74,28.02,3.41,1.92,31.45,18.29,8.72,0.17,180.32,62.47,12.28,,24.34,,29.87,2.68,34.3,25.84,2.12,8.34,,1.46,1.51,,29.74,,1.27,,,21.19,25.65,1.75,1.56,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.89,46.02,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,47.64,0.1,22.6,,89.8,,,6.1,45.24,,,46.66,2.04,0.28,0.39,33.44,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.38,5.55,11.13,8.78,5.27,0.3,0.3,10.66,0.25,2.72,13.5,,12.13,,25.9,2.07,41.43,6.83,2.3,,1.39,,2.99,1.36,15.15,12.17,,0.21,,,,,7.71,,,,,4.85,11.95,,1.34,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.24,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.81,59,1.4,,10.8,13.1,11.6,16.2,8.4,37.36,3.7,,52.12,2.34,0.03,0.5,249.69,1.01,,2.87,64.89,0.6,0.77,,0.6,2.05,21.19,19.04,30.92,21.18,17.56,5.48,5.93,4.72,0.08,19.19,3.29,2.23,27.47,14.64,9.01,7.41,260.78,42.37,11.09,,20.13,,21.44,23.87,29.24,29.13,2.21,5.88,,1.43,1.79,,30.68,14.42,1.26,,,26.34,48.28,2.4,2.78,162.02,1.01,6.55,468.47,59.97,98.92,,5.75,,3.19,41.37,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.74,55.67,0.7,,,35.7,33.4,14.9,16,56.58,,14.36,54.28,4.82,0.5,0.74,264.74,0.75,,88.76,39.8,2.11,1.79,,,,50.02,44.49,32.27,33.01,30.51,9.15,10.46,2,0.16,32.42,3.14,,32.47,,20.1,10.95,256.33,90.55,363.33,,17.15,,20.39,37.25,60.75,34.94,,10.44,,,,,32.32,,1.05,,,31.34,53.14,,3.09,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.15,293.38,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,65.12,,,,,,,,76.45,1.9,1.71,69.39,0.42,0.1,0.03,7.3,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,1.93,26.35,7.53,16.1,,6.15,3.13,2.31,3.8,0.19,14.28,14.91,2.2,19.61,9.13,,,6.66,65.95,2,,0.54,,15.76,2.07,181.5,18.38,,1.04,,,,,7.29,,,,,3.96,13.72,,0.57,,0.63,0.22,18.01,4.04,1.15,,13.55,,2.82,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,,53.22,,10,,22.2,30.1,,10.6,58.17,,,54.52,4.63,0.45,0.37,93.86,1.38,,11.39,40.81,1.64,0.25,,,,17.36,15.06,15.61,14.76,12.72,1.4,1.52,5.76,0.69,9.71,6.88,,19.23,24.52,15,6.02,108.99,32.11,8.19,,5.91,,8.59,2.11,23.99,21.33,1.14,1.42,,0.9,0.48,,14.6,,0.98,,,13.37,15.82,1.08,1.04,,1.38,6.43,121.61,11.05,9.36,,8.72,,4.23,42.23,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,54.5,,6.5,8,7.3,7.8,10.2,6.9,58.85,4.88,,58.2,0.83,0.01,,71.32,0.65,63.37,83.86,27.23,4.85,1.45,,0.59,3.54,18.59,10.4,,17.98,10.06,4.16,4.73,5.38,0.28,,,3.76,15.46,,5.68,5.36,97.31,46.23,2.75,,15.36,,20.77,1.67,16.29,16.79,3.05,2.5,,1.21,,,,1.14,0.99,,,7.31,,2.89,,1.73,0.43,2.95,5.86,5.34,10.63,,3.43,,,18.83,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,43.61,,63.2,,,,,31.7,45.15,,,45.22,21.97,6.35,7.88,17.66,11.53,233.81,55.61,50.03,0.33,0.07,,,,22.33,21.51,66.38,,,,5.21,4.48,0.86,7.85,1.36,,,,,,30.82,50.65,,,25.77,,23.32,5.38,22.89,20.83,,5.9,,,,,75.58,2.43,2.91,13.91,6.54,59.31,82.49,,6.66,5.38,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,11.93,48.24,0.9,13,,,,,6.1,59.73,0.4,,50.3,3.61,3.11,1.02,103.55,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.4,27.01,18.27,25.39,,12.08,2.4,2.27,3.7,0.45,8.93,3.92,0.4,43.48,22.99,,,95.85,35.78,19.54,,7.75,,8.5,3.3,29.76,20.78,1.55,2.31,,1.09,1.72,,25.77,2.29,0.81,,12.91,18.25,26.24,0.96,1.44,5.4,4.1,5.83,21.34,7.5,11.59,,12.21,,,35.63,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,6.8,47.22,,20.5,20.8,11.8,7.9,4,3.1,47.47,13.79,1.34,48.64,2.18,0.32,0.17,49.62,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,3.33,10.25,6.41,27.48,13.28,7.33,3.57,3.85,9.76,0.68,14.13,3.93,3.33,19.61,22.17,,,52.62,33.23,13.32,,29.69,,26.12,1.24,11.69,21.84,0.85,3.57,,,,,25.24,1.28,0.88,,,9.09,10.23,0.91,1.35,1.58,0.74,7,11.61,9.28,10.3,,5.33,,0.59,35.08,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,37.93,68.55,,3.1,,,,,,70.98,1.26,16.86,70.84,4.37,0.29,0.2,24.14,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.79,23.81,11.95,9.76,12.97,8.77,1.04,1.12,4.2,0.49,11.45,12.39,2.11,13.95,0.08,,4.27,17.56,37.75,81.6,,4.3,,6.51,2.7,21.4,18.58,,0.92,,,,,8.09,1.7,1.17,,,6.05,8.69,,1.51,3.39,0.7,6.27,9.8,8.72,13.49,,7.93,,13.45,23.06,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,22.61,51.82,,6.4,,,5.5,,,49.46,,24.45,49.84,0.72,1,0.04,77.35,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.28,13.32,,15.95,9.39,7.73,8,3.42,0.23,,,,,,,13.1,64.74,33.43,,,41.39,,27.31,0.94,5.55,8.85,,2.3,,,,,,0.67,1.35,,,3.31,4.94,,1.78,1.14,3.68,4.45,3.46,3,19.27,,2.77,,23.82,12.98,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,33.74,,,5,,6.9,,7.2,26.43,5.53,,30.66,0.43,0.19,0.07,15.47,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.41,25.78,14.38,,17.49,11.27,2.85,2.9,3.88,0.06,,,4.45,7.96,,7.04,5.08,25.9,19.77,1.7,,1.97,,17.69,6.18,46.06,8.64,,0.84,,,,,,,0.95,,,3.53,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.43,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,25.78,14.38,,,,,2.9,3.88,0.06,,,,7.96,,7.04,5.08,0.0,19.77,1.7,,1.97,,17.69,6.17,46.06,8.64,,0.84,,,,,,,,,,3.53,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,197.43,43.33,,,,,,5.8,30.4,41.04,,94.67,41.59,1.66,12.29,0.31,38.01,48.83,,14.68,41.18,,2.37,,,,,,481.92,59.81,60.41,7.15,8.26,,0.29,1.71,0.28,,,,,26.97,41.11,54.6,,,,,,4.35,,,,5.93,,,,,367.84,,,,8.69,70.66,,,,5.52,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AG,,43.06,,9.1,,,,,8,45.22,0.45,,44.55,0.94,1.56,0.73,4.72,2.57,42.22,38.29,5.06,,0.19,,,0.46,,,,,,2.88,2.36,,0.69,,,0.43,,18.22,,,7.58,4.42,,,,,,0.96,,,,2.22,,,,,,,0.58,,,23.5,,,4.82,0.96,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,39.65,0.2,16.3,20.1,25.7,36.4,,16.7,53.39,1.98,,41.36,3.38,0.14,0.39,110.46,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,1.06,6.5,5.39,15.58,6.27,5.08,0.67,0.63,15.38,0.41,4.06,7.15,1.06,8.4,26.9,10.85,,156.2,26.21,24.95,,8.13,,11.91,1.76,7.02,7.23,0.29,0.57,,,,,13.97,0.94,0.92,,,7.43,9.83,0.29,0.7,2.71,0.67,10.63,38.57,20.48,27.67,,19.36,,1.99,15.83,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,18.96,46.48,,2,17.3,10.6,13.1,24.2,12.7,56.37,4.04,,49.56,2.93,0.96,589.71,12.31,2.36,148.57,91.98,14.67,,,,0.2,0.85,14,8.75,36.32,,,4.34,4.34,7.14,0.73,12.1,2.65,0.85,20.37,18.3,,4.46,10.64,37.68,126.42,,20.48,,31.08,1.62,22.49,24.37,1.39,4.6,,,,,38.21,1.38,1.23,,,9.97,25.13,1.43,1.88,1.62,1.27,5.46,9.48,8.74,7.4,,6.58,,0.86,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,,69.23,6.9,36,,,,,,61.29,,,68.2,7.18,11.43,10.79,32.27,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,19.8,41.43,,0.87,,,,,,,,79.26,89.26,,,,,,2.23,,,,67.05,,,,,,,,2.77,2.55,,,,,2.23,11.99,,,,,,,,0.71,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,39.23,,,,,5.8,,47.5,34.58,,,39.24,2.49,0.43,10.9,6.04,1.5,,87.34,85.41,,0.06,,,,,,,,,0.32,0.49,,0.38,,,,,,,,48.21,4.18,,,,,,2.85,,,,0.63,,,,,,,,,4.44,,,,,3.46,1.5,,,,,,,,7.35,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,48.73,,1.1,,,4.2,,1.7,43.67,5.66,,48.17,0.59,0.02,0.01,31.13,0.65,31.1,111.66,68.19,5.37,0.62,,0.87,5.65,22.67,10.63,,20.37,10.22,2.82,2.91,4.41,0.45,,,5.65,13.93,,2.87,3.47,48.73,33.35,2.27,,9.46,,11.19,0.61,15.33,15.33,,1.45,,,,,,0.71,,,,13.11,,,3.22,0.73,0.56,1.87,3.32,2.84,4.03,,2.27,,,10.61,,,10,13401612433.0,Electric Utilities,Utilities
