Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,3.79,57.66,,1.9,5,6.8,3.9,10.3,3.7,5.12,2.8,56.34,0.97,0.38,59.38,5.36,,0.7,0.39,140.91,2.09,123.03,58.99,71.61,1.81,0.58,,0.18,0.67,26.18,22.59,30.83,24.35,21.67,6.16,6.5,3.82,0.5,21.09,3.41,0.7,25.31,15.15,8.66,5.96,135.03,54.3,15.5,,,19.8,,22.86,6.83,31.94,26.69,2.34,6.31,,0.85,1.48,,29.93,1.04,7.38,1.25,,,23.47,30.41,2.16,2.11,45.99,1.58,11.63,68.51,17.6,21.45,,14.54,,3.4,43.71,,,10,33913792728.0,Medical Specialties,Health Technology
AA,70.27,35.34,30.62,1.4,10.2,,,,,75.95,5.9,12.98,1,3.12,25.87,1.39,,0.38,0.45,39.62,1.41,78.33,59.38,26.65,4.45,0.56,,,1.01,910.41,17.96,,5,3.88,0.96,1.11,0.11,0.36,,,1.01,11.27,,,4.18,32.14,11.35,1.6,,,,,2.02,1.95,,,,0.69,,,,,,1.23,,,,,19.17,,,1.55,2.01,0.8,,0.18,0.12,,,6.28,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,73.25,27.85,,10.4,,,,,597.78,27,70.21,,20.96,73.72,0.7,,0.33,0.22,17.24,0.57,21.4,22.29,13.62,16.51,,,,,17.81,17.81,,8.59,5.84,0.74,0.79,5.61,,,,,7.85,,,3.96,16.31,20.34,1.4,,,0.51,,5.17,,53.27,16.17,,0.23,,,,,,1.06,,0.55,,,5.12,,,,,0.47,0.43,6.13,5.96,,,2.95,,23.94,15.29,,,8,8696254174.0,Airlines,Transportation
AAON,105.81,51.77,47.35,,26.3,8.1,29.5,31.8,,20.3,29.5,42.46,0.36,85.8,47.04,30.9,,,,131.27,3.06,92.39,12.1,42.3,0.24,0.09,,0.14,0.24,44.38,35.8,105.11,,,,8.95,2.25,0.77,8.52,0.96,0.24,44.57,20.39,17.97,15.07,80.04,35.65,94.37,,,15.78,,20.14,13.49,58.31,58.31,2.32,9.14,,3.14,9.23,,107.44,1.64,6.55,1.77,,54.92,45.47,69.26,2.31,8.9,16.86,1.79,19.56,38.79,29.01,25.52,,21.87,,0.49,116.11,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,55.03,1.09,3.6,,26,,,,,8.9,44.44,47.03,,52.97,1.91,,0.08,0.12,44.04,1.34,232.75,194.44,24.05,7.27,1.47,,1.28,2.2,29.33,11.58,27.74,30.67,13.86,0.71,0.49,3.41,0.21,1.77,8.03,2.2,25.27,3.51,,,101.62,40.02,2.38,,,0.36,,1.55,1.05,62.38,58.38,,0.22,,,,,12.44,0.43,2.04,0.19,,,6.53,88.6,,0.42,1.71,0.62,0.36,4.12,2.95,1.7,,1.76,,4.11,6.27,,,10,3557510972.0,Specialty Stores,Retail Trade
ABBV,11.65,37.59,,,,7.8,9.6,1.7,7.4,21.19,3.8,21.68,5.8,3.01,34.03,1.78,,0.17,0.1,173.19,0.65,84.15,73.91,75.86,3.9,11.78,,0.57,3.56,37.69,20.41,23.81,13.57,13.09,6.3,6.7,2.64,0.04,28.13,5.07,3.76,14.21,16.62,7.68,5.5,150.37,67.21,5.43,,,9.22,,26.13,51.07,60.55,16.22,1.05,5.57,,0.59,0.65,,19.79,1.15,,1.26,,,18.73,34.91,1.6,1.55,,0.54,3.63,196.81,9.75,59.19,,8.83,,1.72,37.32,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,53.77,10.45,,8.7,,,,,,,52.07,,,53.48,1.91,,8.08,9.01,2.95,9.34,,,376.42,,0.07,,,,,,,,,8.29,8.73,,0.77,,,,,,,22.79,1.01,,,,,,,,0.79,,,,26,,,,,,2.92,,,2.66,2.03,,,,,0.88,9.34,,,,,,,,1.04,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,44.41,,,2.2,20.8,5.4,3.2,9.8,60.73,11,32.75,10.52,6.73,41.65,3.98,,0.59,6.19,2.18,1.2,93.05,189.94,25.24,0.13,0.03,,0.85,6.65,10.45,7.84,10.03,9.14,7.02,2.23,2.51,9.57,0.67,25.25,9.19,6.65,12.11,15.06,3.83,6.6,2.74,50.98,7.91,,,16.92,,23.87,2.29,16.12,15.79,3.22,2.74,,,,,10.94,0.8,1.8,0.5,,,8.64,11.7,1.83,0.77,5.04,0.9,10.03,70.19,19.21,15.52,,15.33,,5.45,13.84,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,22.47,49.71,21.48,,50.3,,28.2,37.8,,8.08,24,25.71,,10.28,42.37,2.78,,0.03,0.01,254.95,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.77,12.52,38.56,11.74,10.7,0.57,0.61,7.26,0.33,1.58,5.2,,9.34,30.4,,6.16,264.31,17.41,3.89,,,2.16,,5.9,1.49,14.47,9.5,0.3,0.31,,0.3,1.67,,19.37,0.96,,1.08,,,10.23,86.6,0.38,0.52,,0.41,3.64,17.42,9.79,10.8,,7.97,,,13.56,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,29.37,51.39,16.29,2,8.4,5.9,40.8,24.6,,23.18,11.1,39.95,1.94,11.96,47.75,2.98,,0.07,0.06,56.44,1.38,,,56.6,3.53,0.8,,0.26,1.59,16.19,11.93,18.08,12.29,9.92,0.59,0.6,6.18,0.36,3.3,7.66,1.87,15.4,25.93,,1.69,51.54,,3.58,,,1.89,,3.62,1.94,23.44,16.35,1.02,0.44,,0.88,1.15,,13.34,1.1,,1.1,,,10.85,16.41,0.82,0.97,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.16,29.39,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,51.97,13.5,,38.3,,,,,322.31,8,48.09,,,51.03,4.78,,0.99,4.98,137.47,1.62,,33.1,6.78,0.96,0.27,,,,33.89,33.04,18.89,22.09,21.73,6.34,7.14,2.96,0.38,37.96,4.74,,30.89,,,10.78,167.23,83.07,22.92,,,16.96,,15.01,10.26,48.72,48.72,,8.3,,,,,21.92,0.82,4.9,,,18.6,21.92,36.75,,,11.3,1.62,7.98,839.68,21.23,22.05,,19.8,,3.98,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,9.15,38.9,,0.7,6.3,12.3,6.8,6.7,,,5.8,21.3,3.6,11.55,31.65,5.22,,0.52,0.52,113.86,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.93,27.88,19.38,31.63,21.89,17.29,4.56,4.98,3.59,0.54,15.74,3.28,1.93,22.06,11.36,8.9,6.48,108.71,55.55,11.5,,,13.99,,16.24,4.98,34.69,25.25,2.2,4.84,,1.36,1.59,,30.76,1.05,5.02,1.12,,,22.86,40.18,3.12,1.9,22.51,1.14,7.9,65.41,12.45,14.86,,10.65,,3.43,40.76,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.17,59.07,18.01,,6.9,,13.2,4.1,,3.27,5.9,53.51,0.19,21.92,56.39,2.92,,1.75,0.61,108.0,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,28.91,15.36,47.53,,,1.94,2.29,3.49,0.56,4.86,2.3,0.19,24.43,18,26.64,11.51,77.51,19.84,4.58,,,5.17,,7.87,2.16,41.05,33.43,1.65,2.12,,,,,43.61,1.4,2.65,,,,16.67,25.56,2.13,1.46,4.71,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,53.74,12.41,,,,38.8,40.9,46.1,223.57,16.4,45.27,,16.66,51.56,3.09,,1.64,11.45,17.26,2.29,235.21,82.57,38.31,0.4,0.09,,,,22.12,19.93,12.25,15.17,18.71,2.42,2.67,4.52,0.59,21.82,6.76,,23.62,,,15.88,34.02,91.61,,,,13.83,,12.08,5.19,23.1,23.1,1.04,3.22,,,,,14.71,0.51,2.45,,17.26,7.38,14.71,22.5,,,6.35,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,39.8,,,12.2,,,16.9,,,10.9,43.71,,,43.82,1.72,,0.13,0.04,40.34,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.47,8.85,,9.04,7.14,1.63,1.8,8.72,0.52,,,,11.24,0.86,10.74,8.88,85.17,96.45,5.11,,,8.99,,17.48,1.21,13.06,11.36,,1.17,,,,,,0.47,1.65,0.55,,,28.22,,,1.21,5.27,1.06,5.05,19.42,10.06,9.78,,8.25,,,117.4,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,56.96,41.21,,100.9,,,,,,,43.56,,38.69,52.96,,,5.79,,,6.03,,,,,,,,,,,,,,54.26,,,,,,,,,23.13,,,,,,,,,,6.71,,,,,,,,,,,,,9.56,8.96,,,,,6.72,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,51.31,2.74,,18.8,33.9,6,,,132.17,4.2,55.84,2.64,,51.69,3.51,,0.04,0.02,19.12,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.63,14.05,5.84,31.13,12.22,6.34,0.3,0.31,7.12,0.11,0.99,7.18,3.29,8.43,17.1,,1.83,21.47,27.85,3.83,,,1.25,,2.28,3.63,11.06,7.56,0.56,0.13,,,,,13.49,0.89,,,,,3.95,13.38,1.21,0.8,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.51,27.8,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,100.46,48.72,19.82,2.6,5.9,,7,21.8,,142.28,6.8,43.25,,61.05,45.58,3.74,,0.26,0.17,54.6,1.56,,21.51,50.45,2.07,0.77,,,,18.13,13.54,24.03,,14.87,3.88,4.15,5.52,0.43,17.25,4.76,,28.02,13.14,27.68,7.94,34.09,52.2,4.73,,,14.04,,22.14,4.4,26.34,24.07,2.01,3.71,,1.2,1.81,,21.51,1.6,,1.39,,,18.87,24.07,2.27,1.62,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.26,56.99,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.73,,0.9,22.7,,62.7,72,31,57.41,34.8,49.47,,,46.4,6.77,,2.3,13.15,75.66,4.45,183.28,30.95,67.21,0.16,0.05,,,,7.3,6.91,10.97,,7.25,1.73,1.79,13.7,0.73,16.36,7.14,,15.37,25.02,,,113.04,44.28,44.08,,,20.65,,21.88,2.53,11.22,11.22,0.23,2.32,,,,,14.17,0.67,1.12,1.02,11.34,3.24,12.88,13.91,0.45,1.04,2.53,3.29,17.31,67.54,25.93,24.8,,28.79,,2.5,24.08,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,109.12,43.6,34.39,,,,2.6,0.1,,,,39.98,,82.49,41.35,9.94,,4.19,8.79,83.42,4.29,,,71.34,,0.14,,,,,,1170.67,,,45.09,26.92,,0.63,2.3,0.08,,,,,14.8,0.0,,,,,,,,9.72,,,,28.7,,,,,591.7,,,,15.42,14.74,181.21,,,,9.72,4.29,,,,,,,,0.28,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.62,49.41,16.19,2.5,,,13,17,11,,9.8,26.05,0.78,27.56,41.89,2.44,,0.25,0.52,112.03,1.13,,56.38,59.69,2.8,1.39,,0.19,0.78,18.13,15.14,23.15,14.97,13.35,2.13,1.01,5.53,0.18,4.4,4.74,0.92,21.99,10.03,11.48,4.13,101.84,6.73,4.98,,,2.5,,5.74,6.84,38.1,24.95,2.57,0.95,,,,,21.7,1.1,,1.98,,,18.57,46.41,4.08,1.99,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.25,164.77,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,5.07,50.73,3.06,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,47.36,2.59,26.21,49.99,7.45,,0.26,1.22,360.18,1.1,,20.51,69.84,0.37,0.15,,0.43,1.47,23.21,20.24,26.29,21.27,17.32,3.31,3.49,4.31,0.51,13.27,3.79,1.63,28.32,13.15,9.03,7.05,331.17,32.61,162.73,,,11.19,,14.79,8.04,31.83,30.42,3.27,3.57,,1.45,1.16,,26.83,1.09,8.41,1.25,,,25.32,38.66,3.16,1.75,53.35,1.1,13.75,236.59,27.79,26.8,,19.63,,2.59,39.42,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,,34.88,,1.7,9.4,,17.7,16.7,11.4,,16.8,17.19,,14.47,28.07,12.74,,0.78,1.24,474.63,1.11,,49.25,33.27,0.78,0.42,,,,34.84,30.98,36.68,21.82,20.38,10.09,11.47,2.87,0.49,31.27,2.71,,26.76,19.08,13.37,10.79,586.34,88.66,51.2,,,25.59,,35.93,16.82,46.45,30.76,1.44,11.9,,0.85,1.05,,38.02,0.81,16.9,0.8,,,36.99,54.13,1.6,2.11,280.58,1.11,18.17,291.22,33.73,34.74,,22.82,,2.81,69,,,10,241068062221.0,Packaged Software,Technology Services
ADC,28.4,39.47,0.45,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,26.16,5.52,26.57,33.92,1.79,,0.08,0.01,73.64,0.74,,573.52,54.1,5.08,0.51,,1.67,4.03,36.76,20.71,24.87,31.8,19.16,16.62,18.16,2.72,0.65,73.03,5.43,4.09,40.48,11.75,2.17,11.35,74.05,87.94,2.87,,,31.62,,48.86,1.5,41.06,41.68,6.72,12.47,,3.58,1.33,17.57,17.09,0.99,1.81,0.98,,,17.09,,6.25,1.04,1.8,0.74,2.41,,3.83,3.64,,3.69,,,33.33,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,21.61,69.26,8.85,,,,,,,13.28,,86.45,0.26,9.04,76.38,2.07,,1.25,0.17,14.3,3.42,,,38.31,2.94,1.41,,0.19,1.44,19.66,10.81,15.05,,,5.02,5.71,5.09,0.35,37.93,8.59,1.44,9.87,12.14,,,9.52,,1.91,,,12.01,,30.96,4.01,38.58,12.98,4.19,4.56,,,,,12.03,1.5,,2.26,,,10.86,16.4,,0.73,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.03,106.85,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,47.99,,2.6,9.4,7.7,25.1,24.8,,89.18,15,59.47,4.96,,51.72,3.12,,0.04,0.07,53.08,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.78,11.9,8.66,10.18,13.91,9.73,0.43,0.41,8.4,0.42,4.05,13.93,3.78,11.51,23.1,,,78.09,7.08,3.58,,,2.07,,2.85,1.15,15.03,10.71,0.59,0.31,,,,,7.71,0.68,0.9,0.76,,,5.37,7.23,0.56,1.39,1.69,0.84,3.34,14.4,8.6,7.7,,4.13,,16.2,11.61,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,42.19,4.97,3.5,,,,,,,4.5,34.77,,,40.51,1.75,,0.26,0.39,19.07,1.11,21.21,66.18,45.49,3.67,1.13,,,,9.69,4.79,11.22,8.05,4.4,0.22,0.21,10.32,0.23,1.89,16.82,,9.69,25.87,30.6,,37.63,6.32,2.09,,,0.12,,2.72,0.77,84.39,10.56,0.54,0.12,,,,,6.18,0.51,,,,,3.19,9.65,0.5,0.57,,0.9,0.19,23.38,5.76,0.85,,4.79,,20,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,30.1,47.2,10.6,1.2,,13.8,15.3,15.1,13,13.01,9,36.71,3.25,25.1,42.25,3.09,,0.19,0.79,298.75,1.01,,3.27,65.98,1.56,1.75,,0.59,1.86,22.97,20.82,30.54,23.23,21.45,6.1,6.75,4.35,0.11,22.11,3.33,2.05,30.22,14.85,8.76,7.46,271.35,42.56,9.92,,,20.87,,21.92,22.92,32.1,31.89,2.64,6.7,,1.56,1.71,,30.3,1.1,10.2,1.3,,,26.54,43.6,2.53,3.02,74.26,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,45.16,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,35.88,56.4,19.37,0.9,25.4,,21.7,23.3,,,14.2,61.86,,38.88,56.85,5.96,,0.38,0.66,309.34,0.65,,102.91,35.66,1.75,0.99,,,,51.52,45.54,53.53,33.75,31.45,9.75,11.26,1.94,0.26,21.04,1.89,,33.56,22.22,11.62,11.72,260.58,90.71,,,,18.3,,21.86,25.33,61,37.13,0.68,11.18,,,,,53.12,1.19,,1.05,,,49.28,104.51,1.49,2.98,,0.65,11.12,392,23.35,51.52,,9.86,,0.67,229.45,,,6,45606470933.0,Packaged Software,Technology Services
ADT,17.28,39.43,9.83,,3.7,,,,,,,23.06,2.68,1.74,31.49,0.43,,0.08,0.01,7.26,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.7,29.32,7.73,12.87,,5.15,2.82,2.74,3.43,0.24,21.42,16.76,2.97,9.12,7.66,26.47,2.59,6.71,78.76,1.95,,,17.19,,20.04,1.73,7.71,14.2,,1.36,,,,,6.4,1.08,,,,,3.85,5.13,,0.58,,0.64,5.45,14.81,3.29,24.01,,10.07,,33.83,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,33.62,47.05,,,9.9,,22.2,30.1,,18.33,10.6,51.56,,6.5,48.56,8.31,,1.41,4.48,122.0,2.11,,11.17,35.23,0.41,0.05,,,,18.86,16.68,15.98,12.98,11.66,1.38,1.81,5.21,0.82,11.15,5.7,,20.84,23.83,12.62,12.5,101.26,32.28,12.12,,,6.5,,9.15,2.34,27.97,23.59,1.26,1.8,,0.97,0.53,,16.29,1.2,3.43,1.18,125.77,17.35,15.11,18.75,1.21,1.21,11.22,2.11,6.89,155.12,11.61,9.24,,9.02,,3.04,49.68,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,18.05,42.97,10.22,,6.5,8,7.3,6.3,10.2,5.28,6.9,18.17,4.12,31.21,33.95,0.89,,,,89.79,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.98,21.52,11.92,,19.22,11.06,5.06,5.78,4.65,0.27,,,2.98,18.18,1.28,7.87,3.92,82.54,49.45,2.94,,,15.52,,25.95,2.03,21.14,20.93,3.81,3.28,,1.52,,,,1.09,1.4,1.25,,,9.65,,3.01,,2.1,0.41,2.73,5.71,5.17,9.9,,3.91,,,22.69,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,14.44,55.53,18.99,0.9,13,,,,,,6.1,51.34,0.34,4.28,54.22,4.55,,2.25,0.99,117.14,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.87,35.77,60.23,,12.08,2.81,3.02,1.25,0.53,5.01,1.66,0.34,23.52,15.09,,,85.22,35.16,2.31,,,2.91,,4.34,3.81,103.37,32.28,2.41,3.01,,1.64,3.89,,59.76,1.37,2.96,1.05,,13.91,33.47,92.13,2.53,1.81,6.16,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.79,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,53.38,53.67,,,20.5,20.8,11.4,7.9,4,4.55,3.1,52.53,7.79,17.54,54.02,3.55,,0.59,0.61,85.21,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.83,25.36,13.92,24.89,12.73,8.8,4.67,5.94,3.94,0.69,23.84,4.08,1.83,17.8,11.36,25.18,13.24,63.55,40.9,27.86,,,13.05,,34.15,2.23,45.27,26.53,1.04,5.84,,,,,24.47,1.34,1.77,1.29,,,12.83,28.19,2.8,2,2.8,0.83,3.5,8.35,6.58,5.13,,5.69,,2.4,56.82,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,40.37,,,10.5,45.5,,,66.4,90.5,5.8,30.89,2.47,,38.1,3.79,,0.19,0.12,17.35,1.57,78.76,29.59,15.73,2.12,0.8,,0.3,2.83,10.69,7.04,24.04,9.68,6.65,0.83,0.86,9.35,0.47,3.56,5.67,2.83,9.53,1.32,10.09,3.09,17.92,38.95,,,,4.28,,8,1.94,15.09,10.7,,0.65,,,,,17.85,0.97,1.03,0.79,,,8.88,48.22,,1.13,2.3,0.63,6.46,18.28,15.69,13.34,,11.06,,7.73,15.22,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,16.2,34.07,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,15.94,5.05,5.68,27.51,0.88,,0.04,0.01,92.85,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.81,21.78,12.26,,16.82,10.67,4.23,4.78,4.59,0.27,,,3.97,15.79,1,13,4.64,93.89,61.23,2.17,,,13.46,,20.61,1.87,18.88,18.8,3.42,2.53,,,,,,0.99,1.24,1.07,,,7.74,,,10.92,1.88,0.41,2.7,5.48,4.94,10.22,,4.35,,0.72,19.92,,,10,41234689544.0,Electric Utilities,Utilities
AER,31.35,43.35,3.12,,6.4,,,5.5,,3.17,,31.11,0.78,4.85,38.82,0.74,,2.25,0.08,95.0,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.78,30.53,13.63,,15.95,9.39,7.73,8.05,3.28,0.23,,,1.04,7.85,,12.74,2.68,85.05,32.61,,,,32.41,,26.37,1.09,7.78,9.89,,2.45,,,,,,1.12,0.74,1.41,,,3.45,7.43,,1.59,1.28,4.45,3.53,3.38,2.94,15.15,,2.69,,11.72,15.04,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,43.67,,,,5,,6.9,,,7.2,57.43,6.48,,49.92,0.42,,0.16,0.07,13.52,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.08,26,14.03,,9.9,6.75,2.12,3.02,3.85,0.07,,,5.1,6.54,,6.54,2.97,21.3,19.44,1.43,,,8.34,,17.25,2.94,9.44,5.86,,0.79,,,,,,0.63,1.57,0.82,,,4.05,,,,9.5,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,34.51,,,,5,,6.9,,,7.2,31.64,,,33.3,0.42,,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26,14.03,,,,,3.02,3.85,0.07,,,,6.72,,6.54,2.97,0.0,19.44,1.43,,,8.34,,17.25,2.94,9.44,5.86,,0.79,,,,,,,,,,,4.05,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,28.13,52.62,6.65,,14.3,,129.9,,,49.89,64.1,41.13,3.94,,49.23,2.35,,0.3,0.16,22.62,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,3.95,22.05,13.05,,,6.71,2.46,3.16,4.54,0.53,,,4.21,11.66,,,25.9,0.0,26.47,4.92,,,8.78,,15.35,2.38,28.74,26.15,,2.68,,,,,,,1.83,,,,9.05,,,,2.89,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,45.72,59.35,37.97,,,,85.6,17.5,,1.59,11.1,50.54,,61.09,55.98,2.61,,15.58,0.3,68.77,64.66,,18.63,43.32,66.55,2.51,,,,,252,70.86,39.06,41.47,8.79,10.68,,0.28,15.07,1.73,,,,,26.03,38.68,65.71,,,,,,,7.74,,,,8.69,,,,,57.79,1.78,,,,14.45,40.07,,,,9.61,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,38.45,8.28,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,26.38,,8.82,34.35,2.21,,0.9,0.27,15.67,1.6,0.45,126.67,62.76,2.29,0.76,,,,10.01,7.43,10.82,8.44,6.62,2.83,2.98,9.99,0.47,27.65,11.64,,10.04,27.18,31.74,4.59,17.99,62.43,2.75,,,18.26,,29.03,1.96,13.1,14.23,0.34,2.49,,,,,9.01,0.88,,,,,6.06,11.4,0.55,0.72,,1.6,7.26,66.82,13.65,15.16,,12.45,,1.19,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AGI,36.53,53.07,,,2,17.3,10.3,15.9,23.9,17.21,12.4,52.29,2.45,12.55,54.29,3.36,,0.84,1.06,19.55,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.49,21.59,14.31,43.5,,,5.18,7.29,4.63,0.66,16.68,2.29,0.49,16.7,17.04,34.66,21.97,16.59,41.55,68.69,,,19.9,,34.16,2.55,35.48,36.05,2.07,7.04,,,,,41.92,1.18,1.94,1.73,,,14.54,25.95,2.13,2.48,2.55,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,168.27,26.34,31.39,6.9,36,,,,,39.42,,9.99,,23.04,18.53,10.94,,8.41,16.52,38.17,8.99,2295.73,1283.6,31.8,,0.04,,,,,,,,,15.18,46.53,,0.91,,,,,,,92.34,0.0,89.38,,,,2051.38,,,1.52,3.82,,,75.16,,,,,,,,,2.59,2.39,,4,,,1.52,8.77,62.91,,,71.3,,,,0.57,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGR,13.06,39.84,0.28,,1.1,,,4.2,,1.45,1.7,34.7,4.96,1.67,36.48,0.58,,0.02,0.01,35.56,0.51,33.36,118.37,61.82,5.25,0.76,,0.6,4.94,18.58,10.06,,19.99,10.59,3.19,3.28,5.38,0.42,,,4.94,14.66,,9.84,1.54,40.52,37.25,2.69,,,12.89,,15.07,0.7,12.24,12.24,,1.59,,,,,,0.88,0.68,,,,12.52,,,14.11,0.84,0.44,2.51,4.55,3.94,5.69,,2.75,,,11.76,,,10,13401612433.0,Electric Utilities,Utilities
