Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,2.32,42.33,,50.3,,28.2,37.8,,8.08,24,46.2,,9.7,41.54,2.66,,0.03,0.02,219.81,1.25,45.36,16.38,4.15,6.36,1.58,,,,12.69,11.59,,10.7,9.8,0.54,0.6,7.88,0.32,,,,7.57,30.79,,6.95,257.0,17.75,4.56,,,2.51,,6.31,1.32,11.28,7.6,0.24,0.29,,0.22,,,,,0.97,,,40.32,,0.3,0.51,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.02,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,33.44,42.36,2,8.4,5.9,40.8,24.6,,23.18,11.1,48.21,2.16,27.89,41.85,2.92,,0.07,0.06,51.99,1.38,,,56.6,3.53,0.8,,0.26,1.77,15.11,11.13,16.91,11.49,9.28,0.55,0.56,6.62,0.36,3.3,8.36,1.78,13.98,26.52,,2.07,51.3,,3.58,,,1.89,,3.62,1.78,21.48,14.98,0.93,0.41,,0.74,0.98,,12.21,,1.02,,,9.98,15.03,0.75,0.9,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.47,26.94,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,45.49,,38.3,,,,,322.31,8,64.24,,,52.6,3.21,,0.71,4.95,117.55,1.41,,29.97,7.3,1.12,0.28,,,,33.24,32.38,15.07,18.78,18.48,5.36,6.24,3.01,0.3,41.38,5.85,,25.51,,,10.63,166.53,82.59,20.75,,,46.11,,15.21,9.31,15.99,15.99,,7.34,,,,,17.7,2.71,,,18.93,17.64,13.29,,,10.32,1.41,21.22,720.92,19.41,63.33,,55.65,,3.83,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,9.1,67.04,0.7,6.3,12.3,6.8,6.7,,,5.8,64.96,3.45,,67.83,5.4,,0.52,0.49,117.63,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.85,29.56,20.3,37.15,20.34,17.82,4.68,5.17,3.38,0.54,13.88,2.76,1.88,22.87,12.81,8.41,6.41,106.84,55.24,10.7,,,13.65,,15.92,5.2,37.11,26.43,2.3,5.06,,0.84,1.73,,36.37,5.42,1.19,,,26.02,47.67,2.72,1.99,25.03,1.18,7.63,64.74,12.05,14.52,,10.37,,3.01,42.93,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,11.92,60.53,,6.9,,13.2,4.1,,3.27,5.9,78.56,0.22,2.52,66.22,3.2,,0.24,0.15,90.82,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.72,13.19,310.35,,,1.75,2.08,4.22,0.63,0.67,0.37,0.22,21.11,20,,,71.18,19.03,5.57,,,6.05,,7.68,1.84,30.17,30.24,1.5,1.82,,,,,272.76,2.35,,,,19.7,30.46,1.71,1.29,4.11,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,48.95,,,,38.8,40.9,46.1,223.57,16.4,53.44,,,50.66,2.09,,1.48,8.69,16.14,2.16,197.37,87.05,38.64,1.68,0.11,,,,99.22,66.05,28.11,13.76,10.99,2.21,2.54,1.01,0.57,9.04,3.01,,19.42,,,16.93,32.8,91.73,,,,3.43,,2.56,5.17,89.67,89.67,4.02,3,,,,,33.3,5.11,,26.03,8.07,33.3,136.77,,,6.53,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,6.25,61.1,,12.2,,,16.9,,,10.9,70.15,,,62.47,2.35,,0.14,0.04,79.34,1.18,18.83,519.12,44.07,8.34,0.67,,,,95.97,38.72,,13.85,11,2.58,3,1.04,0.52,,,,19.99,,15.92,10.11,86.55,96.46,5.51,,,,,17.58,2.46,,22.22,,2.37,,,,,,3.41,1.07,,,68.77,,,2.34,11.77,1.17,,3.96,2,,,,,,247.94,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,39.77,,100.9,,,,,,,45.14,,,39.66,,,4.31,,,4.49,,,,,,,,,,,,,,17.01,,,,,,,,,11.38,,,,,,,,,,3.11,,,,,,,,,,,,4.94,4.64,,,,,3.14,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,44.38,,18.8,33.9,6,,,132.17,4.2,56.26,2.54,0.29,46.35,3.59,,0.04,0.02,18.86,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.54,13.08,5.69,29.98,11.83,6.05,0.31,0.31,7.65,0.11,1.05,7.6,2.54,8,20.06,,1.68,21.83,27.84,3.99,,,1.41,,2.43,3.75,9.82,7.2,0.53,0.14,,,,,13.26,,,,,3.94,11.81,0.8,0.73,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.74,29.02,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,101.78,60.26,2.6,5.9,,7,21.8,,142.28,6.8,67.03,,49.23,60.16,2.9,,0.15,0.15,48.94,1.32,,22.1,60.56,2.39,0.84,,,,19.19,13.69,24.14,,13.45,3.49,3.9,5.21,0.37,16.16,4.82,,25.05,13.51,24.56,6.73,32.75,50.71,3.86,,,12.01,,19.46,4.15,28.79,26.17,2.18,3.45,,1.22,1.7,,21.34,,1.35,,,18.26,23.49,2.5,1.53,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.01,53.2,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,39.5,0.9,22.7,,62.7,72,31,57.41,34.8,40.19,,7.3,39.22,8.51,,2.25,12.33,98.86,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.13,9.64,18.75,,10.77,2.57,2.58,9.87,0.73,13.75,4.74,,13.35,23.39,,4.24,119.87,44.63,48.8,,,21.54,,23.4,3.45,13.62,13.62,0.28,2.94,,,,,21.32,1.44,1.36,16.56,4.45,18.96,22.67,0.54,1.44,3.45,3.26,19.31,74.1,28.93,28.19,,33.01,,1.75,33.29,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACM,14.93,56.84,4.6,,,0.1,22.9,46.8,,7.7,66.6,0.87,5.33,57.83,2.3,,0.26,0.55,98.41,1.13,,55.01,59.44,3.29,1.31,,0.21,0.87,19.63,15.81,20.8,13.33,11.84,1.86,0.92,5.09,0.19,4.4,5.28,0.91,19.78,8.36,13.58,7.45,98.13,6.58,4.87,,,1.61,,5.59,5.81,52.91,24.51,8.75,0.84,,,,,19.49,,1.85,,,16.71,25.42,,1.84,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.66,153.77,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,4.6,70.87,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,76.64,2.43,,73.9,7.55,,0.3,1.2,354.12,1.16,,20.04,71.1,0.43,0.17,,0.42,1.46,23.29,20.24,25.15,19.49,16.9,3.2,3.39,4.29,0.51,13.44,3.91,1.46,27.63,14,6.47,4.76,327.19,32.58,171.01,,,10.79,,14.2,8,32.43,29.81,2.66,3.49,,1.52,1.02,,26.05,7.55,1.25,,,24.67,37.43,2.88,1.76,43.08,1.16,13.46,227.4,27.32,26.23,,19.64,,2.95,39.22,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,19.04,63.35,,,,,,,,30.6,77.23,,5.03,68.5,3.48,,0.66,2.48,19.95,1.49,,469.19,121.47,,0.24,,,,,,,,,4.12,5.79,,0.45,,,,521.76,,,29.29,17.56,50.64,,,,,,,7.23,,,,6,,,,,,,,,53.92,569.99,,,,28.5,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADC,20.03,77.99,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,81.62,5.32,26.05,79.95,1.75,,0.07,,76.71,0.9,,535.71,52.31,5.24,0.52,,1.65,3.88,36.97,20.7,25.86,30.44,18.64,16.28,18.09,2.7,0.65,69.98,5.29,3.91,41.85,11.4,3.51,9.9,74.06,87.98,3.02,,,32.09,,48.78,1.55,42.62,42.69,6.89,13.13,,3.42,1.36,18.48,18.72,1.88,1.05,,,18.72,,6.51,1.12,1.86,0.9,2.43,,3.76,3.63,,3.67,,,34.4,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,18.69,54.87,,,,,,,13.28,,65.24,0.3,5.92,56.61,1.89,,1.29,0.17,12.09,3,,,33.87,2.68,1.52,,0.19,1.67,15.72,8.65,12.8,,,4.55,4.9,6.36,0.34,38.16,10.4,1.67,8.34,17.2,,,9.1,,2.01,,,12.87,,32.86,3.66,30.23,11.76,3.79,3.82,,,,,9.96,,1.8,,,9,12.97,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.41,31.82,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,25.29,50.44,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,52.25,2.89,14.34,50.98,5.69,,0.79,0.31,223.28,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.63,54.8,27.55,39.86,28.63,22.35,11.09,12.11,1.82,0.72,30.39,2.66,1.64,29.53,17.57,12.27,,153.36,57.85,7.22,,,17.07,,23.16,3.15,67.05,50.71,4.16,11.49,,2.56,1.71,,37.82,,1.68,,,27.91,35.29,3.42,1.83,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.76,52.41,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,52.2,2.6,9.4,7.7,25.1,24.8,,89.18,15,63.14,4.23,,55.6,3.27,,0.04,0.06,60.41,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.22,10.21,7.97,12.66,13.36,9.65,0.46,0.45,9.79,0.42,3.56,10.94,3.31,11.17,22.25,,,78.69,7.44,4.48,,,2.93,,3.39,1.3,12.08,11.05,0.6,0.35,,,,,10.12,0.97,0.87,,,6.71,8.77,0.5,1.76,1.9,0.88,4.77,18.59,10.96,10.87,,5.18,,16.34,12.88,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,36.67,0.1,22.6,,89.8,,,,6.1,37.49,,,35.81,1.8,,0.24,0.35,20.46,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.35,5.14,11.27,8.47,4.63,0.23,0.23,9.66,0.21,2.05,17.1,,7.34,,18.31,,39.54,6.28,2.09,,,0.5,,2.67,0.93,27.65,7.66,,0.13,,,,,6.23,,,,,3.26,8.16,,0.63,,0.87,0.79,24,5.88,3.46,,7.03,,14.41,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,7.66,66.59,1.2,,13.8,15.3,15.1,13,20.5,9.9,65.63,3.56,9.09,66.03,2.65,,0.06,0.79,278.6,1.01,,2.97,62.22,0.64,0.82,,0.59,2.04,21.77,19.66,31.71,21.32,19.4,5.63,5.93,4.59,0.08,18.72,3.16,2.04,27.77,14.51,8.81,5.54,266.83,45.44,13.74,,,19.54,,25.85,25.01,30.58,30.35,2.51,5.98,,1.36,1.66,,31.89,13.37,1.25,,,27.58,48.53,2.53,2.7,132.67,1.01,6.8,497.94,59.7,91.62,,7.53,,3.02,42.99,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,16.35,69.89,0.9,25.4,,21.7,23.3,,,14.2,85.85,,,76.06,5.21,,0.43,0.72,267.73,0.64,,94.05,32.85,1.8,1.05,,,,44.62,39.73,53.79,43.22,39.59,9.44,9.92,2.24,0.25,18.45,1.86,,32.42,22.59,11.83,11.59,254.29,90.8,1291,,,18.21,,22.24,23.32,54.75,32.73,0.6,9.99,,,,,54.16,,0.96,,,49.98,129.75,1.31,2.64,,0.64,11,369.7,23.5,57.58,,9.97,,0.55,221.26,,,6,45606470933.0,Packaged Software,Technology Services
ADT,22.62,40.42,,3.7,,,,,,,40.71,2.86,19.49,38.75,0.48,,0.03,0.01,7.04,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.86,15.09,6.22,13.86,,5.03,2.77,2.89,6.63,0.24,20.86,15.84,3.12,8.43,12.3,26.67,2.63,6.64,81.58,2.1,,,13.82,,22.19,1.68,9.51,14.28,,1.37,,,,,6.53,,,,,3.71,5.28,,0.57,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.94,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,57.08,59.35,,9.9,,22.2,30.1,,18.33,10.6,70.53,,35.75,61.49,9.13,,1.17,3.5,132.0,2,,10.69,36.33,0.43,0.05,,,,21.75,19.11,22.49,14.47,14.2,1.65,2,4.6,0.83,8.9,4.15,,22.56,23.67,12.96,13.99,109.46,32.34,9,,,6.18,,9.03,2.59,31.28,26.24,1.4,1.96,,0.99,0.63,,21.78,4.06,1.28,,23.87,19.78,23.75,1.29,1.27,14.1,2,6.73,148.57,11.63,9.3,,9.04,,1,55.46,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,1.65,62.81,,6.5,8,7.3,6.3,10.2,5.28,6.9,56.69,4.26,14.7,60.21,0.88,,0.01,,85.47,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.08,20.18,11.32,,18.38,10.55,4.81,5.59,4.96,0.27,,,3.13,17.41,0.91,7.54,3.26,80.89,50.31,3.09,,,16.28,,26.85,1.98,19.34,20.16,3.67,3.16,,1.35,,,,1.35,1.22,,,9.04,,2.95,,2.05,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.75,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,39.21,,99.7,,,,,52.85,46.7,26.61,,3.23,34.45,15.52,,4.68,7.93,12.46,9.31,357.33,69.43,54.67,0.54,0.06,,,,33.72,29.7,337.49,,,,5.13,2.97,0.87,1.52,0.27,,40.85,,,24.21,24.49,49.15,,,,50.07,,15.22,3.24,11.13,10.38,,5.57,,,,,401.93,1.22,2.23,11.03,4.43,214.82,18.65,,3.96,3.24,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,3.46,44.99,0.9,13,,,,,,6.1,57.9,0.41,13,47.01,3.54,,3.21,0.97,98.86,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.41,35.58,21.69,33.57,,12.08,2.28,2.49,2.81,0.46,7.41,3,0.41,18.18,22.27,15.38,,85.91,35.21,3.81,,,6,,5.38,3.2,41.19,25.03,1.87,2.51,,1.17,2,,33.33,2.41,0.87,,12.37,21.84,40.38,1.29,1.5,5.2,4.22,3.75,15.66,5.02,7.97,,7.79,,,34.21,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,63,64.14,,20.5,20.8,11.4,7.9,4,4.55,3.1,78.24,8.26,43.01,67.87,3.16,,0.52,0.47,82.56,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.94,34.27,15.33,32.43,13.04,8.54,4.95,5.86,2.92,0.68,18.06,3.18,1.94,20.17,19.28,17.89,7.83,57.1,36.6,20.97,,,8.56,,29.57,2.05,67.12,30.24,1.19,5.64,,,,,31.27,1.87,1.3,,,13.85,41.1,1.75,1.99,2.58,0.76,2.16,5.78,4.54,3.17,,4.24,,1.77,55.41,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,40.3,45.14,,10.5,45.5,,,66.4,90.5,5.8,56.59,2.13,,46.22,4.15,,0.24,0.15,19.34,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.44,11.36,7.43,16.8,10.57,7.2,0.92,0.91,8.8,0.48,5.42,7.9,2.57,10.78,0.8,11.25,3.4,18.05,39.18,,,,4.58,,8.01,2.19,15.47,11.65,,0.71,,,,,12.93,1.16,0.87,,,8.02,23.79,,1.24,2.61,0.74,7.04,18.72,16.01,14.43,,11.24,,11.92,17.27,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,21.11,71.72,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,77.23,4.43,18.06,74.42,0.93,,0.04,0.01,104.95,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.34,23.19,13.14,,17.92,11.32,4.49,5.09,4.31,0.26,,,3.34,17.54,1.59,13.47,4.75,93.68,60.67,2.21,,,13.49,,20.7,2.14,21.03,20.92,3.8,2.84,,,,,,1.41,1.23,,,9.12,,4.04,13.65,2.14,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.62,,,10,41234689544.0,Electric Utilities,Utilities
AER,49.9,52.32,,6.4,,,5.5,,3.17,,62.35,0.52,8.85,54.43,0.77,,0.89,0.03,93.94,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.52,28.14,13.19,,15.95,9.39,7.73,8.07,3.55,0.24,,,1.07,7.83,,11.23,3.05,77.87,34.83,,,,42.04,,28.67,1.08,6.14,9.24,,2.49,,,,,,0.72,1.46,,,3.53,5.53,,1.66,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,16.16,14.59,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,0.12,65.17,,,5,,6.9,,,7.2,82.24,4.58,14.99,72.09,0.53,,0.19,0.06,19.01,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.59,27.34,15.02,,11.17,7.53,2.36,3.21,3.66,0.07,,,3.59,9.16,,7.02,3.65,22.93,20.79,1.61,,,6.07,,18.51,4.37,18.1,8.6,,1.07,,,,,,2.45,1.15,,,5.35,,,,15.58,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.71,,,5,,6.9,,,7.2,31.65,,,33.54,0.53,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.33,15.01,,,,,3.21,3.66,0.07,,,,6.72,,7.02,3.65,0.0,20.79,1.61,,,6.07,,18.51,4.26,17.66,8.39,,1.06,,,,,,,,,,5.23,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,53.34,,14.3,,129.9,,,49.89,64.1,64.92,3.99,,56.14,2.25,,0.44,0.21,21.37,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.99,14.61,10.5,,,4.62,2.03,3.43,6.84,0.54,,,4.28,7.09,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.21,17,16.89,,2.45,,,,,,1.42,,,,7.8,,,,2.68,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
