Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,3.3,54.92,1.5,7.9,7.7,13.5,33.2,24.7,10.5,44.52,0.94,22.33,50.87,6.85,1.08,0.68,145.51,2.68,117.28,52.11,73.54,1.51,0.41,,0.18,0.63,30.51,25.71,26.35,26.21,22.98,6.33,6.45,3.28,0.57,24.48,3.87,0.65,26.53,16.43,8.05,3.58,142.69,50.56,14.22,,18.35,,19.42,6.89,34.65,28.42,2.37,6.38,,0.91,1.63,,26.07,5.5,1.29,,,21.92,32.02,2.04,2.2,23.97,2.04,11.42,62.86,15.64,21.32,,14.14,,2.24,49.56,,,10,33913792728.0,Medical Specialties,Health Technology
AA,,69.04,1.4,10.2,,,,,5.9,82.95,1.19,,75.01,1.06,0.31,0.49,33.79,1.45,86.07,58.94,24.77,12.36,0.45,,,1.18,,45.41,,17.52,6.51,0.66,0.67,,0.3,,,1.18,75.27,,44.3,,40.36,7,,,,,,1.42,,,,0.57,,,,,,,,,,66.13,,,1.17,1.48,0.74,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,10.59,62.68,,10.4,,,,,27,85.14,,19.66,70.32,0.76,0.34,0.19,15.33,0.62,20.89,20.46,14.17,12.45,,,,,13.2,13.2,35.73,11.09,6.89,0.77,0.82,7.58,,2.29,12.03,,5.73,,48.7,4.15,19.69,22.37,1.87,,1.56,,7.6,,13.94,6.72,,0.2,,,,,7.71,,0.44,,,2.67,,,,,0.51,1.25,8.53,7.75,,,4.5,,29.18,10.3,,,8,8696254174.0,Airlines,Transportation
AAON,37.24,65.75,,26.3,8.1,29.5,31.8,,29.5,73.78,0.56,51.13,68.75,24.21,,0.01,88.06,3.23,98.85,15.62,46.26,0.18,0.07,,0.15,0.36,31.73,26.33,146.43,,,,6.19,3.15,0.78,4.23,0.69,0.36,,20.46,,,81.02,34.15,46.97,,15.2,,19.47,9.76,41.27,41.27,1.64,6.28,,2.27,12.91,,149,4.74,1.27,,35.37,46.23,84.11,1.91,7.21,12.26,1.54,19.75,39.21,30.05,27.34,,22.64,,0.47,88.37,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,74.26,3.6,,26,,,,8.9,67.43,56.01,20.61,73.94,1.88,0.09,0.13,85.09,1.2,267.62,213.38,25.65,9.72,1.59,,2.7,2.64,81.21,20.79,190.5,22.37,12.39,0.75,0.76,1.23,0.21,0.4,0.89,1.18,22.62,7.94,104.7,1.34,196.24,40.1,1.14,,0.17,,0.89,2.01,114.99,114.99,,0.45,,,,,114.68,5.26,0.39,,,17.69,,,0.7,5.42,0.29,0.15,2.06,1.5,0.72,,1.49,,,11.08,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,15.08,42.45,2.9,1.3,5.7,20.9,23.2,14.6,15.7,44.9,0.77,6.29,43.86,7.98,0.55,0.68,171.48,1.07,11.88,92.38,21.56,0.81,1.46,,0.15,0.56,22.1,20.19,25.1,22.27,20.38,6.9,6.96,4.52,0.21,27.71,4.04,0.56,26.32,21.45,11,2.63,178.52,45.03,40.5,,26.16,,30.76,35.78,26.71,26.71,1.58,6.98,,1.1,1.2,,25.2,6.52,1.75,,,23.13,26.73,1.46,2,35.8,1.02,29.33,279.4,57.36,159.97,,34.58,,3.82,40.44,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,21.15,57.16,,,9.7,8.1,22.2,18.4,8.5,71.26,7.38,8.92,63.04,0.64,0.84,0.05,21.91,1.94,,145.67,6.48,6.84,1.43,,1.57,6.05,22.65,11.84,28.02,,,,6.72,4.42,0.4,23.98,7.93,6.12,,6.27,,,33.2,62.84,1.88,,14.66,,27.6,1.11,26.08,26.08,11.34,3.79,,2.26,1.37,9.84,15.81,1.15,0.48,,,8.86,17.96,,1.01,1.13,1.94,2.15,576.18,4.53,5.34,,4.22,,3.22,28.48,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,12.48,62.25,,,7.8,9.6,49.1,7.4,3.8,74.81,5.39,16.91,64.69,2.11,0.34,0.22,182.1,0.87,69.9,59.2,76.32,3.46,5.73,,0.67,3.29,43.55,21.49,16.73,14.53,14.07,6.77,6.79,2.3,0.08,40.62,6.84,3.4,16.27,26.2,3.71,1.15,137.8,62.42,6.09,,8.95,,24.92,31.04,66.7,20.55,1.33,5.95,,0.92,0.48,,14.63,,1.36,,,14.14,25.07,1,1.53,,0.76,3.58,171.32,8.18,36.93,,9.52,,6.69,40.32,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,41.37,,8.7,,,,,,45.36,,9.01,41.61,2.88,6.39,9.83,4.53,7.33,,,330.79,,0.07,,,,,,,,,8.29,16.91,,0.77,,,,,,,,1.46,,,,,,,1.14,,,,34.32,,,,,,,,3.1,2.46,,,,,1.34,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,42.23,,2.2,20.8,5.4,3.2,9.8,11,46.29,9.66,5.08,42.66,3.25,0.4,4.67,2.48,0.89,106.25,196.84,24.3,0.14,0.04,,0.77,6.09,10.3,7.58,9.83,8.62,6.55,2.18,2.31,9.71,0.6,23.91,9.51,6.09,13.42,14.31,6.69,4.88,3.25,50.72,6.73,,18.19,,23.76,2.49,13.59,12.85,2.62,2.48,,,,,10.57,1.91,0.44,,,8.01,12.07,2.03,0.75,6.36,0.67,10.71,61.69,18.14,17.21,,17.86,,5.75,12.29,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,4.46,72.88,,50.3,,28.2,37.8,,24,88.56,,,80.25,2.62,0.02,0.01,235.78,1.06,37.87,13.72,8,5.3,1.69,,,,10.59,9.9,59.98,10.77,9.93,0.58,0.69,9.44,0.32,1.15,3.55,,7.26,30.37,,11.75,243.68,18.62,6.47,,4.07,,7.23,1.48,8.24,7.23,0.23,0.33,,0.23,2.59,,29.92,,1.14,,,16.04,93.56,0.29,0.54,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.27,13.63,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,64.87,2,8.4,5.9,40.8,24.6,,11.1,73.74,2.4,3.53,68.79,2.96,0.05,0.04,44.62,1.48,,,60.22,2.73,0.8,,0.27,1.98,10.14,7.91,16.13,11.06,8.68,0.51,0.52,9.86,0.37,3.2,9.27,2.02,13.53,24.97,,1.9,52.11,,4.92,,3.15,,5.04,1.55,11.41,13.81,0.86,0.36,,0.75,0.98,,11.26,,0.92,,,9.37,10.18,0.75,0.82,,1.48,5.21,63.86,11.09,14.3,,7.6,,,23.71,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,31.58,56.91,,38.3,,,,,8,43.24,,12.43,53.65,6.04,1.01,4.37,164.96,1.66,,30.09,8.04,1.03,0.28,,,,44.6,43.72,25.29,28.99,24.59,8.75,9.83,2.24,0.4,38.86,3.66,,36.02,,23.9,13,165.67,82.83,18.29,,48.32,,15.31,12.89,22.78,22.78,,11,,,,,28.47,3.8,,,26.1,28.25,19.49,,,14.27,1.66,24.12,820.81,23.88,72.17,,67.71,,2.19,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,23.62,45.8,0.7,6.3,12.3,6.8,21.3,,5.8,56.35,3.42,22.35,46.43,5.18,0.53,0.47,113.66,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.83,28.16,19.5,40.63,22.21,19.23,4.9,5.13,3.55,0.53,12.61,2.57,1.94,24.63,16.1,7.8,1.9,107.14,55.19,10.17,,14.27,,16.15,5.11,34.87,27.3,2.37,4.96,,1.01,2.04,,39.26,6.26,1.22,,,27.36,40.78,2.1,1.83,32.29,1.16,7.8,72.21,12.35,15.31,,10.58,,2.84,43.61,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,33.19,60.19,,6.9,,13.2,4.1,,5.9,70.86,0.23,10.24,63.75,3.28,0.24,0.18,85.86,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.23,20.68,12.08,80.58,,,1.84,2.01,4.84,0.65,2.49,1.38,0.23,24.81,22.81,,7.05,65.84,19.23,6.5,,6.9,,7.92,1.79,26.34,30.87,1.53,1.81,,,,,72.64,2.31,,,,16.03,23.21,1.39,1.18,3.89,1.18,4.6,13.78,7.31,7.01,,5.02,,3.7,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,28.84,30.25,,,,38.8,40.9,46.1,16.4,45.5,,10.29,32.05,2.53,1.73,7.67,18.46,2.42,137.65,138.21,40.3,,0.13,,,,,,159.26,17.55,26.07,2.75,3.66,,0.58,2.3,0.55,,28.41,,,21.01,31.78,94.27,,,,,,7.04,,,,4.17,,,,,188.37,,,24.95,10.14,188.37,,,,8.28,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,17.86,47.69,,12.2,,,16.9,,10.9,66.38,,18.59,52.01,2.33,0.11,0.07,79.23,0.67,18.31,472.02,43.34,7.93,0.54,,,,153.47,46.07,228.02,14.59,11.58,2.71,2.97,0.65,0.52,1.3,0.52,,22.43,6.22,10.12,10.37,84.98,96.38,6.25,,,,17.52,2.6,,22.54,,2.47,,,,,190,3.87,1.07,,,15.65,,,1.93,14.98,0.67,,2.53,1.24,,,6.77,,1.15,332.67,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,88.05,43.31,,100.9,,,,,,30.29,,,40.15,,4.08,,,4.21,,,,,,,,,,,,,,198.69,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,5.08,4.81,,,,,3.82,4.21,,,,,,,,0.33,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,0.84,60.99,,,,14.2,48,21.1,10.6,80.67,2.24,,69.13,3.54,0.03,0.02,21.44,0.85,31.8,26.09,3.33,3.2,5.83,,0.16,2.24,12.48,5.84,68.72,11.18,6.25,0.34,0.34,8.01,0.1,0.49,3.16,2.24,8.23,22.7,5.7,1.6,21.92,27.77,3.91,,1.71,,2.6,4.89,9.16,7.22,0.28,0.16,,,,,30.89,,,,,4.86,19.53,0.5,0.94,,0.19,5.02,14.13,11.99,73.94,,7.61,,,39.48,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,19.44,64.79,2.6,5.9,,7,21.8,,6.8,79.93,,38.07,70.08,2.33,0.16,0.15,33.19,1.36,,23.37,76.62,2.99,0.81,,,,19.65,12.34,33.99,,11.25,2.84,3.06,5.09,0.38,9,3.7,,19.22,15.96,,4.95,30.7,50.49,2.81,,8.37,,15.17,2.71,29.63,22.13,1.84,2.49,,1.12,2.39,,27.75,,0.97,,,21.54,34.79,1.87,1.1,,1.36,3.8,100.6,9.7,10.01,,6.05,,0.31,37.64,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,47.16,0.9,22.7,,62.7,72,31,34.8,51.77,,,49.23,7.94,1.78,11.2,111.45,3.79,162.49,34,59.97,0.15,0.05,,,,11.18,10.69,23.31,,11.25,2.98,2.81,8.94,0.68,12.05,3.75,,,22.79,20,14.06,122.08,43.46,49.71,,21.78,,23.51,4.21,15,15,0.31,3.27,,,,,27.12,1.68,1.67,40.97,5.5,23.55,27.48,0.6,1.78,4.21,2.71,21.61,84.29,32.35,32.58,,38.22,,1.47,43.42,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,122.55,52.63,,,,2.6,0.1,,,42.89,,84.69,49.23,6.55,5.94,7.19,69.46,6.06,,,90.59,,0.2,,,,,,16.45,,,46.39,27.76,,0.59,168.73,5.08,,,,,,0.0,,,,,,,7.48,,,,30.46,,,,,17.53,,,10.02,9.65,15.77,,,,7.48,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,7.46,69.83,4.6,,,0.1,22.9,46.8,7.7,73.79,0.78,6.7,72.35,2.21,0.2,0.44,98.08,1.05,,54.73,61.01,4.81,1.21,,0.21,0.77,38.05,26.26,25.06,16.02,13.91,2.04,1,2.63,0.2,3.98,4.45,0.9,21.73,8.48,16.35,,79.2,6.54,5.01,,0.42,,5.51,5.94,217.96,27.12,9.69,0.91,,,,,22.93,,2.22,,,18.92,83.69,,1.94,,1.05,0.54,42.47,6.94,2.56,,9.39,,3.89,146.29,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,37.47,39.24,0.3,15.1,11.9,7.8,16.1,6.2,13.6,42.69,2.29,25.69,38.11,8.14,0.32,1.62,346.61,1.26,,20.38,70.2,0.29,0.12,,0.4,1.39,23.08,20.03,24.55,21.67,17.99,3.31,3.34,4.33,0.53,13.62,4.04,1.49,28.74,14.71,7.59,6.3,340.78,32.58,166.32,,10.89,,13.76,8.04,31.42,29.03,2.59,3.42,,1.62,1.08,,25.15,6.47,1.24,,,23.8,34.92,2.6,1.78,32.42,1.26,13.95,222.24,28,27.34,,20.22,,2.8,39.58,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,48.45,63.9,,,,,,,30.6,56.75,,15.12,61.9,4.06,1.23,3.57,18.76,2.12,,500.24,126.62,,0.25,,,,,,,,,4.53,5.77,,0.5,,,,460.32,,,22.28,15.88,49.2,,,,,,6.65,,,,6.23,,,,,,,,,12.59,,,,,11.51,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,47.78,37.34,1.7,9.4,,17.7,14.1,11.4,16.8,34.72,,9.34,36.12,13.29,0.72,1.67,504.64,1.05,,48.61,35.22,0.57,0.26,,,,35.58,31.24,34.43,22.7,20.89,10.42,11.2,2.81,0.54,32.54,2.87,,28.09,22.46,13.36,11.07,578.0,88.08,64.55,,24.08,,34.97,14.79,48.24,32.24,1.51,11.6,,1.03,1.14,,35.67,14.11,0.91,,,34.11,49.5,1.62,2.38,139.02,1.05,16.89,262.83,31.21,31.26,,21.53,,2.25,71.17,,,10,241068062221.0,Packaged Software,Technology Services
