Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,,46.74,,58.9,,53,58.9,21.4,22.6,42.94,,,45.06,3.49,0.02,0.01,209.8,1.06,37.87,17.45,7.15,3.4,1.09,,,,8.05,7.53,48.76,7.37,6.84,0.43,0.53,12.42,0.39,1.08,3.7,,6.37,31.93,1.3,15.63,252.52,18.62,6.46,,4.07,,7.23,1.33,7.34,6.43,0.18,0.3,,0.21,0.91,,28.49,0.62,1.06,,,16.68,12.73,0.24,0.47,1.33,0.45,7.45,38.82,18.88,19.42,,13.63,,16.65,12.2,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,50.33,2,8.4,5.9,40.8,24.6,,11.1,57.73,2.63,,53.63,2.89,0.06,0.05,41.21,1.4,,,59.87,2.7,0.8,,0.28,2.15,9.63,7.45,20.88,10.39,8.16,0.49,0.49,10.38,0.37,2.36,7.31,2.18,12.47,24.39,,1.68,53.24,,4.97,,3.1,,5.06,1.44,10.87,13.25,0.82,0.34,,0.71,1.23,,14.17,,0.86,,,11.13,12.44,0.81,0.79,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.3,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,21.24,62.18,,38.3,,,,,8,72.13,,10.4,64.79,5.88,1.01,4.37,159.72,1.66,,30.09,8.04,1.03,0.28,,,,43.07,42.22,24.42,28,23.75,8.45,9.49,2.32,0.4,38.86,3.78,,33.53,,3.58,13,164.05,82.83,18.29,,48.32,,15.31,12.48,22.09,22.09,,10.65,,,,,27.57,3.68,,,25.27,27.35,18.87,,,13.82,1.66,24.12,820.81,23.88,72.17,,67.71,,2.26,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,13.55,63.18,0.7,6.3,12.3,6.8,21.3,,5.8,58.09,3.23,11.32,63.09,5.33,0.53,0.47,118.62,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.75,29.34,20.31,42.34,23.13,20.08,5.11,5.34,3.41,0.53,12.61,2.46,1.85,25.77,15.97,0.9,1.81,106.7,55.19,10.17,,14.27,,16.15,5.33,36.39,28.49,2.48,5.17,,1.05,2.12,,40.97,6.53,1.27,,,28.56,42.56,2.2,1.91,33.7,1.16,7.8,72.21,12.35,15.31,,10.58,,2.72,45.51,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,32.18,57.54,,6.9,,13.2,4.1,,5.9,66.23,0.24,2.32,59.56,3.22,0.24,0.18,83.45,2.12,68.99,45.13,58.86,1.48,0.24,,0.07,0.24,20.16,11.78,78.55,,,1.79,1.96,4.96,0.65,2.49,1.42,0.24,24.1,22.89,,7.05,65.36,19.23,6.5,,6.9,,7.92,1.74,25.6,30.01,1.49,1.76,,,,,70.6,2.3,,,,15.58,22.56,1.35,1.15,3.79,1.18,4.6,13.78,7.31,7.01,,5.02,,3.82,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,24.95,40.05,,,,38.8,40.9,46.1,16.4,40.07,,,39.42,4.26,1.73,7.67,24.01,2.42,137.65,138.21,40.3,,0.13,,,,,,214.02,23.59,35.03,3.72,4.92,,0.58,2.3,0.42,,42.92,,,26.64,31.01,94.27,,,,,,9.16,,,,5.43,,,,,245,,,32.45,13.19,245,,,,10.77,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,10.04,53.44,,11.8,,,16.9,,10.9,49.09,,5.51,52.15,2.43,0.11,0.07,84.05,0.67,18,472.02,43.34,7.93,0.54,,,,161.18,48.38,239.47,15.32,12.16,2.85,3.12,0.62,0.52,1.3,0.49,,23.47,6.06,,10.37,84.09,96.38,6.25,,,,17.52,2.79,,24.08,,2.63,,,,,200.6,4.58,1.13,,,16.63,,,2.06,16.06,0.67,,2.53,1.24,,,6.77,,1.08,352.91,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACIW,15.16,59.59,2.3,4.3,,14.6,29.6,8.3,5.5,62.61,,20.67,61.1,2.32,0.15,0.13,32.1,1.3,,22.68,72.2,3.25,0.91,,,,21.86,13.02,54.83,,11.15,2.85,3.08,4.57,0.37,5.62,2.3,,19.45,16.96,,4.79,31.19,49.84,2.62,,6.24,,13.75,2.88,40.13,23.43,1.36,2.46,,1.53,3.15,,43.67,,0.95,,,28.28,59.12,1.8,1.21,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.1,38.78,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,45.87,0.9,22.7,,62.7,72,31,34.8,65.75,,,50.18,8.17,1.78,11.2,116.32,3.79,162.49,34,59.97,0.15,0.05,,,,11.74,11.23,24.48,,11.25,2.98,2.95,8.52,0.68,12.05,3.59,,,22.67,,14.06,121.2,43.46,49.71,,21.78,,23.51,4.4,15.66,15.66,0.32,3.41,,,,,28.3,1.75,1.74,42.76,5.74,24.58,28.69,0.63,1.86,4.4,2.71,21.61,84.29,32.35,32.58,,38.22,,1.41,45.31,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,128.01,60.36,,,,2.6,0.1,,,66.01,,70.64,62.04,6.2,5.94,7.19,66.79,6.06,,,90.59,,0.2,,,,,,15.39,,,43.38,25.96,,0.59,168.73,5.37,,,,,,0.0,,,,,,,7.15,,,,29.29,,,,,16.86,,,9.57,9.21,15.17,,,,7.14,6.06,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.09,51.13,4.6,,,0.1,22.9,46.8,7.7,55,0.86,1.31,52.13,2.13,0.2,0.44,89.38,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,35.02,24.17,23.07,14.69,12.8,1.88,0.92,2.86,0.2,3.98,4.88,0.98,19.81,8.83,58.7,,81.97,6.54,5.01,,0.42,,5.51,5.41,198.62,24.72,8.83,0.83,,,,,20.89,,2.02,,,17.24,76.26,,1.77,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.28,133.32,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,12.68,75.8,,,,,,,30.6,89.39,,,82.29,3.87,1.23,3.57,17.89,2.12,,500.24,126.62,,0.25,,,,,,,,,4.29,5.48,,0.5,,,,439.22,,,22.28,15.59,49.2,,,,,,6.34,,,,5.94,,,,,,,,,12,,,,,10.97,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,94.17,46.29,1.7,9.4,,17.7,14.1,11.4,16.8,62.61,,11.49,49.51,14.77,0.95,1.92,570.74,1.34,,51.51,36.2,0.52,0.25,,,,36.78,32.66,36.62,25.84,23.85,11.86,13.1,2.72,0.56,35.77,2.69,,31.85,22.21,15.1,11.31,577.56,87.87,58.85,,27.97,,34.26,15.72,48.33,41.12,1.92,13.5,,1.32,1.21,,37.75,13.44,1.07,,,35.9,50.53,1.89,2.71,98.92,1.34,19.31,290.37,34.43,36,,21.47,,1.79,81.84,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,43.79,,5.9,6.7,5.7,1.7,14.6,5.9,53.83,7.04,,46.45,1.44,0.09,0.01,56.56,0.8,,516.77,50.06,5.2,0.46,,1.65,5.19,32.45,17.8,21.09,22.79,13.72,135.42,15.37,3.08,0.67,72.86,6.89,5.24,30.21,13.08,,,63.23,87.59,3.2,,31.62,,48.32,1.13,33.08,32.06,5.17,10.04,,2.78,1.08,14.26,13.77,1.39,0.81,,,13.77,,4.78,0.86,1.36,0.8,2.34,,3.56,3.42,,3.55,,,26.28,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,27.21,45.63,,,,,,,,48.62,0.32,25.17,44.73,1.81,0.82,0.14,11.53,2.02,,,39.32,2.51,1.67,,0.25,1.73,12.28,7.36,11.96,,,4.4,4.5,8.14,0.32,37.66,11.82,1.73,8.88,22.79,,,7.45,,2.33,,17.33,,37.44,3.47,19.54,14.41,4.65,3.35,,,,,8.9,,1.61,,,8.54,11.95,,0.6,,2.02,5.89,739.29,13.76,20.45,,11.86,,17.26,27.4,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,4.86,58.49,,30.2,11.6,25.1,26.1,12.4,17.3,74.51,3.15,5.25,63.68,5.35,0.45,0.19,196.16,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.75,30.93,18.52,31.76,37.08,23.11,11.37,8.9,3.23,0.74,28.02,3.33,1.88,32.15,18.22,8.72,0.21,181.08,62.47,12.28,,24.34,,29.87,2.74,35.09,26.44,2.17,8.53,,1.46,1.51,,30.42,,1.27,,,21.67,26.24,1.75,1.56,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.78,47.07,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,43.34,0.6,8.8,4.6,30.8,34.3,,16.4,68.83,4.18,,52.09,3.57,0.08,0.16,54.24,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.41,6.85,5.75,75.68,10.53,8.21,0.41,0.38,14.6,0.46,0.5,1.69,3.69,10.17,18.09,,,84.19,7.78,6.66,,4.06,,4.23,1.15,7.55,7.19,0.44,0.31,,,,,57.28,0.7,0.76,,44.1,14.48,15.23,0.34,,1.54,1.07,6.85,24.67,14.91,15.96,,7.05,,13.14,12.1,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,44.36,0.1,22.6,,89.8,,,6.1,34.07,,,41.21,2.04,0.28,0.39,33.44,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.29,5.5,11.02,8.69,5.22,0.3,0.3,10.76,0.25,2.72,13.7,,12.06,,25.9,2.07,41.44,6.83,2.3,,1.39,,2.99,1.34,14.93,11.99,,0.21,,,,,7.6,,,,,4.78,11.78,,1.32,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.41,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.53,53.86,1.4,,10.8,13.1,11.6,16.2,8.4,27.65,3.7,,44.77,2.33,0.03,0.5,249.69,1.01,,2.87,64.89,0.6,0.77,,0.6,2.06,21.07,18.93,30.74,19.61,16.29,5.14,5.9,4.75,0.08,19.19,3.31,2.24,24.88,14.65,9.01,7.41,261.03,42.37,11.09,,20.13,,21.44,23.74,29.07,28.97,2.19,5.85,,1.43,1.79,,30.5,14.42,1.26,,,26.19,48.01,2.4,2.78,161.09,1.01,6.55,468.47,59.97,98.92,,5.75,,3.2,41.16,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,29.89,63.08,0.7,,,35.7,33.4,14.9,16,75.79,,15.93,66.06,4.93,0.5,0.74,264.74,0.75,,88.76,39.8,2.11,1.79,,,,50.99,45.36,32.9,33.66,31.11,9.33,10.66,1.96,0.16,32.42,3.06,,33.33,,20.1,10.95,256.49,90.55,363.33,,17.15,,20.39,38.23,62.29,35.82,,10.71,,,,,33.14,,1.05,,,32.14,54.5,,3.09,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.1,301.32,,,6,45606470933.0,Packaged Software,Technology Services
ADUS,,56.93,,9.9,,22.2,30.1,,10.6,67.56,,1.82,60,4.69,0.45,0.37,93.85,1.38,,11.39,40.81,1.64,0.25,,,,17.67,15.33,15.89,15.03,13.62,1.43,1.54,5.66,0.69,9.71,6.75,,19.65,24.44,15,5.71,109.09,32.11,8.19,,5.91,,8.59,2.15,24.44,21.72,1.16,1.44,,0.9,0.48,,14.88,,0.98,,,13.62,16.11,1.07,1.04,,1.38,6.43,121.61,11.05,9.36,,8.72,,4.15,43.02,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,55.23,,6.5,8,7.3,7.8,10.2,6.9,61.26,4.88,,59.33,0.83,0.01,,71.32,0.65,63.37,83.86,27.23,4.85,1.45,,0.59,3.53,18.61,10.42,,18,10.07,4.17,4.73,5.37,0.28,,,3.76,15.48,,5.68,7.36,97.38,46.23,2.75,,15.36,,20.77,1.67,16.32,16.82,3.06,2.5,,1.21,,,,1.14,0.99,,,7.33,,2.89,,1.74,0.43,2.95,5.86,5.34,10.63,,3.43,,,18.87,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,52.35,,63.2,,,,,31.7,67.95,,,58.45,23.71,6.35,7.88,17.66,11.53,233.81,55.61,50.03,0.33,0.07,,,,24.47,23.57,72.74,,,,5.71,4.09,0.86,7.85,1.26,,,,,,30.85,50.65,,,25.77,,23.32,5.84,24.87,22.64,,6.41,,,,,82.14,2.43,2.91,13.91,6.54,64.45,89.64,,6.66,5.85,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,13.39,53.64,0.9,13,,,,,6.1,71.75,0.4,,58.48,3.65,3.11,1.02,103.62,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.39,27.66,18.71,26,,12.08,2.46,2.32,3.62,0.45,8.93,3.82,0.39,44.44,22.92,,,95.82,35.78,19.54,,7.75,,8.5,3.38,30.48,21.28,1.59,2.36,,1.09,1.73,,26.39,2.29,0.81,,12.92,18.68,26.87,0.96,1.44,5.53,4.1,5.83,21.34,7.5,11.59,,12.21,,,36.43,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,7.91,54.94,,20.5,20.8,11.8,7.9,4,3.1,69.1,13.79,5.15,60.35,2.23,0.32,0.17,49.62,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,3.22,10.54,6.62,28.34,13.28,7.33,3.69,4,9.49,0.68,14.13,3.77,3.22,20.2,22.1,,2.12,52.64,33.23,13.32,,29.69,,26.12,1.28,11.99,22.69,0.88,3.69,,,,,26.09,1.28,0.88,,,9.4,10.57,0.91,1.35,1.63,0.74,7,11.61,9.28,10.3,,5.33,,0.57,36.18,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,43.38,71.13,,3.1,,,,,,77.64,1.26,16.71,74.53,4.4,0.29,0.2,24.14,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.76,24.13,12.11,9.89,13.15,8.89,1.06,1.13,4.14,0.49,11.45,12.19,2.07,14.18,0.02,,4.67,17.57,37.75,81.6,,4.3,,6.51,2.74,21.75,18.89,,0.94,,,,,8.22,1.7,1.17,,,6.15,8.83,,1.51,3.44,0.7,6.27,9.8,8.72,13.49,,7.93,,13.23,23.39,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,22.48,52.58,,6.4,,,5.5,,,51.63,,25.65,51.04,0.72,1,0.04,77.35,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.3,13.32,,15.95,9.39,7.73,8,3.41,0.23,,,,,,,,64.77,33.43,,,41.39,,27.31,0.94,5.56,8.87,,2.31,,,,,,0.67,1.35,,,3.32,4.95,,1.78,1.14,3.68,4.45,3.46,3,19.27,,2.77,,23.76,13.01,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.43,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,25.92,14.46,,,,,2.91,3.86,0.06,,,,8.1,,7.04,4.43,0.0,19.77,1.7,,1.97,,17.69,6.28,46.88,8.79,,0.86,,,,,,,,,,3.59,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AFRM,214.59,44.72,,,,,,5.8,30.4,46.78,,81.47,44.06,1.68,12.29,0.31,38.01,48.83,,14.68,41.18,,2.37,,,,,,486.5,33.8,33.8,5.89,8.33,,0.29,1.71,0.28,,,,,26.97,41.23,54.6,,,,,,4.41,,,,6.01,,,,,372.65,,,,8.8,71.58,,,,5.59,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,79.04,52.09,,6.5,,24.4,19.9,26.5,26.8,58.46,,28.93,54.37,2.21,0.68,0.29,20.58,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.32,10.72,14.91,13.17,10.07,3.85,4.16,6.98,0.45,27.92,8.17,,,24.26,,26.88,21.84,61.25,1.97,,12.98,,27.12,2.61,26.45,32.77,0.6,3.44,,,,,12.34,,,,,9.18,23.2,1.31,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,51.12,,9.1,,,,,8,67.18,0.45,,57.29,1.01,1.56,0.73,4.72,2.57,42.22,38.29,5.06,,0.19,,,0.44,,,,,,3.01,2.49,,0.69,,,0.41,,18.31,,,7.04,4.42,,,,,,1.01,,,,2.32,,,,,,,0.58,,,24.65,,,4.79,1.01,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,42.13,0.2,16.3,20.1,25.7,36.4,,16.7,60.55,1.98,,45.44,3.39,0.14,0.39,110.46,1.46,122.38,46.12,39.04,0.9,0.33,,0.07,1.05,6.54,5.43,15.68,6.3,5.11,0.68,0.64,15.29,0.41,4.06,7.1,1.05,8.47,26.85,10.85,,156.16,26.21,24.95,,8.13,,11.91,1.77,7.07,7.28,0.29,0.57,,,,,14.07,0.94,0.92,,,7.48,9.9,0.29,0.7,2.73,0.67,10.63,38.57,20.48,27.67,,19.36,,1.97,15.94,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,21.69,54.98,,2,17.3,10.6,13.1,24.2,12.7,73.25,4.04,2.51,61.52,3.04,0.96,589.71,12.31,2.36,148.57,91.98,14.67,,,,0.2,0.81,14.74,9.21,37.92,,,4.53,4.56,6.78,0.73,12.1,2.51,0.81,20.37,18.28,,4.49,10.93,37.68,126.42,,20.48,,31.08,1.69,23.43,25.39,1.45,4.79,,,,,39.81,1.38,1.23,,,10.39,26.19,1.43,1.88,1.69,1.27,5.46,9.48,8.74,7.4,,6.58,,0.8,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,,68.9,6.9,36,,,,,,60.6,,,67.75,7.17,11.43,10.79,32.26,12.27,1821.5,1569.84,27.82,,0.09,,,,,,,,,19.74,41.3,,0.87,,,,,,,,79.26,89.26,,,,,,2.23,,,,66.93,,,,,,,,2.77,2.55,,,,,2.23,11.99,,,,,,,,0.71,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,38.28,,,,,,,49.4,31.41,,,37.56,2.78,0.5,9.87,6.04,1.51,,87.16,87.99,,0.08,,,,,,,,,0.32,0.47,,0.38,,,,316.62,,,48.43,50.97,1.61,,,,,,3.71,,,,0.58,,,,,,,,,6.1,,,,,4.28,1.51,,,,,,,,7.76,,,,,7602789688.0,Medical/Nursing Services,Health Services
