Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,,70.93,1.5,7.9,7.7,13.5,33.2,24.7,10.5,89.25,0.94,11.87,78.26,6.81,1.08,0.68,146.22,2.68,117.28,52.11,73.54,1.51,0.41,,0.18,0.63,30.27,25.51,26.14,26.01,22.8,6.28,6.4,3.3,0.57,24.48,3.9,0.65,26.32,16.45,9.5,3.58,142.38,50.56,14.22,,18.35,,19.42,6.83,34.37,28.19,2.35,6.33,,0.91,1.64,,25.86,5.53,1.3,,,21.75,31.76,2.05,2.21,23.78,2.04,11.42,62.86,15.64,21.32,,14.14,,2.25,49.1,,,10,33913792728.0,Medical Specialties,Health Technology
AAL,,47,,10.4,,,,,27,28.19,,,40.66,0.76,0.34,0.19,14.88,0.62,20.89,20.46,14.17,12.45,,,,,13.07,13.07,35.37,10.98,6.82,0.77,0.81,7.65,,2.29,12.57,,5.28,,17.44,3.56,19.68,22.37,1.87,,1.56,,7.6,,13.34,6.43,,0.19,,,,,7.38,,0.43,,,2.56,,,,,0.51,1.25,8.53,7.75,,,4.5,,30.49,9.85,,,8,8696254174.0,Airlines,Transportation
AAON,14.72,52.51,,26.3,8.1,29.5,31.8,,29.5,30.27,0.59,11.64,45.77,22.53,,0.01,81.0,3.23,98.85,15.62,46.26,0.18,0.07,,0.15,0.4,29.19,24.22,134.71,,,,5.7,3.43,0.78,4.23,0.75,0.4,,20.5,,,79.96,34.15,46.97,,15.2,,19.47,8.98,37.94,37.94,1.51,5.77,,2.09,11.88,,136.99,4.36,1.17,,32.53,42.5,77.33,1.76,6.63,11.28,1.54,19.75,39.21,30.05,27.34,,22.64,,0.51,81.25,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,70.98,3.6,,26,,,,8.9,89.47,66.7,,77.99,1.33,0.09,0.13,71.9,1.2,269.01,213.72,25.63,9.01,1.59,,2.7,3.1,56.83,17.61,179.19,20.42,11.31,0.69,0.69,1.76,0.21,0.39,1.01,1.38,19.34,10.69,14,1.34,196.12,40.37,1.5,,0.39,,1.17,1.72,98.19,98.19,,0.38,,,,,100.92,4.45,0.33,,,15.18,,,0.64,4.63,0.29,0.36,2.68,1.95,1.68,,1.62,,,9.46,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,24.27,23.08,2.9,1.3,5.7,20.9,23.2,14.6,15.7,8.21,0.77,,16.05,7.93,0.55,0.68,169.12,1.07,11.88,92.38,21.56,0.81,1.46,,0.15,0.56,21.93,20.04,24.91,22.1,20.22,6.85,6.9,4.56,0.21,27.71,4.07,0.56,26.11,21.47,12.46,2.63,178.33,45.03,40.5,,26.16,,30.76,35.5,26.5,26.5,1.57,6.93,,1.09,1.18,,25,6.43,1.73,,,22.95,26.52,1.44,1.97,35.5,1.02,29.33,279.4,57.36,159.97,,34.58,,3.85,40.12,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,46.63,,,9.7,8.1,22.2,18.4,8.5,56.5,7.75,4.23,48.47,0.63,0.84,0.05,20.8,1.94,,145.67,6.48,6.84,1.43,,1.57,6.1,22.52,11.77,27.86,,,,6.68,4.44,0.4,23.98,8.03,6.2,,6.32,,,33.01,62.84,1.88,,14.66,,27.6,1.1,25.75,25.75,11.2,3.74,,2.15,1.3,9.72,15.61,1.09,0.46,,,8.75,17.73,,0.96,1.12,1.94,2.15,576.18,4.53,5.34,,4.22,,3.18,28.11,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABCL,,40.47,,8.7,,,,,,25,,,35.79,3.03,6.39,9.83,4.87,7.33,,,330.79,,0.07,,,,,,,,,8.29,19.07,,0.77,,,,,,,,1.39,,,,,,,1.21,,,,36.44,,,,,,,,3.34,2.65,,,,,1.42,7.32,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,3.17,45.35,,2.2,20.8,6.6,1,9.8,11,49.17,9.44,,46.69,3.28,0.4,4.67,2.54,0.89,107.25,196.84,24.3,0.15,0.04,,0.77,5.92,10.86,7.9,10.05,8.81,6.65,2.19,2.34,9.21,0.6,23.91,9.54,5.92,13.57,12.73,,5.74,3.25,50.72,8.66,,18.19,,23.51,2.55,13.78,13.08,2.91,2.53,,,,,10.8,1.94,0.44,,,8.17,12.45,,0.77,6.54,0.66,10.71,59.44,17.48,17.21,,17.68,,5.75,12.75,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABG,,41.84,,49.7,,28.2,37.8,,24,28.51,,,37.34,2.57,0.02,0.01,206.42,1.06,37.87,13.72,8,5.3,1.69,,,,9.98,9.33,56.54,9.13,8.47,0.53,0.65,10.02,0.32,1.15,4.04,,6.23,31.92,1.3,15.63,241.78,18.62,6.47,,4.07,,7.23,1.3,7.18,6.29,0.2,0.29,,0.2,2.27,,26.05,,1,,,13.96,81.46,0.25,0.48,,0.45,7.04,28.44,13.52,19.42,,10.24,,0.31,11.87,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,,46.37,2,8.4,5.9,40.8,24.6,,11.1,40.76,2.64,,46.26,2.89,0.06,0.05,40.79,1.4,,,59.87,2.7,0.8,,0.28,2.17,9.56,7.4,20.72,10.31,8.1,0.49,0.49,10.46,0.37,2.36,7.39,2.21,12.33,24.48,,1.68,53.25,,4.97,,3.1,,5.06,1.42,10.75,13.1,0.81,0.33,,0.71,1.22,,14.01,,0.86,,,11,12.3,0.8,0.78,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.03,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
