Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,1.07,53.07,18.68,,38.3,,,,,322.31,8,53.14,,,53,4.75,0.99,4.98,137.46,1.62,,33.1,6.78,0.96,0.27,,,,33.52,32.68,18.69,21.85,21.5,6.25,7.09,2.98,0.38,37.96,4.79,,30.79,,,10.67,166.35,83.07,22.92,,16.96,,15.01,10.15,48.23,48.23,,8.17,,,,,21.64,0.83,4.9,,,18.6,21.64,36.43,,,11.18,1.62,7.98,839.68,21.23,22.05,,19.8,,4.01,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,13.08,50.1,3.44,0.7,6.3,12.3,6.8,6.7,,,5.8,38.73,3.49,15.29,47.28,5.3,0.52,0.52,116.29,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.87,28.5,19.82,32.35,22.39,17.68,4.66,5.09,3.51,0.54,15.74,3.22,1.87,22.53,11.29,8.9,6.48,108.51,55.55,11.5,,13.99,,16.24,5.07,35.35,25.73,2.24,4.95,,1.39,1.62,,31.35,1.07,5.12,1.15,,,23.32,40.91,3.19,1.94,22.94,1.14,7.9,65.41,12.45,14.86,,10.65,,3.35,41.53,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,24.32,63.59,8.65,,6.9,,13.2,4.1,,3.27,5.9,57.59,0.18,8.69,62.18,2.93,1.75,0.61,108.8,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.18,29.05,15.44,47.77,,,1.95,2.32,3.44,0.56,4.86,2.28,0.18,24.61,17.99,26.64,11.51,76.87,19.84,4.58,,5.17,,7.87,2.18,41.37,33.68,1.67,2.14,,,,,43.91,1.42,2.67,,,,16.78,25.79,2.15,1.47,4.74,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,55.39,,,,,38.8,40.9,46.1,223.57,16.4,59.11,,,55.47,2.74,1.64,11.45,16.3,2.29,235.21,82.57,38.31,0.4,0.09,,,,20.03,18.05,11.09,13.74,16.94,2.2,2.42,4.99,0.59,21.82,7.47,,21.36,,,15.88,33.86,91.61,,,13.83,,12.08,4.7,20.9,20.9,0.94,2.89,,,,,13.33,0.48,2.31,,16.3,6.97,13.33,20.33,,,5.74,2.11,15.57,203.67,21.17,27.32,,51.02,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,45.97,,,12.2,,,16.9,,,10.9,73.84,,,57.54,1.77,0.13,0.04,42.25,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.98,9.24,,9.44,7.46,1.7,1.88,8.35,0.52,,,,11.77,0.75,10.74,8.88,85.03,96.45,5.11,,8.99,,17.48,1.28,13.85,12.05,,1.23,,,,,,0.5,1.73,0.58,,,30.01,,,1.27,5.59,1.06,5.05,19.42,10.06,9.78,,8.25,,,124.26,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,63.31,,,100.9,,,,,,,53.41,,,60.48,,5.79,,,6.03,,,,,,,,,,,,,,53.5,,,,,,,,,23.03,,,,,,,,,6.63,,,,,,,,,,,,,9,8.44,,,,,6.14,6.03,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,56.22,,,18.8,33.9,6,,,132.17,4.2,50.84,2.45,,55.73,3.53,0.04,0.02,19.34,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.45,14.46,5.97,32.03,12.58,6.52,0.31,0.32,6.92,0.11,0.99,7.02,2.45,8.53,16.42,,1.83,21.46,27.85,3.83,,1.25,,2.28,3.71,11.31,7.74,0.57,0.14,,,,,14.39,0.9,,,,,4.21,14.27,1.22,0.81,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.02,28.44,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,80.49,60.38,1.1,2.6,5.9,,7,21.8,,142.28,6.8,58.5,,39.96,59.99,3.79,0.26,0.17,56.52,1.56,,21.51,50.45,2.07,0.77,,,,18.5,13.81,24.51,,15.17,3.95,4.23,5.41,0.43,17.25,4.71,,28.55,13.08,31.06,7.94,34.11,52.2,4.73,,14.04,,22.14,4.46,26.66,24.36,2.03,3.77,,1.24,1.87,,21.76,1.66,,1.44,,,19.11,24.35,2.35,1.67,,1.56,6.9,262.89,15.7,17.86,,8.99,,3.19,57.67,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,42.72,,0.9,22.7,,62.7,72,31,57.41,34.8,61.23,,,48.81,6.85,2.3,13.15,76.2,4.45,183.28,30.95,67.21,0.16,0.05,,,,7.48,7.07,11.23,,7.43,1.77,1.84,13.37,0.73,16.36,7.1,,15.48,24.93,,,113.68,44.28,44.08,,20.65,,21.88,2.54,11.27,11.27,0.23,2.31,,,,,14.26,0.67,1.13,1.03,11.42,3.26,12.94,14.02,0.45,1.05,2.54,3.29,17.31,67.54,25.93,24.8,,28.79,,2.45,24.19,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,56.73,58.22,30.32,,,,2.6,0.1,,,,70.66,,60.65,61.22,10.06,4.19,8.79,88.65,4.29,,,71.34,,0.14,,,,,,1187.12,,,50.17,29.95,,0.63,2.3,0.07,,,,,12.84,0.0,,,,,,,9.91,,,,29.27,,,,,603.06,,,,16.39,15.66,184.7,,,,9.91,4.29,,,,,,,,0.28,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.06,64.43,11.05,2.5,,,13,17,11,,9.8,64.08,0.77,26.46,65.33,2.46,0.25,0.52,114.66,1.13,,56.38,59.69,2.8,1.39,,0.19,0.77,18.6,15.53,23.74,15.35,13.69,2.18,1.04,5.38,0.18,4.4,4.66,0.92,22.5,9.92,11.48,4.13,101.52,6.73,4.98,,2.5,,5.74,6.96,38.74,25.37,2.62,0.98,,,,,22.44,1.13,,2.03,,,19.19,47.91,4.18,2.04,,1.13,3.46,112.49,16.41,18.05,,11.41,,3.16,168.62,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,2.25,53.06,1.11,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,54.63,2.68,22.68,53.87,7.42,0.26,1.22,352.54,1.1,,20.51,69.84,0.37,0.15,,0.43,1.52,23.05,20.1,26.11,21.13,17.2,3.29,3.47,4.34,0.51,13.27,3.91,1.69,27.49,13.18,8.98,7.11,331.29,32.61,162.73,,11.19,,14.79,7.79,30.84,29.48,3.17,3.46,,1.42,1.13,,26,1.06,8.23,1.23,,,24.56,37.48,3.09,1.71,51.69,1.1,13.75,236.59,27.79,26.8,,19.63,,2.65,38.2,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,7.98,69.83,,,,,,,,,30.6,75.41,,,72.66,3.88,0.68,2.5,22.83,1.51,,452.01,118.12,,0.25,,,,,,425.05,,,4.71,6.23,,0.44,1.43,0.22,,597.98,,,28.68,18.63,51.48,,,,,,8.36,,,,6.24,,,,,465.95,1.23,,,,61.7,89.9,,,,33.57,1.51,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,54.88,,1.7,9.4,,17.7,16.7,11.4,,16.8,55.9,,9.97,56.25,12.16,0.78,1.24,516.26,1.11,,49.25,33.27,0.78,0.42,,,,32.75,29.11,34.47,20.5,19.15,9.49,10.78,3.05,0.49,31.27,2.88,,25.12,19.24,13.4,10.79,584.74,88.66,51.2,,25.59,,35.93,15.79,43.6,28.87,1.35,11.22,,0.92,1.14,,35.68,0.88,18.38,0.87,,,34.72,50.83,1.74,2.29,263.4,1.11,18.17,291.22,33.73,34.74,,22.82,,2.99,64.78,,,10,241068062221.0,Packaged Software,Technology Services
ADC,22.99,47.47,0.69,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,32.54,5.48,21.26,42.88,1.81,0.08,0.01,74.53,0.74,,573.52,54.1,5.08,0.51,,1.67,4,37.2,20.95,25.16,32.17,19.38,16.81,18.38,2.69,0.65,73.03,5.42,4.05,40.59,11.66,2.17,11.35,74.12,87.94,2.87,,31.62,,48.86,1.51,41.18,41.8,6.74,12.52,,3.62,1.35,17.63,17.16,1.01,1.83,1,,,17.16,,6.32,1.05,1.8,0.74,2.41,,3.83,3.64,,3.69,,,33.42,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,30.71,54.96,2.47,,,,,,,13.28,,70.35,0.28,5.95,58.79,1.94,1.25,0.17,12.45,3.42,,,38.31,2.94,1.41,,0.19,1.57,18.15,9.98,13.9,,,4.87,5.27,5.51,0.35,37.93,9.58,1.57,9.12,13.89,,,9.35,,1.91,,12.01,,30.96,3.6,34.58,11.64,3.75,4.05,,,,,10.76,1.33,,1.97,,,9.77,14.68,,0.64,,3.42,3.78,475.57,9.9,11.55,,10.09,,9.97,95.77,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,23.17,53.92,3.1,1.9,,10.4,9.3,16.8,1.7,,1.2,68.45,2.84,,58.89,5.79,0.79,0.31,221.54,1.84,136.23,40.16,47.5,1.82,0.22,,0.89,1.65,55.26,27.6,37.16,31.81,24.08,11.29,12.31,1.81,0.73,33.12,2.84,1.68,30.89,16.81,20.04,11.24,152.89,57.08,6.42,,17.35,,21.96,3.13,67.34,54.53,5,11.77,,2.85,1.87,,35.42,1.45,,1.69,,,28.68,36.86,3.9,1.8,,1.35,3.37,46.57,4.62,4.63,,4.23,,1.4,51.16,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,50.37,,2.6,9.4,7.7,25.1,24.8,,89.18,15,64.57,4.88,,56.42,3.13,0.04,0.07,53.17,1.4,50.57,24.48,21.74,2.74,0.52,,0.39,3.72,12.12,8.81,10.36,13.93,9.69,0.42,0.42,8.25,0.42,4.05,13.86,3.72,11.46,23,,,78.27,7.08,3.58,,2.07,,2.85,1.16,15.11,10.76,0.59,0.32,,,,,7.73,0.68,0.9,0.76,,,5.4,7.23,0.56,1.39,1.7,0.84,3.34,14.4,8.6,7.7,,4.13,,15.83,11.66,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,51.71,,3.5,,,,,,,4.5,68.35,,,57.05,1.76,0.26,0.39,19.9,1.11,21.21,66.18,45.49,3.67,1.13,,,,9.82,4.85,11.49,8.24,4.5,0.23,0.22,10.18,0.23,1.89,16.4,,9.93,25.61,30.6,,37.64,6.32,2.09,,0.12,,2.72,0.79,86.52,10.83,0.56,0.12,,,,,6.45,0.53,,,,,3.32,10.04,0.52,0.6,,0.9,0.19,23.38,5.76,0.85,,4.79,,19.14,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,23.71,62.89,4.58,1.2,,13.8,15.3,15.1,13,13.01,9,59.79,3.23,18.1,62.08,3.12,0.19,0.79,303.57,1.01,,3.27,65.98,1.56,1.75,,0.59,1.85,23.36,21.18,31.06,23.63,21.82,6.21,6.87,4.28,0.11,22.11,3.3,2.03,30.5,14.81,8.76,7.46,270.4,42.56,9.92,,20.87,,21.92,23.14,32.4,32.19,2.66,6.78,,1.58,1.74,,30.56,1.12,10.36,1.32,,,26.78,44.03,2.57,3.07,74.96,1.01,7.01,518.83,59.25,86.24,,6.18,,1.73,45.58,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,17.31,56.09,1.54,,3.7,,,,,,,55.94,2.66,0.28,56.61,0.44,0.08,0.01,7.52,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.66,29.74,7.88,13.05,,5.15,2.86,2.8,3.36,0.24,21.42,16.49,2.91,9.27,7.22,26.05,2.58,6.8,78.76,1.95,,17.19,,20.04,1.76,7.83,14.43,,1.41,,,,,6.61,1.11,,,,,3.99,5.3,,0.6,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.8,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,40.96,46.85,,,9.9,,22.2,30.1,,18.33,10.6,52.68,,11.28,48.57,8.43,1.41,4.48,122.2,2.11,,11.17,35.23,0.41,0.05,,,,19.23,17.01,16.29,13.23,11.89,1.41,1.82,5.2,0.82,11.15,5.7,,21.37,23.75,12.49,12.28,102.47,32.28,12.12,,6.5,,9.15,2.34,27.96,23.59,1.26,1.83,,0.97,0.53,,16.48,1.19,3.43,1.18,125.98,17.38,15.27,18.96,1.21,1.21,11.22,2.11,6.89,155.12,11.61,9.24,,9.02,,2.99,49.67,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEHR,,52.06,,,99.7,,,,,52.85,46.7,68.29,,8.06,57.47,10.71,2.45,5.64,12.22,6.03,461.76,71.29,51.67,0.87,0.06,,,,56.38,44.59,,,,,5.88,1.77,0.84,,,,40.73,,,24.38,21.18,50.48,,,49.64,,10.43,2.95,12.47,11.21,,6.12,,,,,,0.58,1.34,2.32,24.94,5.2,2036.71,20.5,,3.52,3.6,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,14.29,63.52,10.86,0.9,13,,,,,,6.1,72.46,0.34,1.26,66.6,4.57,2.25,0.99,118.05,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,80.45,36.03,60.67,,12.08,2.83,3.04,1.24,0.53,5.01,1.66,0.34,23.7,15.08,,,85.27,35.16,2.31,,2.91,,4.34,3.82,103.55,32.34,2.41,2.99,,1.65,3.92,,59.88,1.38,2.98,1.06,,14.02,33.52,92.34,2.55,1.82,6.17,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.86,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,57.75,50.54,8.59,,20.5,20.8,11.4,7.9,4,4.55,3.1,49.4,7.83,25.02,50.77,3.37,0.59,0.61,85.99,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.84,23.21,12.71,23.43,12.73,8.8,4.46,5.41,4.31,0.69,23.84,4.31,1.84,17.84,11.49,24.96,12.97,63.12,40.9,27.86,,13.05,,34.15,2.18,43,25.01,0.98,5.66,,,,,23.86,1.36,1.77,1.29,,,12.5,27.51,2.8,2,2.74,0.83,3.5,8.35,6.58,5.13,,5.69,,2.43,55.48,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,,59.49,,,10.5,45.5,,,66.4,90.5,5.8,77.08,2.2,,66.67,4.16,0.24,0.15,19.93,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.52,11.43,7.47,16.89,9.79,6.79,0.89,0.92,8.75,0.48,5.42,7.67,2.52,10.32,0.77,11.57,3.38,18.03,39.18,,,4.58,,8.01,2.26,15.94,12.01,,0.73,,,,,13.29,1.11,1.2,0.89,,,8.29,24.52,,1.28,2.69,0.74,7.04,18.72,16.01,14.43,,11.24,,11.96,17.79,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,20.79,51.48,,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.83,4.81,7.96,52.79,0.9,0.04,0.01,97.02,0.57,84.7,104.49,18.81,5.79,1.66,,0.71,3.63,22.35,12.58,,17.26,10.95,4.34,4.9,4.47,0.27,,,3.8,16.47,1.17,12.97,4.81,93.68,61.23,2.17,,13.46,,20.61,1.94,19.56,19.48,3.54,2.62,,,,,,1.04,1.3,1.12,,,8,,,11.41,1.94,0.41,2.7,5.48,4.94,10.22,,4.35,,0.74,20.64,,,10,41234689544.0,Electric Utilities,Utilities
AER,35.72,56.05,2.03,,6.4,,,5.5,,3.17,,51.43,0.76,1.23,55.96,0.74,2.25,0.08,97.14,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.76,30.72,13.72,,15.95,9.39,7.73,8.1,3.26,0.23,,,1.02,8.02,,12.74,2.68,84.71,32.61,,,32.41,,26.37,1.1,7.85,9.97,,2.48,,,,,,1.15,0.76,1.45,,,3.45,7.46,,1.63,1.29,4.45,3.53,3.38,2.94,15.15,,2.69,,11.46,15.15,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,32.3,,,,5,,6.9,,,7.2,40.13,6.78,,34.13,0.42,0.16,0.07,13.05,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.31,25.72,13.88,,9.79,7.98,2.09,2.99,3.89,0.07,,,5.31,6.31,,6.64,3.45,21.49,19.44,1.43,,8.34,,17.25,2.82,9.06,5.63,,0.76,,,,,,0.61,1.51,0.79,,,3.91,,,,9.13,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.66,,,,5,,6.9,,,7.2,31.65,,,33.52,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,25.72,13.88,,,,,2.99,3.89,0.07,,,,6.72,,6.64,3.45,0.0,19.44,1.43,,8.34,,17.25,2.81,9.03,5.61,,0.75,,,,,,,,,,,3.88,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
