Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,,54.16,2,8.4,5.9,40.8,24.6,,11.1,73.77,2.62,,60.59,2.9,,0.06,0.05,41.31,1.4,,,59.87,2.7,0.8,,0.28,2.13,9.69,7.5,21.01,10.45,8.21,0.49,0.49,10.32,0.37,2.36,7.24,2.16,12.59,24.31,,1.68,53.23,,4.97,,,3.1,,5.06,1.45,10.98,13.38,0.83,0.34,,0.72,1.23,,14.3,,0.87,,,11.23,12.55,0.81,0.79,,1.4,5.1,67.17,11.18,14.12,,7.45,,,22.49,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,16.92,56.15,,38.3,,,,,8,57.01,,9.57,55.96,5.56,,1.01,4.37,157.47,1.66,,30.09,8.04,1.03,0.28,,,,40.82,40.01,22.69,26.8,22.74,8.09,8.99,2.45,0.4,38.86,3.94,,33.56,,3.58,13,163.81,82.83,18.29,,,48.32,,15.31,11.99,21.22,21.22,,10.22,,,,,26.46,3.63,,,24.92,26.23,18.17,,,13.62,1.66,24.12,820.81,23.88,72.17,,67.71,,2.43,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,11.24,70.95,0.7,6.3,12.3,6.8,21.3,,5.8,82.1,3.29,9.96,75.66,5.37,,0.53,0.47,118.64,1.64,133.76,86.26,57.28,1.48,0.41,,0.49,1.73,29.68,20.55,42.83,23.4,20.31,5.17,5.4,3.37,0.53,12.61,2.43,1.83,26.11,15.93,0.9,1.81,106.66,55.19,10.17,,,14.27,,16.15,5.39,36.83,28.84,2.51,5.23,,1.05,2.12,,41.47,6.53,1.27,,,28.9,43.07,2.2,1.91,34.11,1.16,7.8,72.21,12.35,15.31,,10.58,,2.7,46,,,10,176555322492.0,Medical Specialties,Health Technology
ACAD,25.23,35.92,,,,6.1,5.7,12,11.6,28.96,,,33.09,4.03,,1.65,6.06,23.24,2.38,135.45,198.95,41.42,,0.16,,,,,,,19.79,25.51,3.93,5.71,,0.57,,,,33,,,25.48,30.23,95.86,,,,,,,10.74,,,,6.15,,,,,,,,50.52,16.6,,,,,13.19,2.28,,,,,,,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,13.28,51.13,,11.8,,,16.9,,10.9,42.68,,6.54,48.65,2.42,,0.11,0.07,83.45,0.67,18,472.02,43.34,7.93,0.54,,,,142.67,47.68,238.25,15.31,12.29,2.82,3.18,0.7,0.52,3.03,1.13,,23.13,6.07,,11.04,84.84,96.38,6.25,,,,,17.52,2.77,,24.95,,2.61,,,,,87.82,4.11,1.13,,,16.51,,,2.05,15.93,0.67,,2.53,1.24,,,6.77,,0.6,347.71,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,6.74,30.14,,,,13.9,48,21.1,10.6,20.82,2.37,,26.79,3.55,,0.03,0.02,20.28,0.85,31.8,26.09,3.33,3.19,5.83,,0.16,2.34,12.13,5.7,68.92,10.49,6.01,0.33,0.33,8.24,0.1,0.49,3.31,2.34,7.89,22.7,3.62,1.85,21.88,27.77,3.79,,,1.71,,2.6,4.67,8.76,6.9,0.27,0.16,,,,,29.54,,,,,4.6,18.68,0.47,0.89,,0.19,5.02,14.24,12.08,73.94,,7.61,,,37.96,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,16.32,54.64,2.3,4.3,,14.6,29.6,8.3,5.5,54.68,,23.85,54.74,2.28,,0.15,0.13,32.86,1.3,,22.68,72.2,3.25,0.91,,,,21.49,12.8,53.9,,12.01,2.81,3.03,4.65,0.37,5.62,2.38,,18.87,17.1,,4.79,31.18,49.84,2.62,,,6.24,,13.75,2.78,38.71,22.61,1.31,2.37,,1.57,3.23,,42.14,,0.97,,,27.29,57.03,1.85,1.25,,1.3,2.82,94.88,8.74,7.5,,4.65,,3.22,37.31,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,1.17,35.73,0.9,22.7,,62.7,72,31,34.8,35.94,,,33.31,7.9,,1.78,11.2,112.65,3.79,162.49,34,59.97,0.15,0.05,,,,11.1,10.61,23.14,,11.25,2.98,2.79,9.01,0.68,12.05,3.77,,,22.81,,27.25,121.11,43.46,49.71,,,21.78,,23.51,4.18,14.9,14.9,0.3,3.25,,,,,26.94,1.69,1.69,41.42,5.56,23.39,27.3,0.61,1.8,4.18,2.71,21.61,84.29,32.35,32.58,,38.22,,1.48,43.08,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,120.78,62.67,,,,,,,,75.13,,72.54,65.99,5.12,,2.54,4.05,65.8,2.84,,,211.86,,0.41,,,,,,30.32,,,47.94,67.09,,0.43,221.31,2.99,,,,,,0.0,,,,,,,,12.31,,,,68.07,,,,,30.27,,,35.01,22.31,26.02,,,,12.03,2.84,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,2.12,50.07,4.6,,,0.1,22.9,46.8,7.7,50.18,0.85,0.5,50.31,2.13,,0.2,0.44,88.83,1.05,,54.73,61.01,4.81,1.21,,0.21,0.85,34.96,24.13,23.03,14.67,12.78,1.88,0.92,2.86,0.2,3.98,4.89,0.99,19.68,8.83,58.7,,82.28,6.54,5.01,,,0.42,,5.51,5.4,198.24,24.67,8.81,0.83,,,,,20.82,,2.01,,,17.21,76.12,,1.75,,1.05,0.54,42.47,6.94,2.56,,9.39,,4.29,133.06,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,37.03,62.13,0.3,15.1,11.9,7.8,16.1,6.2,13.6,71.49,2.14,12.39,64.33,8.45,,0.41,2.32,374.78,1.33,,20.67,69.65,0.29,0.12,,0.4,1.28,25.3,21.92,25.8,23.38,19.23,3.51,3.61,3.95,0.52,13.98,3.81,1.36,31.35,15.05,12.3,6.75,343.23,32.5,160.43,,,10.65,,13.6,8.88,35.04,32.7,2.92,3.74,,1.81,1.14,,26.74,6.39,1.35,,,25.34,38.39,2.72,1.93,28.57,1.33,13.89,213.29,28.33,27.64,,20.55,,2.49,43.85,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,5.96,75.12,,,,,,,30.6,88.49,,,81.53,3.84,,1.23,3.57,17.75,2.12,,500.24,126.62,,0.25,,,,,,,,,4.25,5.43,,0.5,,,,439.22,,,22.28,15.55,49.2,,,,,,,6.29,,,,5.9,,,,,,,,,11.91,,,,,10.89,2.12,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,90.7,37.65,1.7,9.4,,17.7,14.1,11.4,16.8,39.61,,10.45,36.27,14.38,,0.95,1.92,559.95,1.34,,51.51,36.2,0.52,0.25,,,,35.54,31.56,35.39,24.97,23.05,11.46,12.66,2.81,0.56,35.77,2.78,,30.86,22.29,15.1,11.31,577.07,87.87,58.85,,,27.97,,34.26,15.2,46.72,39.76,1.86,13.06,,1.29,1.19,,36.5,13.2,1.05,,,34.71,48.86,1.86,2.66,95.64,1.34,19.31,290.37,34.43,36,,21.47,,1.86,79.17,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,34,,5.9,6.7,5.7,1.7,14.6,5.9,24.69,7.29,,30.99,1.41,,0.09,0.01,54.95,0.8,,516.77,50.06,5.2,0.46,,1.65,5.3,31.95,17.53,20.77,22.79,13.72,133.36,15.13,3.13,0.67,72.86,7.04,5.36,29.59,13.23,,,63.78,87.59,3.2,,,31.62,,48.32,1.11,32.35,31.35,5.06,9.82,,2.7,1.05,13.94,13.47,1.35,0.78,,,13.47,,4.64,0.83,1.33,0.8,2.34,,3.56,3.42,,3.55,,,25.73,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,23.12,42.64,,,,,,,,39.7,0.32,20.68,40.08,1.81,,0.82,0.14,11.33,2.02,,,39.32,2.51,1.67,,0.25,1.76,12.18,7.3,11.98,,,4.36,4.46,8.21,0.32,37.66,11.97,1.76,8.74,22.73,,,7.44,,2.33,,,17.33,,37.44,3.43,19.31,14.24,4.59,3.33,,,,,8.8,,1.59,,,8.42,11.79,,0.59,,2.02,5.89,739.29,13.76,20.45,,11.86,,17.28,27.12,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,4.85,44.08,,30.2,11.6,25.1,26.1,12.4,17.3,34.79,3.2,5.82,41.15,5.15,,0.45,0.19,191.76,1.51,135.78,43.38,47.51,1.26,0.2,,0.46,1.83,29.68,17.77,30.48,35.58,22.17,10.91,8.54,3.37,0.74,28.02,3.48,1.96,30.77,18.36,8.72,0.17,180.46,62.47,12.28,,,24.34,,29.87,2.62,33.59,25.3,2.07,8.17,,1.42,1.47,,29.12,,1.24,,,20.74,25.11,1.71,1.53,,0.98,5.72,79.68,7.17,7.84,,6.96,,3.95,45.03,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,35.94,0.6,8.8,4.6,30.8,34.3,,16.4,39.5,4.25,,38.65,3.55,,0.08,0.16,53.11,1.69,53.88,25.28,21.49,1.48,0.38,,0.23,3.49,6.73,5.65,74.34,10.34,8.06,0.4,0.37,14.86,0.46,0.5,1.73,3.77,9.95,18.05,,,84.21,7.78,6.66,,,4.06,,4.23,1.12,7.38,7.03,0.43,0.3,,,,,55.98,0.69,0.74,,43.18,14.15,14.89,0.34,,1.51,1.07,6.85,24.67,14.91,15.96,,7.05,,13.45,11.83,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,45.34,0.1,22.6,,89.8,,,6.1,34.68,,,42.41,2.04,,0.28,0.39,33.94,1.15,22.66,64.76,44.66,3.04,1.12,,,,9.33,5.52,11.07,8.73,5.24,0.3,0.3,10.72,0.25,2.72,13.61,,12.13,,25.9,2.07,41.43,6.83,2.3,,,1.39,,2.99,1.34,15.03,12.08,,0.21,,,,,7.65,,,,,4.81,11.86,,1.34,,0.91,2.27,35.35,8.59,9.62,,7.63,,11.33,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.81,59.99,1.4,,10.8,13.1,11.6,16.2,8.4,39.14,3.7,,53.23,2.34,,0.03,0.5,251.13,1.01,,2.87,64.89,0.6,0.77,,0.6,2.05,21.22,19.07,30.97,21.22,17.59,5.49,5.94,4.71,0.08,19.19,3.28,2.23,27.47,14.64,9.01,7.41,260.66,42.37,11.09,,,20.13,,21.44,23.91,29.29,29.18,2.21,5.89,,1.44,1.8,,30.73,14.51,1.27,,,26.39,48.37,2.41,2.79,162.3,1.01,6.55,468.47,59.97,98.92,,5.75,,3.16,41.44,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,27.74,51.23,0.7,,,35.7,33.4,14.9,16,38.96,,14.36,46.5,4.78,,0.5,0.74,258.17,0.75,,88.76,39.8,2.11,1.79,,,,49.46,43.99,31.91,32.64,30.17,9.05,10.34,2.02,0.16,32.42,3.17,,32.15,,20.1,10.95,256.24,90.55,363.33,,,17.15,,20.39,36.83,60.06,34.54,,10.32,,,,,31.95,,1.02,,,30.99,52.54,,3.01,,0.75,10.08,284.48,21.54,81.35,,9.59,,2.18,290.06,,,6,45606470933.0,Packaged Software,Technology Services
ADT,,63.82,,,,,,,,74.51,1.93,1.71,67.77,0.42,,0.1,0.03,7.26,0.72,55.53,62.14,28.64,4.52,2.99,,0.35,1.95,26.25,7.21,16.1,,6.13,3.12,2.21,3.96,0.19,14.28,15.06,2.23,19.43,9.13,,,6.66,65.95,2,,,0.54,,15.76,2.05,179.75,18.2,,1.04,,,,,7.29,,,,,3.96,13.72,,0.57,,0.63,0.22,18.01,4.04,1.15,,13.55,,2.82,,,,2,5285531149.0,Miscellaneous Commercial Services,Commercial Services
AEE,,57.09,,6.5,8,7.3,7.8,10.2,6.9,66.75,4.9,,62.31,0.83,,0.01,,71.19,0.65,63.37,83.86,27.23,4.85,1.45,,0.59,3.52,18.64,10.43,,18.02,10.09,4.17,4.74,5.36,0.28,,,3.75,15.53,,5.68,5.36,97.28,46.23,2.75,,,15.36,,20.77,1.68,16.36,16.86,3.07,2.51,,1.2,,,,1.14,0.98,,,7.34,,2.88,,1.74,0.43,2.95,5.86,5.34,10.63,,3.43,,,18.91,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,41.14,,63.2,,,,,31.7,35.82,,,40.79,21.58,,6.35,7.88,16.25,11.53,233.81,55.61,50.03,0.33,0.07,,,,21.85,21.04,64.94,,,,5.1,4.58,0.86,7.85,1.39,,,,,,30.8,50.65,,,,25.77,,23.32,5.27,22.44,20.42,,5.78,,,,,74.09,2.23,2.68,12.81,6.03,58.14,80.86,,6.14,5.27,7.28,23,57.74,24.19,28.53,,52.84,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,11.93,39.34,0.9,13,,,,,6.1,27.13,0.4,,35.05,3.56,,3.11,1.02,101.2,5.1,128.37,54.08,61.89,4.98,0.89,,0.08,0.41,26.18,17.71,24.61,,12.08,2.33,2.2,3.82,0.45,8.93,4.04,0.41,42.19,23.08,,,95.86,35.78,19.54,,,7.75,,8.5,3.2,28.86,20.15,1.5,2.24,,1.06,1.69,,24.98,2.23,0.8,,12.62,17.69,25.44,0.94,1.41,5.24,4.1,5.83,21.34,7.5,11.59,,12.21,,,34.49,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,6.8,47,,20.5,20.8,11.8,7.9,4,3.1,45.86,14.22,1.34,48.17,2.18,,0.32,0.17,48.06,2.09,107.83,53.92,0.46,0.5,0.1,,0.73,3.33,10.29,6.43,27.5,13.28,7.33,3.58,3.86,9.72,0.68,14.13,3.89,3.33,19.05,22.17,,,52.63,33.23,13.32,,,29.69,,26.12,1.24,11.61,21.98,0.86,3.58,,,,,25.27,1.24,0.85,,,9.1,10.24,0.88,1.31,1.58,0.74,7,11.61,9.28,10.3,,5.33,,0.59,35.04,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,37.93,67.29,,3.1,,,,,,66.6,1.27,16.86,68.79,4.35,,0.29,0.2,23.75,1.63,78.83,27.1,16.59,2.57,0.7,,0.23,1.81,23.62,11.85,9.68,12.87,8.71,1.04,1.11,4.23,0.49,11.45,12.51,2.12,13.83,0.12,,4.27,17.56,37.75,81.6,,,4.3,,6.51,2.67,21.2,18.41,,0.92,,,,,8.02,1.67,1.15,,,5.99,8.61,,1.48,3.36,0.7,6.27,9.8,8.72,13.49,,7.93,,13.58,22.84,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,,60.94,,5.4,5.4,6.6,7.6,8.6,6.8,63.45,5.33,,63.26,0.85,,0.05,0.01,85.19,0.6,65.49,106.07,18.49,6.03,1.69,,0.74,4.1,21.94,12.12,,17.97,10.51,4.06,4.47,4.56,0.27,,,4.22,14.81,1.21,6.07,6.36,104.59,57.84,2.14,,,11.7,,19.33,1.73,19.15,18.66,4.24,2.24,,,,,,1.23,1.02,,,10.21,,3.37,23.93,1.73,0.44,2.4,5.33,4.83,9.31,,3.92,,,18.19,,,10,41234689544.0,Electric Utilities,Utilities
AER,22.61,47.45,,6.4,,,5.5,,,37.75,,24.45,43.06,0.71,,1,0.04,77.18,3.73,5.07,59.78,4.99,10.24,2.81,,,,29.2,13.28,,15.95,9.39,7.73,7.97,3.42,0.23,,,,,,,13.1,64.72,33.43,,,,41.39,,27.31,0.93,5.49,8.75,,2.28,,,,,,0.67,1.35,,,3.28,4.89,,1.78,1.14,3.68,4.45,3.46,3,19.27,,2.77,,24.09,12.84,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,30.34,,,5,,6.9,,7.2,15.05,5.62,,25.08,0.43,,0.19,0.07,15.2,0.68,30.19,73.93,49.06,10.54,10.8,,0.38,4.45,25.71,14.34,,17.21,10.92,3.06,2.89,3.89,0.06,,,4.49,7.92,,7.04,5.08,25.6,19.77,1.7,,,1.97,,17.69,6.12,45.64,8.56,,0.83,,,,,,,0.93,,,3.49,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.43,,0.19,0.07,62.61,0.68,30.19,73.93,49.06,10.54,10.8,,,,25.71,14.34,,,,,2.89,3.89,0.06,,,,7.92,,7.04,5.08,0.0,19.77,1.7,,,1.97,,17.69,6.11,45.64,8.56,,0.83,,,,,,,,,,3.49,,,,,0.61,0.6,5.35,4.24,9.91,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,66.76,,,,,,,,70.85,4.02,,70.24,3.74,,2.42,2.61,18.86,3.22,20.1,45.73,49.34,0.41,1.71,,0.05,3.94,3.14,2.81,12.78,,2.74,1.28,1.49,31.85,0.06,11.65,6.34,4.35,9.41,,,19.99,0.0,52.8,24.18,,,36.66,,47.14,14.38,22.84,6.58,,1.82,,,,,15.61,2,,,,3.83,,,,14.07,3.1,23.66,45.2,34.45,80.3,,41.34,,,,,,2,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,197.43,43.27,,,,,,5.8,30.4,40.83,,94.67,41.49,1.66,,12.29,0.31,37.52,48.83,,14.68,41.18,,2.37,,,,,,481.73,59.79,60.39,7.15,8.54,,0.29,1.71,0.29,,,,,26.97,41.11,54.6,,,,,,,4.35,,,,5.93,,,,,367.65,,,,8.69,70.61,,,,5.51,48.83,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,69.43,54.27,,6.5,,24.4,19.9,26.5,26.8,67.05,,30.19,58.13,2.22,,0.68,0.29,20.64,1.18,3.2,142.83,61.71,2.73,0.81,,,,14.46,10.82,15.05,13.17,10.07,3.85,4.2,6.92,0.45,27.92,8.09,,,24.22,,26.88,21.81,61.25,1.97,,,12.98,,27.12,2.63,26.71,33.09,0.6,3.48,,,,,12.46,,,,,9.26,23.43,1.31,,,1.18,4.77,61.33,12.5,10.8,,9.96,,,,,,6,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,40.48,,9.1,,,,,8,35.37,0.46,,40.08,0.92,,1.56,0.73,4.49,2.57,42.22,38.29,5.06,,0.19,,,0.47,,,,,,2.84,2.33,,0.69,,,0.43,,18.2,,,7.59,4.42,,,,,,,0.95,,,,2.18,,,,,,,0.55,,,23.15,,,4.54,0.95,2.04,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
