Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,1.5,42.87,,50.3,,28.2,37.8,,24,30.07,,7.13,37.96,2.69,0.01,0.01,232.7,1.06,39.87,15.83,3.89,6.19,1.53,,,,12.87,11.76,99.05,10.77,9.93,0.55,0.61,7.77,0.33,0.62,2.09,,8.05,31.45,,8.9,257.12,17.75,4.56,,2.51,,6.31,1.4,11.94,8.05,0.25,0.32,,0.23,3.89,,48.61,,1.07,,,15.05,126.27,0.3,0.51,,0.38,4.45,21.33,10.46,12.53,,9.09,,,12.79,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,8.54,44.91,2,8.4,5.9,40.8,24.6,,11.1,16.53,2.13,21.56,34.21,3.08,0.05,0.04,52.16,1.44,,,58.62,2.69,0.76,,0.28,1.74,11.45,8.96,13.38,11.51,9.3,0.55,0.57,8.73,0.37,4.23,10.61,1.75,15.77,26.41,,2.09,50.72,,4.81,,3.04,,4.88,1.78,13.65,16.61,1.03,0.42,,0.82,0.78,,9.77,,1.05,,,8.38,9.02,0.83,0.9,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.52,26.61,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABT,,60.28,0.7,6.3,12.3,6.8,6.7,,5.8,63.17,3.72,,62.36,5.16,0.52,0.49,109.5,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.99,27.62,18.97,34.76,21.18,18.28,4.7,4.83,3.62,0.54,13.88,2.97,2.02,31.7,13.03,8.41,6.41,106.54,55.24,10.7,,13.65,,15.92,4.85,34.54,24.61,2.14,4.7,,0.78,1.61,,33.88,5.05,1.11,,,24.23,44.41,2.53,1.86,23.3,1.18,7.63,64.74,12.05,14.52,,10.37,,3.19,39.96,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,4.53,32.3,,6.9,,13.2,4.1,,5.9,14.48,0.26,1.22,25.44,2.88,0.24,0.15,77.7,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.26,20.24,11.25,265.25,,,1.63,1.77,4.94,0.63,0.67,0.44,0.26,20.82,20.46,,,69.55,19.03,5.57,,6.05,,7.68,1.54,25.34,25.4,1.26,1.53,,,,,229.04,2.01,,,,16.55,25.58,1.46,1.1,3.52,1.36,4.09,12.41,6.71,6.29,,4.98,,0.68,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,62.09,,,,38.8,40.9,46.1,16.4,56.86,,,60.42,2.21,1.42,7.89,18.82,2.04,155.25,99.1,38.89,9.83,0.13,,,,,433.49,41.29,29.07,47.52,2.81,3.23,,0.54,7.83,2.05,,32.93,,,17.91,33.42,92.27,,,,,,6.71,,,,3.8,,,,,49.06,,,39.21,10.94,49.06,1713.61,,,8.75,1.86,,,,,,0.28,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,57.15,,12.2,,,16.9,,10.9,59.43,,,58.88,2.2,0.14,0.04,70.93,1.18,18.83,519.12,44.07,8.34,0.67,,,,88.97,35.89,,14.22,11.33,2.65,2.78,1.12,0.52,,,,20.6,,15.49,9.88,85.81,96.46,5.51,,,,17.58,2.2,,19.87,,2.13,,,,,,3.05,0.96,,,61.48,,,2.09,10.52,1.17,,3.96,2,,,,,,221.69,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,41.39,,100.9,,,,,,20.63,,,33.61,,5.78,,,6.01,,,,,,,,,,,,,,192.23,,,,,,,,,16.47,,,,,,,,,3.3,,,,,,,,,,,,4.56,4.31,,,,,3.32,6.01,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACIW,64.94,68.02,2.6,5.9,,7,21.8,,6.8,68.23,,34.78,67.87,2.75,0.15,0.15,45.79,1.32,,22.1,60.56,2.39,0.84,,,,17.51,12.5,22.03,,14.23,3.45,3.56,5.71,0.37,16.16,5.16,,30.77,13.86,23.83,6.2,32.45,50.71,3.86,,12.01,,19.46,3.88,26.94,24.49,2.04,3.23,,1.14,1.59,,19.94,,1.26,,,17.06,22.03,2.34,1.43,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.35,49.77,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,34.96,0.9,22.7,,62.7,72,31,34.8,29.5,,9.24,31.76,8.85,2.25,12.33,107.26,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.84,10.32,20.06,,11.25,2.98,2.76,9.23,0.73,13.75,4.37,,16.91,23.2,,,121.43,44.63,48.8,,21.54,,23.4,3.74,14.76,14.76,0.3,3.18,,,,,23.06,1.57,1.48,17.97,4.83,20.56,24.56,0.59,1.56,3.74,3.26,19.31,74.1,28.93,28.19,,33.01,,1.65,36.09,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACN,,50.38,0.3,15.1,11.9,7.8,16.1,6.2,13.6,37.43,2.69,,44.95,7.02,0.3,1.2,318.68,1.16,,20.04,71.1,0.43,0.17,,0.42,1.62,20.85,18.12,22.56,17.49,15.16,2.87,3.03,4.8,0.51,13.44,4.34,1.62,25.09,14.41,6.4,4.64,325.58,32.58,171.01,,10.79,,14.2,7.2,29.18,26.82,2.39,3.12,,1.37,0.91,,23.45,6.8,1.13,,,22.18,33.77,2.59,1.58,38.77,1.16,13.46,227.4,27.32,26.23,,19.64,,3.27,35.29,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,9.07,28.8,,,,,,,30.6,10.32,,27.58,21.11,2.52,0.79,2.73,15.09,1.62,,502.91,127.4,,0.27,,,,,,,,,3.72,4.5,,0.44,,,,502.16,,,28.84,17.12,50.08,,,,,,5.44,,,,4.81,,,,,,,,,22.52,,,,,16.4,1.62,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,9.77,39.18,1.7,9.4,,17.7,14.1,11.4,16.8,28.73,,,33.41,12.05,0.85,1.32,514.2,1.16,,49.57,33.69,0.82,0.41,,,,34.06,30.1,35.15,20.3,18.97,9.36,10.96,2.94,0.5,31.17,2.79,,32.13,20.8,13.83,11.16,582.65,88.24,58.8,,24.86,,35.4,15.55,46.2,29.69,1.39,11.5,,0.86,1.07,,36.8,16.59,0.9,,,35.59,52.4,1.63,2.35,208.18,1.16,17.46,275.62,32.26,32.8,,22.15,,2.64,67.75,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,79.37,,5.9,6.7,5.7,1.7,14.6,5.9,82.72,5.67,7.19,81.32,1.63,0.07,,72.24,0.9,,535.71,52.31,5.24,0.52,,1.65,4.14,35,19.6,24.48,32.32,19.69,17.24,17.13,2.86,0.65,69.98,5.61,4.18,40.66,11.78,2.82,9.74,73.73,87.98,3.02,,32.09,,48.78,1.46,40.13,40.2,6.48,12.34,,3.22,1.28,17.41,17.62,1.77,0.99,,,17.62,,6.13,1.06,1.75,0.9,2.43,,3.76,3.63,,3.67,,,32.39,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,,28.27,,,,,,,,12.03,0.37,,21.36,1.6,0.96,0.16,9.8,2.23,,,36.57,2.76,1.59,,0.26,2.06,14.5,7.67,10.93,,,3.87,4.35,6.9,0.32,39.85,13.3,2.06,25.79,22.88,,,7.96,,1.81,,11.06,,31.03,3.03,28.82,12.66,4.08,3.13,,,,,7.84,,1.47,,,7.09,9.95,,0.51,,2.23,3.51,616.28,10.4,11.57,,9.33,,18.23,25.79,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,31.14,2.6,9.4,7.7,25.1,24.8,,15,11.17,4.32,14.97,22.79,3.25,0.04,0.06,57.96,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.29,9.93,7.75,12.32,11.86,8.71,0.44,0.44,10.07,0.42,3.56,11.4,3.47,11.05,22.33,,,78.06,7.44,4.48,,2.93,,3.39,1.25,11.59,10.6,0.58,0.34,,,,,9.68,0.93,0.84,,,6.42,8.4,0.48,1.68,1.83,0.88,4.77,18.59,10.96,10.87,,5.18,,16.87,12.36,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,26.12,0.1,22.6,,89.8,,,6.1,10.18,,,19.78,1.88,0.25,0.36,21.46,1.13,21.96,65.87,45.82,3.38,1.22,,,,8.95,4.9,10.22,6.78,4.2,0.25,0.24,11.17,0.22,2.37,17.56,,7.81,,22.64,,40.41,6.77,2.43,,1.04,,3.06,0.99,14,7.97,,0.14,,,,,6.01,,,,,3.47,8.1,,0.74,,0.91,1.68,29.5,7.18,7.21,,8.37,,13.11,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,64.4,1.2,,13.8,15.3,15.1,13,9.9,59.64,3.62,,64.96,2.56,0.06,0.79,259.44,1.01,,2.97,62.22,0.64,0.82,,0.59,2.07,20.28,18.31,29.53,19.86,16.93,5.24,5.53,4.93,0.08,18.72,3.39,2.13,25.88,14.69,8.2,5.15,264.95,45.44,13.74,,19.54,,25.85,23.29,28.48,28.26,2.34,5.59,,1.27,1.55,,29.7,12.45,1.16,,,25.7,45.39,2.36,2.54,123.54,1.01,6.8,497.94,59.7,91.62,,7.52,,3.16,40.04,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,22.97,44.31,0.9,25.4,,21.7,23.3,,14.2,42.81,,,42.01,4.42,0.49,0.76,234.18,0.69,,89.81,32.86,1.93,1.21,,,,40.71,36.32,49.4,38.04,34.48,8.14,8.73,2.46,0.22,17.66,1.98,,47.66,23.03,11.13,11.1,256.34,90.77,1210,,17.66,,21.44,23.35,50.7,29.5,0.54,8.92,,,,,50.79,,0.86,,,46.72,147.49,1.18,2.52,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.78,212.94,,,6,45606470933.0,Packaged Software,Technology Services
ADT,16.09,38.4,,3.7,,,,,,32.95,2.58,11.68,34.43,0.47,0.03,0.01,7.07,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.58,14.97,6.17,13.74,,5.54,2.89,2.87,6.68,0.24,20.86,16.23,3.13,10.41,12.59,31.03,3.2,6.69,81.58,2.1,,13.82,,22.19,1.64,9.28,13.94,,1.32,,,,,6.36,,,,,3.62,5.15,,0.57,,0.59,4.07,28.19,6.32,18.83,,4.34,,28.15,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,25.48,58.97,,9.9,,22.2,30.1,,10.6,64.27,,34.7,60.16,8.02,1.17,3.5,124.27,2,,10.69,36.33,0.43,0.05,,,,22.53,19.68,21.97,19.1,16.75,1.94,2.03,4.44,0.83,9,5.42,,26.34,24.05,12.15,11.93,108.53,32.34,9.39,,6.18,,9.03,2.44,30.89,26.21,1.4,1.76,,0.98,0.48,,15.63,3.82,1.23,,22.47,17.79,21.72,1.22,1.3,13.28,2,6.73,147.88,11.58,9.3,,9.06,,,52.53,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,67.64,,6.5,8,7.3,6.3,10.2,6.9,61.46,4.45,3.03,67.07,0.86,0.01,,80.56,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.22,19.67,11.03,,20.49,11.47,4.93,5.45,5.08,0.27,,,3.31,18.52,0.62,7.47,4.4,80.98,50.31,2.97,,16.28,,25.8,1.86,18.23,18.77,3.41,2.98,,1.26,,,,1.27,1.15,,,8.48,,2.75,,1.93,0.45,2.88,5.92,5.36,10.43,,3.89,,,20.5,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,42.25,,99.7,,,,,46.7,23.86,,,35.05,17.76,4.68,7.93,13.98,9.31,357.33,69.43,54.67,0.54,0.06,,,,39.76,35.03,397.94,,,,6.05,2.52,0.87,1.52,0.24,,,,,24.21,24.28,49.15,,,50.07,,15.22,3.63,12.48,11.65,,6.24,,,,,450.92,1.37,2.51,12.37,4.98,241.04,20.9,,4.44,3.63,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEM,43.74,56.81,,20.5,20.8,11.4,7.9,4,3.1,52.16,9.24,46.06,54.62,2.94,0.52,0.47,75.01,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.17,30.88,13.82,29.88,13.27,8.21,4.84,5.28,3.24,0.68,18.06,3.43,2.17,23.69,19.45,12.84,7.19,55.56,36.6,20.97,,8.56,,29.57,1.95,60.98,27.48,1.08,5.42,,,,,29.76,1.77,1.24,,,13.23,39.12,1.66,1.89,2.46,0.76,2.16,5.78,4.54,3.17,,4.24,,1.92,52.82,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,26.13,46.03,,10.5,45.5,,,66.4,5.8,40.45,2.01,,44.33,4.14,0.39,0.23,20.36,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.31,12.22,7.73,12.67,10.13,6.96,0.91,0.92,8.18,0.49,7.25,9.65,2.44,11.36,0.8,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.28,18.34,13.39,,0.74,,,,,10.32,1.27,0.92,,,7.29,18.11,,1.34,2.7,0.81,6.29,17.29,14.86,12.87,,10.26,,13.1,18.85,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,8.15,64.75,,5.1,5.9,3.4,0.9,1.3,6.7,52.43,4.75,13.76,61.69,0.91,0.04,0.01,98.29,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.58,22.41,12.7,,18.42,11.62,4.54,4.92,4.46,0.26,,,3.63,17.47,1.36,13.56,4.02,93.49,60.67,2.21,,13.49,,20.7,2,19.7,19.6,3.56,2.61,,,,,,1.32,1.16,,,8.55,,3.78,12.78,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.18,,,10,41234689544.0,Electric Utilities,Utilities
AER,46.04,41.45,,6.4,,,5.5,,,41.67,0.29,21.2,39.69,0.75,0.89,0.03,89.38,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.29,27.5,12.88,,15.95,9.39,7.73,7.88,3.64,0.24,,,1.15,10.12,,9.73,2.97,76.44,34.83,,,42.04,,28.67,1.03,5.85,8.79,,2.31,,,,,,0.69,1.39,,,3.29,5.15,,1.58,1.21,3.38,4.6,3.68,3.2,19.62,,2.94,,17.3,13.88,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,37.75,,,5,,6.9,,7.2,30.08,5.27,7.33,35.17,0.5,0.19,0.06,16.52,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,4.13,26.23,14.41,,19.57,11.78,3.01,3.08,3.81,0.07,,,4.13,6.39,,6.88,3.01,22.67,20.79,1.61,,6.07,,18.51,3.8,15.73,7.48,,0.96,,,,,,2.13,1,,,4.67,,,,13.54,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.5,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.23,14.41,,,,,3.08,3.81,0.07,,,,6.3,,6.88,3.01,0.0,20.79,1.61,,6.07,,18.51,3.75,15.51,7.37,,0.93,,,,,,,,,,4.59,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,31.75,,14.3,,129.9,,,64.1,16.5,4.33,18.13,25.77,2.07,0.44,0.22,19.15,1.53,22.42,53.54,60.18,1.88,6.39,,0.42,4.33,9.89,8.07,,,6.35,2.06,3.5,10.11,0.04,,,4.61,10.66,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,26.62,10.09,10.09,,2.12,,,,,,,,,,6.63,,,,,1.26,7,16.85,13.32,26.57,,12.72,,4.6,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,71.06,33.76,,,,,,5.8,30.4,21.24,,,28.62,1.38,14.67,0.32,24.14,56.68,,15.45,40.55,,2.44,,,,,,44.14,20.69,23.35,4.34,5.66,,0.29,13.24,3.74,,,,33.19,27.21,40.81,59.46,,,,,,2.84,,,,3.47,,,,,26.75,,,,5.47,17.49,,,,3.59,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,10.19,40.2,1.2,12.1,,32.7,10.6,54.7,37.5,19.09,,,33.06,2.26,0.62,0.23,16.56,1.28,1.55,144.86,62,2.26,0.7,,,,10.41,7.73,10.88,13.17,10.07,3.85,3.06,9.61,0.5,28.12,11.42,,13.54,25.99,37.44,6.93,19.98,61.88,2.28,,16.04,,27.76,1.98,15.82,18.05,0.43,2.58,,,,,9.24,,,,,6.85,14.46,0.71,0.89,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,5.44,31.99,,9.1,,,,,8,25.84,0.38,35.31,28.45,1.34,1.88,0.82,4.99,3.05,49.42,37.39,6.56,4.11,0.19,,,0.38,,24.87,,,,2.99,3.05,,0.69,,,0.38,,18.45,,5.53,5.78,8.95,,,,,,1.15,,,,2.97,,,,,,,0.77,,,21.94,,,4.42,1.15,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,28.16,0.2,16.3,20.1,25.7,36.4,,16.7,13.19,2.5,,22.71,2.36,0.15,0.16,86.98,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.34,17.64,11.2,11.55,11.58,9.5,0.79,0.74,5.67,0.3,6.4,13.24,1.34,24.08,27.3,,,130.33,26.24,14.69,,3.13,,10.32,1.6,15.53,6.9,0.27,0.49,,,,,7.56,1.48,0.77,,,4.88,11.67,0.29,0.75,7.11,0.72,3.43,14.41,7.05,9.57,,13.45,,,13.46,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,41.99,55.65,,2,17.3,10.3,15.9,23.9,12.4,56.28,2.79,31.4,55.53,4.41,1.73,956.31,17.22,3.04,140.5,93.05,12.32,,,,0.18,0.58,20.12,12.72,38.55,,,5.35,6.18,4.97,0.74,16.32,2.46,0.58,24,17,20.07,13.74,14.13,40.19,749.09,,17.74,,33.47,2.34,34.44,31.31,1.8,6.41,,,,,38.97,1.85,1.65,,,13.26,26.82,2.03,2.41,2.34,1.97,5.01,10.11,9.2,6.81,,6.38,,0.42,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,67.52,39.41,6.9,36,,,,,,14.64,,76.6,29.8,10.46,9.1,8.82,42.58,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,41,61.17,,0.85,,,,,,,103.96,0.0,89.33,,,,,,3.66,,,,76.37,,,,,,,,5.3,4.66,,,,,3.67,9.71,,,,,,,,0.57,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
