Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,4.41,46.96,1.5,7.9,7.7,13.5,33.2,24.7,10.5,43.6,1.07,1.22,47.49,6.46,0.85,0.65,130.65,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.71,28.1,23.77,25.89,23.79,20.83,5.84,6.04,3.56,0.57,23.33,4.03,0.72,22.71,15.96,5.43,2.44,135.47,50.63,14.64,,18.84,,19.54,6.13,30.89,24.56,2.05,5.87,,0.79,1.56,,25.06,4.76,1.16,,,20.31,30.58,1.86,1.97,20.77,1.64,11.49,63.42,15.6,20.99,,14.11,,2.84,42.84,,,10,33913792728.0,Medical Specialties,Health Technology
AA,21.03,28.81,1.4,10.2,,,,,5.9,10.34,1.2,36.9,20.95,1.06,0.44,0.55,33.9,1.55,79.98,58.53,26.31,10.94,0.65,,,1.2,,31.55,,19.84,7.16,0.72,0.69,,0.27,,,1.2,281.89,,,2.94,39.84,8.14,,,,,,1.56,,,,0.58,,,,,,,,,,18.74,,,1.5,1.56,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,35.22,,10.4,,,,,27,32.91,,,35.28,0.66,0.33,0.21,10.48,0.58,20.92,21.48,13.98,14.34,,,,,13.88,13.88,,11.77,6.84,0.7,0.73,7.2,,,,,4.78,,18.89,4.42,18.69,21.59,1.73,,0.94,,6.83,,17.47,5.7,,0.14,,,,,,,0.3,,,2.61,,,,,0.48,0.76,7.26,6.75,,,3.98,,41.53,7.59,,,8,8696254174.0,Airlines,Transportation
AAON,17.7,59.77,,26.3,8.1,29.5,31.8,,29.5,59.3,0.55,12.14,59.43,29.43,0.07,0.49,90.05,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.36,31.77,26.12,57.65,,,,6.29,3.15,0.82,10.92,1.72,0.36,,20.57,18.68,10.86,77.76,35.56,58.55,,15.44,,19.77,9.42,41.94,41.94,1.67,6.49,,2.31,5.13,,59.24,4.67,1.3,,32.99,30.6,45.07,1.81,6.4,11.69,1.57,19.39,38.08,29.18,25.9,,21.96,,0.76,86.59,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,41.2,3.6,,26,,,,8.9,35.21,36.34,,40.38,1.28,0.09,0.11,59.64,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.7,70.28,17.31,15.05,19.11,10.4,0.63,0.63,1.42,0.21,4.18,13.25,1.7,16.33,6.79,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.39,86.43,86.43,,0.31,,,,,7.56,3.71,0.28,,,5.28,11.73,,0.52,3.59,0.29,0.13,1.96,1.42,0.62,,1.21,,,7.82,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,8.1,57.76,2.9,1.3,5.7,20.9,23.2,14.6,15.7,42.88,0.59,6.31,52.37,10.17,0.54,0.64,225.01,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.43,28.93,26.42,34.06,26.81,24.9,8.31,9.1,3.46,0.22,26.71,2.95,0.45,30.37,20.2,10.08,5.36,179.67,45.59,59.12,,26.31,,30.98,46.49,34.99,34.99,2.07,9.2,,1.45,1.64,,34.51,8.51,2.28,,,31.82,37.21,1.97,2.62,46.49,0.99,29.34,262.55,56.47,150.79,,34.83,,3.01,50.91,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,72.37,,,9.7,8.1,22.2,18.4,8.5,77.18,6.57,,75.39,0.7,0.98,0.06,24.89,2.06,,143.65,6.4,6.71,1.43,,1.49,5.35,22.97,12.18,25.45,,,,7,4.35,0.4,27.51,8.06,5.39,,7.5,,2.41,29.14,62.64,1.88,,15.46,,27.6,1.26,27.97,27.97,12.16,4.23,,2.42,1.35,10.84,15.45,1.26,0.55,,,9.8,19.16,,1.12,1.28,2.06,2.29,612.23,4.67,5.68,,4.28,,3.52,31.11,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,18.54,57.37,,,7.8,9.6,49.1,7.4,3.8,60.28,5.84,1.73,58.64,1.85,0.44,0.24,173.15,0.94,71.9,58.89,77.13,4,9.24,,0.55,3.58,36.76,19.59,16.56,14.75,13.94,6.57,6.66,2.72,0.05,40.24,7.16,3.61,15.77,24.18,7.07,5.11,142.18,62.28,5.83,,11.02,,24.96,38.14,51.38,15.8,1.02,5.68,,0.71,0.46,,14.07,,1.28,,,13.56,20.64,0.89,1.51,,0.83,4.34,199,9.56,52.94,,9.67,,5.01,37.72,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,49.24,,8.7,,,,,,52.03,,,51.74,2.05,6.66,9.48,3.1,7.76,,,342.96,,0.07,,,,,,,,,8.29,7.28,,0.77,,,,,,,31.92,1.22,,,,,,,0.81,,,,25.01,,,,,,,,2.5,1.89,,,,,0.95,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,48.11,,2.2,20.8,5.4,3.2,9.8,11,47.03,11.34,,49.58,3.51,0.4,3.65,2.12,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.14,8.45,6.24,8.72,8.55,6.5,2.05,1.95,11.83,0.65,25.4,12.31,7.14,12.65,14.5,5.16,6.39,2.95,50.66,6.83,,18.25,,23.83,2.14,11.34,10.87,2.22,2.32,,,,,9.24,1.66,0.42,,,7.15,10.42,1.78,0.7,5.05,0.7,10.77,64.69,18.64,17.03,,17.22,,6.32,11.16,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
ABM,20.16,71.04,2,8.4,5.9,40.8,24.6,,11.1,83.68,1.98,24.33,76.17,3.1,0.05,0.04,54.33,1.44,,,58.62,2.69,0.76,,0.28,1.62,11.7,9.16,13.68,11.77,9.51,0.57,0.58,8.55,0.37,4.23,10.18,1.63,14.84,26.21,,2.09,50.65,,4.81,,3.04,,4.88,1.85,14.22,17.3,1.07,0.43,,0.93,0.88,,10.2,,1.1,,,8.74,9.43,0.87,0.94,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.49,27.72,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,0.54,48.53,,38.3,,,,,8,48.6,,5.11,48.22,4.25,0.78,5.4,148.75,1.44,,31.15,7.78,0.93,0.26,,,,40.1,39.25,20.57,25.82,21.78,7.72,8.43,2.49,0.32,40.97,4.44,,34.17,,,11.92,169.17,82.86,20.56,,48.23,,15.86,12,19.91,19.91,,9.6,,,,,23.34,3.43,,,25.25,23.2,16.69,,,13.32,1.44,22.9,794.68,22.38,69.5,,64.25,,2.74,,,,2,92399740712.0,Other Consumer Services,Consumer Services
