Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,0.8,46.68,,50.3,,28.2,37.8,,8.08,24,36.67,,14.53,44.42,2.69,0.03,0.02,233.72,1.25,45.36,16.38,4.15,6.36,1.58,,,,13.13,12,,11.06,10.12,0.56,0.62,7.62,0.32,,,,7.88,30.06,,8.25,255.71,17.75,4.56,,2.51,,6.31,1.4,11.99,8.08,0.25,0.31,,0.23,,,,,1.03,,,42.91,,0.32,0.54,,0.45,4.25,19.44,10.28,12.31,,8.62,,,12.78,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,19.52,60.71,2,8.4,5.9,40.8,24.6,,23.18,11.1,51.46,1.94,32.7,59.14,3.13,0.05,0.04,56.0,1.44,,,58.62,2.69,0.76,,0.28,1.59,12.07,9.45,14.11,12.14,9.81,0.58,0.6,8.29,0.37,4.23,9.88,1.59,15.16,25.94,,2.09,50.87,,4.81,,3.04,,4.88,1.91,14.66,17.83,1.11,0.45,,0.88,0.84,,10.54,,1.13,,,9.02,9.69,0.9,0.97,,1.44,5.04,65.99,10.75,13.69,,7.32,,2.38,28.57,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,35.88,,38.3,,,,,322.31,8,37.26,,,37.31,3.2,0.71,4.95,115.21,1.41,,29.97,7.3,1.12,0.28,,,,32.35,31.52,15,18.28,17.99,5.22,6.07,3.09,0.3,41.38,5.97,,25.14,,,10.6,165.82,82.59,20.75,,46.11,,15.21,9.13,15.67,15.67,,7.35,,,,,17.69,2.66,,,18.55,17.63,13.28,,,10.12,1.41,21.22,720.92,19.41,63.33,,55.65,,3.85,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ACA,0.39,43.8,,6.9,,13.2,4.1,,3.27,5.9,25.6,0.23,,38.41,3.09,0.24,0.15,84.1,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.23,22.52,12.52,295.06,,,1.66,1.97,4.44,0.63,0.67,0.39,0.23,19.55,20.14,,,70.72,19.03,5.57,,6.05,,7.68,1.74,28.65,28.71,1.42,1.73,,,,,258.95,2.18,,,,18.71,28.92,1.58,1.19,3.81,1.36,4.09,12.41,6.71,6.29,,4.98,,0.59,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,53.29,,,,38.8,40.9,46.1,223.57,16.4,68.73,,,58.27,2.1,1.48,8.69,16.69,2.16,197.37,87.05,38.64,1.68,0.11,,,,99.44,66.2,28.17,13.79,11.02,2.22,2.55,1.01,0.57,9.04,2.91,,20.08,,,16.93,32.67,91.73,,,3.43,,2.56,5.35,92.72,92.72,4.16,3.11,,,,,34.39,5.28,,26.92,8.35,34.39,141.43,,,6.76,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,61.22,,12.2,,,16.9,,,10.9,53.92,,,59.68,2.35,0.14,0.04,79.16,1.18,18.83,519.12,44.07,8.34,0.67,,,,95.95,38.71,,13.85,11,2.58,3,1.04,0.52,,,,19.95,,15.92,10.11,86.26,96.46,5.51,,,,17.58,2.43,,21.91,,2.34,,,,,,3.4,1.07,,,67.77,,,2.33,11.74,1.17,,3.96,2,,,,,,243.51,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,36.99,,100.9,,,,,,,24.3,,,32.58,,4.31,,,4.49,,,,,,,,,,,,,,14.18,,,,,,,,,8.74,,,,,,,,,3.4,,,,,,,,,,,,5.33,5.01,,,,,3.39,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,37.15,,18.8,33.9,6,,,132.17,4.2,16.6,2.47,,30.19,3.6,0.04,0.02,19.27,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.47,13.2,5.74,30.37,11.91,6.09,0.31,0.32,7.58,0.11,1.05,7.44,2.47,8.12,19.74,,1.68,21.82,27.84,3.99,,1.41,,2.43,3.83,10.04,7.35,0.54,0.14,,,,,13.73,,,,,4.07,12.19,0.82,0.75,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.6,29.65,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,82.21,60.24,2.6,5.9,,7,21.8,,142.28,6.8,43.63,,40.45,54.97,2.91,0.15,0.15,48.58,1.32,,22.1,60.56,2.39,0.84,,,,19.33,13.8,24.32,,13.55,3.52,3.93,5.17,0.37,16.16,4.86,,24.86,13.48,24.56,6.73,32.64,50.71,3.86,,12.01,,19.46,4.12,28.58,25.98,2.17,3.44,,1.21,1.69,,21.13,,1.34,,,18.09,23.27,2.48,1.52,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.99,52.8,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,35.3,0.9,22.7,,62.7,72,31,57.41,34.8,19.02,,,30.23,8.39,2.25,12.33,100.01,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.88,9.4,18.27,,10.49,2.5,2.51,10.12,0.73,13.75,4.68,,13.51,23.46,,4.24,120.44,44.63,48.8,,21.54,,23.4,3.49,13.78,13.78,0.28,3.01,,,,,21.62,1.46,1.38,16.75,4.5,19.2,22.89,0.55,1.46,3.49,3.26,19.31,74.1,28.93,28.19,,33.01,,1.78,33.67,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,47.89,52.85,,,,2.6,0.1,,,,36.31,,,48.45,8.52,5.85,6.96,65.46,6.01,,,69.04,,0.15,,,,,,,,,32.48,21.5,,0.66,,,,,,,6.07,0.0,,,,,,,7.28,,,,23.15,,,,,,,,13.01,12.4,,,,,7.21,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,,52.09,4.6,,,0.1,22.9,46.8,,7.7,33.57,0.86,,46.41,2.29,0.26,0.55,96.43,1.13,,55.01,59.44,3.29,1.31,,0.21,0.86,19.57,15.76,20.76,13.3,11.81,1.85,0.91,5.11,0.19,4.4,5.39,0.9,19.38,8.37,13.58,7.45,97.78,6.58,4.87,,1.61,,5.59,5.69,51.84,24.02,8.58,0.85,,,,,19.32,,1.81,,,16.53,25.2,,1.8,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.68,150.67,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,,70.45,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,81.14,2.49,,75.1,7.44,0.3,1.2,343.99,1.16,,20.04,71.1,0.43,0.17,,0.42,1.5,22.73,19.76,24.6,19.06,16.53,3.13,3.31,4.4,0.51,13.44,4.02,1.5,26.93,14.08,6.33,4.65,326.53,32.58,171.01,,10.79,,14.2,7.77,31.5,28.96,2.59,3.4,,1.48,0.99,,25.3,7.34,1.21,,,23.93,36.36,2.8,1.71,41.85,1.16,13.46,227.4,27.32,26.23,,19.64,,3.01,38.09,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,,48.82,,,,,,,,30.6,37.03,,,45.73,3.17,0.66,2.48,17.99,1.49,,469.19,121.47,,0.24,,,,,,,,,3.74,5.26,,0.45,,,,471.04,,,29.29,17.39,50.64,,,,,,6.58,,,,5.42,,,,,,,,,48.62,518.43,,,,25.7,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,63.13,1.7,9.4,,17.7,14.1,11.4,,16.8,70.04,,,66.53,13.13,0.85,1.32,575.25,1.16,,49.57,33.69,0.82,0.41,,,,38.23,33.78,39.45,22.78,21.28,10.51,12.3,2.62,0.5,31.17,2.5,,27.95,20.52,13.83,11.16,588.31,88.24,58.8,,24.86,,35.4,17.4,51.68,33.21,1.55,12.84,,0.97,1.2,,41.2,18.56,1,,,39.86,58.59,1.82,2.63,232.89,1.16,17.46,275.62,32.26,32.8,,22.15,,2.35,75.79,,,10,241068062221.0,Packaged Software,Technology Services
ADC,16.4,74.97,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,83.39,5.43,24.84,77.3,1.68,0.07,,74.6,0.9,,535.71,52.31,5.24,0.52,,1.65,3.96,35.83,20.06,25.05,29.49,18.06,15.77,17.53,2.79,0.65,69.98,5.44,4,40.7,11.61,3.51,9.9,73.98,87.98,3.02,,32.09,,48.78,1.51,41.44,41.51,6.7,12.78,,3.32,1.32,17.97,18.2,1.83,1.02,,,18.2,,6.33,1.09,1.81,0.9,2.43,,3.76,3.63,,3.67,,,33.45,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,5,52.64,,,,,,,13.28,,37.89,0.3,,49.44,1.9,1.29,0.17,11.9,3,,,33.87,2.68,1.52,,0.19,1.65,15.88,8.74,12.97,,,4.55,4.95,6.3,0.34,38.16,10.57,1.65,8.21,16.85,,,9.03,,2.01,,12.87,,32.86,3.61,29.75,11.58,3.74,3.93,,,,,10.25,,1.77,,,9.28,13.29,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.14,31.32,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,13.99,48.34,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,42.39,2.85,6.83,46.98,5.9,0.79,0.31,221.8,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.61,53.25,26.77,41.45,27.82,21.72,10.78,11.77,1.88,0.72,30.39,2.68,1.66,29.3,17.46,12.29,,154.01,57.85,7.22,,17.07,,23.16,3.13,66.61,50.37,4.13,11.44,,2.54,1.7,,37.55,,1.67,,,27.75,35.09,3.4,1.81,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.66,52.07,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,58.19,2.6,9.4,7.7,25.1,24.8,,89.18,15,73.95,4.19,10.69,65.66,3.27,0.04,0.06,61.42,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.19,10.23,7.98,12.69,13.4,9.67,0.46,0.45,9.78,0.42,3.56,10.76,3.27,11.37,22.24,,,78.5,7.44,4.48,,2.93,,3.39,1.33,12.28,11.24,0.61,0.35,,,,,10.23,0.98,0.89,,,6.84,8.86,0.51,1.78,1.94,0.88,4.77,18.59,10.96,10.87,,5.18,,16.27,13.1,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,45.77,0.1,22.6,,89.8,,,,6.1,50.62,,,48.95,1.82,0.24,0.35,22.19,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.76,5.35,11.72,8.81,4.82,0.24,0.24,9.29,0.21,2.05,15.83,,7.94,,20,,39.43,6.28,2.09,,0.5,,2.67,1,29.86,8.28,,0.14,,,,,6.73,,,,,3.55,8.8,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.38,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,3.04,73.17,1.2,,13.8,15.3,15.1,13,20.5,9.9,74.24,3.49,7.03,75.23,2.64,0.06,0.79,275.22,1.01,,2.97,62.22,0.64,0.82,,0.59,2,21.63,19.53,31.49,21.18,19.27,5.59,5.89,4.62,0.08,18.72,3.2,2.05,27.44,14.53,8.81,5.54,266.34,45.44,13.74,,19.54,,25.85,24.71,30.21,29.98,2.48,5.88,,1.35,1.64,,31.5,13.21,1.23,,,27.21,47.95,2.5,2.67,131.06,1.01,6.8,497.94,59.7,91.62,,7.53,,2.98,42.47,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,5.16,59.29,0.9,25.4,,21.7,23.3,,,14.2,53.05,,,59.44,5.1,0.43,0.72,255.79,0.64,,94.05,32.85,1.8,1.05,,,,43.59,38.81,52.54,42.21,38.67,9.22,9.69,2.29,0.25,18.45,1.94,,31.16,22.65,11.34,11.03,253.33,90.8,1291,,18.21,,22.24,22.28,52.31,31.27,0.57,9.51,,,,,51.72,,0.91,,,47.74,144.3,1.25,2.52,,0.64,11,369.7,23.5,57.58,,9.97,,0.55,211.4,,,6,45606470933.0,Packaged Software,Technology Services
ADT,7.78,42.32,,3.7,,,,,,,29.53,2.49,,38.31,0.48,0.03,0.01,7.17,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.49,15.23,6.28,13.98,,5.08,2.79,2.92,6.57,0.24,20.86,15.62,3.04,9.09,12,26.67,2.63,6.66,81.58,2.1,,13.82,,22.19,1.71,9.65,14.48,,1.38,,,,,6.61,,,,,3.76,5.35,,0.58,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.14,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,38.44,56.12,,9.9,,22.2,30.1,,18.33,10.6,43.57,,25.66,52.08,9.13,1.17,3.5,130.58,2,,10.69,36.33,0.43,0.05,,,,21.73,19.09,22.47,14.46,14.19,1.65,2,4.6,0.83,8.9,4.22,,22.32,23.67,13.03,13.99,109.23,32.34,9,,6.18,,9.03,2.55,30.81,25.85,1.38,1.91,,0.98,0.63,,21.44,4.01,1.27,,23.61,19.46,23.39,1.27,1.25,13.95,2,6.73,148.57,11.63,9.3,,9.04,,1,54.61,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEHR,,41.52,,99.7,,,,,52.85,46.7,28.99,,,37.21,16.12,4.68,7.93,13.11,9.31,357.33,69.43,54.67,0.54,0.06,,,,35.33,31.12,353.62,,,,5.38,2.83,0.87,1.52,0.26,,42.98,,,24.21,24.43,49.15,,,50.07,,15.22,3.41,11.71,10.93,,5.86,,,,,422.87,1.29,2.35,11.6,4.67,225.98,19.59,,4.16,3.41,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,37.05,0.9,13,,,,,,6.1,16.3,0.4,,30.15,3.54,3.21,0.97,97.74,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.4,35.68,21.75,33.65,,12.08,2.29,2.49,2.8,0.46,7.41,3.03,0.4,17.98,22.26,15.38,,86.13,35.21,3.81,,6,,5.38,3.16,40.73,24.74,1.85,2.43,,1.16,1.98,,32.86,2.38,0.86,,12.23,21.58,39.88,1.27,1.48,5.14,4.22,3.75,15.66,5.02,7.97,,7.79,,,33.82,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,15.67,43.34,,10.5,45.5,,,66.4,90.5,5.8,35.41,2.08,,39.97,4.14,0.24,0.15,20.17,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.38,11.28,7.37,16.67,10.49,7.14,0.91,0.9,8.87,0.48,5.42,7.58,2.5,11.21,0.85,11.1,3.73,18.06,39.18,,,4.58,,8.01,2.29,16.14,12.15,,0.73,,,,,13.49,1.21,0.9,,,8.37,24.77,,1.3,2.72,0.74,7.04,18.72,16.01,14.43,,11.24,,12.02,18.01,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,31.31,73.39,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,91.03,4.56,19.82,79.85,0.92,0.04,0.01,102.43,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.44,22.84,12.95,,17.67,11.17,4.43,5.02,4.38,0.26,,,3.44,17.11,1.5,13.47,4.75,93.49,60.67,2.21,,13.49,,20.7,2.08,20.53,20.42,3.71,2.78,,,,,,1.38,1.2,,,8.95,,3.94,13.32,2.09,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.08,,,10,41234689544.0,Electric Utilities,Utilities
AER,40.78,47.64,,6.4,,,5.5,,3.17,,39.17,0.54,11.5,45.06,0.77,0.89,0.03,92.95,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.54,28.04,13.14,,15.95,9.39,7.73,8.04,3.57,0.24,,,1.08,7.75,,11.23,3.05,77.51,34.83,,,42.04,,28.67,1.07,6.08,9.15,,2.42,,,,,,0.71,1.45,,,3.45,5.39,,1.64,1.26,3.38,4.6,3.68,3.2,19.62,,2.94,,16.37,14.43,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,43.51,,,5,,6.9,,,7.2,36.02,5.09,6.6,41.15,0.51,0.19,0.06,16.94,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.99,26.46,14.53,,10.81,7.29,2.28,3.11,3.78,0.07,,,3.99,8.12,,7.08,3.65,22.84,20.79,1.61,,6.07,,18.51,3.89,16.13,7.67,,0.98,,,,,,2.18,1.02,,,4.77,,,,13.89,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,46.31,,14.3,,129.9,,,49.89,64.1,33.14,4.26,,43.14,2.23,0.44,0.21,20.04,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.26,14.38,10.33,,,4.56,2,3.38,6.95,0.54,,,4.54,6.65,,38.58,30.53,0.0,34.88,9.58,,13.71,,23.57,2.1,16.17,16.06,,2.38,,,,,,1.33,,,,7.43,,,,2.51,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFYA,8.39,41.33,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,35.74,,,37.92,2.47,0.74,0.27,16.8,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.03,7.49,10.41,7.97,6.24,2.67,3.03,9.97,0.51,29.13,11.88,,9.42,26.44,37.99,7.85,20.03,62.12,2.57,,17.97,,28.66,2.01,13.76,15.27,0.37,2.51,,,,,8.68,,,,,6.6,12.35,0.62,0.82,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,40.19,,9.1,,,,,,8,23.84,0.34,1.4,35.88,1.37,1.88,0.82,5.29,3.05,49.42,37.39,6.56,4.11,0.19,,,0.34,,26.04,,,,2.64,3.19,,0.69,,,0.35,17.93,18.48,,5.53,5.78,8.95,,,,,,1.13,,,,2.89,,,,,,,0.76,,,21.57,,,4.37,1.13,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,46.05,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,48.96,2.43,,48.17,2.37,0.15,0.16,89.58,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.3,17.7,11.24,11.59,11.1,7.51,0.84,0.74,5.65,0.3,6.4,12.85,1.3,12.03,27.26,,,128.22,26.24,14.69,,3.13,,10.32,1.65,16,7.11,0.28,0.49,,,,,7.82,1.49,0.79,,,5.01,12,0.29,0.77,6.99,0.72,3.43,14.41,7.05,9.57,,13.47,,,13.87,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
