Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,,68.55,,38.3,,,,,322.31,8,83.62,,,75.16,3.51,,0.71,4.95,135.49,1.41,,29.97,7.3,1.12,0.28,,,,37.96,36.98,17.21,21.46,21.11,6.12,7.12,2.63,0.3,41.38,5.07,,29.36,,,10.56,167.6,82.59,20.75,,,46.11,,15.21,10.74,18.43,18.43,,8.31,,,,,20.07,3.12,,,21.82,20.01,15.08,,,11.9,1.41,21.22,720.92,19.41,63.33,,55.65,,3.41,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,20.33,59.94,0.7,6.3,12.3,6.8,6.7,,,5.8,75.58,3.51,3.55,63.97,5.35,,0.52,0.49,115.95,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.88,29.09,19.97,36.61,20.05,17.55,4.61,5.08,3.44,0.54,13.88,2.8,1.92,22.54,12.86,8.46,6.42,107.15,55.24,10.7,,,13.65,,15.92,5.13,36.58,26.06,2.27,4.99,,0.91,1.86,,35.91,5.34,1.18,,,25.65,47.05,2.68,1.97,24.67,1.18,7.63,64.74,12.05,14.52,,10.37,,3.08,42.32,,,10,176555322492.0,Medical Specialties,Health Technology
ACAD,,36.15,,,,38.8,40.9,46.1,223.57,16.4,31.71,,,33.07,1.63,,1.48,8.69,14.59,2.16,197.37,87.05,38.64,1.68,0.11,,,,85.7,57.05,24.28,11.88,9.49,1.91,2.2,1.17,0.57,9.04,3.33,,17.54,,,16.92,33.08,91.73,,,,3.43,,2.56,4.68,81.06,81.06,3.63,2.73,,,,,30.09,4.62,,23.53,7.3,30.09,123.69,,,5.91,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,7.24,16,,12.2,,,16.9,,,10.9,5.47,,,9.22,1.86,,0.14,0.04,54.35,1.18,18.83,519.12,44.07,8.34,0.67,,,,73.63,29.7,,10.62,8.44,1.98,2.3,1.36,0.52,,,,13.68,,15.89,10.07,86.95,96.46,5.51,,,,,17.58,1.69,,15.22,,1.62,,,,,,2.34,0.73,,,46.63,,,1.6,8.06,1.17,,3.96,2,,,,,,169.84,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,42.29,,100.9,,,,,,,43.01,,,43.41,,,4.31,,,4.49,,,,,,,,,,,,,,17.99,,,,,,,,,11.38,,,,,,,,,,2.97,,,,,,,,,,,,4.71,4.43,,,,,3,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,41.97,,18.8,33.9,6,,,132.17,4.2,49.84,2.63,,43.95,3.58,,0.04,0.02,18.44,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.63,12.86,5.59,29.41,11.61,5.93,0.31,0.31,7.78,0.11,1.05,7.77,2.63,7.82,20.55,,1.66,21.88,27.84,3.99,,,1.41,,2.43,3.67,9.6,7.04,0.52,0.14,,,,,12.97,,,,,3.9,11.52,0.78,0.71,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.97,28.37,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,126.03,62.2,2.6,5.9,,7,21.8,,142.28,6.8,64.53,,40.91,62.75,2.97,,0.15,0.15,51.67,1.32,,22.1,60.56,2.39,0.84,,,,19.96,14.25,25.11,,13.99,3.61,4.06,5.01,0.37,16.16,4.57,,26.44,13.37,24.56,6.73,32.95,50.71,3.86,,,12.01,,19.46,4.38,30.39,27.63,2.3,3.64,,1.4,1.94,,22.57,,1.42,,,19.3,24.84,2.64,1.62,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.88,56.16,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,44.6,0.9,22.7,,62.7,72,31,57.41,34.8,45.94,,,45.09,8.25,,2.25,12.33,100.15,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.58,9.12,17.73,,10.18,2.43,2.44,10.44,0.73,13.75,4.68,,13.52,23.55,,4.24,118.77,44.63,48.8,,,21.54,,23.4,3.49,13.79,13.79,0.28,2.97,,,,,21.66,1.46,1.38,16.78,4.51,19.19,22.98,0.55,1.46,3.49,3.26,19.31,74.1,28.93,28.19,,33.01,,1.83,33.72,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,106.48,60.85,,,,2.6,0.1,,,,64.94,,22.64,60.55,10.44,,5.85,6.96,82.96,6.01,,,69.04,,0.15,,,,,,,,,40.75,26.97,,0.66,,,,,,,6.36,0.0,,,,,,,,9.13,,,,27.38,,,,,,,,16.49,15.71,,,,,9.14,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACN,9.55,66.26,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,72.69,2.52,2.2,68.57,6.83,,0.26,1.22,365.08,1.1,,20.51,73.58,0.36,0.15,,0.43,1.43,23.03,19.73,26.08,21.11,17.19,3.28,3.46,4.34,0.51,13.27,3.77,1.65,28.48,13.93,9.12,7.2,328.12,32.61,162.73,,,11.19,,14.79,8.08,31.94,30.53,2.78,3.55,,1.47,1.17,,26.92,6.58,1.27,,,25.39,37.07,2.97,1.75,31.88,1.1,13.75,236.59,27.79,26.8,,19.63,,2.58,39.6,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,7.67,35.53,1.7,9.4,,17.7,14.1,11.4,,16.8,33.98,,15.7,33.52,11.81,,0.78,1.24,494.08,1.11,,49.25,33.27,0.78,0.42,,,,31.46,27.97,33.11,19.7,18.43,9.11,10.35,3.18,0.49,31.27,3.01,,24.04,19.34,13.41,10.8,575.18,88.66,51.2,,,25.59,,35.93,15.11,41.73,27.63,1.29,10.71,,0.88,1.09,,34.15,17.59,0.83,,,33.24,48.67,1.66,2.2,252.08,1.11,18.17,291.22,33.73,34.74,,22.82,,3.11,61.99,,,10,241068062221.0,Packaged Software,Technology Services
ADC,38.45,45.37,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,32.77,5.51,30.59,38.57,1.69,,0.07,,73.73,0.9,,535.71,52.31,5.24,0.52,,1.65,4.02,35.98,20.15,25.16,29.61,18.13,15.83,17.61,2.78,0.65,69.98,5.5,4.04,39.79,11.59,3.57,10.34,74.26,87.98,3.02,,,32.09,,48.78,1.49,40.96,41.03,6.62,12.58,,3.55,1.41,17.73,17.95,1.81,1.01,,,17.95,,6.25,1.08,1.79,0.9,2.43,,3.76,3.63,,3.67,,,33.06,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,24.86,46.12,,,,,,,13.28,,41.16,0.31,5.48,43.49,1.86,,1.29,0.17,11.64,3,,,33.87,2.68,1.52,,0.19,1.7,15.39,8.47,12.57,,,4.55,4.8,6.5,0.34,38.16,10.81,1.7,8.03,17.69,,,9.23,,2.01,,,12.87,,32.86,3.53,29.1,11.32,3.65,3.64,,,,,9.6,,1.73,,,8.71,12.47,,0.59,,3,4.2,606.5,11.04,13.34,,10.28,,13.75,30.63,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,26.1,57.11,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,68.77,2.8,7.07,60.77,5.78,,0.79,0.31,233.24,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.58,55.7,28.01,40.51,29.1,22.72,11.27,12.31,1.8,0.72,30.39,2.55,1.6,30.91,17.52,12.04,,152.19,57.85,7.22,,,17.07,,23.16,3.29,70.04,52.97,4.34,12.05,,2.92,1.95,,39.53,,1.75,,,29.19,36.81,3.57,1.91,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.74,54.75,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,35.5,2.6,9.4,7.7,25.1,24.8,,89.18,15,22.05,4.52,,30.59,3.24,,0.04,0.06,56.97,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.44,9.86,7.69,12.23,12.91,9.32,0.45,0.44,10.14,0.42,3.56,11.6,3.52,10.54,22.36,,,79.03,7.44,4.48,,,2.93,,3.39,1.23,11.39,10.42,0.57,0.34,,,,,9.53,0.91,0.82,,,6.32,8.21,0.47,1.66,1.79,0.88,4.77,18.59,10.96,10.87,,5.18,,17.12,12.15,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,43.93,0.1,22.6,,89.8,,,,6.1,31.76,,,40.72,1.81,,0.24,0.35,21.35,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.57,5.25,11.5,9.06,4.89,0.24,0.24,9.46,0.21,2.05,16.38,,7.83,,16.99,,39.64,6.28,2.09,,,0.5,,2.67,0.97,28.85,8,,0.13,,,,,6.42,,,,,3.39,8.39,,0.66,,0.87,0.79,24,5.88,3.46,,7.03,,13.85,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,10.16,68.48,1.2,,13.8,15.3,15.1,13,20.5,9.9,75.89,3.42,10.23,71.11,2.69,,0.06,0.79,287.77,1.01,,2.97,62.22,0.64,0.82,,0.59,1.96,22.39,20.22,32.61,21.93,19.95,5.79,6.1,4.47,0.08,18.72,3.06,1.96,28.67,14.44,8.74,5.41,268.07,45.44,13.74,,,19.54,,25.85,25.83,31.59,31.35,2.59,6.19,,1.54,1.87,,32.97,13.81,1.29,,,28.48,50.19,2.61,2.79,137.03,1.01,6.8,497.94,59.7,91.62,,7.53,,2.94,44.41,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,21.42,63.06,0.9,25.4,,21.7,23.3,,,14.2,67.5,,3.12,64.05,5.4,,0.43,0.72,276.88,0.64,,94.05,32.85,1.8,1.05,,,,46.49,41.4,56.05,30.53,28.88,8.76,10.34,2.15,0.25,18.45,1.79,,30.18,22.49,11.84,11.59,255.84,90.8,1291,,,18.21,,22.24,24.12,56.62,33.85,0.62,10.31,,,,,55.95,,0.99,,,51.66,134.24,1.35,2.73,,0.64,11,369.7,23.5,57.58,,9.97,,0.52,228.83,,,6,45606470933.0,Packaged Software,Technology Services
ADT,8.62,43.43,,3.7,,,,,,,35.62,2.8,6.17,41,0.48,,0.03,0.01,7.03,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.8,15.15,6.24,13.88,,5.04,2.77,2.9,6.6,0.24,20.86,15.86,3.08,8.42,12.26,29.94,2.64,6.63,81.58,2.1,,,13.82,,22.19,1.68,9.5,14.26,,1.35,,,,,6.54,,,,,3.73,5.3,,0.56,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.88,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,51.3,50.04,,9.9,,22.2,30.1,,18.33,10.6,55.79,,28.56,50.32,9.07,,1.17,3.5,129.34,2,,10.69,36.33,0.43,0.05,,,,21.55,18.94,22.29,14.34,14.07,1.64,1.98,4.64,0.83,8.9,4.24,,22.11,23.7,12.96,13.99,109.82,32.34,9,,,6.18,,9.03,2.54,30.65,25.71,1.37,1.88,,1.06,0.68,,21.11,3.97,1.25,,23.39,19.14,23.04,1.26,1.24,13.82,2,6.73,148.57,11.63,9.3,,9.04,,1.01,54.34,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,12.7,57.11,,6.5,8,7.3,6.3,10.2,5.28,6.9,36.89,4.23,14.33,51.29,0.89,,0.01,,86.38,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.06,20.55,11.52,,18.72,10.74,4.9,5.69,4.87,0.27,,,3.1,17.6,1.09,7.58,3.78,81.77,50.31,3.09,,,16.28,,26.85,2,19.54,20.37,3.7,3.19,,1.48,,,,1.37,1.23,,,9.15,,2.98,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.98,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,52.97,,99.7,,,,,52.85,46.7,70.73,,12.73,59.07,15.1,,4.68,7.93,13.25,9.31,357.33,69.43,54.67,0.54,0.06,,,,32.58,28.7,326.03,,,,4.96,3.07,0.87,1.52,0.26,,43.38,,,24.21,24.61,49.15,,,,50.07,,15.22,3.44,11.81,11.03,,5.87,,,,,426.78,1.3,2.37,11.73,4.72,228.09,19.78,,4.21,3.44,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,60.17,0.9,13,,,,,,6.1,73.83,0.38,,66.16,3.66,,3.21,0.97,106.87,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.38,38.14,23.25,35.97,,12.08,2.45,2.67,2.62,0.46,7.41,2.78,0.38,19.7,22.08,,,85.46,35.21,3.81,,,6,,5.38,3.46,44.53,27.06,2.02,2.68,,1.38,2.35,,35.95,2.6,0.94,,13.37,23.58,43.61,1.39,1.62,5.62,4.22,3.75,15.66,5.02,7.97,,7.79,,,36.98,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,67.8,40.52,,20.5,20.8,11.4,7.9,4,4.55,3.1,20.8,8.81,25,32.75,3.01,,0.52,0.47,78.17,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.07,32.36,14.48,30.65,13.04,8.54,4.64,5.53,3.09,0.68,18.06,3.35,2.07,18.37,19.4,18.05,8.57,58.02,36.6,20.97,,,8.56,,29.57,1.95,63.55,28.63,1.12,5.35,,,,,29.75,1.77,1.24,,,13.2,39.04,1.66,1.89,2.46,0.76,2.16,5.78,4.54,3.17,,4.24,,1.88,52.82,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,40.73,34.77,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,14.73,4.77,21.84,25.69,0.91,,0.04,0.01,97.71,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.6,22.42,12.71,,17.34,10.96,4.35,4.92,4.46,0.26,,,3.6,16.35,1.37,13.41,4.69,93.98,60.67,2.21,,,13.49,,20.7,1.99,19.58,19.48,3.54,2.66,,,,,,1.31,1.15,,,8.51,,3.76,12.71,1.99,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.06,,,10,41234689544.0,Electric Utilities,Utilities
AER,51.91,54.07,,6.4,,,5.5,,3.17,,63.61,0.53,6.07,56.28,0.77,,0.89,0.03,95.18,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.19,13.21,,15.95,9.39,7.73,8.08,3.55,0.24,,,1.05,7.94,,11.23,3.05,78.45,34.83,,,,42.04,,28.67,1.09,6.22,9.36,,2.54,,,,,,0.73,1.48,,,3.59,5.6,,1.68,1.29,3.38,4.6,3.68,3.2,19.62,,2.94,,16.1,14.78,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,27.76,38.78,,,5,,6.9,,,7.2,13.77,4.94,,29.34,0.52,,0.19,0.06,17.69,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.87,27.14,14.91,,11.09,7.48,2.34,3.19,3.68,0.07,,,3.87,8.55,,7.12,2.31,22.9,20.79,1.61,,,6.07,,18.51,4.07,16.85,8,,1.01,,,,,,2.28,1.07,,,5.02,,,,14.5,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,49.8,,14.3,,129.9,,,49.89,64.1,34.44,3.96,,45.27,2.34,,0.44,0.21,21.65,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.96,15.27,10.97,,,4.84,2.12,3.58,6.55,0.54,,,4.23,7.31,,38.06,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.24,17.22,17.11,,2.65,,,,,,1.44,,,,8.24,,,,2.71,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,103.14,61.2,,,,85.6,17.5,,1.59,11.1,72.18,,7.92,63.11,1.88,,17.16,0.32,43.25,65.7,,16.58,43.65,,2.42,,,,,,59.4,28.98,29.78,5.82,7.44,,0.29,12.52,2.16,,,,,24.23,37.68,63.62,,,,,,,4.93,,,,5.49,,,,,43.89,,,,9.46,28.35,,,,6.15,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,8.72,42.58,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,28.22,,,38.87,2.47,,0.74,0.27,16.34,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.11,7.55,10.5,7.99,6.26,2.67,3.06,9.89,0.51,29.13,12,,9.14,26.43,39.14,8.3,20.15,62.12,2.57,,,17.97,,28.66,2,13.62,15.12,0.36,2.49,,,,,8.66,,,,,6.57,12.32,0.6,0.8,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,54.87,,9.1,,,,,,8,48.54,0.29,,53.68,1.68,,1.88,0.82,6.24,3.05,49.42,37.39,6.56,4.11,0.19,,,0.29,,30.96,,,,3.96,3.79,,0.69,,,0.3,22.86,18.74,,5.53,5.81,8.95,,,,,,,1.35,,,,3.56,,,,,,,0.91,,,26.24,,,5.2,1.35,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGI,54.55,42.45,,2,17.3,10.3,15.9,23.9,17.21,12.4,20.48,2.5,20.58,33.58,4.82,,1.73,956.31,19.17,3.04,140.5,93.05,12.32,,,,0.18,0.52,22.8,14.42,42.76,,,5.18,7,4.39,0.74,16.32,2.26,0.52,18.63,16.92,19.77,13.77,15.08,40.19,749.09,,,17.74,,33.47,2.49,38.34,34.85,2,6.82,,,,,41.88,1.97,1.76,,,14.33,28.83,2.17,2.57,2.49,1.97,5.01,10.11,9.2,6.81,,6.38,,0.38,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,82.97,37.46,6.9,36,,,,,39.42,,31.27,,47.86,33.94,9.84,,9.1,8.82,40.87,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,16.28,57.46,,0.85,,,,,,,97.4,0.0,89.33,,,,,,,3.52,,,,72.99,,,,,,,,5.08,4.47,,,,,3.52,9.71,,,,,,,,0.6,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,35.21,,,,,,,,49.4,24.79,,,32.93,1.96,,0.29,8.69,3.12,1.36,,93.8,95.75,,0.07,,,,,,,,,0.13,0.18,,0.31,,,,,,63.38,27.15,52.31,0.83,,,,,,,1.89,,,,0.25,,,,,,,,,3.22,,,,,2.23,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
