Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,13.31,71.82,,50.3,,28.2,37.8,,8.08,24,88.94,,2.97,79.38,2.79,0.03,0.01,260.45,1.2,48.06,16.14,4.32,6.36,1.52,,,,13.88,12.62,38.88,11.84,10.79,0.57,0.61,7.2,0.33,1.58,5.1,,9.41,30.23,,6.43,260.91,17.41,3.89,,2.16,,5.9,1.52,14.74,9.68,0.3,0.32,,0.31,1.71,,19.71,,1.11,,,10.41,88.23,0.39,0.53,,0.41,3.64,17.42,9.79,10.8,,7.97,,,13.82,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABNB,12.61,74.36,,38.3,,,,,322.31,8,89.25,,,80.34,3.69,0.71,4.95,134.61,1.41,,29.97,7.3,1.12,0.28,,,,42.15,41.07,18.44,23.72,23.35,6.88,7.91,2.37,0.3,41.38,5.17,,29.23,,,10.66,169.13,82.59,20.75,,46.11,,15.21,10.67,18.31,18.31,,8.02,,,,,19.38,4.82,,,18.36,19.33,14.54,,,11.05,1.41,21.22,720.92,19.41,63.33,,55.65,,3.21,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,20.99,52.77,0.7,6.3,12.3,6.8,6.7,,,5.8,53,3.57,9.23,52.62,5.26,0.52,0.52,116.59,1.6,134.18,82.06,59.46,1.42,0.38,,0.48,1.91,28.15,19.57,31.94,22.11,17.46,4.6,5.03,3.55,0.54,15.74,3.21,1.91,22.59,11.33,8.9,6.5,108.03,55.55,11.5,,13.99,,16.24,5.08,35.44,25.79,2.24,4.95,,1.39,1.63,,31.41,5.14,1.15,,,23.33,41.03,3.2,1.94,23,1.14,7.9,65.41,12.45,14.86,,10.65,,3.4,41.64,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,36.76,73.4,,6.9,,13.2,4.1,,3.27,5.9,88.78,0.19,6.13,79.9,2.86,1.75,0.61,105.72,3.61,70.83,47.61,57.32,3.31,0.51,,0.06,0.19,27.9,14.83,45.87,,,1.87,2.23,3.58,0.56,4.86,2.39,0.19,23.91,18.09,27.72,12.61,75.72,19.84,4.58,,5.17,,7.87,2.08,39.49,32.15,1.59,2.04,,,,,41.95,2.59,,,,16.04,24.59,2.09,1.43,4.61,2.77,3.4,11.35,5.93,5.41,,5.14,,,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,75.56,,,,38.8,40.9,46.1,223.57,16.4,92.43,,,83.92,2.33,1.64,13.99,17.66,2.29,235.21,82.57,38.31,0.36,0.07,,,,20.9,20.6,29.13,14.26,11.39,2.29,2.52,4.78,0.59,21.82,2.74,,21.7,,,16.61,33.41,91.61,,,13.83,,12.08,5.09,22.64,22.64,1.02,3.13,,,,,36.4,2.5,,17.66,7.55,36.4,149.69,,,6.22,2.11,15.57,203.67,21.17,27.32,,57.65,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,19.82,,12.2,,,16.9,,,10.9,11.43,,,16.59,1.76,0.13,0.04,40.82,1.07,18.46,542.09,44.04,3.16,0.66,,,,11.9,9.18,,9.38,7.41,1.67,1.87,8.4,0.52,,,,11.12,0.77,15.8,10.03,85.3,96.45,5.11,,8.99,,17.48,1.24,13.38,11.64,,1.24,,,,,,1.67,0.56,,,29.8,,,1.23,5.4,1.06,5.05,19.42,10.06,9.78,,8.25,,,120.06,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACI,,61.68,,18.8,33.9,6,,,132.17,4.2,77.44,2.5,,67.51,3.53,0.04,0.02,19.26,0.9,31.65,26.16,3.64,3.36,4.7,,0.19,2.5,14.42,5.95,31.95,12.55,6.51,0.31,0.32,6.93,0.11,0.99,7.02,2.5,8.48,16.48,,1.83,21.44,27.85,3.83,,1.25,,2.28,3.71,11.31,7.74,0.57,0.14,,,,,14.32,,,,,4.19,14.2,1.22,0.81,,0.22,3.79,11.26,9.28,37.17,,6.52,,7.07,28.33,,,7,13551493187.000002,Food Retail,Retail Trade
ACLX,76.3,70.5,,,,2.6,0.1,,,,86.8,,54.74,75.92,12.83,5.85,6.96,103.03,6.01,,,69.04,,0.15,,,,,,,,,51.02,33.77,,0.66,,,,,,,8.27,0.0,,,,,,,10.92,,,,34.72,,,,,,,,20.48,19.51,,,,,11.35,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,33.7,60.63,4.6,,,0.1,22.9,46.8,,7.7,56.08,0.8,13.42,59.25,2.43,0.26,0.55,110.39,1.13,,55.01,59.44,3.29,1.31,,0.21,0.8,21.95,17.67,23.94,14.92,13.25,2.08,1.02,4.56,0.19,4.4,4.7,0.8,22.14,7.75,13.78,7.62,99.04,6.58,4.87,,1.61,,5.59,6.52,59.35,27.49,9.82,0.98,,,,,21.73,,2.07,,,18.6,28.4,,2.06,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.17,172.48,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,13.39,49.4,0.4,13.6,13.6,5.4,10.7,1.4,10.85,9.3,52.59,2.64,15.51,48.93,7.41,0.26,1.22,355.53,1.1,,20.51,69.84,0.37,0.15,,0.43,1.5,23.01,20.07,26.06,21.09,17.17,3.28,3.46,4.35,0.51,13.27,3.88,1.66,27.61,13.19,8.94,7.11,329.72,32.61,162.73,,11.19,,14.79,7.86,31.1,29.73,3.2,3.47,,1.44,1.14,,26.2,8.3,1.24,,,24.72,37.77,3.12,1.72,52.13,1.1,13.75,236.59,27.79,26.8,,19.63,,2.63,38.52,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,33.85,61.49,,,,,,,,30.6,82.55,,9.58,69.47,3.42,0.66,2.48,20.13,1.49,,469.19,121.47,,0.24,,,,,,,,,4.04,5.68,,0.45,,,,527.55,,,29.41,18.15,50.64,,,,,,7.08,,,,5.83,,,,,,,,,54.41,557.43,,,,28.76,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,48.4,1.7,9.4,,17.7,16.7,11.4,,16.8,55.21,,1.67,52.13,11.9,0.78,1.24,494.68,1.11,,49.25,33.27,0.78,0.42,,,,31.77,28.24,33.45,19.89,18.58,9.2,10.46,3.15,0.49,31.27,3.01,,24.07,19.32,12.53,10.8,579.34,88.66,51.2,,25.59,,35.93,15.13,41.78,27.67,1.29,10.75,,0.89,1.09,,34.2,17.61,0.83,,,33.28,48.66,1.67,2.2,252.39,1.11,18.17,291.22,33.73,34.74,,22.82,,3.08,62.07,,,10,241068062221.0,Packaged Software,Technology Services
ADC,27.07,57.22,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,70.49,5.44,26.55,60.87,1.77,0.08,0.01,75.81,0.74,,573.52,54.1,5.08,0.51,,1.67,3.97,36.53,20.58,24.71,31.27,19.14,16.56,18.05,2.74,0.65,73.03,5.33,4.03,41.63,11.79,1.72,11.36,74.5,87.94,2.87,,31.62,,48.86,1.53,41.88,42.52,6.86,12.69,,3.68,1.37,17.92,17.41,1.86,1.01,,,17.41,,6.43,1.07,1.83,0.74,2.41,,3.83,3.64,,3.69,,,34,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,26.3,41,,,,,,,13.28,,29.52,0.31,4.29,36.75,2.08,1.29,0.17,11.52,3,,,33.87,2.68,1.52,,0.19,1.73,17.75,9.77,14.49,,,4.55,5.53,5.63,0.34,38.16,10.92,1.73,7.94,14.2,,,9.4,,2.01,,12.87,,32.86,3.49,28.8,11.21,3.62,3.63,,,,,9.46,,1.71,,,8.58,12.36,,0.58,,3,4.2,606.5,11.04,13.34,,10.28,,11.35,30.32,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,35.81,48.71,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,49.57,2.85,11.98,48.46,5.75,0.79,0.31,225.8,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.61,55.34,27.83,40.25,28.92,22.57,11.2,12.23,1.81,0.72,30.39,2.63,1.64,29.93,17.54,12,,151.35,57.85,7.22,,17.07,,23.16,3.19,67.81,51.28,4.2,11.58,,2.82,1.89,,38.24,,1.7,,,28.26,35.69,3.46,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.77,53,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,31.37,2.6,9.4,7.7,25.1,24.8,,89.18,15,27.33,4.94,,29.22,3.2,0.04,0.06,52.13,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.76,9.24,7.21,11.46,13.8,9.6,0.42,0.41,10.82,0.42,3.56,12.67,3.86,10.27,22.58,,,79.6,7.44,4.48,,2.93,,3.39,1.13,10.43,9.54,0.52,0.31,,,,,8.74,0.83,0.75,,,5.82,7.53,0.43,1.51,1.64,0.88,4.77,18.59,10.96,10.87,,5.18,,18.79,11.12,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,43.9,0.1,22.6,,89.8,,,,6.1,56.33,,,45.53,1.8,0.24,0.35,20.32,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.18,5.06,11.08,8.73,4.72,0.23,0.23,9.82,0.21,2.05,17.6,,7.88,,,,39.57,6.28,2.09,,0.5,,2.67,0.9,26.86,7.45,,0.12,,,,,6.05,,,,,3.2,7.92,,0.63,,0.87,0.79,24,5.88,3.46,,7.03,,14.87,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,26.58,73.76,1.2,,13.8,15.3,15.1,13,13.01,9,83.63,3.18,17.49,77.48,3.11,0.19,0.79,304.69,1.01,,3.27,65.98,1.56,1.75,,0.59,1.82,23.27,21.1,30.95,23.54,21.74,6.18,6.84,4.3,0.11,22.11,3.28,2,30.62,14.82,8.58,7.35,268.35,42.56,9.92,,20.87,,21.92,23.23,32.52,32.31,2.67,6.79,,1.59,1.75,,30.7,10.4,1.33,,,26.89,44.19,2.58,3.08,75.23,1.01,7.01,518.83,59.25,86.24,,6.18,,1.74,45.76,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,32.93,75.49,0.9,25.4,,21.7,23.3,,,14.2,87.53,,28.57,80.12,5.93,0.43,0.72,305.56,0.64,,94.05,32.85,1.8,1.05,,,,51.57,45.92,62.17,33.87,32.03,9.72,11.47,1.94,0.25,18.45,1.63,,33.29,22.24,11.89,11.59,257.88,90.8,1291,,18.21,,22.24,26.62,62.49,37.35,0.68,11.39,,,,,61.8,,1.09,,,57.06,148.09,1.49,3.01,,0.64,11,369.7,23.5,57.58,,9.97,,0.47,252.53,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.19,61.46,,3.7,,,,,,,74.45,2.54,0.57,65.46,0.44,0.08,0.01,7.81,0.81,70.1,85.15,27.53,4.22,1.98,,0.38,2.54,29.98,7.94,13.16,,5.19,2.88,2.82,3.34,0.24,21.42,15.98,2.8,9.73,6.99,27.1,2.59,6.92,78.76,1.95,,17.19,,20.04,1.82,8.08,14.89,,1.43,,,,,6.71,,,,,4.03,5.38,,0.62,,0.64,5.45,14.81,3.29,24.01,,10.07,,32.26,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,55.39,47.9,,9.9,,22.2,30.1,,18.33,10.6,47.98,,20.48,47.87,8.75,1.41,4.48,127.58,2.11,,11.17,35.23,0.41,0.05,,,,20.25,17.91,17.15,13.93,12.52,1.62,1.91,4.94,0.82,11.15,5.46,,21.93,23.55,12.79,13.69,110.13,32.28,12.12,,6.5,,9.15,2.44,29.19,24.63,1.32,1.91,,1.02,0.55,,17.28,3.58,1.24,131.53,18.15,16.04,19.89,1.27,1.26,11.72,2.11,6.89,155.12,11.61,9.24,,9.02,,2.85,51.86,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,11.81,62.16,,6.5,8,7.3,6.3,10.2,5.28,6.9,72.17,4.05,16.87,65.07,0.87,,,90.19,0.63,73.28,83.66,27.63,5.15,1.54,,0.61,2.93,21.07,11.66,,18.81,10.83,4.95,5.66,4.75,0.27,,,2.98,18.35,1.06,7.63,3.75,81.65,49.45,2.58,,15.52,,22.82,2.03,21.22,20.62,3.75,3.28,,1.5,,,,1.39,1.26,,,9.69,,2.97,,2.11,0.41,2.73,5.71,5.17,9.9,,3.44,,,22.78,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,38.45,,99.7,,,,,52.85,46.7,24.5,,11.56,32.84,10.2,2.45,5.64,12.0,6.03,461.76,71.29,51.67,0.87,0.06,,,,53.09,41.99,,,,,5.54,1.88,0.84,,,,40,,,24.38,20.81,50.48,,,49.64,,10.43,2.9,12.24,11.01,,6.01,,,,,,1.32,2.28,24.49,5.11,2000.01,20.13,,3.46,3.54,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,21.81,68.29,0.9,13,,,,,,6.1,80.79,0.34,4.02,73.37,4.54,2.25,0.99,117.36,4.62,139.39,54.35,65.57,5.33,0.57,,0.11,0.34,79.51,35.62,59.97,,12.08,2.8,3.01,1.26,0.53,5.01,1.67,0.34,23.57,15.1,,,85.44,35.16,2.31,,2.91,,4.34,3.8,102.95,32.15,2.4,3.02,,1.64,3.89,,59.53,2.96,1.05,,13.94,33.35,91.75,2.54,1.81,6.14,3.32,1.74,8.27,2.59,3.75,,8.16,,,41.62,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,66.62,47.96,,20.5,20.8,11.4,7.9,4,4.55,3.1,37.19,8.09,17.95,43.43,3.43,0.59,0.61,83.84,1.75,111.46,54.12,0.39,0.48,0.08,,0.47,1.9,23.75,13,23.86,12.73,8.8,4.7,5.53,4.21,0.69,23.84,4.46,1.9,18.36,11.45,21.71,11.12,61.87,40.9,27.86,,13.05,,34.15,2.1,41.92,24.39,0.96,5.45,,,,,22.96,1.71,1.24,,,12.09,26.43,2.69,1.93,2.63,0.83,3.5,8.35,6.58,5.13,,5.69,,2.45,53.06,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,12.93,32.87,,10.5,45.5,,,66.4,90.5,5.8,14.36,2.35,,25.29,4.1,0.24,0.15,18.73,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.69,11.06,7.23,16.34,9.41,6.54,0.86,0.89,9.04,0.48,5.42,8.16,2.69,9.65,0.96,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.12,14.98,11.28,,0.69,,,,,12.46,1.12,0.84,,,7.8,23.02,,1.2,2.52,0.74,7.04,18.72,16.01,14.43,,11.24,,12.45,16.72,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,44.14,57.18,,6.4,,,5.5,,3.17,,62.38,0.51,4.46,59.31,0.74,2.25,0.08,97.52,4.5,5.24,57.13,3.06,10.49,2.89,,0.05,0.51,30.65,13.69,,15.95,9.39,7.73,8.08,3.26,0.23,,,1.03,7.97,,12.08,3.05,83.74,32.61,,,32.41,,26.37,1.1,7.88,10.01,,2.48,,,,,,0.76,1.45,,,3.45,7.53,,1.63,1.29,4.45,3.53,3.38,2.94,15.15,,2.69,,11.31,15.21,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,11.9,23.4,,,5,,6.9,,,7.2,16.56,6.42,,19.64,0.42,0.16,0.07,13.6,0.85,25.49,94.7,48.4,11.13,8.95,,0.3,5.03,26.03,14.05,,9.91,8.08,2.12,3.03,3.84,0.07,,,5.03,6.63,,6.59,2.5,21.21,19.44,1.43,,8.34,,17.25,2.94,9.44,5.86,,0.8,,,,,,1.58,0.82,,,4.06,,,,9.51,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.64,,,5,,6.9,,,7.2,31.65,,,33.53,0.42,0.16,0.07,62.61,0.85,25.49,94.7,48.4,11.13,8.95,,,,26.03,14.05,,,,,3.03,3.84,0.07,,,,6.72,,6.59,2.5,0.0,19.44,1.43,,8.34,,17.25,2.95,9.48,5.88,,0.79,,,,,,,,,,4.07,,,,,0.8,2.2,4.62,3.9,35.23,,17.84,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,27.49,51.21,,14.3,,129.9,,,49.89,64.1,56.24,4.34,,53.54,2.2,0.3,0.16,20.64,1.23,16.62,48.15,58.05,2.21,0.47,,0.99,4.34,20.23,11.97,,,6.16,2.26,2.9,4.94,0.53,,,4.61,10.41,,31.34,27.82,0.0,26.47,4.92,,8.78,,15.35,2.16,26.18,23.82,,2.4,,,,,,1.67,,,,8.09,,,,2.63,1.08,4.84,10.74,8.84,10.25,,8.11,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,89.11,62.49,,,,85.6,17.5,,1.59,11.1,71.02,,30.3,65.62,2.07,15.58,0.3,46.48,64.66,,18.63,43.32,66.55,2.51,,,,,,52.01,33.2,34.12,6.67,8.52,,0.28,12.52,1.9,,,,,24.1,38.46,65.71,,,,,,5.43,,,,6.06,,,,,52.01,,,,9.81,27.96,,,,6.42,64.66,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,,63.85,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,71.93,,,68.69,2.57,0.74,0.27,17.77,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.66,7.96,11.07,8.7,6.82,2.91,3.22,9.38,0.51,29.13,10.99,,10.55,25.96,35.87,6.31,19.94,62.12,2.57,,17.97,,28.66,2.18,14.87,16.5,0.39,2.72,,,,,9.38,,,,,7.13,13.34,0.66,0.87,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,32.21,41.95,,9.1,,,,,,8,24.45,0.27,,34.49,1.85,1.88,0.82,6.47,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,32.41,,,,4.14,3.97,,0.69,,,0.29,22.47,18.84,,5.53,5.89,8.95,,,,,,1.42,,,,3.74,,,,,,,0.95,,,27.35,,,5.48,1.42,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGI,53.3,40.43,,2,17.3,10.3,15.9,23.9,17.21,12.4,27.36,2.45,27.28,34.74,4.96,1.73,956.31,19.38,3.04,140.5,93.05,12.32,,,,0.18,0.51,23.9,15.11,46.04,,,5.39,7.34,4.18,0.74,16.68,2.26,0.51,17.52,16.9,20.36,15.31,15.53,40.19,749.09,,17.74,,33.47,2.56,38.76,35.24,2.03,7.19,,,,,43.73,2.03,1.81,,,14.92,30.13,2.23,2.64,2.56,1.97,5.01,10.11,9.2,6.81,,6.38,,0.37,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
