Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,16.09,35.52,,38.3,,,,,322.31,8,44.24,,,38.03,3.19,0.71,4.95,116.85,1.41,,29.97,7.3,1.12,0.28,,,,32.94,32.09,14.93,20.68,16.72,5.89,6.18,3.04,0.3,41.38,5.88,,25.67,,,11.88,166.15,82.59,20.75,,46.11,,15.21,9.26,15.9,15.9,,7.28,,,,,17.6,2.69,,,18.82,17.54,13.24,,,10.26,1.41,21.22,720.92,19.41,63.33,,55.65,,3.86,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,,64.98,0.7,6.3,12.3,6.8,6.7,,,5.8,74.82,3.6,,68.66,5.28,0.52,0.49,112.69,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.92,28.62,19.65,36.01,21.94,18.94,4.87,5,3.49,0.54,13.88,2.88,1.95,24.18,12.91,8.41,6.41,106.54,55.24,10.7,,13.65,,15.92,4.99,35.55,25.32,2.2,4.84,,0.8,1.65,,34.85,5.19,1.14,,,24.94,45.72,2.6,1.91,23.98,1.18,7.63,64.74,12.05,14.52,,10.37,,3.11,41.09,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,20.33,62.07,,6.9,,13.2,4.1,,3.27,5.9,81.76,0.23,13.34,68.67,3.2,0.24,0.15,91.41,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.7,13.18,310.56,,,1.9,2.08,4.22,0.63,0.67,0.37,0.22,25.71,20,,,70.5,19.03,5.57,,6.05,,7.68,1.85,30.37,30.44,1.51,1.83,,,,,274.5,2.37,,,,19.83,30.65,1.72,1.29,4.14,1.36,4.09,12.41,6.71,6.29,,4.98,,0.57,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,44.75,,,,38.8,40.9,46.1,223.57,16.4,53.38,,,45.52,2,1.48,8.69,15.94,2.16,197.37,87.05,38.64,1.68,0.11,,,,96.46,64.21,27.33,22.18,34.32,2.32,2.47,1.04,0.57,9.04,3.05,,27.92,,,17.91,32.57,91.73,,,3.43,,2.56,5.12,88.56,88.56,3.97,2.96,,,,,32.87,5.04,,25.71,7.97,32.87,135.08,,,6.45,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,72.98,,12.2,,,16.9,,,10.9,87.74,,,79.46,2.39,0.14,0.04,79.91,1.18,18.83,519.12,44.07,8.34,0.67,,,,97.61,39.37,,15.6,12.43,2.91,3.05,1.02,0.52,,,,22.73,,15.72,10.23,86.1,96.46,5.51,,,,17.58,2.48,,22.38,,2.39,,,,,,3.43,1.08,,,69.25,,,2.36,11.86,1.17,,3.96,2,,,,,,248.81,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,47.2,,100.9,,,,,,,55.28,,,48.87,,4.31,,,4.49,,,,,,,,,,,,,,348.44,,,,,,,,,16.47,,,,,,,,,3.84,,,,,,,,,,,,6.06,5.7,,,,,3.86,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,62.17,,18.8,33.9,6,,,132.17,4.2,67.68,2.28,,64.88,3.62,0.04,0.02,20.93,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.29,13.68,5.95,31.28,11.27,6.3,0.32,0.33,7.31,0.11,1.05,6.85,2.29,8.75,19.07,,1.71,21.82,27.84,3.99,,1.41,,2.43,4.16,10.9,7.99,0.59,0.15,,,,,14.68,,,,,4.38,13.06,0.89,0.81,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.31,32.25,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,82.5,74.41,2.6,5.9,,7,21.8,,142.28,6.8,87.46,,38.03,78.21,2.93,0.15,0.15,49.48,1.32,,22.1,60.56,2.39,0.84,,,,19.51,13.92,24.54,,15.85,3.85,3.97,5.13,0.37,16.16,4.77,,33.01,13.45,23.91,6.24,32.53,50.71,3.86,,12.01,,19.46,4.2,29.11,26.46,2.21,3.5,,1.23,1.72,,21.59,,1.36,,,18.45,23.78,2.53,1.55,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.96,53.87,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,46.4,0.9,22.7,,62.7,72,31,57.41,34.8,52.32,,24.38,48.5,9.12,2.25,12.33,114.22,4.42,179.55,30.91,63.45,0.15,0.05,,,,11.4,10.84,21.08,,14.08,3.13,2.9,8.77,0.73,13.75,4.1,,18.21,23.06,,,121.28,44.63,48.8,,21.54,,23.4,3.98,15.73,15.73,0.32,3.39,,,,,24.63,1.67,1.57,19.13,5.14,21.91,26.17,0.63,1.66,3.99,3.26,19.31,74.1,28.93,28.19,,33.01,,1.57,38.42,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,79.43,69.48,,,,2.6,0.1,,,,86.58,,1.85,75.92,8.94,5.85,6.96,69.38,6.01,,,69.04,,0.15,,,,,,,,,28.38,22.71,,0.66,,,,,,,8.1,0.0,,,,,,,7.64,,,,24.29,,,,,,,,13.79,13.14,,,,,7.64,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,1.81,65.21,4.6,,,0.1,22.9,46.8,,7.7,69.79,0.87,0.3,67.54,2.3,0.26,0.55,98.16,1.13,,55.01,59.44,3.29,1.31,,0.21,0.86,19.67,15.84,20.87,13.37,11.87,1.86,0.92,5.08,0.19,4.4,5.29,0.9,19.86,8.34,13.04,6.91,96.5,6.58,4.87,,1.61,,5.59,5.8,52.77,24.45,8.73,0.85,,,,,19.43,,1.84,,,16.61,25.36,,1.83,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.65,153.64,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,4.75,64.13,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,72.68,2.59,,67.37,7.31,0.3,1.2,333.27,1.16,,20.04,71.1,0.43,0.17,,0.42,1.55,22.16,19.26,23.98,18.58,16.11,3.05,3.22,4.51,0.51,13.44,4.15,1.55,26.07,14.17,6.4,4.64,326.15,32.58,171.01,,10.79,,14.2,7.53,30.52,28.05,2.5,3.29,,1.43,0.96,,24.5,7.11,1.18,,,23.21,35.27,2.71,1.65,40.54,1.16,13.46,227.4,27.32,26.23,,19.64,,3.09,36.9,,,10,207617355910.0,Information Technology Services,Technology Services
ADBE,2.88,57.85,1.7,9.4,,17.7,14.1,11.4,,16.8,60.52,,,59.99,12.9,0.85,1.32,558.3,1.16,,49.57,33.69,0.82,0.41,,,,37.37,33.02,38.56,22.27,20.8,10.27,12.02,2.68,0.5,31.17,2.57,,27.13,20.58,13.83,11.16,586.36,88.24,58.8,,24.86,,35.4,16.89,50.16,32.23,1.51,12.47,,0.94,1.16,,39.98,18.02,0.97,,,38.67,56.9,1.77,2.55,226.03,1.16,17.46,275.62,32.26,32.8,,22.15,,2.41,73.61,,,10,241068062221.0,Packaged Software,Technology Services
ADC,7,71.42,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,70.61,5.55,15.96,70.49,1.67,0.07,,72.9,0.9,,535.71,52.31,5.24,0.52,,1.65,4.07,35.65,19.96,24.93,33.82,20.2,17.59,17.44,2.81,0.65,69.98,5.56,4.12,41.12,11.65,2.82,9.74,73.84,87.98,3.02,,32.09,,48.78,1.47,40.5,40.57,6.54,12.47,,3.25,1.29,17.57,17.79,1.79,1,,,17.79,,6.18,1.07,1.77,0.9,2.43,,3.76,3.63,,3.67,,,32.74,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,19.29,60.74,,,,,,,13.28,,72.17,0.3,3.96,65.11,1.9,1.29,0.17,12.07,3,,,33.87,2.68,1.52,,0.19,1.66,15.78,8.69,12.89,,,4.41,4.92,6.34,0.34,38.16,10.42,1.66,9.09,17.01,,,8.96,,2.01,,12.87,,32.86,3.66,30.18,11.74,3.79,3.8,,,,,9.94,,1.79,,,9.01,12.92,,0.61,,3,4.2,606.5,11.04,13.34,,10.28,,13.29,31.93,,,5,1062196184.9999998,Packaged Software,Technology Services
ADM,,52.75,2.6,9.4,7.7,25.1,24.8,,89.18,15,76.83,4.23,16.41,60.48,3.27,0.04,0.06,60.5,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.22,10.22,7.97,12.67,12.2,8.96,0.45,0.45,9.78,0.42,3.56,10.92,3.31,11.17,22.24,,,78.2,7.44,4.48,,2.93,,3.39,1.31,12.1,11.07,0.6,0.35,,,,,10.12,0.97,0.87,,,6.73,8.73,0.5,1.76,1.91,0.88,4.77,18.59,10.96,10.87,,5.18,,16.3,12.89,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,41.72,0.1,22.6,,89.8,,,,6.1,51.89,,,44.79,1.81,0.24,0.35,21.8,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.69,5.31,11.63,8.74,4.79,0.24,0.24,9.35,0.21,2.05,16.05,,6.58,,22.64,,39.75,6.28,2.09,,0.5,,2.67,0.99,29.46,8.16,,0.13,,,,,6.63,,,,,3.51,8.68,,0.67,,0.87,0.79,24,5.88,3.46,,7.03,,13.56,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,,72.93,1.2,,13.8,15.3,15.1,13,20.5,9.9,86.58,3.51,,77.68,2.61,0.06,0.79,269.6,1.01,,2.97,62.22,0.64,0.82,,0.59,2.02,21.16,19.11,30.81,20.72,18.85,5.47,5.77,4.73,0.08,18.72,3.27,2.08,26.92,14.58,8.78,5.55,266.11,45.44,13.74,,19.54,,25.85,24.19,29.59,29.37,2.43,5.78,,1.32,1.61,,30.85,12.94,1.21,,,26.68,46.99,2.45,2.61,128.38,1.01,6.8,497.94,59.7,91.62,,7.53,,3.04,41.59,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,20.49,62.44,0.9,25.4,,21.7,23.3,,,14.2,74.04,,,66.9,4.92,0.49,0.76,255.26,0.69,,89.81,32.86,1.93,1.21,,,,45.98,41.03,55.8,42.96,38.95,9.19,9.86,2.17,0.22,17.66,1.81,,31.42,22.68,11.13,11.1,257.5,90.77,1210,,17.66,,21.44,25.45,55.25,32.15,0.59,9.77,,,,,55.37,,0.93,,,50.95,160.74,1.29,2.74,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.69,232.51,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.24,54.07,,3.7,,,,,,,62.17,2.4,16.02,56.93,0.5,0.03,0.01,7.49,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.4,15.58,6.42,14.3,,5.76,2.97,2.98,6.42,0.24,20.86,14.89,2.94,11.03,11.3,30.81,3.13,6.67,81.58,2.1,,13.82,,22.19,1.79,10.12,15.19,,1.44,,,,,6.94,,,,,3.95,5.61,,0.6,,0.59,4.07,28.19,6.32,18.83,,4.34,,25.84,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,33.89,68.71,,9.9,,22.2,30.1,,18.33,10.6,77.49,,35.99,72.3,9.33,1.17,3.5,133.58,2,,10.69,36.33,0.43,0.05,,,,22.36,19.65,23.12,18.8,17.05,2.01,2.06,4.47,0.83,8.9,4.1,,26.54,23.57,12.15,11.93,108.94,32.34,9,,6.18,,9.03,2.62,31.65,26.56,1.42,1.96,,1,0.64,,22.03,4.1,1.3,,24.16,19.99,24.03,1.3,1.28,14.27,2,6.73,148.57,11.63,9.3,,9.04,,0.97,56.1,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,68.38,,6.5,8,7.3,6.3,10.2,5.28,6.9,59.94,4.37,4.86,67.1,0.86,0.01,,82.05,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.17,19.92,11.17,,20.75,11.61,4.99,5.52,5.02,0.27,,,3.27,17.81,0.77,7.47,4.4,81.35,50.31,3.09,,16.28,,26.85,1.9,18.56,19.35,3.52,3.03,,1.29,,,,1.3,1.17,,,8.69,,2.83,,1.97,0.45,2.88,5.92,5.36,10.43,,4.04,,,20.86,,,10,21222279644.0,Electric Utilities,Utilities
AEIS,,56.57,0.9,13,,,,,,6.1,69.8,0.37,14.09,61.17,3.74,3.21,0.97,110.7,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.36,39.9,24.32,37.64,,12.08,2.89,2.79,2.51,0.46,7.41,2.68,0.36,33.04,21.96,,,86.33,35.21,3.81,,6,,5.38,3.58,46.13,28.03,2.09,2.77,,1.31,2.24,,37.29,2.69,0.97,,13.85,24.44,45.17,1.44,1.68,5.82,4.22,3.75,15.66,5.02,7.97,,7.79,,,38.35,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,57.47,69.69,,20.5,20.8,11.4,7.9,4,4.55,3.1,76.15,8.21,51.98,72.79,3.12,0.52,0.47,82.79,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.93,33.59,15.11,32.01,14.16,8.98,5.2,5.79,2.98,0.68,18.06,3.2,1.93,23.8,19.3,12.06,6.45,55.97,36.6,20.97,,8.56,,29.57,2.04,66.18,30.19,1.18,5.63,,,,,31.16,1.86,1.3,,,13.82,40.94,1.74,1.98,2.58,0.76,2.16,5.78,4.54,3.17,,4.24,,1.79,55.48,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,36.13,58.19,,10.5,45.5,,,66.4,90.5,5.8,67.64,1.9,,61.6,4.3,0.39,0.23,22.17,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.14,13.39,8.47,13.89,11,7.58,0.99,1.01,7.47,0.49,7.25,8.86,2.26,12.45,0.34,11.53,3.69,17.78,38.98,418.66,,4.12,,7.48,2.49,19.97,14.59,,0.82,,,,,11.24,1.38,1.01,,,7.9,19.76,,1.45,2.94,0.81,6.29,17.29,14.86,12.87,,10.26,,11.67,20.54,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,17.89,59.6,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,61.93,4.73,13.57,58.38,0.91,0.04,0.01,98.25,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.58,22.43,12.71,,18.44,11.63,4.54,4.93,4.46,0.26,,,3.58,17.44,1.37,13.56,4.02,93.41,60.67,2.21,,13.49,,20.7,2,19.69,19.59,3.56,2.65,,,,,,1.32,1.16,,,8.57,,3.78,12.78,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.18,,,10,41234689544.0,Electric Utilities,Utilities
AER,54.49,58.37,,6.4,,,5.5,,3.17,,68.97,0.53,22.66,62.55,0.77,0.89,0.03,95.51,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.52,28.31,13.26,,15.95,9.39,7.73,8.12,3.53,0.24,,,1.05,8.67,,10.18,3.07,77.21,34.83,,,42.04,,28.67,1.1,6.25,9.4,,2.54,,,,,,0.73,1.49,,,3.6,5.63,,1.69,1.29,3.38,4.6,3.68,3.2,19.62,,2.94,,15.87,14.84,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,61.2,,,5,,6.9,,,7.2,90.54,4.86,9.75,72.65,0.52,0.19,0.06,18.08,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.78,27.11,14.89,,17.52,10.76,2.83,3.18,3.69,0.07,,,3.78,9.43,,6.88,3.01,22.7,20.79,1.61,,6.07,,18.51,4.16,17.22,8.18,,1.04,,,,,,2.33,1.09,,,5.1,,,,14.82,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,58.29,,14.3,,129.9,,,49.89,64.1,74.82,4.09,11.95,64.19,2.28,0.44,0.21,21.1,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.08,14.85,10.67,,,8.35,2.33,3.49,6.73,0.54,,,4.36,11.58,,39.54,33.85,0.0,34.88,9.58,,13.71,,23.57,2.18,16.79,16.68,,2.47,,,,,,1.4,,,,7.71,,,,2.64,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,102.21,64.5,,,,,,5.8,,30.4,82.61,,,72.72,1.54,14.67,0.32,31.46,56.68,,15.45,40.55,,2.44,,,,,,50.43,24.39,27.52,5.12,6.68,,0.29,13.24,2.87,,,,33.19,27.21,41.26,59.46,,,,,,3.7,,,,4.57,,,,,34.8,,,,7.13,22.8,,,,4.68,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,23.59,53.72,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,49.78,,,53.54,2.6,0.74,0.27,18.17,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.85,8.1,11.27,13.17,10.07,3.85,3.28,9.22,0.51,29.13,10.79,,12.08,25.86,37.9,7.3,20.0,62.12,2.57,,17.97,,28.66,2.22,15.14,16.81,0.4,2.77,,,,,9.56,,,,,7.26,13.59,0.67,0.89,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,1.16,52.98,,9.1,,,,,,8,65.8,0.3,31.83,58.63,1.52,1.88,0.82,5.78,3.05,49.42,37.39,6.56,4.11,0.19,,,0.31,,28.4,,,,3.36,3.47,,0.69,,,0.32,122.98,18.61,,5.53,5.77,8.95,,,,,,1.24,,,,3.24,,,,,,,0.83,,,24.09,,,4.78,1.24,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,48.59,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,65.66,2.39,,54.34,2.38,0.15,0.16,91.05,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.27,18.09,11.49,11.85,11.88,9.74,0.81,0.76,5.53,0.3,6.4,12.65,1.27,10.78,27.02,,,128.94,26.24,14.69,,3.13,,10.32,1.68,16.26,7.23,0.29,0.51,,,,,7.92,1.51,0.81,,,5.1,12.23,0.3,0.79,7.1,0.72,3.43,14.41,7.05,9.57,,13.47,,,14.09,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,41.77,69.46,,2,17.3,10.3,15.9,23.9,17.21,12.4,69.85,2.45,44.15,71.32,4.81,1.73,956.31,19.62,3.04,140.5,93.05,12.32,,,,0.18,0.51,22.72,14.38,42.62,,,5.88,6.99,4.4,0.74,16.32,2.24,0.51,25.28,16.93,21.15,15.23,14.39,40.19,749.09,,17.74,,33.47,2.53,39.14,35.58,2.04,6.97,,,,,42.46,2,1.79,,,14.48,29.23,2.2,2.61,2.53,1.97,5.01,10.11,9.2,6.81,,6.38,,0.38,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
