Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABT,5.27,69.57,0.7,6.3,12.3,6.8,6.7,,,5.8,74.2,3.51,,72.46,5.41,,0.52,0.49,116.83,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.88,29.57,20.31,37.21,20.38,17.85,4.68,5.17,3.38,0.54,13.88,2.78,1.92,22.72,12.81,8.41,6.41,106.78,55.24,10.7,,,13.65,,15.92,5.17,36.85,26.25,2.28,5.02,,0.83,1.71,,36.1,5.38,1.19,,,25.87,47.42,2.7,1.98,24.86,1.18,7.63,64.74,12.05,14.52,,10.37,,3.01,42.64,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,7.41,54.12,,6.9,,13.2,4.1,,3.27,5.9,67.25,0.23,,57.22,3.07,,0.24,0.15,87.77,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.23,22.29,12.39,292.15,,,1.64,1.95,4.49,0.63,0.67,0.39,0.23,20.4,20.17,,,70.95,19.03,5.57,,,6.05,,7.68,1.72,28.33,28.39,1.41,1.71,,,,,256.04,2.27,,,,18.5,28.59,1.65,1.24,3.97,1.36,4.09,12.41,6.71,6.29,,4.98,,0.62,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,46.46,,,,38.8,40.9,46.1,223.57,16.4,47.16,,,46.76,2,,1.48,8.69,15.94,2.16,197.37,87.05,38.64,1.68,0.11,,,,96.53,64.26,27.35,13.38,10.69,2.15,2.47,1.04,0.57,9.04,3.04,,19.19,,,16.93,32.76,91.73,,,,3.43,,2.56,5.11,88.61,88.61,3.97,2.96,,,,,32.89,5.04,,25.71,7.97,32.89,135.19,,,6.45,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,,55.61,,12.2,,,16.9,,,10.9,49.55,,,52.76,2.33,,0.14,0.04,77.37,1.18,18.83,519.12,44.07,8.34,0.67,,,,94.86,38.27,,13.69,10.88,2.55,2.96,1.05,0.52,,,,19.5,,15.92,10.11,86.4,96.46,5.51,,,,,17.58,2.39,,21.59,,2.31,,,,,,3.32,1.05,,,66.8,,,2.28,11.48,1.17,,3.96,2,,,,,,240.03,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,39.27,,100.9,,,,,,,41.74,,,38.43,,,4.31,,,4.49,,,,,,,,,,,,,,16.94,,,,,,,,,8.74,,,,,,,,,,3.32,,,,,,,,,,,,5.24,4.93,,,,,3.33,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,43.41,,18.8,33.9,6,,,132.17,4.2,53.53,2.51,,44.72,3.58,,0.04,0.02,19.0,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.51,12.95,5.63,29.61,11.68,5.97,0.31,0.31,7.72,0.11,1.05,7.74,2.51,8.06,20.37,,1.68,21.83,27.84,3.99,,,1.41,,2.43,3.68,9.65,7.07,0.52,0.14,,,,,12.99,,,,,3.88,11.57,0.8,0.74,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.87,28.55,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,96.43,51.6,2.6,5.9,,7,21.8,,142.28,6.8,37.47,,41.71,44.84,2.86,,0.15,0.15,47.39,1.32,,22.1,60.56,2.39,0.84,,,,18.68,13.33,23.5,,13.09,3.4,3.8,5.35,0.37,16.16,4.98,,24.25,13.61,24.56,6.73,32.71,50.71,3.86,,,12.01,,19.46,4.02,27.87,25.34,2.11,3.35,,1.18,1.64,,20.47,,1.3,,,17.52,22.58,2.42,1.48,,1.32,5.59,174.23,13.31,14.81,,7.6,,3.11,51.5,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,38.61,0.9,22.7,,62.7,72,31,57.41,34.8,40.46,,,37.84,8.42,,2.25,12.33,99.62,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.93,9.45,18.37,,10.55,2.52,2.53,10.07,0.73,13.75,4.7,,13.45,23.44,,4.24,120.06,44.63,48.8,,,21.54,,23.4,3.47,13.72,13.72,0.28,2.92,,,,,21.49,1.46,1.37,16.69,4.48,19.1,22.82,0.55,1.45,3.48,3.26,19.31,74.1,28.93,28.19,,33.01,,1.78,33.53,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,70.84,68.16,,,,2.6,0.1,,,,77.86,,,71.6,9.6,,5.85,6.96,74.71,6.01,,,69.04,,0.15,,,,,,,,,37.16,24.59,,0.66,,,,,,,6.1,0.0,,,,,,,,8.2,,,,26.07,,,,,,,,14.85,14.15,,,,,8.23,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,11.05,53.3,4.6,,,0.1,22.9,46.8,,7.7,54.78,0.87,3.33,51.67,2.28,,0.26,0.55,96.53,1.13,,55.01,59.44,3.29,1.31,,0.21,0.87,19.24,15.5,20.42,13.08,11.62,1.82,0.9,5.2,0.19,4.4,5.38,0.91,19.4,8.44,13.58,7.45,97.96,6.58,4.87,,,1.61,,5.59,5.7,51.9,24.04,8.59,0.83,,,,,18.87,,1.81,,,16.15,24.66,,1.8,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.76,150.83,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACVA,9.39,63.88,,,,,,,,30.6,80.38,,0.57,69.55,3.45,,0.66,2.48,19.95,1.49,,469.19,121.47,,0.24,,,,,,,,,4.07,5.73,,0.45,,,,521.78,,,29.29,17.48,50.64,,,,,,,7.14,,,,5.88,,,,,,,,,53.92,562.29,,,,28.5,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,,66.17,1.7,9.4,,17.7,14.1,11.4,,16.8,78.12,,,70.67,13.29,,0.85,1.32,587.06,1.16,,49.57,33.69,0.82,0.41,,,,38.85,34.32,40.09,23.16,21.63,10.68,12.5,2.57,0.5,31.17,2.45,,28.5,20.49,13.81,11.17,589.87,88.24,58.8,,,24.86,,35.4,17.74,52.7,33.87,1.58,13.08,,0.99,1.22,,42.04,18.94,1.02,,,40.66,59.72,1.86,2.69,237.68,1.16,17.46,275.62,32.26,32.8,,22.15,,2.31,77.28,,,10,241068062221.0,Packaged Software,Technology Services
ADC,19.55,74.51,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,71.82,5.41,25.59,74.63,1.73,,0.07,,75.88,0.9,,535.71,52.31,5.24,0.52,,1.65,3.95,36.73,20.57,25.68,30.23,18.51,16.16,17.97,2.72,0.65,69.98,5.34,3.98,41.4,11.45,3.51,9.9,74.04,87.98,3.02,,,32.09,,48.78,1.53,42.16,42.23,6.81,12.96,,3.38,1.34,18.23,18.47,1.86,1.04,,,18.47,,6.44,1.11,1.84,0.9,2.43,,3.76,3.63,,3.67,,,34.03,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,11.58,47.41,,,,,,,13.28,,39.73,0.31,,43.64,1.84,,1.29,0.17,11.54,3,,,33.87,2.68,1.52,,0.19,1.73,15.19,8.36,12.4,,,4.55,4.73,6.58,0.34,38.16,10.91,1.73,7.95,18.06,,,9.07,,2.01,,,12.87,,32.86,3.49,28.83,11.22,3.62,3.57,,,,,9.46,,1.71,,,8.6,12.29,,0.59,,3,4.2,606.5,11.04,13.34,,10.28,,14.03,30.34,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,21.15,49.19,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,49.59,2.89,6.47,49.14,5.69,,0.79,0.31,221.51,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.63,54.73,27.52,39.81,28.6,22.32,11.08,12.1,1.83,0.72,30.39,2.68,1.65,29.3,17.57,12.27,,153.57,57.85,7.22,,,17.07,,23.16,3.13,66.53,50.31,4.12,11.4,,2.54,1.7,,37.5,,1.66,,,27.72,35.01,3.39,1.81,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.79,52,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,46.37,2.6,9.4,7.7,25.1,24.8,,89.18,15,47.27,4.31,1.75,46.4,3.26,,0.04,0.06,59.62,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.28,10.03,7.83,12.45,13.14,9.49,0.45,0.44,9.97,0.42,3.56,11.08,3.36,10.98,22.3,,,78.62,7.44,4.48,,,2.93,,3.39,1.29,11.92,10.91,0.6,0.34,,,,,9.98,0.95,0.86,,,6.59,8.59,0.49,1.73,1.88,0.88,4.77,18.59,10.96,10.87,,5.18,,16.7,12.71,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,29.07,0.1,22.6,,89.8,,,,6.1,12.16,,,23.01,1.8,,0.24,0.35,19.9,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.21,5.08,11.12,8.35,4.57,0.23,0.23,9.79,0.21,2.05,17.49,,7.14,,20,,39.49,6.28,2.09,,,0.5,,2.67,0.9,27.03,7.49,,0.12,,,,,6.09,,,,,3.22,7.96,,0.62,,0.87,0.79,24,5.88,3.46,,7.03,,14.78,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADSK,13.11,61.79,0.9,25.4,,21.7,23.3,,,14.2,69.26,,,64.3,5.12,,0.43,0.72,259.46,0.64,,94.05,32.85,1.8,1.05,,,,43.79,38.99,52.79,42.41,38.86,9.26,9.74,2.28,0.25,18.45,1.92,,31.44,22.64,11.84,11.59,254.02,90.8,1291,,,18.21,,22.24,22.6,53.06,31.72,0.58,9.65,,,,,52.43,,0.93,,,48.39,125.79,1.27,2.55,,0.64,11,369.7,23.5,57.58,,9.97,,0.55,214.44,,,6,45606470933.0,Packaged Software,Technology Services
ADT,21.94,36.53,,3.7,,,,,,,25.54,2.56,8.64,31.72,0.47,,0.03,0.01,6.92,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.56,15,6.18,13.77,,5,2.75,2.87,6.67,0.24,20.86,16.16,3.12,8.77,12.52,26.67,2.63,6.66,81.58,2.1,,,13.82,,22.19,1.65,9.32,14,,1.33,,,,,6.39,,,,,3.64,5.17,,0.56,,0.59,4.07,28.19,6.32,18.83,,4.34,,28.04,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,51.42,50.69,,9.9,,22.2,30.1,,18.33,10.6,45.74,,27.31,47.14,9.08,,1.17,3.5,128.43,2,,10.69,36.33,0.43,0.05,,,,21.57,18.95,22.3,14.35,14.08,1.64,1.99,4.64,0.83,8.9,4.27,,21.95,23.7,12.96,13.99,109.35,32.34,9,,,6.18,,9.03,2.52,30.43,25.53,1.37,1.9,,0.96,0.62,,21.31,3.95,1.25,,23.22,19.33,23.26,1.25,1.23,13.72,2,6.73,148.57,11.63,9.3,,9.04,,1.01,53.95,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,2.01,60.35,,6.5,8,7.3,6.3,10.2,5.28,6.9,47.96,4.4,11.06,56,0.87,,0.01,,83.5,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.18,20.15,11.3,,18.35,10.53,4.8,5.58,4.96,0.27,,,3.23,17.01,0.89,7.54,3.26,80.82,50.31,3.09,,,16.28,,26.85,1.93,18.89,19.69,3.58,3.06,,1.32,,,,1.32,1.19,,,8.85,,2.88,,2,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.25,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,40.52,,99.7,,,,,52.85,46.7,28.08,,,36.17,15.56,,4.68,7.93,12.76,9.31,357.33,69.43,54.67,0.54,0.06,,,,33.81,29.78,338.36,,,,5.15,2.96,0.87,1.52,0.27,,41.8,,,24.21,24.47,49.15,,,,50.07,,15.22,3.31,11.38,10.63,,5.67,,,,,411.26,1.25,2.29,11.29,4.54,219.87,19.08,,4.05,3.31,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,39.12,0.9,13,,,,,,6.1,39.64,0.41,,36.99,3.5,,3.21,0.97,96.09,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.41,34.81,21.22,32.83,,12.08,2.23,2.43,2.87,0.46,7.41,3.09,0.41,17.67,22.33,15.38,,85.98,35.21,3.81,,,6,,5.38,3.11,40.02,24.32,1.81,2.43,,1.14,1.95,,32.35,2.34,0.84,,12.03,21.21,39.2,1.25,1.46,5.05,4.22,3.75,15.66,5.02,7.97,,7.79,,,33.24,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,60.09,60.84,,20.5,20.8,11.4,7.9,4,4.55,3.1,72.07,8.3,38.68,63.08,3.02,,0.52,0.47,81.86,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.95,32.48,14.54,30.83,13.04,8.54,4.71,5.55,3.08,0.68,18.06,3.23,1.95,20,19.38,17.9,7.85,56.98,36.6,20.97,,,8.56,,29.57,2.03,66.55,29.99,1.18,5.56,,,,,30.97,1.85,1.29,,,13.75,40.67,1.73,1.97,2.56,0.76,2.16,5.78,4.54,3.17,,4.24,,1.86,54.94,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEP,24.83,67.9,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,66.46,4.6,16.49,68.73,0.93,,0.04,0.01,103.01,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.47,23.02,13.05,,17.81,11.25,4.47,5.06,4.34,0.26,,,3.47,17.21,1.55,13.47,4.75,93.62,60.67,2.21,,,13.49,,20.7,2.1,20.64,20.53,3.73,2.73,,,,,,1.38,1.21,,,8.97,,3.96,13.4,2.1,0.48,2.71,5.54,5.01,10.42,,4.34,,,22.2,,,10,41234689544.0,Electric Utilities,Utilities
AES,,60.98,,,5,,6.9,,,7.2,77.2,4.81,4.83,67.17,0.52,,0.19,0.06,18.12,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.77,27,14.83,,11.04,7.44,2.33,3.17,3.7,0.07,,,3.77,8.69,,7.08,3.65,22.9,20.79,1.61,,,6.07,,18.51,4.17,17.26,8.2,,1,,,,,,2.33,1.09,,,5.11,,,,14.85,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,,7.2,31.65,,,33.54,0.52,,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27,14.83,,,,,3.17,3.7,0.07,,,,6.72,,7.08,3.65,0.0,20.79,1.61,,,6.07,,18.51,4.11,17.01,8.08,,1.02,,,,,,,,,,5.04,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,48.47,,14.3,,129.9,,,49.89,64.1,49.26,4.22,,47.97,2.19,,0.44,0.21,20.16,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.22,14.08,10.11,,,4.46,1.96,3.3,7.1,0.54,,,4.51,6.69,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.05,15.76,15.66,,2.32,,,,,,1.34,,,,7.24,,,,2.53,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,5.45,67.9,,,,85.6,17.5,,1.59,11.1,71.08,,,69.28,1.85,,17.16,0.32,41.75,65.7,,16.58,43.65,,2.42,,,,,,58.45,28.52,29.66,5.74,7.32,,0.29,12.52,2.32,,,,,23.27,36.86,63.62,,,,,,,4.58,,,,5.38,,,,,42.93,,,,9.14,27.73,,,,5.94,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,3.86,38.74,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,39.4,,,36.72,2.42,,0.74,0.27,16.13,1.47,0.97,136.81,63.94,2.04,0.68,,,,9.7,7.25,10.08,7.71,6.04,2.58,2.93,10.31,0.51,29.13,12.35,,8.65,26.7,38.47,8.52,20.03,62.12,2.57,,,17.97,,28.66,1.94,13.23,14.69,0.35,2.42,,,,,8.35,,,,,6.34,11.88,0.6,0.79,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,,57.69,,9.1,,,,,,8,75.5,0.32,,64.02,1.34,,1.88,0.82,5.79,3.05,49.42,37.39,6.56,4.11,0.19,,,0.32,,25.38,,,,3.25,3.11,,0.69,,,0.34,19.63,18.45,,5.53,5.76,8.95,,,,,,,1.25,,,,2.95,,,,,,,0.84,,,22.11,,,4.79,1.25,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,47,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,53.64,2.45,,49.6,2.37,,0.15,0.16,89.32,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.31,17.81,11.31,11.66,11.18,7.56,0.84,0.75,5.61,0.3,6.4,12.89,1.31,11.99,27.19,,,127.81,26.24,14.69,,,3.13,,10.32,1.64,15.95,7.09,0.28,0.5,,,,,7.76,1.48,0.79,,,4.99,11.98,0.29,0.77,6.97,0.72,3.43,14.41,7.05,9.57,,13.47,,,13.83,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,51.55,67.13,,2,17.3,10.3,15.9,23.9,17.21,12.4,81.71,2.45,32.55,71.41,4.66,,1.73,956.31,20.06,3.04,140.5,93.05,12.32,,,,0.18,0.51,21.88,13.83,41.12,,,4.91,6.72,4.57,0.74,16.32,2.18,0.51,20.43,16.95,18.73,12.94,14.65,40.19,749.09,,,17.74,,33.47,2.59,40.12,36.47,2.1,6.76,,,,,41.11,2.05,1.83,,,14.04,28.28,2.25,2.67,2.59,1.97,5.01,10.11,9.2,6.81,,6.38,,0.4,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,65.03,49.95,6.9,36,,,,,39.42,,56.85,,47.71,50.81,11.01,,9.1,8.82,44.94,10.09,2163.74,1220.68,31.37,,0.1,,,,,,,,,18.26,64.46,,0.85,,,,,,,96.88,0.0,89.33,,,,,,,3.82,,,,79.62,,,,,,,,5.59,4.92,,,,,3.87,9.71,,,,,,,,0.55,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,24.18,,,,,,,,49.4,23.58,,,22.02,1.97,,0.29,8.69,3.31,1.36,,93.8,95.75,,0.07,,,,,,,,,0.13,0.19,,0.31,,,,,,63.65,27.15,51.08,0.83,,,,,,,1.95,,,,0.26,,,,,,,,,3.41,,,,,2.36,1.36,,,,,,,,,,,,,7602789688.0,Medical/Nursing Services,Health Services
