Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABNB,,64.05,,38.3,,,,,322.31,8,68.59,,,67.17,3.55,0.71,4.95,134.4,1.41,,29.97,7.3,1.12,0.28,,,,38.57,37.58,17.49,21.8,21.45,6.22,7.24,2.59,0.3,41.38,5.11,,29.12,,,10.59,167.88,82.59,20.75,,46.11,,15.21,10.65,18.29,18.29,,8.37,,,,,20.24,3.1,,,21.64,20.17,15.23,,,11.8,1.41,21.22,720.92,19.41,63.33,,55.65,,3.36,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,25.86,60.09,0.7,6.3,12.3,6.8,6.7,,,5.8,73.52,3.44,4.62,63.86,5.39,0.52,0.49,116.12,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.86,29.45,20.23,37.07,22.44,17.77,4.65,5.15,3.4,0.54,13.88,2.8,1.89,22.57,12.82,8.46,6.43,107.22,55.24,10.7,,13.65,,15.92,5.14,36.63,26.09,2.27,4.99,,0.91,1.86,,35.91,5.35,1.18,,,25.7,47.11,2.68,1.97,24.71,1.18,7.63,64.74,12.05,14.52,,10.37,,3.01,42.34,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,18.66,59.36,,6.9,,13.2,4.1,,3.27,5.9,64.96,0.21,3.8,61.09,3.27,0.24,0.15,94.67,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.44,13.59,320.32,,,1.75,2.14,4.09,0.63,0.67,0.35,0.21,21.32,19.92,,,72.07,19.03,5.57,,6.05,,7.68,1.91,31.45,31.53,1.56,1.89,,,,,284.29,2.45,,,,20.54,31.75,1.78,1.34,4.28,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,42.36,,,,38.8,40.9,46.1,223.57,16.4,51.45,,,43.64,1.74,1.48,8.69,14.92,2.16,197.37,87.05,38.64,1.68,0.11,,,,89.05,59.27,25.23,12.35,9.86,1.98,2.28,1.12,0.57,9.04,3.25,,17.85,,,16.97,33.15,91.73,,,3.43,,2.56,4.79,82.89,82.89,3.72,2.77,,,,,30.76,4.72,,24.06,7.46,30.76,126.44,,,6.04,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,6.9,19.98,,12.2,,,16.9,,,10.9,19.02,,2.84,16.09,1.85,0.14,0.04,54.82,1.18,18.83,519.12,44.07,8.34,0.67,,,,73.2,29.53,,10.56,8.39,1.97,2.29,1.37,0.52,,,,13.79,,15.89,10.07,87.07,96.46,5.51,,,,17.58,1.7,,15.36,,1.64,,,,,,2.36,0.74,,,47.5,,,1.62,8.13,1.17,,3.96,2,,,,,,170.69,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,47.25,,100.9,,,,,,,55.84,,,50.76,,4.31,,,4.49,,,,,,,,,,,,,,18.39,,,,,,,,,11.38,,,,,,,,,3.1,,,,,,,,,,,,4.89,4.6,,,,,3.11,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,41.26,,18.8,33.9,6,,,132.17,4.2,46.05,2.63,,42.51,3.58,0.04,0.02,18.37,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.61,12.9,5.61,29.5,11.64,5.95,0.31,0.31,7.75,0.11,1.05,7.8,2.61,7.79,20.47,,1.66,21.88,27.84,3.99,,1.41,,2.43,3.65,9.57,7.01,0.52,0.13,,,,,12.88,,,,,3.84,11.47,0.78,0.71,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.91,28.31,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,121.21,65.96,2.6,5.9,,7,21.8,,142.28,6.8,72.98,,43.17,68.15,3.02,0.15,0.15,52.66,1.32,,22.1,60.56,2.39,0.84,,,,20.58,14.69,25.89,,14.42,3.72,4.18,4.86,0.37,16.16,4.48,,26.95,13.27,24.56,6.73,32.99,50.71,3.86,,12.01,,19.46,4.46,30.98,28.16,2.35,3.73,,1.43,1.98,,22.98,,1.45,,,19.63,25.31,2.69,1.65,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.78,57.33,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,47.05,0.9,22.7,,62.7,72,31,57.41,34.8,55.67,,,49.57,8.4,2.25,12.33,101.18,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.89,9.41,18.3,,10.51,2.51,2.52,10.11,0.73,13.75,4.63,,13.87,23.46,,4.24,118.58,44.63,48.8,,21.54,,23.4,3.53,13.94,13.94,0.28,3,,,,,21.82,1.48,1.39,16.95,4.55,19.41,23.18,0.56,1.47,3.53,3.26,19.31,74.1,28.93,28.19,,33.01,,1.78,34.03,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,107.07,65.7,,,,2.6,0.1,,,,75.49,,23.65,67.71,11.14,5.85,6.96,86.2,6.01,,,69.04,,0.15,,,,,,,,,43.75,28.96,,0.66,,,,,,,6.9,0.0,,,,,,,9.49,,,,30.18,,,,,,,,17.14,16.33,,,,,9.49,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,14.37,67.66,4.6,,,0.1,22.9,46.8,,7.7,71.72,0.85,0.34,69.86,2.36,0.26,0.55,105.82,1.13,,55.01,59.44,3.29,1.31,,0.21,0.83,21.06,16.96,22.34,14.31,12.71,1.99,0.98,4.75,0.19,4.4,4.91,0.83,21.27,8.04,13.76,7.12,98.69,6.58,4.87,,1.61,,5.59,6.25,56.89,26.36,9.41,0.92,,,,,20.94,,1.99,,,17.91,27.34,,1.97,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.41,165.63,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,12.08,61.08,0.3,13.5,13.6,5.4,10.7,1.4,10.85,9.3,57.62,2.59,7.72,60.59,7.42,0.26,1.22,360.74,1.1,,20.51,69.84,0.37,0.15,,0.43,1.48,23.05,20.1,26.11,21.13,17.2,3.29,3.47,4.34,0.51,13.27,3.81,1.64,28.14,13.19,9.12,7.21,328.36,32.61,162.73,,11.19,,14.79,7.98,31.56,30.16,3.24,3.53,,1.46,1.16,,26.61,8.43,1.26,,,25.1,38.33,3.16,1.75,52.97,1.1,13.75,236.59,27.79,26.8,,19.63,,2.62,39.12,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,28.04,43.56,,,,,,,,30.6,42.35,,7.89,40.37,3.28,0.66,2.48,18.74,1.49,,469.19,121.47,,0.24,,,,,,,,,3.87,5.44,,0.45,,,,491.49,,,29.19,17.87,50.64,,,,,,6.8,,,,5.6,,,,,,,,,50.65,535.43,,,,26.77,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,5.54,38.21,1.7,9.4,,17.7,14.1,11.4,,16.8,39.97,,19.84,37.85,11.8,0.78,1.24,495.42,1.11,,49.25,33.27,0.78,0.42,,,,31.42,27.93,33.08,19.68,18.41,9.1,10.34,3.18,0.49,31.27,3,,24.11,19.35,13.41,10.8,576.07,88.66,51.2,,25.59,,35.93,15.16,41.84,27.71,1.29,10.72,,0.89,1.1,,34.25,17.64,0.84,,,33.32,48.76,1.67,2.2,252.77,1.11,18.17,291.22,33.73,34.74,,22.82,,3.11,62.19,,,10,241068062221.0,Packaged Software,Technology Services
ADC,38.08,44.12,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,34.45,5.55,33.85,38.01,1.68,0.07,,73.49,0.9,,535.71,52.31,5.24,0.52,,1.65,4.06,35.85,20.08,25.07,29.51,18.07,15.78,17.55,2.79,0.65,69.98,5.52,4.13,39.66,11.61,3.57,10.34,74.29,87.98,3.02,,32.09,,48.78,1.48,40.83,40.9,6.6,12.57,,3.54,1.41,17.71,17.94,1.8,1.01,,,17.94,,6.23,1.08,1.78,0.9,2.43,,3.76,3.63,,3.67,,,33.01,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,30.79,51.77,,,,,,,13.28,,60.18,0.31,10.18,53.41,1.88,1.29,0.17,11.88,3,,,33.87,2.68,1.52,,0.19,1.68,15.6,8.59,12.74,,,4.55,4.86,6.41,0.34,38.16,10.59,1.68,8.19,17.33,,,9.25,,2.01,,12.87,,32.86,3.6,29.7,11.56,3.73,3.74,,,,,9.79,,1.77,,,8.87,12.72,,0.6,,3,4.2,606.5,11.04,13.34,,10.28,,13.5,31.43,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,28.67,56.19,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,63.35,2.74,13.31,58.8,5.86,0.79,0.31,232.86,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.55,56.52,28.42,41.11,29.53,23.05,11.44,12.49,1.77,0.72,30.39,2.55,1.58,30.86,17.48,12.04,,151.96,57.85,7.22,,17.07,,23.16,3.29,69.93,52.89,4.34,11.98,,2.91,1.95,,39.43,,1.75,,,29.14,36.79,3.57,1.9,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.69,54.67,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,42.57,2.6,9.4,7.7,25.1,24.8,,89.18,15,44.9,4.44,,42.04,3.25,0.04,0.06,57.97,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.36,9.91,7.73,12.29,12.98,9.37,0.45,0.44,10.09,0.42,3.56,11.4,3.45,10.76,22.34,,,79.09,7.44,4.48,,2.93,,3.39,1.25,11.59,10.61,0.58,0.34,,,,,9.7,0.93,0.84,,,6.44,8.37,0.48,1.68,1.83,0.88,4.77,18.59,10.96,10.87,,5.18,,17.02,12.35,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,51.86,0.1,22.6,,89.8,,,,6.1,58.24,,,53.56,1.82,0.24,0.35,22.25,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.8,5.37,11.76,9.26,5,0.25,0.24,9.26,0.21,2.05,15.72,,8.18,,,,39.61,6.28,2.09,,0.5,,2.67,1.01,30.07,8.33,,0.14,,,,,6.77,,,,,3.58,8.86,,0.69,,0.87,0.79,24,5.88,3.46,,7.03,,13.29,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,11.23,68.17,1.2,,13.8,15.3,15.1,13,20.5,9.9,74.16,3.39,13.53,70.44,2.71,0.06,0.79,288.36,1.01,,2.97,62.22,0.64,0.82,,0.59,1.94,22.62,20.43,32.94,22.15,20.15,5.85,6.17,4.42,0.08,18.72,3.06,1.94,28.73,14.42,8.73,5.39,268.33,45.44,13.74,,19.54,,25.85,25.88,31.65,31.41,2.6,6.18,,1.54,1.88,,33,13.84,1.29,,,28.53,50.25,2.62,2.8,137.31,1.01,6.8,497.94,59.7,91.62,,7.53,,2.9,44.48,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,21.47,67.09,0.9,25.4,,21.7,23.3,,,14.2,76.66,,7.43,69.9,5.51,0.43,0.72,281.67,0.64,,94.05,32.85,1.8,1.05,,,,47.58,42.36,57.36,31.24,29.55,8.97,10.58,2.1,0.25,18.45,1.76,,30.7,22.43,11.84,11.59,256.11,90.8,1291,,18.21,,22.24,24.54,57.6,34.43,0.63,10.51,,,,,56.96,,1,,,52.56,136.53,1.38,2.77,,0.64,11,369.7,23.5,57.58,,9.97,,0.51,231.99,,,6,45606470933.0,Packaged Software,Technology Services
ADT,6.48,41.21,,3.7,,,,,,,38.41,2.93,6.81,39.41,0.47,0.03,0.01,6.88,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.91,14.98,6.17,13.75,,4.99,2.75,2.87,6.68,0.24,20.86,16.21,3.2,8.24,12.57,29.94,2.64,6.62,81.58,2.1,,13.82,,22.19,1.65,9.3,13.96,,1.33,,,,,6.37,,,,,3.62,5.15,,0.55,,0.59,4.07,28.19,6.32,18.83,,4.34,,28.43,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,55.91,53.14,,9.9,,22.2,30.1,,18.33,10.6,61.39,,29.99,54.95,9.16,1.17,3.5,130.63,2,,10.69,36.33,0.43,0.05,,,,21.84,19.19,22.58,14.53,14.26,1.66,2.01,4.58,0.83,8.9,4.2,,22.53,23.65,12.91,13.99,109.92,32.34,9,,6.18,,9.03,2.56,30.95,25.97,1.39,1.92,,1.07,0.69,,21.55,4.01,1.27,,23.62,19.55,23.5,1.27,1.25,13.96,2,6.73,148.57,11.63,9.3,,9.04,,0.99,54.86,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,8.21,56.74,,6.5,8,7.3,6.3,10.2,5.28,6.9,46.29,4.23,16.22,52.4,0.89,0.01,,86.45,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.05,20.51,11.5,,18.68,10.72,4.89,5.68,4.88,0.27,,,3.1,17.62,1.07,7.58,3.78,81.86,50.31,3.09,,16.28,,26.85,2,19.56,20.39,3.71,3.19,,1.48,,,,1.37,1.23,,,9.15,,2.99,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,21.98,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,70.26,,99.7,,,,,52.85,46.7,91.47,,9.72,80.29,13.22,2.45,5.64,16.02,6.03,461.76,71.29,51.67,0.89,0.06,,,,72.33,58.72,,,,,7.54,1.38,0.84,,,,52.52,,,24.21,20.51,50.48,,,49.64,,10.43,3.87,16.35,14.7,,8.06,,,,,,1.76,3.04,32.69,6.82,2670,26.57,,4.62,4.73,3.24,25.04,13.84,5.89,29.87,,34.92,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,64.86,0.9,13,,,,,,6.1,83.57,0.37,,72.85,3.71,3.21,0.97,109.32,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.37,39.41,24.02,37.17,,12.08,2.53,2.75,2.54,0.46,7.41,2.71,0.37,20.15,21.99,,,85.38,35.21,3.81,,6,,5.38,3.53,45.55,27.68,2.07,2.73,,1.42,2.41,,36.82,2.66,0.96,,13.68,24.14,44.6,1.42,1.66,5.75,4.22,3.75,15.66,5.02,7.97,,7.79,,,37.87,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,66.35,46.6,,20.5,20.8,11.4,7.9,4,4.55,3.1,47.41,8.47,28.26,44.14,3.07,0.52,0.47,79.46,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.01,32.94,14.81,31.39,13.04,8.54,4.73,5.68,3.04,0.68,18.06,3.27,2.01,18.67,19.35,18.34,8.93,58.19,36.6,20.97,,8.56,,29.57,1.99,64.69,29.51,1.16,5.5,,,,,30.46,1.82,1.27,,,13.51,40.02,1.7,1.94,2.52,0.76,2.16,5.78,4.54,3.17,,4.24,,1.84,54.23,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,10.27,47.18,,10.5,45.5,,,66.4,90.5,5.8,37.19,2.01,,44.1,4.2,0.24,0.15,20.55,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.43,11.7,7.65,17.3,9.96,6.93,0.91,0.94,8.55,0.48,5.42,7.44,2.43,10.59,0.64,11.52,3.39,18.04,39.18,,,4.58,,8.01,2.33,16.44,12.38,,0.75,,,,,13.7,1.23,0.92,,,8.54,25.28,,1.32,2.77,0.74,7.04,18.72,16.01,14.43,,11.24,,11.58,18.38,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,36.89,39.72,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,36.34,4.79,24.29,35.43,0.91,0.04,0.01,98.25,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.58,22.43,12.71,,17.35,10.97,4.35,4.93,4.46,0.26,,,3.58,16.44,1.37,13.41,4.69,94.04,60.67,2.21,,13.49,,20.7,2,19.69,19.59,3.56,2.65,,,,,,1.32,1.16,,,8.57,,3.78,12.78,2,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.18,,,10,41234689544.0,Electric Utilities,Utilities
AER,48.85,50.35,,6.4,,,5.5,,3.17,,49.19,0.53,9.51,49.73,0.77,0.89,0.03,94.3,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.2,13.21,,15.95,9.39,7.73,8.09,3.55,0.24,,,1.06,7.83,,11.61,3.2,78.57,34.83,,,42.04,,28.67,1.08,6.17,9.28,,2.51,,,,,,0.72,1.47,,,3.55,5.56,,1.67,1.27,3.38,4.6,3.68,3.2,19.62,,2.94,,16.08,14.65,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,33.38,35.65,,,5,,6.9,,,7.2,11.02,5.03,0.22,25.84,0.51,0.19,0.06,17.32,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.95,26.74,14.69,,10.93,7.37,2.31,3.14,3.74,0.07,,,3.95,8.37,,7.12,2.31,22.92,20.79,1.61,,6.07,,18.51,3.98,16.5,7.84,,0.99,,,,,,2.23,1.05,,,4.88,,,,14.2,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.79,,,5,,6.9,,,7.2,31.65,,,33.54,0.51,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,26.74,14.69,,,,,3.14,3.74,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,3.98,16.5,7.84,,0.99,,,,,,,,,,4.88,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,39.78,,14.3,,129.9,,,49.89,64.1,18.12,4.18,,31.81,2.24,0.44,0.21,20.45,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.21,14.46,10.39,,,4.58,2.01,3.39,6.92,0.54,,,4.5,6.99,,38.82,30.51,0.0,34.88,9.58,,13.71,,23.57,2.12,16.27,16.17,,2.39,,,,,,1.36,,,,7.48,,,,2.56,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,99.9,67.44,,,,85.6,17.5,,1.59,11.1,78.84,,19.05,71.1,2.04,17.16,0.32,47.08,65.7,,16.58,43.65,,2.42,,,,,,65.73,32.07,32.96,6.44,8.23,,0.29,12.52,1.99,,,,,23.98,37.85,63.62,,,,,,5.36,,,,6.29,,,,,50.19,,,,10.3,32.42,,,,6.7,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
