Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
A,2.84,63.78,1.5,7.9,7.7,13.5,33.2,24.7,10.5,79.62,0.98,,70.48,6.69,0.85,0.65,141.4,2.15,117.53,51.55,70.14,1.53,0.41,,0.17,0.65,29.35,24.83,27.04,24.85,21.76,6.1,6.31,3.41,0.57,23.33,3.73,0.66,24.64,15.84,5.44,2.44,135.39,50.63,14.64,,18.84,,19.54,6.64,33.43,26.58,2.22,6.29,,0.85,1.69,,27.12,5.15,1.25,,,22,33.1,2.02,2.13,22.48,1.64,11.49,63.42,15.6,20.99,,14.11,,2.71,46.36,,,10,33913792728.0,Medical Specialties,Health Technology
AA,14.44,24.75,1.4,10.2,,,,,5.9,13.39,1.21,29.96,18.53,1.04,0.44,0.55,33.04,1.55,79.98,58.53,26.31,10.94,0.65,,,1.21,,29.44,,18.5,6.68,0.67,0.64,,0.27,,,1.21,273.66,,,2.82,39.59,8.14,,,,,,1.52,,,,0.57,,,,,,,,,,18.9,,,1.46,1.52,0.92,,,,,,,,,,,,3,5148271475.0,Aluminum,Non-Energy Minerals
AAL,,46.35,,10.4,,,,,27,57.4,,,50.59,0.66,0.34,0.21,10.64,0.6,20.92,21.96,14.01,19.76,,,,,19.07,19.07,,19.26,8.76,0.71,0.71,5.24,,,,,7.92,,,4.13,16.87,20.23,1.4,,,,5.34,,,11,,0.14,,,,,,,0.32,,,3.44,,,,,0.5,,5.17,4.89,,,12.18,,44.29,7.94,,,8,8696254174.0,Airlines,Transportation
AAON,27.02,51.34,,26.3,8.1,29.5,31.8,,29.5,44.42,0.55,18.26,48.5,28.71,0.07,0.49,88.53,3.13,101.08,13.09,45.31,0.06,0.02,,0.15,0.36,30.86,25.37,56.04,,,,6.11,3.24,0.82,10.92,1.75,0.36,,20.58,18.4,10.79,77.79,35.56,58.55,,15.44,,19.77,9.26,41.23,41.23,1.64,6.32,,2.27,5.05,,58.27,4.59,1.27,,32.42,30.09,44.36,1.78,6.29,11.5,1.57,19.39,38.08,29.18,25.9,,21.96,,0.77,85.12,,,10,4968385340.0,Industrial Machinery,Producer Manufacturing
AAP,,54.36,3.6,,26,,,,8.9,73.78,32.92,,61.03,1.3,0.09,0.11,63.33,1.22,265.7,210.84,26.55,9.72,1.55,,3.26,1.54,72.24,17.8,15.47,19.64,10.69,0.64,0.65,1.38,0.21,4.18,12.48,1.54,17.4,6.23,102.47,1.3,163.68,39.77,1.15,,0.14,,0.85,1.47,91.78,91.78,,0.33,,,,,8,3.94,0.3,,,5.62,12.48,,0.55,3.81,0.29,0.13,1.96,1.42,0.62,,1.21,,,8.3,,,10,3557510972.0,Specialty Stores,Retail Trade
AAPL,7.55,48.41,2.9,1.3,5.7,20.9,23.2,14.6,15.7,32.14,0.59,12.01,40.92,9.98,0.54,0.64,222.08,1.04,11.92,90.05,21.43,0.8,1.41,,0.15,0.43,28.26,25.81,33.27,26.18,24.32,8.12,8.89,3.54,0.22,26.71,2.99,0.45,29.97,20.26,10.04,5.41,179.99,45.59,59.12,,26.31,,30.98,45.88,34.54,34.54,2.04,9.11,,1.43,1.62,,34.04,8.4,2.25,,,31.42,36.74,1.94,2.59,45.88,0.99,29.34,262.55,56.47,150.79,,34.83,,3.08,50.24,,,10,2736146930271.0005,Telecommunications Equipment,Electronic Technology
AAT,,70.8,,,9.7,8.1,22.2,18.4,8.5,74.58,6.17,,72.52,0.72,1.45,0.07,26.52,2.68,,145.05,6.23,6.61,1.42,,1.49,5.02,23.56,12.5,26.09,,,,7.18,4.24,0.4,27.51,7.56,5.06,,7.29,,2.41,29.12,62.62,1.87,,15.39,,27.37,1.35,29.8,29.8,12.96,4.36,,2.58,1.44,10.94,15.91,1.34,0.58,,,10.16,19.76,,1.19,1.35,2.68,2.29,610.56,4.65,5.7,,4.29,,3.3,33.15,,,10,1249105589.0,Real Estate Investment Trusts,Finance
ABBV,13.7,70.27,,,7.8,9.6,49.1,7.4,3.8,77.44,5.4,4,73.86,1.95,0.44,0.24,185.32,0.94,72.03,65.71,76.29,4.7,9.24,,0.57,3.31,41.25,24.51,17.62,15.59,14.83,6.95,7.01,2.42,0.05,39.8,6.64,3.36,16.93,23.72,7.11,5.05,142.61,62.76,6,,9.71,,24.95,41.19,62.26,17.46,1.13,6.02,,0.78,0.49,,15.12,,1.37,,,14.59,22.23,0.96,1.61,,0.83,3.87,188.7,9.07,47.16,,9.28,,4.68,40.65,,,10,268498884868.0,Pharmaceuticals: Major,Health Technology
ABCL,,54.44,,8.7,,,,,,61.93,,,58.04,2.16,6.66,9.48,3.26,7.76,,,342.96,,0.07,,,,,,,,,8.29,8.76,,0.77,,,,,,,31.92,1.23,,,,,,,0.85,,,,26.27,,,,,,,,2.63,1.99,,,,,0.99,7.75,,,,,,,,,,,,4,1545160366.0,Biotechnology,Health Technology
ABEV,,43.43,,2.2,20.8,5.4,3.2,9.8,11,32.86,11.63,,41.37,3.48,0.4,3.65,2.06,0.99,102.26,192.59,24.29,0.15,0.04,,0.77,7.32,8.22,6.07,8.59,8.42,6.4,2.02,1.9,12.17,0.65,25.4,12.67,7.32,12.45,14.62,5.16,6.39,2.94,50.66,6.83,,18.25,,23.83,2.08,11.02,10.56,2.16,2.31,,,,,9.01,1.62,0.41,,,7.02,10.13,1.75,0.68,4.9,0.7,10.77,64.69,18.64,17.03,,17.22,,6.24,11.44,,,10,43328543728.065,Beverages: Alcoholic,Consumer Non-Durables
