Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABM,44.3,46.84,2,8.4,5.9,40.8,24.6,,23.18,11.1,49.18,2.15,27.29,47.86,2.92,0.07,0.06,51.18,1.38,,,56.6,3.53,0.8,,0.26,1.76,15.12,11.14,16.89,11.48,9.27,0.55,0.56,6.61,0.36,3.3,8.49,1.77,13.85,26.53,,1.35,51.36,,3.58,,1.89,,3.62,1.75,21.15,14.75,0.92,0.4,,0.73,0.96,,12,,1,,,9.76,14.82,0.74,0.88,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.48,26.52,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,54.26,,38.3,,,,,322.31,8,45.04,,,54.03,3.38,0.71,4.95,125.29,1.41,,29.97,7.3,1.12,0.28,,,,35.93,35,16.29,20.31,19.98,5.79,6.74,2.78,0.3,41.38,5.49,,27.23,,,10.6,167.24,82.59,20.75,,46.11,,15.21,9.93,17.05,17.05,,7.87,,,,,18.94,2.89,,,20.18,18.88,14.17,,,11,1.41,21.22,720.92,19.41,63.33,,55.65,,3.58,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,19.7,50.3,0.7,6.3,12.3,6.8,6.7,,,5.8,48.46,3.57,3.04,47.57,5.31,0.52,0.49,112.23,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.91,28.85,19.81,36.3,19.88,17.41,4.57,5.04,3.47,0.54,13.88,2.9,1.95,21.82,12.89,8.44,6.4,107.06,55.24,10.7,,13.65,,15.92,4.97,35.4,25.22,2.19,4.81,,0.8,1.65,,34.72,5.17,1.14,,,24.84,45.52,2.59,1.9,23.88,1.18,7.63,64.74,12.05,14.52,,10.37,,3.1,40.96,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,22.68,52.71,,6.9,,13.2,4.1,,3.27,5.9,34.95,0.22,3.15,48.82,3.24,0.24,0.15,91.0,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.22,23.75,13.2,316.22,,,1.75,2.08,4.21,0.63,0.67,0.37,0.22,21.17,19.95,,,71.64,19.03,5.57,,6.05,,7.68,1.84,30.23,30.3,1.5,1.83,,,,,274.86,2.36,,,,19.83,30.71,1.71,1.29,4.12,1.36,4.09,12.41,6.71,6.29,,4.98,,0.56,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,37.45,,,,38.8,40.9,46.1,223.57,16.4,24.57,,,32.32,1.8,1.48,8.69,14.73,2.16,197.37,87.05,38.64,1.68,0.11,,,,90.57,60.29,25.66,12.56,10.03,2.02,2.32,1.1,0.57,9.04,3.3,,17.71,,,16.92,33.02,91.73,,,3.43,,2.56,4.72,81.78,81.78,3.67,2.73,,,,,30.37,4.66,,23.76,7.37,30.37,124.74,,,5.96,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,15.75,18.41,,12.2,,,16.9,,,10.9,3.55,,3.15,10.06,2.02,0.14,0.04,56.71,1.18,18.83,519.12,44.07,8.34,0.67,,,,77.07,31.09,,11.12,8.84,2.07,2.41,1.3,0.52,,,,14.27,,15.89,10.07,86.81,96.46,5.51,,,,17.58,1.76,,15.89,,1.78,,,,,,2.44,0.77,,,50.5,,,1.67,8.41,1.17,,3.96,2,,,,,,177.22,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,48.12,,100.9,,,,,,,67.96,,,55.32,,4.31,,,4.49,,,,,,,,,,,,,,19.35,,,,,,,,,11.38,,,,,,,,,2.94,,,,,,,,,,,,4.67,4.39,,,,,2.97,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,41.33,,18.8,33.9,6,,,132.17,4.2,51.64,2.59,,42.88,3.58,0.04,0.02,18.5,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.59,12.96,5.63,29.63,11.69,5.98,0.31,0.31,7.72,0.11,1.05,7.75,2.59,7.85,20.35,,1.68,21.85,27.84,3.99,,1.41,,2.43,3.68,9.64,7.06,0.52,0.14,,,,,13.08,,,,,3.93,11.64,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.86,28.46,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,136.02,59.21,2.6,5.9,,7,21.8,,142.28,6.8,53.23,,50.48,57.44,2.95,0.15,0.15,50.03,1.32,,22.1,60.56,2.39,0.84,,,,19.73,14.08,24.81,,13.83,3.59,4.01,5.07,0.37,16.16,4.72,,25.6,13.41,24.56,6.73,32.9,50.71,3.86,,12.01,,19.46,4.24,29.43,26.75,2.23,3.54,,1.24,1.74,,21.87,,1.38,,,18.69,24.09,2.55,1.57,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.92,54.38,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,43.73,0.9,22.7,,62.7,72,31,57.41,34.8,36.54,,,42.93,8.36,2.25,12.33,99.66,4.42,179.55,30.91,63.45,0.15,0.05,,,,9.82,9.34,18.16,,10.43,2.49,2.5,10.18,0.73,13.75,4.7,,13.45,23.48,,4.24,119.06,44.63,48.8,,21.54,,23.4,3.48,13.72,13.72,0.28,2.98,,,,,21.5,1.46,1.37,16.69,4.49,19.13,22.83,0.55,1.45,3.48,3.26,19.31,74.1,28.93,28.19,,33.01,,1.79,33.54,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,94.01,48.4,,,,2.6,0.1,,,,19.94,,4.62,38.06,9.83,5.85,6.96,76.16,6.01,,,69.04,,0.15,,,,,,,,,38.16,25.25,,0.66,,,,,,,6.19,0.0,,,,,,,8.39,,,,27.43,,,,,,,,15.14,14.42,,,,,8.39,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,22.66,60.8,4.6,,,0.1,22.9,46.8,,7.7,51.78,0.87,,59.8,2.33,0.26,0.55,102.57,1.13,,55.01,59.44,3.29,1.31,,0.21,0.87,20.36,16.4,21.6,13.84,12.29,1.93,0.95,4.91,0.19,4.4,5.06,0.87,20.62,8.18,13.58,7.45,98.53,6.58,4.87,,1.61,,5.59,6.05,55.15,25.55,9.13,0.89,,,,,20.44,,1.93,,,17.46,26.7,,1.91,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.52,160.27,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,11.64,63.31,0.3,13.5,13.6,7.6,10.7,1.4,10.85,9.3,69.66,2.48,2.89,65.16,6.78,0.26,1.22,361.24,1.1,,20.51,73.58,0.36,0.15,,0.43,1.41,22.77,19.5,25.79,20.87,16.99,3.24,3.42,4.39,0.51,13.27,3.81,1.62,28.18,13.97,9.12,7.18,327.8,32.61,162.73,,11.19,,14.79,7.99,31.6,30.2,2.75,3.55,,1.46,1.16,,26.66,6.51,1.26,,,25.15,36.63,2.94,1.73,31.55,1.1,13.75,236.59,27.79,26.8,,19.63,,2.59,39.18,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,25.35,48.05,,,,,,,,30.6,18.27,,,38.27,3.42,0.66,2.48,19.07,1.49,,469.19,121.47,,0.24,,,,,,,,,4.05,5.69,,0.45,,,,499.68,,,29.29,17.72,50.64,,,,,,6.91,,,,5.77,,,,,,,,,51.54,552.92,,,,27.24,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,12.62,35.62,1.7,9.4,,17.7,14.1,11.4,,16.8,29.17,,14.9,32.13,11.98,0.78,1.24,503.86,1.11,,49.25,33.27,0.78,0.42,,,,32.08,28.52,33.77,20.09,18.8,9.29,10.56,3.12,0.49,31.27,2.95,,24.51,19.29,13.41,10.83,575.79,88.66,51.2,,25.59,,35.93,15.41,42.55,28.18,1.32,10.91,,0.82,1.01,,34.83,17.94,0.85,,,33.9,49.56,1.7,2.24,257.07,1.11,18.17,291.22,33.73,34.74,,22.82,,3.05,63.21,,,10,241068062221.0,Packaged Software,Technology Services
ADEA,35.9,46.48,,,,,,,13.28,,35.67,0.32,13.74,42.68,1.86,1.29,0.17,11.56,3,,,33.87,2.68,1.52,,0.19,1.76,15.45,8.51,12.62,,,4.55,4.81,6.47,0.34,38.16,10.89,1.76,7.97,17.58,,,9.2,,2.01,,12.87,,32.86,3.5,28.88,11.24,3.63,3.62,,,,,9.53,,1.72,,,8.62,12.37,,0.59,,3,4.2,606.5,11.04,13.34,,10.28,,13.67,30.39,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,27.52,51.71,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,50.16,2.83,11.95,51.57,5.74,0.79,0.31,226.55,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.6,55.33,27.82,40.24,28.91,22.57,11.2,12.23,1.81,0.72,30.39,2.62,1.63,29.97,17.54,12.14,,152.43,57.85,7.22,,17.07,,23.16,3.2,68.04,51.46,4.22,11.67,,2.59,1.74,,38.37,,1.7,,,28.36,35.78,3.47,1.85,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.76,53.18,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,42.45,2.6,9.4,7.7,25.1,24.8,,89.18,15,34.02,4.39,,39.68,3.26,0.04,0.06,58.47,1.44,50.79,24.24,21.73,2.36,0.54,,0.35,3.34,10.01,7.81,12.42,13.11,9.46,0.45,0.44,9.99,0.42,3.56,11.3,3.42,10.81,22.31,,,78.94,7.44,4.48,,2.93,,3.39,1.26,11.69,10.7,0.58,0.34,,,,,9.79,0.94,0.84,,,6.5,8.42,0.48,1.7,1.84,0.88,4.77,18.59,10.96,10.87,,5.18,,16.84,12.47,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,49.98,0.1,22.6,,89.8,,,,6.1,44.44,,,49.67,1.82,0.24,0.35,21.79,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.78,5.36,11.73,8.82,4.83,0.24,0.24,9.28,0.21,2.05,16.05,,7.89,,17.9,,39.63,6.28,2.09,,0.5,,2.67,0.99,29.45,8.16,,0.14,,,,,6.76,,,,,3.57,8.87,,0.67,,0.87,0.79,24,5.88,3.46,,7.03,,13.35,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,14.61,66.89,1.2,,13.8,15.3,15.1,13,20.5,9.9,78.39,3.44,12.41,69.92,2.68,0.06,0.79,284.62,1.01,,2.97,62.22,0.64,0.82,,0.59,1.97,22.25,20.09,32.39,21.78,19.82,5.75,6.06,4.49,0.08,18.72,3.1,1.97,28.36,14.46,8.74,5.41,267.8,45.44,13.74,,19.54,,25.85,25.55,31.24,31,2.56,6.12,,1.39,1.7,,32.54,13.66,1.27,,,28.15,49.6,2.58,2.76,135.53,1.01,6.8,497.94,59.7,91.62,,7.53,,2.96,43.92,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,26.83,58.7,0.9,25.4,,21.7,23.3,,,14.2,51.96,,4.65,56.53,5.32,0.43,0.72,268.53,0.64,,94.05,32.85,1.8,1.05,,,,45.66,40.65,55.04,29.98,28.36,8.61,10.15,2.19,0.25,18.45,1.85,,29.27,22.53,11.84,11.59,255.44,90.8,1291,,18.21,,22.24,23.4,54.93,32.83,0.6,10.02,,,,,54.34,,0.96,,,50.14,130.21,1.31,2.64,,0.64,11,369.7,23.5,57.58,,9.97,,0.53,221.98,,,6,45606470933.0,Packaged Software,Technology Services
ADT,19.2,45.83,,3.7,,,,,,,40.69,2.82,11.91,44.53,0.48,0.03,0.01,7.08,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.82,15.21,6.27,13.96,,5.07,2.79,2.91,6.57,0.24,20.86,15.75,3.11,8.48,12.06,29.94,2.64,6.63,81.58,2.1,,13.82,,22.19,1.69,9.57,14.36,,1.37,,,,,6.59,,,,,3.75,5.34,,0.57,,0.59,4.07,28.19,6.32,18.83,,4.34,,27.51,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,56.92,43.47,,9.9,,22.2,30.1,,18.33,10.6,28.64,,26.73,37.61,9,1.17,3.5,126.56,2,,10.69,36.33,0.43,0.05,,,,21.33,18.75,22.06,14.2,13.93,1.62,1.96,4.69,0.83,8.9,4.33,,21.63,23.73,12.96,13.99,109.7,32.34,9,,6.18,,9.03,2.48,29.99,25.16,1.35,1.89,,0.95,0.61,,20.87,3.89,1.23,,22.89,18.91,22.71,1.23,1.21,13.52,2,6.73,148.57,11.63,9.3,,9.04,,1.02,53.18,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,14.76,68.89,,6.5,8,7.3,6.3,10.2,5.28,6.9,75.34,4.16,13.85,70.82,0.89,0.01,,88.02,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.01,20.64,11.57,,18.8,10.79,4.92,5.71,4.84,0.27,,,3.06,17.94,1.14,7.58,3.78,81.64,50.31,3.09,,16.28,,26.85,2.04,19.91,20.76,3.77,3.23,,1.39,,,,1.4,1.26,,,9.27,,3.04,,2.11,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.4,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,42.72,,99.7,,,,,52.85,46.7,39.92,,16.47,41.94,14.83,4.68,7.93,12.19,9.31,357.33,69.43,54.67,0.54,0.06,,,,31.84,28.05,318.69,,,,4.85,3.14,0.87,1.52,0.28,,39.97,,,24.21,24.58,49.15,,,50.07,,15.22,3.17,10.88,10.16,,5.42,,,,,393.19,1.2,2.18,10.79,4.34,210.21,18.21,,3.87,3.17,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,49.82,0.9,13,,,,,,6.1,45.31,0.39,,50.29,3.59,3.21,0.97,102.88,5.47,137.27,54.32,63.98,5.91,0.88,,0.1,0.39,36.69,22.36,34.6,,12.08,2.35,2.56,2.73,0.46,7.41,2.88,0.39,18.97,22.18,,,85.57,35.21,3.81,,6,,5.38,3.33,42.89,26.06,1.94,2.55,,1.22,2.08,,34.67,2.5,0.9,,12.88,22.73,41.99,1.34,1.56,5.41,4.22,3.75,15.66,5.02,7.97,,7.79,,,35.62,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEM,78.55,51.84,,20.5,20.8,11.4,7.9,4,4.55,3.1,43.58,8.56,28.01,48.63,3.09,0.52,0.47,79.94,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,2.01,33.52,15,31.62,13.04,8.54,4.81,5.73,2.98,0.68,18.06,3.3,2.01,19.32,19.33,17.73,8.2,57.83,36.6,20.97,,8.56,,29.57,1.97,64.99,29.28,1.15,5.42,,,,,30.12,1.79,1.25,,,13.34,39.52,1.68,1.91,2.49,0.76,2.16,5.78,4.54,3.17,,4.24,,1.82,53.29,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,19.45,63.38,,10.5,45.5,,,66.4,90.5,5.8,74.32,1.88,,69.75,4.29,0.24,0.15,21.65,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.15,12.39,8.1,18.32,10.55,7.34,0.96,0.99,8.07,0.48,5.42,7.06,2.28,11.16,0.35,11.52,3.39,18.05,39.18,,,4.58,,8.01,2.45,17.32,13.04,,0.79,,,,,14.41,1.3,0.97,,,9.03,26.64,,1.39,2.92,0.74,7.04,18.72,16.01,14.43,,11.24,,10.68,19.33,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AER,60.86,45.52,,6.4,,,5.5,,3.17,,27.97,0.54,6.42,40.65,0.77,0.89,0.03,92.61,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.54,28.09,13.16,,15.95,9.39,7.73,8.05,3.56,0.24,,,1.07,7.72,,11.23,3.05,78.3,34.83,,,42.04,,28.67,1.06,6.06,9.11,,2.46,,,,,,0.71,1.44,,,3.51,5.47,,1.64,1.25,3.38,4.6,3.68,3.2,19.62,,2.94,,16.28,14.38,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,23.71,66.72,,,5,,6.9,,,7.2,62.03,4.57,,67.64,0.54,0.19,0.06,19.13,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.58,27.99,15.37,,11.44,7.71,2.41,3.29,3.57,0.07,,,3.58,9.24,,7.12,2.31,22.86,20.79,1.61,,6.07,,18.51,4.4,18.22,8.66,,1.12,,,,,,2.46,1.16,,,5.41,,,,15.68,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.76,,,5,,6.9,,,7.2,31.65,,,33.54,0.54,0.19,0.06,62.61,0.97,26.58,87.18,46.9,10.74,9.24,,,,27.99,15.37,,,,,3.29,3.57,0.07,,,,6.72,,7.12,2.31,0.0,20.79,1.61,,6.07,,18.51,4.57,18.94,9,,1.14,,,,,,,,,,5.61,,,,,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,58.3,,14.3,,129.9,,,49.89,64.1,60.21,3.85,,59.04,2.37,0.44,0.21,22.44,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,3.85,15.57,11.18,,,4.93,2.17,3.65,6.42,0.54,,,4.1,7.44,,38.15,30.53,0.0,34.88,9.58,,13.71,,23.57,2.32,17.85,17.74,,2.65,,,,,,1.49,,,,8.15,,,,2.81,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,127.52,47.03,,,,85.6,17.5,,1.59,11.1,22.68,,23.56,36.96,1.82,17.16,0.32,38.5,65.7,,16.58,43.65,,2.42,,,,,,57.14,27.88,29,5.62,7.15,,0.29,12.52,2.43,,,,,24.22,37.48,63.62,,,,,,4.38,,,,5.12,,,,,41.05,,,,8.42,26.57,,,,5.48,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,9.99,53.84,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,63.44,,,58.31,2.52,0.74,0.27,16.74,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.39,7.76,10.79,8.26,6.47,2.77,3.14,9.62,0.51,29.13,11.72,,8.96,26.21,39.14,9.61,20.32,62.12,2.57,,17.97,,28.66,2.04,13.94,15.48,0.37,2.61,,,,,9.04,,,,,6.86,12.85,0.62,0.82,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,2.33,58.54,,9.1,,,,,,8,59.74,0.28,,59.65,1.68,1.88,0.82,6.35,3.05,49.42,37.39,6.56,4.11,0.19,,,0.28,,31.12,,,,3.98,3.81,,0.69,,,0.29,23.26,18.74,,5.53,5.8,8.95,,,,,,1.36,,,,3.55,,,,,,,0.91,,,26.37,,,5.25,1.36,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
